model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
Concrete,concrete,0.0012,0.15,2,4,0.976245850772572,0.9436280209444214
Concrete,concrete,0.0012,0.15,2,5,0.9762882369438722,0.9432922207514896
Concrete,concrete,0.0012,0.15,2,6,0.9891364804857828,0.9782994396453086
Concrete,concrete,0.0012,0.15,2,7,0.98070550537101,0.9526440480624376
Concrete,concrete,0.0012,0.15,2,8,0.993442066643502,0.9796584356878528
Concrete,concrete,0.0012,0.15,2,9,0.9612806942218644,0.9289621764626774
Concrete,concrete,0.0012,0.15,3,4,0.9611807880100818,0.9289445334183676
Concrete,concrete,0.0012,0.15,3,5,0.940589590620016,0.9052658519050052
Concrete,concrete,0.0012,0.15,3,6,0.9405348313884035,0.9056285865338788
Concrete,concrete,0.0012,0.15,3,7,0.94438658128466,0.9020357749272296
Concrete,concrete,0.0012,0.15,3,8,0.9573676282145837,0.9368518776673536
Concrete,concrete,0.0012,0.15,3,9,0.989125056765531,0.9786286105903444
Concrete,concrete,0.0012,0.15,4,5,0.978650713764974,0.9624236199359804
Concrete,concrete,0.0012,0.15,4,6,0.9657663356682834,0.9278027064699204
Concrete,concrete,0.0012,0.15,4,7,0.9827055462052952,0.9579482008210825
Concrete,concrete,0.0012,0.15,4,8,0.982691994324196,0.9580858170738804
Concrete,concrete,0.0012,0.15,4,9,0.9718083066551396,0.9424561159965475
Concrete,concrete,0.0012,0.15,5,6,0.9871535919911468,0.964968641766206
Concrete,concrete,0.0012,0.15,5,7,0.982855152343665,0.9578679546370916
Concrete,concrete,0.0012,0.15,5,8,0.982722101877132,0.9578512724881996
Concrete,concrete,0.0012,0.15,5,9,0.9509635371184054,0.916333260854214
Concrete,concrete,0.0012,0.15,6,7,0.9702331273036116,0.9310899347572572
Concrete,concrete,0.0012,0.15,6,8,0.9827092819672812,0.9579878139807524
Concrete,concrete,0.0012,0.15,6,9,0.9509204917167068,0.9166490000238487
Concrete,concrete,0.0012,0.15,7,8,0.9870200353524228,0.9650084955558516
Concrete,concrete,0.0012,0.15,7,9,0.9548869393378404,0.9141286219457724
Concrete,concrete,0.0012,0.15,8,9,0.9678692447110688,0.9490000037642324
Concrete,concrete,0.0025,0.2,0,1,0.9614440386621702,0.9284677953042942
Concrete,concrete,0.0025,0.2,0,2,0.954633655205644,0.9013901140254396
Concrete,concrete,0.0025,0.2,0,3,0.9548405613253056,0.9010576983447118
Concrete,concrete,0.0025,0.2,0,4,0.9589567671496751,0.9024472778914268
Concrete,concrete,0.0025,0.2,0,5,0.9718665080462164,0.9368887255388612
Concrete,concrete,0.0025,0.2,0,6,0.9238506762116476,0.8589903189390873
Concrete,concrete,0.0025,0.2,0,7,0.9719206129921842,0.9422532162193102
Concrete,concrete,0.0025,0.2,0,8,0.9718665080462164,0.9368887255388612
Concrete,concrete,0.0025,0.2,0,9,0.9508270356594491,0.9080955600435464
Concrete,concrete,0.0025,0.2,1,2,0.9509635371184054,0.916333260854214
Concrete,concrete,0.0025,0.2,1,3,0.9720304455687794,0.9420451491961008
Concrete,concrete,0.0025,0.2,1,4,0.9581788645280488,0.918309069762066
Concrete,concrete,0.0025,0.2,1,5,0.96813338733995,0.9488235978170676
Concrete,concrete,0.0025,0.2,1,6,0.9488146843971804,0.8939726006919487
Concrete,concrete,0.0025,0.2,1,7,0.9892731382850686,0.9782585843216988
Concrete,concrete,0.0025,0.2,1,8,0.96813338733995,0.9488235978170676
Concrete,concrete,0.0025,0.2,1,9,0.9474166415558312,0.9255876824902844
Concrete,concrete,0.0025,0.2,2,3,0.9784359342832616,0.9627168988162196
Concrete,concrete,0.0025,0.2,2,4,0.982446261866093,0.958317126489164
Concrete,concrete,0.0025,0.2,2,5,0.982446261866093,0.958317126489164
Concrete,concrete,0.0025,0.2,2,6,0.954633655205644,0.9013901140254394
Concrete,concrete,0.0025,0.2,2,7,0.961314034688785,0.9287089203648936
Concrete,concrete,0.0025,0.2,2,8,0.982446261866093,0.958317126489164
Concrete,concrete,0.0025,0.2,2,9,0.9824117446711296,0.9585304697106728
Concrete,concrete,0.0025,0.2,3,4,0.9861287819018744,0.9764048630071916
Concrete,concrete,0.0025,0.2,3,5,0.982600138701474,0.9582380935749228
Concrete,concrete,0.0025,0.2,3,6,0.9548405613253056,0.9010576983447116
Concrete,concrete,0.0025,0.2,3,7,0.9614984269492745,0.9207628207186735
Concrete,concrete,0.0025,0.2,3,8,0.982600138701474,0.9582380935749228
Concrete,concrete,0.0025,0.2,3,9,0.9613602268984488,0.929158083480458
Concrete,concrete,0.0025,0.2,4,5,0.9867300950660798,0.9595580156568956
Concrete,concrete,0.0025,0.2,4,6,0.9411754259148164,0.877720797599334
Concrete,concrete,0.0025,0.2,4,7,0.9656116758065296,0.9221395499421204
Concrete,concrete,0.0025,0.2,4,8,0.9867300950660798,0.9595580156568956
Concrete,concrete,0.0025,0.2,4,9,0.9652402096342654,0.9226544728395604
Concrete,concrete,0.0025,0.2,5,6,0.938130675703368,0.8713542095227752
Concrete,concrete,0.0025,0.2,5,7,0.9786136217030008,0.9625648082920012
Concrete,concrete,0.0025,0.2,5,8,1.0,1.0
Concrete,concrete,0.0025,0.2,5,9,0.9785343048969498,0.9628376081202632
Concrete,concrete,0.0025,0.2,6,7,0.9383712155283006,0.8729582977141954
Concrete,concrete,0.0025,0.2,6,8,0.938130675703368,0.8713542095227752
Concrete,concrete,0.0025,0.2,6,9,0.9587581589401832,0.9084286745068476
Concrete,concrete,0.0025,0.2,7,8,0.9786136217030008,0.9625648082920012
Concrete,concrete,0.0025,0.2,7,9,0.9576449488395418,0.9368694639843635
Concrete,concrete,0.0025,0.2,8,9,0.9785343048969498,0.9628376081202632
Concrete,concrete,0.0012,0.2,0,1,0.9614440386621702,0.928467795304294
Concrete,concrete,0.0012,0.2,0,2,0.940589590620016,0.9052658519050052
Concrete,concrete,0.0012,0.2,0,3,1.0,1.0000000000000002
Concrete,concrete,0.0012,0.2,0,4,0.9614440386621702,0.928467795304294
Concrete,concrete,0.0012,0.2,0,5,0.978650713764974,0.9624236199359804
Concrete,concrete,0.0012,0.2,0,6,0.9720304455687794,0.9420451491961008
Concrete,concrete,0.0012,0.2,0,7,0.982722101877132,0.9578512724881998
Concrete,concrete,0.0012,0.2,0,8,0.978650713764974,0.9624236199359804
Concrete,concrete,0.0012,0.2,0,9,0.9892731382850686,0.9782585843216988
Concrete,concrete,0.0012,0.2,1,2,0.9783945995820656,0.9628504246567072
Concrete,concrete,0.0012,0.2,1,3,0.9614440386621702,0.9284677953042944
Concrete,concrete,0.0012,0.2,1,4,1.0,1.0
Concrete,concrete,0.0012,0.2,1,5,0.9825398152401904,0.9581661319573492
Concrete,concrete,0.0012,0.2,1,6,0.9891666036602486,0.9784589811222298
Concrete,concrete,0.0012,0.2,1,7,0.9784756567188292,0.9625801123892684
Concrete,concrete,0.0012,0.2,1,8,0.9825398152401904,0.9581661319573492
Concrete,concrete,0.0012,0.2,1,9,0.9719206129921842,0.9422532162193104
Concrete,concrete,0.0012,0.2,2,3,0.940589590620016,0.9052658519050052
Concrete,concrete,0.0012,0.2,2,4,0.9783945995820656,0.9628504246567072
Concrete,concrete,0.0012,0.2,2,5,0.9611807880100818,0.9289445334183676
Concrete,concrete,0.0012,0.2,2,6,0.9678087536384248,0.9491705004418136
Concrete,concrete,0.0012,0.2,2,7,0.9573676282145837,0.9368518776673536
Concrete,concrete,0.0012,0.2,2,8,0.9611807880100818,0.9289445334183676
Concrete,concrete,0.0012,0.2,2,9,0.9508127447734848,0.9165978580076932
Concrete,concrete,0.0012,0.2,3,4,0.9614440386621702,0.9284677953042944
Concrete,concrete,0.0012,0.2,3,5,0.978650713764974,0.9624236199359806
Concrete,concrete,0.0012,0.2,3,6,0.9720304455687794,0.9420451491961008
Concrete,concrete,0.0012,0.2,3,7,0.982722101877132,0.9578512724881996
Concrete,concrete,0.0012,0.2,3,8,0.978650713764974,0.9624236199359806
Concrete,concrete,0.0012,0.2,3,9,0.9892731382850686,0.9782585843216992
Concrete,concrete,0.0012,0.2,4,5,0.9825398152401904,0.958166131957349
Concrete,concrete,0.0012,0.2,4,6,0.9891666036602486,0.9784589811222298
Concrete,concrete,0.0012,0.2,4,7,0.9784756567188292,0.9625801123892684
Concrete,concrete,0.0012,0.2,4,8,0.9825398152401904,0.958166131957349
Concrete,concrete,0.0012,0.2,4,9,0.9719206129921842,0.9422532162193102
Concrete,concrete,0.0012,0.2,5,6,0.9933745695931896,0.979685331632778
Concrete,concrete,0.0012,0.2,5,7,0.982691994324196,0.9580858170738804
Concrete,concrete,0.0012,0.2,5,8,1.0,1.0
Concrete,concrete,0.0012,0.2,5,9,0.989254947990624,0.978350425294181
Concrete,concrete,0.0012,0.2,6,7,0.9891861490523284,0.9783706680511433
Concrete,concrete,0.0012,0.2,6,8,0.9933745695931896,0.979685331632778
Concrete,concrete,0.0012,0.2,6,9,0.9826317825039314,0.9580108589225432
Concrete,concrete,0.0012,0.2,7,8,0.982691994324196,0.9580858170738804
Concrete,concrete,0.0012,0.2,7,9,0.9720883908557588,0.9364123222073876
Concrete,concrete,0.0012,0.2,8,9,0.989254947990624,0.978350425294181
LSPIN,lspin_tf,0.0015,0.0,0,1,0.9413567475944694,0.884936480355851
LSPIN,lspin_tf,0.0015,0.0,0,2,0.9452541110793656,0.90557853146828
LSPIN,lspin_tf,0.0015,0.0,0,3,0.9515738891848656,0.90642576769073
LSPIN,lspin_tf,0.0015,0.0,0,4,0.9491405593514336,0.898173064158539
LSPIN,lspin_tf,0.0015,0.0,0,5,0.9534993866075396,0.90385911332038
LSPIN,lspin_tf,0.0015,0.0,0,6,0.8856773525645547,0.8382138093620386
LSPIN,lspin_tf,0.0015,0.0,0,7,0.8841247867741596,0.8402588128821815
LSPIN,lspin_tf,0.0015,0.0,0,8,0.980959620343065,0.9523403449725116
LSPIN,lspin_tf,0.0015,0.0,0,9,0.9629740854241298,0.9225030332826788
LSPIN,lspin_tf,0.0015,0.0,1,2,0.9117594820841696,0.8465162549456121
LSPIN,lspin_tf,0.0015,0.0,1,3,0.9654740968290072,0.9279149979084778
LSPIN,lspin_tf,0.0015,0.0,1,4,0.9644873418924028,0.938691716975846
LSPIN,lspin_tf,0.0015,0.0,1,5,0.9445451009422314,0.89094818640503
LSPIN,lspin_tf,0.0015,0.0,1,6,0.8664203775239625,0.8041522944979483
LSPIN,lspin_tf,0.0015,0.0,1,7,0.8668054827483432,0.7923679581073495
LSPIN,lspin_tf,0.0015,0.0,1,8,0.9592938182146714,0.9150545781887952
LSPIN,lspin_tf,0.0015,0.0,1,9,0.9783766402538788,0.9624539768938756
LSPIN,lspin_tf,0.0015,0.0,2,3,0.9208251140264968,0.8646896909884643
LSPIN,lspin_tf,0.0015,0.0,2,4,0.9192797830977678,0.8686374943877041
LSPIN,lspin_tf,0.0015,0.0,2,5,0.9479898955120326,0.8878774724276538
LSPIN,lspin_tf,0.0015,0.0,2,6,0.8470796052810086,0.7986728235910567
LSPIN,lspin_tf,0.0015,0.0,2,7,0.8717204476589894,0.8434754569845175
LSPIN,lspin_tf,0.0015,0.0,2,8,0.9389500939467684,0.8858911921212157
LSPIN,lspin_tf,0.0015,0.0,2,9,0.9327604115980868,0.8833184847394278
LSPIN,lspin_tf,0.0015,0.0,3,4,0.973496988242179,0.941363677023909
LSPIN,lspin_tf,0.0015,0.0,3,5,0.9533508581861834,0.9047958994692852
LSPIN,lspin_tf,0.0015,0.0,3,6,0.8776135518187689,0.8214549282980304
LSPIN,lspin_tf,0.0015,0.0,3,7,0.8760633266024122,0.7924429068662021
LSPIN,lspin_tf,0.0015,0.0,3,8,0.9687858622291576,0.9316996967316068
LSPIN,lspin_tf,0.0015,0.0,3,9,0.9871359210217588,0.9650794365636092
LSPIN,lspin_tf,0.0015,0.0,4,5,0.951892444258719,0.9038952932343168
LSPIN,lspin_tf,0.0015,0.0,4,6,0.8751090251219805,0.8171493348063298
LSPIN,lspin_tf,0.0015,0.0,4,7,0.9008255712032548,0.8295105508202416
LSPIN,lspin_tf,0.0015,0.0,4,8,0.9670632018599364,0.9284348211078592
LSPIN,lspin_tf,0.0015,0.0,4,9,0.9861205002977697,0.9761290975238228
LSPIN,lspin_tf,0.0015,0.0,5,6,0.8775901432826794,0.8301142927212269
LSPIN,lspin_tf,0.0015,0.0,5,7,0.8789382943576821,0.8268452652451102
LSPIN,lspin_tf,0.0015,0.0,5,8,0.9721723156147754,0.9419854672840192
LSPIN,lspin_tf,0.0015,0.0,5,9,0.9657663356682834,0.9278027064699204
LSPIN,lspin_tf,0.0015,0.0,6,7,0.8832768513813725,0.8295316523878469
LSPIN,lspin_tf,0.0015,0.0,6,8,0.9045875576830958,0.8872586470266367
LSPIN,lspin_tf,0.0015,0.0,6,9,0.8880452993248424,0.841249917301742
LSPIN,lspin_tf,0.0015,0.0,7,8,0.8962788903183447,0.8493075290838272
LSPIN,lspin_tf,0.0015,0.0,7,9,0.8874587070325474,0.8150687759856878
LSPIN,lspin_tf,0.0015,0.0,8,9,0.9809193846460144,0.9525340660087768
LSPIN,lspin_tf,0.001,0.0,0,1,0.9621825749672952,0.9225855025841276
LSPIN,lspin_tf,0.001,0.0,0,2,0.9405189996635268,0.8836523576682901
LSPIN,lspin_tf,0.001,0.0,0,3,0.9414729876557952,0.8998109078256401
LSPIN,lspin_tf,0.001,0.0,0,4,0.8919568144700865,0.8361026168932785
LSPIN,lspin_tf,0.001,0.0,0,5,0.8827010633120788,0.8341083106545703
LSPIN,lspin_tf,0.001,0.0,0,6,0.89456227733216,0.8119810960256508
LSPIN,lspin_tf,0.001,0.0,0,7,0.9728485409264788,0.9412096419963196
LSPIN,lspin_tf,0.001,0.0,0,8,0.9185867802818108,0.8488895669581966
LSPIN,lspin_tf,0.001,0.0,0,9,0.9203743253791654,0.8512046087477136
LSPIN,lspin_tf,0.001,0.0,1,2,0.9652128359432594,0.930413443440856
LSPIN,lspin_tf,0.001,0.0,1,3,0.9192235663638946,0.8673965728179407
LSPIN,lspin_tf,0.001,0.0,1,4,0.9300283557768176,0.911808529921883
LSPIN,lspin_tf,0.001,0.0,1,5,0.8466620606986858,0.7730673046324149
LSPIN,lspin_tf,0.001,0.0,1,6,0.9176623055477044,0.8627279728992472
LSPIN,lspin_tf,0.001,0.0,1,7,0.9603142593761104,0.917323622385198
LSPIN,lspin_tf,0.001,0.0,1,8,0.9117342733001564,0.8642157575916765
LSPIN,lspin_tf,0.001,0.0,1,9,0.937651768106622,0.9042129220584728
LSPIN,lspin_tf,0.001,0.0,2,3,0.9254231099286248,0.8786623216907246
LSPIN,lspin_tf,0.001,0.0,2,4,0.8963589592942794,0.8544879126695255
LSPIN,lspin_tf,0.001,0.0,2,5,0.8523505721666986,0.7812806562155712
LSPIN,lspin_tf,0.001,0.0,2,6,0.924105378255658,0.8776953253192065
LSPIN,lspin_tf,0.001,0.0,2,7,0.9665396995205338,0.9283786379566028
LSPIN,lspin_tf,0.001,0.0,2,8,0.918049453634336,0.8769850535175054
LSPIN,lspin_tf,0.001,0.0,2,9,0.9316553132226914,0.8899243325260475
LSPIN,lspin_tf,0.001,0.0,3,4,0.8515571489451037,0.8066127603543022
LSPIN,lspin_tf,0.001,0.0,3,5,0.9054802519748176,0.8420063399852479
LSPIN,lspin_tf,0.001,0.0,3,6,0.9334085974988072,0.8734566554581832
LSPIN,lspin_tf,0.001,0.0,3,7,0.9276171463853417,0.8849076410989513
LSPIN,lspin_tf,0.001,0.0,3,8,0.9767454881869247,0.9370724075665646
LSPIN,lspin_tf,0.001,0.0,3,9,0.9323536993525864,0.8710175829977
LSPIN,lspin_tf,0.001,0.0,4,5,0.7982159875510608,0.7455312244424901
LSPIN,lspin_tf,0.001,0.0,4,6,0.9033923422385972,0.8642878844079742
LSPIN,lspin_tf,0.001,0.0,4,7,0.8907150952684422,0.8307254638526191
LSPIN,lspin_tf,0.001,0.0,4,8,0.8447331350957543,0.8064137694693911
LSPIN,lspin_tf,0.001,0.0,4,9,0.8701724301023472,0.842446999504536
LSPIN,lspin_tf,0.001,0.0,5,6,0.8789788921997066,0.8006720513911313
LSPIN,lspin_tf,0.001,0.0,5,7,0.8570972889921452,0.7988880517519046
LSPIN,lspin_tf,0.001,0.0,5,8,0.8837412460813912,0.7969345908865644
LSPIN,lspin_tf,0.001,0.0,5,9,0.8587429505980889,0.7747219636765503
LSPIN,lspin_tf,0.001,0.0,6,7,0.8925906892392305,0.8174289581609174
LSPIN,lspin_tf,0.001,0.0,6,8,0.9381154015295744,0.905577237548184
LSPIN,lspin_tf,0.001,0.0,6,9,0.9122162366133432,0.8533030152302418
LSPIN,lspin_tf,0.001,0.0,7,8,0.9170931383457056,0.868674516811793
LSPIN,lspin_tf,0.001,0.0,7,9,0.9185173208298985,0.8555553815210349
LSPIN,lspin_tf,0.001,0.0,8,9,0.9428289984212757,0.8867527464868922
LSPIN,lspin_tf,0.0006,0.0,0,1,0.9223294383479972,0.8696194069680483
LSPIN,lspin_tf,0.0006,0.0,0,2,0.9069770392655556,0.826189996077944
LSPIN,lspin_tf,0.0006,0.0,0,3,0.9304279777452276,0.8608238342513134
LSPIN,lspin_tf,0.0006,0.0,0,4,0.9091856733937232,0.8295338750002021
LSPIN,lspin_tf,0.0006,0.0,0,5,0.8546750652462414,0.7590039824468541
LSPIN,lspin_tf,0.0006,0.0,0,6,0.9279117374252008,0.8732034302362175
LSPIN,lspin_tf,0.0006,0.0,0,7,0.9193356715570556,0.8590698379678485
LSPIN,lspin_tf,0.0006,0.0,0,8,0.908558482856652,0.8433926045999123
LSPIN,lspin_tf,0.0006,0.0,0,9,0.8929218288222835,0.8036579565961186
LSPIN,lspin_tf,0.0006,0.0,1,2,0.9171861225958534,0.8582798116787395
LSPIN,lspin_tf,0.0006,0.0,1,3,0.9138683873123944,0.8534644253272967
LSPIN,lspin_tf,0.0006,0.0,1,4,0.8931595566521202,0.8324480309004989
LSPIN,lspin_tf,0.0006,0.0,1,5,0.8762362825962732,0.8208280504712808
LSPIN,lspin_tf,0.0006,0.0,1,6,0.9118481138303643,0.868332249740307
LSPIN,lspin_tf,0.0006,0.0,1,7,0.8770537275560868,0.8235226146176553
LSPIN,lspin_tf,0.0006,0.0,1,8,0.8772980715256208,0.7912149717778862
LSPIN,lspin_tf,0.0006,0.0,1,9,0.8891816060327782,0.836727760669019
LSPIN,lspin_tf,0.0006,0.0,2,3,0.9418849935476362,0.9016009052290166
LSPIN,lspin_tf,0.0006,0.0,2,4,0.921589958860598,0.8946111842261433
LSPIN,lspin_tf,0.0006,0.0,2,5,0.9446304285619154,0.90065925026617
LSPIN,lspin_tf,0.0006,0.0,2,6,0.9415295390403988,0.8898003894763339
LSPIN,lspin_tf,0.0006,0.0,2,7,0.8706252428257826,0.8024961305020536
LSPIN,lspin_tf,0.0006,0.0,2,8,0.92506896210951,0.8645031851216962
LSPIN,lspin_tf,0.0006,0.0,2,9,0.904209423922486,0.858742799083978
LSPIN,lspin_tf,0.0006,0.0,3,4,0.9620978162595258,0.9208695994133832
LSPIN,lspin_tf,0.0006,0.0,3,5,0.8884130317583991,0.8232376313808636
LSPIN,lspin_tf,0.0006,0.0,3,6,0.929962023658705,0.8732538793890825
LSPIN,lspin_tf,0.0006,0.0,3,7,0.911860674852395,0.8433334272837143
LSPIN,lspin_tf,0.0006,0.0,3,8,0.9124714222209178,0.8310098444030715
LSPIN,lspin_tf,0.0006,0.0,3,9,0.9449166429798308,0.8930832741621836
LSPIN,lspin_tf,0.0006,0.0,4,5,0.889980265868428,0.8512281675068033
LSPIN,lspin_tf,0.0006,0.0,4,6,0.916971119426911,0.853459830917377
LSPIN,lspin_tf,0.0006,0.0,4,7,0.9264614369075372,0.8617977197514838
LSPIN,lspin_tf,0.0006,0.0,4,8,0.9006746597148312,0.8285996471392908
LSPIN,lspin_tf,0.0006,0.0,4,9,0.9609438456348977,0.9217213030050528
LSPIN,lspin_tf,0.0006,0.0,5,6,0.8877553181649807,0.8023670802257113
LSPIN,lspin_tf,0.0006,0.0,5,7,0.8473631604591333,0.7750841240211582
LSPIN,lspin_tf,0.0006,0.0,5,8,0.8723513774600018,0.797214172463416
LSPIN,lspin_tf,0.0006,0.0,5,9,0.8851191141050941,0.8498082672625273
LSPIN,lspin_tf,0.0006,0.0,6,7,0.915116204633303,0.849902775013977
LSPIN,lspin_tf,0.0006,0.0,6,8,0.9100291479112071,0.8364054851565794
LSPIN,lspin_tf,0.0006,0.0,6,9,0.9002124034876627,0.81810113728896
LSPIN,lspin_tf,0.0006,0.0,7,8,0.8867608524844078,0.8217866133517048
LSPIN,lspin_tf,0.0006,0.0,7,9,0.9401199204977068,0.8855595171519804
LSPIN,lspin_tf,0.0006,0.0,8,9,0.8841385868847386,0.8024565285674294
LSPIN,lspin_tf,0.0012,0.05,0,1,0.9308708313074447,0.8941365734050046
LSPIN,lspin_tf,0.0012,0.05,0,2,0.9352728174453092,0.8766837651487606
LSPIN,lspin_tf,0.0012,0.05,0,3,0.9191099598400652,0.8523909452921314
LSPIN,lspin_tf,0.0012,0.05,0,4,0.9575215090349466,0.9364508355966258
LSPIN,lspin_tf,0.0012,0.05,0,5,0.9575215090349466,0.9364508355966258
LSPIN,lspin_tf,0.0012,0.05,0,6,0.9252286914155682,0.8628994817711602
LSPIN,lspin_tf,0.0012,0.05,0,7,0.937876935006436,0.8771847386147702
LSPIN,lspin_tf,0.0012,0.05,0,8,0.9427605162959042,0.89039365639962
LSPIN,lspin_tf,0.0012,0.05,0,9,0.9550884175152378,0.9138588438518598
LSPIN,lspin_tf,0.0012,0.05,1,2,0.931338643841586,0.8895166209660081
LSPIN,lspin_tf,0.0012,0.05,1,3,0.9169931477938263,0.8987707005154449
LSPIN,lspin_tf,0.0012,0.05,1,4,0.9723440091641368,0.9413903122551904
LSPIN,lspin_tf,0.0012,0.05,1,5,0.9723440091641368,0.9413903122551904
LSPIN,lspin_tf,0.0012,0.05,1,6,0.9390412060130764,0.8918000714595183
LSPIN,lspin_tf,0.0012,0.05,1,7,0.9170463868609244,0.8871744850931862
LSPIN,lspin_tf,0.0012,0.05,1,8,0.9579939415827016,0.94029945640058
LSPIN,lspin_tf,0.0012,0.05,1,9,0.9647327196205098,0.9375676170312428
LSPIN,lspin_tf,0.0012,0.05,2,3,0.9311829255242564,0.8806799217953106
LSPIN,lspin_tf,0.0012,0.05,2,4,0.9407682358068358,0.8884150945372286
LSPIN,lspin_tf,0.0012,0.05,2,5,0.9407682358068358,0.8884150945372286
LSPIN,lspin_tf,0.0012,0.05,2,6,0.979302610435151,0.9543655066665956
LSPIN,lspin_tf,0.0012,0.05,2,7,0.9589082863941096,0.9154612958662656
LSPIN,lspin_tf,0.0012,0.05,2,8,0.9729378814920624,0.9399932940920168
LSPIN,lspin_tf,0.0012,0.05,2,9,0.9605891890521228,0.9168208619232489
LSPIN,lspin_tf,0.0012,0.05,3,4,0.925178216135586,0.8788466821003161
LSPIN,lspin_tf,0.0012,0.05,3,5,0.925178216135586,0.878846682100316
LSPIN,lspin_tf,0.0012,0.05,3,6,0.9389145067672696,0.8925183768353766
LSPIN,lspin_tf,0.0012,0.05,3,7,0.9168428769239052,0.8831743531212232
LSPIN,lspin_tf,0.0012,0.05,3,8,0.9578949687581928,0.94064684221333
LSPIN,lspin_tf,0.0012,0.05,3,9,0.9450280647050876,0.905866268243831
LSPIN,lspin_tf,0.0012,0.05,4,5,1.0,1.0
LSPIN,lspin_tf,0.0012,0.05,4,6,0.9490894281532658,0.8977942773904397
LSPIN,lspin_tf,0.0012,0.05,4,7,0.9255998060127087,0.8693069461036101
LSPIN,lspin_tf,0.0012,0.05,4,8,0.9669871301317086,0.9280249653998808
LSPIN,lspin_tf,0.0012,0.05,4,9,0.9795487058215516,0.9552860164027897
LSPIN,lspin_tf,0.0012,0.05,5,6,0.9490894281532658,0.8977942773904397
LSPIN,lspin_tf,0.0012,0.05,5,7,0.9255998060127087,0.8693069461036103
LSPIN,lspin_tf,0.0012,0.05,5,8,0.9669871301317086,0.9280249653998808
LSPIN,lspin_tf,0.0012,0.05,5,9,0.9795487058215516,0.9552860164027898
LSPIN,lspin_tf,0.0012,0.05,6,7,0.93895427510246,0.8841250502932236
LSPIN,lspin_tf,0.0012,0.05,6,8,0.980986302596681,0.9522114699439026
LSPIN,lspin_tf,0.0012,0.05,6,9,0.9688954773600916,0.931428850112372
LSPIN,lspin_tf,0.0012,0.05,7,8,0.957926040236164,0.9324388702772768
LSPIN,lspin_tf,0.0012,0.05,7,9,0.945313545025834,0.8977221367984611
LSPIN,lspin_tf,0.0012,0.05,8,9,0.9871806145749688,0.9647910454135308
LSPIN,lspin_tf,0.0008,0.05,0,1,0.8508256199722443,0.7889393881854996
LSPIN,lspin_tf,0.0008,0.05,0,2,0.9003012612067105,0.8269761081200234
LSPIN,lspin_tf,0.0008,0.05,0,3,0.9460766114399726,0.8909223966571397
LSPIN,lspin_tf,0.0008,0.05,0,4,0.9320652809640342,0.872211580017208
LSPIN,lspin_tf,0.0008,0.05,0,5,0.8908372911174611,0.8265800894796349
LSPIN,lspin_tf,0.0008,0.05,0,6,0.930699513348677,0.8819246517099572
LSPIN,lspin_tf,0.0008,0.05,0,7,0.9278528656436408,0.8719611705621919
LSPIN,lspin_tf,0.0008,0.05,0,8,0.9082172294060764,0.8352943419186056
LSPIN,lspin_tf,0.0008,0.05,0,9,0.8970649268274844,0.8283115042256662
LSPIN,lspin_tf,0.0008,0.05,1,2,0.9400629336657212,0.904821058942124
LSPIN,lspin_tf,0.0008,0.05,1,3,0.9037769605994588,0.8859766316105604
LSPIN,lspin_tf,0.0008,0.05,1,4,0.9138093571051998,0.8685098329829336
LSPIN,lspin_tf,0.0008,0.05,1,5,0.9580873571428292,0.9399140534390824
LSPIN,lspin_tf,0.0008,0.05,1,6,0.9180947615260342,0.8750005303671213
LSPIN,lspin_tf,0.0008,0.05,1,7,0.9091688604719046,0.871428210543241
LSPIN,lspin_tf,0.0008,0.05,1,8,0.9296543613813602,0.892672943469339
LSPIN,lspin_tf,0.0008,0.05,1,9,0.9243381392719549,0.890075174358683
LSPIN,lspin_tf,0.0008,0.05,2,3,0.9529403651039736,0.9096400239561772
LSPIN,lspin_tf,0.0008,0.05,2,4,0.9669871301317086,0.928024965399881
LSPIN,lspin_tf,0.0008,0.05,2,5,0.9723440091641368,0.9413903122551904
LSPIN,lspin_tf,0.0008,0.05,2,6,0.9504787549675798,0.8948524034213188
LSPIN,lspin_tf,0.0008,0.05,2,7,0.9679826656876698,0.9486481560476452
LSPIN,lspin_tf,0.0008,0.05,2,8,0.9892225468955718,0.978186876129562
LSPIN,lspin_tf,0.0008,0.05,2,9,0.9565011764792848,0.9059595940484988
LSPIN,lspin_tf,0.0008,0.05,3,4,0.9730388131398408,0.9344268899903851
LSPIN,lspin_tf,0.0008,0.05,3,5,0.944214600771102,0.9254238865459812
LSPIN,lspin_tf,0.0008,0.05,3,6,0.9591823355335272,0.9213196263864388
LSPIN,lspin_tf,0.0008,0.05,3,7,0.9393767052172832,0.8799988633184287
LSPIN,lspin_tf,0.0008,0.05,3,8,0.9606530656757272,0.917247594518202
LSPIN,lspin_tf,0.0008,0.05,3,9,0.9377839188261864,0.8952138925246483
LSPIN,lspin_tf,0.0008,0.05,4,5,0.9549762649722632,0.9141763036951812
LSPIN,lspin_tf,0.0008,0.05,4,6,0.9830990344787696,0.9574015079128608
LSPIN,lspin_tf,0.0008,0.05,4,7,0.953343356765799,0.9039448134578592
LSPIN,lspin_tf,0.0008,0.05,4,8,0.9748290535008006,0.9414631786893268
LSPIN,lspin_tf,0.0008,0.05,4,9,0.9613552100135012,0.9288266386276592
