model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
Concrete,0.0,0.005,113.47142868041992,15.456038405290926,0.7069402132520943,0.012505351892669369,0.9527011406918893,0.014515579967222188,510.9,328.9,306.0615245736579,10,0.9706632474615527,0.8694488787146003,3.93991617357002,0.6651145404427525,0.7250507510660938,0.8863636363636364,0.20454545454545456,1.0,0.11363636363636363,1.0,0.6409090909090909
Concrete,0.05,0.0025,360.7756744384766,79.75164364414496,0.7027037319116527,0.014455763549269819,0.9855826192435568,0.004335166048961793,792.1,711.0,647.9596534163645,10,0.9794153063201597,0.81322746084927,3.571679815910585,0.9688761217438671,0.9392901012124631,0.7045454545454546,0.3409090909090909,0.7727272727272727,0.5454545454545454,0.8409090909090909,0.6409090909090909
LSPIN,0.05,0.0007,710.0559936523438,90.75661327509768,0.7113385376999238,0.01364828506880719,0.9955368442290127,0.0006190719295111032,1418.0,1339.1,1067.2732449016758,10,0.9743298618573205,0.8662923777788335,3.5567800788954633,0.9672481164887667,0.9305079547336448,0.7954545454545454,0.9772727272727273,1.0,0.9545454545454546,0.22727272727272727,0.7909090909090908
LSPIN,0.1,0.0013,347.5023193359375,38.73642521095616,0.7143564356435643,0.018146721501917755,0.9920278227061787,0.001496301275996371,932.0,809.6,611.7780733767352,10,0.9353471593510172,0.8594709443989191,3.473767258382643,0.9581979560139814,0.9265866215898414,0.9772727272727273,0.25,0.9772727272727273,0.6590909090909091,0.9090909090909091,0.7545454545454546
LSPIN,0.05,0.0009,528.5953582763672,49.17158638752851,0.7076827875095202,0.017783088162762403,0.994347094191032,0.0011589587363092981,1185.8,1124.5,840.2135588232574,10,0.9655069473654354,0.8244557011912822,3.448224852071006,0.9675549967281158,0.9408933671912609,0.5909090909090909,0.7954545454545454,0.8863636363636364,0.9772727272727273,0.5227272727272727,0.7545454545454545
LSPIN,0.05,0.001,466.4868682861328,29.655167252971523,0.713509139375476,0.01924574276490576,0.9939570711758933,0.0007267975809182596,1167.7,1069.8,802.3306076449768,10,0.9740349318851197,0.7984220328607873,3.5674227481919787,0.9567368725583894,0.9172920716949434,0.9318181818181818,0.9545454545454546,0.5227272727272727,0.6363636363636364,0.6363636363636364,0.7363636363636363
LSPIN,0.1,0.0012,381.7204650878906,42.8615975975189,0.7125285605483626,0.015540121747912387,0.9929817632249887,0.001611035338503978,1070.8,928.0,694.6870233178977,10,0.9769873178586825,0.7401959631064889,3.618507560815253,0.9658636012638488,0.9365563671903399,0.8863636363636364,1.0,0.13636363636363635,0.9318181818181818,0.7045454545454546,0.7318181818181817
LSPIN,0.05,0.0011,438.4532775878906,29.561579597220845,0.7083301599390708,0.014385248563115145,0.9933188424606897,0.0005899434742641753,1044.0,955.0,739.4704116620655,10,0.9655111667974009,0.8043501430568624,3.2928418803418804,0.9594798349595242,0.9195714649026812,0.6363636363636364,0.8181818181818182,0.6590909090909091,0.7272727272727273,0.75,0.7181818181818181
LSPIN,0.15,0.0013,386.0100372314453,47.348287076596755,0.7117859862909368,0.01080886222995699,0.9923714694320905,0.001488295175239632,990.4,898.1,659.7102731495147,10,0.968907723818959,0.7780479730088938,3.333284023668639,0.9544417900803494,0.9269246762023283,0.8409090909090909,0.9090909090909091,0.4090909090909091,0.5454545454545454,0.8181818181818182,0.7045454545454546
LSPIN,0.15,0.0015,318.06293334960935,38.97271234298999,0.7070068545316069,0.014398553910690559,0.9908695832730384,0.0012882232915999794,905.5,764.2,578.0387868350455,10,0.9670793791522558,0.7660649737048318,3.469510190664037,0.9615273326189262,0.9344206843369047,0.5227272727272727,0.8863636363636364,0.29545454545454547,0.7954545454545454,0.9772727272727273,0.6954545454545455
