model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
LSPIN,0.05,0.0007,710.0559936523438,90.75661327509768,0.7113385376999238,0.01364828506880719,0.9955368442290127,0.0006190719295111032,1418.0,1339.1,1067.2732449016758,10,0.9743298618573205,0.8662923777788335,3.5567800788954633,0.9672481164887667,0.9305079547336448
LSPIN,0.1,0.0015,290.54246826171874,23.54613893679389,0.6992288651942118,0.020319739315099002,0.9911584892466714,0.002357435739305341,919.1,760.4,556.4834703501199,10,0.9481444806268265,0.8020532223789966,3.5354947403024326,0.935074595312644,0.8998998950668585
LSPIN,0.1,0.0013,347.5023193359375,38.73642521095616,0.7143564356435643,0.018146721501917755,0.9920278227061787,0.001496301275996371,932.0,809.6,611.7780733767352,10,0.9353471593510172,0.8594709443989191,3.473767258382643,0.9581979560139814,0.9265866215898414
LSPIN,0.1,0.0012,381.7204650878906,42.8615975975189,0.7125285605483626,0.015540121747912387,0.9929817632249887,0.001611035338503978,1070.8,928.0,694.6870233178977,10,0.9769873178586825,0.7401959631064889,3.618507560815253,0.9658636012638488,0.9365563671903399
LSPIN,0.1,0.0011,450.4911193847656,49.91340060965188,0.7112814166031989,0.01354441326864309,0.9931783394188545,0.0014244562735521848,1023.3,960.5,731.2466778981582,10,0.9474226888355494,0.8205252260552216,3.61637902695595,0.9519937794114964,0.9165547814636611
LSPIN,0.1,0.001,469.57335510253904,38.00515731516491,0.7068354912414319,0.012796233787853373,0.9939498001925863,0.0010314765417627082,1170.3,1057.1,785.9319691880912,10,0.9661773085901801,0.7652440087053185,3.235371466140697,0.9550863701506637,0.9202155418747586
LSPIN,0.1,0.0009,533.2872589111328,35.627135567434294,0.7135662604722011,0.014047713527159729,0.9944799814180131,0.0008221808103428388,1324.8,1173.7,900.2971880335868,10,0.96351009218321,0.7659435183488372,3.365212031558185,0.9627312395303714,0.9310959234556159
LSPIN,0.1,0.0008,606.5397644042969,38.54765974879186,0.6984386900228484,0.03154060807262214,0.9956552470106745,0.000918886460654676,1463.8,1306.0,999.8193810507167,10,0.9292641941221409,0.6791865825047093,2.9756903353057202,0.9565612832861486,0.9191182146975081
LSPIN,0.1,0.0007,705.9123596191406,76.28634860063512,0.7038461538461538,0.015065757357876257,0.9959329560538341,0.0006952608516076606,1565.0,1426.4,1102.5557320901144,10,0.9431999932552526,0.7794756765424069,3.3779832347140037,0.9567320067852999,0.9215251120044485
LSPIN,0.15,0.0015,318.06293334960935,38.97271234298999,0.7070068545316069,0.014398553910690559,0.9908695832730384,0.0012882232915999794,905.5,764.2,578.0387868350455,10,0.9670793791522558,0.7660649737048318,3.469510190664037,0.9615273326189262,0.9344206843369047
LSPIN,0.15,0.0013,386.0100372314453,47.348287076596755,0.7117859862909368,0.01080886222995699,0.9923714694320905,0.001488295175239632,990.4,898.1,659.7102731495147,10,0.968907723818959,0.7780479730088938,3.333284023668639,0.9544417900803494,0.9269246762023283
LSPIN,0.15,0.0012,398.37066040039065,42.52112387422962,0.7027608530083778,0.01789753852177181,0.9921665526716479,0.0013206674612784876,970.6,858.1,647.677268633948,10,0.9457085753312938,0.807339794702364,3.1502301117685727,0.9496242107176768,0.9124096217261723
LSPIN,0.15,0.0011,426.45289001464846,29.825989528796526,0.7003903274942879,0.03381207879647118,0.9936119261867414,0.0013416933416734427,1184.1,1026.1,777.1861890909863,10,0.9358577746984574,0.7738897435611024,3.139587442472058,0.9431247519899556,0.9014686093678153
LSPIN,0.15,0.001,494.6000061035156,65.96607701337284,0.70508377760853,0.019231963144024707,0.9939188228706277,0.000964964155970836,1207.9,1095.5,827.8628294466325,10,0.9649169485939131,0.8211048782349297,3.4822813938198554,0.9635197586700852,0.9286842505846765
