model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,0.0025,0.2,7,9,0.9804632682864464
Concrete,concrete,0.0025,0.2,8,9,0.9884254417739032
Concrete,concrete,0.0012,0.2,0,1,0.992337991746605
Concrete,concrete,0.0012,0.2,0,2,0.989272341304648
Concrete,concrete,0.0012,0.2,0,3,0.9983803592091558
Concrete,concrete,0.0012,0.2,0,4,0.9856667593022588
Concrete,concrete,0.0012,0.2,0,5,0.993018873478221
Concrete,concrete,0.0012,0.2,0,6,0.993486403835952
Concrete,concrete,0.0012,0.2,0,7,0.9899569086252352
Concrete,concrete,0.0012,0.2,0,8,0.9897550689216088
Concrete,concrete,0.0012,0.2,0,9,0.9938355687698612
Concrete,concrete,0.0012,0.2,1,2,0.9974712678165208
Concrete,concrete,0.0012,0.2,1,3,0.9942523875836546
Concrete,concrete,0.0012,0.2,1,4,0.9969411485631212
Concrete,concrete,0.0012,0.2,1,5,0.9962650765391996
Concrete,concrete,0.0012,0.2,1,6,0.9982984243463244
Concrete,concrete,0.0012,0.2,1,7,0.9967027187987626
Concrete,concrete,0.0012,0.2,1,8,0.9967653263615054
Concrete,concrete,0.0012,0.2,1,9,0.9972470418804624
Concrete,concrete,0.0012,0.2,2,3,0.9923632691214876
Concrete,concrete,0.0012,0.2,2,4,0.996513969843188
Concrete,concrete,0.0012,0.2,2,5,0.995077756941694
Concrete,concrete,0.0012,0.2,2,6,0.9956138217314142
Concrete,concrete,0.0012,0.2,2,7,0.9943017852645368
Concrete,concrete,0.0012,0.2,2,8,0.9965974111330208
Concrete,concrete,0.0012,0.2,2,9,0.9944513027755492
Concrete,concrete,0.0012,0.2,3,4,0.990515379362678
Concrete,concrete,0.0012,0.2,3,5,0.9942037780975748
Concrete,concrete,0.0012,0.2,3,6,0.9952895404334604
Concrete,concrete,0.0012,0.2,3,7,0.9908347992828962
Concrete,concrete,0.0012,0.2,3,8,0.9910304686828616
Concrete,concrete,0.0012,0.2,3,9,0.9954073217117384
Concrete,concrete,0.0012,0.2,4,5,0.9911637561570148
Concrete,concrete,0.0012,0.2,4,6,0.995581115560442
Concrete,concrete,0.0012,0.2,4,7,0.99183969497716
Concrete,concrete,0.0012,0.2,4,8,0.99366982490805
Concrete,concrete,0.0012,0.2,4,9,0.9945725476779874
Concrete,concrete,0.0012,0.2,5,6,0.995936880350614
Concrete,concrete,0.0012,0.2,5,7,0.9965311066573616
Concrete,concrete,0.0012,0.2,5,8,0.9965111648147438
Concrete,concrete,0.0012,0.2,5,9,0.9964042926450504
Concrete,concrete,0.0012,0.2,6,7,0.995154609824634
Concrete,concrete,0.0012,0.2,6,8,0.9946355628659604
Concrete,concrete,0.0012,0.2,6,9,0.9961791636141744
Concrete,concrete,0.0012,0.2,7,8,0.9972875336656202
Concrete,concrete,0.0012,0.2,7,9,0.996697607819068
Concrete,concrete,0.0012,0.2,8,9,0.9973449744811712
LSPIN,lspin_tf,0.0015,0.0,0,1,0.9320600675125263
LSPIN,lspin_tf,0.0015,0.0,0,2,0.9370547974774098
LSPIN,lspin_tf,0.0015,0.0,0,3,0.9507723720284792
LSPIN,lspin_tf,0.0015,0.0,0,4,0.9564729859869228
LSPIN,lspin_tf,0.0015,0.0,0,5,0.9141736662649812
LSPIN,lspin_tf,0.0015,0.0,0,6,0.930935447319685
LSPIN,lspin_tf,0.0015,0.0,0,7,0.9261329526373572
LSPIN,lspin_tf,0.0015,0.0,0,8,0.9549042928797288
LSPIN,lspin_tf,0.0015,0.0,0,9,0.8690792617039335
LSPIN,lspin_tf,0.0015,0.0,1,2,0.9582122126693784
LSPIN,lspin_tf,0.0015,0.0,1,3,0.9630995179781866
LSPIN,lspin_tf,0.0015,0.0,1,4,0.958641109936282
LSPIN,lspin_tf,0.0015,0.0,1,5,0.9428306573107288
LSPIN,lspin_tf,0.0015,0.0,1,6,0.9610834702328632
LSPIN,lspin_tf,0.0015,0.0,1,7,0.9353087714319857
LSPIN,lspin_tf,0.0015,0.0,1,8,0.9510742281342822
LSPIN,lspin_tf,0.0015,0.0,1,9,0.9280266749377584
LSPIN,lspin_tf,0.0015,0.0,2,3,0.9583955034831984
LSPIN,lspin_tf,0.0015,0.0,2,4,0.9366352973761436
LSPIN,lspin_tf,0.0015,0.0,2,5,0.932579241313653
LSPIN,lspin_tf,0.0015,0.0,2,6,0.9437466393229011
LSPIN,lspin_tf,0.0015,0.0,2,7,0.9373682235778849
LSPIN,lspin_tf,0.0015,0.0,2,8,0.932641987801866
LSPIN,lspin_tf,0.0015,0.0,2,9,0.9113986640312284
LSPIN,lspin_tf,0.0015,0.0,3,4,0.9753092487760108
LSPIN,lspin_tf,0.0015,0.0,3,5,0.9553542266526298
LSPIN,lspin_tf,0.0015,0.0,3,6,0.949883010436481
LSPIN,lspin_tf,0.0015,0.0,3,7,0.967423298430052
LSPIN,lspin_tf,0.0015,0.0,3,8,0.9744773094018748
LSPIN,lspin_tf,0.0015,0.0,3,9,0.9059787869735332
LSPIN,lspin_tf,0.0015,0.0,4,5,0.9479059135959976
LSPIN,lspin_tf,0.0015,0.0,4,6,0.956090142818996
LSPIN,lspin_tf,0.0015,0.0,4,7,0.9649079087501088
LSPIN,lspin_tf,0.0015,0.0,4,8,0.9734314181638112
LSPIN,lspin_tf,0.0015,0.0,4,9,0.9019069476674474
LSPIN,lspin_tf,0.0015,0.0,5,6,0.9494208434054788
LSPIN,lspin_tf,0.0015,0.0,5,7,0.9534967122115702
LSPIN,lspin_tf,0.0015,0.0,5,8,0.9218624717118218
LSPIN,lspin_tf,0.0015,0.0,5,9,0.9631070782943382
LSPIN,lspin_tf,0.0015,0.0,6,7,0.9462501359157452
LSPIN,lspin_tf,0.0015,0.0,6,8,0.9372233478239036
LSPIN,lspin_tf,0.0015,0.0,6,9,0.9421464248319192
LSPIN,lspin_tf,0.0015,0.0,7,8,0.9622135043679442
LSPIN,lspin_tf,0.0015,0.0,7,9,0.894313344419452
LSPIN,lspin_tf,0.0015,0.0,8,9,0.8588244102260438
LSPIN,lspin_tf,0.001,0.0,0,1,0.9455164745460958
LSPIN,lspin_tf,0.001,0.0,0,2,0.943047530595632
LSPIN,lspin_tf,0.001,0.0,0,3,0.9207127520309848
LSPIN,lspin_tf,0.001,0.0,0,4,0.9215183724493212
LSPIN,lspin_tf,0.001,0.0,0,5,0.9494848680490552
LSPIN,lspin_tf,0.001,0.0,0,6,0.9109342576898584
LSPIN,lspin_tf,0.001,0.0,0,7,0.946586926647092
LSPIN,lspin_tf,0.001,0.0,0,8,0.9405227038333652
LSPIN,lspin_tf,0.001,0.0,0,9,0.934866925117314
LSPIN,lspin_tf,0.001,0.0,1,2,0.9694588855936228
LSPIN,lspin_tf,0.001,0.0,1,3,0.9216860570604376
LSPIN,lspin_tf,0.001,0.0,1,4,0.9606559325417828
LSPIN,lspin_tf,0.001,0.0,1,5,0.9321862125854284
LSPIN,lspin_tf,0.001,0.0,1,6,0.9402340045532236
LSPIN,lspin_tf,0.001,0.0,1,7,0.9720030276482512
LSPIN,lspin_tf,0.001,0.0,1,8,0.9692958697431112
LSPIN,lspin_tf,0.001,0.0,1,9,0.9479554575176702
LSPIN,lspin_tf,0.001,0.0,2,3,0.9403442800376178
LSPIN,lspin_tf,0.001,0.0,2,4,0.9679762474720804
LSPIN,lspin_tf,0.001,0.0,2,5,0.9326181788899066
LSPIN,lspin_tf,0.001,0.0,2,6,0.9606537796635484
LSPIN,lspin_tf,0.001,0.0,2,7,0.9675585505914304
LSPIN,lspin_tf,0.001,0.0,2,8,0.9642489384866614
LSPIN,lspin_tf,0.001,0.0,2,9,0.9402406594411822
LSPIN,lspin_tf,0.001,0.0,3,4,0.901094697483036
LSPIN,lspin_tf,0.001,0.0,3,5,0.9451090496029402
LSPIN,lspin_tf,0.001,0.0,3,6,0.9362871618623912
LSPIN,lspin_tf,0.001,0.0,3,7,0.9240273757245342
LSPIN,lspin_tf,0.001,0.0,3,8,0.9306706241680932
LSPIN,lspin_tf,0.001,0.0,3,9,0.9093309611206738
LSPIN,lspin_tf,0.001,0.0,4,5,0.9009553140009816
LSPIN,lspin_tf,0.001,0.0,4,6,0.9632043938037694
LSPIN,lspin_tf,0.001,0.0,4,7,0.9625369666111728
LSPIN,lspin_tf,0.001,0.0,4,8,0.9489987501268616
LSPIN,lspin_tf,0.001,0.0,4,9,0.9486039072333502
LSPIN,lspin_tf,0.001,0.0,5,6,0.9126358189513428
LSPIN,lspin_tf,0.001,0.0,5,7,0.9428209760410124
LSPIN,lspin_tf,0.001,0.0,5,8,0.956313469984023
LSPIN,lspin_tf,0.001,0.0,5,9,0.923899789537074
LSPIN,lspin_tf,0.001,0.0,6,7,0.9609987148307566
LSPIN,lspin_tf,0.001,0.0,6,8,0.9549119092495092
LSPIN,lspin_tf,0.001,0.0,6,9,0.9403149028509776
LSPIN,lspin_tf,0.001,0.0,7,8,0.975311313894476
LSPIN,lspin_tf,0.001,0.0,7,9,0.9538883971662426
LSPIN,lspin_tf,0.001,0.0,8,9,0.9557953682458572
LSPIN,lspin_tf,0.0006,0.0,0,1,0.9359312674525704
LSPIN,lspin_tf,0.0006,0.0,0,2,0.9395780000508928
LSPIN,lspin_tf,0.0006,0.0,0,3,0.7611487713903697
LSPIN,lspin_tf,0.0006,0.0,0,4,0.920437646318149
LSPIN,lspin_tf,0.0006,0.0,0,5,0.8928083981578929
LSPIN,lspin_tf,0.0006,0.0,0,6,0.9272831363591788
LSPIN,lspin_tf,0.0006,0.0,0,7,0.9390505579520066
LSPIN,lspin_tf,0.0006,0.0,0,8,0.8207882941875576
LSPIN,lspin_tf,0.0006,0.0,0,9,0.7710170699037577
LSPIN,lspin_tf,0.0006,0.0,1,2,0.909680760885978
LSPIN,lspin_tf,0.0006,0.0,1,3,0.8691946487761814
LSPIN,lspin_tf,0.0006,0.0,1,4,0.9433778080186872
LSPIN,lspin_tf,0.0006,0.0,1,5,0.944825355226388
LSPIN,lspin_tf,0.0006,0.0,1,6,0.9566236310832488
LSPIN,lspin_tf,0.0006,0.0,1,7,0.9103939985205975
LSPIN,lspin_tf,0.0006,0.0,1,8,0.8883749032282983
LSPIN,lspin_tf,0.0006,0.0,1,9,0.8606234827071608
LSPIN,lspin_tf,0.0006,0.0,2,3,0.7429361573629096
LSPIN,lspin_tf,0.0006,0.0,2,4,0.9482001193690744
LSPIN,lspin_tf,0.0006,0.0,2,5,0.8587342036551215
LSPIN,lspin_tf,0.0006,0.0,2,6,0.9106969350341244
LSPIN,lspin_tf,0.0006,0.0,2,7,0.9492947415594836
LSPIN,lspin_tf,0.0006,0.0,2,8,0.818582500359846
LSPIN,lspin_tf,0.0006,0.0,2,9,0.7815512775649024
LSPIN,lspin_tf,0.0006,0.0,3,4,0.8471217178422429
LSPIN,lspin_tf,0.0006,0.0,3,5,0.8222137662134086
LSPIN,lspin_tf,0.0006,0.0,3,6,0.9068678773113232
LSPIN,lspin_tf,0.0006,0.0,3,7,0.7715628030588271
LSPIN,lspin_tf,0.0006,0.0,3,8,0.9582818630944044
LSPIN,lspin_tf,0.0006,0.0,3,9,0.9529237540979298
LSPIN,lspin_tf,0.0006,0.0,4,5,0.8782337383164941
LSPIN,lspin_tf,0.0006,0.0,4,6,0.9419260678740174
LSPIN,lspin_tf,0.0006,0.0,4,7,0.9541005204579736
LSPIN,lspin_tf,0.0006,0.0,4,8,0.8861132248112803
LSPIN,lspin_tf,0.0006,0.0,4,9,0.8714673944129298
LSPIN,lspin_tf,0.0006,0.0,5,6,0.9058380298434924
LSPIN,lspin_tf,0.0006,0.0,5,7,0.8219730843165567
LSPIN,lspin_tf,0.0006,0.0,5,8,0.8562702161951808
LSPIN,lspin_tf,0.0006,0.0,5,9,0.8078906947185112
LSPIN,lspin_tf,0.0006,0.0,6,7,0.9165796045650748
LSPIN,lspin_tf,0.0006,0.0,6,8,0.9450041730744736
LSPIN,lspin_tf,0.0006,0.0,6,9,0.8976981466323176
LSPIN,lspin_tf,0.0006,0.0,7,8,0.8239519331010925
LSPIN,lspin_tf,0.0006,0.0,7,9,0.8128427140560986
LSPIN,lspin_tf,0.0006,0.0,8,9,0.9318490537440756
LSPIN,lspin_tf,0.0012,0.05,0,1,0.9293940918534666
LSPIN,lspin_tf,0.0012,0.05,0,2,0.9376382333235178
LSPIN,lspin_tf,0.0012,0.05,0,3,0.9739081827362276
LSPIN,lspin_tf,0.0012,0.05,0,4,0.976579489272532
LSPIN,lspin_tf,0.0012,0.05,0,5,0.9734964136774288
LSPIN,lspin_tf,0.0012,0.05,0,6,0.9629395031543546
LSPIN,lspin_tf,0.0012,0.05,0,7,0.944566406679352
LSPIN,lspin_tf,0.0012,0.05,0,8,0.9613266787721396
LSPIN,lspin_tf,0.0012,0.05,0,9,0.9834063457627146
LSPIN,lspin_tf,0.0012,0.05,1,2,0.8511909099401442
LSPIN,lspin_tf,0.0012,0.05,1,3,0.9430265724080412
LSPIN,lspin_tf,0.0012,0.05,1,4,0.9582215534083306
LSPIN,lspin_tf,0.0012,0.05,1,5,0.932649498708255
LSPIN,lspin_tf,0.0012,0.05,1,6,0.9296621302797248
LSPIN,lspin_tf,0.0012,0.05,1,7,0.9274791353324596
LSPIN,lspin_tf,0.0012,0.05,1,8,0.9789504726579308
LSPIN,lspin_tf,0.0012,0.05,1,9,0.9036959571329336
LSPIN,lspin_tf,0.0012,0.05,2,3,0.9580868488691704
LSPIN,lspin_tf,0.0012,0.05,2,4,0.9262275258007684
LSPIN,lspin_tf,0.0012,0.05,2,5,0.963768240038988
LSPIN,lspin_tf,0.0012,0.05,2,6,0.9692061639261756
LSPIN,lspin_tf,0.0012,0.05,2,7,0.8752374748712817
LSPIN,lspin_tf,0.0012,0.05,2,8,0.9295507383015984
LSPIN,lspin_tf,0.0012,0.05,2,9,0.94200057242384
LSPIN,lspin_tf,0.0012,0.05,3,4,0.9746548805572236
LSPIN,lspin_tf,0.0012,0.05,3,5,0.9776484163889146
LSPIN,lspin_tf,0.0012,0.05,3,6,0.984849745026822
LSPIN,lspin_tf,0.0012,0.05,3,7,0.9243263097531528
LSPIN,lspin_tf,0.0012,0.05,3,8,0.9783932388317964
LSPIN,lspin_tf,0.0012,0.05,3,9,0.963440916977361
LSPIN,lspin_tf,0.0012,0.05,4,5,0.9846409215851466
LSPIN,lspin_tf,0.0012,0.05,4,6,0.9649862405921122
LSPIN,lspin_tf,0.0012,0.05,4,7,0.9330226613656722
LSPIN,lspin_tf,0.0012,0.05,4,8,0.983346508572781
LSPIN,lspin_tf,0.0012,0.05,4,9,0.965424063564036
LSPIN,lspin_tf,0.0012,0.05,5,6,0.9740702681317156
LSPIN,lspin_tf,0.0012,0.05,5,7,0.9236031442328758
LSPIN,lspin_tf,0.0012,0.05,5,8,0.9787702494363802
LSPIN,lspin_tf,0.0012,0.05,5,9,0.9693595939898042
LSPIN,lspin_tf,0.0012,0.05,6,7,0.918312231173537
LSPIN,lspin_tf,0.0012,0.05,6,8,0.9749807281590896
LSPIN,lspin_tf,0.0012,0.05,6,9,0.9527595752739392
LSPIN,lspin_tf,0.0012,0.05,7,8,0.9293459848981048
LSPIN,lspin_tf,0.0012,0.05,7,9,0.9199460069493473
LSPIN,lspin_tf,0.0012,0.05,8,9,0.9443744229109714
LSPIN,lspin_tf,0.0008,0.05,0,1,0.7959801877861051
LSPIN,lspin_tf,0.0008,0.05,0,2,0.8933458006066292
LSPIN,lspin_tf,0.0008,0.05,0,3,0.8422621203122924
LSPIN,lspin_tf,0.0008,0.05,0,4,0.9460699155805808
LSPIN,lspin_tf,0.0008,0.05,0,5,0.899373095236352
LSPIN,lspin_tf,0.0008,0.05,0,6,0.9104193935763908
LSPIN,lspin_tf,0.0008,0.05,0,7,0.973837160280018
LSPIN,lspin_tf,0.0008,0.05,0,8,0.9344718602247905
LSPIN,lspin_tf,0.0008,0.05,0,9,0.958916155262734
LSPIN,lspin_tf,0.0008,0.05,1,2,0.9680659720138391
LSPIN,lspin_tf,0.0008,0.05,1,3,0.9711301374932988
LSPIN,lspin_tf,0.0008,0.05,1,4,0.9224429321364666
LSPIN,lspin_tf,0.0008,0.05,1,5,0.971892964365494
LSPIN,lspin_tf,0.0008,0.05,1,6,0.9581662817876818
LSPIN,lspin_tf,0.0008,0.05,1,7,0.857850567803354
LSPIN,lspin_tf,0.0008,0.05,1,8,0.9458714001887084
LSPIN,lspin_tf,0.0008,0.05,1,9,0.8984357676841124
LSPIN,lspin_tf,0.0008,0.05,2,3,0.95780943665449
LSPIN,lspin_tf,0.0008,0.05,2,4,0.9596209571612068
LSPIN,lspin_tf,0.0008,0.05,2,5,0.987243744128892
LSPIN,lspin_tf,0.0008,0.05,2,6,0.9931026638804468
LSPIN,lspin_tf,0.0008,0.05,2,7,0.9420877617787182
LSPIN,lspin_tf,0.0008,0.05,2,8,0.9893347608309984
LSPIN,lspin_tf,0.0008,0.05,2,9,0.9511768495232114
LSPIN,lspin_tf,0.0008,0.05,3,4,0.9630772280235248
LSPIN,lspin_tf,0.0008,0.05,3,5,0.9729011478327844
LSPIN,lspin_tf,0.0008,0.05,3,6,0.9610379894536454
LSPIN,lspin_tf,0.0008,0.05,3,7,0.8645885911314186
LSPIN,lspin_tf,0.0008,0.05,3,8,0.9471271760052652
LSPIN,lspin_tf,0.0008,0.05,3,9,0.9270402006165468
LSPIN,lspin_tf,0.0008,0.05,4,5,0.9706519977304652
LSPIN,lspin_tf,0.0008,0.05,4,6,0.9728685343015642
LSPIN,lspin_tf,0.0008,0.05,4,7,0.9432178985884584
LSPIN,lspin_tf,0.0008,0.05,4,8,0.9718602496033016
LSPIN,lspin_tf,0.0008,0.05,4,9,0.974630547121654
LSPIN,lspin_tf,0.0008,0.05,5,6,0.9858719581520592
LSPIN,lspin_tf,0.0008,0.05,5,7,0.9402985002902972
LSPIN,lspin_tf,0.0008,0.05,5,8,0.9856688560052488
LSPIN,lspin_tf,0.0008,0.05,5,9,0.9532594927205992
LSPIN,lspin_tf,0.0008,0.05,6,7,0.9483317256285092
LSPIN,lspin_tf,0.0008,0.05,6,8,0.9884409197020864
LSPIN,lspin_tf,0.0008,0.05,6,9,0.9558798620693496
LSPIN,lspin_tf,0.0008,0.05,7,8,0.9700127309489964
LSPIN,lspin_tf,0.0008,0.05,7,9,0.9567383961199792
LSPIN,lspin_tf,0.0008,0.05,8,9,0.9729256755743396
LSPIN,lspin_tf,0.0012,0.1,0,1,0.9622296608529048
LSPIN,lspin_tf,0.0012,0.1,0,2,0.9724690166361396
LSPIN,lspin_tf,0.0012,0.1,0,3,0.9709924594015864
LSPIN,lspin_tf,0.0012,0.1,0,4,0.9850284145852852
LSPIN,lspin_tf,0.0012,0.1,0,5,0.9771322738726432
LSPIN,lspin_tf,0.0012,0.1,0,6,0.9829215864088148
LSPIN,lspin_tf,0.0012,0.1,0,7,0.9820919192001356
LSPIN,lspin_tf,0.0012,0.1,0,8,0.9743676861021928
LSPIN,lspin_tf,0.0012,0.1,0,9,0.9895454575586368
LSPIN,lspin_tf,0.0012,0.1,1,2,0.9778022344788584
LSPIN,lspin_tf,0.0012,0.1,1,3,0.9929716078077464
LSPIN,lspin_tf,0.0012,0.1,1,4,0.9603485778372212
LSPIN,lspin_tf,0.0012,0.1,1,5,0.9674625889872518
LSPIN,lspin_tf,0.0012,0.1,1,6,0.9785015654070482
LSPIN,lspin_tf,0.0012,0.1,1,7,0.970587894437452
LSPIN,lspin_tf,0.0012,0.1,1,8,0.9864533859876872
LSPIN,lspin_tf,0.0012,0.1,1,9,0.9613924666291246
LSPIN,lspin_tf,0.0012,0.1,2,3,0.980752470560453
LSPIN,lspin_tf,0.0012,0.1,2,4,0.9661401478833136
LSPIN,lspin_tf,0.0012,0.1,2,5,0.9948260323912882
LSPIN,lspin_tf,0.0012,0.1,2,6,0.9837352423215
LSPIN,lspin_tf,0.0012,0.1,2,7,0.9646790684064996
LSPIN,lspin_tf,0.0012,0.1,2,8,0.9801155259044496
LSPIN,lspin_tf,0.0012,0.1,2,9,0.9693879065594116
LSPIN,lspin_tf,0.0012,0.1,3,4,0.9575781912099934
LSPIN,lspin_tf,0.0012,0.1,3,5,0.972487783620274
LSPIN,lspin_tf,0.0012,0.1,3,6,0.9770190404803532
LSPIN,lspin_tf,0.0012,0.1,3,7,0.9695613245340364
LSPIN,lspin_tf,0.0012,0.1,3,8,0.9820423048292182
LSPIN,lspin_tf,0.0012,0.1,3,9,0.9731903069264772
LSPIN,lspin_tf,0.0012,0.1,4,5,0.9733260817041186
LSPIN,lspin_tf,0.0012,0.1,4,6,0.9882589254910916
LSPIN,lspin_tf,0.0012,0.1,4,7,0.9827100401333524
LSPIN,lspin_tf,0.0012,0.1,4,8,0.981223190724017
LSPIN,lspin_tf,0.0012,0.1,4,9,0.9736406625499666
LSPIN,lspin_tf,0.0012,0.1,5,6,0.9879237964391956
LSPIN,lspin_tf,0.0012,0.1,5,7,0.9688636632924662
LSPIN,lspin_tf,0.0012,0.1,5,8,0.9808348046514456
LSPIN,lspin_tf,0.0012,0.1,5,9,0.9751070235045016
LSPIN,lspin_tf,0.0012,0.1,6,7,0.9810814462944188
LSPIN,lspin_tf,0.0012,0.1,6,8,0.9944854996491242
LSPIN,lspin_tf,0.0012,0.1,6,9,0.9770965908112932
LSPIN,lspin_tf,0.0012,0.1,7,8,0.9821096039218536
LSPIN,lspin_tf,0.0012,0.1,7,9,0.9806131840096656
LSPIN,lspin_tf,0.0012,0.1,8,9,0.9733406486462072
LSPIN,lspin_tf,0.0008,0.1,0,1,0.9443759413766836
LSPIN,lspin_tf,0.0008,0.1,0,2,0.8568920892661732
LSPIN,lspin_tf,0.0008,0.1,0,3,0.93836044117989
LSPIN,lspin_tf,0.0008,0.1,0,4,0.9443534003594928
LSPIN,lspin_tf,0.0008,0.1,0,5,0.9599358608656292
LSPIN,lspin_tf,0.0008,0.1,0,6,0.9853743375677324
LSPIN,lspin_tf,0.0008,0.1,0,7,0.9833109812929124
LSPIN,lspin_tf,0.0008,0.1,0,8,0.9471087071600224
LSPIN,lspin_tf,0.0008,0.1,0,9,0.945372151640238
LSPIN,lspin_tf,0.0008,0.1,1,2,0.712891046798012
LSPIN,lspin_tf,0.0008,0.1,1,3,0.8546765872089602
LSPIN,lspin_tf,0.0008,0.1,1,4,0.8501425652886146
LSPIN,lspin_tf,0.0008,0.1,1,5,0.9622012685671916
LSPIN,lspin_tf,0.0008,0.1,1,6,0.9733569549700826
LSPIN,lspin_tf,0.0008,0.1,1,7,0.9258761697425044
LSPIN,lspin_tf,0.0008,0.1,1,8,0.8496844300872104
LSPIN,lspin_tf,0.0008,0.1,1,9,0.8694820602159717
LSPIN,lspin_tf,0.0008,0.1,2,3,0.9356112844075424
LSPIN,lspin_tf,0.0008,0.1,2,4,0.9380240530248564
LSPIN,lspin_tf,0.0008,0.1,2,5,0.8227085960292331
LSPIN,lspin_tf,0.0008,0.1,2,6,0.8023109936612841
LSPIN,lspin_tf,0.0008,0.1,2,7,0.8935805920824266
LSPIN,lspin_tf,0.0008,0.1,2,8,0.961219964536893
LSPIN,lspin_tf,0.0008,0.1,2,9,0.9604081982972824
LSPIN,lspin_tf,0.0008,0.1,3,4,0.9947424019497668
LSPIN,lspin_tf,0.0008,0.1,3,5,0.9318683359013504
LSPIN,lspin_tf,0.0008,0.1,3,6,0.9079092593548912
LSPIN,lspin_tf,0.0008,0.1,3,7,0.9489382501737926
LSPIN,lspin_tf,0.0008,0.1,3,8,0.9884207384116396
LSPIN,lspin_tf,0.0008,0.1,3,9,0.9772800262004026
LSPIN,lspin_tf,0.0008,0.1,4,5,0.9235494738419756
LSPIN,lspin_tf,0.0008,0.1,4,6,0.9105802393064406
LSPIN,lspin_tf,0.0008,0.1,4,7,0.9552154335069688
LSPIN,lspin_tf,0.0008,0.1,4,8,0.989176025252722
LSPIN,lspin_tf,0.0008,0.1,4,9,0.9740488143367932
LSPIN,lspin_tf,0.0008,0.1,5,6,0.966808442583522
LSPIN,lspin_tf,0.0008,0.1,5,7,0.9458460273816286
LSPIN,lspin_tf,0.0008,0.1,5,8,0.926500960976834
LSPIN,lspin_tf,0.0008,0.1,5,9,0.9424367685162937
LSPIN,lspin_tf,0.0008,0.1,6,7,0.9716911054366042
LSPIN,lspin_tf,0.0008,0.1,6,8,0.91290301403769
LSPIN,lspin_tf,0.0008,0.1,6,9,0.918659377637672
LSPIN,lspin_tf,0.0008,0.1,7,8,0.9634081709574396
LSPIN,lspin_tf,0.0008,0.1,7,9,0.9601917838491908
LSPIN,lspin_tf,0.0008,0.1,8,9,0.9894554102558832
LSPIN,lspin_tf,0.0012,0.15,0,1,0.9048757933152533
LSPIN,lspin_tf,0.0012,0.15,0,2,0.954383329628342
LSPIN,lspin_tf,0.0012,0.15,0,3,0.9557546873998336
LSPIN,lspin_tf,0.0012,0.15,0,4,0.9846218849956472
LSPIN,lspin_tf,0.0012,0.15,0,5,0.9540796785201588
LSPIN,lspin_tf,0.0012,0.15,0,6,0.9573316526340214
LSPIN,lspin_tf,0.0012,0.15,0,7,0.97860758575643
LSPIN,lspin_tf,0.0012,0.15,0,8,0.9593431096602376
LSPIN,lspin_tf,0.0012,0.15,0,9,0.9965582286785024
LSPIN,lspin_tf,0.0012,0.15,1,2,0.9211973872319832
LSPIN,lspin_tf,0.0012,0.15,1,3,0.8248297528296138
LSPIN,lspin_tf,0.0012,0.15,1,4,0.8783477372851943
LSPIN,lspin_tf,0.0012,0.15,1,5,0.9171620563418116
LSPIN,lspin_tf,0.0012,0.15,1,6,0.9406790549404502
LSPIN,lspin_tf,0.0012,0.15,1,7,0.8887083126593
LSPIN,lspin_tf,0.0012,0.15,1,8,0.9560463678203064
LSPIN,lspin_tf,0.0012,0.15,1,9,0.907219559218756
LSPIN,lspin_tf,0.0012,0.15,2,3,0.9427681383109782
LSPIN,lspin_tf,0.0012,0.15,2,4,0.9526836810196048
LSPIN,lspin_tf,0.0012,0.15,2,5,0.985591725771419
LSPIN,lspin_tf,0.0012,0.15,2,6,0.9699701566216292
LSPIN,lspin_tf,0.0012,0.15,2,7,0.9506129605554048
LSPIN,lspin_tf,0.0012,0.15,2,8,0.9369095406793352
LSPIN,lspin_tf,0.0012,0.15,2,9,0.9549507343819053
LSPIN,lspin_tf,0.0012,0.15,3,4,0.963465579482914
LSPIN,lspin_tf,0.0012,0.15,3,5,0.9412282914742148
LSPIN,lspin_tf,0.0012,0.15,3,6,0.94207517584101
LSPIN,lspin_tf,0.0012,0.15,3,7,0.9401743926877356
LSPIN,lspin_tf,0.0012,0.15,3,8,0.8658611866677595
LSPIN,lspin_tf,0.0012,0.15,3,9,0.9508929214487432
LSPIN,lspin_tf,0.0012,0.15,4,5,0.9468534295071568
LSPIN,lspin_tf,0.0012,0.15,4,6,0.955193537450755
LSPIN,lspin_tf,0.0012,0.15,4,7,0.991535041440087
LSPIN,lspin_tf,0.0012,0.15,4,8,0.9403067842254812
LSPIN,lspin_tf,0.0012,0.15,4,9,0.9868905324532472
LSPIN,lspin_tf,0.0012,0.15,5,6,0.9708751405508282
LSPIN,lspin_tf,0.0012,0.15,5,7,0.9415035446108077
LSPIN,lspin_tf,0.0012,0.15,5,8,0.9344324646074236
LSPIN,lspin_tf,0.0012,0.15,5,9,0.9563053109361956
LSPIN,lspin_tf,0.0012,0.15,6,7,0.9533046872984544
LSPIN,lspin_tf,0.0012,0.15,6,8,0.9439160715119328
LSPIN,lspin_tf,0.0012,0.15,6,9,0.9582538101208248
LSPIN,lspin_tf,0.0012,0.15,7,8,0.9517722569519996
LSPIN,lspin_tf,0.0012,0.15,7,9,0.9844659353908044
LSPIN,lspin_tf,0.0012,0.15,8,9,0.964346678993731
