model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
Concrete,concrete,0.1,0.0014422495703074,0.1,690132,9,0.6785986290936786,0.7982832618025751,1,719.9343872070312,0.9932516568748572,1290.0,1245.0,1151.557776982965
Concrete,concrete,0.1,0.003,0.15,730123,0,0.7026846915460777,0.7811158798283262,1,308.2973022460937,0.9838859230221684,627.0,577.0,544.2751196264446
Concrete,concrete,0.1,0.003,0.15,730124,1,0.7066831683168316,0.8175965665236051,1,238.0,0.983273769651188,521.0,480.0,429.4235387073578
Concrete,concrete,0.1,0.003,0.15,730125,2,0.7156321401370906,0.7939914163090128,1,275.2123413085937,0.9784102649941588,581.0,530.0,493.616691855778
Concrete,concrete,0.1,0.003,0.15,730126,3,0.7095392231530845,0.7689556509298998,1,251.30502319335935,0.9689484856481368,562.0,516.0,464.738970058385
Concrete,concrete,0.1,0.003,0.15,730127,4,0.7086824067022087,0.7839771101573677,1,313.0502014160156,0.9860052231233196,603.0,572.0,537.0338058489746
Concrete,concrete,0.1,0.003,0.15,730128,5,0.6925932977913176,0.776824034334764,1,213.4826202392578,0.9634558559444673,454.0,428.0,394.7197115142931
Concrete,concrete,0.1,0.003,0.15,730129,6,0.7288651942117289,0.771101573676681,1,167.6911163330078,0.97789496063294,385.0,344.0,316.1569328835235
Concrete,concrete,0.1,0.003,0.15,730130,7,0.6955445544554455,0.7997138769670958,1,297.8725891113281,0.9867113094070958,615.0,574.0,528.3109671203689
Concrete,concrete,0.1,0.003,0.15,730131,8,0.7222962680883473,0.765379113018598,1,216.4054107666016,0.9769365524957264,457.0,426.0,394.9334330221357
Concrete,concrete,0.1,0.003,0.15,730132,9,0.7208682406702208,0.7947067238912733,1,235.74517822265625,0.9793406775797212,514.0,481.0,435.2382018134996
Concrete,concrete,0.1,0.0014422495703074,0.15,770123,0,0.6795506473724295,0.7997138769670958,1,634.0077514648438,0.9922963032195248,1227.0,1153.0,1034.4446247837934
Concrete,concrete,0.1,0.0014422495703074,0.15,770124,1,0.6948781416603199,0.7668097281831188,0,729.7953491210938,0.9929554424389112,1856.0,1508.0,1314.8535971231229
Concrete,concrete,0.1,0.0014422495703074,0.15,770125,2,0.726961157654227,0.804005722460658,1,636.9536743164062,0.992273128797053,1202.0,1154.0,1034.207038241905
Concrete,concrete,0.1,0.0014422495703074,0.15,770126,3,0.722010662604722,0.8004291845493562,1,665.4131469726562,0.9940753829508998,1245.0,1190.0,1080.9210027286854
Concrete,concrete,0.1,0.0014422495703074,0.15,770127,4,0.6784082254379284,0.7725321888412017,1,837.5714111328125,0.9934556029117972,1490.0,1441.0,1304.6116110306791
Concrete,concrete,0.1,0.0014422495703074,0.15,770128,5,0.7127760853008378,0.796137339055794,2,884.3590698242188,0.9947848271136548,1496.0,1477.0,1347.0614068811633
Concrete,concrete,0.1,0.0014422495703074,0.15,770129,6,0.7074447829398325,0.7968526466380543,1,611.6563720703125,0.9927392105191828,1162.0,1102.0,993.4559665290964
Concrete,concrete,0.1,0.0014422495703074,0.15,770130,7,0.7143945163747144,0.7939914163090128,1,538.1428833007812,0.9905904281557592,1053.0,1002.0,881.8679331874536
Concrete,concrete,0.1,0.0014422495703074,0.15,770131,8,0.7244859101294745,0.7982832618025751,1,751.3668212890625,0.9937324036744414,1392.0,1335.0,1234.9446268660136
Concrete,concrete,0.1,0.0014422495703074,0.15,770132,9,0.7187738004569688,0.7632331902718169,0,621.1776123046875,0.99195157153796,1595.0,1329.0,1163.2318018364635
Concrete,concrete,0.1,0.003,0.2,810123,0,0.6815498857578065,0.7832618025751072,1,335.40155029296875,0.9826667283108332,713.0,658.0,593.6488664883944
Concrete,concrete,0.1,0.003,0.2,810124,1,0.7286747905559787,0.7839771101573677,1,261.4247131347656,0.9807135972307214,561.0,526.0,468.8093174544605
Concrete,concrete,0.1,0.003,0.2,810125,2,0.7146801218583397,0.8011444921316166,1,331.05792236328125,0.9880771032640708,647.0,588.0,559.3105090180534
Concrete,concrete,0.1,0.003,0.2,810126,3,0.7014470677837015,0.8011444921316166,1,196.18533325195312,0.9680883331711336,471.0,444.0,382.99421562757306
Concrete,concrete,0.1,0.003,0.2,810127,4,0.7191546077684692,0.8397711015736766,1,169.1003875732422,0.9459029365420392,445.0,412.0,345.80613583356126
Concrete,concrete,0.1,0.003,0.2,810128,5,0.7048743335872049,0.8333333333333334,1,298.0,0.9795672434518676,601.0,574.0,528.5621055464397
Concrete,concrete,0.1,0.003,0.2,810129,6,0.7122048743335873,0.7804005722460658,1,296.4440002441406,0.9766187346670376,619.0,578.0,538.3570449670804
Concrete,concrete,0.1,0.003,0.2,810130,7,0.6633663366336634,0.7896995708154506,1,323.563720703125,0.9874803343431164,652.0,603.0,567.4385075672924
Concrete,concrete,0.1,0.003,0.2,810131,8,0.7043031226199543,0.776824034334764,1,260.8146667480469,0.9829727737524558,609.0,545.0,497.0694122728824
Concrete,concrete,0.1,0.003,0.2,810132,9,0.7035415079969536,0.8333333333333334,1,245.2393798828125,0.985418765974174,540.0,512.0,453.6305238054096
Concrete,concrete,0.1,0.0014422495703074,0.2,850123,0,0.6787890327494288,0.7939914163090128,1,738.8880004882812,0.9949661114803388,1348.0,1292.0,1190.1858469191084
Concrete,concrete,0.1,0.0014422495703074,0.2,850124,1,0.6430883472962681,0.7796852646638054,1,658.4865112304688,0.994009042869092,1197.0,1142.0,1047.521006361125
Concrete,concrete,0.1,0.0014422495703074,0.2,850125,2,0.712966488956588,0.7911301859799714,1,826.3590698242188,0.9952709605772924,1507.0,1450.0,1308.8168256757644
Concrete,concrete,0.1,0.0014422495703074,0.2,850126,3,0.6873571972581873,0.7689556509298998,1,679.146728515625,0.9928659337909748,1248.0,1186.0,1088.8130579690976
Concrete,concrete,0.1,0.0014422495703074,0.2,850127,4,0.6720297029702971,0.7689556509298998,1,858.061767578125,0.9943192346982604,1567.0,1501.0,1352.7333549798664
Concrete,concrete,0.1,0.0014422495703074,0.2,850128,5,0.6530845392231531,0.8104434907010014,1,754.87255859375,0.9949112072317812,1324.0,1269.0,1199.2946578772749
Concrete,concrete,0.1,0.0014422495703074,0.2,850129,6,0.6885948210205636,0.8154506437768241,2,829.0733642578125,0.9946639434051257,1417.0,1390.0,1301.2762705228847
Concrete,concrete,0.1,0.0014422495703074,0.2,850130,7,0.6258568164508759,0.7911301859799714,1,820.5675659179688,0.9936253440077392,1465.0,1413.0,1281.25786807309
Concrete,concrete,0.1,0.0014422495703074,0.2,850131,8,0.6996382330540747,0.8168812589413448,0,707.0,0.9931821825395742,1738.0,1409.0,1254.7684374216324
Concrete,concrete,0.1,0.0014422495703074,0.2,850132,9,0.6690784463061691,0.7882689556509299,1,643.0077514648438,0.9911501407455988,1236.0,1185.0,1062.9649265764565
LSPIN,lspin_tf,0.25,0.0016,0.0,20123,0,0.7357197258187357,0.7875536480686696,2,219.8996124267578,0.989741050851221,835.0,647.0,458.6840427217036
LSPIN,lspin_tf,0.25,0.0016,0.0,20124,1,0.7074447829398325,0.7782546494992847,1,321.8378295898437,0.9913975008435304,1026.0,812.0,625.4610542404247
LSPIN,lspin_tf,0.25,0.0016,0.0,20125,2,0.7341964965727342,0.7775393419170243,1,282.0849304199219,0.9905464244357082,944.0,729.0,544.7000646616722
LSPIN,lspin_tf,0.25,0.0016,0.0,20126,3,0.7245811119573495,0.7618025751072961,1,219.69497680664065,0.9902224257731456,805.0,596.0,435.86717999346007
LSPIN,lspin_tf,0.25,0.0016,0.0,20127,4,0.7208682406702208,0.7718168812589413,1,266.66021728515625,0.9903033930612276,957.0,718.0,541.1284891014259
LSPIN,lspin_tf,0.25,0.0016,0.0,20128,5,0.7255331302361006,0.7832618025751072,1,276.52508544921875,0.9901238638443906,1022.0,710.0,595.5899733968641
LSPIN,lspin_tf,0.25,0.0016,0.0,20129,6,0.6996382330540747,0.7689556509298998,1,251.3899688720703,0.9882679049166886,879.0,642.0,479.4298350741839
LSPIN,lspin_tf,0.25,0.0016,0.0,20130,7,0.6743145468392994,0.7567954220314735,0,273.5830078125,0.9933414150824624,1603.0,959.0,741.398141640799
LSPIN,lspin_tf,0.25,0.0016,0.0,20131,8,0.6878332063975628,0.7796852646638054,2,263.38995361328125,0.9905310801625224,721.0,636.0,464.4698318332553
LSPIN,lspin_tf,0.25,0.0016,0.0,20132,9,0.7226770753998477,0.7947067238912733,2,254.8648681640625,0.989191392977562,692.0,557.0,425.5009787689655
LSPIN,lspin_tf,0.25,0.0011,0.0,60123,0,0.7166793602437167,0.776824034334764,2,481.3629455566406,0.9916115386423574,1196.0,995.0,795.2154638398234
LSPIN,lspin_tf,0.25,0.0011,0.0,60124,1,0.6948781416603199,0.7975679542203148,0,430.2741394042969,0.9955813797522872,1781.0,1174.0,909.4398519090828
LSPIN,lspin_tf,0.25,0.0011,0.0,60125,2,0.7054455445544554,0.7739628040057225,1,423.4131164550781,0.9947127818292516,1295.0,1085.0,803.6027230055275
LSPIN,lspin_tf,0.25,0.0011,0.0,60126,3,0.7311500380807312,0.7918454935622318,2,376.6988525390625,0.9909477853381669,932.0,745.0,602.7640614975385
LSPIN,lspin_tf,0.25,0.0011,0.0,60127,4,0.6965917745620716,0.8111587982832618,1,440.4015502929688,0.9931365694385204,1248.0,990.0,779.776695171207
LSPIN,lspin_tf,0.25,0.0011,0.0,60128,5,0.728008377760853,0.7700286123032904,2,425.478759765625,0.992169251589685,1046.0,876.0,684.3698701446926
LSPIN,lspin_tf,0.25,0.0011,0.0,60129,6,0.6950685453160701,0.776824034334764,1,429.9536743164063,0.9930450043990012,1316.0,1010.0,769.0157606435613
LSPIN,lspin_tf,0.25,0.0011,0.0,60130,7,0.6972581873571972,0.7618025751072961,1,414.7953796386719,0.9937877440498328,1280.0,976.0,745.9409933597793
LSPIN,lspin_tf,0.25,0.0011,0.0,60131,8,0.7162033511043412,0.7761087267525035,1,484.7335815429688,0.992987687128967,1256.0,982.0,802.7072402534633
LSPIN,lspin_tf,0.25,0.0011,0.0,60132,9,0.7234386900228484,0.751788268955651,1,484.7992248535156,0.99456259643888,1409.0,1156.0,879.3690370951649
LSPIN,lspin_tf,0.25,0.0007,0.0,100123,0,0.7281035795887281,0.8097281831187411,2,741.3359375,0.995592870413304,1500.0,1308.0,1084.0067735265793
LSPIN,lspin_tf,0.25,0.0007,0.0,100124,1,0.7208682406702208,0.7632331902718169,2,703.04248046875,0.9961027835461794,1631.0,1374.0,1089.5109951644718
LSPIN,lspin_tf,0.25,0.0007,0.0,100125,2,0.6958301599390708,0.7875536480686696,1,792.563720703125,0.9964266635813384,1767.0,1456.0,1163.0051302248287
LSPIN,lspin_tf,0.25,0.0007,0.0,100126,3,0.7088728103579589,0.7814735336194564,2,752.3204345703125,0.995130542098152,1449.0,1255.0,1004.622460644774
LSPIN,lspin_tf,0.25,0.0007,0.0,100127,4,0.7124904798172125,0.7682403433476395,1,673.6834106445312,0.9956566346859648,1840.0,1512.0,1186.6014681901393
LSPIN,lspin_tf,0.25,0.0007,0.0,100128,5,0.6902132520944402,0.776824034334764,0,597.2548217773438,0.9964973521959212,2458.0,1710.0,1430.6684938861988
LSPIN,lspin_tf,0.25,0.0007,0.0,100129,6,0.689927646610815,0.7782546494992847,0,716.1196899414062,0.9973202204528048,2526.0,1783.0,1378.2502912330085
LSPIN,lspin_tf,0.25,0.0007,0.0,100130,7,0.7312452399086062,0.8208154506437768,2,605.853271484375,0.995267546739215,1570.0,1256.0,961.5537539297349
LSPIN,lspin_tf,0.25,0.0007,0.0,100131,8,0.7123000761614623,0.7879113018597997,1,756.606201171875,0.995925738503091,1864.0,1468.0,1193.6416604556468
LSPIN,lspin_tf,0.25,0.0007,0.0,100132,9,0.7282939832444782,0.7954220314735336,1,701.9111938476562,0.9962037284258826,1814.0,1483.0,1175.3676451876397
LSPIN,lspin_tf,0.25,0.0013,0.05,140123,0,0.7086824067022087,0.7625178826895566,0,372.6834106445313,0.9924543784174096,1259.0,991.0,703.9677491173168
LSPIN,lspin_tf,0.25,0.0013,0.05,140124,1,0.7026846915460777,0.8004291845493562,1,385.16217041015625,0.9934595117844716,971.0,912.0,680.4867201112321
LSPIN,lspin_tf,0.25,0.0013,0.05,140125,2,0.6834539223153084,0.7796852646638054,0,311.73358154296875,0.9936380515575476,1232.0,969.0,665.9768834989695
LSPIN,lspin_tf,0.25,0.0013,0.05,140126,3,0.7204874333587205,0.776824034334764,0,351.6718139648437,0.9934787381819404,1129.0,942.0,711.293439144714
LSPIN,lspin_tf,0.25,0.0013,0.05,140127,4,0.6984006092916984,0.8054363376251789,1,318.9034729003906,0.9914083970763046,874.0,833.0,565.450324594606
LSPIN,lspin_tf,0.25,0.0013,0.05,140128,5,0.7107768469154607,0.7618025751072961,0,348.7104187011719,0.9946245004874316,1508.0,1264.0,834.0044999664036
LSPIN,lspin_tf,0.25,0.0013,0.05,140129,6,0.6802170601675552,0.7954220314735336,0,366.1505737304688,0.9928829454290792,1320.0,965.0,733.1023524782007
LSPIN,lspin_tf,0.25,0.0013,0.05,140130,7,0.6983054074638233,0.7861230329041488,0,368.0849304199219,0.9946782237331164,1297.0,1027.0,765.1611756892053
LSPIN,lspin_tf,0.25,0.0013,0.05,140131,8,0.7265803503427266,0.7532188841201717,1,341.2200622558594,0.9920653621439828,928.0,881.0,629.0033774403453
LSPIN,lspin_tf,0.25,0.0013,0.05,140132,9,0.7030654988575781,0.778969957081545,0,360.46331787109375,0.9940059517293184,1331.0,1069.0,758.197880384852
LSPIN,lspin_tf,0.25,0.0009,0.05,180123,0,0.7011614623000761,0.778969957081545,1,458.54052734375,0.9943780408647708,1097.0,1009.0,728.194179914851
LSPIN,lspin_tf,0.25,0.0009,0.05,180124,1,0.725057121096725,0.8054363376251789,2,496.0733642578125,0.993859832166048,1118.0,1042.0,815.7191204311471
LSPIN,lspin_tf,0.25,0.0009,0.05,180125,2,0.711062452399086,0.7854077253218884,1,487.8996276855469,0.992703644823336,973.0,905.0,728.4578820057142
LSPIN,lspin_tf,0.25,0.0009,0.05,180126,3,0.7402894135567403,0.7782546494992847,2,515.810791015625,0.9922817949037251,955.0,920.0,727.8893471716298
LSPIN,lspin_tf,0.25,0.0009,0.05,180127,4,0.6957349581111958,0.7804005722460658,1,578.8416748046875,0.9947187916510204,1284.0,1230.0,901.8410683599338
LSPIN,lspin_tf,0.25,0.0009,0.05,180128,5,0.7017326732673267,0.7696709585121603,1,583.436279296875,0.9959567265493056,1479.0,1426.0,1015.7650641935292
LSPIN,lspin_tf,0.25,0.0009,0.05,180129,6,0.7083015993907082,0.7818311874105865,1,567.2741088867188,0.9941107363321025,1247.0,1189.0,931.1372714239968
LSPIN,lspin_tf,0.25,0.0009,0.05,180130,7,0.7063023610053313,0.8347639484978541,1,494.061767578125,0.9950330996560598,1179.0,1115.0,812.5405042967685
LSPIN,lspin_tf,0.25,0.0009,0.05,180131,8,0.672981721249048,0.7968526466380543,1,503.74517822265625,0.9949643103202818,1217.0,1167.0,820.6426912909792
LSPIN,lspin_tf,0.25,0.0009,0.05,180132,9,0.7142041127189642,0.801859799713877,1,600.270263671875,0.9954639646436704,1309.0,1242.0,919.9484591440242
LSPIN,lspin_tf,0.25,0.0013,0.1,220123,0,0.7146801218583397,0.7474964234620887,1,309.6061706542969,0.9923365623399096,881.0,809.0,616.8149190012899
LSPIN,lspin_tf,0.25,0.0013,0.1,220124,1,0.7175361766945926,0.804005722460658,5,391.8185424804688,0.9920439866090064,814.0,797.0,586.3175674817895
LSPIN,lspin_tf,0.25,0.0013,0.1,220125,2,0.7434310738766184,0.7825464949928469,2,350.1544494628906,0.9938782192811688,894.0,877.0,621.6476055669916
LSPIN,lspin_tf,0.25,0.0013,0.1,220126,3,0.7334348819497334,0.7875536480686696,1,383.8919067382813,0.9911098879870104,788.0,741.0,588.026146343775
LSPIN,lspin_tf,0.25,0.0013,0.1,220127,4,0.724009900990099,0.7907725321888412,1,308.45947265625,0.992214088066148,833.0,795.0,576.1994099487194
LSPIN,lspin_tf,0.25,0.0013,0.1,220128,5,0.7066831683168316,0.7968526466380543,1,310.38995361328125,0.9885352675967464,697.0,623.0,524.387582569017
LSPIN,lspin_tf,0.25,0.0013,0.1,220129,6,0.7182025894897182,0.7939914163090128,1,346.2741394042969,0.9916147923845194,830.0,786.0,586.414121932996
LSPIN,lspin_tf,0.25,0.0013,0.1,220130,7,0.6873571972581873,0.8133047210300429,0,308.3088684082031,0.9930513901485912,1344.0,829.0,619.6227456124656
LSPIN,lspin_tf,0.25,0.0013,0.1,220131,8,0.712966488956588,0.8240343347639485,1,353.01544189453125,0.9919399521208836,949.0,898.0,631.5413656869306
LSPIN,lspin_tf,0.25,0.0013,0.1,220132,9,0.6852627570449352,0.751788268955651,0,413.104248046875,0.9935540805278036,1290.0,941.0,766.8092696233772
LSPIN,lspin_tf,0.25,0.0009,0.1,260123,0,0.7068735719725818,0.7718168812589413,0,512.7953491210938,0.9954808405394842,1520.0,1217.0,929.3002244928132
LSPIN,lspin_tf,0.25,0.0009,0.1,260124,1,0.7357197258187357,0.8011444921316166,1,512.5173950195312,0.9936929274053744,1134.0,1069.0,784.3639649189371
LSPIN,lspin_tf,0.25,0.0009,0.1,260125,2,0.702018278750952,0.7882689556509299,0,522.37451171875,0.9949450404200204,1456.0,1179.0,895.0725284055367
LSPIN,lspin_tf,0.25,0.0009,0.1,260126,3,0.7213442498095963,0.7775393419170243,1,567.7335815429688,0.994057461118205,1268.0,1185.0,890.5776994798505
LSPIN,lspin_tf,0.25,0.0009,0.1,260127,4,0.7157273419649657,0.801859799713877,1,605.2586669921875,0.9957938227288572,1303.0,1208.0,972.0966253554104
LSPIN,lspin_tf,0.25,0.0009,0.1,260128,5,0.7170601675552171,0.8133047210300429,1,535.71044921875,0.9944357521967544,1193.0,1158.0,852.2616712074007
LSPIN,lspin_tf,0.25,0.0009,0.1,260129,6,0.7283891850723534,0.7796852646638054,1,549.2239379882812,0.9938185916270432,1187.0,1114.0,864.880114312436
LSPIN,lspin_tf,0.25,0.0009,0.1,260130,7,0.6993526275704494,0.7739628040057225,1,546.2239379882812,0.9951808867467832,1405.0,1341.0,1004.2442147031438
LSPIN,lspin_tf,0.25,0.0009,0.1,260131,8,0.6896420411271896,0.7625178826895566,0,491.2509765625,0.9940019298986604,1636.0,1240.0,980.4059628736898
LSPIN,lspin_tf,0.25,0.0009,0.1,260132,9,0.7195354150799695,0.7567954220314735,1,489.7837829589844,0.9933925614989492,1146.0,1026.0,829.7688745866495
LSPIN,lspin_tf,0.25,0.0013,0.15,300123,0,0.7196306169078446,0.7846924177396281,1,339.74517822265625,0.9917531484046338,823.0,789.0,565.9251032882088
LSPIN,lspin_tf,0.25,0.0013,0.15,300124,1,0.7232482863670983,0.746065808297568,2,419.2200622558594,0.9925695908843868,942.0,921.0,680.8021024564579
LSPIN,lspin_tf,0.25,0.0013,0.15,300125,2,0.7052551408987052,0.7975679542203148,2,367.7953796386719,0.9908457217698604,852.0,823.0,597.3655872204253
LSPIN,lspin_tf,0.25,0.0013,0.15,300126,3,0.7157273419649657,0.7660944206008584,1,316.7181396484375,0.9920467367641292,866.0,789.0,553.5598484846532
LSPIN,lspin_tf,0.25,0.0013,0.15,300127,4,0.6967821782178217,0.7603719599427754,0,457.8108215332031,0.9944970920015328,1443.0,1161.0,856.0634478956065
LSPIN,lspin_tf,0.25,0.0013,0.15,300128,5,0.6967821782178217,0.771101573676681,0,383.2818603515625,0.994233478913782,1305.0,1063.0,797.485722282314
LSPIN,lspin_tf,0.25,0.0013,0.15,300129,6,0.7215346534653465,0.8183118741058655,2,372.83782958984375,0.9920006186596318,869.0,823.0,645.2662169621859
LSPIN,lspin_tf,0.25,0.0013,0.15,300130,7,0.7027798933739527,0.7410586552217453,1,339.4131164550781,0.9924900650403294,931.0,848.0,591.988937665437
LSPIN,lspin_tf,0.25,0.0013,0.15,300131,8,0.72496191926885,0.7932761087267525,1,423.6177673339844,0.9936228873168208,980.0,913.0,652.9015296097024
LSPIN,lspin_tf,0.25,0.0013,0.15,300132,9,0.7111576542269612,0.7804005722460658,1,439.66021728515625,0.9896553545657978,893.0,851.0,655.7442356301559
LSPIN,lspin_tf,0.25,0.0009,0.15,340123,0,0.7127760853008378,0.7889842632331903,1,481.66796875,0.9937612391801952,1168.0,1094.0,829.82804204935
LSPIN,lspin_tf,0.25,0.0009,0.15,340124,1,0.7183929931454683,0.7868383404864091,2,603.9304809570312,0.9949113405642296,1156.0,1088.0,873.0807273992557
LSPIN,lspin_tf,0.25,0.0009,0.15,340125,2,0.7158225437928408,0.7725321888412017,1,499.9034729003906,0.993160489742048,1014.0,946.0,759.1249644324351
LSPIN,lspin_tf,0.25,0.0009,0.15,340126,3,0.6501332825590251,0.804005722460658,0,506.6524963378906,0.995356009832496,1591.0,1168.0,856.4704561563602
LSPIN,lspin_tf,0.25,0.0009,0.15,340127,4,0.720963442498096,0.7811158798283262,3,537.79150390625,0.9942088555903548,1080.0,1063.0,771.7154997497283
LSPIN,lspin_tf,0.25,0.0009,0.15,340128,5,0.6996382330540747,0.7968526466380543,1,576.20849609375,0.9937562897739308,1192.0,1119.0,881.292417791476
LSPIN,lspin_tf,0.25,0.0009,0.15,340129,6,0.7014470677837015,0.7854077253218884,1,568.5250854492188,0.9953917900549436,1391.0,1266.0,964.77194850814
LSPIN,lspin_tf,0.25,0.0009,0.15,340130,7,0.7237242955064738,0.7696709585121603,2,680.146728515625,0.9949976106296532,1254.0,1223.0,986.0918183885788
LSPIN,lspin_tf,0.25,0.0009,0.15,340131,8,0.7125856816450876,0.7746781115879828,1,577.0579223632812,0.9934327388861732,1075.0,988.0,862.33829127115
LSPIN,lspin_tf,0.25,0.0009,0.15,340132,9,0.6995430312261995,0.771101573676681,1,547.3783569335938,0.9939553056993912,1175.0,1072.0,892.3328559495953
LSPIN,lspin_tf,0.25,0.0013,0.2,380123,0,0.7098248286367098,0.8283261802575107,1,387.50579833984375,0.9921931697010496,903.0,821.0,609.9932903530653
LSPIN,lspin_tf,0.25,0.0013,0.2,380124,1,0.6821210967250572,0.7696709585121603,0,334.6023254394531,0.9911246698760768,1054.0,809.0,636.6155733662453
LSPIN,lspin_tf,0.25,0.0013,0.2,380125,2,0.7338156892612339,0.7882689556509299,1,346.6756896972656,0.9927168579944488,903.0,852.0,623.3294248250621
LSPIN,lspin_tf,0.25,0.0013,0.2,380126,3,0.7229626808834729,0.8218884120171673,1,360.104248046875,0.9924849556461196,873.0,817.0,646.3068050849694
LSPIN,lspin_tf,0.25,0.0013,0.2,380127,4,0.7119192688499619,0.7861230329041488,1,391.6216125488281,0.9923421390188932,1014.0,964.0,679.9179241475579
LSPIN,lspin_tf,0.25,0.0013,0.2,380128,5,0.6937357197258187,0.7682403433476395,1,372.8223876953125,0.9927450374985956,960.0,895.0,644.5567187412223
LSPIN,lspin_tf,0.25,0.0013,0.2,380129,6,0.7031607006854531,0.7825464949928469,0,313.77606201171875,0.992687011296318,1253.0,845.0,659.6436527994437
LSPIN,lspin_tf,0.25,0.0013,0.2,380130,7,0.6365194211728865,0.7764663805436338,0,411.9150695800781,0.9951337850850368,1498.0,1166.0,842.744639457489
LSPIN,lspin_tf,0.25,0.0013,0.2,380131,8,0.6957349581111958,0.7796852646638054,0,278.1737365722656,0.9917324123011964,1166.0,789.0,571.0064994358742
LSPIN,lspin_tf,0.25,0.0013,0.2,380132,9,0.6920220868240671,0.7618025751072961,1,343.3436279296875,0.9939025397051184,941.0,910.0,629.4875424542726
LSPIN,lspin_tf,0.25,0.0009,0.2,420123,0,0.7141089108910891,0.7739628040057225,0,659.4053955078125,0.9965530373351424,1723.0,1471.0,1115.6658234964648
LSPIN,lspin_tf,0.25,0.0009,0.2,420124,1,0.7132520944402132,0.7739628040057225,1,635.8455810546875,0.9946066570263656,1361.0,1266.0,1065.549098634413
LSPIN,lspin_tf,0.25,0.0009,0.2,420125,2,0.6823115003808073,0.778969957081545,1,530.3281860351562,0.9944847881454504,1180.0,1134.0,857.1082467861887
LSPIN,lspin_tf,0.25,0.0009,0.2,420126,3,0.7003998476770754,0.7875536480686696,0,585.9845581054688,0.9966066831164192,1860.0,1567.0,1172.571810702224
LSPIN,lspin_tf,0.25,0.0009,0.2,420127,4,0.6904988575780655,0.7846924177396281,0,571.2123413085938,0.995251252061582,1535.0,1193.0,1006.6633073721524
LSPIN,lspin_tf,0.25,0.0009,0.2,420128,5,0.7199162223914699,0.7753934191702432,1,533.5830078125,0.993970060386556,1145.0,978.0,814.6274483842705
LSPIN,lspin_tf,0.25,0.0009,0.2,420129,6,0.698971820258949,0.7732474964234621,1,620.3436279296875,0.9950612225778274,1283.0,1189.0,949.9640925785368
LSPIN,lspin_tf,0.25,0.0009,0.2,420130,7,0.7257235338918507,0.7968526466380543,1,548.6795654296875,0.9935596390734216,1015.0,960.0,763.4130591572213
LSPIN,lspin_tf,0.25,0.0009,0.2,420131,8,0.7152513328255903,0.7660944206008584,1,554.4671630859375,0.9936575039401732,1139.0,1065.0,827.9334310695737
LSPIN,lspin_tf,0.25,0.0009,0.2,420132,9,0.703922315308454,0.7761087267525035,1,454.6100463867188,0.9940449297764914,1017.0,939.0,718.41148649298
Concrete,concrete,0.1,0.004,0.0,460123,0,0.7171553693830921,0.7818311874105865,0,155.8378448486328,0.981474468835788,897.0,530.0,493.72848953542047
Concrete,concrete,0.1,0.004,0.0,460124,1,0.6993526275704494,0.7875536480686696,1,181.8996124267578,0.9673358419876114,689.0,462.0,425.1029128936339
Concrete,concrete,0.1,0.004,0.0,460125,2,0.6979246001523229,0.7832618025751072,1,168.0347442626953,0.973796152944262,705.0,490.0,443.7777252036563
Concrete,concrete,0.1,0.004,0.0,460126,3,0.705064737242955,0.7854077253218884,1,150.67181396484375,0.9780250831186332,658.0,434.0,390.2701120087037
Concrete,concrete,0.1,0.004,0.0,460127,4,0.7027798933739527,0.7703862660944206,0,157.80308532714844,0.9783743819181616,721.0,457.0,424.09054968434464
Concrete,concrete,0.1,0.004,0.0,460128,5,0.6972581873571972,0.7868383404864091,1,167.28958129882812,0.970909978005832,683.0,459.0,419.97602610821207
Concrete,concrete,0.1,0.004,0.0,460129,6,0.6945925361766946,0.7575107296137339,1,136.79150390625,0.9685154792626356,608.0,401.0,350.1349446540699
Concrete,concrete,0.1,0.004,0.0,460130,7,0.7169649657273419,0.7854077253218884,1,207.64865112304688,0.9843112587021954,715.0,500.0,445.2775816602353
Concrete,concrete,0.1,0.004,0.0,460131,8,0.7053503427265804,0.8082975679542204,1,160.521240234375,0.9670155247447726,608.0,427.0,382.6408363389119
Concrete,concrete,0.1,0.004,0.0,460132,9,0.6924028941355674,0.7646638054363376,1,154.12741088867188,0.9660182881153097,589.0,411.0,377.9975786357824
Concrete,concrete,0.1,0.0017,0.0,500123,0,0.7106816450875857,0.7818311874105865,2,563.9150390625,0.9920373030985724,1462.0,1194.0,1066.1074079694872
Concrete,concrete,0.1,0.0017,0.0,500124,1,0.6835491241431836,0.7775393419170243,1,520.4169921875,0.9914941118233856,1395.0,1164.0,1033.6606543002006
Concrete,concrete,0.1,0.0017,0.0,500125,2,0.6626047220106626,0.7829041487839771,3,639.4633178710938,0.9933969632127376,1428.0,1217.0,1096.014923704176
Concrete,concrete,0.1,0.0017,0.0,500126,3,0.6889756283320639,0.7896995708154506,1,596.355224609375,0.9909371592341156,1620.0,1293.0,1129.5442171127536
Concrete,concrete,0.1,0.0017,0.0,500127,4,0.7073495811119573,0.7968526466380543,1,507.5946044921875,0.9912857751812144,1468.0,1167.0,1022.6922797188544
