histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
kidneychromophobe,19,0.704225352112676,LSPIN,0.0013,0.0,40126
kidneyclearcellrenalcarcinoma,156,0.6612174661217466,LSPIN,0.0013,0.0,40126
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,0.0013,0.0,40126
kidneychromophobe,19,0.7323943661971831,LSPIN,0.0013,0.0,40127
kidneyclearcellrenalcarcinoma,156,0.6906861690686169,LSPIN,0.0013,0.0,40127
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,LSPIN,0.0013,0.0,40127
kidneychromophobe,19,0.676056338028169,LSPIN,0.0013,0.0,40128
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,LSPIN,0.0013,0.0,40128
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,0.0013,0.0,40128
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0013,0.0,40129
kidneyclearcellrenalcarcinoma,156,0.7147773714777371,LSPIN,0.0013,0.0,40129
kidneypapillaryrenalcellcarcinoma,84,0.837173579109063,LSPIN,0.0013,0.0,40129
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0013,0.0,40130
kidneyclearcellrenalcarcinoma,156,0.700150570015057,LSPIN,0.0013,0.0,40130
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,0.0013,0.0,40130
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0013,0.0,40131
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,LSPIN,0.0013,0.0,40131
kidneypapillaryrenalcellcarcinoma,84,0.7112135176651305,LSPIN,0.0013,0.0,40131
kidneychromophobe,19,0.4788732394366197,LSPIN,0.0013,0.0,40132
kidneyclearcellrenalcarcinoma,156,0.6659496665949667,LSPIN,0.0013,0.0,40132
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,LSPIN,0.0013,0.0,40132
kidneychromophobe,19,0.647887323943662,LSPIN,0.0009,0.0,80123
kidneyclearcellrenalcarcinoma,156,0.6349752634975263,LSPIN,0.0009,0.0,80123
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,LSPIN,0.0009,0.0,80123
kidneychromophobe,19,0.676056338028169,LSPIN,0.0009,0.0,80124
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,LSPIN,0.0009,0.0,80124
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,LSPIN,0.0009,0.0,80124
kidneychromophobe,19,0.647887323943662,LSPIN,0.0009,0.0,80125
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,LSPIN,0.0009,0.0,80125
kidneypapillaryrenalcellcarcinoma,84,0.717357910906298,LSPIN,0.0009,0.0,80125
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0009,0.0,80126
kidneyclearcellrenalcarcinoma,156,0.6930522693052269,LSPIN,0.0009,0.0,80126
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,0.0009,0.0,80126
kidneychromophobe,19,0.704225352112676,LSPIN,0.0009,0.0,80127
kidneyclearcellrenalcarcinoma,156,0.6590664659066466,LSPIN,0.0009,0.0,80127
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,LSPIN,0.0009,0.0,80127
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0009,0.0,80128
kidneyclearcellrenalcarcinoma,156,0.6526134652613466,LSPIN,0.0009,0.0,80128
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,0.0009,0.0,80128
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0009,0.0,80129
kidneyclearcellrenalcarcinoma,156,0.700150570015057,LSPIN,0.0009,0.0,80129
kidneypapillaryrenalcellcarcinoma,84,0.8402457757296466,LSPIN,0.0009,0.0,80129
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0009,0.0,80130
kidneyclearcellrenalcarcinoma,156,0.6612174661217466,LSPIN,0.0009,0.0,80130
kidneypapillaryrenalcellcarcinoma,84,0.7142857142857143,LSPIN,0.0009,0.0,80130
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0009,0.0,80131
kidneyclearcellrenalcarcinoma,156,0.696708969670897,LSPIN,0.0009,0.0,80131
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,LSPIN,0.0009,0.0,80131
kidneychromophobe,19,0.704225352112676,LSPIN,0.0009,0.0,80132
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,LSPIN,0.0009,0.0,80132
kidneypapillaryrenalcellcarcinoma,84,0.7188940092165899,LSPIN,0.0009,0.0,80132
kidneychromophobe,19,0.704225352112676,LSPIN,0.0005,0.0,120123
kidneyclearcellrenalcarcinoma,156,0.6468057646805765,LSPIN,0.0005,0.0,120123
kidneypapillaryrenalcellcarcinoma,84,0.7158218125960062,LSPIN,0.0005,0.0,120123
kidneychromophobe,19,0.704225352112676,LSPIN,0.0005,0.0,120124
kidneyclearcellrenalcarcinoma,156,0.6356205635620563,LSPIN,0.0005,0.0,120124
kidneypapillaryrenalcellcarcinoma,84,0.6589861751152074,LSPIN,0.0005,0.0,120124
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0005,0.0,120125
kidneyclearcellrenalcarcinoma,156,0.6326091632609163,LSPIN,0.0005,0.0,120125
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,0.0005,0.0,120125
kidneychromophobe,19,0.647887323943662,LSPIN,0.0005,0.0,120126
kidneyclearcellrenalcarcinoma,156,0.6229296622929662,LSPIN,0.0005,0.0,120126
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,LSPIN,0.0005,0.0,120126
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0005,0.0,120127
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,LSPIN,0.0005,0.0,120127
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,LSPIN,0.0005,0.0,120127
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0005,0.0,120128
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,LSPIN,0.0005,0.0,120128
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,LSPIN,0.0005,0.0,120128
kidneychromophobe,19,0.647887323943662,LSPIN,0.0005,0.0,120129
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,LSPIN,0.0005,0.0,120129
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,LSPIN,0.0005,0.0,120129
kidneychromophobe,19,0.7323943661971831,LSPIN,0.0005,0.0,120130
kidneyclearcellrenalcarcinoma,156,0.6491718649171865,LSPIN,0.0005,0.0,120130
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,LSPIN,0.0005,0.0,120130
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0005,0.0,120131
kidneyclearcellrenalcarcinoma,156,0.6726177672617767,LSPIN,0.0005,0.0,120131
kidneypapillaryrenalcellcarcinoma,84,0.7235023041474654,LSPIN,0.0005,0.0,120131
kidneychromophobe,19,0.704225352112676,LSPIN,0.0005,0.0,120132
kidneyclearcellrenalcarcinoma,156,0.6472359647235965,LSPIN,0.0005,0.0,120132
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,LSPIN,0.0005,0.0,120132
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0011,0.05,160123
kidneyclearcellrenalcarcinoma,156,0.6713271671327167,LSPIN,0.0011,0.05,160123
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,0.0011,0.05,160123
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0011,0.05,160124
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,LSPIN,0.0011,0.05,160124
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,LSPIN,0.0011,0.05,160124
kidneychromophobe,19,0.647887323943662,LSPIN,0.0011,0.05,160125
kidneyclearcellrenalcarcinoma,156,0.6483114648311464,LSPIN,0.0011,0.05,160125
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,LSPIN,0.0011,0.05,160125
kidneychromophobe,19,0.704225352112676,LSPIN,0.0011,0.05,160126
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,LSPIN,0.0011,0.05,160126
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,LSPIN,0.0011,0.05,160126
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0011,0.05,160127
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,LSPIN,0.0011,0.05,160127
kidneypapillaryrenalcellcarcinoma,84,0.7050691244239631,LSPIN,0.0011,0.05,160127
kidneychromophobe,19,0.676056338028169,LSPIN,0.0011,0.05,160128
kidneyclearcellrenalcarcinoma,156,0.6857388685738869,LSPIN,0.0011,0.05,160128
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,LSPIN,0.0011,0.05,160128
kidneychromophobe,19,0.676056338028169,LSPIN,0.0011,0.05,160129
kidneyclearcellrenalcarcinoma,156,0.6936975693697569,LSPIN,0.0011,0.05,160129
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,LSPIN,0.0011,0.05,160129
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0011,0.05,160130
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,LSPIN,0.0011,0.05,160130
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,LSPIN,0.0011,0.05,160130
kidneychromophobe,19,0.6197183098591549,LSPIN,0.0011,0.05,160131
kidneyclearcellrenalcarcinoma,156,0.6513228651322865,LSPIN,0.0011,0.05,160131
kidneypapillaryrenalcellcarcinoma,84,0.7235023041474654,LSPIN,0.0011,0.05,160131
kidneychromophobe,19,0.676056338028169,LSPIN,0.0011,0.05,160132
kidneyclearcellrenalcarcinoma,156,0.6853086685308668,LSPIN,0.0011,0.05,160132
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,0.0011,0.05,160132
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0007,0.05,200123
kidneyclearcellrenalcarcinoma,156,0.6777801677780168,LSPIN,0.0007,0.05,200123
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,LSPIN,0.0007,0.05,200123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0007,0.05,200124
kidneyclearcellrenalcarcinoma,156,0.6384168638416864,LSPIN,0.0007,0.05,200124
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,0.0007,0.05,200124
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0007,0.05,200125
kidneyclearcellrenalcarcinoma,156,0.6304581630458163,LSPIN,0.0007,0.05,200125
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,LSPIN,0.0007,0.05,200125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.05,200126
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,LSPIN,0.0007,0.05,200126
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.0007,0.05,200126
kidneychromophobe,19,0.6056338028169014,LSPIN,0.0007,0.05,200127
kidneyclearcellrenalcarcinoma,156,0.698214669821467,LSPIN,0.0007,0.05,200127
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,LSPIN,0.0007,0.05,200127
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.05,200128
kidneyclearcellrenalcarcinoma,156,0.6597117659711766,LSPIN,0.0007,0.05,200128
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,0.0007,0.05,200128
kidneychromophobe,19,0.704225352112676,LSPIN,0.0007,0.05,200129
kidneyclearcellrenalcarcinoma,156,0.6775650677565068,LSPIN,0.0007,0.05,200129
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,0.0007,0.05,200129
kidneychromophobe,19,0.676056338028169,LSPIN,0.0007,0.05,200130
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,LSPIN,0.0007,0.05,200130
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,0.0007,0.05,200130
kidneychromophobe,19,0.6197183098591549,LSPIN,0.0007,0.05,200131
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,LSPIN,0.0007,0.05,200131
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,LSPIN,0.0007,0.05,200131
kidneychromophobe,19,0.6056338028169014,LSPIN,0.0007,0.05,200132
kidneyclearcellrenalcarcinoma,156,0.6874596687459669,LSPIN,0.0007,0.05,200132
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,0.0007,0.05,200132
kidneychromophobe,19,0.704225352112676,LSPIN,0.0011,0.1,240123
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,LSPIN,0.0011,0.1,240123
kidneypapillaryrenalcellcarcinoma,84,0.8433179723502304,LSPIN,0.0011,0.1,240123
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0011,0.1,240124
kidneyclearcellrenalcarcinoma,156,0.6713271671327167,LSPIN,0.0011,0.1,240124
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,0.0011,0.1,240124
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0011,0.1,240125
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,LSPIN,0.0011,0.1,240125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,LSPIN,0.0011,0.1,240125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0011,0.1,240126
kidneyclearcellrenalcarcinoma,156,0.6573456657345665,LSPIN,0.0011,0.1,240126
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,LSPIN,0.0011,0.1,240126
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0011,0.1,240127
kidneyclearcellrenalcarcinoma,156,0.694773069477307,LSPIN,0.0011,0.1,240127
kidneypapillaryrenalcellcarcinoma,84,0.7403993855606759,LSPIN,0.0011,0.1,240127
kidneychromophobe,19,0.7323943661971831,LSPIN,0.0011,0.1,240128
kidneyclearcellrenalcarcinoma,156,0.6588513658851366,LSPIN,0.0011,0.1,240128
kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,LSPIN,0.0011,0.1,240128
kidneychromophobe,19,0.647887323943662,LSPIN,0.0011,0.1,240129
kidneyclearcellrenalcarcinoma,156,0.6625080662508066,LSPIN,0.0011,0.1,240129
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,0.0011,0.1,240129
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0011,0.1,240130
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,LSPIN,0.0011,0.1,240130
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,LSPIN,0.0011,0.1,240130
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0011,0.1,240131
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,LSPIN,0.0011,0.1,240131
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,0.0011,0.1,240131
kidneychromophobe,19,0.5915492957746479,LSPIN,0.0011,0.1,240132
kidneyclearcellrenalcarcinoma,156,0.6502473650247365,LSPIN,0.0011,0.1,240132
kidneypapillaryrenalcellcarcinoma,84,0.7250384024577573,LSPIN,0.0011,0.1,240132
kidneychromophobe,19,0.7605633802816901,LSPIN,0.0007,0.1,280123
kidneyclearcellrenalcarcinoma,156,0.6569154656915466,LSPIN,0.0007,0.1,280123
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,LSPIN,0.0007,0.1,280123
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.1,280124
kidneyclearcellrenalcarcinoma,156,0.6577758657775866,LSPIN,0.0007,0.1,280124
kidneypapillaryrenalcellcarcinoma,84,0.717357910906298,LSPIN,0.0007,0.1,280124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.1,280125
kidneyclearcellrenalcarcinoma,156,0.6698214669821467,LSPIN,0.0007,0.1,280125
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,LSPIN,0.0007,0.1,280125
kidneychromophobe,19,0.6197183098591549,LSPIN,0.0007,0.1,280126
kidneyclearcellrenalcarcinoma,156,0.6554097655409765,LSPIN,0.0007,0.1,280126
kidneypapillaryrenalcellcarcinoma,84,0.717357910906298,LSPIN,0.0007,0.1,280126
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0007,0.1,280127
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,LSPIN,0.0007,0.1,280127
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.0007,0.1,280127
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.1,280128
kidneyclearcellrenalcarcinoma,156,0.6631533663153366,LSPIN,0.0007,0.1,280128
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,LSPIN,0.0007,0.1,280128
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.1,280129
kidneyclearcellrenalcarcinoma,156,0.6612174661217466,LSPIN,0.0007,0.1,280129
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,LSPIN,0.0007,0.1,280129
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0007,0.1,280130
kidneyclearcellrenalcarcinoma,156,0.6777801677780168,LSPIN,0.0007,0.1,280130
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,0.0007,0.1,280130
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.1,280131
kidneyclearcellrenalcarcinoma,156,0.6455151645515165,LSPIN,0.0007,0.1,280131
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.0007,0.1,280131
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.1,280132
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,LSPIN,0.0007,0.1,280132
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,0.0007,0.1,280132
kidneychromophobe,19,0.647887323943662,LSPIN,0.0011,0.15,320123
kidneyclearcellrenalcarcinoma,156,0.6511077651107765,LSPIN,0.0011,0.15,320123
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,0.0011,0.15,320123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0011,0.15,320124
kidneyclearcellrenalcarcinoma,156,0.5334480533448054,LSPIN,0.0011,0.15,320124
kidneypapillaryrenalcellcarcinoma,84,0.6666666666666666,LSPIN,0.0011,0.15,320124
kidneychromophobe,19,0.647887323943662,LSPIN,0.0011,0.15,320125
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,LSPIN,0.0011,0.15,320125
kidneypapillaryrenalcellcarcinoma,84,0.7158218125960062,LSPIN,0.0011,0.15,320125
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0011,0.15,320126
kidneyclearcellrenalcarcinoma,156,0.697139169713917,LSPIN,0.0011,0.15,320126
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,LSPIN,0.0011,0.15,320126
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0011,0.15,320127
kidneyclearcellrenalcarcinoma,156,0.6571305657130566,LSPIN,0.0011,0.15,320127
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,LSPIN,0.0011,0.15,320127
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0011,0.15,320128
kidneyclearcellrenalcarcinoma,156,0.6767046676704668,LSPIN,0.0011,0.15,320128
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,LSPIN,0.0011,0.15,320128
kidneychromophobe,19,0.704225352112676,LSPIN,0.0011,0.15,320129
kidneyclearcellrenalcarcinoma,156,0.6631533663153366,LSPIN,0.0011,0.15,320129
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,LSPIN,0.0011,0.15,320129
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0011,0.15,320130
kidneyclearcellrenalcarcinoma,156,0.698429769842977,LSPIN,0.0011,0.15,320130
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.0011,0.15,320130
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0011,0.15,320131
kidneyclearcellrenalcarcinoma,156,0.6758442675844267,LSPIN,0.0011,0.15,320131
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,0.0011,0.15,320131
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0011,0.15,320132
kidneyclearcellrenalcarcinoma,156,0.6470208647020864,LSPIN,0.0011,0.15,320132
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,0.0011,0.15,320132
kidneychromophobe,19,0.676056338028169,LSPIN,0.0007,0.15,360123
kidneyclearcellrenalcarcinoma,156,0.698644869864487,LSPIN,0.0007,0.15,360123
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,0.0007,0.15,360123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0007,0.15,360124
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,LSPIN,0.0007,0.15,360124
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,LSPIN,0.0007,0.15,360124
kidneychromophobe,19,0.704225352112676,LSPIN,0.0007,0.15,360125
kidneyclearcellrenalcarcinoma,156,0.6530436653043665,LSPIN,0.0007,0.15,360125
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.0007,0.15,360125
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.15,360126
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,LSPIN,0.0007,0.15,360126
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,LSPIN,0.0007,0.15,360126
kidneychromophobe,19,0.676056338028169,LSPIN,0.0007,0.15,360127
kidneyclearcellrenalcarcinoma,156,0.6730479673047968,LSPIN,0.0007,0.15,360127
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,LSPIN,0.0007,0.15,360127
kidneychromophobe,19,0.676056338028169,LSPIN,0.0007,0.15,360128
kidneyclearcellrenalcarcinoma,156,0.6702516670251667,LSPIN,0.0007,0.15,360128
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,LSPIN,0.0007,0.15,360128
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0007,0.15,360129
kidneyclearcellrenalcarcinoma,156,0.6698214669821467,LSPIN,0.0007,0.15,360129
kidneypapillaryrenalcellcarcinoma,84,0.6728110599078341,LSPIN,0.0007,0.15,360129
kidneychromophobe,19,0.704225352112676,LSPIN,0.0007,0.15,360130
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,LSPIN,0.0007,0.15,360130
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,LSPIN,0.0007,0.15,360130
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0007,0.15,360131
kidneyclearcellrenalcarcinoma,156,0.7216605721660572,LSPIN,0.0007,0.15,360131
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,0.0007,0.15,360131
kidneychromophobe,19,0.6056338028169014,LSPIN,0.0007,0.15,360132
kidneyclearcellrenalcarcinoma,156,0.6515379651537965,LSPIN,0.0007,0.15,360132
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,0.0007,0.15,360132
kidneychromophobe,19,0.704225352112676,LSPIN,0.0011,0.2,400123
kidneyclearcellrenalcarcinoma,156,0.6721875672187567,LSPIN,0.0011,0.2,400123
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,LSPIN,0.0011,0.2,400123
kidneychromophobe,19,0.5492957746478874,LSPIN,0.0011,0.2,400124
kidneyclearcellrenalcarcinoma,156,0.6280920628092063,LSPIN,0.0011,0.2,400124
kidneypapillaryrenalcellcarcinoma,84,0.7081413210445469,LSPIN,0.0011,0.2,400124
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0011,0.2,400125
kidneyclearcellrenalcarcinoma,156,0.6816519681651968,LSPIN,0.0011,0.2,400125
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,LSPIN,0.0011,0.2,400125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0011,0.2,400126
kidneyclearcellrenalcarcinoma,156,0.6917616691761669,LSPIN,0.0011,0.2,400126
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,0.0011,0.2,400126
kidneychromophobe,19,0.6197183098591549,LSPIN,0.0011,0.2,400127
kidneyclearcellrenalcarcinoma,156,0.6848784684878468,LSPIN,0.0011,0.2,400127
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,LSPIN,0.0011,0.2,400127
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0011,0.2,400128
kidneyclearcellrenalcarcinoma,156,0.6687459668745966,LSPIN,0.0011,0.2,400128
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,0.0011,0.2,400128
kidneychromophobe,19,0.647887323943662,LSPIN,0.0011,0.2,400129
kidneyclearcellrenalcarcinoma,156,0.6655194665519466,LSPIN,0.0011,0.2,400129
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,0.0011,0.2,400129
kidneychromophobe,19,0.676056338028169,LSPIN,0.0011,0.2,400130
kidneyclearcellrenalcarcinoma,156,0.6868143686814369,LSPIN,0.0011,0.2,400130
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,0.0011,0.2,400130
kidneychromophobe,19,0.7323943661971831,LSPIN,0.0011,0.2,400131
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,LSPIN,0.0011,0.2,400131
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,LSPIN,0.0011,0.2,400131
kidneychromophobe,19,0.5774647887323944,LSPIN,0.0011,0.2,400132
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,LSPIN,0.0011,0.2,400132
kidneypapillaryrenalcellcarcinoma,84,0.7188940092165899,LSPIN,0.0011,0.2,400132
kidneychromophobe,19,0.6197183098591549,LSPIN,0.0007,0.2,440123
kidneyclearcellrenalcarcinoma,156,0.6252957625295763,LSPIN,0.0007,0.2,440123
kidneypapillaryrenalcellcarcinoma,84,0.7250384024577573,LSPIN,0.0007,0.2,440123
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.2,440124
kidneyclearcellrenalcarcinoma,156,0.697784469778447,LSPIN,0.0007,0.2,440124
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,LSPIN,0.0007,0.2,440124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.0007,0.2,440125
kidneyclearcellrenalcarcinoma,156,0.6693912669391267,LSPIN,0.0007,0.2,440125
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,LSPIN,0.0007,0.2,440125
kidneychromophobe,19,0.6338028169014085,LSPIN,0.0007,0.2,440126
kidneyclearcellrenalcarcinoma,156,0.704667670466767,LSPIN,0.0007,0.2,440126
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,0.0007,0.2,440126
kidneychromophobe,19,0.676056338028169,LSPIN,0.0007,0.2,440127
kidneyclearcellrenalcarcinoma,156,0.6775650677565068,LSPIN,0.0007,0.2,440127
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,0.0007,0.2,440127
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.2,440128
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,LSPIN,0.0007,0.2,440128
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,0.0007,0.2,440128
kidneychromophobe,19,0.647887323943662,LSPIN,0.0007,0.2,440129
kidneyclearcellrenalcarcinoma,156,0.6149709614970962,LSPIN,0.0007,0.2,440129
kidneypapillaryrenalcellcarcinoma,84,0.7081413210445469,LSPIN,0.0007,0.2,440129
kidneychromophobe,19,0.7183098591549296,LSPIN,0.0007,0.2,440130
kidneyclearcellrenalcarcinoma,156,0.6829425682942568,LSPIN,0.0007,0.2,440130
