model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.0,0.00165,0.7879845560885081,3.2770129215707446,0.4986149210498687,3.0013632437101827,0.4383560409861838,56,310.57275390625
L-Concrete,0.0,0.0011,0.8126066514352867,3.4295297484072997,0.5334870482576239,3.113302199186553,0.46187064438674097,56,561.2087993621826
L-Concrete,0.1,0.0066,0.6277305643909096,2.548010474030882,0.34865880076891853,2.4976379440665157,0.3402187194284119,56,138.72447729110718
L-Concrete,0.1,0.0055,0.6768962113471553,2.829257099665263,0.40332829157497724,2.720116618075802,0.3821221167170255,56,239.17102146148682
L-Concrete,0.1,0.0044,0.7117363175541376,2.792876939135443,0.3960506455271813,2.8614395493647193,0.40992928957468466,56,392.3896656036377
L-Concrete,0.1,0.0033,0.7748081550042196,2.9509907137458162,0.4273237024729394,3.1230968577907356,0.46431106447855897,56,660.6354522705078
L-Concrete,0.1,0.00275,0.7920133064737307,3.075522801713278,0.4537974874741867,3.1300930425080087,0.4660653160621494,56,891.2504005432129
L-Concrete,0.1,0.0022,0.8244564267364496,3.2686174999100173,0.4964155630530115,3.2742144476838355,0.49774909464212885,56,1232.676254272461
L-Concrete,0.1,0.00165,0.8533323188414285,3.4491190656156645,0.5382075294784093,3.421134326746572,0.5317557813782693,56,1990.5944442749023
L-Concrete,0.1,0.0011,0.8800157828932542,3.5288755713925783,0.5573442457764481,3.603035129395674,0.5757738811805851,56,3355.421829223633
L-Concrete,0.2,0.0066,0.6382426674123548,2.654352481733434,0.369110456709239,2.5046341287837888,0.34199244645786087,56,212.81832885742188
L-Concrete,0.2,0.0055,0.665829513141123,2.7508998308318033,0.3875242383912401,2.713120433358529,0.38161546084956005,56,298.0227117538452
L-Concrete,0.2,0.0044,0.7171969550540211,2.9314013965374515,0.42380031331635654,2.878230392686175,0.4132594883253358,56,470.00904083251953
L-Concrete,0.2,0.0033,0.7638789906015454,3.0447395889572766,0.4469845486904459,3.057332721448368,0.44964362467533,56,762.6195755004883
L-Concrete,0.2,0.00275,0.8050297941646564,3.170670913868193,0.4743567386379929,3.233636576323651,0.48868420755953645,56,1005.141674041748
L-Concrete,0.2,0.0022,0.8223232322863134,3.180465572472375,0.47629467742230014,3.295203001835655,0.5022268993400386,56,1396.127815246582
L-Concrete,0.2,0.00165,0.849466859641448,3.265819026023108,0.4955590647549388,3.4673091458805745,0.5419990788945476,56,2040.5146713256836
L-Concrete,0.2,0.0011,0.8844725930407789,3.542867940827125,0.5613766735998147,3.63521757909513,0.5846418725255141,56,3465.2393493652344
L-Concrete,0.4,0.0066,0.6094799144880504,2.5662005542957926,0.3526888318788009,2.5326188676528814,0.3471400604836952,56,250.18368244171143
L-Concrete,0.4,0.0055,0.6582855267271801,2.686534931432891,0.37548019181682285,2.624968505920887,0.36383871309350224,56,308.7751216888428
L-Concrete,0.4,0.0044,0.7076538944166736,2.7886792283050785,0.3952329814444234,2.862838786308174,0.409993903121015,56,477.7566318511963
L-Concrete,0.4,0.0033,0.7613788620772608,2.970580030954181,0.43183412681001937,2.984572400388727,0.4344717191614115,56,733.4260444641113
L-Concrete,0.4,0.00275,0.7841909594429671,3.08811593420437,0.4567506149410184,3.230838102436742,0.4877178168617868,56,1041.47709274292
L-Concrete,0.4,0.0022,0.8184147033819944,3.1832640463592847,0.4774057429953655,3.348374005686931,0.5143836299898885,56,1363.4007263183594
L-Concrete,0.4,0.00165,0.85295787588217,3.3693625598387507,0.519449538409811,3.4701076197674836,0.5433794856856347,56,2065.9585876464844
