model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
Concrete,0.4,0.0033,251.04743194580078,21.478148963249943,0.6022829647829648,0.029967072838976302,0.9357172810737475,0.008484544097329029,4624.75,359.1875,487.51787080262807,16,0.9123305866314935,0.6027841827021275,2.485044811575424,0.7387875217312002,0.682406814150469,0.375,0.78125,0.375,0.875,0.65625,0.6125
Concrete,0.1,0.0011,1002.6463088989258,72.65634895228713,0.6169226044226044,0.020336014627971445,0.9820820519688077,0.00334892512724725,5700.0625,1626.875,1521.2920563802168,16,0.9114968312661204,0.7850022862680249,3.0419411150703666,0.661849911030794,0.6425071933507446,0.71875,0.75,0.90625,0.4375,0.21875,0.60625
L-Concrete,0.1,0.00165,1990.5944442749023,237.71316372288138,0.6451781326781327,0.017677998770264377,0.9877414424932226,0.0026486193421203868,3554.375,2330.0625,2214.1076609894976,16,0.9351196557734726,0.8533323188414285,3.4491190656156645,0.7472065807565158,0.7258838044523329,0.896551724137931,0.896551724137931,1.0,0.8275862068965517,0.3793103448275862,0.8
L-Concrete,0.2,0.0022,1396.127815246582,101.48481356511067,0.6523751023751023,0.022008265430583353,0.9840638227308864,0.0024429005938831063,2909.25,1657.3125,1576.7939125626833,16,0.9342659066492599,0.8223232322863134,3.180465572472375,0.7025563790463986,0.7034491470785368,0.9655172413793104,0.8620689655172413,0.8620689655172413,0.5172413793103449,0.6551724137931034,0.7724137931034483
L-Concrete,0.1,0.0022,1232.676254272461,104.5824074312483,0.6532350532350533,0.01888931481817356,0.9803849609456183,0.0023452538564466383,3124.625,1481.0,1417.6893634990513,16,0.9427287962263525,0.8244564267364496,3.2686174999100173,0.6896330067779761,0.694956541779365,1.0,0.9310344827586207,0.896551724137931,0.41379310344827586,0.5517241379310345,0.7586206896551724
L-Concrete,0.2,0.00165,2040.5146713256836,143.70115689679778,0.6518427518427519,0.023615113792709974,0.9893925895583603,0.0016350665590114531,4025.5625,2464.5,2315.8135891015354,16,0.9581452971184821,0.849466859641448,3.265819026023108,0.725592991396131,0.7241582387190272,0.9310344827586207,1.0,0.9310344827586207,0.5517241379310345,0.3103448275862069,0.7448275862068965
L-Concrete,0.4,0.00165,2065.9585876464844,153.04279198309314,0.635954135954136,0.018175176421530156,0.9890404230185977,0.002135593889737311,3710.8125,2487.4375,2328.213294005235,16,0.9576086640391244,0.85295787588217,3.3693625598387507,0.7331698550326282,0.7335899246921794,0.6896551724137931,0.9655172413793104,0.9655172413793104,0.7241379310344828,0.3448275862068966,0.7379310344827588
L-Concrete,0.2,0.00275,1005.141674041748,96.71811571538029,0.6377149877149877,0.03149098087076299,0.9768816590701174,0.002816106246453862,2846.9375,1201.5,1163.995391777207,16,0.9222134661477445,0.8050297941646564,3.170670913868193,0.6791626082748206,0.6727203808026412,0.7586206896551724,0.8275862068965517,0.7586206896551724,0.3103448275862069,0.7241379310344828,0.6758620689655173
L-Concrete,0.4,0.0022,1363.4007263183594,106.82850612544777,0.6417280917280918,0.015734424673561863,0.983149963400804,0.002523289248299929,3086.9375,1620.75,1545.3121201473682,16,0.9106141869167835,0.8184147033819944,3.1832640463592847,0.6851338869422484,0.6821676861681405,0.8620689655172413,0.7241379310344828,0.8275862068965517,0.3448275862068966,0.5862068965517241,0.6689655172413793
L-Concrete,0.4,0.00275,1041.47709274292,103.88370098684679,0.6393222768222768,0.0261664609479611,0.9785109480637876,0.002715079297658049,2650.0625,1255.6875,1199.6648617752676,16,0.8983419031893013,0.7841909594429671,3.08811593420437,0.7014415804443496,0.7045817310757228,0.8275862068965517,0.5517241379310345,0.6206896551724138,0.4827586206896552,0.8275862068965517,0.6620689655172414
