model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
L-LSPIN,lspin_tf,linear,0.007,0.1,3,7,139,0.6678496548787327,2.742504409171076,0.3846153846153846,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.1,4,5,139,0.7165374750102907,2.8208616780045355,0.4,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.1,4,6,139,0.6502729625011437,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.1,4,7,139,0.6599879986654317,2.8208616780045355,0.4,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.1,5,6,139,0.7448561030393503,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
L-LSPIN,lspin_tf,linear,0.007,0.1,5,7,139,0.659978503944997,2.742504409171076,0.3846153846153846,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.1,6,7,139,0.6845369716979478,2.429075333837239,0.3263157894736842,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.021,0.1,0,1,143,0.3899504795779854,2.1940035273368608,0.2857142857142857,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.1,0,2,143,0.4575772627313605,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.021,0.1,0,3,143,0.46816229098597,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.1,0,4,143,0.3414713668469104,1.6455026455026456,0.2,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.1,0,5,143,0.4581930976022234,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.021,0.1,0,6,143,0.2678648698530338,1.7238599143361049,0.2115384615384615,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,linear,0.021,0.1,0,7,143,0.3782871605392781,2.3507180650037798,0.3125,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.1,1,2,143,0.4118664805742761,2.037288989669942,0.26,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.1,1,3,143,0.4269558635081473,1.7238599143361049,0.2115384615384615,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.1,1,4,143,0.4066144925482658,1.7238599143361049,0.2115384615384615,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.1,1,5,143,0.3354770561029571,2.3507180650037798,0.3125,1.488788107835727,0.1775700934579439
L-LSPIN,lspin_tf,linear,0.021,0.1,1,6,143,0.418826299831208,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.1,1,7,143,0.4688265147590425,2.1940035273368608,0.2857142857142857,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.1,2,3,143,0.5309012602319216,1.958931720836483,0.2475247524752475,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.1,2,4,143,0.4190663916110363,2.1940035273368608,0.2857142857142857,1.488788107835727,0.1775700934579439
L-LSPIN,lspin_tf,linear,0.021,0.1,2,5,143,0.4506568130049853,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.1,2,6,143,0.414041202948509,1.958931720836483,0.2475247524752475,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.1,2,7,143,0.4714300623886946,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.1,3,4,143,0.3928184054623527,1.802217183169564,0.2233009708737864,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.1,3,5,143,0.3208804546094023,1.4104308390022675,0.1666666666666666,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.1,3,6,143,0.3402454629726504,1.802217183169564,0.2233009708737864,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.1,3,7,143,0.4072149731242324,1.880574452003024,0.2352941176470588,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.1,4,5,143,0.3403054988156885,1.802217183169564,0.2233009708737864,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.1,4,6,143,0.3221038921339271,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.1,4,7,143,0.4330907787326467,1.802217183169564,0.2233009708737864,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.1,5,6,143,0.4156100551110125,2.037288989669942,0.26,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.1,5,7,143,0.3972773891872996,2.037288989669942,0.26,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.1,6,7,143,0.3551590237056403,1.958931720836483,0.2475247524752475,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.007,0.2,0,1,147,0.6828593410881219,2.8208616780045355,0.4,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.2,0,2,147,0.6719070917533432,2.5857898715041574,0.3548387096774194,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.2,0,3,147,0.699856895254894,2.742504409171076,0.3846153846153846,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.007,0.2,0,4,147,0.6788206816225334,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.2,0,5,147,0.62154211506127,2.5857898715041574,0.3548387096774194,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.2,0,6,147,0.6417326007868283,2.3507180650037798,0.3125,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.2,0,7,147,0.6746363451545648,2.8208616780045355,0.4,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.007,0.2,1,2,147,0.7266748721601933,2.977576215671454,0.4318181818181818,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.2,1,3,147,0.7320098123360392,2.977576215671454,0.4318181818181818,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.2,1,4,147,0.7506064160208198,2.6641471403376165,0.3695652173913043,3.291005291005291,0.5
L-LSPIN,lspin_tf,linear,0.007,0.2,1,5,147,0.7322549020689445,2.977576215671454,0.4318181818181818,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.2,1,6,147,0.7249950210509329,2.742504409171076,0.3846153846153846,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.007,0.2,1,7,147,0.7694312286014122,3.055933484504913,0.4482758620689655,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.2,2,3,147,0.7230865339626096,2.8992189468379945,0.4157303370786517,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.2,2,4,147,0.7313606636163107,2.5857898715041574,0.3548387096774194,3.212648022171832,0.4823529411764706
L-LSPIN,lspin_tf,linear,0.007,0.2,2,5,147,0.670276705482327,2.507432602670698,0.3404255319148936,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.007,0.2,2,6,147,0.7222724476973311,2.6641471403376165,0.3695652173913043,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.2,2,7,147,0.7443239026352207,3.055933484504913,0.4482758620689655,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.2,3,4,147,0.7776921242814285,2.8992189468379945,0.4157303370786517,3.212648022171832,0.4823529411764706
L-LSPIN,lspin_tf,linear,0.007,0.2,3,5,147,0.6897013880054363,2.742504409171076,0.3846153846153846,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.2,3,6,147,0.7366061579073054,2.6641471403376165,0.3695652173913043,3.291005291005291,0.5
L-LSPIN,lspin_tf,linear,0.007,0.2,3,7,147,0.7293079438590487,2.8208616780045355,0.4,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.2,4,5,147,0.6511103450929424,2.429075333837239,0.3263157894736842,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.2,4,6,147,0.7417363121533281,3.055933484504913,0.4482758620689655,3.055933484504913,0.4482758620689655
L-LSPIN,lspin_tf,linear,0.007,0.2,4,7,147,0.7236082461588034,3.055933484504913,0.4482758620689655,3.055933484504913,0.4482758620689655
L-LSPIN,lspin_tf,linear,0.007,0.2,5,6,147,0.6741911118892616,2.507432602670698,0.3404255319148936,3.055933484504913,0.4482758620689655
L-LSPIN,lspin_tf,linear,0.007,0.2,5,7,147,0.705258189292454,2.742504409171076,0.3846153846153846,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.2,6,7,147,0.7062388308114702,2.8992189468379945,0.4157303370786517,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.021,0.2,0,1,151,0.46155458050317,2.429075333837239,0.3263157894736842,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.2,0,2,151,0.5804243786829122,2.507432602670698,0.3404255319148936,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.021,0.2,0,3,151,0.515567421783976,2.1156462585034013,0.2727272727272727,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.2,0,4,151,0.3903527370953076,2.1156462585034013,0.2727272727272727,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.2,0,5,151,0.44120603749143,1.7238599143361049,0.2115384615384615,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.2,0,6,151,0.4877145195291465,1.880574452003024,0.2352941176470588,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.2,0,7,151,0.3509962580697912,1.7238599143361049,0.2115384615384615,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.2,1,2,151,0.420897378683049,1.880574452003024,0.2352941176470588,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.021,0.2,1,3,151,0.5005448116367242,1.880574452003024,0.2352941176470588,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.021,0.2,1,4,151,0.3474484988177738,1.880574452003024,0.2352941176470588,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.2,1,5,151,0.3962648927770512,1.880574452003024,0.2352941176470588,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.2,1,6,151,0.4230661379367018,1.7238599143361049,0.2115384615384615,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.2,1,7,151,0.4016256219827328,1.7238599143361049,0.2115384615384615,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.2,2,3,151,0.5089665540792111,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.021,0.2,2,4,151,0.4530001817209705,1.958931720836483,0.2475247524752475,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.021,0.2,2,5,151,0.4302500167119759,1.802217183169564,0.2233009708737864,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.2,2,6,151,0.4828830367265433,2.429075333837239,0.3263157894736842,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.2,2,7,151,0.4217183969800813,1.880574452003024,0.2352941176470588,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.2,3,4,151,0.3958961852121844,1.880574452003024,0.2352941176470588,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.2,3,5,151,0.3510742877479176,1.880574452003024,0.2352941176470588,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.2,3,6,151,0.418445428957327,1.880574452003024,0.2352941176470588,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.2,3,7,151,0.3995118499492767,2.1156462585034013,0.2727272727272727,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,linear,0.021,0.2,4,5,151,0.3439572171733059,1.802217183169564,0.2233009708737864,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.021,0.2,4,6,151,0.4259317505441397,1.958931720836483,0.2475247524752475,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.2,4,7,151,0.3726356323815651,1.880574452003024,0.2352941176470588,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.2,5,6,151,0.3507744720545795,1.6455026455026456,0.2,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.2,5,7,151,0.3466628399032265,2.1940035273368608,0.2857142857142857,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.2,6,7,151,0.4325917223940113,1.802217183169564,0.2233009708737864,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.007,0.4,0,1,155,0.7332172334270187,2.977576215671454,0.4318181818181818,3.1342907533383726,0.4651162790697674
L-LSPIN,lspin_tf,linear,0.007,0.4,0,2,155,0.6595146820185155,2.6641471403376165,0.3695652173913043,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.4,0,3,155,0.6601895110711359,2.5857898715041574,0.3548387096774194,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.4,0,4,155,0.693287898646798,2.429075333837239,0.3263157894736842,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.4,0,5,155,0.6739212443493975,2.742504409171076,0.3846153846153846,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.4,0,6,155,0.6660064413774132,2.5857898715041574,0.3548387096774194,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.007,0.4,0,7,155,0.6611118868131076,2.8992189468379945,0.4157303370786517,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.4,1,2,155,0.6735283281273399,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.007,0.4,1,3,155,0.7357740957770785,2.6641471403376165,0.3695652173913043,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.4,1,4,155,0.6943841355931042,2.6641471403376165,0.3695652173913043,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.4,1,5,155,0.7070813201526414,2.8208616780045355,0.4,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.4,1,6,155,0.7518852614638186,2.8208616780045355,0.4,2.8208616780045355,0.4
L-LSPIN,lspin_tf,linear,0.007,0.4,1,7,155,0.7115995336349545,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
L-LSPIN,lspin_tf,linear,0.007,0.4,2,3,155,0.6805358841311869,2.429075333837239,0.3263157894736842,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.4,2,4,155,0.7189811885424118,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
L-LSPIN,lspin_tf,linear,0.007,0.4,2,5,155,0.6799019990094576,2.6641471403376165,0.3695652173913043,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.007,0.4,2,6,155,0.685589442816385,3.055933484504913,0.4482758620689655,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.4,2,7,155,0.6442766387311082,2.5857898715041574,0.3548387096774194,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.4,3,4,155,0.6904433178699515,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.4,3,5,155,0.722488722120261,2.742504409171076,0.3846153846153846,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.4,3,6,155,0.6930080984939674,2.977576215671454,0.4318181818181818,2.977576215671454,0.4318181818181818
L-LSPIN,lspin_tf,linear,0.007,0.4,3,7,155,0.7017069308107029,2.8992189468379945,0.4157303370786517,3.1342907533383726,0.4651162790697674
L-LSPIN,lspin_tf,linear,0.007,0.4,4,5,155,0.7106458664194639,3.055933484504913,0.4482758620689655,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.4,4,6,155,0.7371493371521682,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,linear,0.007,0.4,4,7,155,0.6583066746139231,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,linear,0.007,0.4,5,6,155,0.659844298140331,2.977576215671454,0.4318181818181818,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.4,5,7,155,0.6325945269398592,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.4,6,7,155,0.6932085794810436,2.6641471403376165,0.3695652173913043,3.291005291005291,0.5
L-LSPIN,lspin_tf,linear,0.021,0.4,0,1,159,0.3971484780250666,1.802217183169564,0.2233009708737864,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.021,0.4,0,2,159,0.4052430038928972,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,0,3,159,0.357321189646792,1.6455026455026456,0.2,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.021,0.4,0,4,159,0.4478253327960206,2.037288989669942,0.26,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.021,0.4,0,5,159,0.4541513594481745,2.2723607961703203,0.2989690721649484,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.4,0,6,159,0.4509084893914836,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.4,0,7,159,0.3515352490383089,2.037288989669942,0.26,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.4,1,2,159,0.3872963348758029,1.488788107835727,0.1775700934579439,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,1,3,159,0.4000385903085848,1.880574452003024,0.2352941176470588,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,1,4,159,0.3661896991787777,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.4,1,5,159,0.4590529266204861,1.880574452003024,0.2352941176470588,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,1,6,159,0.4367371877711345,1.802217183169564,0.2233009708737864,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,1,7,159,0.4722533970972554,1.802217183169564,0.2233009708737864,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.4,2,3,159,0.4853552944804589,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.4,2,4,159,0.4906964629091056,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.021,0.4,2,5,159,0.4826827066956453,1.958931720836483,0.2475247524752475,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.021,0.4,2,6,159,0.4732386444849602,2.1156462585034013,0.2727272727272727,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.4,2,7,159,0.5296986580683588,1.958931720836483,0.2475247524752475,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.021,0.4,3,4,159,0.4542791617250615,2.3507180650037798,0.3125,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,3,5,159,0.4853531111849282,2.3507180650037798,0.3125,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.021,0.4,3,6,159,0.4003526945118497,2.037288989669942,0.26,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.4,3,7,159,0.4937787575163901,1.958931720836483,0.2475247524752475,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.021,0.4,4,5,159,0.4438679624482871,2.1940035273368608,0.2857142857142857,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.4,4,6,159,0.4863438974830864,2.429075333837239,0.3263157894736842,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.4,4,7,159,0.3579652864339598,1.7238599143361049,0.2115384615384615,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.4,5,6,159,0.450330063238891,2.2723607961703203,0.2989690721649484,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,5,7,159,0.4385447309207018,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.021,0.4,6,7,159,0.3537999360421348,1.6455026455026456,0.2,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.007,0.0,0,1,163,0.4333569866064723,2.3507180650037798,0.3125,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.007,0.0,0,2,163,0.6109772582167192,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.0,0,3,163,0.6037058987898515,2.429075333837239,0.3263157894736842,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.0,0,4,163,0.5618731423231792,2.3507180650037798,0.3125,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.007,0.0,0,5,163,0.5515954836119964,2.429075333837239,0.3263157894736842,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.007,0.0,0,6,163,0.3889249705938341,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.007,0.0,0,7,163,0.5086615798526688,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.007,0.0,1,2,163,0.5584746311450856,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,linear,0.007,0.0,1,3,163,0.5658965762179168,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.0,1,4,163,0.4461277025378689,2.429075333837239,0.3263157894736842,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,linear,0.007,0.0,1,5,163,0.5351276211942336,2.2723607961703203,0.2989690721649484,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.007,0.0,1,6,163,0.5031314555230265,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.007,0.0,1,7,163,0.4913426037283089,2.1940035273368608,0.2857142857142857,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.007,0.0,2,3,163,0.6852223503252992,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.007,0.0,2,4,163,0.5541061225161356,1.7238599143361049,0.2115384615384615,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.007,0.0,2,5,163,0.6675544570934823,2.6641471403376165,0.3695652173913043,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,linear,0.007,0.0,2,6,163,0.5695086658855174,2.507432602670698,0.3404255319148936,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,linear,0.007,0.0,2,7,163,0.6172800173424987,2.3507180650037798,0.3125,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,linear,0.007,0.0,3,4,163,0.5298872462693193,2.037288989669942,0.26,2.3507180650037798,0.3125
L-LSPIN,lspin_tf,linear,0.007,0.0,3,5,163,0.5507044545298794,2.6641471403376165,0.3695652173913043,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.007,0.0,3,6,163,0.490231092837817,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.0,3,7,163,0.5808453504980928,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,linear,0.007,0.0,4,5,163,0.5515558929413157,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,linear,0.007,0.0,4,6,163,0.4189220951514607,2.3507180650037798,0.3125,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.007,0.0,4,7,163,0.5501782520138182,2.507432602670698,0.3404255319148936,2.037288989669942,0.26
L-LSPIN,lspin_tf,linear,0.007,0.0,5,6,163,0.4800973274561181,2.1940035273368608,0.2857142857142857,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.007,0.0,5,7,163,0.5855025379924343,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,linear,0.007,0.0,6,7,163,0.4972523947775369,2.507432602670698,0.3404255319148936,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.0,0,1,167,0.3615603295676443,1.958931720836483,0.2475247524752475,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,linear,0.021,0.0,0,2,167,0.2161857543560948,1.958931720836483,0.2475247524752475,1.4104308390022675,0.1666666666666666
L-LSPIN,lspin_tf,linear,0.021,0.0,0,3,167,0.352743124099349,2.037288989669942,0.26,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,linear,0.021,0.0,0,4,167,0.3041929979187591,1.958931720836483,0.2475247524752475,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,linear,0.021,0.0,0,5,167,0.2592285316908038,1.5671453766691863,0.1886792452830188,1.4104308390022675,0.1666666666666666
L-LSPIN,lspin_tf,linear,0.021,0.0,0,6,167,0.2189103484328262,1.802217183169564,0.2233009708737864,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.0,0,7,167,0.3601026764692693,2.1940035273368608,0.2857142857142857,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,linear,0.021,0.0,1,2,167,0.3261578573755917,2.037288989669942,0.26,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.0,1,3,167,0.4388855028272418,2.037288989669942,0.26,1.6455026455026456,0.2
L-LSPIN,lspin_tf,linear,0.021,0.0,1,4,167,0.396220563792809,2.037288989669942,0.26,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,linear,0.021,0.0,1,5,167,0.4052725232792583,2.429075333837239,0.3263157894736842,1.253716301335349,0.1454545454545454
L-LSPIN,lspin_tf,linear,0.021,0.0,1,6,167,0.3951995675815889,2.1156462585034013,0.2727272727272727,1.488788107835727,0.1775700934579439
