model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,affinity_corr
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,7,132,0.8082119881553015
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,3,132,0.811166947311744
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,4,132,0.8374076452065298
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,5,132,0.8000769091079006
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,6,132,0.783926880074702
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,7,132,0.7809094111314416
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,4,132,0.8392329201054258
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,5,132,0.8594975321668763
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,6,132,0.8343741792064271
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,7,132,0.8355267726776168
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,5,132,0.8600526944441462
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,6,132,0.8416002064679554
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,7,132,0.824252037340586
L-LSPIN,lspin_tf,linear,0.00875,0.0,5,6,132,0.8599360446039818
L-LSPIN,lspin_tf,linear,0.00875,0.0,5,7,132,0.8089643148562762
L-LSPIN,lspin_tf,linear,0.00875,0.0,6,7,132,0.7950341260430693
L-LSPIN,lspin_tf,linear,0.028,0.0,0,1,136,0.6803436338659643
L-LSPIN,lspin_tf,linear,0.028,0.0,0,2,136,0.7704365424571001
L-LSPIN,lspin_tf,linear,0.028,0.0,0,3,136,0.7416838397910968
L-LSPIN,lspin_tf,linear,0.028,0.0,0,4,136,0.6778412536398906
L-LSPIN,lspin_tf,linear,0.028,0.0,0,5,136,0.7061187243245965
L-LSPIN,lspin_tf,linear,0.028,0.0,0,6,136,0.7107416234983098
L-LSPIN,lspin_tf,linear,0.028,0.0,0,7,136,0.6901612739088185
L-LSPIN,lspin_tf,linear,0.028,0.0,1,2,136,0.6582384157697971
L-LSPIN,lspin_tf,linear,0.028,0.0,1,3,136,0.7059228021874563
L-LSPIN,lspin_tf,linear,0.028,0.0,1,4,136,0.6177377998433414
L-LSPIN,lspin_tf,linear,0.028,0.0,1,5,136,0.7159715026616246
L-LSPIN,lspin_tf,linear,0.028,0.0,1,6,136,0.6450713729861582
L-LSPIN,lspin_tf,linear,0.028,0.0,1,7,136,0.7259806433837386
L-LSPIN,lspin_tf,linear,0.028,0.0,2,3,136,0.7613063749127312
L-LSPIN,lspin_tf,linear,0.028,0.0,2,4,136,0.6953481530855342
L-LSPIN,lspin_tf,linear,0.028,0.0,2,5,136,0.6866524416367464
L-LSPIN,lspin_tf,linear,0.028,0.0,2,6,136,0.6292665626407203
L-LSPIN,lspin_tf,linear,0.028,0.0,2,7,136,0.6808443293173163
L-LSPIN,lspin_tf,linear,0.028,0.0,3,4,136,0.6804107665907766
L-LSPIN,lspin_tf,linear,0.028,0.0,3,5,136,0.7866328146065323
L-LSPIN,lspin_tf,linear,0.028,0.0,3,6,136,0.7173033971392184
L-LSPIN,lspin_tf,linear,0.028,0.0,3,7,136,0.6980094998312844
L-LSPIN,lspin_tf,linear,0.028,0.0,4,5,136,0.6786353219421201
L-LSPIN,lspin_tf,linear,0.028,0.0,4,6,136,0.6038900278853973
L-LSPIN,lspin_tf,linear,0.028,0.0,4,7,136,0.6750969425281038
L-LSPIN,lspin_tf,linear,0.028,0.0,5,6,136,0.7282635199122327
L-LSPIN,lspin_tf,linear,0.028,0.0,5,7,136,0.7258933591878377
L-LSPIN,lspin_tf,linear,0.028,0.0,6,7,136,0.7271995993461082
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,1,140,0.960661621248484
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,2,140,0.94836629217723
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,3,140,0.963597012511902
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,4,140,0.9466203217457476
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,5,140,0.9601624873647598
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,6,140,0.8819195102275655
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,7,140,0.9650485475990476
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,2,140,0.9308978175420972
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,3,140,0.9565065030885485
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,4,140,0.9427388577659735
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,5,140,0.939639785856288
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,6,140,0.8643506949986135
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,7,140,0.9514846563517922
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,3,140,0.9423235756860762
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,4,140,0.8652020703961194
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,5,140,0.9216724102988856
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,6,140,0.9326211706322336
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,7,140,0.9376774592651494
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,4,140,0.9461394080598832
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,5,140,0.9593999328608148
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,6,140,0.8393719610320637
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,7,140,0.9773265189749478
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,5,140,0.9309055812157702
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,6,140,0.7688500431913667
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,7,140,0.938106318642685
L-LSPIN,lspin_tf,linear,0.00875,0.1,5,6,140,0.8567868086550952
L-LSPIN,lspin_tf,linear,0.00875,0.1,5,7,140,0.974807501367375
L-LSPIN,lspin_tf,linear,0.00875,0.1,6,7,140,0.8594585476558996
L-LSPIN,lspin_tf,linear,0.028,0.1,0,1,144,0.7647875738420228
L-LSPIN,lspin_tf,linear,0.028,0.1,0,2,144,0.5719446047072921
L-LSPIN,lspin_tf,linear,0.028,0.1,0,3,144,0.7792518651768895
L-LSPIN,lspin_tf,linear,0.028,0.1,0,4,144,0.666998089787197
L-LSPIN,lspin_tf,linear,0.028,0.1,0,5,144,0.8102962405359938
L-LSPIN,lspin_tf,linear,0.028,0.1,0,6,144,0.6855045597079225
L-LSPIN,lspin_tf,linear,0.028,0.1,0,7,144,0.4579282652402124
L-LSPIN,lspin_tf,linear,0.028,0.1,1,2,144,0.5214022104624295
L-LSPIN,lspin_tf,linear,0.028,0.1,1,3,144,0.8829983580488981
L-LSPIN,lspin_tf,linear,0.028,0.1,1,4,144,0.786469098009468
L-LSPIN,lspin_tf,linear,0.028,0.1,1,5,144,0.8026209711866567
L-LSPIN,lspin_tf,linear,0.028,0.1,1,6,144,0.6998158214698229
L-LSPIN,lspin_tf,linear,0.028,0.1,1,7,144,0.4827166774598105
L-LSPIN,lspin_tf,linear,0.028,0.1,2,3,144,0.4479704218340963
L-LSPIN,lspin_tf,linear,0.028,0.1,2,4,144,0.5667928266979133
L-LSPIN,lspin_tf,linear,0.028,0.1,2,5,144,0.4929320707664241
L-LSPIN,lspin_tf,linear,0.028,0.1,2,6,144,0.5159397009229129
L-LSPIN,lspin_tf,linear,0.028,0.1,2,7,144,0.4832293768775209
L-LSPIN,lspin_tf,linear,0.028,0.1,3,4,144,0.7690661821138799
L-LSPIN,lspin_tf,linear,0.028,0.1,3,5,144,0.8515400162986715
L-LSPIN,lspin_tf,linear,0.028,0.1,3,6,144,0.7049633965204455
L-LSPIN,lspin_tf,linear,0.028,0.1,3,7,144,0.4422594932316473
L-LSPIN,lspin_tf,linear,0.028,0.1,4,5,144,0.7479139898419156
L-LSPIN,lspin_tf,linear,0.028,0.1,4,6,144,0.7047010590150972
L-LSPIN,lspin_tf,linear,0.028,0.1,4,7,144,0.4696134155185602
L-LSPIN,lspin_tf,linear,0.028,0.1,5,6,144,0.6842310522049023
L-LSPIN,lspin_tf,linear,0.028,0.1,5,7,144,0.4697296355956364
L-LSPIN,lspin_tf,linear,0.028,0.1,6,7,144,0.5325587400975872
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,1,148,0.8776042101063067
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,2,148,0.8948910859156034
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,3,148,0.8715109553579582
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,4,148,0.9310237198334772
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,5,148,0.9414904758471876
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,6,148,0.9211823874357412
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,7,148,0.9623452464512228
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,2,148,0.897420206262798
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,3,148,0.962123736242437
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,4,148,0.8845607139869162
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,5,148,0.9101877143318564
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,6,148,0.9125563949890464
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,7,148,0.8861649697032166
L-LSPIN,lspin_tf,linear,0.00875,0.2,2,3,148,0.9059681838991804
L-LSPIN,lspin_tf,linear,0.00875,0.2,2,4,148,0.919604233882512
L-LSPIN,lspin_tf,linear,0.00875,0.2,2,5,148,0.9540754989905352
L-LSPIN,lspin_tf,linear,0.00875,0.2,2,6,148,0.8970053394709838
L-LSPIN,lspin_tf,linear,0.00875,0.2,2,7,148,0.9060646743354748
L-LSPIN,lspin_tf,linear,0.00875,0.2,3,4,148,0.8745835065403187
L-LSPIN,lspin_tf,linear,0.00875,0.2,3,5,148,0.9026508910672868
L-LSPIN,lspin_tf,linear,0.00875,0.2,3,6,148,0.8971623560309671
L-LSPIN,lspin_tf,linear,0.00875,0.2,3,7,148,0.8830316359015591
L-LSPIN,lspin_tf,linear,0.00875,0.2,4,5,148,0.9595681188308618
L-LSPIN,lspin_tf,linear,0.00875,0.2,4,6,148,0.9538756231589712
L-LSPIN,lspin_tf,linear,0.00875,0.2,4,7,148,0.9635059817497772
L-LSPIN,lspin_tf,linear,0.00875,0.2,5,6,148,0.9433618795372892
L-LSPIN,lspin_tf,linear,0.00875,0.2,5,7,148,0.9496307743182624
L-LSPIN,lspin_tf,linear,0.00875,0.2,6,7,148,0.9455569114255318
L-LSPIN,lspin_tf,linear,0.028,0.2,0,1,152,0.6483789721048728
L-LSPIN,lspin_tf,linear,0.028,0.2,0,2,152,0.6732151613403488
L-LSPIN,lspin_tf,linear,0.028,0.2,0,3,152,0.6177987476751399
L-LSPIN,lspin_tf,linear,0.028,0.2,0,4,152,0.7687829204935497
L-LSPIN,lspin_tf,linear,0.028,0.2,0,5,152,0.6038600501900284
L-LSPIN,lspin_tf,linear,0.028,0.2,0,6,152,0.7268392244419543
L-LSPIN,lspin_tf,linear,0.028,0.2,0,7,152,0.5907473107216455
L-LSPIN,lspin_tf,linear,0.028,0.2,1,2,152,0.6309624520805486
L-LSPIN,lspin_tf,linear,0.028,0.2,1,3,152,0.7243569386085081
L-LSPIN,lspin_tf,linear,0.028,0.2,1,4,152,0.7181944828129674
L-LSPIN,lspin_tf,linear,0.028,0.2,1,5,152,0.6881191253340594
L-LSPIN,lspin_tf,linear,0.028,0.2,1,6,152,0.7230492689045912
L-LSPIN,lspin_tf,linear,0.028,0.2,1,7,152,0.667363869310649
L-LSPIN,lspin_tf,linear,0.028,0.2,2,3,152,0.5678887554291759
L-LSPIN,lspin_tf,linear,0.028,0.2,2,4,152,0.7962554765171481
L-LSPIN,lspin_tf,linear,0.028,0.2,2,5,152,0.7134906480486533
L-LSPIN,lspin_tf,linear,0.028,0.2,2,6,152,0.7195303767733011
L-LSPIN,lspin_tf,linear,0.028,0.2,2,7,152,0.7320188938333507
L-LSPIN,lspin_tf,linear,0.028,0.2,3,4,152,0.6693996194123223
L-LSPIN,lspin_tf,linear,0.028,0.2,3,5,152,0.7501510931741046
L-LSPIN,lspin_tf,linear,0.028,0.2,3,6,152,0.7420934233289012
L-LSPIN,lspin_tf,linear,0.028,0.2,3,7,152,0.7690923231461687
L-LSPIN,lspin_tf,linear,0.028,0.2,4,5,152,0.7146462749387646
L-LSPIN,lspin_tf,linear,0.028,0.2,4,6,152,0.743902055188531
L-LSPIN,lspin_tf,linear,0.028,0.2,4,7,152,0.6986942436979808
L-LSPIN,lspin_tf,linear,0.028,0.2,5,6,152,0.6850820374512067
L-LSPIN,lspin_tf,linear,0.028,0.2,5,7,152,0.7886133580505584
L-LSPIN,lspin_tf,linear,0.028,0.2,6,7,152,0.6717931227274839
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,1,156,0.9346164236333008
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,2,156,0.9673341960525534
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,3,156,0.964657007110133
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,4,156,0.9597607955352496
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,5,156,0.9558670665120088
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,6,156,0.9654127503297196
L-LSPIN,lspin_tf,linear,0.00875,0.4,0,7,156,0.9435822828896202
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,2,156,0.9582993370297272
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,3,156,0.9448695921719484
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,4,156,0.9457578046097764
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,5,156,0.909356777374692
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,6,156,0.9110697028377184
L-LSPIN,lspin_tf,linear,0.00875,0.4,1,7,156,0.9430098372758852
L-LSPIN,lspin_tf,linear,0.00875,0.4,2,3,156,0.9625450405858488
L-LSPIN,lspin_tf,linear,0.00875,0.4,2,4,156,0.960627101484693
L-LSPIN,lspin_tf,linear,0.00875,0.4,2,5,156,0.9534372914701588
L-LSPIN,lspin_tf,linear,0.00875,0.4,2,6,156,0.9405748843046428
L-LSPIN,lspin_tf,linear,0.00875,0.4,2,7,156,0.9398949462148126
L-LSPIN,lspin_tf,linear,0.00875,0.4,3,4,156,0.9667142826475982
L-LSPIN,lspin_tf,linear,0.00875,0.4,3,5,156,0.9263165440509415
L-LSPIN,lspin_tf,linear,0.00875,0.4,3,6,156,0.940426399709275
L-LSPIN,lspin_tf,linear,0.00875,0.4,3,7,156,0.937209771855911
L-LSPIN,lspin_tf,linear,0.00875,0.4,4,5,156,0.92801200536011
L-LSPIN,lspin_tf,linear,0.00875,0.4,4,6,156,0.9393534134390396
L-LSPIN,lspin_tf,linear,0.00875,0.4,4,7,156,0.9500373509358696
L-LSPIN,lspin_tf,linear,0.00875,0.4,5,6,156,0.9454725804252996
L-LSPIN,lspin_tf,linear,0.00875,0.4,5,7,156,0.9037564669952396
L-LSPIN,lspin_tf,linear,0.00875,0.4,6,7,156,0.929820065144306
L-LSPIN,lspin_tf,linear,0.028,0.4,0,1,160,0.7514507352396536
L-LSPIN,lspin_tf,linear,0.028,0.4,0,2,160,0.5555113243051606
L-LSPIN,lspin_tf,linear,0.028,0.4,0,3,160,0.6256207167192092
L-LSPIN,lspin_tf,linear,0.028,0.4,0,4,160,0.5040523407410559
L-LSPIN,lspin_tf,linear,0.028,0.4,0,5,160,0.5731734048793503
L-LSPIN,lspin_tf,linear,0.028,0.4,0,6,160,0.5796375641950384
L-LSPIN,lspin_tf,linear,0.028,0.4,0,7,160,0.5470419287934503
L-LSPIN,lspin_tf,linear,0.028,0.4,1,2,160,0.8157351311020246
L-LSPIN,lspin_tf,linear,0.028,0.4,1,3,160,0.8173933423179144
L-LSPIN,lspin_tf,linear,0.028,0.4,1,4,160,0.762501962014319
L-LSPIN,lspin_tf,linear,0.028,0.4,1,5,160,0.7807842455820024
L-LSPIN,lspin_tf,linear,0.028,0.4,1,6,160,0.8573876965218807
L-LSPIN,lspin_tf,linear,0.028,0.4,1,7,160,0.8204683027741982
L-LSPIN,lspin_tf,linear,0.028,0.4,2,3,160,0.7227183159800515
L-LSPIN,lspin_tf,linear,0.028,0.4,2,4,160,0.6957350947969958
L-LSPIN,lspin_tf,linear,0.028,0.4,2,5,160,0.7482788333041956
L-LSPIN,lspin_tf,linear,0.028,0.4,2,6,160,0.7625002432502886
L-LSPIN,lspin_tf,linear,0.028,0.4,2,7,160,0.7714117162428177
L-LSPIN,lspin_tf,linear,0.028,0.4,3,4,160,0.6998684755772225
L-LSPIN,lspin_tf,linear,0.028,0.4,3,5,160,0.6860641563777524
L-LSPIN,lspin_tf,linear,0.028,0.4,3,6,160,0.7568751661918769
L-LSPIN,lspin_tf,linear,0.028,0.4,3,7,160,0.7439267160028703
L-LSPIN,lspin_tf,linear,0.028,0.4,4,5,160,0.6391220189604702
L-LSPIN,lspin_tf,linear,0.028,0.4,4,6,160,0.7736673660000597
L-LSPIN,lspin_tf,linear,0.028,0.4,4,7,160,0.7321302253160366
L-LSPIN,lspin_tf,linear,0.028,0.4,5,6,160,0.8114315402645682
L-LSPIN,lspin_tf,linear,0.028,0.4,5,7,160,0.7742550221662791
L-LSPIN,lspin_tf,linear,0.028,0.4,6,7,160,0.895372453780536
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,1,164,0.8184614434529963
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,2,164,0.7962638501008771
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,3,164,0.8111031192935833
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,4,164,0.7445657467439306
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,5,164,0.7493724652995645
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,6,164,0.8089322731370479
L-LSPIN,lspin_tf,linear,0.00875,0.0,0,7,164,0.7707972905029212
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,2,164,0.844244490154276
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,3,164,0.8311572846124182
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,4,164,0.7636274754839856
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,5,164,0.7394821548300107
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,6,164,0.820843317153603
L-LSPIN,lspin_tf,linear,0.00875,0.0,1,7,164,0.8071174074221751
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,3,164,0.809550229710353
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,4,164,0.7930368572894434
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,5,164,0.7538999789984163
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,6,164,0.8105799487856223
L-LSPIN,lspin_tf,linear,0.00875,0.0,2,7,164,0.7606363693663628
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,4,164,0.7514243196973018
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,5,164,0.812379000824723
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,6,164,0.8092392225516997
L-LSPIN,lspin_tf,linear,0.00875,0.0,3,7,164,0.7967826626832418
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,5,164,0.7912875670881385
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,6,164,0.7546154449252571
L-LSPIN,lspin_tf,linear,0.00875,0.0,4,7,164,0.7435150267786562
L-LSPIN,lspin_tf,linear,0.00875,0.0,5,6,164,0.7674468521509807
L-LSPIN,lspin_tf,linear,0.00875,0.0,5,7,164,0.7619366287161695
L-LSPIN,lspin_tf,linear,0.00875,0.0,6,7,164,0.784752284357367
L-LSPIN,lspin_tf,linear,0.028,0.0,0,1,168,0.7156634112399142
L-LSPIN,lspin_tf,linear,0.028,0.0,0,2,168,0.7391314716409968
L-LSPIN,lspin_tf,linear,0.028,0.0,0,3,168,0.6702453084823828
L-LSPIN,lspin_tf,linear,0.028,0.0,0,4,168,0.6560980201014891
L-LSPIN,lspin_tf,linear,0.028,0.0,0,5,168,0.7830149423082318
L-LSPIN,lspin_tf,linear,0.028,0.0,0,6,168,0.6377729555465107
L-LSPIN,lspin_tf,linear,0.028,0.0,0,7,168,0.6689805609080505
L-LSPIN,lspin_tf,linear,0.028,0.0,1,2,168,0.6962699765332936
L-LSPIN,lspin_tf,linear,0.028,0.0,1,3,168,0.6437776377965853
L-LSPIN,lspin_tf,linear,0.028,0.0,1,4,168,0.6298604744550097
L-LSPIN,lspin_tf,linear,0.028,0.0,1,5,168,0.7266054006647485
L-LSPIN,lspin_tf,linear,0.028,0.0,1,6,168,0.544782339782166
L-LSPIN,lspin_tf,linear,0.028,0.0,1,7,168,0.6926267692381451
L-LSPIN,lspin_tf,linear,0.028,0.0,2,3,168,0.6841311130991685
L-LSPIN,lspin_tf,linear,0.028,0.0,2,4,168,0.6972488921690833
L-LSPIN,lspin_tf,linear,0.028,0.0,2,5,168,0.7332246501130029
L-LSPIN,lspin_tf,linear,0.028,0.0,2,6,168,0.664419377777984
L-LSPIN,lspin_tf,linear,0.028,0.0,2,7,168,0.6766874457740274
L-LSPIN,lspin_tf,linear,0.028,0.0,3,4,168,0.6568858236604557
L-LSPIN,lspin_tf,linear,0.028,0.0,3,5,168,0.7327541880367373
L-LSPIN,lspin_tf,linear,0.028,0.0,3,6,168,0.5812932599109624
L-LSPIN,lspin_tf,linear,0.028,0.0,3,7,168,0.6428472444523411
L-LSPIN,lspin_tf,linear,0.028,0.0,4,5,168,0.7197937497397522
L-LSPIN,lspin_tf,linear,0.028,0.0,4,6,168,0.6141438658286721
L-LSPIN,lspin_tf,linear,0.028,0.0,4,7,168,0.650865521867242
L-LSPIN,lspin_tf,linear,0.028,0.0,5,6,168,0.6454632574763958
L-LSPIN,lspin_tf,linear,0.028,0.0,5,7,168,0.7191036334765182
L-LSPIN,lspin_tf,linear,0.028,0.0,6,7,168,0.5174626447450155
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,1,172,0.8293289466825406
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,2,172,0.9070316402783568
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,3,172,0.9416318114740152
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,4,172,0.9098481657621004
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,5,172,0.9117250063867324
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,6,172,0.9531693818707349
L-LSPIN,lspin_tf,linear,0.00875,0.1,0,7,172,0.9503962991907322
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,2,172,0.8794390909497583
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,3,172,0.900339965177942
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,4,172,0.853163579125398
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,5,172,0.9120727069212612
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,6,172,0.8272891774735434
L-LSPIN,lspin_tf,linear,0.00875,0.1,1,7,172,0.8205308223803562
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,3,172,0.9171864076292524
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,4,172,0.8961722431414977
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,5,172,0.929896974304725
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,6,172,0.9268968732049592
L-LSPIN,lspin_tf,linear,0.00875,0.1,2,7,172,0.8747971707582521
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,4,172,0.8994027524569436
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,5,172,0.9485282807733376
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,6,172,0.9310545327340763
L-LSPIN,lspin_tf,linear,0.00875,0.1,3,7,172,0.9500756146613452
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,5,172,0.9189063724378456
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,6,172,0.9307785859924906
L-LSPIN,lspin_tf,linear,0.00875,0.1,4,7,172,0.8937969545421156
L-LSPIN,lspin_tf,linear,0.00875,0.1,5,6,172,0.904287531074746
L-LSPIN,lspin_tf,linear,0.00875,0.1,5,7,172,0.9130404897624788
L-LSPIN,lspin_tf,linear,0.00875,0.1,6,7,172,0.9351633466307232
L-LSPIN,lspin_tf,linear,0.028,0.1,0,1,176,0.6701181695571327
L-LSPIN,lspin_tf,linear,0.028,0.1,0,2,176,0.8009177810575256
L-LSPIN,lspin_tf,linear,0.028,0.1,0,3,176,0.7947414377986929
L-LSPIN,lspin_tf,linear,0.028,0.1,0,4,176,0.7226283714352789
L-LSPIN,lspin_tf,linear,0.028,0.1,0,5,176,0.7146545522234413
L-LSPIN,lspin_tf,linear,0.028,0.1,0,6,176,0.7683562542481618
L-LSPIN,lspin_tf,linear,0.028,0.1,0,7,176,0.7257523607971985
L-LSPIN,lspin_tf,linear,0.028,0.1,1,2,176,0.7539376121649045
L-LSPIN,lspin_tf,linear,0.028,0.1,1,3,176,0.6299869211987622
L-LSPIN,lspin_tf,linear,0.028,0.1,1,4,176,0.8204818218499449
L-LSPIN,lspin_tf,linear,0.028,0.1,1,5,176,0.7808950265645017
L-LSPIN,lspin_tf,linear,0.028,0.1,1,6,176,0.7015513676143701
L-LSPIN,lspin_tf,linear,0.028,0.1,1,7,176,0.8183476425163365
L-LSPIN,lspin_tf,linear,0.028,0.1,2,3,176,0.8011977849273642
L-LSPIN,lspin_tf,linear,0.028,0.1,2,4,176,0.8272974241058524
L-LSPIN,lspin_tf,linear,0.028,0.1,2,5,176,0.6965066553979747
L-LSPIN,lspin_tf,linear,0.028,0.1,2,6,176,0.8002343569557631
L-LSPIN,lspin_tf,linear,0.028,0.1,2,7,176,0.7963925217117032
L-LSPIN,lspin_tf,linear,0.028,0.1,3,4,176,0.6763469471275726
L-LSPIN,lspin_tf,linear,0.028,0.1,3,5,176,0.6286483955942171
L-LSPIN,lspin_tf,linear,0.028,0.1,3,6,176,0.7544131627066384
L-LSPIN,lspin_tf,linear,0.028,0.1,3,7,176,0.6057466681156114
L-LSPIN,lspin_tf,linear,0.028,0.1,4,5,176,0.8123411060521197
L-LSPIN,lspin_tf,linear,0.028,0.1,4,6,176,0.8202584737375194
L-LSPIN,lspin_tf,linear,0.028,0.1,4,7,176,0.8381370554942759
L-LSPIN,lspin_tf,linear,0.028,0.1,5,6,176,0.6951746811472944
L-LSPIN,lspin_tf,linear,0.028,0.1,5,7,176,0.8278268849073452
L-LSPIN,lspin_tf,linear,0.028,0.1,6,7,176,0.7671096307597751
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,1,180,0.9251103747515796
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,2,180,0.8232522926037088
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,3,180,0.7792968510076737
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,4,180,0.868119755004701
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,5,180,0.938016106509966
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,6,180,0.88053076840036
L-LSPIN,lspin_tf,linear,0.00875,0.2,0,7,180,0.8653400730820124
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,2,180,0.933780507524654
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,3,180,0.9004160992333781
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,4,180,0.9323404361791942
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,5,180,0.9609428258831754
L-LSPIN,lspin_tf,linear,0.00875,0.2,1,6,180,0.9593782152788674
