histology,n_test,cindex,global_cfg_idx,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
infiltratinglobularcarcinoma,60,0.5925925925925926,63,LSPIN,mlp,0.021,0.4,630123
other,23,0.5945945945945946,63,LSPIN,mlp,0.021,0.4,630123
infiltratingductalcarcinoma,220,0.5322422258592472,63,LSPIN,mlp,0.021,0.4,630124
infiltratinglobularcarcinoma,60,0.3756613756613756,63,LSPIN,mlp,0.021,0.4,630124
other,23,0.6216216216216216,63,LSPIN,mlp,0.021,0.4,630124
infiltratingductalcarcinoma,220,0.563011456628478,63,LSPIN,mlp,0.021,0.4,630125
infiltratinglobularcarcinoma,60,0.4338624338624338,63,LSPIN,mlp,0.021,0.4,630125
other,23,0.6216216216216216,63,LSPIN,mlp,0.021,0.4,630125
infiltratingductalcarcinoma,220,0.6314238952536825,63,LSPIN,mlp,0.021,0.4,630126
infiltratinglobularcarcinoma,60,0.5238095238095238,63,LSPIN,mlp,0.021,0.4,630126
other,23,0.4054054054054054,63,LSPIN,mlp,0.021,0.4,630126
infiltratingductalcarcinoma,220,0.6638297872340425,63,LSPIN,mlp,0.021,0.4,630127
infiltratinglobularcarcinoma,60,0.5396825396825397,63,LSPIN,mlp,0.021,0.4,630127
other,23,0.5945945945945946,63,LSPIN,mlp,0.021,0.4,630127
infiltratingductalcarcinoma,220,0.5590834697217676,63,LSPIN,mlp,0.021,0.4,630128
infiltratinglobularcarcinoma,60,0.5343915343915344,63,LSPIN,mlp,0.021,0.4,630128
other,23,0.6216216216216216,63,LSPIN,mlp,0.021,0.4,630128
infiltratingductalcarcinoma,220,0.5597381342062193,63,LSPIN,mlp,0.021,0.4,630129
infiltratinglobularcarcinoma,60,0.4708994708994709,63,LSPIN,mlp,0.021,0.4,630129
other,23,0.4864864864864865,63,LSPIN,mlp,0.021,0.4,630129
infiltratingductalcarcinoma,220,0.6229132569558101,63,LSPIN,mlp,0.021,0.4,630130
infiltratinglobularcarcinoma,60,0.4179894179894179,63,LSPIN,mlp,0.021,0.4,630130
other,23,0.5675675675675675,63,LSPIN,mlp,0.021,0.4,630130
infiltratingductalcarcinoma,220,0.6389525368248773,67,Concrete,mlp,0.0022,0.0,670123
infiltratinglobularcarcinoma,60,0.5767195767195767,67,Concrete,mlp,0.0022,0.0,670123
other,23,0.5675675675675675,67,Concrete,mlp,0.0022,0.0,670123
infiltratingductalcarcinoma,220,0.6222585924713584,67,Concrete,mlp,0.0022,0.0,670124
infiltratinglobularcarcinoma,60,0.6507936507936508,67,Concrete,mlp,0.0022,0.0,670124
other,23,0.5945945945945946,67,Concrete,mlp,0.0022,0.0,670124
infiltratingductalcarcinoma,220,0.5793780687397708,67,Concrete,mlp,0.0022,0.0,670125
infiltratinglobularcarcinoma,60,0.5873015873015873,67,Concrete,mlp,0.0022,0.0,670125
other,23,0.4594594594594595,67,Concrete,mlp,0.0022,0.0,670125
infiltratingductalcarcinoma,220,0.6811783960720131,67,Concrete,mlp,0.0022,0.0,670126
infiltratinglobularcarcinoma,60,0.4708994708994709,67,Concrete,mlp,0.0022,0.0,670126
other,23,0.4324324324324324,67,Concrete,mlp,0.0022,0.0,670126
infiltratingductalcarcinoma,220,0.6530278232405892,67,Concrete,mlp,0.0022,0.0,670127
infiltratinglobularcarcinoma,60,0.6031746031746031,67,Concrete,mlp,0.0022,0.0,670127
other,23,0.5945945945945946,67,Concrete,mlp,0.0022,0.0,670127
infiltratingductalcarcinoma,220,0.5957446808510638,67,Concrete,mlp,0.0022,0.0,670128
infiltratinglobularcarcinoma,60,0.5502645502645502,67,Concrete,mlp,0.0022,0.0,670128
other,23,0.5135135135135135,67,Concrete,mlp,0.0022,0.0,670128
infiltratingductalcarcinoma,220,0.5469721767594108,67,Concrete,mlp,0.0022,0.0,670129
infiltratinglobularcarcinoma,60,0.5396825396825397,67,Concrete,mlp,0.0022,0.0,670129
other,23,0.5135135135135135,67,Concrete,mlp,0.0022,0.0,670129
infiltratingductalcarcinoma,220,0.6222585924713584,67,Concrete,mlp,0.0022,0.0,670130
infiltratinglobularcarcinoma,60,0.6296296296296297,67,Concrete,mlp,0.0022,0.0,670130
other,23,0.5675675675675675,67,Concrete,mlp,0.0022,0.0,670130
infiltratingductalcarcinoma,220,0.5833060556464812,71,Concrete,mlp,0.0055,0.0,710123
infiltratinglobularcarcinoma,60,0.3968253968253968,71,Concrete,mlp,0.0055,0.0,710123
other,23,0.4864864864864865,71,Concrete,mlp,0.0055,0.0,710123
infiltratingductalcarcinoma,220,0.5855973813420622,71,Concrete,mlp,0.0055,0.0,710124
infiltratinglobularcarcinoma,60,0.4497354497354497,71,Concrete,mlp,0.0055,0.0,710124
other,23,0.3513513513513513,71,Concrete,mlp,0.0055,0.0,710124
infiltratingductalcarcinoma,220,0.5011456628477905,71,Concrete,mlp,0.0055,0.0,710125
infiltratinglobularcarcinoma,60,0.5925925925925926,71,Concrete,mlp,0.0055,0.0,710125
other,23,0.6486486486486487,71,Concrete,mlp,0.0055,0.0,710125
infiltratingductalcarcinoma,220,0.5561374795417349,71,Concrete,mlp,0.0055,0.0,710126
infiltratinglobularcarcinoma,60,0.5132275132275133,71,Concrete,mlp,0.0055,0.0,710126
other,23,0.5675675675675675,71,Concrete,mlp,0.0055,0.0,710126
infiltratingductalcarcinoma,220,0.6625204582651392,71,Concrete,mlp,0.0055,0.0,710127
infiltratinglobularcarcinoma,60,0.5238095238095238,71,Concrete,mlp,0.0055,0.0,710127
other,23,0.4054054054054054,71,Concrete,mlp,0.0055,0.0,710127
infiltratingductalcarcinoma,220,0.6654664484451719,71,Concrete,mlp,0.0055,0.0,710128
infiltratinglobularcarcinoma,60,0.6084656084656085,71,Concrete,mlp,0.0055,0.0,710128
other,23,0.5405405405405406,71,Concrete,mlp,0.0055,0.0,710128
infiltratingductalcarcinoma,220,0.6160392798690671,71,Concrete,mlp,0.0055,0.0,710129
infiltratinglobularcarcinoma,60,0.5661375661375662,71,Concrete,mlp,0.0055,0.0,710129
other,23,0.5675675675675675,71,Concrete,mlp,0.0055,0.0,710129
infiltratingductalcarcinoma,220,0.6216039279869067,71,Concrete,mlp,0.0055,0.0,710130
infiltratinglobularcarcinoma,60,0.582010582010582,71,Concrete,mlp,0.0055,0.0,710130
other,23,0.6486486486486487,71,Concrete,mlp,0.0055,0.0,710130
infiltratingductalcarcinoma,220,0.5715220949263502,75,Concrete,mlp,0.0022,0.1,750123
infiltratinglobularcarcinoma,60,0.5555555555555556,75,Concrete,mlp,0.0022,0.1,750123
other,23,0.5675675675675675,75,Concrete,mlp,0.0022,0.1,750123
infiltratingductalcarcinoma,220,0.639607201309329,75,Concrete,mlp,0.0022,0.1,750124
infiltratinglobularcarcinoma,60,0.5502645502645502,75,Concrete,mlp,0.0022,0.1,750124
other,23,0.6486486486486487,75,Concrete,mlp,0.0022,0.1,750124
infiltratingductalcarcinoma,220,0.6461538461538462,75,Concrete,mlp,0.0022,0.1,750125
infiltratinglobularcarcinoma,60,0.5343915343915344,75,Concrete,mlp,0.0022,0.1,750125
other,23,0.5405405405405406,75,Concrete,mlp,0.0022,0.1,750125
infiltratingductalcarcinoma,220,0.6599018003273323,75,Concrete,mlp,0.0022,0.1,750126
infiltratinglobularcarcinoma,60,0.4973544973544973,75,Concrete,mlp,0.0022,0.1,750126
other,23,0.5945945945945946,75,Concrete,mlp,0.0022,0.1,750126
infiltratingductalcarcinoma,220,0.5698854337152209,75,Concrete,mlp,0.0022,0.1,750127
infiltratinglobularcarcinoma,60,0.544973544973545,75,Concrete,mlp,0.0022,0.1,750127
other,23,0.5405405405405406,75,Concrete,mlp,0.0022,0.1,750127
infiltratingductalcarcinoma,220,0.6271685761047463,75,Concrete,mlp,0.0022,0.1,750128
infiltratinglobularcarcinoma,60,0.582010582010582,75,Concrete,mlp,0.0022,0.1,750128
other,23,0.5135135135135135,75,Concrete,mlp,0.0022,0.1,750128
infiltratingductalcarcinoma,220,0.5548281505728314,75,Concrete,mlp,0.0022,0.1,750129
infiltratinglobularcarcinoma,60,0.6031746031746031,75,Concrete,mlp,0.0022,0.1,750129
other,23,0.5405405405405406,75,Concrete,mlp,0.0022,0.1,750129
infiltratingductalcarcinoma,220,0.6062193126022913,75,Concrete,mlp,0.0022,0.1,750130
infiltratinglobularcarcinoma,60,0.5661375661375662,75,Concrete,mlp,0.0022,0.1,750130
other,23,0.6216216216216216,75,Concrete,mlp,0.0022,0.1,750130
infiltratingductalcarcinoma,220,0.5689034369885434,79,Concrete,mlp,0.0055,0.1,790123
infiltratinglobularcarcinoma,60,0.4603174603174603,79,Concrete,mlp,0.0055,0.1,790123
other,23,0.5945945945945946,79,Concrete,mlp,0.0055,0.1,790123
infiltratingductalcarcinoma,220,0.6382978723404256,79,Concrete,mlp,0.0055,0.1,790124
infiltratinglobularcarcinoma,60,0.5343915343915344,79,Concrete,mlp,0.0055,0.1,790124
other,23,0.5675675675675675,79,Concrete,mlp,0.0055,0.1,790124
infiltratingductalcarcinoma,220,0.6631751227495908,79,Concrete,mlp,0.0055,0.1,790125
infiltratinglobularcarcinoma,60,0.5978835978835979,79,Concrete,mlp,0.0055,0.1,790125
other,23,0.6216216216216216,79,Concrete,mlp,0.0055,0.1,790125
infiltratingductalcarcinoma,220,0.6533551554828151,79,Concrete,mlp,0.0055,0.1,790126
infiltratinglobularcarcinoma,60,0.5185185185185185,79,Concrete,mlp,0.0055,0.1,790126
other,23,0.6216216216216216,79,Concrete,mlp,0.0055,0.1,790126
infiltratingductalcarcinoma,220,0.5865793780687397,79,Concrete,mlp,0.0055,0.1,790127
infiltratinglobularcarcinoma,60,0.7407407407407407,79,Concrete,mlp,0.0055,0.1,790127
other,23,0.5135135135135135,79,Concrete,mlp,0.0055,0.1,790127
infiltratingductalcarcinoma,220,0.6265139116202946,79,Concrete,mlp,0.0055,0.1,790128
infiltratinglobularcarcinoma,60,0.5079365079365079,79,Concrete,mlp,0.0055,0.1,790128
other,23,0.4864864864864865,79,Concrete,mlp,0.0055,0.1,790128
infiltratingductalcarcinoma,220,0.6284779050736498,79,Concrete,mlp,0.0055,0.1,790129
infiltratinglobularcarcinoma,60,0.4391534391534391,79,Concrete,mlp,0.0055,0.1,790129
other,23,0.5135135135135135,79,Concrete,mlp,0.0055,0.1,790129
infiltratingductalcarcinoma,220,0.5875613747954174,79,Concrete,mlp,0.0055,0.1,790130
infiltratinglobularcarcinoma,60,0.3915343915343915,79,Concrete,mlp,0.0055,0.1,790130
other,23,0.2432432432432432,79,Concrete,mlp,0.0055,0.1,790130
infiltratingductalcarcinoma,220,0.5689034369885434,83,Concrete,mlp,0.0022,0.2,830123
infiltratinglobularcarcinoma,60,0.4708994708994709,83,Concrete,mlp,0.0022,0.2,830123
other,23,0.5945945945945946,83,Concrete,mlp,0.0022,0.2,830123
infiltratingductalcarcinoma,220,0.595417348608838,83,Concrete,mlp,0.0022,0.2,830124
infiltratinglobularcarcinoma,60,0.6031746031746031,83,Concrete,mlp,0.0022,0.2,830124
other,23,0.4594594594594595,83,Concrete,mlp,0.0022,0.2,830124
infiltratingductalcarcinoma,220,0.627823240589198,83,Concrete,mlp,0.0022,0.2,830125
infiltratinglobularcarcinoma,60,0.6296296296296297,83,Concrete,mlp,0.0022,0.2,830125
other,23,0.5135135135135135,83,Concrete,mlp,0.0022,0.2,830125
infiltratingductalcarcinoma,220,0.6320785597381342,83,Concrete,mlp,0.0022,0.2,830126
infiltratinglobularcarcinoma,60,0.5661375661375662,83,Concrete,mlp,0.0022,0.2,830126
other,23,0.6756756756756757,83,Concrete,mlp,0.0022,0.2,830126
infiltratingductalcarcinoma,220,0.5846153846153846,83,Concrete,mlp,0.0022,0.2,830127
infiltratinglobularcarcinoma,60,0.544973544973545,83,Concrete,mlp,0.0022,0.2,830127
other,23,0.5405405405405406,83,Concrete,mlp,0.0022,0.2,830127
infiltratingductalcarcinoma,220,0.64189852700491,83,Concrete,mlp,0.0022,0.2,830128
infiltratinglobularcarcinoma,60,0.5661375661375662,83,Concrete,mlp,0.0022,0.2,830128
other,23,0.5135135135135135,83,Concrete,mlp,0.0022,0.2,830128
infiltratingductalcarcinoma,220,0.6062193126022913,83,Concrete,mlp,0.0022,0.2,830129
infiltratinglobularcarcinoma,60,0.4444444444444444,83,Concrete,mlp,0.0022,0.2,830129
other,23,0.4594594594594595,83,Concrete,mlp,0.0022,0.2,830129
infiltratingductalcarcinoma,220,0.6657937806873977,83,Concrete,mlp,0.0022,0.2,830130
infiltratinglobularcarcinoma,60,0.6031746031746031,83,Concrete,mlp,0.0022,0.2,830130
other,23,0.5675675675675675,83,Concrete,mlp,0.0022,0.2,830130
infiltratingductalcarcinoma,220,0.5509001636661212,87,Concrete,mlp,0.0055,0.2,870123
infiltratinglobularcarcinoma,60,0.5502645502645502,87,Concrete,mlp,0.0055,0.2,870123
other,23,0.5405405405405406,87,Concrete,mlp,0.0055,0.2,870123
infiltratingductalcarcinoma,220,0.5973813420621932,87,Concrete,mlp,0.0055,0.2,870124
infiltratinglobularcarcinoma,60,0.5767195767195767,87,Concrete,mlp,0.0055,0.2,870124
other,23,0.5135135135135135,87,Concrete,mlp,0.0055,0.2,870124
infiltratingductalcarcinoma,220,0.5957446808510638,87,Concrete,mlp,0.0055,0.2,870125
infiltratinglobularcarcinoma,60,0.5767195767195767,87,Concrete,mlp,0.0055,0.2,870125
other,23,0.5405405405405406,87,Concrete,mlp,0.0055,0.2,870125
infiltratingductalcarcinoma,220,0.6199672667757774,87,Concrete,mlp,0.0055,0.2,870126
infiltratinglobularcarcinoma,60,0.5079365079365079,87,Concrete,mlp,0.0055,0.2,870126
other,23,0.5135135135135135,87,Concrete,mlp,0.0055,0.2,870126
infiltratingductalcarcinoma,220,0.5967266775777414,87,Concrete,mlp,0.0055,0.2,870127
infiltratinglobularcarcinoma,60,0.5661375661375662,87,Concrete,mlp,0.0055,0.2,870127
other,23,0.5675675675675675,87,Concrete,mlp,0.0055,0.2,870127
infiltratingductalcarcinoma,220,0.679214402618658,87,Concrete,mlp,0.0055,0.2,870128
infiltratinglobularcarcinoma,60,0.582010582010582,87,Concrete,mlp,0.0055,0.2,870128
other,23,0.4864864864864865,87,Concrete,mlp,0.0055,0.2,870128
infiltratingductalcarcinoma,220,0.6153846153846154,87,Concrete,mlp,0.0055,0.2,870129
infiltratinglobularcarcinoma,60,0.365079365079365,87,Concrete,mlp,0.0055,0.2,870129
other,23,0.5135135135135135,87,Concrete,mlp,0.0055,0.2,870129
infiltratingductalcarcinoma,220,0.5662847790507365,87,Concrete,mlp,0.0055,0.2,870130
infiltratinglobularcarcinoma,60,0.7513227513227513,87,Concrete,mlp,0.0055,0.2,870130
other,23,0.5405405405405406,87,Concrete,mlp,0.0055,0.2,870130
infiltratingductalcarcinoma,220,0.6608837970540098,91,Concrete,mlp,0.0022,0.4,910123
infiltratinglobularcarcinoma,60,0.6613756613756614,91,Concrete,mlp,0.0022,0.4,910123
other,23,0.4864864864864865,91,Concrete,mlp,0.0022,0.4,910123
infiltratingductalcarcinoma,220,0.6062193126022913,91,Concrete,mlp,0.0022,0.4,910124
infiltratinglobularcarcinoma,60,0.4391534391534391,91,Concrete,mlp,0.0022,0.4,910124
other,23,0.4864864864864865,91,Concrete,mlp,0.0022,0.4,910124
infiltratingductalcarcinoma,220,0.6160392798690671,91,Concrete,mlp,0.0022,0.4,910125
infiltratinglobularcarcinoma,60,0.4656084656084656,91,Concrete,mlp,0.0022,0.4,910125
other,23,0.5405405405405406,91,Concrete,mlp,0.0022,0.4,910125
infiltratingductalcarcinoma,220,0.676595744680851,91,Concrete,mlp,0.0022,0.4,910126
infiltratinglobularcarcinoma,60,0.5238095238095238,91,Concrete,mlp,0.0022,0.4,910126
other,23,0.6216216216216216,91,Concrete,mlp,0.0022,0.4,910126
infiltratingductalcarcinoma,220,0.6461538461538462,91,Concrete,mlp,0.0022,0.4,910127
infiltratinglobularcarcinoma,60,0.5396825396825397,91,Concrete,mlp,0.0022,0.4,910127
other,23,0.4324324324324324,91,Concrete,mlp,0.0022,0.4,910127
infiltratingductalcarcinoma,220,0.6183306055646481,91,Concrete,mlp,0.0022,0.4,910128
infiltratinglobularcarcinoma,60,0.656084656084656,91,Concrete,mlp,0.0022,0.4,910128
other,23,0.6216216216216216,91,Concrete,mlp,0.0022,0.4,910128
infiltratingductalcarcinoma,220,0.639607201309329,91,Concrete,mlp,0.0022,0.4,910129
infiltratinglobularcarcinoma,60,0.4444444444444444,91,Concrete,mlp,0.0022,0.4,910129
other,23,0.6216216216216216,91,Concrete,mlp,0.0022,0.4,910129
infiltratingductalcarcinoma,220,0.6981996726677577,91,Concrete,mlp,0.0022,0.4,910130
infiltratinglobularcarcinoma,60,0.7037037037037037,91,Concrete,mlp,0.0022,0.4,910130
other,23,0.5135135135135135,91,Concrete,mlp,0.0022,0.4,910130
infiltratingductalcarcinoma,220,0.5309328968903437,95,Concrete,mlp,0.0055,0.4,950123
infiltratinglobularcarcinoma,60,0.4444444444444444,95,Concrete,mlp,0.0055,0.4,950123
other,23,0.5135135135135135,95,Concrete,mlp,0.0055,0.4,950123
infiltratingductalcarcinoma,220,0.553518821603928,95,Concrete,mlp,0.0055,0.4,950124
infiltratinglobularcarcinoma,60,0.5291005291005291,95,Concrete,mlp,0.0055,0.4,950124
other,23,0.3783783783783784,95,Concrete,mlp,0.0055,0.4,950124
infiltratingductalcarcinoma,220,0.5849427168576105,95,Concrete,mlp,0.0055,0.4,950125
infiltratinglobularcarcinoma,60,0.4021164021164021,95,Concrete,mlp,0.0055,0.4,950125
other,23,0.4864864864864865,95,Concrete,mlp,0.0055,0.4,950125
infiltratingductalcarcinoma,220,0.6127659574468085,95,Concrete,mlp,0.0055,0.4,950126
infiltratinglobularcarcinoma,60,0.4973544973544973,95,Concrete,mlp,0.0055,0.4,950126
other,23,0.5135135135135135,95,Concrete,mlp,0.0055,0.4,950126
infiltratingductalcarcinoma,220,0.6062193126022913,95,Concrete,mlp,0.0055,0.4,950127
infiltratinglobularcarcinoma,60,0.5714285714285714,95,Concrete,mlp,0.0055,0.4,950127
other,23,0.4594594594594595,95,Concrete,mlp,0.0055,0.4,950127
infiltratingductalcarcinoma,220,0.5505728314238952,95,Concrete,mlp,0.0055,0.4,950128
infiltratinglobularcarcinoma,60,0.5661375661375662,95,Concrete,mlp,0.0055,0.4,950128
other,23,0.4054054054054054,95,Concrete,mlp,0.0055,0.4,950128
infiltratingductalcarcinoma,220,0.574468085106383,95,Concrete,mlp,0.0055,0.4,950129
infiltratinglobularcarcinoma,60,0.4708994708994709,95,Concrete,mlp,0.0055,0.4,950129
other,23,0.5675675675675675,95,Concrete,mlp,0.0055,0.4,950129
infiltratingductalcarcinoma,220,0.5770867430441898,95,Concrete,mlp,0.0055,0.4,950130
infiltratinglobularcarcinoma,60,0.4391534391534391,95,Concrete,mlp,0.0055,0.4,950130
other,23,0.4864864864864865,95,Concrete,mlp,0.0055,0.4,950130
infiltratingductalcarcinoma,220,0.6072013093289689,99,Concrete,mlp,0.0022,0.0,990123
infiltratinglobularcarcinoma,60,0.6190476190476191,99,Concrete,mlp,0.0022,0.0,990123
other,23,0.5135135135135135,99,Concrete,mlp,0.0022,0.0,990123
infiltratingductalcarcinoma,220,0.6500818330605564,99,Concrete,mlp,0.0022,0.0,990124
infiltratinglobularcarcinoma,60,0.6402116402116402,99,Concrete,mlp,0.0022,0.0,990124
other,23,0.4594594594594595,99,Concrete,mlp,0.0022,0.0,990124
infiltratingductalcarcinoma,220,0.6127659574468085,99,Concrete,mlp,0.0022,0.0,990125
infiltratinglobularcarcinoma,60,0.5079365079365079,99,Concrete,mlp,0.0022,0.0,990125
other,23,0.5135135135135135,99,Concrete,mlp,0.0022,0.0,990125
infiltratingductalcarcinoma,220,0.6199672667757774,99,Concrete,mlp,0.0022,0.0,990126
infiltratinglobularcarcinoma,60,0.5555555555555556,99,Concrete,mlp,0.0022,0.0,990126
other,23,0.5405405405405406,99,Concrete,mlp,0.0022,0.0,990126
infiltratingductalcarcinoma,220,0.6425531914893617,99,Concrete,mlp,0.0022,0.0,990127
infiltratinglobularcarcinoma,60,0.5502645502645502,99,Concrete,mlp,0.0022,0.0,990127
other,23,0.5135135135135135,99,Concrete,mlp,0.0022,0.0,990127
infiltratingductalcarcinoma,220,0.6075286415711948,99,Concrete,mlp,0.0022,0.0,990128
infiltratinglobularcarcinoma,60,0.5873015873015873,99,Concrete,mlp,0.0022,0.0,990128
other,23,0.5405405405405406,99,Concrete,mlp,0.0022,0.0,990128
infiltratingductalcarcinoma,220,0.639607201309329,99,Concrete,mlp,0.0022,0.0,990129
infiltratinglobularcarcinoma,60,0.5661375661375662,99,Concrete,mlp,0.0022,0.0,990129
other,23,0.5675675675675675,99,Concrete,mlp,0.0022,0.0,990129
infiltratingductalcarcinoma,220,0.6314238952536825,99,Concrete,mlp,0.0022,0.0,990130
infiltratinglobularcarcinoma,60,0.5767195767195767,99,Concrete,mlp,0.0022,0.0,990130
other,23,0.5405405405405406,99,Concrete,mlp,0.0022,0.0,990130
infiltratingductalcarcinoma,220,0.581342062193126,103,Concrete,mlp,0.0055,0.0,1030123
infiltratinglobularcarcinoma,60,0.5873015873015873,103,Concrete,mlp,0.0055,0.0,1030123
other,23,0.4864864864864865,103,Concrete,mlp,0.0055,0.0,1030123
infiltratingductalcarcinoma,220,0.6569558101472995,103,Concrete,mlp,0.0055,0.0,1030124
infiltratinglobularcarcinoma,60,0.492063492063492,103,Concrete,mlp,0.0055,0.0,1030124
other,23,0.4594594594594595,103,Concrete,mlp,0.0055,0.0,1030124
infiltratingductalcarcinoma,220,0.5770867430441898,103,Concrete,mlp,0.0055,0.0,1030125
infiltratinglobularcarcinoma,60,0.4656084656084656,103,Concrete,mlp,0.0055,0.0,1030125
other,23,0.6216216216216216,103,Concrete,mlp,0.0055,0.0,1030125
infiltratingductalcarcinoma,220,0.5937806873977087,103,Concrete,mlp,0.0055,0.0,1030126
infiltratinglobularcarcinoma,60,0.5555555555555556,103,Concrete,mlp,0.0055,0.0,1030126
other,23,0.6216216216216216,103,Concrete,mlp,0.0055,0.0,1030126
infiltratingductalcarcinoma,220,0.613747954173486,103,Concrete,mlp,0.0055,0.0,1030127
infiltratinglobularcarcinoma,60,0.5502645502645502,103,Concrete,mlp,0.0055,0.0,1030127
other,23,0.5675675675675675,103,Concrete,mlp,0.0055,0.0,1030127
infiltratingductalcarcinoma,220,0.576759410801964,103,Concrete,mlp,0.0055,0.0,1030128
infiltratinglobularcarcinoma,60,0.656084656084656,103,Concrete,mlp,0.0055,0.0,1030128
other,23,0.4864864864864865,103,Concrete,mlp,0.0055,0.0,1030128
infiltratingductalcarcinoma,220,0.5384615384615384,103,Concrete,mlp,0.0055,0.0,1030129
infiltratinglobularcarcinoma,60,0.5714285714285714,103,Concrete,mlp,0.0055,0.0,1030129
other,23,0.3783783783783784,103,Concrete,mlp,0.0055,0.0,1030129
infiltratingductalcarcinoma,220,0.6036006546644844,103,Concrete,mlp,0.0055,0.0,1030130
infiltratinglobularcarcinoma,60,0.7407407407407407,103,Concrete,mlp,0.0055,0.0,1030130
other,23,0.4864864864864865,103,Concrete,mlp,0.0055,0.0,1030130
infiltratingductalcarcinoma,220,0.6684124386252046,107,Concrete,mlp,0.0022,0.1,1070123
infiltratinglobularcarcinoma,60,0.6349206349206349,107,Concrete,mlp,0.0022,0.1,1070123
other,23,0.5405405405405406,107,Concrete,mlp,0.0022,0.1,1070123
infiltratingductalcarcinoma,220,0.5993453355155482,107,Concrete,mlp,0.0022,0.1,1070124
infiltratinglobularcarcinoma,60,0.6084656084656085,107,Concrete,mlp,0.0022,0.1,1070124
other,23,0.6756756756756757,107,Concrete,mlp,0.0022,0.1,1070124
infiltratingductalcarcinoma,220,0.6569558101472995,107,Concrete,mlp,0.0022,0.1,1070125
infiltratinglobularcarcinoma,60,0.5661375661375662,107,Concrete,mlp,0.0022,0.1,1070125
other,23,0.5405405405405406,107,Concrete,mlp,0.0022,0.1,1070125
infiltratingductalcarcinoma,220,0.6202945990180033,107,Concrete,mlp,0.0022,0.1,1070126
infiltratinglobularcarcinoma,60,0.5608465608465608,107,Concrete,mlp,0.0022,0.1,1070126
other,23,0.5675675675675675,107,Concrete,mlp,0.0022,0.1,1070126
infiltratingductalcarcinoma,220,0.5996726677577742,107,Concrete,mlp,0.0022,0.1,1070127
infiltratinglobularcarcinoma,60,0.4708994708994709,107,Concrete,mlp,0.0022,0.1,1070127
other,23,0.5675675675675675,107,Concrete,mlp,0.0022,0.1,1070127
infiltratingductalcarcinoma,220,0.6811783960720131,107,Concrete,mlp,0.0022,0.1,1070128
infiltratinglobularcarcinoma,60,0.6084656084656085,107,Concrete,mlp,0.0022,0.1,1070128
other,23,0.5135135135135135,107,Concrete,mlp,0.0022,0.1,1070128
infiltratingductalcarcinoma,220,0.6490998363338789,107,Concrete,mlp,0.0022,0.1,1070129
infiltratinglobularcarcinoma,60,0.6137566137566137,107,Concrete,mlp,0.0022,0.1,1070129
other,23,0.5405405405405406,107,Concrete,mlp,0.0022,0.1,1070129
infiltratingductalcarcinoma,220,0.6310965630114567,107,Concrete,mlp,0.0022,0.1,1070130
