model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,cluster_ari,cluster_nmi
LSPIN,lspin_tf,mlp,0.028,0.2,0,7,56,0.4527315881175365,0.4188280384269809
LSPIN,lspin_tf,mlp,0.028,0.2,1,2,56,0.6043017196643387,0.6032910230058841
LSPIN,lspin_tf,mlp,0.028,0.2,1,3,56,0.5865768666144936,0.5233358822034632
LSPIN,lspin_tf,mlp,0.028,0.2,1,4,56,0.6159095529015678,0.5319841652109498
LSPIN,lspin_tf,mlp,0.028,0.2,1,5,56,0.7247059170930451,0.674021000349754
LSPIN,lspin_tf,mlp,0.028,0.2,1,6,56,0.5449311627662602,0.4580398080382816
LSPIN,lspin_tf,mlp,0.028,0.2,1,7,56,0.4732083902575201,0.4542944479178915
LSPIN,lspin_tf,mlp,0.028,0.2,2,3,56,0.5897016110209612,0.5675915212619729
LSPIN,lspin_tf,mlp,0.028,0.2,2,4,56,0.5644386319023023,0.5178018009076794
LSPIN,lspin_tf,mlp,0.028,0.2,2,5,56,0.7449639541932973,0.7030727768823753
LSPIN,lspin_tf,mlp,0.028,0.2,2,6,56,0.4480361190772985,0.4694563121966724
LSPIN,lspin_tf,mlp,0.028,0.2,2,7,56,0.4408750085213286,0.4156931505421219
LSPIN,lspin_tf,mlp,0.028,0.2,3,4,56,0.4246774196622199,0.4304877438560706
LSPIN,lspin_tf,mlp,0.028,0.2,3,5,56,0.7172675576800127,0.6211946215981337
LSPIN,lspin_tf,mlp,0.028,0.2,3,6,56,0.5586582650975078,0.4928578232465793
LSPIN,lspin_tf,mlp,0.028,0.2,3,7,56,0.4571342787528572,0.4922820929192242
LSPIN,lspin_tf,mlp,0.028,0.2,4,5,56,0.5285705615965852,0.4891961988751618
LSPIN,lspin_tf,mlp,0.028,0.2,4,6,56,0.3478727074266277,0.278817343140939
LSPIN,lspin_tf,mlp,0.028,0.2,4,7,56,0.547242670337593,0.5219920255239499
LSPIN,lspin_tf,mlp,0.028,0.2,5,6,56,0.5300708490452013,0.4679107330341976
LSPIN,lspin_tf,mlp,0.028,0.2,5,7,56,0.447843476847471,0.4369082067601031
LSPIN,lspin_tf,mlp,0.028,0.2,6,7,56,0.3151633804534515,0.3148199441696371
LSPIN,lspin_tf,mlp,0.00875,0.4,0,1,60,0.6076401764723586,0.6307463035491664
LSPIN,lspin_tf,mlp,0.00875,0.4,0,2,60,0.6788707490717789,0.6391048176257843
LSPIN,lspin_tf,mlp,0.00875,0.4,0,3,60,0.7755851912762171,0.745399969818682
LSPIN,lspin_tf,mlp,0.00875,0.4,0,4,60,0.5462156195344241,0.5844117159302187
LSPIN,lspin_tf,mlp,0.00875,0.4,0,5,60,0.5600806296468588,0.5440338655599216
LSPIN,lspin_tf,mlp,0.00875,0.4,0,6,60,0.5409515602597138,0.5317013653118209
LSPIN,lspin_tf,mlp,0.00875,0.4,0,7,60,0.4928394258448163,0.53459221455506
LSPIN,lspin_tf,mlp,0.00875,0.4,1,2,60,0.5787367019109828,0.56560720253787
LSPIN,lspin_tf,mlp,0.00875,0.4,1,3,60,0.6204703368711716,0.6302907682863116
LSPIN,lspin_tf,mlp,0.00875,0.4,1,4,60,0.7751973908703931,0.7025899599876145
LSPIN,lspin_tf,mlp,0.00875,0.4,1,5,60,0.653735466979644,0.5428750008557729
LSPIN,lspin_tf,mlp,0.00875,0.4,1,6,60,0.7139594744895555,0.6444871970935722
LSPIN,lspin_tf,mlp,0.00875,0.4,1,7,60,0.6150080439083214,0.5063568285664748
LSPIN,lspin_tf,mlp,0.00875,0.4,2,3,60,0.7372747282187447,0.7045469736541113
LSPIN,lspin_tf,mlp,0.00875,0.4,2,4,60,0.4890848911117368,0.4827034183957605
LSPIN,lspin_tf,mlp,0.00875,0.4,2,5,60,0.550193372821873,0.4899658740760496
LSPIN,lspin_tf,mlp,0.00875,0.4,2,6,60,0.5326253711144281,0.4833466429905099
LSPIN,lspin_tf,mlp,0.00875,0.4,2,7,60,0.5518266282888005,0.5731707596260582
LSPIN,lspin_tf,mlp,0.00875,0.4,3,4,60,0.5380700551036677,0.5533263278407311
LSPIN,lspin_tf,mlp,0.00875,0.4,3,5,60,0.6027328013609784,0.5678334914289463
LSPIN,lspin_tf,mlp,0.00875,0.4,3,6,60,0.6302084126281139,0.5982562241510743
LSPIN,lspin_tf,mlp,0.00875,0.4,3,7,60,0.5047315274438653,0.5386838219103651
LSPIN,lspin_tf,mlp,0.00875,0.4,4,5,60,0.7252297638981361,0.6210502332308407
LSPIN,lspin_tf,mlp,0.00875,0.4,4,6,60,0.6558192851972083,0.6096276381045213
LSPIN,lspin_tf,mlp,0.00875,0.4,4,7,60,0.673501710003288,0.5365427205940088
LSPIN,lspin_tf,mlp,0.00875,0.4,5,6,60,0.6425449359856367,0.6051244163313665
LSPIN,lspin_tf,mlp,0.00875,0.4,5,7,60,0.6705701654356196,0.5425852351281923
LSPIN,lspin_tf,mlp,0.00875,0.4,6,7,60,0.5287441618180737,0.490390304088007
LSPIN,lspin_tf,mlp,0.028,0.4,0,1,64,0.6376809202777842,0.5597698660200622
LSPIN,lspin_tf,mlp,0.028,0.4,0,2,64,0.4205161707950147,0.4785004929571489
LSPIN,lspin_tf,mlp,0.028,0.4,0,3,64,0.7118141946086746,0.6373563537916354
LSPIN,lspin_tf,mlp,0.028,0.4,0,4,64,0.6529411017123132,0.5751556981337576
LSPIN,lspin_tf,mlp,0.028,0.4,0,5,64,0.7562043597030852,0.6860041909575405
LSPIN,lspin_tf,mlp,0.028,0.4,0,6,64,0.5575893190234491,0.5634457260622169
LSPIN,lspin_tf,mlp,0.028,0.4,0,7,64,0.6604057423583389,0.6592509411186718
LSPIN,lspin_tf,mlp,0.028,0.4,1,2,64,0.3834255763353509,0.4718948035863282
LSPIN,lspin_tf,mlp,0.028,0.4,1,3,64,0.7017046625667184,0.6597510692311201
LSPIN,lspin_tf,mlp,0.028,0.4,1,4,64,0.7400811671833434,0.6792177045389118
LSPIN,lspin_tf,mlp,0.028,0.4,1,5,64,0.6771996371950936,0.5703075646495779
LSPIN,lspin_tf,mlp,0.028,0.4,1,6,64,0.5345220220872332,0.5084878731971081
LSPIN,lspin_tf,mlp,0.028,0.4,1,7,64,0.5727695512844589,0.5438945756261783
LSPIN,lspin_tf,mlp,0.028,0.4,2,3,64,0.3801689149178258,0.4415425278501051
LSPIN,lspin_tf,mlp,0.028,0.4,2,4,64,0.4131165996564561,0.4733805566817697
LSPIN,lspin_tf,mlp,0.028,0.4,2,5,64,0.4037386193754421,0.5107206441092467
LSPIN,lspin_tf,mlp,0.028,0.4,2,6,64,0.4267303597026616,0.535349178792001
LSPIN,lspin_tf,mlp,0.028,0.4,2,7,64,0.3930720493080351,0.4460653861897038
LSPIN,lspin_tf,mlp,0.028,0.4,3,4,64,0.8060403238164768,0.7555799595297112
LSPIN,lspin_tf,mlp,0.028,0.4,3,5,64,0.6614048360935051,0.5778392520902539
LSPIN,lspin_tf,mlp,0.028,0.4,3,6,64,0.5667427572134383,0.5082500830282102
LSPIN,lspin_tf,mlp,0.028,0.4,3,7,64,0.6819437064652323,0.639904324449997
LSPIN,lspin_tf,mlp,0.028,0.4,4,5,64,0.6068737278100431,0.5532366397522821
LSPIN,lspin_tf,mlp,0.028,0.4,4,6,64,0.540534667200358,0.5253201343736885
LSPIN,lspin_tf,mlp,0.028,0.4,4,7,64,0.6529036754437523,0.6091809175507957
LSPIN,lspin_tf,mlp,0.028,0.4,5,6,64,0.6418970990742814,0.6412846917861278
LSPIN,lspin_tf,mlp,0.028,0.4,5,7,64,0.5692986770062107,0.542941746286839
LSPIN,lspin_tf,mlp,0.028,0.4,6,7,64,0.4758138083969168,0.4722439402633321
Concrete,concrete,mlp,0.00275,0.0,0,1,68,0.728833637024467,0.7051957887176822
Concrete,concrete,mlp,0.00275,0.0,0,2,68,0.452195395772508,0.5197411737072644
Concrete,concrete,mlp,0.00275,0.0,0,3,68,0.4082468245295498,0.439570559900852
Concrete,concrete,mlp,0.00275,0.0,0,4,68,0.5017866064675138,0.51351465714333
Concrete,concrete,mlp,0.00275,0.0,0,5,68,0.5376453949782138,0.6048611232307458
Concrete,concrete,mlp,0.00275,0.0,0,6,68,0.5536155764159251,0.5922714859708639
Concrete,concrete,mlp,0.00275,0.0,0,7,68,0.5791671353123397,0.5727619166296424
Concrete,concrete,mlp,0.00275,0.0,1,2,68,0.4800106568126472,0.5260683129693928
Concrete,concrete,mlp,0.00275,0.0,1,3,68,0.4128157511551714,0.4671365435335071
Concrete,concrete,mlp,0.00275,0.0,1,4,68,0.5978773153305684,0.5493851579421838
Concrete,concrete,mlp,0.00275,0.0,1,5,68,0.4577938440227513,0.520849011590749
Concrete,concrete,mlp,0.00275,0.0,1,6,68,0.6047320843610453,0.6327569362760931
Concrete,concrete,mlp,0.00275,0.0,1,7,68,0.6037567142011198,0.5513071498572538
Concrete,concrete,mlp,0.00275,0.0,2,3,68,0.3659070955331833,0.397342345539724
Concrete,concrete,mlp,0.00275,0.0,2,4,68,0.4962056636660332,0.5198100252757435
Concrete,concrete,mlp,0.00275,0.0,2,5,68,0.5279239389159557,0.5616062065774685
Concrete,concrete,mlp,0.00275,0.0,2,6,68,0.611728276539933,0.6137311550048795
Concrete,concrete,mlp,0.00275,0.0,2,7,68,0.4087772360804579,0.4721035138244963
Concrete,concrete,mlp,0.00275,0.0,3,4,68,0.4571319084522062,0.4496024852831983
Concrete,concrete,mlp,0.00275,0.0,3,5,68,0.4914776331207897,0.5040281098612076
Concrete,concrete,mlp,0.00275,0.0,3,6,68,0.4496565941129793,0.4693666731521648
Concrete,concrete,mlp,0.00275,0.0,3,7,68,0.42533354150854,0.4665661132674878
Concrete,concrete,mlp,0.00275,0.0,4,5,68,0.4341101640185951,0.4467800145484553
Concrete,concrete,mlp,0.00275,0.0,4,6,68,0.6022692705500569,0.5444428154474048
Concrete,concrete,mlp,0.00275,0.0,4,7,68,0.6590041890127638,0.6380665211574965
Concrete,concrete,mlp,0.00275,0.0,5,6,68,0.5889384471689194,0.6029612411591695
Concrete,concrete,mlp,0.00275,0.0,5,7,68,0.4204673118095532,0.4385896087881565
Concrete,concrete,mlp,0.00275,0.0,6,7,68,0.566061021321467,0.5240210513045765
Concrete,concrete,mlp,0.0066,0.0,0,1,72,0.4923980040486687,0.5703008071518112
Concrete,concrete,mlp,0.0066,0.0,0,2,72,0.5659213934064101,0.5586163384209802
Concrete,concrete,mlp,0.0066,0.0,0,3,72,0.6105457085030471,0.5537501132806188
Concrete,concrete,mlp,0.0066,0.0,0,4,72,0.477326284440061,0.5378096619128403
Concrete,concrete,mlp,0.0066,0.0,0,5,72,0.6195468621416306,0.5959324122131375
Concrete,concrete,mlp,0.0066,0.0,0,6,72,0.4629554282842095,0.4781271447855395
Concrete,concrete,mlp,0.0066,0.0,0,7,72,0.7008254295208969,0.6613039226646464
Concrete,concrete,mlp,0.0066,0.0,1,2,72,0.3901229709949088,0.4884882363422886
Concrete,concrete,mlp,0.0066,0.0,1,3,72,0.3771467057227419,0.4382355155608481
Concrete,concrete,mlp,0.0066,0.0,1,4,72,0.4067385270836537,0.5273539698882982
Concrete,concrete,mlp,0.0066,0.0,1,5,72,0.4842011357894644,0.5112912996174811
Concrete,concrete,mlp,0.0066,0.0,1,6,72,0.3989239566589503,0.5023906679292756
Concrete,concrete,mlp,0.0066,0.0,1,7,72,0.4833311959328363,0.54845215078104
Concrete,concrete,mlp,0.0066,0.0,2,3,72,0.5553655623490301,0.5197062148195476
Concrete,concrete,mlp,0.0066,0.0,2,4,72,0.6008866238581885,0.5233464686860589
Concrete,concrete,mlp,0.0066,0.0,2,5,72,0.4645559692952991,0.5207752049576273
Concrete,concrete,mlp,0.0066,0.0,2,6,72,0.4056496359975839,0.4103813226387203
Concrete,concrete,mlp,0.0066,0.0,2,7,72,0.5233027436155635,0.5558905213534435
Concrete,concrete,mlp,0.0066,0.0,3,4,72,0.4134542590050867,0.3858063444964432
Concrete,concrete,mlp,0.0066,0.0,3,5,72,0.5056888577832843,0.4556961839705459
Concrete,concrete,mlp,0.0066,0.0,3,6,72,0.4216671893263908,0.3818562918635853
Concrete,concrete,mlp,0.0066,0.0,3,7,72,0.6277553164693211,0.5881907779374859
Concrete,concrete,mlp,0.0066,0.0,4,5,72,0.4429788981982038,0.5473134759005442
Concrete,concrete,mlp,0.0066,0.0,4,6,72,0.4723040879786803,0.5639410865619954
Concrete,concrete,mlp,0.0066,0.0,4,7,72,0.4186198707776715,0.5094734850003634
Concrete,concrete,mlp,0.0066,0.0,5,6,72,0.5262509148576602,0.505665549224218
Concrete,concrete,mlp,0.0066,0.0,5,7,72,0.6605499863752862,0.6225834866510519
Concrete,concrete,mlp,0.0066,0.0,6,7,72,0.4773987335398866,0.4727550376007129
Concrete,concrete,mlp,0.00275,0.1,0,1,76,0.4996662538779977,0.5110632449062481
Concrete,concrete,mlp,0.00275,0.1,0,2,76,0.6106959174500796,0.5248283696683019
Concrete,concrete,mlp,0.00275,0.1,0,3,76,0.7539500790052478,0.6641897277403025
Concrete,concrete,mlp,0.00275,0.1,0,4,76,0.5452677113980522,0.4720048489418828
Concrete,concrete,mlp,0.00275,0.1,0,5,76,0.4933084540479237,0.5010125043800226
Concrete,concrete,mlp,0.00275,0.1,0,6,76,0.619673894145997,0.5279016204365565
Concrete,concrete,mlp,0.00275,0.1,0,7,76,0.7718721153848501,0.6598633706978649
Concrete,concrete,mlp,0.00275,0.1,1,2,76,0.5533293105263042,0.5841582534348346
Concrete,concrete,mlp,0.00275,0.1,1,3,76,0.4937513728048447,0.5524778284176827
Concrete,concrete,mlp,0.00275,0.1,1,4,76,0.6169510806326175,0.6137141275877239
Concrete,concrete,mlp,0.00275,0.1,1,5,76,0.8375759268996424,0.6582333567216285
Concrete,concrete,mlp,0.00275,0.1,1,6,76,0.5160408680093577,0.569313761741317
Concrete,concrete,mlp,0.00275,0.1,1,7,76,0.592148934963825,0.5620317762430309
Concrete,concrete,mlp,0.00275,0.1,2,3,76,0.6667844079052823,0.6045074846237786
Concrete,concrete,mlp,0.00275,0.1,2,4,76,0.6826453575873298,0.6374660705663235
Concrete,concrete,mlp,0.00275,0.1,2,5,76,0.5361821185458113,0.5810574314203223
Concrete,concrete,mlp,0.00275,0.1,2,6,76,0.6337138199190688,0.5896748766856951
Concrete,concrete,mlp,0.00275,0.1,2,7,76,0.6799280427159203,0.6063504323564196
Concrete,concrete,mlp,0.00275,0.1,3,4,76,0.5999204401769772,0.6004352519167419
Concrete,concrete,mlp,0.00275,0.1,3,5,76,0.4923722068271803,0.551595975713978
Concrete,concrete,mlp,0.00275,0.1,3,6,76,0.7810136710855309,0.6905189562997743
Concrete,concrete,mlp,0.00275,0.1,3,7,76,0.7270751831649361,0.6640423847031106
Concrete,concrete,mlp,0.00275,0.1,4,5,76,0.5943912557521692,0.6110270701996527
Concrete,concrete,mlp,0.00275,0.1,4,6,76,0.5255615249224067,0.5188939639717907
Concrete,concrete,mlp,0.00275,0.1,4,7,76,0.7042724321880477,0.6242239694369497
Concrete,concrete,mlp,0.00275,0.1,5,6,76,0.4998443568588506,0.5367219734231359
Concrete,concrete,mlp,0.00275,0.1,5,7,76,0.5770148264799957,0.557178107979454
Concrete,concrete,mlp,0.00275,0.1,6,7,76,0.6137091894073204,0.5227104481571151
Concrete,concrete,mlp,0.0066,0.1,0,1,80,0.9025325296642908,0.7892046668955653
Concrete,concrete,mlp,0.0066,0.1,0,2,80,0.91895457365032,0.8111871333521514
Concrete,concrete,mlp,0.0066,0.1,0,3,80,0.8830537852489392,0.7208315619566485
Concrete,concrete,mlp,0.0066,0.1,0,4,80,0.5682306503223813,0.5797692160796907
Concrete,concrete,mlp,0.0066,0.1,0,5,80,0.9472005554813704,0.8660761996921932
Concrete,concrete,mlp,0.0066,0.1,0,6,80,0.8591997321957572,0.6934634645332068
Concrete,concrete,mlp,0.0066,0.1,0,7,80,0.6942408250523932,0.665151572435217
Concrete,concrete,mlp,0.0066,0.1,1,2,80,0.9185033227889016,0.8383343581763429
Concrete,concrete,mlp,0.0066,0.1,1,3,80,0.9315840243979684,0.8123068063210344
Concrete,concrete,mlp,0.0066,0.1,1,4,80,0.5179400075564388,0.4836160257704479
Concrete,concrete,mlp,0.0066,0.1,1,5,80,0.9147478117722884,0.8299518579530178
Concrete,concrete,mlp,0.0066,0.1,1,6,80,0.8873620029980415,0.7613187476684798
Concrete,concrete,mlp,0.0066,0.1,1,7,80,0.6805247650183353,0.6764620621391373
Concrete,concrete,mlp,0.0066,0.1,2,3,80,0.9034216075961204,0.785013457562876
Concrete,concrete,mlp,0.0066,0.1,2,4,80,0.5348775272803238,0.5128467863473957
Concrete,concrete,mlp,0.0066,0.1,2,5,80,0.9000228321079917,0.7950786758906995
Concrete,concrete,mlp,0.0066,0.1,2,6,80,0.9036469301942712,0.7713635508915616
Concrete,concrete,mlp,0.0066,0.1,2,7,80,0.7065753832289898,0.6571419230288456
Concrete,concrete,mlp,0.0066,0.1,3,4,80,0.5187485763550532,0.4577950513005036
Concrete,concrete,mlp,0.0066,0.1,3,5,80,0.9138122963432496,0.786826461313198
Concrete,concrete,mlp,0.0066,0.1,3,6,80,0.9295605871688232,0.8796306830919218
Concrete,concrete,mlp,0.0066,0.1,3,7,80,0.6899736737215812,0.6492272473740304
Concrete,concrete,mlp,0.0066,0.1,4,5,80,0.5328970646296881,0.4998233285120384
Concrete,concrete,mlp,0.0066,0.1,4,6,80,0.4986017077869085,0.4281361227108776
Concrete,concrete,mlp,0.0066,0.1,4,7,80,0.5014489318199278,0.4297268408991749
Concrete,concrete,mlp,0.0066,0.1,5,6,80,0.8701337425342314,0.7267437581393775
Concrete,concrete,mlp,0.0066,0.1,5,7,80,0.6892545055436896,0.6716319263073042
Concrete,concrete,mlp,0.0066,0.1,6,7,80,0.7264219424194073,0.664886101779348
Concrete,concrete,mlp,0.00275,0.2,0,1,84,0.7691668460447667,0.6473246241992078
Concrete,concrete,mlp,0.00275,0.2,0,2,84,0.6670120964348007,0.6530653714136307
Concrete,concrete,mlp,0.00275,0.2,0,3,84,0.454158118227087,0.5310664079470955
Concrete,concrete,mlp,0.00275,0.2,0,4,84,0.4648437558867472,0.5103740807950485
Concrete,concrete,mlp,0.00275,0.2,0,5,84,0.7175224119079406,0.7047856781422986
Concrete,concrete,mlp,0.00275,0.2,0,6,84,0.6457046401778578,0.6259073016135587
Concrete,concrete,mlp,0.00275,0.2,0,7,84,0.4342534917180785,0.4999404514436406
Concrete,concrete,mlp,0.00275,0.2,1,2,84,0.7728664502713135,0.6631840604785764
Concrete,concrete,mlp,0.00275,0.2,1,3,84,0.5534913894348841,0.5814757281819001
Concrete,concrete,mlp,0.00275,0.2,1,4,84,0.5700069106218758,0.5459668278649581
Concrete,concrete,mlp,0.00275,0.2,1,5,84,0.8093357107895321,0.6976453925975824
Concrete,concrete,mlp,0.00275,0.2,1,6,84,0.7501072814153483,0.6418969908424971
Concrete,concrete,mlp,0.00275,0.2,1,7,84,0.5771419908653408,0.618232309806508
Concrete,concrete,mlp,0.00275,0.2,2,3,84,0.5891339381369394,0.5658025320577023
Concrete,concrete,mlp,0.00275,0.2,2,4,84,0.626889474001159,0.5805016053745022
Concrete,concrete,mlp,0.00275,0.2,2,5,84,0.9062059322787064,0.8122324018371948
Concrete,concrete,mlp,0.00275,0.2,2,6,84,0.9014592945840196,0.7745235997836099
Concrete,concrete,mlp,0.00275,0.2,2,7,84,0.6328064765547049,0.6075713645283677
Concrete,concrete,mlp,0.00275,0.2,3,4,84,0.8728596222444722,0.7880530682795048
Concrete,concrete,mlp,0.00275,0.2,3,5,84,0.5958226497204249,0.5876774124135399
Concrete,concrete,mlp,0.00275,0.2,3,6,84,0.5963647578295493,0.5597519332885386
Concrete,concrete,mlp,0.00275,0.2,3,7,84,0.7927017190656185,0.7053572030479576
Concrete,concrete,mlp,0.00275,0.2,4,5,84,0.6324720123440654,0.6002671782389608
Concrete,concrete,mlp,0.00275,0.2,4,6,84,0.649368232759144,0.5987343034436254
Concrete,concrete,mlp,0.00275,0.2,4,7,84,0.8394157216250289,0.7261402626073058
Concrete,concrete,mlp,0.00275,0.2,5,6,84,0.9005226845905566,0.805768751155639
Concrete,concrete,mlp,0.00275,0.2,5,7,84,0.6128075753221554,0.6092152655832277
Concrete,concrete,mlp,0.00275,0.2,6,7,84,0.6565905197091889,0.6370715941419535
Concrete,concrete,mlp,0.0066,0.2,0,1,88,0.5953238002992342,0.5207394444157546
Concrete,concrete,mlp,0.0066,0.2,0,2,88,0.8533090450241623,0.7389191761903785
Concrete,concrete,mlp,0.0066,0.2,0,3,88,0.9067474717596214,0.8158427623053567
Concrete,concrete,mlp,0.0066,0.2,0,4,88,0.7400610830216215,0.6982531957128078
Concrete,concrete,mlp,0.0066,0.2,0,5,88,0.9066545671465188,0.7871412133173832
Concrete,concrete,mlp,0.0066,0.2,0,6,88,0.5315369251756963,0.6089006665951877
Concrete,concrete,mlp,0.0066,0.2,0,7,88,0.8633032207053479,0.7739508687452723
Concrete,concrete,mlp,0.0066,0.2,1,2,88,0.6130693965767134,0.5380534298983085
Concrete,concrete,mlp,0.0066,0.2,1,3,88,0.6230568717061361,0.5752426885964459
Concrete,concrete,mlp,0.0066,0.2,1,4,88,0.5603891520403306,0.471936597339804
Concrete,concrete,mlp,0.0066,0.2,1,5,88,0.5728974813488618,0.4875848765469645
Concrete,concrete,mlp,0.0066,0.2,1,6,88,0.6447553131025341,0.5981149091966551
Concrete,concrete,mlp,0.0066,0.2,1,7,88,0.6706616093999939,0.6133623389377791
Concrete,concrete,mlp,0.0066,0.2,2,3,88,0.8567302605666163,0.7345328257859974
Concrete,concrete,mlp,0.0066,0.2,2,4,88,0.7535406680819182,0.6752843655323487
Concrete,concrete,mlp,0.0066,0.2,2,5,88,0.8912397870080587,0.8093797669991524
Concrete,concrete,mlp,0.0066,0.2,2,6,88,0.4963078429666924,0.5625909558791117
Concrete,concrete,mlp,0.0066,0.2,2,7,88,0.8070848171362935,0.6862940248091707
Concrete,concrete,mlp,0.0066,0.2,3,4,88,0.7442993529319225,0.6645273723018804
Concrete,concrete,mlp,0.0066,0.2,3,5,88,0.8269354531795923,0.6854151118863417
Concrete,concrete,mlp,0.0066,0.2,3,6,88,0.5650595505820634,0.6534988722320442
Concrete,concrete,mlp,0.0066,0.2,3,7,88,0.8794094588320556,0.7925429116702228
Concrete,concrete,mlp,0.0066,0.2,4,5,88,0.7094434358080132,0.6706059252264879
Concrete,concrete,mlp,0.0066,0.2,4,6,88,0.4840793687478082,0.5052369795892836
Concrete,concrete,mlp,0.0066,0.2,4,7,88,0.7513740099834143,0.6768752172775732
Concrete,concrete,mlp,0.0066,0.2,5,6,88,0.4614781829583506,0.5375706110002604
Concrete,concrete,mlp,0.0066,0.2,5,7,88,0.7762685290262387,0.6406114501666349
Concrete,concrete,mlp,0.0066,0.2,6,7,88,0.5491495571344139,0.5941525653032858
Concrete,concrete,mlp,0.00275,0.4,0,1,92,0.6608860680940319,0.6061937285531241
Concrete,concrete,mlp,0.00275,0.4,0,2,92,0.5288746469716018,0.4369338197956701
Concrete,concrete,mlp,0.00275,0.4,0,3,92,0.5580154171069621,0.6077306093430139
Concrete,concrete,mlp,0.00275,0.4,0,4,92,0.57819554138454,0.6680709831829434
Concrete,concrete,mlp,0.00275,0.4,0,5,92,0.7759837531383427,0.7058819686991588
Concrete,concrete,mlp,0.00275,0.4,0,6,92,0.5643150899210408,0.4614511759209115
Concrete,concrete,mlp,0.00275,0.4,0,7,92,0.6696496099720511,0.6043286949221074
Concrete,concrete,mlp,0.00275,0.4,1,2,92,0.7053350011398726,0.6008737163354023
Concrete,concrete,mlp,0.00275,0.4,1,3,92,0.6416018204254226,0.6389162219828085
Concrete,concrete,mlp,0.00275,0.4,1,4,92,0.5834044461303891,0.5975680752479122
Concrete,concrete,mlp,0.00275,0.4,1,5,92,0.801709071095387,0.7382126560477065
Concrete,concrete,mlp,0.00275,0.4,1,6,92,0.6997766771393882,0.6119370357831397
Concrete,concrete,mlp,0.00275,0.4,1,7,92,0.9616985305448597,0.9256964908398322
Concrete,concrete,mlp,0.00275,0.4,2,3,92,0.4666854332897741,0.4437083593773823
Concrete,concrete,mlp,0.00275,0.4,2,4,92,0.4488927698408119,0.4266925559240593
Concrete,concrete,mlp,0.00275,0.4,2,5,92,0.6986428987411952,0.5749554453652262
Concrete,concrete,mlp,0.00275,0.4,2,6,92,0.8595691840727477,0.7616124591222198
Concrete,concrete,mlp,0.00275,0.4,2,7,92,0.7301900050527075,0.6181137185506711
Concrete,concrete,mlp,0.00275,0.4,3,4,92,0.8848016604173993,0.7828728888930284
Concrete,concrete,mlp,0.00275,0.4,3,5,92,0.586419122131675,0.6182760192354341
Concrete,concrete,mlp,0.00275,0.4,3,6,92,0.44307986640601,0.4069684243916073
Concrete,concrete,mlp,0.00275,0.4,3,7,92,0.6207159830781869,0.6171853873126157
Concrete,concrete,mlp,0.00275,0.4,4,5,92,0.5936767152137298,0.6541261243267875
Concrete,concrete,mlp,0.00275,0.4,4,6,92,0.4267662314366695,0.4224524933952167
Concrete,concrete,mlp,0.00275,0.4,4,7,92,0.5700609148844329,0.5878106306043247
Concrete,concrete,mlp,0.00275,0.4,5,6,92,0.7096450289110796,0.5781031457795551
Concrete,concrete,mlp,0.00275,0.4,5,7,92,0.8304986213848888,0.75590195178871
Concrete,concrete,mlp,0.00275,0.4,6,7,92,0.7212367910388567,0.6227596024985932
Concrete,concrete,mlp,0.0066,0.4,0,1,96,0.6374901555179221,0.6171113075765041
Concrete,concrete,mlp,0.0066,0.4,0,2,96,0.8406074432283828,0.7613707512461247
Concrete,concrete,mlp,0.0066,0.4,0,3,96,0.4917707895657685,0.5629091531601148
Concrete,concrete,mlp,0.0066,0.4,0,4,96,0.5077806140832164,0.4829292122120572
Concrete,concrete,mlp,0.0066,0.4,0,5,96,0.5208373805023672,0.4938461012667162
Concrete,concrete,mlp,0.0066,0.4,0,6,96,0.4848159306508866,0.5611609243414504
Concrete,concrete,mlp,0.0066,0.4,0,7,96,0.4723029253800118,0.5469536981085599
Concrete,concrete,mlp,0.0066,0.4,1,2,96,0.679759132255268,0.6248762013036665
Concrete,concrete,mlp,0.0066,0.4,1,3,96,0.5835792472434782,0.5878468241769851
Concrete,concrete,mlp,0.0066,0.4,1,4,96,0.6719532154797142,0.6113886890901381
Concrete,concrete,mlp,0.0066,0.4,1,5,96,0.6640051647407333,0.6069572575285527
Concrete,concrete,mlp,0.0066,0.4,1,6,96,0.6131005628897144,0.6333415867011318
Concrete,concrete,mlp,0.0066,0.4,1,7,96,0.6047120866999044,0.6403267928368745
Concrete,concrete,mlp,0.0066,0.4,2,3,96,0.4474565982876475,0.5285333848888157
Concrete,concrete,mlp,0.0066,0.4,2,4,96,0.4965859084272276,0.4758048712505726
Concrete,concrete,mlp,0.0066,0.4,2,5,96,0.5028253330410436,0.4722929910901111
Concrete,concrete,mlp,0.0066,0.4,2,6,96,0.4801948592762941,0.5601304900117273
Concrete,concrete,mlp,0.0066,0.4,2,7,96,0.4789984771108352,0.5671785313618138
Concrete,concrete,mlp,0.0066,0.4,3,4,96,0.6743934447355084,0.5363007196968046
Concrete,concrete,mlp,0.0066,0.4,3,5,96,0.6936966803368062,0.569077883895408
Concrete,concrete,mlp,0.0066,0.4,3,6,96,0.909340745713365,0.7848393901538644
Concrete,concrete,mlp,0.0066,0.4,3,7,96,0.912422932222664,0.7962995511858582
Concrete,concrete,mlp,0.0066,0.4,4,5,96,0.9323278220620618,0.8417894718603925
Concrete,concrete,mlp,0.0066,0.4,4,6,96,0.7352220902628676,0.6409802808098364
