histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
ESCA,48,0.574468085106383,Concrete,0.15,0.0014,0.05,890125
GBM,46,0.5391414141414141,Concrete,0.15,0.0014,0.05,890125
HNSC,150,0.5536968885915021,Concrete,0.15,0.0014,0.05,890125
KICH,19,0.6206896551724138,Concrete,0.15,0.0014,0.05,890125
KIRC,158,0.660325554030202,Concrete,0.15,0.0014,0.05,890125
KIRP,85,0.8685800604229608,Concrete,0.15,0.0014,0.05,890125
LGG,152,0.741476208317722,Concrete,0.15,0.0014,0.05,890125
LIHC,110,0.611277072442121,Concrete,0.15,0.0014,0.05,890125
LUAD,150,0.6434202546998181,Concrete,0.15,0.0014,0.05,890125
LUSC,148,0.5277777777777778,Concrete,0.15,0.0014,0.05,890125
MESO,25,0.6747404844290658,Concrete,0.15,0.0014,0.05,890125
OV,112,0.5444042316258352,Concrete,0.15,0.0014,0.05,890125
PAAD,53,0.6476552598225602,Concrete,0.15,0.0014,0.05,890125
PCPG,53,0.1,Concrete,0.15,0.0014,0.05,890125
PRAD,149,0.1607142857142857,Concrete,0.15,0.0014,0.05,890125
READ,47,0.6103286384976526,Concrete,0.15,0.0014,0.05,890125
SARC,77,0.6687612208258528,Concrete,0.15,0.0014,0.05,890125
SKCM,29,0.4435483870967742,Concrete,0.15,0.0014,0.05,890125
STAD,105,0.5128299120234604,Concrete,0.15,0.0014,0.05,890125
TGCT,40,0.1666666666666666,Concrete,0.15,0.0014,0.05,890125
THCA,150,0.7203125,Concrete,0.15,0.0014,0.05,890125
THYM,35,0.84,Concrete,0.15,0.0014,0.05,890125
UCEC,162,0.625,Concrete,0.15,0.0014,0.05,890125
UCS,16,0.4074074074074074,Concrete,0.15,0.0014,0.05,890125
UVM,24,0.7181818181818181,Concrete,0.15,0.0014,0.05,890125
ACC,24,0.8195488721804511,Concrete,0.15,0.0012,0.05,930123
BLCA,121,0.5376344086021505,Concrete,0.15,0.0012,0.05,930123
BRCA,321,0.6450524737631185,Concrete,0.15,0.0012,0.05,930123
CESC,87,0.5623003194888179,Concrete,0.15,0.0012,0.05,930123
CHOL,11,0.6666666666666666,Concrete,0.15,0.0012,0.05,930123
COAD,130,0.5641766405282708,Concrete,0.15,0.0012,0.05,930123
DLBC,14,0.5333333333333333,Concrete,0.15,0.0012,0.05,930123
ESCA,48,0.5106382978723404,Concrete,0.15,0.0012,0.05,930123
GBM,46,0.5681818181818182,Concrete,0.15,0.0012,0.05,930123
HNSC,150,0.5685848109735697,Concrete,0.15,0.0012,0.05,930123
KICH,19,1.0,Concrete,0.15,0.0012,0.05,930123
KIRC,158,0.6736615022553442,Concrete,0.15,0.0012,0.05,930123
KIRP,85,0.8021148036253777,Concrete,0.15,0.0012,0.05,930123
LGG,152,0.7557137504683402,Concrete,0.15,0.0012,0.05,930123
LIHC,110,0.6064227035100822,Concrete,0.15,0.0012,0.05,930123
LUAD,150,0.648271679805943,Concrete,0.15,0.0012,0.05,930123
LUSC,148,0.5505952380952381,Concrete,0.15,0.0012,0.05,930123
MESO,25,0.7162629757785467,Concrete,0.15,0.0012,0.05,930123
OV,112,0.5353563474387528,Concrete,0.15,0.0012,0.05,930123
PAAD,53,0.679340937896071,Concrete,0.15,0.0012,0.05,930123
PCPG,53,0.4666666666666667,Concrete,0.15,0.0012,0.05,930123
PRAD,149,0.1785714285714285,Concrete,0.15,0.0012,0.05,930123
READ,47,0.4647887323943662,Concrete,0.15,0.0012,0.05,930123
SARC,77,0.6508078994614004,Concrete,0.15,0.0012,0.05,930123
SKCM,29,0.4193548387096774,Concrete,0.15,0.0012,0.05,930123
STAD,105,0.5157624633431085,Concrete,0.15,0.0012,0.05,930123
TGCT,40,0.7777777777777778,Concrete,0.15,0.0012,0.05,930123
THCA,150,0.6765625,Concrete,0.15,0.0012,0.05,930123
THYM,35,0.7,Concrete,0.15,0.0012,0.05,930123
UCEC,162,0.6878531073446328,Concrete,0.15,0.0012,0.05,930123
UCS,16,0.6666666666666666,Concrete,0.15,0.0012,0.05,930123
UVM,24,0.7090909090909091,Concrete,0.15,0.0012,0.05,930123
ACC,24,0.7669172932330827,Concrete,0.15,0.0012,0.05,930124
BLCA,121,0.5958989747436859,Concrete,0.15,0.0012,0.05,930124
BRCA,321,0.6902173913043478,Concrete,0.15,0.0012,0.05,930124
CESC,87,0.6501597444089456,Concrete,0.15,0.0012,0.05,930124
CHOL,11,0.6060606060606061,Concrete,0.15,0.0012,0.05,930124
COAD,130,0.5241436236070987,Concrete,0.15,0.0012,0.05,930124
DLBC,14,0.3111111111111111,Concrete,0.15,0.0012,0.05,930124
ESCA,48,0.5212765957446809,Concrete,0.15,0.0012,0.05,930124
GBM,46,0.5328282828282829,Concrete,0.15,0.0012,0.05,930124
HNSC,150,0.5779524924723988,Concrete,0.15,0.0012,0.05,930124
KICH,19,0.8275862068965517,Concrete,0.15,0.0012,0.05,930124
KIRC,158,0.6650323592861346,Concrete,0.15,0.0012,0.05,930124
KIRP,85,0.8564954682779456,Concrete,0.15,0.0012,0.05,930124
LGG,152,0.7677032596478082,Concrete,0.15,0.0012,0.05,930124
LIHC,110,0.6415235250186706,Concrete,0.15,0.0012,0.05,930124
LUAD,150,0.6591873862947241,Concrete,0.15,0.0012,0.05,930124
LUSC,148,0.5341269841269841,Concrete,0.15,0.0012,0.05,930124
MESO,25,0.7162629757785467,Concrete,0.15,0.0012,0.05,930124
OV,112,0.5556792873051225,Concrete,0.15,0.0012,0.05,930124
PAAD,53,0.6932826362484157,Concrete,0.15,0.0012,0.05,930124
PCPG,53,0.9,Concrete,0.15,0.0012,0.05,930124
PRAD,149,0.2053571428571428,Concrete,0.15,0.0012,0.05,930124
READ,47,0.6009389671361502,Concrete,0.15,0.0012,0.05,930124
SARC,77,0.6786355475763016,Concrete,0.15,0.0012,0.05,930124
SKCM,29,0.5403225806451613,Concrete,0.15,0.0012,0.05,930124
STAD,105,0.4963343108504399,Concrete,0.15,0.0012,0.05,930124
TGCT,40,0.8333333333333334,Concrete,0.15,0.0012,0.05,930124
THCA,150,0.6671875,Concrete,0.15,0.0012,0.05,930124
THYM,35,0.78,Concrete,0.15,0.0012,0.05,930124
UCEC,162,0.6765536723163842,Concrete,0.15,0.0012,0.05,930124
UCS,16,0.5925925925925926,Concrete,0.15,0.0012,0.05,930124
UVM,24,0.7181818181818181,Concrete,0.15,0.0012,0.05,930124
ACC,24,0.8345864661654135,Concrete,0.15,0.0012,0.05,930125
BLCA,121,0.5806451612903226,Concrete,0.15,0.0012,0.05,930125
BRCA,321,0.6900299850074962,Concrete,0.15,0.0012,0.05,930125
CESC,87,0.6996805111821086,Concrete,0.15,0.0012,0.05,930125
CHOL,11,0.5151515151515151,Concrete,0.15,0.0012,0.05,930125
COAD,130,0.5592241023524557,Concrete,0.15,0.0012,0.05,930125
DLBC,14,0.5555555555555556,Concrete,0.15,0.0012,0.05,930125
ESCA,48,0.6196808510638298,Concrete,0.15,0.0012,0.05,930125
GBM,46,0.4898989898989899,Concrete,0.15,0.0012,0.05,930125
HNSC,150,0.5965205754432921,Concrete,0.15,0.0012,0.05,930125
KICH,19,0.896551724137931,Concrete,0.15,0.0012,0.05,930125
KIRC,158,0.6369876446362032,Concrete,0.15,0.0012,0.05,930125
KIRP,85,0.8716012084592145,Concrete,0.15,0.0012,0.05,930125
LGG,152,0.7066316972648932,Concrete,0.15,0.0012,0.05,930125
LIHC,110,0.623226288274832,Concrete,0.15,0.0012,0.05,930125
LUAD,150,0.6927430766120881,Concrete,0.15,0.0012,0.05,930125
LUSC,148,0.5565476190476191,Concrete,0.15,0.0012,0.05,930125
MESO,25,0.6920415224913494,Concrete,0.15,0.0012,0.05,930125
OV,112,0.513641425389755,Concrete,0.15,0.0012,0.05,930125
PAAD,53,0.7984790874524715,Concrete,0.15,0.0012,0.05,930125
PCPG,53,0.4,Concrete,0.15,0.0012,0.05,930125
PRAD,149,0.2410714285714285,Concrete,0.15,0.0012,0.05,930125
READ,47,0.6244131455399061,Concrete,0.15,0.0012,0.05,930125
SARC,77,0.7271095152603232,Concrete,0.15,0.0012,0.05,930125
SKCM,29,0.4354838709677419,Concrete,0.15,0.0012,0.05,930125
STAD,105,0.5278592375366569,Concrete,0.15,0.0012,0.05,930125
TGCT,40,0.1666666666666666,Concrete,0.15,0.0012,0.05,930125
THCA,150,0.765625,Concrete,0.15,0.0012,0.05,930125
THYM,35,0.9,Concrete,0.15,0.0012,0.05,930125
UCEC,162,0.6603107344632768,Concrete,0.15,0.0012,0.05,930125
UCS,16,0.654320987654321,Concrete,0.15,0.0012,0.05,930125
UVM,24,0.7,Concrete,0.15,0.0012,0.05,930125
ACC,24,0.8721804511278195,Concrete,0.15,0.001,0.05,970123
BLCA,121,0.6049012253063266,Concrete,0.15,0.001,0.05,970123
BRCA,321,0.5942653673163418,Concrete,0.15,0.001,0.05,970123
CESC,87,0.6773162939297125,Concrete,0.15,0.001,0.05,970123
CHOL,11,0.6666666666666666,Concrete,0.15,0.001,0.05,970123
COAD,130,0.4997936442426743,Concrete,0.15,0.001,0.05,970123
DLBC,14,0.4222222222222222,Concrete,0.15,0.001,0.05,970123
ESCA,48,0.5691489361702128,Concrete,0.15,0.001,0.05,970123
GBM,46,0.5593434343434344,Concrete,0.15,0.001,0.05,970123
HNSC,150,0.5988624958179993,Concrete,0.15,0.001,0.05,970123
KICH,19,0.8620689655172413,Concrete,0.15,0.001,0.05,970123
KIRC,158,0.6683663463424201,Concrete,0.15,0.001,0.05,970123
KIRP,85,0.8716012084592145,Concrete,0.15,0.001,0.05,970123
LGG,152,0.7306107156238292,Concrete,0.15,0.001,0.05,970123
LIHC,110,0.6441374159820762,Concrete,0.15,0.001,0.05,970123
LUAD,150,0.6549423893268648,Concrete,0.15,0.001,0.05,970123
LUSC,148,0.5912698412698413,Concrete,0.15,0.001,0.05,970123
MESO,25,0.7301038062283737,Concrete,0.15,0.001,0.05,970123
OV,112,0.5217149220489977,Concrete,0.15,0.001,0.05,970123
PAAD,53,0.6869455006337135,Concrete,0.15,0.001,0.05,970123
PCPG,53,0.8333333333333334,Concrete,0.15,0.001,0.05,970123
PRAD,149,0.1339285714285714,Concrete,0.15,0.001,0.05,970123
READ,47,0.6009389671361502,Concrete,0.15,0.001,0.05,970123
SARC,77,0.703770197486535,Concrete,0.15,0.001,0.05,970123
SKCM,29,0.4032258064516129,Concrete,0.15,0.001,0.05,970123
STAD,105,0.4934017595307918,Concrete,0.15,0.001,0.05,970123
TGCT,40,0.5277777777777778,Concrete,0.15,0.001,0.05,970123
THCA,150,0.7375,Concrete,0.15,0.001,0.05,970123
THYM,35,0.84,Concrete,0.15,0.001,0.05,970123
UCEC,162,0.6712570621468926,Concrete,0.15,0.001,0.05,970123
UCS,16,0.5555555555555556,Concrete,0.15,0.001,0.05,970123
UVM,24,0.6363636363636364,Concrete,0.15,0.001,0.05,970123
ACC,24,0.849624060150376,Concrete,0.15,0.001,0.05,970124
BLCA,121,0.6124031007751938,Concrete,0.15,0.001,0.05,970124
BRCA,321,0.6956521739130435,Concrete,0.15,0.001,0.05,970124
CESC,87,0.6884984025559105,Concrete,0.15,0.001,0.05,970124
CHOL,11,0.6060606060606061,Concrete,0.15,0.001,0.05,970124
COAD,130,0.572430870821296,Concrete,0.15,0.001,0.05,970124
DLBC,14,0.5555555555555556,Concrete,0.15,0.001,0.05,970124
ESCA,48,0.5638297872340425,Concrete,0.15,0.001,0.05,970124
GBM,46,0.5151515151515151,Concrete,0.15,0.001,0.05,970124
HNSC,150,0.5687520910003345,Concrete,0.15,0.001,0.05,970124
KICH,19,0.6551724137931034,Concrete,0.15,0.001,0.05,970124
KIRC,158,0.6638556579721514,Concrete,0.15,0.001,0.05,970124
KIRP,85,0.8806646525679759,Concrete,0.15,0.001,0.05,970124
LGG,152,0.7572124391157737,Concrete,0.15,0.001,0.05,970124
LIHC,110,0.6717699775952203,Concrete,0.15,0.001,0.05,970124
LUAD,150,0.6779866585809582,Concrete,0.15,0.001,0.05,970124
LUSC,148,0.5646825396825397,Concrete,0.15,0.001,0.05,970124
MESO,25,0.5640138408304498,Concrete,0.15,0.001,0.05,970124
OV,112,0.5116926503340757,Concrete,0.15,0.001,0.05,970124
PAAD,53,0.6653992395437263,Concrete,0.15,0.001,0.05,970124
PCPG,53,0.5666666666666667,Concrete,0.15,0.001,0.05,970124
PRAD,149,0.1607142857142857,Concrete,0.15,0.001,0.05,970124
READ,47,0.5821596244131455,Concrete,0.15,0.001,0.05,970124
SARC,77,0.696588868940754,Concrete,0.15,0.001,0.05,970124
SKCM,29,0.3387096774193548,Concrete,0.15,0.001,0.05,970124
STAD,105,0.4794721407624633,Concrete,0.15,0.001,0.05,970124
TGCT,40,0.3611111111111111,Concrete,0.15,0.001,0.05,970124
THCA,150,0.6078125,Concrete,0.15,0.001,0.05,970124
THYM,35,0.8,Concrete,0.15,0.001,0.05,970124
UCEC,162,0.6875,Concrete,0.15,0.001,0.05,970124
UCS,16,0.6049382716049383,Concrete,0.15,0.001,0.05,970124
UVM,24,0.6454545454545455,Concrete,0.15,0.001,0.05,970124
ACC,24,0.8345864661654135,Concrete,0.15,0.001,0.05,970125
BLCA,121,0.5938984746186546,Concrete,0.15,0.001,0.05,970125
BRCA,321,0.6235007496251874,Concrete,0.15,0.001,0.05,970125
CESC,87,0.5543130990415336,Concrete,0.15,0.001,0.05,970125
CHOL,11,0.4545454545454545,Concrete,0.15,0.001,0.05,970125
COAD,130,0.5443664878250103,Concrete,0.15,0.001,0.05,970125
DLBC,14,0.5777777777777777,Concrete,0.15,0.001,0.05,970125
ESCA,48,0.5771276595744681,Concrete,0.15,0.001,0.05,970125
GBM,46,0.6098484848484849,Concrete,0.15,0.001,0.05,970125
HNSC,150,0.5858146537303446,Concrete,0.15,0.001,0.05,970125
KICH,19,1.0,Concrete,0.15,0.001,0.05,970125
KIRC,158,0.6687585801137478,Concrete,0.15,0.001,0.05,970125
KIRP,85,0.9229607250755288,Concrete,0.15,0.001,0.05,970125
LGG,152,0.7500936680404646,Concrete,0.15,0.001,0.05,970125
LIHC,110,0.6572068707991038,Concrete,0.15,0.001,0.05,970125
LUAD,150,0.6830402263998383,Concrete,0.15,0.001,0.05,970125
LUSC,148,0.5468253968253968,Concrete,0.15,0.001,0.05,970125
MESO,25,0.7889273356401384,Concrete,0.15,0.001,0.05,970125
OV,112,0.5094654788418709,Concrete,0.15,0.001,0.05,970125
PAAD,53,0.6996197718631179,Concrete,0.15,0.001,0.05,970125
PCPG,53,0.6666666666666666,Concrete,0.15,0.001,0.05,970125
PRAD,149,0.3035714285714285,Concrete,0.15,0.001,0.05,970125
READ,47,0.596244131455399,Concrete,0.15,0.001,0.05,970125
SARC,77,0.6929982046678635,Concrete,0.15,0.001,0.05,970125
SKCM,29,0.1693548387096774,Concrete,0.15,0.001,0.05,970125
STAD,105,0.532991202346041,Concrete,0.15,0.001,0.05,970125
TGCT,40,0.2222222222222222,Concrete,0.15,0.001,0.05,970125
THCA,150,0.6015625,Concrete,0.15,0.001,0.05,970125
THYM,35,0.82,Concrete,0.15,0.001,0.05,970125
UCEC,162,0.6253531073446328,Concrete,0.15,0.001,0.05,970125
UCS,16,0.4074074074074074,Concrete,0.15,0.001,0.05,970125
UVM,24,0.6454545454545455,Concrete,0.15,0.001,0.05,970125
ACC,24,0.8045112781954887,Concrete,0.12,0.002,0.05,1010123
BLCA,121,0.5923980995248812,Concrete,0.12,0.002,0.05,1010123
BRCA,321,0.6536731634182908,Concrete,0.12,0.002,0.05,1010123
CESC,87,0.7603833865814696,Concrete,0.12,0.002,0.05,1010123
CHOL,11,0.3333333333333333,Concrete,0.12,0.002,0.05,1010123
COAD,130,0.542302930251754,Concrete,0.12,0.002,0.05,1010123
DLBC,14,0.3777777777777777,Concrete,0.12,0.002,0.05,1010123
ESCA,48,0.6196808510638298,Concrete,0.12,0.002,0.05,1010123
GBM,46,0.5252525252525253,Concrete,0.12,0.002,0.05,1010123
HNSC,150,0.6229508196721312,Concrete,0.12,0.002,0.05,1010123
KICH,19,0.9310344827586208,Concrete,0.12,0.002,0.05,1010123
KIRC,158,0.6661110021572857,Concrete,0.12,0.002,0.05,1010123
KIRP,85,0.7265861027190332,Concrete,0.12,0.002,0.05,1010123
LGG,152,0.7598351442487823,Concrete,0.12,0.002,0.05,1010123
LIHC,110,0.5756161314413741,Concrete,0.12,0.002,0.05,1010123
LUAD,150,0.6047099252071962,Concrete,0.12,0.002,0.05,1010123
LUSC,148,0.5212301587301588,Concrete,0.12,0.002,0.05,1010123
MESO,25,0.698961937716263,Concrete,0.12,0.002,0.05,1010123
OV,112,0.5275612472160356,Concrete,0.12,0.002,0.05,1010123
PAAD,53,0.6958174904942965,Concrete,0.12,0.002,0.05,1010123
PCPG,53,1.0,Concrete,0.12,0.002,0.05,1010123
PRAD,149,0.3928571428571428,Concrete,0.12,0.002,0.05,1010123
READ,47,0.5727699530516432,Concrete,0.12,0.002,0.05,1010123
SARC,77,0.5610412926391383,Concrete,0.12,0.002,0.05,1010123
SKCM,29,0.5403225806451613,Concrete,0.12,0.002,0.05,1010123
STAD,105,0.4618768328445747,Concrete,0.12,0.002,0.05,1010123
TGCT,40,0.5833333333333334,Concrete,0.12,0.002,0.05,1010123
THCA,150,0.696875,Concrete,0.12,0.002,0.05,1010123
THYM,35,0.74,Concrete,0.12,0.002,0.05,1010123
UCEC,162,0.7182203389830508,Concrete,0.12,0.002,0.05,1010123
UCS,16,0.5555555555555556,Concrete,0.12,0.002,0.05,1010123
UVM,24,0.6818181818181818,Concrete,0.12,0.002,0.05,1010123
ACC,24,0.7819548872180451,Concrete,0.12,0.002,0.05,1010124
BLCA,121,0.5678919729932483,Concrete,0.12,0.002,0.05,1010124
BRCA,321,0.7396926536731634,Concrete,0.12,0.002,0.05,1010124
CESC,87,0.646964856230032,Concrete,0.12,0.002,0.05,1010124
CHOL,11,0.696969696969697,Concrete,0.12,0.002,0.05,1010124
COAD,130,0.4766817994222039,Concrete,0.12,0.002,0.05,1010124
DLBC,14,0.4888888888888889,Concrete,0.12,0.002,0.05,1010124
ESCA,48,0.5398936170212766,Concrete,0.12,0.002,0.05,1010124
GBM,46,0.5959595959595959,Concrete,0.12,0.002,0.05,1010124
HNSC,150,0.5791234526597524,Concrete,0.12,0.002,0.05,1010124
KICH,19,0.9655172413793104,Concrete,0.12,0.002,0.05,1010124
KIRC,158,0.6520886448323201,Concrete,0.12,0.002,0.05,1010124
KIRP,85,0.770392749244713,Concrete,0.12,0.002,0.05,1010124
LGG,152,0.7189958786062196,Concrete,0.12,0.002,0.05,1010124
LIHC,110,0.6131441374159821,Concrete,0.12,0.002,0.05,1010124
LUAD,150,0.6889023650697392,Concrete,0.12,0.002,0.05,1010124
LUSC,148,0.5583333333333333,Concrete,0.12,0.002,0.05,1010124
MESO,25,0.7301038062283737,Concrete,0.12,0.002,0.05,1010124
OV,112,0.5300668151447662,Concrete,0.12,0.002,0.05,1010124
PAAD,53,0.7046894803548795,Concrete,0.12,0.002,0.05,1010124
PCPG,53,0.7,Concrete,0.12,0.002,0.05,1010124
PRAD,149,0.25,Concrete,0.12,0.002,0.05,1010124
READ,47,0.5868544600938967,Concrete,0.12,0.002,0.05,1010124
SARC,77,0.6974865350089766,Concrete,0.12,0.002,0.05,1010124
SKCM,29,0.4112903225806452,Concrete,0.12,0.002,0.05,1010124
STAD,105,0.4651759530791788,Concrete,0.12,0.002,0.05,1010124
TGCT,40,0.5,Concrete,0.12,0.002,0.05,1010124
THCA,150,0.590625,Concrete,0.12,0.002,0.05,1010124
THYM,35,0.8,Concrete,0.12,0.002,0.05,1010124
UCEC,162,0.6892655367231638,Concrete,0.12,0.002,0.05,1010124
UCS,16,0.5061728395061729,Concrete,0.12,0.002,0.05,1010124
UVM,24,0.7090909090909091,Concrete,0.12,0.002,0.05,1010124
ACC,24,0.849624060150376,Concrete,0.12,0.002,0.05,1010125
BLCA,121,0.5828957239309828,Concrete,0.12,0.002,0.05,1010125
BRCA,321,0.6962143928035982,Concrete,0.12,0.002,0.05,1010125
CESC,87,0.6293929712460063,Concrete,0.12,0.002,0.05,1010125
CHOL,11,0.6060606060606061,Concrete,0.12,0.002,0.05,1010125
COAD,130,0.5881139083780438,Concrete,0.12,0.002,0.05,1010125
DLBC,14,0.4666666666666667,Concrete,0.12,0.002,0.05,1010125
ESCA,48,0.5797872340425532,Concrete,0.12,0.002,0.05,1010125
GBM,46,0.5227272727272727,Concrete,0.12,0.002,0.05,1010125
HNSC,150,0.5647373703579792,Concrete,0.12,0.002,0.05,1010125
KICH,19,1.0,Concrete,0.12,0.002,0.05,1010125
KIRC,158,0.6362031770935478,Concrete,0.12,0.002,0.05,1010125
KIRP,85,0.7990936555891238,Concrete,0.12,0.002,0.05,1010125
LGG,152,0.7115024353690521,Concrete,0.12,0.002,0.05,1010125
LIHC,110,0.6292008961911875,Concrete,0.12,0.002,0.05,1010125
LUAD,150,0.656155245603396,Concrete,0.12,0.002,0.05,1010125
LUSC,148,0.5761904761904761,Concrete,0.12,0.002,0.05,1010125
MESO,25,0.71280276816609,Concrete,0.12,0.002,0.05,1010125
OV,112,0.5055679287305123,Concrete,0.12,0.002,0.05,1010125
PAAD,53,0.7110266159695817,Concrete,0.12,0.002,0.05,1010125
PCPG,53,0.5333333333333333,Concrete,0.12,0.002,0.05,1010125
PRAD,149,0.5446428571428571,Concrete,0.12,0.002,0.05,1010125
READ,47,0.5446009389671361,Concrete,0.12,0.002,0.05,1010125
SARC,77,0.6454219030520646,Concrete,0.12,0.002,0.05,1010125
SKCM,29,0.3387096774193548,Concrete,0.12,0.002,0.05,1010125
STAD,105,0.5260263929618768,Concrete,0.12,0.002,0.05,1010125
TGCT,40,0.5277777777777778,Concrete,0.12,0.002,0.05,1010125
THCA,150,0.7453125,Concrete,0.12,0.002,0.05,1010125
THYM,35,0.76,Concrete,0.12,0.002,0.05,1010125
UCEC,162,0.632768361581921,Concrete,0.12,0.002,0.05,1010125
UCS,16,0.6172839506172839,Concrete,0.12,0.002,0.05,1010125
UVM,24,0.6636363636363637,Concrete,0.12,0.002,0.05,1010125
ACC,24,0.8195488721804511,Concrete,0.12,0.0017,0.05,1050123
BLCA,121,0.6184046011502876,Concrete,0.12,0.0017,0.05,1050123
BRCA,321,0.6199400299850075,Concrete,0.12,0.0017,0.05,1050123
CESC,87,0.6597444089456869,Concrete,0.12,0.0017,0.05,1050123
CHOL,11,0.7878787878787878,Concrete,0.12,0.0017,0.05,1050123
COAD,130,0.518365662401981,Concrete,0.12,0.0017,0.05,1050123
DLBC,14,0.5111111111111111,Concrete,0.12,0.0017,0.05,1050123
ESCA,48,0.5957446808510638,Concrete,0.12,0.0017,0.05,1050123
GBM,46,0.5467171717171717,Concrete,0.12,0.0017,0.05,1050123
HNSC,150,0.6283037805286049,Concrete,0.12,0.0017,0.05,1050123
KICH,19,1.0,Concrete,0.12,0.0017,0.05,1050123
KIRC,158,0.6789566581682683,Concrete,0.12,0.0017,0.05,1050123
KIRP,85,0.8459214501510574,Concrete,0.12,0.0017,0.05,1050123
LGG,152,0.7823154739602848,Concrete,0.12,0.0017,0.05,1050123
LIHC,110,0.5948469006721434,Concrete,0.12,0.0017,0.05,1050123
LUAD,150,0.6044067111380634,Concrete,0.12,0.0017,0.05,1050123
LUSC,148,0.5055555555555555,Concrete,0.12,0.0017,0.05,1050123
MESO,25,0.7024221453287197,Concrete,0.12,0.0017,0.05,1050123
OV,112,0.5334075723830735,Concrete,0.12,0.0017,0.05,1050123
PAAD,53,0.7275031685678074,Concrete,0.12,0.0017,0.05,1050123
PCPG,53,0.9333333333333332,Concrete,0.12,0.0017,0.05,1050123
PRAD,149,0.1517857142857142,Concrete,0.12,0.0017,0.05,1050123
READ,47,0.7089201877934272,Concrete,0.12,0.0017,0.05,1050123
SARC,77,0.5978456014362658,Concrete,0.12,0.0017,0.05,1050123
SKCM,29,0.4193548387096774,Concrete,0.12,0.0017,0.05,1050123
STAD,105,0.4486803519061583,Concrete,0.12,0.0017,0.05,1050123
TGCT,40,0.7777777777777778,Concrete,0.12,0.0017,0.05,1050123
THCA,150,0.7796875,Concrete,0.12,0.0017,0.05,1050123
THYM,35,0.86,Concrete,0.12,0.0017,0.05,1050123
UCEC,162,0.6405367231638418,Concrete,0.12,0.0017,0.05,1050123
UCS,16,0.5432098765432098,Concrete,0.12,0.0017,0.05,1050123
UVM,24,0.6454545454545455,Concrete,0.12,0.0017,0.05,1050123
ACC,24,0.7894736842105263,Concrete,0.12,0.0017,0.05,1050124
BLCA,121,0.5975243810952738,Concrete,0.12,0.0017,0.05,1050124
BRCA,321,0.616191904047976,Concrete,0.12,0.0017,0.05,1050124
CESC,87,0.5519169329073482,Concrete,0.12,0.0017,0.05,1050124
CHOL,11,0.5151515151515151,Concrete,0.12,0.0017,0.05,1050124
COAD,130,0.5713990920346678,Concrete,0.12,0.0017,0.05,1050124
DLBC,14,0.7333333333333333,Concrete,0.12,0.0017,0.05,1050124
ESCA,48,0.5319148936170213,Concrete,0.12,0.0017,0.05,1050124
GBM,46,0.5252525252525253,Concrete,0.12,0.0017,0.05,1050124
HNSC,150,0.5562060889929742,Concrete,0.12,0.0017,0.05,1050124
KICH,19,0.9655172413793104,Concrete,0.12,0.0017,0.05,1050124
KIRC,158,0.6781721906256128,Concrete,0.12,0.0017,0.05,1050124
KIRP,85,0.8889728096676737,Concrete,0.12,0.0017,0.05,1050124
LGG,152,0.760584488572499,Concrete,0.12,0.0017,0.05,1050124
LIHC,110,0.6123973114264376,Concrete,0.12,0.0017,0.05,1050124
LUAD,150,0.7068930665049525,Concrete,0.12,0.0017,0.05,1050124
LUSC,148,0.4903769841269841,Concrete,0.12,0.0017,0.05,1050124
MESO,25,0.7439446366782007,Concrete,0.12,0.0017,0.05,1050124
OV,112,0.5023663697104677,Concrete,0.12,0.0017,0.05,1050124
PAAD,53,0.6444866920152091,Concrete,0.12,0.0017,0.05,1050124
PCPG,53,0.6,Concrete,0.12,0.0017,0.05,1050124
PRAD,149,0.1607142857142857,Concrete,0.12,0.0017,0.05,1050124
READ,47,0.676056338028169,Concrete,0.12,0.0017,0.05,1050124
SARC,77,0.7145421903052065,Concrete,0.12,0.0017,0.05,1050124
SKCM,29,0.3709677419354839,Concrete,0.12,0.0017,0.05,1050124
STAD,105,0.4967008797653959,Concrete,0.12,0.0017,0.05,1050124
TGCT,40,0.3055555555555556,Concrete,0.12,0.0017,0.05,1050124
THCA,150,0.7890625,Concrete,0.12,0.0017,0.05,1050124
THYM,35,0.94,Concrete,0.12,0.0017,0.05,1050124
UCEC,162,0.6679025423728814,Concrete,0.12,0.0017,0.05,1050124
UCS,16,0.4691358024691358,Concrete,0.12,0.0017,0.05,1050124
UVM,24,0.7454545454545455,Concrete,0.12,0.0017,0.05,1050124
ACC,24,0.8045112781954887,Concrete,0.12,0.0017,0.05,1050125
BLCA,121,0.6104026006501625,Concrete,0.12,0.0017,0.05,1050125
BRCA,321,0.657983508245877,Concrete,0.12,0.0017,0.05,1050125
CESC,87,0.7044728434504792,Concrete,0.12,0.0017,0.05,1050125
CHOL,11,0.4848484848484848,Concrete,0.12,0.0017,0.05,1050125
COAD,130,0.4655385885266199,Concrete,0.12,0.0017,0.05,1050125
DLBC,14,0.5111111111111111,Concrete,0.12,0.0017,0.05,1050125
ESCA,48,0.4654255319148936,Concrete,0.12,0.0017,0.05,1050125
GBM,46,0.5517676767676768,Concrete,0.12,0.0017,0.05,1050125
HNSC,150,0.5449983271997324,Concrete,0.12,0.0017,0.05,1050125
KICH,19,0.9655172413793104,Concrete,0.12,0.0017,0.05,1050125
