model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard
LSPIN,0.17,0.0006,0.0,0.8597312300806511,3.488975312920767,0.5370804796677597,3.812514377026202,0.6192007219825149
LSPIN,0.17,0.0006,0.05,0.8768413484652419,3.427765219711631,0.5229062642004396,3.990315123967026,0.6668736373124572
LSPIN,0.17,0.0006,0.1,0.8642679526611428,3.392788023592125,0.5157351045993032,4.031121852773118,0.6770205624802946
LSPIN,0.17,0.0006,0.15,0.8699545312911612,3.354896061129326,0.5060820149541985,3.8795540029219224,0.6355481420043448
LSPIN,0.17,0.0007,0.0,0.8391271795880537,3.0459308287403526,0.4401873534798713,3.830002975085955,0.6231269295090366
LSPIN,0.17,0.0007,0.05,0.914401049359586,3.5181229763536894,0.544557365428073,4.144797740161513,0.710280108229814
LSPIN,0.17,0.0007,0.1,0.9038744241704442,3.0692489594866905,0.44494830625112874,4.156456805534682,0.713295324623
LSPIN,0.17,0.0007,0.15,0.8906979223489006,3.389873257248832,0.5142209967407996,4.034036619116409,0.6784068187457127
LSPIN,0.17,0.0009,0.0,0.9025004802698987,3.625969331055501,0.5701928389903951,4.197263534340773,0.7252521279858214
LSPIN,0.17,0.0009,0.05,0.8981341534767973,3.4802310138908914,0.5353928518066248,4.115650076728591,0.70133685451263
LSPIN,0.17,0.0009,0.1,0.8887218960139575,3.5385263407567353,0.5493859242440865,3.812514377026202,0.6199932028427392
LSPIN,0.17,0.0009,0.15,0.9046053791928296,3.5356115744134424,0.5497769105941633,4.086502413295669,0.6931176558673785
LSPIN,0.17,0.0012,0.0,0.8553548410453508,3.0138683989641386,0.43274937373724814,3.923275498071306,0.647339508936699
LSPIN,0.17,0.0012,0.05,0.8454122819459927,3.325748397696404,0.49989293521245887,3.95533792784752,0.6563276014019847
LSPIN,0.17,0.0012,0.1,0.8739690094444065,3.282026902547021,0.48996908853461774,4.004888955683487,0.6698135478744676
LSPIN,0.17,0.0012,0.15,0.7964622994967372,3.063419426800106,0.4432734810394657,3.395702789935417,0.5155855939118117
LSPIN,0.2,0.0005,0.0,0.8613068997135396,3.6667760598615917,0.5813627941941983,3.7891962462798645,0.6126158303162895
LSPIN,0.2,0.0005,0.05,0.9120527578532345,3.5443558734433194,0.5503510098317337,4.106905777698715,0.6990115835670765
LSPIN,0.2,0.0005,0.1,0.8681700234932285,3.2441349400842228,0.48154990091613664,3.9874003576237342,0.6648707904746739
LSPIN,0.2,0.0005,0.15,0.9139030481191504,3.535611574413443,0.5486566861382665,4.299280356356,0.7563374904545993
LSPIN,0.2,0.0006,0.0,0.893898241723697,3.389873257248833,0.5139290189893589,3.9261902644145983,0.6479373277537456
LSPIN,0.2,0.0006,0.05,0.8647348950544943,3.314089332323235,0.49701721592726317,3.9553379278475203,0.6564716929071798
LSPIN,0.2,0.0006,0.1,0.8959944400152614,3.5006343782939364,0.5406200144522813,4.270132692923078,0.7473409661206724
LSPIN,0.2,0.0006,0.15,0.8905996264646276,3.512293443667105,0.5433371533399112,4.004888955683488,0.6709326654788367
LSPIN,0.2,0.0007,0.0,0.8702848226623834,3.347272826077639,0.505388869544874,3.941885160109248,0.6543561996578903
LSPIN,0.2,0.0007,0.05,0.8590937246726108,3.2528792391140993,0.48336593967518265,3.8649801712054614,0.6339769906490084
LSPIN,0.2,0.0007,0.1,0.9249775261293074,3.523952509040274,0.5469270223879542,4.220581665087111,0.7323220772366369
LSPIN,0.2,0.0007,0.15,0.8806872902782112,3.4383032211066107,0.5259683544126509,3.8737244702353384,0.637873261837306
LSPIN,0.2,0.0009,0.0,0.8983431265250732,3.395702789935417,0.5160287294455715,4.206007833370649,0.7277568288420859
LSPIN,0.2,0.0009,0.05,0.8804766979786111,3.483145780234183,0.5358288017782847,3.9990594229969028,0.6687321351273686
LSPIN,0.2,0.0009,0.1,0.848516797090296,3.451083350457969,0.5282273989220805,3.640543162771962,0.5745284753739224
