model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
L-LSPIN,lspin_tf,0.2,0.0014,0.05,0,1,0.5761838002869384,0.6195005996488491
L-LSPIN,lspin_tf,0.2,0.0014,0.05,0,2,0.4045945834477519,0.5045079445553119
L-LSPIN,lspin_tf,0.2,0.0014,0.05,1,2,0.4020071381404945,0.531503787935543
L-LSPIN,lspin_tf,0.2,0.0011,0.05,0,1,0.3523865174011688,0.5037355781221411
L-LSPIN,lspin_tf,0.2,0.0011,0.05,0,2,0.292091538728204,0.4218862257264858
L-LSPIN,lspin_tf,0.2,0.0011,0.05,1,2,0.7692828734153981,0.7267094573949597
L-LSPIN,lspin_tf,0.2,0.0009,0.05,0,1,0.5400522360174456,0.5662624108946297
L-LSPIN,lspin_tf,0.2,0.0009,0.05,0,2,0.2935708802070765,0.4394945642614025
L-LSPIN,lspin_tf,0.2,0.0009,0.05,1,2,0.429373175652161,0.5510773605381636
L-LSPIN,lspin_tf,0.17,0.0025,0.05,0,1,0.2817861855103346,0.3791211137284777
L-LSPIN,lspin_tf,0.17,0.0025,0.05,0,2,0.361460724759859,0.4624701534331767
L-LSPIN,lspin_tf,0.17,0.0025,0.05,1,2,0.2179366678929545,0.3408786734148924
L-LSPIN,lspin_tf,0.17,0.0018,0.05,0,1,0.4529098229807429,0.4791701355251128
L-LSPIN,lspin_tf,0.17,0.0018,0.05,0,2,0.3292217544931973,0.421837791220887
L-LSPIN,lspin_tf,0.17,0.0018,0.05,1,2,0.3508420518826662,0.4531818466245928
L-LSPIN,lspin_tf,0.17,0.0014,0.05,0,1,0.3114138909986395,0.430330090588967
L-LSPIN,lspin_tf,0.17,0.0014,0.05,0,2,0.3920658204426452,0.4561210306139732
L-LSPIN,lspin_tf,0.17,0.0014,0.05,1,2,0.4105931725157652,0.5351173244179163
L-LSPIN,lspin_tf,0.17,0.0011,0.05,0,1,0.3078126920749376,0.4228393423499316
L-LSPIN,lspin_tf,0.17,0.0011,0.05,0,2,0.2062868221621333,0.3454786332938031
L-LSPIN,lspin_tf,0.17,0.0011,0.05,1,2,0.3490174969136431,0.486760702302136
L-LSPIN,lspin_tf,0.17,0.0009,0.05,0,1,0.3493872724474786,0.4606548302316114
L-LSPIN,lspin_tf,0.17,0.0009,0.05,0,2,0.4405297946213855,0.521169641521373
L-LSPIN,lspin_tf,0.17,0.0009,0.05,1,2,0.3438770747727804,0.5000734996737216
Concrete,concrete,0.15,0.002,0.05,0,1,0.4586647723791118,0.5576011760013345
Concrete,concrete,0.15,0.002,0.05,0,2,0.4060936098460134,0.5293629250526006
Concrete,concrete,0.15,0.002,0.05,1,2,0.3316285782674653,0.4722468226260043
Concrete,concrete,0.15,0.0017,0.05,0,1,0.2897648075313416,0.4036451154422919
Concrete,concrete,0.15,0.0017,0.05,0,2,0.3151224597517087,0.4527252746519816
Concrete,concrete,0.15,0.0017,0.05,1,2,0.2353254562864642,0.4032747163503737
Concrete,concrete,0.15,0.0014,0.05,0,1,0.3254581119612011,0.3660495761506361
Concrete,concrete,0.15,0.0014,0.05,0,2,0.1906768931642207,0.3278224566287405
Concrete,concrete,0.15,0.0014,0.05,1,2,0.1920481200695962,0.2948074826729085
Concrete,concrete,0.15,0.0012,0.05,0,1,0.1552285215039977,0.2516391197991615
Concrete,concrete,0.15,0.0012,0.05,0,2,0.2332934294436462,0.3253272223730942
Concrete,concrete,0.15,0.0012,0.05,1,2,0.2753384196540906,0.3904182390342133
Concrete,concrete,0.15,0.001,0.05,0,1,0.6208289378057462,0.6008553916314394
Concrete,concrete,0.15,0.001,0.05,0,2,0.4027796060850088,0.5563788896110178
Concrete,concrete,0.15,0.001,0.05,1,2,0.3104519974483647,0.4224516544383606
Concrete,concrete,0.12,0.002,0.05,0,1,0.2985497084316587,0.4084725000158795
Concrete,concrete,0.12,0.002,0.05,0,2,0.4725378198288614,0.5522612364197059
Concrete,concrete,0.12,0.002,0.05,1,2,0.3153128930290319,0.4442619957265602
Concrete,concrete,0.12,0.0017,0.05,0,1,0.305433716060606,0.4190862076580639
Concrete,concrete,0.12,0.0017,0.05,0,2,0.3023753586900098,0.4612156664561046
Concrete,concrete,0.12,0.0017,0.05,1,2,0.2680853769735219,0.414529062759043
Concrete,concrete,0.12,0.0014,0.05,0,1,0.4694989688217229,0.5604191630073152
Concrete,concrete,0.12,0.0014,0.05,0,2,0.3920065786799332,0.4955744662547208
Concrete,concrete,0.12,0.0014,0.05,1,2,0.4829022853652376,0.536823085218537
Concrete,concrete,0.12,0.0012,0.05,0,1,0.3101532405258637,0.4002168320671072
Concrete,concrete,0.12,0.0012,0.05,0,2,0.4569706357416458,0.5450933659080855
Concrete,concrete,0.12,0.0012,0.05,1,2,0.2895668263949586,0.3913292255298399
Concrete,concrete,0.12,0.001,0.05,0,1,0.2722509668190774,0.3772232188224024
Concrete,concrete,0.12,0.001,0.05,0,2,0.3771542815688796,0.4876196185880826
Concrete,concrete,0.12,0.001,0.05,1,2,0.3143371748151292,0.4405796665187698
L-Concrete,concrete,0.15,0.003,0.05,0,1,0.3182739399273216,0.4265543257275329
L-Concrete,concrete,0.15,0.003,0.05,0,2,0.3014701181265279,0.3767124752027416
L-Concrete,concrete,0.15,0.003,0.05,1,2,0.4127273890202071,0.4749732984091526
L-Concrete,concrete,0.15,0.0023,0.05,0,1,0.4744071391096823,0.5633204366014057
L-Concrete,concrete,0.15,0.0023,0.05,0,2,0.3765881239999935,0.4725930010531939
L-Concrete,concrete,0.15,0.0023,0.05,1,2,0.5259218738561802,0.5882071640161343
L-Concrete,concrete,0.15,0.0018,0.05,0,1,0.3331827797734591,0.3723173101429793
L-Concrete,concrete,0.15,0.0018,0.05,0,2,0.3133022347822377,0.3882340654449219
L-Concrete,concrete,0.15,0.0018,0.05,1,2,0.3920952532462843,0.4564853908199247
L-Concrete,concrete,0.15,0.0014,0.05,0,1,0.2586762790331647,0.3870020624262348
L-Concrete,concrete,0.15,0.0014,0.05,0,2,0.4835402461168867,0.5726224943231422
L-Concrete,concrete,0.15,0.0014,0.05,1,2,0.3742467856275642,0.4806363199746218
L-Concrete,concrete,0.15,0.0012,0.05,0,1,0.4717607882180442,0.4807480392917669
L-Concrete,concrete,0.15,0.0012,0.05,0,2,0.37572460784181,0.4411338266094785
L-Concrete,concrete,0.15,0.0012,0.05,1,2,0.327097350901635,0.402975521515631
L-Concrete,concrete,0.12,0.003,0.05,0,1,0.4069796963061302,0.4983899110745014
L-Concrete,concrete,0.12,0.003,0.05,0,2,0.4385670400645419,0.5310876021822166
L-Concrete,concrete,0.12,0.003,0.05,1,2,0.3904984635632529,0.4981531886748668
L-Concrete,concrete,0.12,0.0023,0.05,0,1,0.4302969111240641,0.5226164745909638
L-Concrete,concrete,0.12,0.0023,0.05,0,2,0.1795476165197932,0.2676717842090503
L-Concrete,concrete,0.12,0.0023,0.05,1,2,0.237296598137663,0.328109105225879
L-Concrete,concrete,0.12,0.0018,0.05,0,1,0.3529860241756836,0.4880285389525585
L-Concrete,concrete,0.12,0.0018,0.05,0,2,0.2387652336207329,0.3851217619425662
L-Concrete,concrete,0.12,0.0018,0.05,1,2,0.2577137228509226,0.3951303986401695
L-Concrete,concrete,0.12,0.0014,0.05,0,1,0.256114615213129,0.3246907998136109
L-Concrete,concrete,0.12,0.0014,0.05,0,2,0.1488967525036796,0.2626468372431075
L-Concrete,concrete,0.12,0.0014,0.05,1,2,0.3546555914849927,0.4329430414582155
L-Concrete,concrete,0.12,0.0012,0.05,0,1,0.249609998927425,0.3529276325451617
L-Concrete,concrete,0.12,0.0012,0.05,0,2,0.26769765593413,0.3764179042774832
L-Concrete,concrete,0.12,0.0012,0.05,1,2,0.3016892680250239,0.4309886974759189
LSPIN,lspin_tf,0.2,0.0007,0.0,3,4,0.2825694988843524,0.3874287356485422
LSPIN,lspin_tf,0.2,0.0007,0.0,3,5,0.4475315421536512,0.5007768709268208
LSPIN,lspin_tf,0.2,0.0007,0.0,3,6,0.3855617430505044,0.4992982445683797
LSPIN,lspin_tf,0.2,0.0007,0.0,3,7,0.3298234401088268,0.4557939431221073
LSPIN,lspin_tf,0.2,0.0007,0.0,3,8,0.3167240562675537,0.4520888275005117
LSPIN,lspin_tf,0.2,0.0007,0.0,3,9,0.2698665251961766,0.3806819742527137
LSPIN,lspin_tf,0.2,0.0007,0.0,3,10,0.3797071489305414,0.4737784665053604
LSPIN,lspin_tf,0.2,0.0007,0.0,3,11,0.2760135941388694,0.3690464701486585
LSPIN,lspin_tf,0.2,0.0007,0.0,4,5,0.2252583956030399,0.2993820533989856
LSPIN,lspin_tf,0.2,0.0007,0.0,4,6,0.2433951974339589,0.3327277950165665
LSPIN,lspin_tf,0.2,0.0007,0.0,4,7,0.2725860162597419,0.3547911449291097
LSPIN,lspin_tf,0.2,0.0007,0.0,4,8,0.3686301095951645,0.4242963501678383
LSPIN,lspin_tf,0.2,0.0007,0.0,4,9,0.2616150319182061,0.3718180501958184
LSPIN,lspin_tf,0.2,0.0007,0.0,4,10,0.2898378006852858,0.3853935851993489
LSPIN,lspin_tf,0.2,0.0007,0.0,4,11,0.2607164373058698,0.3391995482505462
LSPIN,lspin_tf,0.2,0.0007,0.0,5,6,0.2877036836891442,0.3996899622761914
LSPIN,lspin_tf,0.2,0.0007,0.0,5,7,0.4021890416875002,0.4813705602188754
LSPIN,lspin_tf,0.2,0.0007,0.0,5,8,0.3206483022556386,0.4047703807753914
LSPIN,lspin_tf,0.2,0.0007,0.0,5,9,0.2844583864000071,0.3812152031390467
LSPIN,lspin_tf,0.2,0.0007,0.0,5,10,0.3130078853877809,0.403388296234931
LSPIN,lspin_tf,0.2,0.0007,0.0,5,11,0.3626447276393023,0.4529237001612633
LSPIN,lspin_tf,0.2,0.0007,0.0,6,7,0.3083277195650242,0.4455132806112475
LSPIN,lspin_tf,0.2,0.0007,0.0,6,8,0.3133653137599382,0.4535324364238832
LSPIN,lspin_tf,0.2,0.0007,0.0,6,9,0.2280560386776406,0.3548070621300954
LSPIN,lspin_tf,0.2,0.0007,0.0,6,10,0.5697219404926764,0.611972595713098
LSPIN,lspin_tf,0.2,0.0007,0.0,6,11,0.2634852872690617,0.3607051075381162
LSPIN,lspin_tf,0.2,0.0007,0.0,7,8,0.3402506108796614,0.446825985080409
LSPIN,lspin_tf,0.2,0.0007,0.0,7,9,0.4315867482508748,0.5194912464554126
LSPIN,lspin_tf,0.2,0.0007,0.0,7,10,0.3024267862025941,0.4327098835236573
LSPIN,lspin_tf,0.2,0.0007,0.0,7,11,0.4258389728031544,0.506426052004671
LSPIN,lspin_tf,0.2,0.0007,0.0,8,9,0.3224753740251191,0.4375858114719919
LSPIN,lspin_tf,0.2,0.0007,0.0,8,10,0.3983802526009727,0.4878512244937298
LSPIN,lspin_tf,0.2,0.0007,0.0,8,11,0.3229929754296544,0.4121852167049137
LSPIN,lspin_tf,0.2,0.0007,0.0,9,10,0.2859033645028942,0.3911948187816574
LSPIN,lspin_tf,0.2,0.0007,0.0,9,11,0.3747091473117851,0.4646741553322689
LSPIN,lspin_tf,0.2,0.0007,0.0,10,11,0.3009040209326848,0.4188540751118731
Concrete,concrete,0.15,0.001,0.0,3,4,0.2572940724383851,0.3700780158728195
Concrete,concrete,0.15,0.001,0.0,3,5,0.2793662629576861,0.37497528314785
Concrete,concrete,0.15,0.001,0.0,3,6,0.3058831847163847,0.3903333118386182
Concrete,concrete,0.15,0.001,0.0,3,7,0.2476919330196272,0.3505989923785302
Concrete,concrete,0.15,0.001,0.0,3,8,0.2629521777119699,0.3578598321002372
Concrete,concrete,0.15,0.001,0.0,3,9,0.3145063516334232,0.3978371557787444
Concrete,concrete,0.15,0.001,0.0,3,10,0.223559208360344,0.3407279316292875
Concrete,concrete,0.15,0.001,0.0,3,11,0.3093279373663928,0.4027374574304482
Concrete,concrete,0.15,0.001,0.0,4,5,0.3378035366319006,0.4749044977439831
Concrete,concrete,0.15,0.001,0.0,4,6,0.4129611398896354,0.4738967027117222
Concrete,concrete,0.15,0.001,0.0,4,7,0.3503093745363422,0.4898470711211386
Concrete,concrete,0.15,0.001,0.0,4,8,0.4856519700410708,0.5414156622261908
Concrete,concrete,0.15,0.001,0.0,4,9,0.3719110598796288,0.4992502506465862
Concrete,concrete,0.15,0.001,0.0,4,10,0.3857209850025683,0.4799807053991667
Concrete,concrete,0.15,0.001,0.0,4,11,0.288299083630902,0.4228489883280666
Concrete,concrete,0.15,0.001,0.0,5,6,0.451062563899872,0.5637649315882165
Concrete,concrete,0.15,0.001,0.0,5,7,0.3939538648321327,0.4995860535372151
Concrete,concrete,0.15,0.001,0.0,5,8,0.4344659940927255,0.51338768984478
Concrete,concrete,0.15,0.001,0.0,5,9,0.7397833981362459,0.6809666269459466
Concrete,concrete,0.15,0.001,0.0,5,10,0.2926498362563254,0.3723063131506771
Concrete,concrete,0.15,0.001,0.0,5,11,0.6500892611241988,0.6123418016650624
Concrete,concrete,0.15,0.001,0.0,6,7,0.3725949779199955,0.4977290743844161
Concrete,concrete,0.15,0.001,0.0,6,8,0.536386315794554,0.591408639941774
Concrete,concrete,0.15,0.001,0.0,6,9,0.4303695203432858,0.5257545055412128
Concrete,concrete,0.15,0.001,0.0,6,10,0.3502276203421235,0.4324557837716721
Concrete,concrete,0.15,0.001,0.0,6,11,0.4039807593595672,0.5338074703165268
Concrete,concrete,0.15,0.001,0.0,7,8,0.4352303752945284,0.561006715679996
Concrete,concrete,0.15,0.001,0.0,7,9,0.4311197672857995,0.5414118632403593
Concrete,concrete,0.15,0.001,0.0,7,10,0.2919310051064486,0.426575865121219
Concrete,concrete,0.15,0.001,0.0,7,11,0.3592759498147532,0.459390847840172
Concrete,concrete,0.15,0.001,0.0,8,9,0.4611780921863019,0.5497491281918032
Concrete,concrete,0.15,0.001,0.0,8,10,0.3056546279277288,0.4127291277201148
Concrete,concrete,0.15,0.001,0.0,8,11,0.3408881133691546,0.4624450702413924
Concrete,concrete,0.15,0.001,0.0,9,10,0.3077246617778024,0.4081325857798407
Concrete,concrete,0.15,0.001,0.0,9,11,0.6173951968904449,0.5872052000633311
Concrete,concrete,0.15,0.001,0.0,10,11,0.3036283965235292,0.3934999358909047
LSPIN,lspin_tf,0.2,0.0007,0.15,3,4,0.7538819843724351,0.7075973557047649
LSPIN,lspin_tf,0.2,0.0007,0.15,3,5,0.5289031160536357,0.5714565338498833
LSPIN,lspin_tf,0.2,0.0007,0.15,3,6,0.4100995395906781,0.5511856148955916
LSPIN,lspin_tf,0.2,0.0007,0.15,3,7,0.4465796560580837,0.5779480809945154
LSPIN,lspin_tf,0.2,0.0007,0.15,3,8,0.3402814938243088,0.532836016352451
LSPIN,lspin_tf,0.2,0.0007,0.15,3,9,0.6189130722968107,0.649270700024597
LSPIN,lspin_tf,0.2,0.0007,0.15,3,10,0.6298394454507362,0.6424950360973529
LSPIN,lspin_tf,0.2,0.0007,0.15,3,11,0.4931230476928229,0.6191964204051088
LSPIN,lspin_tf,0.2,0.0007,0.15,4,5,0.5751954192056663,0.6233130269826144
LSPIN,lspin_tf,0.2,0.0007,0.15,4,6,0.407327718351676,0.5604348178409565
LSPIN,lspin_tf,0.2,0.0007,0.15,4,7,0.5195542525653969,0.646609397834313
LSPIN,lspin_tf,0.2,0.0007,0.15,4,8,0.3409470535395434,0.5237164481636694
LSPIN,lspin_tf,0.2,0.0007,0.15,4,9,0.6743771138108475,0.7146566058275597
LSPIN,lspin_tf,0.2,0.0007,0.15,4,10,0.6333109962939729,0.6384490640089221
LSPIN,lspin_tf,0.2,0.0007,0.15,4,11,0.5260508828354157,0.6556088779738272
LSPIN,lspin_tf,0.2,0.0007,0.15,5,6,0.2640555225462506,0.433982214891927
LSPIN,lspin_tf,0.2,0.0007,0.15,5,7,0.4458829203167957,0.5971760354489372
LSPIN,lspin_tf,0.2,0.0007,0.15,5,8,0.2670713299015012,0.4537627520004684
LSPIN,lspin_tf,0.2,0.0007,0.15,5,9,0.7685399125976871,0.7344168853271371
LSPIN,lspin_tf,0.2,0.0007,0.15,5,10,0.4932105966646782,0.5759364693213339
LSPIN,lspin_tf,0.2,0.0007,0.15,5,11,0.3349547292271722,0.5205826440867708
LSPIN,lspin_tf,0.2,0.0007,0.15,6,7,0.3108096400669184,0.4741505265059526
