gene,probe_id
ENSG00000113790,ENSG00000113790.9
ENSG00000178947,ENSG00000178947.8
ENSG00000172935,ENSG00000172935.8
ENSG00000061656,ENSG00000061656.8
ENSG00000099337,ENSG00000099337.4
ENSG00000069399,ENSG00000069399.11
ENSG00000124942,ENSG00000124942.12
ENSG00000158292,ENSG00000158292.6
ENSG00000166803,ENSG00000166803.9
ENSG00000120306,ENSG00000120306.8
ENSG00000185950,ENSG00000185950.8
ENSG00000170190,ENSG00000170190.14
ENSG00000088899,ENSG00000088899.13
ENSG00000100321,ENSG00000100321.13
ENSG00000068650,ENSG00000068650.17
ENSG00000007171,ENSG00000007171.15
ENSG00000182902,ENSG00000182902.12
ENSG00000163545,ENSG00000163545.7
ENSG00000180353,ENSG00000180353.9
ENSG00000148803,ENSG00000148803.10
ENSG00000172023,ENSG00000172023.6
ENSG00000255774,ENSG00000255774.1
ENSG00000117154,ENSG00000117154.10
ENSG00000204103,ENSG00000204103.3
ENSG00000163873,ENSG00000163873.8
ENSG00000132872,ENSG00000132872.10
ENSG00000134802,ENSG00000134802.16
ENSG00000064393,ENSG00000064393.14
ENSG00000108106,ENSG00000108106.12
ENSG00000066230,ENSG00000066230.9
ENSG00000154721,ENSG00000154721.13
ENSG00000234685,ENSG00000234685.1
ENSG00000105464,ENSG00000105464.3
ENSG00000102287,ENSG00000102287.15
ENSG00000117091,ENSG00000117091.8
ENSG00000115107,ENSG00000115107.18
ENSG00000171658,ENSG00000171658.7
ENSG00000197273,ENSG00000197273.3
ENSG00000103710,ENSG00000103710.9
ENSG00000166866,ENSG00000166866.11
ENSG00000101463,ENSG00000101463.5
ENSG00000154553,ENSG00000154553.12
ENSG00000034510,ENSG00000034510.5
ENSG00000129757,ENSG00000129757.11
ENSG00000269981,ENSG00000269981.1
ENSG00000133106,ENSG00000133106.13
ENSG00000120093,ENSG00000120093.10
ENSG00000196196,ENSG00000196196.2
ENSG00000136854,ENSG00000136854.16
ENSG00000181104,ENSG00000181104.6
ENSG00000172819,ENSG00000172819.15
ENSG00000178750,ENSG00000178750.2
ENSG00000261123,ENSG00000261123.1
ENSG00000152779,ENSG00000152779.13
ENSG00000173482,ENSG00000173482.15
ENSG00000144218,ENSG00000144218.17
ENSG00000166250,ENSG00000166250.10
ENSG00000104881,ENSG00000104881.13
ENSG00000186462,ENSG00000186462.8
ENSG00000178498,ENSG00000178498.14
ENSG00000140416,ENSG00000140416.18
ENSG00000272666,ENSG00000272666.1
ENSG00000257671,ENSG00000257671.1
ENSG00000205502,ENSG00000205502.3
ENSG00000139438,ENSG00000139438.5
ENSG00000168907,ENSG00000168907.12
ENSG00000231991,ENSG00000231991.4
ENSG00000172159,ENSG00000172159.14
ENSG00000159251,ENSG00000159251.6
ENSG00000179144,ENSG00000179144.4
ENSG00000102038,ENSG00000102038.14
ENSG00000181790,ENSG00000181790.9
ENSG00000177191,ENSG00000177191.2
ENSG00000188483,ENSG00000188483.7
ENSG00000141540,ENSG00000141540.9
ENSG00000197408,ENSG00000197408.7
ENSG00000137558,ENSG00000137558.6
ENSG00000189431,ENSG00000189431.7
ENSG00000126264,ENSG00000126264.8
ENSG00000124006,ENSG00000124006.13
ENSG00000136158,ENSG00000136158.9
ENSG00000087303,ENSG00000087303.15
ENSG00000173848,ENSG00000173848.17
ENSG00000146386,ENSG00000146386.7
ENSG00000154227,ENSG00000154227.12
ENSG00000168993,ENSG00000168993.13
ENSG00000147813,ENSG00000147813.14
ENSG00000175785,ENSG00000175785.11
ENSG00000153395,ENSG00000153395.8
ENSG00000175505,ENSG00000175505.10
ENSG00000158714,ENSG00000158714.9
ENSG00000169504,ENSG00000169504.13
ENSG00000160213,ENSG00000160213.5
ENSG00000008196,ENSG00000008196.11
ENSG00000100450,ENSG00000100450.11
ENSG00000125355,ENSG00000125355.14
ENSG00000095539,ENSG00000095539.14
ENSG00000161243,ENSG00000161243.7
ENSG00000137491,ENSG00000137491.13
ENSG00000179431,ENSG00000179431.6
ENSG00000101412,ENSG00000101412.12
ENSG00000110876,ENSG00000110876.9
ENSG00000157131,ENSG00000157131.10
ENSG00000210112,ENSG00000210112.1
ENSG00000187634,ENSG00000187634.9
ENSG00000172594,ENSG00000172594.11
ENSG00000225523,ENSG00000225523.2
ENSG00000123496,ENSG00000123496.6
ENSG00000184232,ENSG00000184232.7
ENSG00000136574,ENSG00000136574.16
ENSG00000175274,ENSG00000175274.17
ENSG00000064989,ENSG00000064989.11
ENSG00000198719,ENSG00000198719.8
ENSG00000196361,ENSG00000196361.8
ENSG00000106804,ENSG00000106804.7
ENSG00000054938,ENSG00000054938.14
ENSG00000167306,ENSG00000167306.17
ENSG00000143228,ENSG00000143228.11
ENSG00000274172,ENSG00000274172.1
ENSG00000075043,ENSG00000075043.16
ENSG00000013810,ENSG00000013810.17
ENSG00000063015,ENSG00000063015.18
ENSG00000162975,ENSG00000162975.4
ENSG00000198189,ENSG00000198189.9
ENSG00000159228,ENSG00000159228.11
ENSG00000135547,ENSG00000135547.7
ENSG00000126950,ENSG00000126950.7
ENSG00000136274,ENSG00000136274.8
ENSG00000213626,ENSG00000213626.10
ENSG00000171954,ENSG00000171954.11
ENSG00000121440,ENSG00000121440.13
ENSG00000257698,ENSG00000257698.1
ENSG00000113430,ENSG00000113430.8
ENSG00000172116,ENSG00000172116.20
ENSG00000261371,ENSG00000261371.4
ENSG00000083720,ENSG00000083720.11
ENSG00000085117,ENSG00000085117.10
ENSG00000006747,ENSG00000006747.13
ENSG00000110852,ENSG00000110852.4
ENSG00000168509,ENSG00000168509.16
ENSG00000135077,ENSG00000135077.7
ENSG00000094804,ENSG00000094804.8
ENSG00000259933,ENSG00000259933.5
ENSG00000196557,ENSG00000196557.9
ENSG00000259104,ENSG00000259104.2
ENSG00000088826,ENSG00000088826.16
ENSG00000099860,ENSG00000099860.7
ENSG00000150540,ENSG00000150540.12
ENSG00000114315,ENSG00000114315.3
ENSG00000256673,ENSG00000256673.1
ENSG00000187699,ENSG00000187699.9
ENSG00000173110,ENSG00000173110.7
ENSG00000165912,ENSG00000165912.14
ENSG00000197629,ENSG00000197629.5
ENSG00000160801,ENSG00000160801.12
ENSG00000108242,ENSG00000108242.11
ENSG00000230629,ENSG00000230629.2
ENSG00000126861,ENSG00000126861.4
ENSG00000169738,ENSG00000169738.6
ENSG00000247134,ENSG00000247134.5
ENSG00000260265,ENSG00000260265.1
ENSG00000169508,ENSG00000169508.6
ENSG00000279496,ENSG00000279496.1
ENSG00000137809,ENSG00000137809.15
ENSG00000125657,ENSG00000125657.4
ENSG00000266019,ENSG00000266019.1
ENSG00000137193,ENSG00000137193.12
ENSG00000088881,ENSG00000088881.19
ENSG00000124406,ENSG00000124406.15
ENSG00000233705,ENSG00000233705.5
ENSG00000164855,ENSG00000164855.14
ENSG00000261373,ENSG00000261373.1
ENSG00000082196,ENSG00000082196.19
ENSG00000261685,ENSG00000261685.2
ENSG00000172831,ENSG00000172831.10
ENSG00000154175,ENSG00000154175.15
ENSG00000144214,ENSG00000144214.8
ENSG00000277632,ENSG00000277632.1
ENSG00000253818,ENSG00000253818.1
ENSG00000170545,ENSG00000170545.15
ENSG00000173894,ENSG00000173894.9
ENSG00000140105,ENSG00000140105.16
ENSG00000188883,ENSG00000188883.4
ENSG00000171246,ENSG00000171246.5
ENSG00000229891,ENSG00000229891.1
ENSG00000245526,ENSG00000245526.7
ENSG00000100300,ENSG00000100300.16
ENSG00000224189,ENSG00000224189.5
ENSG00000165171,ENSG00000165171.9
ENSG00000175265,ENSG00000175265.16
ENSG00000162989,ENSG00000162989.4
ENSG00000111181,ENSG00000111181.11
ENSG00000225138,ENSG00000225138.6
ENSG00000107611,ENSG00000107611.13
ENSG00000151012,ENSG00000151012.12
ENSG00000099822,ENSG00000099822.2
ENSG00000131055,ENSG00000131055.4
ENSG00000163710,ENSG00000163710.6
ENSG00000132613,ENSG00000132613.13
ENSG00000275302,ENSG00000275302.1
ENSG00000055163,ENSG00000055163.17
ENSG00000137767,ENSG00000137767.12
ENSG00000106853,ENSG00000106853.15
ENSG00000154330,ENSG00000154330.11
ENSG00000106976,ENSG00000106976.17
ENSG00000151468,ENSG00000151468.10
ENSG00000214975,ENSG00000214975.4
ENSG00000158716,ENSG00000158716.7
ENSG00000198797,ENSG00000198797.6
ENSG00000172156,ENSG00000172156.3
ENSG00000122694,ENSG00000122694.14
ENSG00000118503,ENSG00000118503.13
ENSG00000170293,ENSG00000170293.7
ENSG00000206503,ENSG00000206503.10
ENSG00000014914,ENSG00000014914.18
ENSG00000132819,ENSG00000132819.15
ENSG00000279483,ENSG00000279483.1
ENSG00000171860,ENSG00000171860.4
ENSG00000126860,ENSG00000126860.10
ENSG00000132541,ENSG00000132541.9
ENSG00000254285,ENSG00000254285.3
ENSG00000180806,ENSG00000180806.4
ENSG00000176890,ENSG00000176890.14
ENSG00000115361,ENSG00000115361.6
ENSG00000166831,ENSG00000166831.7
ENSG00000173918,ENSG00000173918.13
ENSG00000168386,ENSG00000168386.17
ENSG00000168899,ENSG00000168899.4
ENSG00000176597,ENSG00000176597.10
ENSG00000139998,ENSG00000139998.13
ENSG00000164403,ENSG00000164403.13
ENSG00000265519,ENSG00000265519.1
ENSG00000109089,ENSG00000109089.7
ENSG00000057593,ENSG00000057593.12
ENSG00000091137,ENSG00000091137.10
ENSG00000102547,ENSG00000102547.17
ENSG00000186185,ENSG00000186185.12
ENSG00000127241,ENSG00000127241.15
ENSG00000173947,ENSG00000173947.12
ENSG00000100767,ENSG00000100767.14
ENSG00000136944,ENSG00000136944.16
ENSG00000244921,ENSG00000244921.2
ENSG00000004468,ENSG00000004468.11
ENSG00000172955,ENSG00000172955.16
ENSG00000273760,ENSG00000273760.1
ENSG00000169435,ENSG00000169435.12
ENSG00000134317,ENSG00000134317.16
ENSG00000110881,ENSG00000110881.10
ENSG00000117266,ENSG00000117266.14
ENSG00000166035,ENSG00000166035.9
ENSG00000104635,ENSG00000104635.12
ENSG00000133083,ENSG00000133083.13
ENSG00000179094,ENSG00000179094.12
ENSG00000141576,ENSG00000141576.13
ENSG00000188175,ENSG00000188175.8
ENSG00000171450,ENSG00000171450.5
ENSG00000133328,ENSG00000133328.3
ENSG00000156959,ENSG00000156959.8
ENSG00000109181,ENSG00000109181.10
ENSG00000066336,ENSG00000066336.10
ENSG00000236609,ENSG00000236609.3
ENSG00000136717,ENSG00000136717.13
ENSG00000075426,ENSG00000075426.10
ENSG00000099250,ENSG00000099250.16
ENSG00000278978,ENSG00000278978.1
ENSG00000235363,ENSG00000235363.1
ENSG00000184330,ENSG00000184330.10
ENSG00000196917,ENSG00000196917.5
ENSG00000011201,ENSG00000011201.9
ENSG00000271824,ENSG00000271824.1
ENSG00000150630,ENSG00000150630.3
ENSG00000234648,ENSG00000234648.1
ENSG00000101049,ENSG00000101049.13
ENSG00000095203,ENSG00000095203.13
ENSG00000139514,ENSG00000139514.11
ENSG00000178053,ENSG00000178053.16
ENSG00000166086,ENSG00000166086.11
ENSG00000197043,ENSG00000197043.12
ENSG00000173531,ENSG00000173531.14
ENSG00000112902,ENSG00000112902.10
ENSG00000158125,ENSG00000158125.8
ENSG00000170873,ENSG00000170873.17
ENSG00000142319,ENSG00000142319.17
ENSG00000007312,ENSG00000007312.11
ENSG00000180767,ENSG00000180767.8
ENSG00000153234,ENSG00000153234.12
ENSG00000073150,ENSG00000073150.12
ENSG00000100302,ENSG00000100302.6
ENSG00000144230,ENSG00000144230.15
ENSG00000154764,ENSG00000154764.5
ENSG00000130755,ENSG00000130755.11
ENSG00000172216,ENSG00000172216.5
ENSG00000185630,ENSG00000185630.17
ENSG00000169071,ENSG00000169071.13
ENSG00000167460,ENSG00000167460.13
ENSG00000180190,ENSG00000180190.10
ENSG00000233429,ENSG00000233429.8
ENSG00000082175,ENSG00000082175.13
ENSG00000159409,ENSG00000159409.13
ENSG00000241158,ENSG00000241158.4
ENSG00000187678,ENSG00000187678.8
ENSG00000140807,ENSG00000140807.5
ENSG00000060138,ENSG00000060138.11
ENSG00000073060,ENSG00000073060.14
ENSG00000168615,ENSG00000168615.10
ENSG00000175879,ENSG00000175879.8
ENSG00000164749,ENSG00000164749.10
ENSG00000196177,ENSG00000196177.11
ENSG00000169679,ENSG00000169679.13
ENSG00000164822,ENSG00000164822.4
ENSG00000120057,ENSG00000120057.4
ENSG00000168237,ENSG00000168237.16
ENSG00000177989,ENSG00000177989.12
ENSG00000142583,ENSG00000142583.16
ENSG00000120215,ENSG00000120215.8
ENSG00000184574,ENSG00000184574.8
ENSG00000121068,ENSG00000121068.12
ENSG00000111199,ENSG00000111199.9
ENSG00000185924,ENSG00000185924.6
ENSG00000131389,ENSG00000131389.15
ENSG00000169851,ENSG00000169851.14
ENSG00000099377,ENSG00000099377.12
ENSG00000087085,ENSG00000087085.12
ENSG00000130701,ENSG00000130701.3
ENSG00000134352,ENSG00000134352.18
ENSG00000178038,ENSG00000178038.15
ENSG00000265982,ENSG00000265982.1
ENSG00000240376,ENSG00000240376.1
ENSG00000163040,ENSG00000163040.13
ENSG00000268307,ENSG00000268307.1
ENSG00000179314,ENSG00000179314.12
ENSG00000140968,ENSG00000140968.9
ENSG00000169413,ENSG00000169413.2
ENSG00000204019,ENSG00000204019.4
ENSG00000105559,ENSG00000105559.10
ENSG00000167601,ENSG00000167601.10
ENSG00000179456,ENSG00000179456.10
ENSG00000116260,ENSG00000116260.15
ENSG00000136153,ENSG00000136153.18
ENSG00000091592,ENSG00000091592.14
ENSG00000197705,ENSG00000197705.8
ENSG00000116882,ENSG00000116882.13
ENSG00000232445,ENSG00000232445.1
ENSG00000079257,ENSG00000079257.6
ENSG00000115415,ENSG00000115415.17
ENSG00000163251,ENSG00000163251.3
ENSG00000120693,ENSG00000120693.12
ENSG00000105514,ENSG00000105514.6
ENSG00000120549,ENSG00000120549.14
ENSG00000188522,ENSG00000188522.13
ENSG00000167165,ENSG00000167165.17
ENSG00000162188,ENSG00000162188.5
ENSG00000132837,ENSG00000132837.13
ENSG00000251546,ENSG00000251546.1
ENSG00000178718,ENSG00000178718.6
ENSG00000156970,ENSG00000156970.11
ENSG00000134247,ENSG00000134247.9
ENSG00000107731,ENSG00000107731.11
ENSG00000132182,ENSG00000132182.10
ENSG00000227300,ENSG00000227300.11
ENSG00000158477,ENSG00000158477.6
ENSG00000103056,ENSG00000103056.10
ENSG00000249007,ENSG00000249007.1
ENSG00000263429,ENSG00000263429.3
ENSG00000187097,ENSG00000187097.11
ENSG00000012660,ENSG00000012660.12
ENSG00000171659,ENSG00000171659.12
ENSG00000150281,ENSG00000150281.6
ENSG00000149781,ENSG00000149781.11
ENSG00000185033,ENSG00000185033.13
ENSG00000276180,ENSG00000276180.1
ENSG00000119138,ENSG00000119138.4
ENSG00000175183,ENSG00000175183.8
ENSG00000157851,ENSG00000157851.15
ENSG00000136514,ENSG00000136514.2
ENSG00000151617,ENSG00000151617.14
ENSG00000169085,ENSG00000169085.10
ENSG00000112799,ENSG00000112799.7
ENSG00000130702,ENSG00000130702.12
ENSG00000071575,ENSG00000071575.10
ENSG00000170890,ENSG00000170890.12
ENSG00000117114,ENSG00000117114.18
ENSG00000136695,ENSG00000136695.13
ENSG00000061337,ENSG00000061337.14
ENSG00000156463,ENSG00000156463.16
ENSG00000259337,ENSG00000259337.4
ENSG00000198727,ENSG00000198727.2
ENSG00000233834,ENSG00000233834.5
ENSG00000145555,ENSG00000145555.13
ENSG00000005243,ENSG00000005243.8
ENSG00000145934,ENSG00000145934.14
ENSG00000153294,ENSG00000153294.10
ENSG00000196167,ENSG00000196167.8
ENSG00000126603,ENSG00000126603.7
ENSG00000176749,ENSG00000176749.7
ENSG00000155629,ENSG00000155629.13
ENSG00000099960,ENSG00000099960.11
ENSG00000211930,ENSG00000211930.1
ENSG00000172889,ENSG00000172889.14
ENSG00000094963,ENSG00000094963.12
ENSG00000109814,ENSG00000109814.10
ENSG00000147100,ENSG00000147100.8
ENSG00000243364,ENSG00000243364.6
ENSG00000105649,ENSG00000105649.8
ENSG00000116791,ENSG00000116791.12
ENSG00000149564,ENSG00000149564.10
ENSG00000184702,ENSG00000184702.16
ENSG00000128165,ENSG00000128165.8
ENSG00000218426,ENSG00000218426.5
ENSG00000104894,ENSG00000104894.10
ENSG00000188157,ENSG00000188157.12
ENSG00000141639,ENSG00000141639.10
ENSG00000170271,ENSG00000170271.9
ENSG00000161888,ENSG00000161888.10
ENSG00000102755,ENSG00000102755.9
ENSG00000276335,ENSG00000276335.1
ENSG00000166823,ENSG00000166823.5
ENSG00000112699,ENSG00000112699.9
ENSG00000130829,ENSG00000130829.16
ENSG00000119922,ENSG00000119922.8
ENSG00000144115,ENSG00000144115.15
ENSG00000215861,ENSG00000215861.5
ENSG00000183098,ENSG00000183098.9
ENSG00000185904,ENSG00000185904.10
ENSG00000139263,ENSG00000139263.10
ENSG00000250799,ENSG00000250799.8
ENSG00000112531,ENSG00000112531.15
ENSG00000231445,ENSG00000231445.1
ENSG00000073605,ENSG00000073605.17
ENSG00000043355,ENSG00000043355.9
ENSG00000087842,ENSG00000087842.9
ENSG00000188761,ENSG00000188761.10
ENSG00000242861,ENSG00000242861.1
ENSG00000198763,ENSG00000198763.3
ENSG00000266714,ENSG00000266714.5
ENSG00000095383,ENSG00000095383.18
ENSG00000170899,ENSG00000170899.9
ENSG00000117791,ENSG00000117791.14
ENSG00000234664,ENSG00000234664.1
ENSG00000240409,ENSG00000240409.1
ENSG00000137124,ENSG00000137124.6
ENSG00000100385,ENSG00000100385.12
ENSG00000127564,ENSG00000127564.15
ENSG00000137825,ENSG00000137825.9
ENSG00000076706,ENSG00000076706.13
ENSG00000138135,ENSG00000138135.6
ENSG00000276600,ENSG00000276600.3
ENSG00000101400,ENSG00000101400.5
ENSG00000147408,ENSG00000147408.13
ENSG00000179388,ENSG00000179388.8
ENSG00000168062,ENSG00000168062.8
ENSG00000131171,ENSG00000131171.11
ENSG00000100197,ENSG00000100197.19
ENSG00000180340,ENSG00000180340.6
ENSG00000207148,ENSG00000207148.1
ENSG00000158467,ENSG00000158467.15
ENSG00000129116,ENSG00000129116.16
ENSG00000166869,ENSG00000166869.2
ENSG00000179292,ENSG00000179292.4
ENSG00000177606,ENSG00000177606.6
ENSG00000143590,ENSG00000143590.12
ENSG00000276170,ENSG00000276170.3
ENSG00000185615,ENSG00000185615.14
ENSG00000223551,ENSG00000223551.1
ENSG00000134443,ENSG00000134443.8
ENSG00000120594,ENSG00000120594.15
ENSG00000110660,ENSG00000110660.13
ENSG00000148175,ENSG00000148175.11
ENSG00000148516,ENSG00000148516.20
ENSG00000145362,ENSG00000145362.15
ENSG00000154274,ENSG00000154274.13
ENSG00000104738,ENSG00000104738.15
ENSG00000092929,ENSG00000092929.10
ENSG00000213401,ENSG00000213401.7
ENSG00000185112,ENSG00000185112.5
ENSG00000137204,ENSG00000137204.13
ENSG00000150054,ENSG00000150054.17
ENSG00000165799,ENSG00000165799.4
ENSG00000169313,ENSG00000169313.9
ENSG00000163110,ENSG00000163110.13
ENSG00000116701,ENSG00000116701.13
ENSG00000064205,ENSG00000064205.9
ENSG00000138735,ENSG00000138735.14
ENSG00000256235,ENSG00000256235.1
ENSG00000104415,ENSG00000104415.12
ENSG00000163762,ENSG00000163762.5
ENSG00000036473,ENSG00000036473.6
ENSG00000167434,ENSG00000167434.8
ENSG00000139910,ENSG00000139910.18
ENSG00000112290,ENSG00000112290.11
ENSG00000113758,ENSG00000113758.12
ENSG00000164976,ENSG00000164976.8
ENSG00000227615,ENSG00000227615.1
ENSG00000233762,ENSG00000233762.3
ENSG00000261857,ENSG00000261857.5
ENSG00000117707,ENSG00000117707.14
ENSG00000276043,ENSG00000276043.3
ENSG00000211676,ENSG00000211676.2
ENSG00000115290,ENSG00000115290.8
ENSG00000259347,ENSG00000259347.4
ENSG00000169992,ENSG00000169992.8
ENSG00000223722,ENSG00000223722.3
ENSG00000213025,ENSG00000213025.2
ENSG00000279117,ENSG00000279117.1
ENSG00000198840,ENSG00000198840.2
ENSG00000160469,ENSG00000160469.15
ENSG00000152284,ENSG00000152284.4
ENSG00000106384,ENSG00000106384.9
ENSG00000197191,ENSG00000197191.4
ENSG00000170779,ENSG00000170779.10
ENSG00000126016,ENSG00000126016.12
ENSG00000165023,ENSG00000165023.5
ENSG00000213654,ENSG00000213654.8
ENSG00000116016,ENSG00000116016.12
ENSG00000116035,ENSG00000116035.2
ENSG00000113492,ENSG00000113492.12
ENSG00000068489,ENSG00000068489.11
ENSG00000169302,ENSG00000169302.13
ENSG00000176845,ENSG00000176845.11
ENSG00000276855,ENSG00000276855.1
ENSG00000114737,ENSG00000114737.14
ENSG00000168269,ENSG00000168269.8
ENSG00000189120,ENSG00000189120.4
ENSG00000132274,ENSG00000132274.14
ENSG00000184588,ENSG00000184588.16
ENSG00000057657,ENSG00000057657.13
ENSG00000184584,ENSG00000184584.11
ENSG00000171992,ENSG00000171992.11
ENSG00000146966,ENSG00000146966.11
ENSG00000109101,ENSG00000109101.6
ENSG00000095321,ENSG00000095321.15
ENSG00000178573,ENSG00000178573.6
ENSG00000177432,ENSG00000177432.6
ENSG00000180739,ENSG00000180739.13
ENSG00000082074,ENSG00000082074.14
ENSG00000119714,ENSG00000119714.9
ENSG00000105472,ENSG00000105472.11
ENSG00000119900,ENSG00000119900.7
ENSG00000110077,ENSG00000110077.13
ENSG00000106077,ENSG00000106077.17
ENSG00000207652,ENSG00000207652.1
ENSG00000198121,ENSG00000198121.12
ENSG00000165480,ENSG00000165480.14
ENSG00000184489,ENSG00000184489.10
ENSG00000137078,ENSG00000137078.7
ENSG00000162734,ENSG00000162734.11
ENSG00000163513,ENSG00000163513.16
ENSG00000107130,ENSG00000107130.8
ENSG00000175161,ENSG00000175161.12
ENSG00000076826,ENSG00000076826.8
ENSG00000265714,ENSG00000265714.1
ENSG00000101224,ENSG00000101224.16
ENSG00000143367,ENSG00000143367.14
ENSG00000178935,ENSG00000178935.5
ENSG00000010030,ENSG00000010030.12
ENSG00000162670,ENSG00000162670.9
ENSG00000150938,ENSG00000150938.8
ENSG00000168938,ENSG00000168938.5
ENSG00000189159,ENSG00000189159.14
ENSG00000104611,ENSG00000104611.10
ENSG00000072071,ENSG00000072071.15
ENSG00000068615,ENSG00000068615.15
ENSG00000082497,ENSG00000082497.10
ENSG00000134954,ENSG00000134954.13
ENSG00000167105,ENSG00000167105.6
ENSG00000101842,ENSG00000101842.12
ENSG00000110628,ENSG00000110628.12
ENSG00000174804,ENSG00000174804.3
ENSG00000113209,ENSG00000113209.8
ENSG00000132031,ENSG00000132031.11
ENSG00000124635,ENSG00000124635.8
ENSG00000140443,ENSG00000140443.12
ENSG00000107821,ENSG00000107821.13
ENSG00000137463,ENSG00000137463.4
ENSG00000101336,ENSG00000101336.11
ENSG00000207554,ENSG00000207554.1
ENSG00000188573,ENSG00000188573.7
ENSG00000123080,ENSG00000123080.9
ENSG00000139146,ENSG00000139146.12
ENSG00000119865,ENSG00000119865.7
ENSG00000185090,ENSG00000185090.13
ENSG00000078098,ENSG00000078098.12
ENSG00000276070,ENSG00000276070.3
ENSG00000099256,ENSG00000099256.17
ENSG00000089486,ENSG00000089486.15
ENSG00000188176,ENSG00000188176.10
ENSG00000269936,ENSG00000269936.3
ENSG00000149090,ENSG00000149090.10
ENSG00000144959,ENSG00000144959.8
ENSG00000198681,ENSG00000198681.6
ENSG00000137642,ENSG00000137642.11
ENSG00000143891,ENSG00000143891.15
ENSG00000211654,ENSG00000211654.2
ENSG00000173706,ENSG00000173706.11
ENSG00000007866,ENSG00000007866.17
ENSG00000131650,ENSG00000131650.12
ENSG00000170549,ENSG00000170549.3
ENSG00000153707,ENSG00000153707.14
ENSG00000103942,ENSG00000103942.11
ENSG00000059915,ENSG00000059915.15
ENSG00000108639,ENSG00000108639.6
ENSG00000130173,ENSG00000130173.12
ENSG00000185834,ENSG00000185834.10
ENSG00000235961,ENSG00000235961.5
ENSG00000213937,ENSG00000213937.3
ENSG00000134333,ENSG00000134333.12
ENSG00000171051,ENSG00000171051.7
ENSG00000168065,ENSG00000168065.14
ENSG00000099617,ENSG00000099617.3
ENSG00000124171,ENSG00000124171.7
ENSG00000236552,ENSG00000236552.2
ENSG00000182022,ENSG00000182022.16
ENSG00000224769,ENSG00000224769.1
ENSG00000144063,ENSG00000144063.3
ENSG00000136048,ENSG00000136048.12
ENSG00000174099,ENSG00000174099.9
ENSG00000146677,ENSG00000146677.7
ENSG00000126890,ENSG00000126890.13
ENSG00000133574,ENSG00000133574.8
ENSG00000069849,ENSG00000069849.9
ENSG00000115902,ENSG00000115902.9
ENSG00000154556,ENSG00000154556.16
ENSG00000117020,ENSG00000117020.15
ENSG00000110079,ENSG00000110079.15
ENSG00000185507,ENSG00000185507.18
ENSG00000225431,ENSG00000225431.1
ENSG00000162755,ENSG00000162755.12
ENSG00000178538,ENSG00000178538.8
ENSG00000197119,ENSG00000197119.11
ENSG00000105989,ENSG00000105989.7
ENSG00000184349,ENSG00000184349.11
ENSG00000167747,ENSG00000167747.12
ENSG00000054690,ENSG00000054690.12
ENSG00000240771,ENSG00000240771.5
ENSG00000090971,ENSG00000090971.4
ENSG00000135205,ENSG00000135205.13
ENSG00000162639,ENSG00000162639.14
ENSG00000197905,ENSG00000197905.7
ENSG00000171711,ENSG00000171711.2
ENSG00000235169,ENSG00000235169.6
ENSG00000165644,ENSG00000165644.9
ENSG00000172458,ENSG00000172458.4
ENSG00000181444,ENSG00000181444.11
ENSG00000006555,ENSG00000006555.9
ENSG00000149485,ENSG00000149485.15
ENSG00000162543,ENSG00000162543.5
ENSG00000113810,ENSG00000113810.14
ENSG00000225342,ENSG00000225342.2
ENSG00000003249,ENSG00000003249.12
ENSG00000155918,ENSG00000155918.6
ENSG00000169213,ENSG00000169213.6
ENSG00000171604,ENSG00000171604.10
ENSG00000253958,ENSG00000253958.1
ENSG00000242640,ENSG00000242640.1
ENSG00000178814,ENSG00000178814.14
ENSG00000164690,ENSG00000164690.6
ENSG00000277443,ENSG00000277443.1
ENSG00000112742,ENSG00000112742.8
ENSG00000255571,ENSG00000255571.5
ENSG00000004838,ENSG00000004838.12
ENSG00000235280,ENSG00000235280.2
ENSG00000151725,ENSG00000151725.10
ENSG00000126351,ENSG00000126351.11
ENSG00000171119,ENSG00000171119.2
ENSG00000123384,ENSG00000123384.12
ENSG00000204388,ENSG00000204388.6
ENSG00000088340,ENSG00000088340.14
ENSG00000174684,ENSG00000174684.6
ENSG00000175643,ENSG00000175643.8
ENSG00000157064,ENSG00000157064.9
ENSG00000260401,ENSG00000260401.1
ENSG00000123561,ENSG00000123561.13
ENSG00000235750,ENSG00000235750.8
ENSG00000123364,ENSG00000123364.4
ENSG00000175591,ENSG00000175591.10
ENSG00000138829,ENSG00000138829.9
ENSG00000172508,ENSG00000172508.9
ENSG00000232573,ENSG00000232573.1
ENSG00000187730,ENSG00000187730.7
ENSG00000118257,ENSG00000118257.15
ENSG00000128283,ENSG00000128283.6
ENSG00000111186,ENSG00000111186.11
ENSG00000224739,ENSG00000224739.2
ENSG00000197409,ENSG00000197409.7
ENSG00000100092,ENSG00000100092.19
ENSG00000203875,ENSG00000203875.9
ENSG00000062282,ENSG00000062282.13
ENSG00000122584,ENSG00000122584.11
ENSG00000160957,ENSG00000160957.11
ENSG00000126353,ENSG00000126353.3
ENSG00000138821,ENSG00000138821.11
ENSG00000080644,ENSG00000080644.14
ENSG00000007402,ENSG00000007402.10
ENSG00000144278,ENSG00000144278.13
ENSG00000142549,ENSG00000142549.9
ENSG00000174669,ENSG00000174669.10
ENSG00000242732,ENSG00000242732.4
ENSG00000102401,ENSG00000102401.18
ENSG00000170425,ENSG00000170425.3
