model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
LSPIN,lspin_tf,0.005,0.1,0,4,0.36412913657456747,0.39905961204524765
LSPIN,lspin_tf,0.005,0.1,0,5,0.23551309154179742,0.28871711654210136
LSPIN,lspin_tf,0.005,0.1,0,6,0.28665365072745647,0.3519759226733421
LSPIN,lspin_tf,0.005,0.1,0,7,0.6197829796316002,0.5580373599498328
LSPIN,lspin_tf,0.005,0.1,0,8,0.3561136903970621,0.3758016956223214
LSPIN,lspin_tf,0.005,0.1,0,9,0.6116709992262517,0.5429142424133336
LSPIN,lspin_tf,0.005,0.1,1,2,0.40660473721577584,0.41689683079954387
LSPIN,lspin_tf,0.005,0.1,1,3,0.3570610920893252,0.3909039500101019
LSPIN,lspin_tf,0.005,0.1,1,4,0.2605113879231572,0.30664642755666466
LSPIN,lspin_tf,0.005,0.1,1,5,0.44060230419362173,0.4642854427752344
LSPIN,lspin_tf,0.005,0.1,1,6,0.36391821301541644,0.4103322903285559
LSPIN,lspin_tf,0.005,0.1,1,7,0.4036701886655706,0.406414437725319
LSPIN,lspin_tf,0.005,0.1,1,8,0.6712087847216042,0.636157837045541
LSPIN,lspin_tf,0.005,0.1,1,9,0.4876360584216862,0.47511609654267856
LSPIN,lspin_tf,0.005,0.1,2,3,0.25837339751450256,0.3436174693344888
LSPIN,lspin_tf,0.005,0.1,2,4,0.324012100575385,0.390619734079734
LSPIN,lspin_tf,0.005,0.1,2,5,0.2802754372117505,0.356384851091045
LSPIN,lspin_tf,0.005,0.1,2,6,0.36404829875831163,0.4529521393892661
LSPIN,lspin_tf,0.005,0.1,2,7,0.6530072334116221,0.5885408098264905
LSPIN,lspin_tf,0.005,0.1,2,8,0.4796398657774149,0.5171316258164856
LSPIN,lspin_tf,0.005,0.1,2,9,0.7715202963671592,0.7221801840989331
LSPIN,lspin_tf,0.005,0.1,3,4,0.438694172919902,0.4353135304833927
LSPIN,lspin_tf,0.005,0.1,3,5,0.4487530741750917,0.48535253392097805
LSPIN,lspin_tf,0.005,0.1,3,6,0.35049822789847784,0.4123149387406304
LSPIN,lspin_tf,0.005,0.1,3,7,0.25148069622264435,0.3247857370890074
LSPIN,lspin_tf,0.005,0.1,3,8,0.3892721032083635,0.4531370074127981
LSPIN,lspin_tf,0.005,0.1,3,9,0.2679788075892984,0.35477883278483047
LSPIN,lspin_tf,0.005,0.1,4,5,0.3290697304384399,0.34821768286532734
LSPIN,lspin_tf,0.005,0.1,4,6,0.41240497532183334,0.43168187437609645
LSPIN,lspin_tf,0.005,0.1,4,7,0.2976863836758813,0.3568487735219477
LSPIN,lspin_tf,0.005,0.1,4,8,0.22388941122867337,0.2907374423118472
LSPIN,lspin_tf,0.005,0.1,4,9,0.2687656380220123,0.3473040187191373
LSPIN,lspin_tf,0.005,0.1,5,6,0.5752677754367449,0.5729465430916366
LSPIN,lspin_tf,0.005,0.1,5,7,0.2560191859997273,0.33101885349899335
LSPIN,lspin_tf,0.005,0.1,5,8,0.42476419438767166,0.4706520263442902
LSPIN,lspin_tf,0.005,0.1,5,9,0.2799049879607386,0.3647687458120723
LSPIN,lspin_tf,0.005,0.1,6,7,0.26910686815132523,0.3522787696430302
LSPIN,lspin_tf,0.005,0.1,6,8,0.3114528045823406,0.37912872592810654
LSPIN,lspin_tf,0.005,0.1,6,9,0.3269647609793749,0.4083798021583107
LSPIN,lspin_tf,0.005,0.1,7,8,0.44759105226832785,0.5153241478624297
LSPIN,lspin_tf,0.005,0.1,7,9,0.6341298386451293,0.5947872670243339
LSPIN,lspin_tf,0.005,0.1,8,9,0.5825306283846315,0.5965423716238333
LSPIN,lspin_tf,0.0033,0.1,0,1,0.2822254662345718,0.29154418273916194
LSPIN,lspin_tf,0.0033,0.1,0,2,0.5050297041374681,0.42810973759389104
LSPIN,lspin_tf,0.0033,0.1,0,3,0.21853459668066036,0.2578736202921047
LSPIN,lspin_tf,0.0033,0.1,0,4,0.6074398533096876,0.5219894865284198
LSPIN,lspin_tf,0.0033,0.1,0,5,0.5673101303519286,0.5089186087376726
LSPIN,lspin_tf,0.0033,0.1,0,6,0.35631136840819294,0.37140248260490266
LSPIN,lspin_tf,0.0033,0.1,0,7,0.2624430794762732,0.2838778392229661
LSPIN,lspin_tf,0.0033,0.1,0,8,0.4339449957397962,0.34769335469741053
LSPIN,lspin_tf,0.0033,0.1,0,9,0.18859234245690498,0.22724047058902289
LSPIN,lspin_tf,0.0033,0.1,1,2,0.4940102570874436,0.55682875056803
LSPIN,lspin_tf,0.0033,0.1,1,3,0.5189879718180377,0.5214859370969815
LSPIN,lspin_tf,0.0033,0.1,1,4,0.48681205851062076,0.5877987240947237
LSPIN,lspin_tf,0.0033,0.1,1,5,0.3099383729481636,0.3718472081120171
LSPIN,lspin_tf,0.0033,0.1,1,6,0.23367294765656652,0.30831700750881247
LSPIN,lspin_tf,0.0033,0.1,1,7,0.12342321911826325,0.20316959957582229
LSPIN,lspin_tf,0.0033,0.1,1,8,0.32646740005241115,0.42763887357225144
LSPIN,lspin_tf,0.0033,0.1,1,9,0.2912935697568932,0.34365376734523384
LSPIN,lspin_tf,0.0033,0.1,2,3,0.3131387339675568,0.3685895211519125
LSPIN,lspin_tf,0.0033,0.1,2,4,0.7182741567539495,0.6409107633719558
LSPIN,lspin_tf,0.0033,0.1,2,5,0.45566226179272584,0.4605575433457284
LSPIN,lspin_tf,0.0033,0.1,2,6,0.3471541667399994,0.40758761770855556
LSPIN,lspin_tf,0.0033,0.1,2,7,0.12551244238630768,0.21770959267850418
LSPIN,lspin_tf,0.0033,0.1,2,8,0.46499640631464234,0.44665791437375774
LSPIN,lspin_tf,0.0033,0.1,2,9,0.234626229739266,0.31422090491610755
LSPIN,lspin_tf,0.0033,0.1,3,4,0.33390121175908877,0.4160177010172643
LSPIN,lspin_tf,0.0033,0.1,3,5,0.28857090035991795,0.3748484266212188
LSPIN,lspin_tf,0.0033,0.1,3,6,0.2965557448283176,0.35256773328828994
LSPIN,lspin_tf,0.0033,0.1,3,7,0.27241061981902026,0.3240420296304583
LSPIN,lspin_tf,0.0033,0.1,3,8,0.3145031192188586,0.41729269033070504
LSPIN,lspin_tf,0.0033,0.1,3,9,0.4899343684179579,0.4998074568474233
LSPIN,lspin_tf,0.0033,0.1,4,5,0.5867819890632721,0.5958723175571938
LSPIN,lspin_tf,0.0033,0.1,4,6,0.33917904619465983,0.3778661697167505
LSPIN,lspin_tf,0.0033,0.1,4,7,0.21032448216992444,0.3067101340191108
LSPIN,lspin_tf,0.0033,0.1,4,8,0.5640965223757186,0.5450238894972611
LSPIN,lspin_tf,0.0033,0.1,4,9,0.2571874449771136,0.33610437694590195
LSPIN,lspin_tf,0.0033,0.1,5,6,0.33228598033664175,0.36705888572236606
LSPIN,lspin_tf,0.0033,0.1,5,7,0.3237904063650008,0.4050866164799193
LSPIN,lspin_tf,0.0033,0.1,5,8,0.4922617271822031,0.5314994622394291
LSPIN,lspin_tf,0.0033,0.1,5,9,0.2738004669172434,0.33563047895828746
LSPIN,lspin_tf,0.0033,0.1,6,7,0.263318564597627,0.26590087305572246
LSPIN,lspin_tf,0.0033,0.1,6,8,0.21983098623336908,0.26722158321057793
LSPIN,lspin_tf,0.0033,0.1,6,9,0.4761787638888785,0.5040857912993087
LSPIN,lspin_tf,0.0033,0.1,7,8,0.2597399129577914,0.36854708599259234
LSPIN,lspin_tf,0.0033,0.1,7,9,0.25581399030430846,0.33194581773184
LSPIN,lspin_tf,0.0033,0.1,8,9,0.3434113920657978,0.408876380115407
LSPIN,lspin_tf,0.0022,0.1,0,1,0.2575840050039158,0.3180635570491641
LSPIN,lspin_tf,0.0022,0.1,0,2,0.39061376047760415,0.381602707548345
LSPIN,lspin_tf,0.0022,0.1,0,3,0.3718822117108005,0.4278890656004967
LSPIN,lspin_tf,0.0022,0.1,0,4,0.5246375382949521,0.5025239148003772
LSPIN,lspin_tf,0.0022,0.1,0,5,0.47558492862840784,0.47610707250053047
LSPIN,lspin_tf,0.0022,0.1,0,6,0.3347326276722484,0.3736642881704222
LSPIN,lspin_tf,0.0022,0.1,0,7,0.41491011059192795,0.4418879523170394
LSPIN,lspin_tf,0.0022,0.1,0,8,0.3611955705773004,0.3895358711508703
LSPIN,lspin_tf,0.0022,0.1,0,9,0.23296571028781243,0.3305392346882074
LSPIN,lspin_tf,0.0022,0.1,1,2,0.2962454807933282,0.3396694852455991
LSPIN,lspin_tf,0.0022,0.1,1,3,0.32736300416130615,0.4264459544327673
LSPIN,lspin_tf,0.0022,0.1,1,4,0.2756254475506083,0.35164096359448893
LSPIN,lspin_tf,0.0022,0.1,1,5,0.2723887360474088,0.35259765492889045
LSPIN,lspin_tf,0.0022,0.1,1,6,0.30683065733734705,0.3519802828568973
LSPIN,lspin_tf,0.0022,0.1,1,7,0.29248158822162706,0.3854262797188002
LSPIN,lspin_tf,0.0022,0.1,1,8,0.29414211639230586,0.3681795240313708
LSPIN,lspin_tf,0.0022,0.1,1,9,0.4713902597781352,0.5205057332757727
LSPIN,lspin_tf,0.0022,0.1,2,3,0.5868887517831468,0.5557853873496079
LSPIN,lspin_tf,0.0022,0.1,2,4,0.45003282552548546,0.4273135574167701
LSPIN,lspin_tf,0.0022,0.1,2,5,0.6765574169748748,0.5997584482909138
LSPIN,lspin_tf,0.0022,0.1,2,6,0.6883387148760318,0.6213873519122575
LSPIN,lspin_tf,0.0022,0.1,2,7,0.6650768916620328,0.5894939062288257
LSPIN,lspin_tf,0.0022,0.1,2,8,0.5339037868667759,0.4651400779376956
LSPIN,lspin_tf,0.0022,0.1,2,9,0.3643042671436584,0.40559492979534484
LSPIN,lspin_tf,0.0022,0.1,3,4,0.43390423461297883,0.4725207572536513
LSPIN,lspin_tf,0.0022,0.1,3,5,0.6645791206267738,0.6635828555380962
LSPIN,lspin_tf,0.0022,0.1,3,6,0.5612969702722331,0.5108219721284075
LSPIN,lspin_tf,0.0022,0.1,3,7,0.7635355135377916,0.7217748249811688
LSPIN,lspin_tf,0.0022,0.1,3,8,0.7328578099516073,0.6833796922121488
LSPIN,lspin_tf,0.0022,0.1,3,9,0.3730984492513924,0.4013396054023735
LSPIN,lspin_tf,0.0022,0.1,4,5,0.5278783093794411,0.49715937864429327
LSPIN,lspin_tf,0.0022,0.1,4,6,0.32711229689070953,0.34414363152087646
LSPIN,lspin_tf,0.0022,0.1,4,7,0.4437413360913502,0.4603557962807144
LSPIN,lspin_tf,0.0022,0.1,4,8,0.3826391848857293,0.3954011652273822
LSPIN,lspin_tf,0.0022,0.1,4,9,0.23564178830467072,0.3153999351933518
LSPIN,lspin_tf,0.0022,0.1,5,6,0.48224828207484804,0.43779615622693446
LSPIN,lspin_tf,0.0022,0.1,5,7,0.7550210525894963,0.7096506151042655
LSPIN,lspin_tf,0.0022,0.1,5,8,0.6217741160561838,0.5937696209341778
LSPIN,lspin_tf,0.0022,0.1,5,9,0.313150993932896,0.33774168148340805
LSPIN,lspin_tf,0.0022,0.1,6,7,0.5709708092974126,0.5193798164925576
LSPIN,lspin_tf,0.0022,0.1,6,8,0.5255912260166278,0.4649711184416233
LSPIN,lspin_tf,0.0022,0.1,6,9,0.47552135324180284,0.5127686639233477
LSPIN,lspin_tf,0.0022,0.1,7,8,0.7636940741002404,0.7148734593798972
LSPIN,lspin_tf,0.0022,0.1,7,9,0.3289483960787608,0.3458694943995917
LSPIN,lspin_tf,0.0022,0.1,8,9,0.3197967488974688,0.3387989187686941
LSPIN,lspin_tf,0.011,0.2,0,1,0.40202560619857164,0.39163450936456007
LSPIN,lspin_tf,0.011,0.2,0,2,0.2715746656126988,0.3361658273759477
LSPIN,lspin_tf,0.011,0.2,0,3,0.22741542373250234,0.31246006409646154
LSPIN,lspin_tf,0.011,0.2,0,4,0.33969364465339413,0.36829144436009276
LSPIN,lspin_tf,0.011,0.2,0,5,0.5330695540036834,0.47993932016566304
LSPIN,lspin_tf,0.011,0.2,0,6,0.29679871207996766,0.3580431079656627
LSPIN,lspin_tf,0.011,0.2,0,7,0.28567668431387944,0.3495971798795335
LSPIN,lspin_tf,0.011,0.2,0,8,0.36307049284926307,0.3623821253356995
LSPIN,lspin_tf,0.011,0.2,0,9,0.22754408785259858,0.2892700437735969
LSPIN,lspin_tf,0.011,0.2,1,2,0.31709647873912405,0.3827593462185713
LSPIN,lspin_tf,0.011,0.2,1,3,0.2808103724605908,0.36293452938467047
LSPIN,lspin_tf,0.011,0.2,1,4,0.2757544686785531,0.33451413639444705
LSPIN,lspin_tf,0.011,0.2,1,5,0.5657224094556452,0.5533305724924888
LSPIN,lspin_tf,0.011,0.2,1,6,0.3354928791164137,0.450075935548469
LSPIN,lspin_tf,0.011,0.2,1,7,0.2932376609502975,0.37670958735988164
LSPIN,lspin_tf,0.011,0.2,1,8,0.5215205342401116,0.48674330257090237
LSPIN,lspin_tf,0.011,0.2,1,9,0.3087071772329591,0.36310696667399556
LSPIN,lspin_tf,0.011,0.2,2,3,0.5617591977739601,0.5544107738747547
LSPIN,lspin_tf,0.011,0.2,2,4,0.5128210814218794,0.5140829478706237
LSPIN,lspin_tf,0.011,0.2,2,5,0.2841589673607643,0.3305956374876406
LSPIN,lspin_tf,0.011,0.2,2,6,0.7262050224724673,0.645181742341749
LSPIN,lspin_tf,0.011,0.2,2,7,0.6983968799305266,0.6299476065647813
LSPIN,lspin_tf,0.011,0.2,2,8,0.30897391811916736,0.35840706341269196
LSPIN,lspin_tf,0.011,0.2,2,9,0.7629868808620086,0.6908675211209547
LSPIN,lspin_tf,0.011,0.2,3,4,0.34078102802037774,0.35752001929647864
LSPIN,lspin_tf,0.011,0.2,3,5,0.2584703317771781,0.329829067527497
LSPIN,lspin_tf,0.011,0.2,3,6,0.4963022447326748,0.49930595397022737
LSPIN,lspin_tf,0.011,0.2,3,7,0.5077062575564166,0.5546019168564317
LSPIN,lspin_tf,0.011,0.2,3,8,0.3171604984370643,0.36222213809069903
LSPIN,lspin_tf,0.011,0.2,3,9,0.6803734616401824,0.661654123238115
LSPIN,lspin_tf,0.011,0.2,4,5,0.21311807036326819,0.23379847354272196
LSPIN,lspin_tf,0.011,0.2,4,6,0.5136640390493098,0.5261330100568312
LSPIN,lspin_tf,0.011,0.2,4,7,0.44984726089188665,0.47774421450590976
LSPIN,lspin_tf,0.011,0.2,4,8,0.2570116776675287,0.31486497368981736
LSPIN,lspin_tf,0.011,0.2,4,9,0.4746244428925866,0.4801752333267676
LSPIN,lspin_tf,0.011,0.2,5,6,0.3155671050842366,0.36973604676185634
LSPIN,lspin_tf,0.011,0.2,5,7,0.3101809979790241,0.3476238791790983
LSPIN,lspin_tf,0.011,0.2,5,8,0.3679441756697108,0.3924037716743309
LSPIN,lspin_tf,0.011,0.2,5,9,0.27275987357750753,0.3228943008933423
LSPIN,lspin_tf,0.011,0.2,6,7,0.7838757457973127,0.6978863924393248
LSPIN,lspin_tf,0.011,0.2,6,8,0.2567049696277735,0.3221942847882082
LSPIN,lspin_tf,0.011,0.2,6,9,0.6355426120018661,0.5564650361469277
LSPIN,lspin_tf,0.011,0.2,7,8,0.25360727189064247,0.3123038320558832
LSPIN,lspin_tf,0.011,0.2,7,9,0.6142360850037497,0.550938294631508
LSPIN,lspin_tf,0.011,0.2,8,9,0.3178465134108751,0.34456597425550417
LSPIN,lspin_tf,0.0075,0.2,0,1,0.5375033388998814,0.4940841727967486
LSPIN,lspin_tf,0.0075,0.2,0,2,0.17725791669034996,0.20175627035582694
LSPIN,lspin_tf,0.0075,0.2,0,3,0.3833506541944247,0.3806643404586357
LSPIN,lspin_tf,0.0075,0.2,0,4,0.14383513362003486,0.18872192068874585
LSPIN,lspin_tf,0.0075,0.2,0,5,0.4152446486047035,0.4519422061827276
LSPIN,lspin_tf,0.0075,0.2,0,6,0.47470126780626587,0.4792787100198583
LSPIN,lspin_tf,0.0075,0.2,0,7,0.48192663933456764,0.45274234463766094
LSPIN,lspin_tf,0.0075,0.2,0,8,0.2627603514714375,0.3086931095796252
LSPIN,lspin_tf,0.0075,0.2,0,9,0.26796773351453557,0.3406675161299315
LSPIN,lspin_tf,0.0075,0.2,1,2,0.33102190810633836,0.3496032317930609
LSPIN,lspin_tf,0.0075,0.2,1,3,0.568757632868239,0.4926097546630827
LSPIN,lspin_tf,0.0075,0.2,1,4,0.27074151468892776,0.3341690594034836
LSPIN,lspin_tf,0.0075,0.2,1,5,0.5903912502636481,0.512213003337551
LSPIN,lspin_tf,0.0075,0.2,1,6,0.6951652841753071,0.6184602077478075
LSPIN,lspin_tf,0.0075,0.2,1,7,0.6950594761923038,0.6038193381786054
LSPIN,lspin_tf,0.0075,0.2,1,8,0.2724122729457792,0.33652919748679316
LSPIN,lspin_tf,0.0075,0.2,1,9,0.3859483007389883,0.37716094591036753
LSPIN,lspin_tf,0.0075,0.2,2,3,0.5417910400173686,0.5161687181787148
LSPIN,lspin_tf,0.0075,0.2,2,4,0.34211966473381517,0.4286897518457629
LSPIN,lspin_tf,0.0075,0.2,2,5,0.4538359450133021,0.44579864197747493
LSPIN,lspin_tf,0.0075,0.2,2,6,0.46503224584676534,0.4577620334821826
LSPIN,lspin_tf,0.0075,0.2,2,7,0.4207921588654538,0.4314700735150557
LSPIN,lspin_tf,0.0075,0.2,2,8,0.26056111836301105,0.3020615867419184
LSPIN,lspin_tf,0.0075,0.2,2,9,0.6793504059759692,0.6142615408581836
LSPIN,lspin_tf,0.0075,0.2,3,4,0.3552973905120057,0.4387082172598193
LSPIN,lspin_tf,0.0075,0.2,3,5,0.6913785882898134,0.6353695490832052
LSPIN,lspin_tf,0.0075,0.2,3,6,0.709877300414457,0.6422680071226445
LSPIN,lspin_tf,0.0075,0.2,3,7,0.6843758686826397,0.6336341553803798
LSPIN,lspin_tf,0.0075,0.2,3,8,0.2815564201871621,0.38424486707336747
LSPIN,lspin_tf,0.0075,0.2,3,9,0.5905572829185938,0.5723553501488686
LSPIN,lspin_tf,0.0075,0.2,4,5,0.3243638708403709,0.4250403445801756
LSPIN,lspin_tf,0.0075,0.2,4,6,0.2907560012506601,0.3720159635358489
LSPIN,lspin_tf,0.0075,0.2,4,7,0.31946978751367877,0.38670165234875586
LSPIN,lspin_tf,0.0075,0.2,4,8,0.3113114939506993,0.3668043430233623
LSPIN,lspin_tf,0.0075,0.2,4,9,0.328932707907767,0.44321505013990453
LSPIN,lspin_tf,0.0075,0.2,5,6,0.8178403150886566,0.7193650465518414
LSPIN,lspin_tf,0.0075,0.2,5,7,0.6477993325786116,0.5746162634731702
LSPIN,lspin_tf,0.0075,0.2,5,8,0.21634609062912305,0.29287326485509463
LSPIN,lspin_tf,0.0075,0.2,5,9,0.5904187417606773,0.5849240992966204
LSPIN,lspin_tf,0.0075,0.2,6,7,0.7800961977931306,0.7114094351359544
LSPIN,lspin_tf,0.0075,0.2,6,8,0.2717188062364516,0.37077355688035557
LSPIN,lspin_tf,0.0075,0.2,6,9,0.5469303399470009,0.5261376121295084
LSPIN,lspin_tf,0.0075,0.2,7,8,0.3036389719861415,0.409502588608071
LSPIN,lspin_tf,0.0075,0.2,7,9,0.4834858262984646,0.48141056070111
LSPIN,lspin_tf,0.0075,0.2,8,9,0.2604337694618912,0.3308733731388558
LSPIN,lspin_tf,0.005,0.2,0,1,0.7665997316306475,0.6474528521543458
LSPIN,lspin_tf,0.005,0.2,0,2,0.704715618855825,0.5987718164482118
LSPIN,lspin_tf,0.005,0.2,0,3,0.8155167684036119,0.7148849101984308
LSPIN,lspin_tf,0.005,0.2,0,4,0.7498802522820593,0.6605095788285024
LSPIN,lspin_tf,0.005,0.2,0,5,0.38863438385373045,0.42154861539279714
LSPIN,lspin_tf,0.005,0.2,0,6,0.5354994956303881,0.4654462555735545
LSPIN,lspin_tf,0.005,0.2,0,7,0.7509611389100552,0.661344786153813
LSPIN,lspin_tf,0.005,0.2,0,8,0.5035672121228211,0.43564949421186056
LSPIN,lspin_tf,0.005,0.2,0,9,0.7171688059639888,0.6274221700725354
LSPIN,lspin_tf,0.005,0.2,1,2,0.7293038571593952,0.672676663770926
LSPIN,lspin_tf,0.005,0.2,1,3,0.8088850136685295,0.7083816082849231
LSPIN,lspin_tf,0.005,0.2,1,4,0.7400701225199922,0.6609399044961299
LSPIN,lspin_tf,0.005,0.2,1,5,0.38772581209085316,0.45547408183657184
LSPIN,lspin_tf,0.005,0.2,1,6,0.5283702127964279,0.48309366708499835
LSPIN,lspin_tf,0.005,0.2,1,7,0.7257816930008552,0.6635337136758076
LSPIN,lspin_tf,0.005,0.2,1,8,0.5385946927187591,0.5107225008463941
LSPIN,lspin_tf,0.005,0.2,1,9,0.6575465927423533,0.5861004483667874
LSPIN,lspin_tf,0.005,0.2,2,3,0.7364628153576275,0.6452014406722147
LSPIN,lspin_tf,0.005,0.2,2,4,0.8175469014706832,0.7284186248758795
LSPIN,lspin_tf,0.005,0.2,2,5,0.45846665804666503,0.4725865988498483
LSPIN,lspin_tf,0.005,0.2,2,6,0.6912219874318875,0.6214843371975994
LSPIN,lspin_tf,0.005,0.2,2,7,0.7070249837041059,0.6429691830974854
LSPIN,lspin_tf,0.005,0.2,2,8,0.42721287761392657,0.40190782029245903
LSPIN,lspin_tf,0.005,0.2,2,9,0.7726118656135943,0.6760585410294178
LSPIN,lspin_tf,0.005,0.2,3,4,0.7419320159012996,0.664363160064256
LSPIN,lspin_tf,0.005,0.2,3,5,0.3917900220431372,0.4393192646631864
LSPIN,lspin_tf,0.005,0.2,3,6,0.559368419064955,0.5174145140448361
LSPIN,lspin_tf,0.005,0.2,3,7,0.7825905885352997,0.690641026571709
LSPIN,lspin_tf,0.005,0.2,3,8,0.5046438728795557,0.4663865824155682
LSPIN,lspin_tf,0.005,0.2,3,9,0.7439405734161744,0.6791907596051023
LSPIN,lspin_tf,0.005,0.2,4,5,0.49622980890425167,0.5243259601720459
LSPIN,lspin_tf,0.005,0.2,4,6,0.6739908168061807,0.5960452147897577
LSPIN,lspin_tf,0.005,0.2,4,7,0.7496925763138317,0.7044920818425574
LSPIN,lspin_tf,0.005,0.2,4,8,0.4456174340516769,0.4122093440445499
LSPIN,lspin_tf,0.005,0.2,4,9,0.7902179553848823,0.7240026290457962
LSPIN,lspin_tf,0.005,0.2,5,6,0.5407925962789781,0.5252683322649879
LSPIN,lspin_tf,0.005,0.2,5,7,0.4446437936353901,0.4944956718890833
LSPIN,lspin_tf,0.005,0.2,5,8,0.26801790354381866,0.35817020916346276
LSPIN,lspin_tf,0.005,0.2,5,9,0.49238333476392787,0.5228099887984331
LSPIN,lspin_tf,0.005,0.2,6,7,0.6146616500084778,0.5798897516745355
LSPIN,lspin_tf,0.005,0.2,6,8,0.3021978968846182,0.2831621275133608
LSPIN,lspin_tf,0.005,0.2,6,9,0.7160433052024504,0.6704439887438796
LSPIN,lspin_tf,0.005,0.2,7,8,0.4338112587414605,0.4285626872340622
LSPIN,lspin_tf,0.005,0.2,7,9,0.8165693874820397,0.7523217068709794
LSPIN,lspin_tf,0.005,0.2,8,9,0.414073623893037,0.41368390890906176
LSPIN,lspin_tf,0.0033,0.2,0,1,0.4968357779709145,0.48384307231607654
LSPIN,lspin_tf,0.0033,0.2,0,2,0.4140809013160412,0.39508709986113466
LSPIN,lspin_tf,0.0033,0.2,0,3,0.3422392513836052,0.32097588048797754
LSPIN,lspin_tf,0.0033,0.2,0,4,0.5651930591170868,0.48765040000509996
LSPIN,lspin_tf,0.0033,0.2,0,5,0.19930910485226686,0.26215799203571627
LSPIN,lspin_tf,0.0033,0.2,0,6,0.4390386548409675,0.4059100453316043
LSPIN,lspin_tf,0.0033,0.2,0,7,0.5293351039039144,0.5273882412312189
LSPIN,lspin_tf,0.0033,0.2,0,8,0.5471705666384773,0.5175683727574066
LSPIN,lspin_tf,0.0033,0.2,0,9,0.404077194594646,0.39762679470084356
LSPIN,lspin_tf,0.0033,0.2,1,2,0.6893375808070481,0.6193276004865516
LSPIN,lspin_tf,0.0033,0.2,1,3,0.6122771088557174,0.5272893525156884
LSPIN,lspin_tf,0.0033,0.2,1,4,0.5614225263725472,0.5274370083024397
LSPIN,lspin_tf,0.0033,0.2,1,5,0.37675396541353545,0.4672480597175075
LSPIN,lspin_tf,0.0033,0.2,1,6,0.8070824835803508,0.7221645677977943
LSPIN,lspin_tf,0.0033,0.2,1,7,0.6914781806601273,0.6262544637951232
LSPIN,lspin_tf,0.0033,0.2,1,8,0.7223127886111419,0.7002183101422339
LSPIN,lspin_tf,0.0033,0.2,1,9,0.7018516564401166,0.6187486198377606
LSPIN,lspin_tf,0.0033,0.2,2,3,0.6530755153838701,0.5830400781558478
LSPIN,lspin_tf,0.0033,0.2,2,4,0.5059425695214652,0.4754679315958993
LSPIN,lspin_tf,0.0033,0.2,2,5,0.3137926523932434,0.36308385811939103
LSPIN,lspin_tf,0.0033,0.2,2,6,0.7443619238324555,0.6432908582900383
LSPIN,lspin_tf,0.0033,0.2,2,7,0.6223091601578365,0.5715836621785597
LSPIN,lspin_tf,0.0033,0.2,2,8,0.579800702397354,0.5410637948459802
LSPIN,lspin_tf,0.0033,0.2,2,9,0.6853922269048329,0.5910041645204015
LSPIN,lspin_tf,0.0033,0.2,3,4,0.4220646477536663,0.3943420208253612
LSPIN,lspin_tf,0.0033,0.2,3,5,0.4381901073914538,0.4474596170001902
LSPIN,lspin_tf,0.0033,0.2,3,6,0.645873496190273,0.5557308346331452
LSPIN,lspin_tf,0.0033,0.2,3,7,0.5159644872057834,0.4510240919801708
LSPIN,lspin_tf,0.0033,0.2,3,8,0.4907485164406213,0.4646087302446861
LSPIN,lspin_tf,0.0033,0.2,3,9,0.7188111934966164,0.6073932553298883
LSPIN,lspin_tf,0.0033,0.2,4,5,0.2435144761409051,0.3239563085858461
LSPIN,lspin_tf,0.0033,0.2,4,6,0.5236122099272482,0.4772832810509259
LSPIN,lspin_tf,0.0033,0.2,4,7,0.6118076048923146,0.6039216750441024
LSPIN,lspin_tf,0.0033,0.2,4,8,0.6822968134657403,0.6544952471455132
LSPIN,lspin_tf,0.0033,0.2,4,9,0.47480294453298305,0.43829215075527916
LSPIN,lspin_tf,0.0033,0.2,5,6,0.36393881160707836,0.41293695220055715
LSPIN,lspin_tf,0.0033,0.2,5,7,0.2756879620424097,0.3402472666411179
LSPIN,lspin_tf,0.0033,0.2,5,8,0.28301560014713456,0.38078712620754784
LSPIN,lspin_tf,0.0033,0.2,5,9,0.4408253091590424,0.48729970448135307
LSPIN,lspin_tf,0.0033,0.2,6,7,0.6398069417363327,0.5629958563909578
LSPIN,lspin_tf,0.0033,0.2,6,8,0.72486298030831,0.701601268223302
LSPIN,lspin_tf,0.0033,0.2,6,9,0.6694773975593616,0.5599847256496289
LSPIN,lspin_tf,0.0033,0.2,7,8,0.7483368437719901,0.6788630835164857
LSPIN,lspin_tf,0.0033,0.2,7,9,0.5631240303875179,0.5004147553941272
LSPIN,lspin_tf,0.0033,0.2,8,9,0.5446619718002196,0.5184568241113781
LSPIN,lspin_tf,0.0022,0.2,0,1,0.801710954624465,0.7099925254906777
LSPIN,lspin_tf,0.0022,0.2,0,2,0.8278609621209528,0.7753104402297271
LSPIN,lspin_tf,0.0022,0.2,0,3,0.6829424948161315,0.652259368168491
LSPIN,lspin_tf,0.0022,0.2,0,4,0.37282169731041553,0.4364672102451101
LSPIN,lspin_tf,0.0022,0.2,0,5,0.6365021846634222,0.5395345154955845
LSPIN,lspin_tf,0.0022,0.2,0,6,0.3670086442970035,0.3733611884738108
LSPIN,lspin_tf,0.0022,0.2,0,7,0.7330222876459885,0.6448326192881726
LSPIN,lspin_tf,0.0022,0.2,0,8,0.6334451458352277,0.5683957558785843
