model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,0.006,0.0,1,5,0.8357096244527769
Concrete,concrete,0.006,0.0,1,6,0.621363683788361
Concrete,concrete,0.006,0.0,1,7,0.8183514268622808
Concrete,concrete,0.006,0.0,1,8,0.8541762501379242
Concrete,concrete,0.006,0.0,1,9,0.7324561926975022
Concrete,concrete,0.006,0.0,2,3,0.8405325645161396
Concrete,concrete,0.006,0.0,2,4,0.8897880703644286
Concrete,concrete,0.006,0.0,2,5,0.9192592434949703
Concrete,concrete,0.006,0.0,2,6,0.8083057321332533
Concrete,concrete,0.006,0.0,2,7,0.8374072135210956
Concrete,concrete,0.006,0.0,2,8,0.7975331054678183
Concrete,concrete,0.006,0.0,2,9,0.857922177730944
Concrete,concrete,0.006,0.0,3,4,0.8232256295291539
Concrete,concrete,0.006,0.0,3,5,0.8260547311685127
Concrete,concrete,0.006,0.0,3,6,0.8348528290490381
Concrete,concrete,0.006,0.0,3,7,0.7933297744655333
Concrete,concrete,0.006,0.0,3,8,0.7093167871830067
Concrete,concrete,0.006,0.0,3,9,0.8148547282534372
Concrete,concrete,0.006,0.0,4,5,0.8658735608794591
Concrete,concrete,0.006,0.0,4,6,0.8020034460178647
Concrete,concrete,0.006,0.0,4,7,0.8305691020243838
Concrete,concrete,0.006,0.0,4,8,0.8062137011669729
Concrete,concrete,0.006,0.0,4,9,0.8058620509566046
Concrete,concrete,0.006,0.0,5,6,0.7585617143414002
Concrete,concrete,0.006,0.0,5,7,0.86681357393775
Concrete,concrete,0.006,0.0,5,8,0.839252277501748
Concrete,concrete,0.006,0.0,5,9,0.8714436624317805
Concrete,concrete,0.006,0.0,6,7,0.6972805461451522
Concrete,concrete,0.006,0.0,6,8,0.6194682455917846
Concrete,concrete,0.006,0.0,6,9,0.7760394299361875
Concrete,concrete,0.006,0.0,7,8,0.8477958595221073
Concrete,concrete,0.006,0.0,7,9,0.7915042190049743
Concrete,concrete,0.006,0.0,8,9,0.7462656688819784
Concrete,concrete,0.005,0.0,0,1,0.8462890916035901
Concrete,concrete,0.005,0.0,0,2,0.8556254371535025
Concrete,concrete,0.005,0.0,0,3,0.8485615546072242
Concrete,concrete,0.005,0.0,0,4,0.8143526601781831
Concrete,concrete,0.005,0.0,0,5,0.8046506144270801
Concrete,concrete,0.005,0.0,0,6,0.8088140870340521
Concrete,concrete,0.005,0.0,0,7,0.766551824682503
Concrete,concrete,0.005,0.0,0,8,0.8327814695653732
Concrete,concrete,0.005,0.0,0,9,0.7681751606788072
Concrete,concrete,0.005,0.0,1,2,0.8467498046700926
Concrete,concrete,0.005,0.0,1,3,0.8299913529976798
Concrete,concrete,0.005,0.0,1,4,0.8315678413148351
Concrete,concrete,0.005,0.0,1,5,0.8053014159301404
Concrete,concrete,0.005,0.0,1,6,0.7654249108874628
Concrete,concrete,0.005,0.0,1,7,0.7633105984106687
Concrete,concrete,0.005,0.0,1,8,0.7538152045466863
Concrete,concrete,0.005,0.0,1,9,0.7485376194866786
Concrete,concrete,0.005,0.0,2,3,0.8142020091976266
Concrete,concrete,0.005,0.0,2,4,0.8089165482120796
Concrete,concrete,0.005,0.0,2,5,0.8546631543277535
Concrete,concrete,0.005,0.0,2,6,0.884923881215198
Concrete,concrete,0.005,0.0,2,7,0.802534715398994
Concrete,concrete,0.005,0.0,2,8,0.8094971079588364
Concrete,concrete,0.005,0.0,2,9,0.7904054857511833
Concrete,concrete,0.005,0.0,3,4,0.7994429170415218
Concrete,concrete,0.005,0.0,3,5,0.8889851542952903
Concrete,concrete,0.005,0.0,3,6,0.7482857600520244
Concrete,concrete,0.005,0.0,3,7,0.8316006546039009
Concrete,concrete,0.005,0.0,3,8,0.8382524054455204
Concrete,concrete,0.005,0.0,3,9,0.8240882083607308
Concrete,concrete,0.005,0.0,4,5,0.7669292038257527
Concrete,concrete,0.005,0.0,4,6,0.7364657780047219
Concrete,concrete,0.005,0.0,4,7,0.7851294813436746
Concrete,concrete,0.005,0.0,4,8,0.7868472309344765
Concrete,concrete,0.005,0.0,4,9,0.7786672426008316
Concrete,concrete,0.005,0.0,5,6,0.7883354157276142
Concrete,concrete,0.005,0.0,5,7,0.8456822436019599
Concrete,concrete,0.005,0.0,5,8,0.775532257864424
Concrete,concrete,0.005,0.0,5,9,0.7992719737613785
Concrete,concrete,0.005,0.0,6,7,0.8077869812349706
Concrete,concrete,0.005,0.0,6,8,0.7802169596737367
Concrete,concrete,0.005,0.0,6,9,0.7550331294956039
Concrete,concrete,0.005,0.0,7,8,0.8191946395436474
Concrete,concrete,0.005,0.0,7,9,0.8018637406396537
Concrete,concrete,0.005,0.0,8,9,0.746188386905299
Concrete,concrete,0.004,0.0,0,1,0.8493183550513069
Concrete,concrete,0.004,0.0,0,2,0.8418626928894566
Concrete,concrete,0.004,0.0,0,3,0.8053288658901833
Concrete,concrete,0.004,0.0,0,4,0.8203185307389409
Concrete,concrete,0.004,0.0,0,5,0.7896583134869172
Concrete,concrete,0.004,0.0,0,6,0.8041290843821048
Concrete,concrete,0.004,0.0,0,7,0.8194340120977246
Concrete,concrete,0.004,0.0,0,8,0.804838014522124
Concrete,concrete,0.004,0.0,0,9,0.7911044824292384
Concrete,concrete,0.004,0.0,1,2,0.8505835919745584
Concrete,concrete,0.004,0.0,1,3,0.7553546884847475
Concrete,concrete,0.004,0.0,1,4,0.8027916677296572
Concrete,concrete,0.004,0.0,1,5,0.8248595478307027
Concrete,concrete,0.004,0.0,1,6,0.8372673528980631
Concrete,concrete,0.004,0.0,1,7,0.8236596301730791
Concrete,concrete,0.004,0.0,1,8,0.8194898014196069
Concrete,concrete,0.004,0.0,1,9,0.7341232489456798
Concrete,concrete,0.004,0.0,2,3,0.8317762846951151
Concrete,concrete,0.004,0.0,2,4,0.8043171629813958
Concrete,concrete,0.004,0.0,2,5,0.8074255078436727
Concrete,concrete,0.004,0.0,2,6,0.8819235957062376
Concrete,concrete,0.004,0.0,2,7,0.8169164474258864
Concrete,concrete,0.004,0.0,2,8,0.793690968510134
Concrete,concrete,0.004,0.0,2,9,0.7450483419875665
Concrete,concrete,0.004,0.0,3,4,0.8067466759849706
Concrete,concrete,0.004,0.0,3,5,0.87031019440004
Concrete,concrete,0.004,0.0,3,6,0.7846203967006087
Concrete,concrete,0.004,0.0,3,7,0.7604211953399038
Concrete,concrete,0.004,0.0,3,8,0.8565069958291557
Concrete,concrete,0.004,0.0,3,9,0.7752260260929251
Concrete,concrete,0.004,0.0,4,5,0.7788383409246815
Concrete,concrete,0.004,0.0,4,6,0.8330350976538501
Concrete,concrete,0.004,0.0,4,7,0.8164770512577586
Concrete,concrete,0.004,0.0,4,8,0.8177892956411695
Concrete,concrete,0.004,0.0,4,9,0.8165123714845198
Concrete,concrete,0.004,0.0,5,6,0.8087532635925629
Concrete,concrete,0.004,0.0,5,7,0.7518990140879819
Concrete,concrete,0.004,0.0,5,8,0.859239218077293
Concrete,concrete,0.004,0.0,5,9,0.7295446102175154
Concrete,concrete,0.004,0.0,6,7,0.8339110066414968
Concrete,concrete,0.004,0.0,6,8,0.7716507921566076
Concrete,concrete,0.004,0.0,6,9,0.7235615809410307
Concrete,concrete,0.004,0.0,7,8,0.8183367050285862
Concrete,concrete,0.004,0.0,7,9,0.7923158415731919
Concrete,concrete,0.004,0.0,8,9,0.8177507226331209
Concrete,concrete,0.0033,0.0,0,1,0.8899716598435462
Concrete,concrete,0.0033,0.0,0,2,0.8615343123195766
Concrete,concrete,0.0033,0.0,0,3,0.8721545475880661
Concrete,concrete,0.0033,0.0,0,4,0.8272396913820672
Concrete,concrete,0.0033,0.0,0,5,0.7925467104477447
Concrete,concrete,0.0033,0.0,0,6,0.7135676833442173
Concrete,concrete,0.0033,0.0,0,7,0.8249103914053465
Concrete,concrete,0.0033,0.0,0,8,0.6206008699859022
Concrete,concrete,0.0033,0.0,0,9,0.8203203169591926
Concrete,concrete,0.0033,0.0,1,2,0.8941754368590051
Concrete,concrete,0.0033,0.0,1,3,0.91133261267719
Concrete,concrete,0.0033,0.0,1,4,0.8026312007999626
Concrete,concrete,0.0033,0.0,1,5,0.7886316372955797
Concrete,concrete,0.0033,0.0,1,6,0.7767142522976977
Concrete,concrete,0.0033,0.0,1,7,0.8444546295224061
Concrete,concrete,0.0033,0.0,1,8,0.6275105980734282
Concrete,concrete,0.0033,0.0,1,9,0.8188714970778883
Concrete,concrete,0.0033,0.0,2,3,0.8766936580701392
Concrete,concrete,0.0033,0.0,2,4,0.7915533665391156
Concrete,concrete,0.0033,0.0,2,5,0.7793763114661254
Concrete,concrete,0.0033,0.0,2,6,0.6558488352111511
Concrete,concrete,0.0033,0.0,2,7,0.8341397247605031
Concrete,concrete,0.0033,0.0,2,8,0.707590392953942
Concrete,concrete,0.0033,0.0,2,9,0.7542390987626408
Concrete,concrete,0.0033,0.0,3,4,0.772838296255798
Concrete,concrete,0.0033,0.0,3,5,0.7837939461799992
Concrete,concrete,0.0033,0.0,3,6,0.746277258639228
Concrete,concrete,0.0033,0.0,3,7,0.8305472293294004
Concrete,concrete,0.0033,0.0,3,8,0.6377908931150056
Concrete,concrete,0.0033,0.0,3,9,0.809754707285951
Concrete,concrete,0.0033,0.0,4,5,0.8080511430733914
Concrete,concrete,0.0033,0.0,4,6,0.7248702231508739
Concrete,concrete,0.0033,0.0,4,7,0.8113225740941442
Concrete,concrete,0.0033,0.0,4,8,0.6250029145209408
Concrete,concrete,0.0033,0.0,4,9,0.7398009307624114
Concrete,concrete,0.0033,0.0,5,6,0.7584820495221746
Concrete,concrete,0.0033,0.0,5,7,0.856305985550616
Concrete,concrete,0.0033,0.0,5,8,0.6292185614264699
Concrete,concrete,0.0033,0.0,5,9,0.831703914136836
Concrete,concrete,0.0033,0.0,6,7,0.7837957910793745
Concrete,concrete,0.0033,0.0,6,8,0.4232476190537294
Concrete,concrete,0.0033,0.0,6,9,0.8416782014024285
Concrete,concrete,0.0033,0.0,7,8,0.6198814780608723
Concrete,concrete,0.0033,0.0,7,9,0.7815565116532633
Concrete,concrete,0.0033,0.0,8,9,0.5431080344427832
Concrete,concrete,0.0027,0.0,0,1,0.8662047942555428
Concrete,concrete,0.0027,0.0,0,2,0.8754958739335331
Concrete,concrete,0.0027,0.0,0,3,0.6737254562839287
Concrete,concrete,0.0027,0.0,0,4,0.7783072318019365
Concrete,concrete,0.0027,0.0,0,5,0.8188899048672736
Concrete,concrete,0.0027,0.0,0,6,0.8598476687766866
Concrete,concrete,0.0027,0.0,0,7,0.8173529790752212
Concrete,concrete,0.0027,0.0,0,8,0.8281050700006325
Concrete,concrete,0.0027,0.0,0,9,0.7465324153890697
Concrete,concrete,0.0027,0.0,1,2,0.8798367080819527
Concrete,concrete,0.0027,0.0,1,3,0.6719692380255512
Concrete,concrete,0.0027,0.0,1,4,0.7670148076492475
Concrete,concrete,0.0027,0.0,1,5,0.8541070422195199
Concrete,concrete,0.0027,0.0,1,6,0.8712271246728672
Concrete,concrete,0.0027,0.0,1,7,0.843131953436734
Concrete,concrete,0.0027,0.0,1,8,0.864958416611078
Concrete,concrete,0.0027,0.0,1,9,0.8485254670961537
Concrete,concrete,0.0027,0.0,2,3,0.6654349085574163
Concrete,concrete,0.0027,0.0,2,4,0.7662627373264019
Concrete,concrete,0.0027,0.0,2,5,0.7927079443707371
Concrete,concrete,0.0027,0.0,2,6,0.835233235292686
Concrete,concrete,0.0027,0.0,2,7,0.8719846640101789
Concrete,concrete,0.0027,0.0,2,8,0.8027823287524855
Concrete,concrete,0.0027,0.0,2,9,0.7607709899051465
Concrete,concrete,0.0027,0.0,3,4,0.6926849525256257
Concrete,concrete,0.0027,0.0,3,5,0.6894089702341536
Concrete,concrete,0.0027,0.0,3,6,0.6505320705271964
Concrete,concrete,0.0027,0.0,3,7,0.6516070395624239
Concrete,concrete,0.0027,0.0,3,8,0.6969741785643236
Concrete,concrete,0.0027,0.0,3,9,0.638813156332222
Concrete,concrete,0.0027,0.0,4,5,0.8096482970171458
Concrete,concrete,0.0027,0.0,4,6,0.8094040470516037
Concrete,concrete,0.0027,0.0,4,7,0.8224007509068547
Concrete,concrete,0.0027,0.0,4,8,0.765594058049456
Concrete,concrete,0.0027,0.0,4,9,0.7972657096348662
Concrete,concrete,0.0027,0.0,5,6,0.8580346348918
Concrete,concrete,0.0027,0.0,5,7,0.8450029875394008
Concrete,concrete,0.0027,0.0,5,8,0.7688873477716225
Concrete,concrete,0.0027,0.0,5,9,0.853268401271585
Concrete,concrete,0.0027,0.0,6,7,0.8320818774496198
Concrete,concrete,0.0027,0.0,6,8,0.8159059114771369
Concrete,concrete,0.0027,0.0,6,9,0.8218915146945066
Concrete,concrete,0.0027,0.0,7,8,0.7617061847936489
Concrete,concrete,0.0027,0.0,7,9,0.8287079691258605
Concrete,concrete,0.0027,0.0,8,9,0.7843785807589178
Concrete,concrete,0.0022,0.0,0,1,0.5003625990430671
Concrete,concrete,0.0022,0.0,0,2,0.6963211302231308
Concrete,concrete,0.0022,0.0,0,3,0.6679114466572609
Concrete,concrete,0.0022,0.0,0,4,0.8071623666083139
Concrete,concrete,0.0022,0.0,0,5,0.7398748122539134
Concrete,concrete,0.0022,0.0,0,6,0.8207677622435517
Concrete,concrete,0.0022,0.0,0,7,0.6814764604093472
Concrete,concrete,0.0022,0.0,0,8,0.6254766361718394
Concrete,concrete,0.0022,0.0,0,9,0.8451172008970271
Concrete,concrete,0.0022,0.0,1,2,0.8620061284172462
Concrete,concrete,0.0022,0.0,1,3,0.7687641648374175
Concrete,concrete,0.0022,0.0,1,4,0.6887943410223732
Concrete,concrete,0.0022,0.0,1,5,0.683463558425356
Concrete,concrete,0.0022,0.0,1,6,0.6767309206972254
Concrete,concrete,0.0022,0.0,1,7,0.6492530832984741
Concrete,concrete,0.0022,0.0,1,8,0.8000510409885061
Concrete,concrete,0.0022,0.0,1,9,0.6928872533214172
Concrete,concrete,0.0022,0.0,2,3,0.8968028936512393
Concrete,concrete,0.0022,0.0,2,4,0.8137077825568239
Concrete,concrete,0.0022,0.0,2,5,0.8222750371818135
Concrete,concrete,0.0022,0.0,2,6,0.821028464676101
Concrete,concrete,0.0022,0.0,2,7,0.7002231210203169
Concrete,concrete,0.0022,0.0,2,8,0.8383301365753381
Concrete,concrete,0.0022,0.0,2,9,0.8196484979744741
Concrete,concrete,0.0022,0.0,3,4,0.805439183123134
Concrete,concrete,0.0022,0.0,3,5,0.7793520080946424
Concrete,concrete,0.0022,0.0,3,6,0.8254532417138881
Concrete,concrete,0.0022,0.0,3,7,0.7374349407822729
Concrete,concrete,0.0022,0.0,3,8,0.8542157804554334
Concrete,concrete,0.0022,0.0,3,9,0.7913226948984214
Concrete,concrete,0.0022,0.0,4,5,0.7962350000526441
Concrete,concrete,0.0022,0.0,4,6,0.8677749745283994
Concrete,concrete,0.0022,0.0,4,7,0.7036959332147662
Concrete,concrete,0.0022,0.0,4,8,0.8217162326629109
Concrete,concrete,0.0022,0.0,4,9,0.838138263356759
Concrete,concrete,0.0022,0.0,5,6,0.8698982938964879
Concrete,concrete,0.0022,0.0,5,7,0.7076781508281568
Concrete,concrete,0.0022,0.0,5,8,0.7505641828448071
Concrete,concrete,0.0022,0.0,5,9,0.791546515578358
Concrete,concrete,0.0022,0.0,6,7,0.7722598616913238
Concrete,concrete,0.0022,0.0,6,8,0.8269061777138597
Concrete,concrete,0.0022,0.0,6,9,0.8376908450199642
Concrete,concrete,0.0022,0.0,7,8,0.7505761330773475
Concrete,concrete,0.0022,0.0,7,9,0.7415084459132296
Concrete,concrete,0.0022,0.0,8,9,0.7557000661664687
Concrete,concrete,0.0018,0.0,0,1,0.8324959347265399
Concrete,concrete,0.0018,0.0,0,2,0.8069588731249903
Concrete,concrete,0.0018,0.0,0,3,0.7615524346489124
Concrete,concrete,0.0018,0.0,0,4,0.8266725728088764
Concrete,concrete,0.0018,0.0,0,5,0.7668968955451468
Concrete,concrete,0.0018,0.0,0,6,0.7054752502928063
Concrete,concrete,0.0018,0.0,0,7,0.7293578791293606
Concrete,concrete,0.0018,0.0,0,8,0.824198016755922
Concrete,concrete,0.0018,0.0,0,9,0.7669454681903924
Concrete,concrete,0.0018,0.0,1,2,0.80961049477072
Concrete,concrete,0.0018,0.0,1,3,0.7742208122295327
Concrete,concrete,0.0018,0.0,1,4,0.7622234109821435
Concrete,concrete,0.0018,0.0,1,5,0.804306049559602
Concrete,concrete,0.0018,0.0,1,6,0.7467069781333784
Concrete,concrete,0.0018,0.0,1,7,0.8055198614574215
Concrete,concrete,0.0018,0.0,1,8,0.7810220503510252
Concrete,concrete,0.0018,0.0,1,9,0.8024011241447786
Concrete,concrete,0.0018,0.0,2,3,0.8139209401486206
Concrete,concrete,0.0018,0.0,2,4,0.8200352827332913
Concrete,concrete,0.0018,0.0,2,5,0.8281823998064521
Concrete,concrete,0.0018,0.0,2,6,0.8316335011712701
Concrete,concrete,0.0018,0.0,2,7,0.8289462698781532
Concrete,concrete,0.0018,0.0,2,8,0.797575473973119
Concrete,concrete,0.0018,0.0,2,9,0.8251382710210827
Concrete,concrete,0.0018,0.0,3,4,0.6821981196069873
Concrete,concrete,0.0018,0.0,3,5,0.7103688076371616
Concrete,concrete,0.0018,0.0,3,6,0.7721293717933561
Concrete,concrete,0.0018,0.0,3,7,0.6828892227827478
Concrete,concrete,0.0018,0.0,3,8,0.7692827158696086
Concrete,concrete,0.0018,0.0,3,9,0.8495722060444518
Concrete,concrete,0.0018,0.0,4,5,0.7878687557757647
Concrete,concrete,0.0018,0.0,4,6,0.7616912522245312
Concrete,concrete,0.0018,0.0,4,7,0.771096668246812
Concrete,concrete,0.0018,0.0,4,8,0.780798964616532
Concrete,concrete,0.0018,0.0,4,9,0.7071055239834982
Concrete,concrete,0.0018,0.0,5,6,0.8025523210122635
Concrete,concrete,0.0018,0.0,5,7,0.8085632491643382
Concrete,concrete,0.0018,0.0,5,8,0.82289026993034
Concrete,concrete,0.0018,0.0,5,9,0.7413503229151727
Concrete,concrete,0.0018,0.0,6,7,0.8107199323440955
Concrete,concrete,0.0018,0.0,6,8,0.7862094238698851
Concrete,concrete,0.0018,0.0,6,9,0.8119194279431118
Concrete,concrete,0.0018,0.0,7,8,0.8011389979326227
Concrete,concrete,0.0018,0.0,7,9,0.7493677275303559
Concrete,concrete,0.0018,0.0,8,9,0.8074411386144293
Concrete,concrete,0.0015,0.0,0,1,0.8534321179580662
Concrete,concrete,0.0015,0.0,0,2,0.8132169272249532
Concrete,concrete,0.0015,0.0,0,3,0.7470959724766438
Concrete,concrete,0.0015,0.0,0,4,0.6978008889113345
Concrete,concrete,0.0015,0.0,0,5,0.7513806397730561
Concrete,concrete,0.0015,0.0,0,6,0.7795238773496056
Concrete,concrete,0.0015,0.0,0,7,0.8032012914118671
Concrete,concrete,0.0015,0.0,0,8,0.7853581015369815
Concrete,concrete,0.0015,0.0,0,9,0.7545790350408013
Concrete,concrete,0.0015,0.0,1,2,0.8635062551782812
Concrete,concrete,0.0015,0.0,1,3,0.8188307485801927
Concrete,concrete,0.0015,0.0,1,4,0.7194206414242464
Concrete,concrete,0.0015,0.0,1,5,0.8133207490750218
Concrete,concrete,0.0015,0.0,1,6,0.7819878260824616
Concrete,concrete,0.0015,0.0,1,7,0.8469397892288988
Concrete,concrete,0.0015,0.0,1,8,0.8204891315235805
Concrete,concrete,0.0015,0.0,1,9,0.8223697754472374
Concrete,concrete,0.0015,0.0,2,3,0.7671054211843634
Concrete,concrete,0.0015,0.0,2,4,0.6190984038565144
Concrete,concrete,0.0015,0.0,2,5,0.7398565632444994
Concrete,concrete,0.0015,0.0,2,6,0.76940082529372
Concrete,concrete,0.0015,0.0,2,7,0.7844105022594788
Concrete,concrete,0.0015,0.0,2,8,0.7711158336564752
Concrete,concrete,0.0015,0.0,2,9,0.7304658372887013
Concrete,concrete,0.0015,0.0,3,4,0.6798267071380281
Concrete,concrete,0.0015,0.0,3,5,0.7192000034443441
Concrete,concrete,0.0015,0.0,3,6,0.7724871240107059
Concrete,concrete,0.0015,0.0,3,7,0.7657919532227226
Concrete,concrete,0.0015,0.0,3,8,0.8246641046069052
Concrete,concrete,0.0015,0.0,3,9,0.8098427442475667
Concrete,concrete,0.0015,0.0,4,5,0.7342391349813601
Concrete,concrete,0.0015,0.0,4,6,0.6241217877618956
Concrete,concrete,0.0015,0.0,4,7,0.7668844522945351
Concrete,concrete,0.0015,0.0,4,8,0.6523751658970414
Concrete,concrete,0.0015,0.0,4,9,0.766879745857675
Concrete,concrete,0.0015,0.0,5,6,0.7173553267651344
Concrete,concrete,0.0015,0.0,5,7,0.7778363407424549
Concrete,concrete,0.0015,0.0,5,8,0.7507239822142673
Concrete,concrete,0.0015,0.0,5,9,0.7405795445769265
Concrete,concrete,0.0015,0.0,6,7,0.801212970163162
Concrete,concrete,0.0015,0.0,6,8,0.7886873496300574
Concrete,concrete,0.0015,0.0,6,9,0.6922302491927255
Concrete,concrete,0.0015,0.0,7,8,0.8375225090821743
Concrete,concrete,0.0015,0.0,7,9,0.7719467380658086
Concrete,concrete,0.0015,0.0,8,9,0.740694598881033
Concrete,concrete,0.0012,0.0,0,1,0.6626238300180469
Concrete,concrete,0.0012,0.0,0,2,0.326956277760165
Concrete,concrete,0.0012,0.0,0,3,0.5418537848817684
Concrete,concrete,0.0012,0.0,0,4,0.5004525876462078
Concrete,concrete,0.0012,0.0,0,5,0.4935544830770675
Concrete,concrete,0.0012,0.0,0,6,0.5044518544722748
Concrete,concrete,0.0012,0.0,0,7,0.609231722782911
Concrete,concrete,0.0012,0.0,0,8,0.5845485336463879
Concrete,concrete,0.0012,0.0,0,9,0.5424200507479081
Concrete,concrete,0.0012,0.0,1,2,0.6266790201865842
Concrete,concrete,0.0012,0.0,1,3,0.8124519785561419
Concrete,concrete,0.0012,0.0,1,4,0.8265156480476805
Concrete,concrete,0.0012,0.0,1,5,0.7297825082361388
Concrete,concrete,0.0012,0.0,1,6,0.7092688013731699
Concrete,concrete,0.0012,0.0,1,7,0.8109951113876874
Concrete,concrete,0.0012,0.0,1,8,0.6811927512982029
Concrete,concrete,0.0012,0.0,1,9,0.7371694028852981
Concrete,concrete,0.0012,0.0,2,3,0.7346570086670389
Concrete,concrete,0.0012,0.0,2,4,0.7522534865556667
Concrete,concrete,0.0012,0.0,2,5,0.7687551624934856
Concrete,concrete,0.0012,0.0,2,6,0.6669512112024134
Concrete,concrete,0.0012,0.0,2,7,0.6556151513179326
Concrete,concrete,0.0012,0.0,2,8,0.6651204094583673
Concrete,concrete,0.0012,0.0,2,9,0.829938296449273
Concrete,concrete,0.0012,0.0,3,4,0.8495324115529795
Concrete,concrete,0.0012,0.0,3,5,0.7703419680620227
Concrete,concrete,0.0012,0.0,3,6,0.6267955874810696
Concrete,concrete,0.0012,0.0,3,7,0.7980498761405128
Concrete,concrete,0.0012,0.0,3,8,0.7839620494137918
Concrete,concrete,0.0012,0.0,3,9,0.8095910696581912
Concrete,concrete,0.0012,0.0,4,5,0.8283071414624791
Concrete,concrete,0.0012,0.0,4,6,0.7099277465824256
Concrete,concrete,0.0012,0.0,4,7,0.8100904739219101
Concrete,concrete,0.0012,0.0,4,8,0.7070180266823304
Concrete,concrete,0.0012,0.0,4,9,0.7756466093753319
Concrete,concrete,0.0012,0.0,5,6,0.6136000882475237
Concrete,concrete,0.0012,0.0,5,7,0.7486318964966819
Concrete,concrete,0.0012,0.0,5,8,0.7718091612193939
Concrete,concrete,0.0012,0.0,5,9,0.8124006044374659
Concrete,concrete,0.0012,0.0,6,7,0.6710417061029814
Concrete,concrete,0.0012,0.0,6,8,0.5339386019343272
Concrete,concrete,0.0012,0.0,6,9,0.7254964737919074
Concrete,concrete,0.0012,0.0,7,8,0.7689120228458007
Concrete,concrete,0.0012,0.0,7,9,0.7388548672773628
Concrete,concrete,0.0012,0.0,8,9,0.7745574705010266
Concrete,concrete,0.001,0.0,0,1,0.7065348970976959
Concrete,concrete,0.001,0.0,0,2,0.7606493617823448
Concrete,concrete,0.001,0.0,0,3,0.8610492079851786
Concrete,concrete,0.001,0.0,0,4,0.6858424929439239
Concrete,concrete,0.001,0.0,0,5,0.8112970487976904
Concrete,concrete,0.001,0.0,0,6,0.7770219210965832
Concrete,concrete,0.001,0.0,0,7,0.7640208594636582
Concrete,concrete,0.001,0.0,0,8,0.58410924668559
Concrete,concrete,0.001,0.0,0,9,0.8051604686391912
Concrete,concrete,0.001,0.0,1,2,0.8316834410978015
Concrete,concrete,0.001,0.0,1,3,0.6950027291658832
Concrete,concrete,0.001,0.0,1,4,0.6392839480689309
Concrete,concrete,0.001,0.0,1,5,0.7900251457578811
Concrete,concrete,0.001,0.0,1,6,0.823819885894344
Concrete,concrete,0.001,0.0,1,7,0.7750144055276648
Concrete,concrete,0.001,0.0,1,8,0.7288558297682058
Concrete,concrete,0.001,0.0,1,9,0.7667546929689654
Concrete,concrete,0.001,0.0,2,3,0.7607545642863782
Concrete,concrete,0.001,0.0,2,4,0.6470829940048636
Concrete,concrete,0.001,0.0,2,5,0.8259667862737011
Concrete,concrete,0.001,0.0,2,6,0.7965096609921422
Concrete,concrete,0.001,0.0,2,7,0.8399321074473176
Concrete,concrete,0.001,0.0,2,8,0.6813264376007918
Concrete,concrete,0.001,0.0,2,9,0.801825797613565
Concrete,concrete,0.001,0.0,3,4,0.6549455335513388
Concrete,concrete,0.001,0.0,3,5,0.837566858151198
Concrete,concrete,0.001,0.0,3,6,0.7983094991895314
Concrete,concrete,0.001,0.0,3,7,0.820947852337916
Concrete,concrete,0.001,0.0,3,8,0.6306052583541827
Concrete,concrete,0.001,0.0,3,9,0.834594444730158
Concrete,concrete,0.001,0.0,4,5,0.6452420153097811
Concrete,concrete,0.001,0.0,4,6,0.6301830853398775
Concrete,concrete,0.001,0.0,4,7,0.6055918742638087
Concrete,concrete,0.001,0.0,4,8,0.5410190239240081
Concrete,concrete,0.001,0.0,4,9,0.6540984624481414
Concrete,concrete,0.001,0.0,5,6,0.8082583205689239
Concrete,concrete,0.001,0.0,5,7,0.8477494700815387
Concrete,concrete,0.001,0.0,5,8,0.6428394687248052
Concrete,concrete,0.001,0.0,5,9,0.8142159701186426
Concrete,concrete,0.001,0.0,6,7,0.7852506813510794
Concrete,concrete,0.001,0.0,6,8,0.7055084248986101
Concrete,concrete,0.001,0.0,6,9,0.8153965311894067
Concrete,concrete,0.001,0.0,7,8,0.6952315472886013
Concrete,concrete,0.001,0.0,7,9,0.8494425644022244
Concrete,concrete,0.001,0.0,8,9,0.6668902345789289
Concrete,concrete,0.00085,0.0,0,1,0.5285833812784525
Concrete,concrete,0.00085,0.0,0,2,0.8640157138325716
Concrete,concrete,0.00085,0.0,0,3,0.7703814384268068
Concrete,concrete,0.00085,0.0,0,4,0.8376130298937006
Concrete,concrete,0.00085,0.0,0,5,0.7776024253679351
Concrete,concrete,0.00085,0.0,0,6,0.7340966334125917
Concrete,concrete,0.00085,0.0,0,7,0.7656458070431277
Concrete,concrete,0.00085,0.0,0,8,0.784820252443748
Concrete,concrete,0.00085,0.0,0,9,0.6544325279944004
Concrete,concrete,0.00085,0.0,1,2,0.5250308281078875
Concrete,concrete,0.00085,0.0,1,3,0.38113509562104025
Concrete,concrete,0.00085,0.0,1,4,0.5295868611079879
Concrete,concrete,0.00085,0.0,1,5,0.5146055930399912
Concrete,concrete,0.00085,0.0,1,6,0.5113640783728507
Concrete,concrete,0.00085,0.0,1,7,0.5162479575278818
Concrete,concrete,0.00085,0.0,1,8,0.4030493508540342
Concrete,concrete,0.00085,0.0,1,9,0.44711074044563826
Concrete,concrete,0.00085,0.0,2,3,0.762485179535484
Concrete,concrete,0.00085,0.0,2,4,0.8436488904956545
