model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
Concrete,0.7,0.0022,0.40875813317250975,2.018134990621763,0.2610818582219396,2.1887797094146304,0.29254974144251533,45,532.6353729248046
Concrete,0.7,0.0018,0.5381756788614775,2.1539542565997594,0.2819450554940123,2.5178802385151595,0.3503802697900098,45,739.5546661376953
Concrete,0.7,0.0014,0.5641169723104569,2.310668794266678,0.30884332967626277,2.557929509252261,0.3531239661081151,45,1013.4485595703125
Concrete,0.7,0.0012,0.4606644710318315,1.8701268161585622,0.23910392416697018,2.333305338596344,0.31370867717088885,45,1271.5952026367188
LSPIN,0.0,0.02,0.3160164635918955,1.5566977408247251,0.1884448174340646,1.833560090702948,0.2294645375775365,45,104.58810195922851
LSPIN,0.0,0.015,0.37137383765409593,1.8544553623918705,0.23228459354178294,1.9728619019624312,0.25177109081984894,45,149.0279754638672
LSPIN,0.0,0.012,0.45493897538319705,2.0564429887181213,0.265156340500273,2.199227345259091,0.2883455472030012,45,187.80514373779297
LSPIN,0.0,0.01,0.4094829086937649,1.8649029982363317,0.23455800116887204,2.042512807592173,0.2627788357837045,45,235.0816680908203
LSPIN,0.0,0.008,0.4629869985343836,1.9641555387587135,0.2494268930064295,2.2445004339184234,0.2959815627792314,45,255.03376159667968
LSPIN,0.0,0.0065,0.49124721520341813,2.199227345259091,0.2877769182886945,2.143506620755298,0.2803359684781046,45,369.05176849365233
LSPIN,0.0,0.005,0.4852267655914148,2.0599255339996083,0.2654387859254342,2.303703703703704,0.3063381340167238,45,417.53279266357424
LSPIN,0.0,0.004,0.4901826623236524,2.098233532095966,0.27232536958848114,2.343752974440805,0.3147644514372917,45,537.4382629394531
LSPIN,0.0,0.0033,0.5520571607404073,2.2967386131407297,0.30689638269888464,2.4847960583410322,0.3404055807146723,45,605.9443756103516
