dataset,experiment,task_stage,variant_key,variant_label,model_family,gate_type,seed_i,seed_j,affinity_corr
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101123,103123,0.9943058662059833
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101123,103124,0.99035483475805
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101123,103125,0.9828466299002859
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,101125,0.9970995292697037
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,102123,0.9946559957756715
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,102124,0.9937014831304133
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,102125,0.9915646217729074
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,103123,0.994217733051496
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,103124,0.9915105974547296
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101124,103125,0.9861293299179362
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,102123,0.9914782401918667
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,102124,0.9905507273306572
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,102125,0.9885532428568652
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,103123,0.9919365509622233
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,103124,0.9881537459173321
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,101125,103125,0.9840101048357535
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102123,102124,0.997231111133438
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102123,102125,0.9973096077048457
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102123,103123,0.9961570033057511
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102123,103124,0.9918542523619986
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102123,103125,0.9822257603192437
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102124,102125,0.9960579866609462
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102124,103123,0.9928765233840879
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102124,103124,0.9877060633479509
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102124,103125,0.9768808649376313
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102125,103123,0.995608877451087
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102125,103124,0.9898184216476068
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,102125,103125,0.9777044014484559
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,103123,103124,0.9969849317807663
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,103123,103125,0.9905577844966035
kipan,goal1,fixed_init_eval,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,lspin_tf,103124,103125,0.9953652063196234
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,100124,0.9948740460371778
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,100125,0.9936129956239566
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,101123,0.9937940101201379
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,101124,0.9917743204504427
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,101125,0.9834681481522439
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,102123,0.9915911179807447
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,102124,0.9770520212240172
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,102125,0.9870035001078242
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,103123,0.9833950237641317
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,103124,0.9851463224864677
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100123,103125,0.992407168636191
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,100125,0.9938262005796583
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,101123,0.9949343690421707
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,101124,0.9899234040123848
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,101125,0.9823588857311004
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,102123,0.99180814089276
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,102124,0.9810112151922675
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,102125,0.9904232930344523
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,103123,0.9872570948632416
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,103124,0.9868013718264799
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100124,103125,0.9943024434214257
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,101123,0.9945934166642142
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,101124,0.9937194433313659
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,101125,0.9873202103129269
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,102123,0.9907690762741901
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,102124,0.9755779185781065
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,102125,0.988939070149502
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,103123,0.9824800882657422
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,103124,0.985410439747656
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,100125,103125,0.989895475281982
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,101124,0.9928491015677264
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,101125,0.9868520566296088
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,102123,0.9921512246223564
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,102124,0.9819400854942684
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,102125,0.9919297807966493
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,103123,0.9884417327577182
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,103124,0.9890392847210084
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101123,103125,0.9935532912863019
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,101125,0.9854563688291988
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,102123,0.9878494474631277
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,102124,0.9735257558403576
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,102125,0.9879770321288625
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,103123,0.9797387878432847
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,103124,0.984670942640966
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101124,103125,0.9871659509518262
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,102123,0.9884360322057698
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,102124,0.982310681698137
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,102125,0.9795314496120633
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,103123,0.9845991815393825
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,103124,0.9892647709124016
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,101125,103125,0.9807384248509036
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102123,102124,0.9834529309437946
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102123,102125,0.9840464598397525
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102123,103123,0.9848815382058104
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102123,103124,0.9897037853512249
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102123,103125,0.9911388102961423
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102124,102125,0.9800702667294003
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102124,103123,0.9914879783921845
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102124,103124,0.9932841132533488
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102124,103125,0.9836720941452443
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102125,103123,0.9893462075387868
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102125,103124,0.986114964090722
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,102125,103125,0.9905062802374175
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,103123,103124,0.9922319531495791
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,103123,103125,0.9896835162965563
kipan,goal1,fixed_init_eval,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,concrete,103124,103125,0.9887252273542458
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,100124,0.9931444555998336
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,100125,0.9952487266517425
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,101123,0.991721892963516
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,101124,0.9911212205566625
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,101125,0.9886665046273797
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,102123,0.9923466785731228
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,102124,0.9875234479409618
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,102125,0.993304709010045
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,103123,0.9961653734277894
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,103124,0.9937784787842545
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100123,103125,0.9859695774188687
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,100125,0.9966377836348217
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,101123,0.995193018986814
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,101124,0.995609376722326
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,101125,0.9937486505555503
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,102123,0.9928800375536517
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,102124,0.9896351622923032
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,102125,0.9898035630606126
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,103123,0.9944639004979818
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,103124,0.9916913973038872
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100124,103125,0.9875387362772231
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,101123,0.9970164276232137
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,101124,0.9960934982632973
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,101125,0.9935640858951502
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,102123,0.9965893871080005
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,102124,0.9941577716869927
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,102125,0.9955913588036203
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,103123,0.9961594794694877
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,103124,0.9920710615348567
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,100125,103125,0.9831245520401817
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,101124,0.9983556323649555
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,101125,0.9969570161006125
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,102123,0.995237783312581
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,102124,0.995550556903452
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,102125,0.9934728481227304
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,103123,0.9943058662059833
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,103124,0.99035483475805
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101123,103125,0.9828466299002859
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,101125,0.9970995292697037
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,102123,0.9946559957756715
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,102124,0.9937014831304133
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,102125,0.9915646217729074
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,103123,0.994217733051496
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,103124,0.9915105974547296
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101124,103125,0.9861293299179362
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,102123,0.9914782401918667
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,102124,0.9905507273306572
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,102125,0.9885532428568652
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,103123,0.9919365509622233
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,103124,0.9881537459173321
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,101125,103125,0.9840101048357535
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102123,102124,0.997231111133438
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102123,102125,0.9973096077048457
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102123,103123,0.9961570033057511
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102123,103124,0.9918542523619986
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102123,103125,0.9822257603192437
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102124,102125,0.9960579866609462
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102124,103123,0.9928765233840879
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102124,103124,0.9877060633479509
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102124,103125,0.9768808649376313
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102125,103123,0.995608877451087
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102125,103124,0.9898184216476068
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,102125,103125,0.9777044014484559
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,103123,103124,0.9969849317807663
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,103123,103125,0.9905577844966035
kipan,goal1,fixed_init_eval,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,lspin_tf,103124,103125,0.9953652063196234
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,100124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,100125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,101123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,101124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,101125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,102123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,102124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,102125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,103123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,103124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100123,103125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,100125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,101123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,101124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,101125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,102123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,102124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,102125,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,103123,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,103124,
kipan,goal1,fixed_init_eval,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,global_stg,100124,103125,
