family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000180739,1,HNSC,1,1.0,0.0672348514199256,213.0,1.5761115806169042,0.8365400092957811,0.7395715713211231,1.0,ENSG00000180739,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000241781,1,OV,1,1.0,0.0785984843969345,249.0,1.28764576054713,0.5504788202787508,0.737166940268379,1.0,ENSG00000241781,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000177989,1,PRAD,1,1.0,0.1408272832632064,446.0,1.9177262239258563,1.1835423916696524,0.734183832256204,1.0,ENSG00000177989,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000211670,1,LIHC,1,1.0,0.0738869607448577,234.0,1.375309107366272,0.641513885016374,0.733795222349898,1.0,ENSG00000211670,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000122870,1,LIHC,1,1.0,0.0669403225183487,212.0,1.1054608971310484,0.3732571801648459,0.7322037169662026,1.0,ENSG00000122870,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000115828,1,KIRC,1,1.0,0.521945059299469,1653.0,1.600401753722115,0.868908929373461,0.7314928243486539,1.0,ENSG00000115828,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000080618,1,LIHC,1,1.0,0.0448373854160308,142.0,1.109132277424974,0.3800704425779594,0.7290618348470145,1.0,ENSG00000080618,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000119899,1,LGG,1,1.0,0.1203031241893768,381.0,1.8245976870493448,1.1019146429437472,0.7226830441055974,1.0,ENSG00000119899,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000196376,1,LGG,1,1.0,0.0678875893354415,215.0,1.4411506125613789,0.718779963197846,0.7223706493635327,1.0,ENSG00000196376,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000262655,1,BRCA,1,1.0,0.587938129901886,1862.0,1.9591618142108425,1.2378718343727848,0.7212899798380574,1.0,ENSG00000262655,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000148926,1,BRCA,1,1.0,1.0,3167.0,3.5372194157792927,2.8164078068440084,0.7208116089352843,1.0,ENSG00000148926,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000211668,1,BRCA,1,1.0,0.6436237096786499,2039.0,2.5160129470672303,1.7963532284823365,0.7196597185848939,1.0,ENSG00000211668,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000136943,1,KIRC,1,1.0,0.1455176770687103,461.0,2.857742658831389,2.138270200138172,0.7194724586932169,1.0,ENSG00000136943,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000276850,1,BLCA,1,1.0,0.045770201832056,145.0,1.0840885715340705,0.3650425260959516,0.7190460454381188,1.0,ENSG00000276850,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000057593,1,LIHC,1,1.0,0.0372474752366542,118.0,1.1239501373127696,0.4054644114346322,0.7184857258781374,1.0,ENSG00000057593,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000203697,1,HNSC,1,1.0,0.0659722238779068,209.0,1.2058122826831816,0.4874350529312266,0.7183772297519551,1.0,ENSG00000203697,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000197728,1,KIRC,1,1.0,0.1224747449159622,388.0,1.9897097973089977,1.2713350147233755,0.7183747825856224,1.0,ENSG00000197728,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000148926,1,BRCA,1,1.0,0.9984211921691896,3162.0,3.5359668641391724,2.8178388490131567,0.7181280151260157,1.0,ENSG00000148926,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000158714,1,KIRC,1,1.0,0.1537732928991317,487.0,2.4919924234487203,1.7754880957656036,0.7165043276831167,1.0,ENSG00000158714,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000256235,1,LGG,1,1.0,0.380486249923706,1205.0,3.371481402388666,2.655665308556422,0.715816093832244,1.0,ENSG00000256235,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000129521,1,BRCA,1,1.0,1.0,3167.0,2.9983625961180183,2.2841009873838147,0.7142616087342035,1.0,ENSG00000129521,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000109854,1,HNSC,1,1.0,0.2459741085767746,779.0,1.4324453724455857,0.7195381729902457,0.7129071994553398,1.0,ENSG00000109854,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000128567,1,UCEC,1,1.0,0.0647300258278846,205.0,1.1167769679298207,0.4039121861006685,0.7128647818291522,1.0,ENSG00000128567,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000172116,1,TGCT,1,1.0,0.0274621210992336,87.0,1.1474447770495046,0.434588778134367,0.7128559989151376,1.0,ENSG00000172116,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000138795,1,THYM,1,1.0,0.0492579713463783,156.0,1.3293641780156469,0.6170553273190684,0.7123088506965785,1.0,ENSG00000138795,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000102970,1,LGG,1,1.0,0.1922955513000488,609.0,1.409406063689171,0.6997393293280594,0.7096667343611116,1.0,ENSG00000102970,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000164035,1,LGG,1,1.0,0.1991792917251587,631.0,2.059753827838999,1.350347255332046,0.7094065725069529,1.0,ENSG00000164035,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000124205,1,UCEC,1,1.0,0.4850015640258789,1536.0,1.7305338508997188,1.0286610673100771,0.7018727835896417,1.0,ENSG00000124205,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000200534,1,UCEC,1,1.0,0.0299968421459198,95.0,1.010219946095768,0.3108954942692147,0.6993244518265532,1.0,ENSG00000200534,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000110244,1,COAD,1,1.0,0.2118724286556244,671.0,1.2520929746441338,0.5529971897298782,0.6990957849142556,1.0,ENSG00000110244,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000188910,1,HNSC,1,1.0,0.3969056010246277,1257.0,1.802693441532927,1.1064294316870926,0.6962640098458344,1.0,ENSG00000188910,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000100867,1,KIRC,1,1.0,0.0719696953892707,228.0,1.8686422812733303,1.1725342116670512,0.6961080696062791,1.0,ENSG00000100867,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000162817,1,HNSC,1,1.0,0.1758207082748413,557.0,1.4316759131101904,0.7368159495981889,0.6948599635120015,1.0,ENSG00000162817,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000038427,1,LIHC,1,1.0,0.0492579713463783,156.0,1.1863125270704376,0.4922982463523283,0.6940142807181092,1.0,ENSG00000038427,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000184709,1,HNSC,1,1.0,0.4731691777706146,1499.0,1.902874741722244,1.2094503083538597,0.6934244333683841,1.0,ENSG00000184709,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000136068,1,BRCA,1,1.0,0.1455636322498321,461.0,1.6169296895911516,0.9253617624752768,0.6915679271158747,1.0,ENSG00000136068,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000036473,1,BRCA,1,1.0,1.0,3168.0,5.1008254990308775,4.409937950801737,0.6908875482291403,1.0,ENSG00000036473,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000167895,1,HNSC,1,1.0,0.3583833277225494,1135.0,1.6265015954871136,0.9358842995205874,0.6906172959665262,1.0,ENSG00000167895,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000250321,1,COAD,1,1.0,0.1319861114025116,418.0,1.4110674231386091,0.7206163984976032,0.6904510246410059,1.0,ENSG00000250321,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000212864,1,HNSC,1,1.0,0.0682033449411392,216.0,1.165793104945029,0.4783765439737195,0.6874165609713094,1.0,ENSG00000212864,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000254615,1,STAD,1,1.0,0.0584149025380611,185.0,1.068702186438888,0.3863721083800834,0.6823300780588046,1.0,ENSG00000254615,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000132429,1,COAD,1,1.0,0.1281565725803375,406.0,2.1802215040344137,1.4999260109389,0.6802954930955138,1.0,ENSG00000132429,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000139737,1,LIHC,1,1.0,0.0397852845489978,126.0,1.0172241032936506,0.3370914726733917,0.680132630620259,1.0,ENSG00000139737,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000144908,1,LGG,1,1.0,0.2191348224878311,694.0,2.1138516446217173,1.439139287822893,0.6747123567988242,1.0,ENSG00000144908,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000233461,1,UCEC,1,1.0,0.1509314775466919,478.0,1.6684006931608422,0.996075673851118,0.6723250193097241,1.0,ENSG00000233461,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000099250,1,KIRC,1,1.0,0.1136363670229911,360.0,1.673417501631821,1.0015528848025257,0.671864616829295,1.0,ENSG00000099250,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000124143,1,HNSC,1,1.0,0.4502683877944946,1426.0,1.3928988032225518,0.7222469146419448,0.670651888580607,1.0,ENSG00000124143,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000170477,1,LUSC,1,1.0,0.0337752513587474,107.0,1.067460876927428,0.4005257857133798,0.6669350912140483,1.0,ENSG00000170477,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000125266,1,STAD,1,1.0,0.0344065651297569,109.0,0.9994879310072292,0.3336807746422732,0.6658071563649561,1.0,ENSG00000125266,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000132821,1,BRCA,1,1.0,0.5303030014038086,1680.0,2.254830109697878,1.5899820013167132,0.6648481083811648,1.0,ENSG00000132821,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000240972,1,HNSC,1,1.0,0.1575126200914383,499.0,1.108863813433536,0.4447059782496807,0.6641578351838553,1.0,ENSG00000240972,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000131055,1,BRCA,1,1.0,0.5295231938362122,1677.0,2.420615249034284,1.7599098230554029,0.6607054259788814,1.0,ENSG00000131055,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000170290,1,LGG,1,1.0,0.0937796011567115,297.0,2.121233544834379,1.461165251090034,0.6600682937443452,1.0,ENSG00000170290,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000184349,1,KIRC,1,1.0,0.0884117484092712,280.0,1.2610204017571398,0.6050789975394368,0.655941404217703,1.0,ENSG00000184349,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000170439,1,HNSC,1,1.0,0.3602778613567352,1141.0,1.4094657431543838,0.7581179078973417,0.6513478352570421,1.0,ENSG00000170439,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000124253,1,LIHC,1,1.0,0.0388380177319049,123.0,1.067771512753274,0.4180489052166247,0.6497226075366493,1.0,ENSG00000124253,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000148468,1,COAD,1,1.0,0.3470160961151123,1099.0,1.3743593751635343,0.7248596979948508,0.6494996771686835,1.0,ENSG00000148468,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000116133,1,LIHC,1,1.0,0.0473634339869022,150.0,1.1205714974014438,0.4713921149021435,0.6491793824993003,1.0,ENSG00000116133,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000244921,1,BRCA,1,1.0,0.4594253301620483,1455.0,1.7336886312789548,1.0846421793024963,0.6490464519764583,1.0,ENSG00000244921,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000169245,1,BRCA,1,1.0,1.0,3167.0,2.3530668798839174,1.7081753671694984,0.644891512714419,1.0,ENSG00000169245,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000160307,1,LGG,1,1.0,0.1313131302595138,416.0,1.7896148929568143,1.1470204566893376,0.6425944362674767,1.0,ENSG00000160307,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000231767,1,STAD,1,1.0,0.0893308073282241,283.0,1.1959466294784045,0.5544164316963561,0.6415301977820483,1.0,ENSG00000231767,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000163874,1,HNSC,1,1.0,0.1477739214897155,468.0,1.19955225066473,0.559364176981925,0.6401880736828051,1.0,ENSG00000163874,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000243566,1,HNSC,1,1.0,0.1515151560306549,480.0,1.4307113258724595,0.7963671498069418,0.6343441760655177,1.0,ENSG00000243566,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000211655,1,HNSC,1,1.0,0.0580808073282241,184.0,1.1950979485708306,0.5624677973302865,0.6326301512405441,1.0,ENSG00000211655,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000241644,1,COAD,1,1.0,0.0947268679738044,300.0,1.1100700838705293,0.4794775299127727,0.6305925539577566,1.0,ENSG00000241644,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000273132,1,COAD,1,1.0,0.1919191926717758,608.0,1.7178017464508597,1.0904763475487662,0.6273253989020933,1.0,ENSG00000273132,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000125148,1,LGG,1,1.0,0.0401010401546955,127.0,1.2114724191545356,0.587916539998991,0.6235558791555447,1.0,ENSG00000125148,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000128274,1,SARC,1,1.0,0.1272497624158859,403.0,1.2586766994789027,0.636529936264654,0.6221467632142487,1.0,ENSG00000128274,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000006377,1,SKCM,1,1.0,0.0350489430129528,111.0,1.0331505338412343,0.4139905590163194,0.6191599748249149,1.0,ENSG00000006377,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000143013,1,BRCA,1,1.0,0.9993684887886048,3165.0,3.0596178743871976,2.4412932011687123,0.6183246732184853,1.0,ENSG00000143013,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000196735,1,BRCA,1,1.0,0.5790969133377075,1834.0,2.22116126168434,1.6048496226588913,0.6163116390254486,1.0,ENSG00000196735,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000100385,1,LUAD,1,1.0,0.2879696786403656,912.0,1.4475020658766666,0.8326218581956382,0.6148802076810285,1.0,ENSG00000100385,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000111348,1,BRCA,1,1.0,1.0,3167.0,3.479304784303783,2.8644886686073807,0.6148161156964025,1.0,ENSG00000111348,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000149043,1,LUAD,1,1.0,0.1774550080299377,562.0,1.137761026607519,0.5279877791794081,0.6097732474281112,1.0,ENSG00000149043,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000148926,1,BRCA,1,1.0,1.0,3167.0,3.5372194157792927,2.9292066687022302,0.6080127470770624,1.0,ENSG00000148926,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000197261,1,BRCA,1,1.0,0.0937796011567115,297.0,0.9408747209343256,0.3336402197634626,0.6072345011708629,1.0,ENSG00000197261,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000164406,1,LIHC,1,1.0,0.0416798219084739,132.0,0.9642931202578012,0.3611931197730074,0.6031000004847938,1.0,ENSG00000164406,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000036473,1,LIHC,1,1.0,0.0445216298103332,141.0,1.083421753304873,0.4810177497396293,0.6024040035652436,1.0,ENSG00000036473,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000102970,1,BLCA,1,1.0,0.2080833613872528,659.0,1.287593060011179,0.6916031314487321,0.5959899285624466,1.0,ENSG00000102970,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000170369,1,LIHC,1,1.0,0.0334595963358879,106.0,1.0616755225541774,0.4688088008377719,0.5928667217164054,1.0,ENSG00000170369,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000122254,1,KIRC,1,1.0,0.1556678265333175,493.0,1.2099138665818925,0.6205007927326057,0.5894130738492865,1.0,ENSG00000122254,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000170430,1,LIHC,1,1.0,0.0328282825648784,104.0,0.9682145918269311,0.3832605023388702,0.5849540894880609,1.0,ENSG00000170430,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000150054,1,KIRC,1,1.0,0.0653615444898605,207.0,1.218296799077719,0.6352538735849174,0.5830429254928016,1.0,ENSG00000150054,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000151690,1,UCEC,1,1.0,0.1013257578015327,321.0,1.6484305980639404,1.0655159503478189,0.5829146477161218,1.0,ENSG00000151690,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000150054,1,KIRC,1,1.0,0.1013577505946159,321.0,1.2194784694657188,0.6394356471333723,0.5800428223323465,1.0,ENSG00000150054,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000167900,1,HNSC,1,1.0,0.1294191926717758,410.0,0.9207938762516144,0.3431969925910569,0.5775968836605575,1.0,ENSG00000167900,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000077984,1,LIHC,1,1.0,0.0435606054961681,138.0,0.9808177944883312,0.4042991339666032,0.576518660521728,1.0,ENSG00000077984,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000211905,1,LIHC,1,1.0,0.0467319227755069,148.0,0.8803573708630219,0.3045893648662893,0.5757680059967326,1.0,ENSG00000211905,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000113645,1,LGG,1,1.0,0.1098831668496131,348.0,1.7157593334428851,1.1400327728889352,0.5757265605539499,1.0,ENSG00000113645,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000265415,1,BRCA,1,1.0,0.609409511089325,1930.0,2.0465311024483634,1.4719043528938631,0.5746267495545001,1.0,ENSG00000265415,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000101282,1,UCEC,1,1.0,0.5115250945091248,1620.0,1.7279467148095,1.15412913751952,0.5738175772899801,1.0,ENSG00000101282,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000102962,1,OV,1,1.0,0.0703914165496826,223.0,1.162262969023394,0.5897272150986534,0.5725357539247407,1.0,ENSG00000102962,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000198353,1,LUAD,1,1.0,0.3102903962135315,983.0,1.247694045553416,0.6753288967039837,0.5723651488494323,1.0,ENSG00000198353,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000144476,1,LGG,1,1.0,0.3028102219104767,959.0,2.5844543775369497,2.0132912843532385,0.5711630931837113,1.0,ENSG00000144476,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000160180,1,LUAD,1,1.0,0.2929292917251587,928.0,1.8513972211466116,1.281459284865886,0.5699379362807255,1.0,ENSG00000160180,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000156968,1,BRCA,1,1.0,0.1733501702547073,549.0,1.7160532575703984,1.1465904173147767,0.5694628402556217,1.0,ENSG00000156968,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000151365,1,THCA,1,1.0,0.0413640663027763,131.0,1.0876508431799052,0.5206650393037252,0.56698580387618,1.0,ENSG00000151365,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000172548,1,HNSC,1,1.0,0.2052415609359741,650.0,1.5564392966751752,0.9896496686761322,0.566789627999043,1.0,ENSG00000172548,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000189060,1,KIRC,1,1.0,0.0281023047864437,89.0,0.8984344729948268,0.3331504114226751,0.5652840615721517,1.0,ENSG00000189060,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000175164,1,UCEC,1,1.0,0.4616356194019317,1462.0,1.5215273070254718,0.9575423553599728,0.5639849516654989,1.0,ENSG00000175164,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000178372,1,LUSC,1,1.0,0.1145833358168602,363.0,1.1774683358307407,0.6146120994133986,0.5628562364173422,1.0,ENSG00000178372,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000164822,1,COAD,1,1.0,0.1717171669006347,544.0,1.230041581095441,0.6681174078964986,0.5619241731989424,1.0,ENSG00000164822,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000210195,1,COAD,1,1.0,0.043876264244318,139.0,0.7764635002493858,0.2168952361703068,0.559568264079079,1.0,ENSG00000210195,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000151388,1,LIHC,1,1.0,0.0461004115641117,146.0,0.9943563965951138,0.434965605275622,0.5593907913194918,1.0,ENSG00000151388,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000188157,1,KIRC,1,1.0,0.0584149025380611,185.0,1.1368828757014484,0.5776563287746223,0.5592265469268262,1.0,ENSG00000188157,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000254615,1,KIRC,1,1.0,0.1471424102783203,466.0,1.6868174850300088,1.1278132880098282,0.5590041970201807,1.0,ENSG00000254615,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000146070,1,KIRC,1,1.0,0.1152146458625793,365.0,2.610100700700201,2.051174097713729,0.5589266029864723,1.0,ENSG00000146070,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000278597,1,HNSC,1,1.0,0.5056818127632141,1602.0,2.038291845714477,1.482880990342701,0.5554108553717763,1.0,ENSG00000278597,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000156510,1,LIHC,1,1.0,0.0622039772570133,197.0,1.251742214732949,0.6968889338091938,0.5548532809237555,1.0,ENSG00000156510,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000156284,1,PRAD,1,1.0,0.0647300258278846,205.0,1.0380575991492145,0.4849036732381887,0.5531539259110257,1.0,ENSG00000156284,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000090661,1,HNSC,1,1.0,0.3179665207862854,1007.0,1.1571509949533063,0.606765658761278,0.5503853361920286,1.0,ENSG00000090661,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000158825,1,HNSC,1,1.0,0.1281970292329788,406.0,0.9368357844123528,0.3924818819200879,0.5443539024922649,1.0,ENSG00000158825,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000164930,1,HNSC,1,1.0,0.2017682343721389,639.0,1.1027628541860872,0.5591531989565004,0.5436096552295868,1.0,ENSG00000164930,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000139515,1,COAD,1,1.0,0.240290492773056,761.0,1.0149226908825864,0.47144109644885,0.5434815944337363,1.0,ENSG00000139515,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000138166,1,LUSC,1,1.0,0.1493055522441864,473.0,1.28698649941348,0.7439657824481354,0.5430207169653447,1.0,ENSG00000138166,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000200170,1,KIRC,1,1.0,0.1010419949889183,320.0,2.083638880154261,1.5433666009986866,0.5402722791555745,1.0,ENSG00000200170,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000146122,1,HNSC,1,1.0,0.1900252550840377,602.0,1.3469547708640472,0.8069785874439639,0.5399761834200834,1.0,ENSG00000146122,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000102962,1,LUAD,1,1.0,0.4630681872367859,1467.0,1.920252252378658,1.3807768839393892,0.5394753684392688,1.0,ENSG00000102962,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000124171,1,COAD,1,1.0,0.144616350531578,458.0,1.2613232121721876,0.7218579915229426,0.539465220649245,1.0,ENSG00000124171,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000269888,1,HNSC,1,1.0,0.3274392187595367,1037.0,1.0167471006696882,0.4781174096749394,0.5386296909947488,1.0,ENSG00000269888,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000148468,1,LUSC,1,1.0,0.3239659070968628,1026.0,1.1296456952093812,0.5924064807390159,0.5372392144703653,1.0,ENSG00000148468,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000183010,1,LGG,1,1.0,0.1370382010936737,434.0,1.5058637268883557,0.9728321579221146,0.533031568966241,1.0,ENSG00000183010,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000102996,1,LUSC,1,1.0,0.0552573427557945,175.0,1.1018084468399658,0.5739268888598916,0.5278815579800742,1.0,ENSG00000102996,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000245848,1,KIRC,1,1.0,0.1303661614656448,413.0,2.03144440135275,1.5048717745881248,0.5265726267646254,1.0,ENSG00000245848,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000137273,1,LIHC,1,1.0,0.1023050174117088,324.0,1.304503005378996,0.7791529271348794,0.5253500782441167,1.0,ENSG00000137273,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000165125,1,HNSC,1,1.0,0.1723484843969345,546.0,1.19585903822029,0.6738896636394586,0.5219693745808315,1.0,ENSG00000165125,,,False
