family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,nosmooth_lamx3,1,0,1924,ENSG00000198113,0.11019892990589142,349,88,UCEC,67,0.238964272128724,0.238964272128724,0.7501097457823336,2.4603555073414327,-0.5111454736536096,False,False
LSPIN,nosmooth_lamx3,1,0,3569,ENSG00000109805,0.10925165563821793,346,115,UCEC,132,1.8986163318200031,1.8986163318200031,0.7229793520379355,2.7164594529904145,1.1756369797820676,True,False
LSPIN,nosmooth_lamx3,1,0,389,ENSG00000156234,0.1089359000325203,345,145,HNSC,150,1.1922653814763011,-1.1922653814763011,0.37760361971992185,1.0800056120345005,0.8146617617563793,True,True
LSPIN,nosmooth_lamx3,1,0,1399,ENSG00000124920,0.1089359000325203,345,98,LGG,168,4.669731078438056,4.669731078438056,1.0382214172091997,5.451043895465911,3.631509661228856,True,False
LSPIN,nosmooth_lamx3,1,0,1670,ENSG00000149809,0.10767287760972977,341,68,LGG,167,9.996856775922481,-9.996856775922481,3.502041330894951,12.545200142928055,6.49481544502753,True,False
LSPIN,nosmooth_lamx3,1,0,741,ENSG00000187837,0.1070413663983345,339,91,LGG,168,1.4588379778139173,1.4588379778139173,0.7674698147300247,5.064969012878243,0.6913681630838926,True,False
LSPIN,nosmooth_lamx3,1,0,4961,ENSG00000226976,0.10672561079263687,338,86,LGG,169,19.303383205359594,19.303383205359594,1.5767845927543678,9.64807503803032,17.726598612605226,True,True
LSPIN,nosmooth_lamx3,1,0,3889,ENSG00000101439,0.10451531410217285,331,78,LGG,169,7.287131033687006,7.287131033687006,1.4602115286147375,7.660478455132256,5.826919505072269,True,False
LSPIN,nosmooth_lamx3,1,0,335,ENSG00000010438,0.10451531410217285,331,77,LGG,168,0.6384237473346066,-0.6384237473346066,2.7223075227294737,10.139114130878765,-2.083883775394867,False,False
LSPIN,nosmooth_lamx3,1,0,2605,ENSG00000104324,0.10293653607368469,326,93,KIRC,172,0.1410538102494106,0.1410538102494106,0.48551815712042823,1.3295821584818521,-0.3444643468710176,False,False
LSPIN,nosmooth_lamx3,1,0,347,ENSG00000274173,0.1019892618060112,323,103,KIRC,180,1.1125508204737633,-1.1125508204737633,0.4403783799791906,1.5712903192501255,0.6721724404945727,True,False
LSPIN,nosmooth_lamx3,1,0,4191,ENSG00000122863,0.1010419949889183,320,120,HNSC,144,0.25249473127437455,-0.25249473127437455,0.39760301313322555,1.3259724354813536,-0.145108281858851,False,False
LSPIN,nosmooth_lamx3,1,0,3916,ENSG00000156299,0.10009472817182541,317,80,PCPG,60,1.04488577186905,-1.04488577186905,1.065547518887368,2.9106146746339694,-0.02066174701831791,False,False
LSPIN,nosmooth_lamx3,1,0,4380,ENSG00000160808,0.10009472817182541,317,83,LIHC,138,2.1332270693901894,-2.1332270693901894,0.8104089533695017,1.996874867355215,1.3228181160206876,True,True
LSPIN,nosmooth_lamx3,1,0,262,ENSG00000166825,0.10009472817182541,317,95,LGG,158,0.04929614707926974,-0.04929614707926974,0.6948129077923823,3.2253403172243544,-0.6455167607131125,False,False
LSPIN,nosmooth_lamx3,1,0,3399,ENSG00000134333,0.09977897256612778,316,60,BRCA,200,0.07843504958446028,-0.07843504958446028,0.9464007533666954,3.0354300259398554,-0.8679657037822351,False,False
LSPIN,nosmooth_lamx3,1,0,187,ENSG00000169562,0.09977897256612778,316,67,BRCA,147,0.43352169942610785,0.43352169942610785,1.6239942741841464,5.188215989132823,-1.1904725747580387,False,False
LSPIN,nosmooth_lamx3,1,0,4078,ENSG00000239887,0.09946321696043015,315,96,OV,46,0.3097611387391515,0.3097611387391515,0.8134161003180629,2.7252243085581433,-0.5036549615789114,False,False
LSPIN,nosmooth_lamx3,1,0,197,ENSG00000242887,0.09946321696043015,315,95,LGG,168,2.234861952556527,-2.234861952556527,1.0614067989486835,3.79609210058288,1.1734551536078435,True,False
LSPIN,nosmooth_lamx3,1,0,2453,ENSG00000128602,0.09820018708705902,311,86,LGG,169,9.511626134715272,9.511626134715272,1.032075701834712,7.697228405639233,8.47955043288056,True,True
