model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.003,0.0,1980130,7,0.7281987814166032,0.7911301859799714,11,223.3166046142578,0.9815698141421504,1945.0,694.0,733.8920846487924
L-Concrete,concrete,linear,0.15,0.001,0.025,2020123,0,0.7395277989337395,0.7982832618025751,10,729.9111938476562,0.9962189184412082,2551.0,1812.0,1526.5006293859171
L-Concrete,concrete,linear,0.15,0.001,0.025,2020124,1,0.7383853769992383,0.7818311874105865,9,750.0386352539062,0.996029742936945,2813.0,1737.0,1559.4335986396227
L-Concrete,concrete,linear,0.15,0.001,0.025,2020125,2,0.7283891850723534,0.7746781115879828,6,1109.7606201171875,0.9981080260616474,3877.0,2662.0,2283.2885082448684
L-Concrete,concrete,linear,0.15,0.001,0.025,2020126,3,0.7357197258187357,0.7804005722460658,9,766.0926513671875,0.9967069980654292,2817.0,2130.0,1727.9105474557791
L-Concrete,concrete,linear,0.15,0.001,0.025,2020127,4,0.736005331302361,0.8004291845493562,10,668.8880004882812,0.9959912701224432,2308.0,1588.0,1384.8159710593698
L-Concrete,concrete,linear,0.15,0.001,0.025,2020128,5,0.7222010662604722,0.7989985693848355,11,656.3049926757812,0.994431639795864,2530.0,1546.0,1378.5994394881832
L-Concrete,concrete,linear,0.15,0.001,0.025,2020129,6,0.720963442498096,0.7875536480686696,13,603.9961547851562,0.9950736449551132,2126.0,1552.0,1323.2309263253665
L-Concrete,concrete,linear,0.15,0.001,0.025,2020130,7,0.7335300837776085,0.7839771101573677,12,625.9189453125,0.9955872559097216,2280.0,1650.0,1405.91238715915
L-Concrete,concrete,linear,0.15,0.003,0.025,2060123,0,0.718964204112719,0.7989985693848355,17,138.19691467285156,0.96213916199885,726.0,407.0,367.045750822788
L-Concrete,concrete,linear,0.15,0.003,0.025,2060124,1,0.7216298552932217,0.7675250357653791,14,160.1312713623047,0.9689453258798264,774.0,452.0,407.89041828493015
L-Concrete,concrete,linear,0.15,0.003,0.025,2060125,2,0.7268659558263518,0.7896995708154506,18,124.8648681640625,0.947739124424334,775.0,359.0,337.731198403764
L-Concrete,concrete,linear,0.15,0.003,0.025,2060126,3,0.7224866717440975,0.7997138769670958,21,123.90347290039062,0.9632233279873976,713.0,376.0,341.8356582459291
L-Concrete,concrete,linear,0.15,0.003,0.025,2060127,4,0.7234386900228484,0.7804005722460658,13,162.53668212890625,0.9683428757136576,793.0,435.0,404.92027811282304
L-Concrete,concrete,linear,0.15,0.003,0.025,2060128,5,0.7264851485148515,0.7832618025751072,16,149.0270233154297,0.966970199343726,764.0,454.0,403.1109524860764
L-Concrete,concrete,linear,0.15,0.003,0.025,2060129,6,0.7191546077684692,0.7925608011444921,12,164.59844970703125,0.9711278935991208,839.0,445.0,420.4088965251999
L-Concrete,concrete,linear,0.15,0.003,0.025,2060130,7,0.7154417364813405,0.7918454935622318,24,124.15058135986328,0.9467649721945476,737.0,360.0,333.9675560377127
L-Concrete,concrete,linear,0.15,0.001,0.05,2100123,0,0.7276275704493527,0.7868383404864091,14,562.1119995117188,0.9887374479920324,1788.0,1322.0,1112.3273436843638
L-Concrete,concrete,linear,0.15,0.001,0.05,2100124,1,0.7257235338918507,0.7997138769670958,17,485.95751953125,0.990173918842045,1543.0,1198.0,983.13931983452
L-Concrete,concrete,linear,0.15,0.001,0.05,2100125,2,0.7219154607768469,0.7911301859799714,14,546.8416748046875,0.992669014369599,1886.0,1388.0,1142.9837641275706
L-Concrete,concrete,linear,0.15,0.001,0.05,2100126,3,0.7381949733434882,0.7939914163090128,13,553.5559692382812,0.9906769004918744,1830.0,1260.0,1084.783152009265
L-Concrete,concrete,linear,0.15,0.001,0.05,2100127,4,0.733054074638233,0.801859799713877,11,658.7799072265625,0.9949045327798064,2193.0,1576.0,1334.9533977328235
L-Concrete,concrete,linear,0.15,0.001,0.05,2100128,5,0.7388613861386139,0.8032904148783977,9,824.3165893554688,0.9957853912277757,2643.0,2089.0,1680.926512146559
L-Concrete,concrete,linear,0.15,0.001,0.05,2100129,6,0.7301980198019802,0.8111587982832618,17,495.5984497070313,0.9934678323247256,1576.0,1230.0,1010.2117388550064
L-Concrete,concrete,linear,0.15,0.001,0.05,2100130,7,0.7274371667936025,0.7825464949928469,11,652.104248046875,0.9940702358266084,2113.0,1600.0,1326.4632040810427
L-Concrete,concrete,linear,0.15,0.003,0.05,2140123,0,0.7206778370144706,0.8061516452074392,21,112.69884490966795,0.94474884248562,536.0,335.0,295.0533173143863
L-Concrete,concrete,linear,0.15,0.003,0.05,2140124,1,0.7301980198019802,0.7989985693848355,10,178.0,0.9685428065551832,817.0,476.0,426.8646277376041
L-Concrete,concrete,linear,0.15,0.003,0.05,2140125,2,0.7318164508758568,0.7825464949928469,11,157.94981384277344,0.970648163855359,687.0,427.0,372.4951933008463
L-Concrete,concrete,linear,0.15,0.003,0.05,2140126,3,0.724009900990099,0.7989985693848355,13,132.60231018066406,0.951229680174642,565.0,350.0,313.1096575542458
L-Concrete,concrete,linear,0.15,0.003,0.05,2140127,4,0.7457159177456207,0.790414878397711,15,140.06564331054688,0.9410792129864108,565.0,404.0,340.06509786479864
L-Concrete,concrete,linear,0.15,0.003,0.05,2140128,5,0.7288651942117289,0.790414878397711,13,137.20849609375,0.9534345685878672,633.0,403.0,338.6974606740389
L-Concrete,concrete,linear,0.15,0.003,0.05,2140129,6,0.7257235338918507,0.7718168812589413,28,104.25482940673828,0.9306592232792348,546.0,309.0,274.4099736203307
L-Concrete,concrete,linear,0.15,0.003,0.05,2140130,7,0.723914699162224,0.7968526466380543,8,220.05018615722656,0.986116356773478,972.0,722.0,577.510237510391
L-Concrete,concrete,linear,0.15,0.001,0.1,2180123,0,0.7232482863670983,0.790414878397711,13,554.397705078125,0.9902778961720556,1762.0,1229.0,1035.138030131018
L-Concrete,concrete,linear,0.15,0.001,0.1,2180124,1,0.7343869002284844,0.7818311874105865,14,515.8185424804688,0.9890260764384496,1573.0,1175.0,967.2241324343456
L-Concrete,concrete,linear,0.15,0.001,0.1,2180125,2,0.7243907083015994,0.7718168812589413,17,455.7335815429688,0.984433560843425,1305.0,979.0,826.2361809685494
L-Concrete,concrete,linear,0.15,0.001,0.1,2180126,3,0.7230578827113481,0.7861230329041488,13,555.95751953125,0.9891408778711658,1652.0,1162.0,1006.2302899846226
L-Concrete,concrete,linear,0.15,0.001,0.1,2180127,4,0.7429550647372429,0.7975679542203148,18,477.5946044921875,0.9884934091965476,1360.0,1036.0,870.4757775486179
L-Concrete,concrete,linear,0.15,0.001,0.1,2180128,5,0.7324828636709825,0.7932761087267525,13,612.0038452148438,0.9910594586384556,1789.0,1359.0,1119.049257297923
L-Concrete,concrete,linear,0.15,0.001,0.1,2180129,6,0.7316260472201066,0.796137339055794,15,511.25482177734375,0.9866716358262886,1496.0,1201.0,964.5939364068462
L-Concrete,concrete,linear,0.15,0.001,0.1,2180130,7,0.7179169840060929,0.796137339055794,12,566.9536743164062,0.991072833628063,1912.0,1276.0,1074.3460787089098
L-Concrete,concrete,linear,0.15,0.003,0.1,2220123,0,0.718964204112719,0.7825464949928469,25,97.23551940917967,0.945150771598706,506.0,263.0,236.53920717873768
L-Concrete,concrete,linear,0.15,0.003,0.1,2220124,1,0.7319116527037319,0.7811158798283262,28,97.88031005859376,0.9198380139177008,450.0,299.0,251.09791059621745
L-Concrete,concrete,linear,0.15,0.003,0.1,2220125,2,0.7232482863670983,0.804005722460658,22,98.56756591796876,0.9357273482989577,466.0,289.0,250.3293218816221
L-Concrete,concrete,linear,0.15,0.003,0.1,2220126,3,0.7243907083015994,0.7660944206008584,13,132.7220001220703,0.93943626592471,586.0,353.0,303.44508864306016
L-Concrete,concrete,linear,0.15,0.003,0.1,2220127,4,0.7198210205635949,0.8154506437768241,21,94.11196899414062,0.9193823177444364,453.0,258.0,226.1598132020748
L-Concrete,concrete,linear,0.15,0.003,0.1,2220128,5,0.7232482863670983,0.7854077253218884,17,106.32818603515624,0.9204784242793213,417.0,278.0,243.8323982109397
L-Concrete,concrete,linear,0.15,0.003,0.1,2220129,6,0.7252475247524752,0.8140200286123033,15,126.64865112304688,0.9535603843338614,573.0,358.0,303.692226550481
L-Concrete,concrete,linear,0.15,0.003,0.1,2220130,7,0.7507616146230007,0.8082975679542204,21,106.92664337158205,0.9379138544445852,496.0,308.0,263.6608191429912
L-Concrete,concrete,linear,0.12,0.001,0.0,2260123,0,0.7271515613099772,0.776824034334764,7,1196.4478759765625,0.9991388630387606,5093.0,3487.0,3036.2661085727104
L-Concrete,concrete,linear,0.12,0.001,0.0,2260124,1,0.720963442498096,0.7932761087267525,9,967.1351318359376,0.9978731617277784,4425.0,2774.0,2489.6186471240094
L-Concrete,concrete,linear,0.12,0.001,0.0,2260125,2,0.7186785986290937,0.8090128755364807,7,1103.355224609375,0.9988125444892988,4856.0,3185.0,2813.165855832056
L-Concrete,concrete,linear,0.12,0.001,0.0,2260126,3,0.7290555978674791,0.8097281831187411,6,1341.0347900390625,0.9994453923802014,5309.0,3920.0,3359.4341576239863
L-Concrete,concrete,linear,0.12,0.001,0.0,2260127,4,0.725057121096725,0.7968526466380543,6,1295.7991943359375,0.9991072367003186,5203.0,3625.0,3128.890958527133
L-Concrete,concrete,linear,0.12,0.001,0.0,2260128,5,0.7184881949733435,0.7918454935622318,10,859.7838134765625,0.9984010639156212,4288.0,2695.0,2405.404177195589
L-Concrete,concrete,linear,0.12,0.001,0.0,2260129,6,0.7148705255140899,0.7982832618025751,10,853.7606201171875,0.9980955378680534,4363.0,2581.0,2322.095708018981
L-Concrete,concrete,linear,0.12,0.001,0.0,2260130,7,0.7336252856054837,0.7968526466380543,5,1515.95751953125,0.9994781524898276,5420.0,4058.0,3486.6947241266093
L-Concrete,concrete,linear,0.12,0.003,0.0,2300123,0,0.7298172124904798,0.7925608011444921,8,309.8996276855469,0.9920270143565862,2396.0,974.0,990.6943757881288
L-Concrete,concrete,linear,0.12,0.003,0.0,2300124,1,0.7175361766945926,0.7947067238912733,13,206.4208526611328,0.9828118547257264,1576.0,667.0,654.7322571367362
L-Concrete,concrete,linear,0.12,0.003,0.0,2300125,2,0.7254379284082254,0.7918454935622318,16,178.19305419921875,0.9820231415417052,1531.0,604.0,612.8929458965158
L-Concrete,concrete,linear,0.12,0.003,0.0,2300126,3,0.7284843869002284,0.8011444921316166,15,175.478759765625,0.9842843810021557,1656.0,587.0,634.4586117248166
L-Concrete,concrete,linear,0.12,0.003,0.0,2300127,4,0.720011424219345,0.7753934191702432,12,207.8185272216797,0.9780756381694108,1741.0,631.0,655.5920515314394
L-Concrete,concrete,linear,0.12,0.003,0.0,2300128,5,0.7217250571210967,0.7811158798283262,14,186.7220001220703,0.980205385777501,1628.0,614.0,638.1267444282046
L-Concrete,concrete,linear,0.12,0.003,0.0,2300129,6,0.7277227722772277,0.7911301859799714,16,179.85714721679688,0.9801259814186184,1590.0,645.0,649.1621134946724
L-Concrete,concrete,linear,0.12,0.003,0.0,2300130,7,0.7066831683168316,0.7804005722460658,14,197.03860473632807,0.9771824816679704,1462.0,632.0,626.019774318254
L-Concrete,concrete,linear,0.12,0.001,0.025,2340123,0,0.7350533130236101,0.8032904148783977,8,878.2161865234375,0.997925727726886,3222.0,2237.0,1918.069186059442
L-Concrete,concrete,linear,0.12,0.001,0.025,2340124,1,0.7355293221629855,0.7889842632331903,10,712.70654296875,0.9961803483278155,2411.0,1710.0,1457.236093156513
L-Concrete,concrete,linear,0.12,0.001,0.025,2340125,2,0.7226770753998477,0.796137339055794,10,723.227783203125,0.9970343448702992,2421.0,1760.0,1498.0785584566108
L-Concrete,concrete,linear,0.12,0.001,0.025,2340126,3,0.7364813404417365,0.7811158798283262,14,555.7142944335938,0.9935099534457504,1887.0,1337.0,1156.3743910220785
L-Concrete,concrete,linear,0.12,0.001,0.025,2340127,4,0.7283891850723534,0.7868383404864091,7,962.5946044921876,0.997486916965764,3202.0,2257.0,1946.836834195004
L-Concrete,concrete,linear,0.12,0.001,0.025,2340128,5,0.7259139375476009,0.7846924177396281,8,848.87255859375,0.9971943700751364,2919.0,1958.0,1723.6384853765533
L-Concrete,concrete,linear,0.12,0.001,0.025,2340129,6,0.7302932216298553,0.8032904148783977,10,719.7413330078125,0.9959298072325444,2481.0,1791.0,1509.0142859539408
L-Concrete,concrete,linear,0.12,0.001,0.025,2340130,7,0.7163937547600914,0.8061516452074392,9,784.2857055664062,0.996452532281474,2668.0,1960.0,1661.649899170618
L-Concrete,concrete,linear,0.12,0.003,0.025,2380123,0,0.7305788271134805,0.7689556509298998,10,180.70655822753903,0.9723450126010502,795.0,496.0,436.02589622329646
L-Concrete,concrete,linear,0.12,0.003,0.025,2380124,1,0.7344821020563594,0.7939914163090128,18,141.2123565673828,0.9631799358109056,780.0,402.0,377.5260234684856
L-Concrete,concrete,linear,0.12,0.003,0.025,2380125,2,0.7284843869002284,0.7875536480686696,12,151.46331787109375,0.95982114049156,811.0,479.0,409.5318706158505
L-Concrete,concrete,linear,0.12,0.003,0.025,2380126,3,0.7284843869002284,0.7739628040057225,16,132.36679077148438,0.9436112131546353,706.0,382.0,342.52173181104865
L-Concrete,concrete,linear,0.12,0.003,0.025,2380127,4,0.7183929931454683,0.778969957081545,15,150.80308532714844,0.9652015120563512,771.0,411.0,380.5298874607419
L-Concrete,concrete,linear,0.12,0.003,0.025,2380128,5,0.7241051028179741,0.7839771101573677,12,180.98069763183597,0.9663140346680824,828.0,450.0,422.1234122617652
L-Concrete,concrete,linear,0.12,0.003,0.025,2380129,6,0.7368621477532369,0.7854077253218884,12,173.21621704101562,0.9602021279582318,799.0,450.0,412.5700482352775
L-Concrete,concrete,linear,0.12,0.003,0.025,2380130,7,0.7112528560548362,0.771101573676681,14,145.87258911132812,0.9572940084397938,820.0,387.0,363.330020503305
L-Concrete,concrete,linear,0.12,0.001,0.05,2420123,0,0.7208682406702208,0.7804005722460658,10,695.772216796875,0.9947152284247206,2490.0,1654.0,1419.4301539217904
L-Concrete,concrete,linear,0.12,0.001,0.05,2420124,1,0.7380997715156131,0.7882689556509299,11,614.3861083984375,0.9930508115070382,2019.0,1395.0,1196.3558304488845
L-Concrete,concrete,linear,0.12,0.001,0.05,2420125,2,0.7323876618431074,0.7761087267525035,16,519.1428833007812,0.991864990402573,1592.0,1305.0,1055.8740195547482
L-Concrete,concrete,linear,0.12,0.001,0.05,2420126,3,0.7288651942117289,0.7896995708154506,10,692.7876586914062,0.9953410615964948,2286.0,1603.0,1358.6863442969714
L-Concrete,concrete,linear,0.12,0.001,0.05,2420127,4,0.7367669459253617,0.778969957081545,13,582.9961547851562,0.9935154059408696,1845.0,1470.0,1190.271240477387
L-Concrete,concrete,linear,0.12,0.001,0.05,2420128,5,0.7296268088347296,0.7975679542203148,11,626.768310546875,0.995487922797974,2174.0,1595.0,1320.0059687962714
L-Concrete,concrete,linear,0.12,0.001,0.05,2420129,6,0.7277227722772277,0.7889842632331903,14,561.8803100585938,0.9923891923175384,1881.0,1349.0,1126.0502511573384
L-Concrete,concrete,linear,0.12,0.001,0.05,2420130,7,0.7253427265803504,0.7882689556509299,13,598.29345703125,0.991468855604107,1829.0,1338.0,1153.2944434704284
L-Concrete,concrete,linear,0.12,0.003,0.05,2460123,0,0.7125856816450876,0.7868383404864091,9,181.94595336914065,0.982130238658391,784.0,514.0,428.6467773608635
L-Concrete,concrete,linear,0.12,0.003,0.05,2460124,1,0.714965727341965,0.7839771101573677,21,110.57528686523438,0.943463909268616,567.0,290.0,264.01418895423274
L-Concrete,concrete,linear,0.12,0.003,0.05,2460125,2,0.7059215536938309,0.7889842632331903,18,129.56370544433594,0.9527230866275028,624.0,340.0,314.4674897811634
L-Concrete,concrete,linear,0.12,0.003,0.05,2460126,3,0.7202970297029703,0.7932761087267525,14,143.5251007080078,0.9493979848448578,600.0,366.0,328.0152859935027
L-Concrete,concrete,linear,0.12,0.003,0.05,2460127,4,0.7185833968012186,0.8082975679542204,19,125.28571319580078,0.9466752468620548,616.0,364.0,310.9673986498114
L-Concrete,concrete,linear,0.12,0.003,0.05,2460128,5,0.7257235338918507,0.7818311874105865,22,105.12741088867188,0.9518516119816096,594.0,325.0,277.82083907965443
L-Concrete,concrete,linear,0.12,0.003,0.05,2460129,6,0.726009139375476,0.7939914163090128,13,153.3397674560547,0.9740745751682868,669.0,496.0,399.0474422192988
L-Concrete,concrete,linear,0.12,0.003,0.05,2460130,7,0.7365765422696116,0.7818311874105865,15,134.5559844970703,0.9421895434446528,574.0,379.0,317.08576660458914
L-Concrete,concrete,linear,0.12,0.001,0.1,2500123,0,0.7248667174409749,0.8068669527896996,12,568.2355346679688,0.9912070575472284,1742.0,1239.0,1049.165231530862
L-Concrete,concrete,linear,0.12,0.001,0.1,2500124,1,0.7193450114242194,0.771101573676681,16,476.8880310058594,0.9803415061711802,1389.0,996.0,846.3480950857896
L-Concrete,concrete,linear,0.12,0.001,0.1,2500125,2,0.7337204874333587,0.7954220314735336,13,539.9536743164062,0.9902408064666745,1672.0,1143.0,970.4782913719068
L-Concrete,concrete,linear,0.12,0.001,0.1,2500126,3,0.723914699162224,0.790414878397711,13,558.79150390625,0.9881880436233303,1699.0,1223.0,1021.5890955501336
L-Concrete,concrete,linear,0.12,0.001,0.1,2500127,4,0.7359101294744859,0.7796852646638054,17,488.4324340820313,0.9805225895283533,1393.0,1084.0,899.1313224665446
L-Concrete,concrete,linear,0.12,0.001,0.1,2500128,5,0.7222010662604722,0.7882689556509299,12,588.2857055664062,0.991347099792549,1738.0,1279.0,1078.3219849618004
L-Concrete,concrete,linear,0.12,0.001,0.1,2500129,6,0.7361957349581112,0.8032904148783977,12,568.5791625976562,0.9907792689547736,1772.0,1275.0,1061.227174088162
L-Concrete,concrete,linear,0.12,0.001,0.1,2500130,7,0.734006092916984,0.796137339055794,13,578.772216796875,0.9926980394536216,1672.0,1298.0,1062.794055991596
L-Concrete,concrete,linear,0.12,0.003,0.1,2540123,0,0.7235338918507236,0.7968526466380543,13,126.07335662841795,0.925485138883892,527.0,343.0,297.1105794992216
L-Concrete,concrete,linear,0.12,0.003,0.1,2540124,1,0.718012185833968,0.7696709585121603,14,127.33976745605467,0.9358122164199056,586.0,376.0,318.2876240954488
L-Concrete,concrete,linear,0.12,0.003,0.1,2540125,2,0.7326732673267327,0.7703862660944206,13,131.20077514648438,0.9310741996395672,448.0,319.0,279.9550037063464
L-Concrete,concrete,linear,0.12,0.003,0.1,2540126,3,0.7351485148514851,0.776824034334764,17,113.62162017822266,0.9533184970449774,487.0,331.0,283.03319165356345
L-Concrete,concrete,linear,0.12,0.003,0.1,2540127,4,0.7459063214013709,0.7811158798283262,17,105.21621704101562,0.941887168012999,485.0,315.0,260.1128613515596
L-Concrete,concrete,linear,0.12,0.003,0.1,2540128,5,0.7153465346534653,0.8047210300429185,9,175.23165893554688,0.9605011295756984,800.0,424.0,390.9243782342389
L-Concrete,concrete,linear,0.12,0.003,0.1,2540129,6,0.7252475247524752,0.7796852646638054,13,125.1351318359375,0.9503811024525336,615.0,360.0,311.2041474499062
L-Concrete,concrete,linear,0.12,0.003,0.1,2540130,7,0.7232482863670983,0.8168812589413448,11,149.8996124267578,0.967023239939084,655.0,419.0,356.71981201126925
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30123,0,0.7309596344249809,0.765379113018598,6,246.35906982421875,0.9811899739306076,947.0,543.0,513.7483332074604
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30124,1,0.7191546077684692,0.801859799713877,8,236.2432403564453,0.982415486803242,794.0,493.0,458.41495607259
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30125,2,0.7230578827113481,0.7854077253218884,8,245.30116271972656,0.981704710357192,700.0,519.0,460.54824693178847
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30126,3,0.7307692307692307,0.7889842632331903,7,215.4594573974609,0.9819295526118048,678.0,461.0,420.2050909219736
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30127,4,0.6964965727341965,0.7739628040057225,8,266.6563720703125,0.9784573333696248,734.0,563.0,504.95544247463175
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30128,5,0.738004569687738,0.771101573676681,8,217.71041870117188,0.9797467588591348,715.0,447.0,415.9557238990411
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30129,6,0.689927646610815,0.7825464949928469,11,245.87258911132807,0.981949511395233,689.0,487.0,454.5121546526908
LSPIN,lspin_tf,mlp,0.22,0.007,0.0,30130,7,0.7025894897182026,0.7746781115879828,6,295.4285583496094,0.9817098276920604,930.0,609.0,574.9530697871206
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70123,0,0.7283891850723534,0.7675250357653791,10,99.104248046875,0.9473772624211708,293.0,190.0,172.37161400944012
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70124,1,0.7081111957349581,0.7896995708154506,14,95.8108139038086,0.9463510870698668,305.0,181.0,169.81611152602704
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70125,2,0.7153465346534653,0.7560801144492132,9,87.40926361083984,0.949076048864378,258.0,167.0,154.9662151574288
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70126,3,0.7018278750952018,0.7811158798283262,12,85.6332015991211,0.9245640962291422,284.0,170.0,163.04741510642197
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70127,4,0.7166793602437167,0.7889842632331903,10,86.51737213134766,0.945564344792224,273.0,175.0,159.65187094120762
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70128,5,0.7063023610053313,0.7811158798283262,13,92.59073638916016,0.9512645711003792,267.0,175.0,163.29871922205191
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70129,6,0.6956397562833206,0.7725321888412017,12,85.92664337158203,0.9497824197502424,331.0,181.0,163.5606474375864
LSPIN,lspin_tf,mlp,0.22,0.021,0.0,70130,7,0.7122048743335873,0.7725321888412017,11,84.11968994140625,0.9267356544611788,276.0,173.0,158.897879953846
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110123,0,0.7098248286367098,0.7682403433476395,9,697.0115966796875,0.995627144444924,1430.0,1320.0,1186.6154371898012
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110124,1,0.7287699923838538,0.8118741058655222,9,727.4208374023438,0.9952943381687132,1486.0,1345.0,1245.4150981350012
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110125,2,0.7176313785224676,0.7668097281831188,11,677.2857055664062,0.994976593008884,1303.0,1208.0,1129.3525918812245
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110126,3,0.7182977913175933,0.7718168812589413,6,781.3474731445312,0.9954061143405666,1615.0,1492.0,1340.910305213773
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110127,4,0.7107768469154607,0.7603719599427754,11,710.45947265625,0.9947087740592712,1332.0,1253.0,1160.9967521609258
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110128,5,0.7213442498095963,0.7889842632331903,7,862.0772094726562,0.9960785948598616,1720.0,1587.0,1445.2943830469785
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110129,6,0.6961157654226962,0.8054363376251789,9,730.0888061523438,0.9956083356656475,1489.0,1371.0,1243.964670336327
LSPIN,lspin_tf,mlp,0.22,0.007,0.025,110130,7,0.722105864432597,0.8183118741058655,10,807.2664184570312,0.996011031122466,1533.0,1424.0,1335.0695224838616
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150123,0,0.7147753236862148,0.7761087267525035,11,225.54054260253903,0.9780262508330893,439.0,382.0,352.06121278395665
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150124,1,0.694021325209444,0.7625178826895566,11,224.8223876953125,0.9776223489818096,465.0,382.0,350.6494214895734
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150125,2,0.6943069306930693,0.7668097281831188,12,232.3166046142578,0.9820814833265789,565.0,400.0,380.438878369227
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150126,3,0.714013709063214,0.796137339055794,10,231.22007751464844,0.9797194022105572,493.0,404.0,366.32067612132727
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150127,4,0.7165841584158416,0.759656652360515,10,248.8223876953125,0.9815691353839584,569.0,436.0,407.716990776416
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150128,5,0.7051599390708302,0.7882689556509299,11,199.6139068603516,0.9732491903225716,442.0,360.0,327.9186729270169
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150129,6,0.7078255902513328,0.7625178826895566,15,210.2007751464844,0.9710545235260531,474.0,349.0,323.289990703908
LSPIN,lspin_tf,mlp,0.22,0.021,0.025,150130,7,0.7192498095963442,0.7761087267525035,15,154.0270233154297,0.9646418938983816,354.0,280.0,248.35597298542265
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190123,0,0.7146801218583397,0.7732474964234621,5,1116.6177978515625,0.9975986535529974,2213.0,2077.0,1894.9073512785808
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190124,1,0.7273419649657273,0.7968526466380543,7,950.04248046875,0.9971068106051172,1874.0,1786.0,1619.6539492190032
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190125,2,0.7282939832444782,0.771101573676681,5,990.8687133789062,0.9972511282469048,2062.0,1926.0,1722.5938872625022
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190126,3,0.7337204874333587,0.8032904148783977,5,1039.606201171875,0.9974876052243752,2192.0,2017.0,1802.4791725034413
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190127,4,0.7168697638994669,0.7675250357653791,5,967.0115966796876,0.9971963981651876,1985.0,1840.0,1663.649316780219
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190128,5,0.714013709063214,0.7718168812589413,8,1015.8610229492188,0.997408029930048,1963.0,1860.0,1692.428531970421
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190129,6,0.7419078446306169,0.7896995708154506,4,1016.1621704101562,0.9976896677746476,2228.0,1924.0,1779.0468752912063
LSPIN,lspin_tf,mlp,0.22,0.007,0.05,190130,7,0.720011424219345,0.7782546494992847,5,915.8416748046876,0.9974589972342108,2001.0,1782.0,1594.4164625450946
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230123,0,0.7118240670220868,0.7896995708154506,13,305.1390075683594,0.9827222425849808,623.0,548.0,503.6173955980741
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230124,1,0.7115384615384616,0.790414878397711,16,298.833984375,0.984731381281396,639.0,491.0,460.6076646813521
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230125,2,0.707063975628332,0.7696709585121603,13,338.9922790527344,0.9823668552543264,665.0,577.0,531.7136019231581
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230126,3,0.7094440213252095,0.7918454935622318,12,280.9034729003906,0.9842959923004329,593.0,475.0,434.3511317462419
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230127,4,0.7088728103579589,0.7725321888412017,20,245.80694580078125,0.9811241622276818,491.0,419.0,388.73115048561937
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230128,5,0.7317212490479817,0.7868383404864091,10,325.8455505371094,0.9880063172773488,688.0,582.0,544.2413367828091
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230129,6,0.7193450114242194,0.7804005722460658,15,252.8223876953125,0.9838580160094592,499.0,422.0,389.9198849413858
LSPIN,lspin_tf,mlp,0.22,0.021,0.05,230130,7,0.7150609291698401,0.7832618025751072,10,299.7567443847656,0.98336306090342,634.0,531.0,489.7880211105379
