histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,L-LSPIN,linear,0.014,0.05,1820130
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.00525,0.1,1860123
kidneyclearcellrenalcarcinoma,156,0.7074639707463971,L-LSPIN,linear,0.00525,0.1,1860123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,linear,0.00525,0.1,1860123
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.00525,0.1,1860124
kidneyclearcellrenalcarcinoma,156,0.708969670896967,L-LSPIN,linear,0.00525,0.1,1860124
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,L-LSPIN,linear,0.00525,0.1,1860124
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.1,1860125
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,L-LSPIN,linear,0.00525,0.1,1860125
kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,L-LSPIN,linear,0.00525,0.1,1860125
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.00525,0.1,1860126
kidneyclearcellrenalcarcinoma,156,0.6814368681436869,L-LSPIN,linear,0.00525,0.1,1860126
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,L-LSPIN,linear,0.00525,0.1,1860126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.1,1860127
kidneyclearcellrenalcarcinoma,156,0.6848784684878468,L-LSPIN,linear,0.00525,0.1,1860127
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,L-LSPIN,linear,0.00525,0.1,1860127
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.1,1860128
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,L-LSPIN,linear,0.00525,0.1,1860128
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-LSPIN,linear,0.00525,0.1,1860128
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.00525,0.1,1860129
kidneyclearcellrenalcarcinoma,156,0.6846633684663368,L-LSPIN,linear,0.00525,0.1,1860129
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-LSPIN,linear,0.00525,0.1,1860129
kidneychromophobe,19,0.647887323943662,L-LSPIN,linear,0.00525,0.1,1860130
kidneyclearcellrenalcarcinoma,156,0.692191869219187,L-LSPIN,linear,0.00525,0.1,1860130
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-LSPIN,linear,0.00525,0.1,1860130
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.014,0.1,1900123
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,L-LSPIN,linear,0.014,0.1,1900123
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-LSPIN,linear,0.014,0.1,1900123
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.014,0.1,1900124
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,L-LSPIN,linear,0.014,0.1,1900124
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,L-LSPIN,linear,0.014,0.1,1900124
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.014,0.1,1900125
kidneyclearcellrenalcarcinoma,156,0.6519681651968166,L-LSPIN,linear,0.014,0.1,1900125
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,L-LSPIN,linear,0.014,0.1,1900125
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.014,0.1,1900126
kidneyclearcellrenalcarcinoma,156,0.701226070122607,L-LSPIN,linear,0.014,0.1,1900126
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,L-LSPIN,linear,0.014,0.1,1900126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.014,0.1,1900127
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,L-LSPIN,linear,0.014,0.1,1900127
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-LSPIN,linear,0.014,0.1,1900127
kidneychromophobe,19,0.8169014084507042,L-LSPIN,linear,0.014,0.1,1900128
kidneyclearcellrenalcarcinoma,156,0.6891804689180469,L-LSPIN,linear,0.014,0.1,1900128
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-LSPIN,linear,0.014,0.1,1900128
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.014,0.1,1900129
kidneyclearcellrenalcarcinoma,156,0.6345450634545063,L-LSPIN,linear,0.014,0.1,1900129
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-LSPIN,linear,0.014,0.1,1900129
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.014,0.1,1900130
kidneyclearcellrenalcarcinoma,156,0.6599268659926866,L-LSPIN,linear,0.014,0.1,1900130
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,L-LSPIN,linear,0.014,0.1,1900130
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,1940123
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,L-Concrete,linear,0.001,0.0,1940123
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,L-Concrete,linear,0.001,0.0,1940123
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.0,1940124
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,L-Concrete,linear,0.001,0.0,1940124
kidneypapillaryrenalcellcarcinoma,84,0.8310291858678955,L-Concrete,linear,0.001,0.0,1940124
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.0,1940125
kidneyclearcellrenalcarcinoma,156,0.6859539685953968,L-Concrete,linear,0.001,0.0,1940125
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.001,0.0,1940125
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,1940126
kidneyclearcellrenalcarcinoma,156,0.6545493654549366,L-Concrete,linear,0.001,0.0,1940126
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.001,0.0,1940126
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.001,0.0,1940127
kidneyclearcellrenalcarcinoma,156,0.6730479673047968,L-Concrete,linear,0.001,0.0,1940127
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-Concrete,linear,0.001,0.0,1940127
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.0,1940128
kidneyclearcellrenalcarcinoma,156,0.6650892665089266,L-Concrete,linear,0.001,0.0,1940128
kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,L-Concrete,linear,0.001,0.0,1940128
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,1940129
kidneyclearcellrenalcarcinoma,156,0.6943428694342869,L-Concrete,linear,0.001,0.0,1940129
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.001,0.0,1940129
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.0,1940130
kidneyclearcellrenalcarcinoma,156,0.6653043665304367,L-Concrete,linear,0.001,0.0,1940130
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.001,0.0,1940130
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.0,1980123
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,L-Concrete,linear,0.003,0.0,1980123
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.003,0.0,1980123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.0,1980124
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,L-Concrete,linear,0.003,0.0,1980124
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.003,0.0,1980124
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.003,0.0,1980125
kidneyclearcellrenalcarcinoma,156,0.6790707679070768,L-Concrete,linear,0.003,0.0,1980125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.003,0.0,1980125
kidneychromophobe,19,0.7746478873239436,L-Concrete,linear,0.003,0.0,1980126
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,L-Concrete,linear,0.003,0.0,1980126
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-Concrete,linear,0.003,0.0,1980126
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.0,1980127
kidneyclearcellrenalcarcinoma,156,0.6876747687674769,L-Concrete,linear,0.003,0.0,1980127
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.003,0.0,1980127
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.003,0.0,1980128
kidneyclearcellrenalcarcinoma,156,0.6681006668100666,L-Concrete,linear,0.003,0.0,1980128
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.003,0.0,1980128
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.0,1980129
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,L-Concrete,linear,0.003,0.0,1980129
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,L-Concrete,linear,0.003,0.0,1980129
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.0,1980130
kidneyclearcellrenalcarcinoma,156,0.6874596687459669,L-Concrete,linear,0.003,0.0,1980130
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-Concrete,linear,0.003,0.0,1980130
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.025,2020123
kidneyclearcellrenalcarcinoma,156,0.707679070767907,L-Concrete,linear,0.001,0.025,2020123
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,L-Concrete,linear,0.001,0.025,2020123
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.025,2020124
kidneyclearcellrenalcarcinoma,156,0.696493869649387,L-Concrete,linear,0.001,0.025,2020124
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.001,0.025,2020124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.025,2020125
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,L-Concrete,linear,0.001,0.025,2020125
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,L-Concrete,linear,0.001,0.025,2020125
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.025,2020126
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,L-Concrete,linear,0.001,0.025,2020126
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,linear,0.001,0.025,2020126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.025,2020127
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,L-Concrete,linear,0.001,0.025,2020127
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,L-Concrete,linear,0.001,0.025,2020127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.025,2020128
kidneyclearcellrenalcarcinoma,156,0.6767046676704668,L-Concrete,linear,0.001,0.025,2020128
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.001,0.025,2020128
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.025,2020129
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,L-Concrete,linear,0.001,0.025,2020129
kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,L-Concrete,linear,0.001,0.025,2020129
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.025,2020130
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,L-Concrete,linear,0.001,0.025,2020130
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.001,0.025,2020130
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060123
kidneyclearcellrenalcarcinoma,156,0.6700365670036567,L-Concrete,linear,0.003,0.025,2060123
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-Concrete,linear,0.003,0.025,2060123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060124
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,L-Concrete,linear,0.003,0.025,2060124
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,L-Concrete,linear,0.003,0.025,2060124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.025,2060125
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,L-Concrete,linear,0.003,0.025,2060125
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,L-Concrete,linear,0.003,0.025,2060125
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060126
kidneyclearcellrenalcarcinoma,156,0.6721875672187567,L-Concrete,linear,0.003,0.025,2060126
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,linear,0.003,0.025,2060126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060127
kidneyclearcellrenalcarcinoma,156,0.6708969670896967,L-Concrete,linear,0.003,0.025,2060127
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-Concrete,linear,0.003,0.025,2060127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060128
kidneyclearcellrenalcarcinoma,156,0.6917616691761669,L-Concrete,linear,0.003,0.025,2060128
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,L-Concrete,linear,0.003,0.025,2060128
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.025,2060129
kidneyclearcellrenalcarcinoma,156,0.6739083673908367,L-Concrete,linear,0.003,0.025,2060129
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.003,0.025,2060129
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.025,2060130
kidneyclearcellrenalcarcinoma,156,0.6762744676274468,L-Concrete,linear,0.003,0.025,2060130
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.003,0.025,2060130
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.05,2100123
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,L-Concrete,linear,0.001,0.05,2100123
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.001,0.05,2100123
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.05,2100124
kidneyclearcellrenalcarcinoma,156,0.6704667670466767,L-Concrete,linear,0.001,0.05,2100124
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-Concrete,linear,0.001,0.05,2100124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.05,2100125
kidneyclearcellrenalcarcinoma,156,0.6790707679070768,L-Concrete,linear,0.001,0.05,2100125
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-Concrete,linear,0.001,0.05,2100125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.05,2100126
kidneyclearcellrenalcarcinoma,156,0.694557969455797,L-Concrete,linear,0.001,0.05,2100126
kidneypapillaryrenalcellcarcinoma,84,0.8356374807987711,L-Concrete,linear,0.001,0.05,2100126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.05,2100127
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,L-Concrete,linear,0.001,0.05,2100127
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.001,0.05,2100127
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.05,2100128
kidneyclearcellrenalcarcinoma,156,0.698859969885997,L-Concrete,linear,0.001,0.05,2100128
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.001,0.05,2100128
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.05,2100129
kidneyclearcellrenalcarcinoma,156,0.6829425682942568,L-Concrete,linear,0.001,0.05,2100129
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.001,0.05,2100129
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.05,2100130
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,L-Concrete,linear,0.001,0.05,2100130
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,linear,0.001,0.05,2100130
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140123
kidneyclearcellrenalcarcinoma,156,0.6734781673478167,L-Concrete,linear,0.003,0.05,2140123
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.003,0.05,2140123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140124
kidneyclearcellrenalcarcinoma,156,0.6930522693052269,L-Concrete,linear,0.003,0.05,2140124
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-Concrete,linear,0.003,0.05,2140124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.05,2140125
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,L-Concrete,linear,0.003,0.05,2140125
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,L-Concrete,linear,0.003,0.05,2140125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140126
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,L-Concrete,linear,0.003,0.05,2140126
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.003,0.05,2140126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.05,2140127
kidneyclearcellrenalcarcinoma,156,0.7145622714562272,L-Concrete,linear,0.003,0.05,2140127
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.003,0.05,2140127
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.05,2140128
kidneyclearcellrenalcarcinoma,156,0.6859539685953968,L-Concrete,linear,0.003,0.05,2140128
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,L-Concrete,linear,0.003,0.05,2140128
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.003,0.05,2140129
kidneyclearcellrenalcarcinoma,156,0.6771348677134867,L-Concrete,linear,0.003,0.05,2140129
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,L-Concrete,linear,0.003,0.05,2140129
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.05,2140130
kidneyclearcellrenalcarcinoma,156,0.6739083673908367,L-Concrete,linear,0.003,0.05,2140130
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.003,0.05,2140130
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.1,2180123
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,L-Concrete,linear,0.001,0.1,2180123
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,L-Concrete,linear,0.001,0.1,2180123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.1,2180124
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,L-Concrete,linear,0.001,0.1,2180124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,linear,0.001,0.1,2180124
kidneychromophobe,19,0.8028169014084507,L-Concrete,linear,0.001,0.1,2180125
kidneyclearcellrenalcarcinoma,156,0.6779952677995268,L-Concrete,linear,0.001,0.1,2180125
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-Concrete,linear,0.001,0.1,2180125
kidneychromophobe,19,0.7746478873239436,L-Concrete,linear,0.001,0.1,2180126
kidneyclearcellrenalcarcinoma,156,0.6732630673263067,L-Concrete,linear,0.001,0.1,2180126
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,linear,0.001,0.1,2180126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.1,2180127
kidneyclearcellrenalcarcinoma,156,0.6863841686384169,L-Concrete,linear,0.001,0.1,2180127
kidneypapillaryrenalcellcarcinoma,84,0.8448540706605223,L-Concrete,linear,0.001,0.1,2180127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.1,2180128
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,L-Concrete,linear,0.001,0.1,2180128
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.001,0.1,2180128
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.001,0.1,2180129
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,L-Concrete,linear,0.001,0.1,2180129
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,linear,0.001,0.1,2180129
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.1,2180130
kidneyclearcellrenalcarcinoma,156,0.6620778662077866,L-Concrete,linear,0.001,0.1,2180130
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,L-Concrete,linear,0.001,0.1,2180130
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.1,2220123
kidneyclearcellrenalcarcinoma,156,0.6629382662938267,L-Concrete,linear,0.003,0.1,2220123
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,L-Concrete,linear,0.003,0.1,2220123
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.1,2220124
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,L-Concrete,linear,0.003,0.1,2220124
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.003,0.1,2220124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.1,2220125
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,L-Concrete,linear,0.003,0.1,2220125
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-Concrete,linear,0.003,0.1,2220125
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.1,2220126
kidneyclearcellrenalcarcinoma,156,0.6825123682512368,L-Concrete,linear,0.003,0.1,2220126
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-Concrete,linear,0.003,0.1,2220126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.1,2220127
kidneyclearcellrenalcarcinoma,156,0.6739083673908367,L-Concrete,linear,0.003,0.1,2220127
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.003,0.1,2220127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.1,2220128
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,L-Concrete,linear,0.003,0.1,2220128
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,L-Concrete,linear,0.003,0.1,2220128
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.003,0.1,2220129
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,L-Concrete,linear,0.003,0.1,2220129
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-Concrete,linear,0.003,0.1,2220129
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.1,2220130
kidneyclearcellrenalcarcinoma,156,0.705097870509787,L-Concrete,linear,0.003,0.1,2220130
kidneypapillaryrenalcellcarcinoma,84,0.8341013824884793,L-Concrete,linear,0.003,0.1,2220130
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,2260123
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,L-Concrete,linear,0.001,0.0,2260123
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,linear,0.001,0.0,2260123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.0,2260124
kidneyclearcellrenalcarcinoma,156,0.6762744676274468,L-Concrete,linear,0.001,0.0,2260124
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,L-Concrete,linear,0.001,0.0,2260124
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,2260125
kidneyclearcellrenalcarcinoma,156,0.6747687674768768,L-Concrete,linear,0.001,0.0,2260125
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-Concrete,linear,0.001,0.0,2260125
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.0,2260126
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,L-Concrete,linear,0.001,0.0,2260126
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.001,0.0,2260126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.0,2260127
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,L-Concrete,linear,0.001,0.0,2260127
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.001,0.0,2260127
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.0,2260128
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,L-Concrete,linear,0.001,0.0,2260128
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.001,0.0,2260128
kidneychromophobe,19,0.7746478873239436,L-Concrete,linear,0.001,0.0,2260129
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,L-Concrete,linear,0.001,0.0,2260129
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.001,0.0,2260129
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.0,2260130
kidneyclearcellrenalcarcinoma,156,0.6891804689180469,L-Concrete,linear,0.001,0.0,2260130
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.001,0.0,2260130
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.0,2300123
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,L-Concrete,linear,0.003,0.0,2300123
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.003,0.0,2300123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.0,2300124
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,L-Concrete,linear,0.003,0.0,2300124
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,L-Concrete,linear,0.003,0.0,2300124
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.003,0.0,2300125
kidneyclearcellrenalcarcinoma,156,0.6932673693267369,L-Concrete,linear,0.003,0.0,2300125
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.003,0.0,2300125
kidneychromophobe,19,0.7887323943661971,L-Concrete,linear,0.003,0.0,2300126
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,L-Concrete,linear,0.003,0.0,2300126
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-Concrete,linear,0.003,0.0,2300126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.0,2300127
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,L-Concrete,linear,0.003,0.0,2300127
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.003,0.0,2300127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.0,2300128
kidneyclearcellrenalcarcinoma,156,0.6760593676059368,L-Concrete,linear,0.003,0.0,2300128
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.003,0.0,2300128
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.0,2300129
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,L-Concrete,linear,0.003,0.0,2300129
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,linear,0.003,0.0,2300129
