model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
L-Concrete,concrete,linear,0.0025,0.05,2,6,0.9963541987636207
L-Concrete,concrete,linear,0.0025,0.05,2,7,0.9915747712569928
L-Concrete,concrete,linear,0.0025,0.05,3,4,0.9920391577513856
L-Concrete,concrete,linear,0.0025,0.05,3,5,0.9966414621890266
L-Concrete,concrete,linear,0.0025,0.05,3,6,0.994478376036877
L-Concrete,concrete,linear,0.0025,0.05,3,7,0.991648856495302
L-Concrete,concrete,linear,0.0025,0.05,4,5,0.9925883543609132
L-Concrete,concrete,linear,0.0025,0.05,4,6,0.9897510053014382
L-Concrete,concrete,linear,0.0025,0.05,4,7,0.9949829194350706
L-Concrete,concrete,linear,0.0025,0.05,5,6,0.9946019224745044
L-Concrete,concrete,linear,0.0025,0.05,5,7,0.9918084985477876
L-Concrete,concrete,linear,0.0025,0.05,6,7,0.9899184367712554
L-Concrete,concrete,linear,0.00075,0.1,0,1,0.9953158958608338
L-Concrete,concrete,linear,0.00075,0.1,0,2,0.9970003572068228
L-Concrete,concrete,linear,0.00075,0.1,0,3,0.9965098481366044
L-Concrete,concrete,linear,0.00075,0.1,0,4,0.9968686110774324
L-Concrete,concrete,linear,0.00075,0.1,0,5,0.9969750549448614
L-Concrete,concrete,linear,0.00075,0.1,0,6,0.9957600291054732
L-Concrete,concrete,linear,0.00075,0.1,0,7,0.9924141938041068
L-Concrete,concrete,linear,0.00075,0.1,1,2,0.9952923397321262
L-Concrete,concrete,linear,0.00075,0.1,1,3,0.9960940171408824
L-Concrete,concrete,linear,0.00075,0.1,1,4,0.9924876050576902
L-Concrete,concrete,linear,0.00075,0.1,1,5,0.9977309543113172
L-Concrete,concrete,linear,0.00075,0.1,1,6,0.9901737675923048
L-Concrete,concrete,linear,0.00075,0.1,1,7,0.9909960226696894
L-Concrete,concrete,linear,0.00075,0.1,2,3,0.9960186126108848
L-Concrete,concrete,linear,0.00075,0.1,2,4,0.9946055138729556
L-Concrete,concrete,linear,0.00075,0.1,2,5,0.9966536771644354
L-Concrete,concrete,linear,0.00075,0.1,2,6,0.9944774281826384
L-Concrete,concrete,linear,0.00075,0.1,2,7,0.9883845794390348
L-Concrete,concrete,linear,0.00075,0.1,3,4,0.9948599322985232
L-Concrete,concrete,linear,0.00075,0.1,3,5,0.9964886053016092
L-Concrete,concrete,linear,0.00075,0.1,3,6,0.9941513346631844
L-Concrete,concrete,linear,0.00075,0.1,3,7,0.9917712713408576
L-Concrete,concrete,linear,0.00075,0.1,4,5,0.994339307358006
L-Concrete,concrete,linear,0.00075,0.1,4,6,0.9980080278128352
L-Concrete,concrete,linear,0.00075,0.1,4,7,0.9881541182466576
L-Concrete,concrete,linear,0.00075,0.1,5,6,0.991808129946728
L-Concrete,concrete,linear,0.00075,0.1,5,7,0.9904929876922588
L-Concrete,concrete,linear,0.00075,0.1,6,7,0.9868923911538304
L-Concrete,concrete,linear,0.0025,0.1,0,1,0.9919989720040104
L-Concrete,concrete,linear,0.0025,0.1,0,2,0.9852889876457286
L-Concrete,concrete,linear,0.0025,0.1,0,3,0.980182550108344
L-Concrete,concrete,linear,0.0025,0.1,0,4,0.9930979035709124
L-Concrete,concrete,linear,0.0025,0.1,0,5,0.9681192482822768
L-Concrete,concrete,linear,0.0025,0.1,0,6,0.9887879348174852
L-Concrete,concrete,linear,0.0025,0.1,0,7,0.995353183322164
L-Concrete,concrete,linear,0.0025,0.1,1,2,0.993253161235126
L-Concrete,concrete,linear,0.0025,0.1,1,3,0.9921145788423048
L-Concrete,concrete,linear,0.0025,0.1,1,4,0.9946663087674974
L-Concrete,concrete,linear,0.0025,0.1,1,5,0.9827443174619588
L-Concrete,concrete,linear,0.0025,0.1,1,6,0.9959750043860204
L-Concrete,concrete,linear,0.0025,0.1,1,7,0.9917028348454184
L-Concrete,concrete,linear,0.0025,0.1,2,3,0.9944813028450672
L-Concrete,concrete,linear,0.0025,0.1,2,4,0.9910568303354425
L-Concrete,concrete,linear,0.0025,0.1,2,5,0.9877919997533824
L-Concrete,concrete,linear,0.0025,0.1,2,6,0.9945661460943483
L-Concrete,concrete,linear,0.0025,0.1,2,7,0.9819412652382252
L-Concrete,concrete,linear,0.0025,0.1,3,4,0.9899148398349824
L-Concrete,concrete,linear,0.0025,0.1,3,5,0.9883812824884234
L-Concrete,concrete,linear,0.0025,0.1,3,6,0.9921135369412736
L-Concrete,concrete,linear,0.0025,0.1,3,7,0.9784216808945068
L-Concrete,concrete,linear,0.0025,0.1,4,5,0.9803649037218184
L-Concrete,concrete,linear,0.0025,0.1,4,6,0.9938996000183208
L-Concrete,concrete,linear,0.0025,0.1,4,7,0.9909700951738036
L-Concrete,concrete,linear,0.0025,0.1,5,6,0.9864436236072348
L-Concrete,concrete,linear,0.0025,0.1,5,7,0.963662376706361
L-Concrete,concrete,linear,0.0025,0.1,6,7,0.9872794358912508
L-Concrete,concrete,linear,0.00075,0.0,0,1,0.97692725473568
L-Concrete,concrete,linear,0.00075,0.0,0,2,0.9766911807004364
L-Concrete,concrete,linear,0.00075,0.0,0,3,0.9670709371325412
L-Concrete,concrete,linear,0.00075,0.0,0,4,0.9687387382156936
L-Concrete,concrete,linear,0.00075,0.0,0,5,0.9554248513712852
L-Concrete,concrete,linear,0.00075,0.0,0,6,0.9771634549500946
L-Concrete,concrete,linear,0.00075,0.0,0,7,0.9806620052824938
L-Concrete,concrete,linear,0.00075,0.0,1,2,0.9753266529413585
L-Concrete,concrete,linear,0.00075,0.0,1,3,0.9702509488575612
L-Concrete,concrete,linear,0.00075,0.0,1,4,0.9757479571068044
L-Concrete,concrete,linear,0.00075,0.0,1,5,0.9664671464461058
L-Concrete,concrete,linear,0.00075,0.0,1,6,0.9762765045627928
L-Concrete,concrete,linear,0.00075,0.0,1,7,0.9799235512459608
L-Concrete,concrete,linear,0.00075,0.0,2,3,0.9553419570700508
L-Concrete,concrete,linear,0.00075,0.0,2,4,0.9788454037364686
L-Concrete,concrete,linear,0.00075,0.0,2,5,0.9669526072064084
L-Concrete,concrete,linear,0.00075,0.0,2,6,0.9744121165152136
L-Concrete,concrete,linear,0.00075,0.0,2,7,0.9764551852936828
L-Concrete,concrete,linear,0.00075,0.0,3,4,0.96046886896793
L-Concrete,concrete,linear,0.00075,0.0,3,5,0.9520970295863568
L-Concrete,concrete,linear,0.00075,0.0,3,6,0.9561492195010636
L-Concrete,concrete,linear,0.00075,0.0,3,7,0.9789374432142114
L-Concrete,concrete,linear,0.00075,0.0,4,5,0.9708220322598112
L-Concrete,concrete,linear,0.00075,0.0,4,6,0.9694545279530224
L-Concrete,concrete,linear,0.00075,0.0,4,7,0.969243663638822
L-Concrete,concrete,linear,0.00075,0.0,5,6,0.9500472405187458
L-Concrete,concrete,linear,0.00075,0.0,5,7,0.9593928270318725
L-Concrete,concrete,linear,0.00075,0.0,6,7,0.9715515473361624
L-Concrete,concrete,linear,0.0025,0.0,0,1,0.9851975852078904
L-Concrete,concrete,linear,0.0025,0.0,0,2,0.9838435732267308
L-Concrete,concrete,linear,0.0025,0.0,0,3,0.9738025606391032
L-Concrete,concrete,linear,0.0025,0.0,0,4,0.9685608478380808
L-Concrete,concrete,linear,0.0025,0.0,0,5,0.982549868665678
L-Concrete,concrete,linear,0.0025,0.0,0,6,0.989527158300703
L-Concrete,concrete,linear,0.0025,0.0,0,7,0.9797257425507904
L-Concrete,concrete,linear,0.0025,0.0,1,2,0.983301014774386
L-Concrete,concrete,linear,0.0025,0.0,1,3,0.978490082386856
L-Concrete,concrete,linear,0.0025,0.0,1,4,0.9743361099607056
L-Concrete,concrete,linear,0.0025,0.0,1,5,0.9834726616501462
L-Concrete,concrete,linear,0.0025,0.0,1,6,0.9848322069865346
L-Concrete,concrete,linear,0.0025,0.0,1,7,0.9817768688624738
L-Concrete,concrete,linear,0.0025,0.0,2,3,0.9891551105093526
L-Concrete,concrete,linear,0.0025,0.0,2,4,0.9857903357541904
L-Concrete,concrete,linear,0.0025,0.0,2,5,0.9908638928311796
L-Concrete,concrete,linear,0.0025,0.0,2,6,0.9838632054808524
L-Concrete,concrete,linear,0.0025,0.0,2,7,0.9826435905804723
L-Concrete,concrete,linear,0.0025,0.0,3,4,0.9893894613887396
L-Concrete,concrete,linear,0.0025,0.0,3,5,0.9898897307174188
L-Concrete,concrete,linear,0.0025,0.0,3,6,0.9756708912543738
L-Concrete,concrete,linear,0.0025,0.0,3,7,0.976402020534081
L-Concrete,concrete,linear,0.0025,0.0,4,5,0.9863657263319694
L-Concrete,concrete,linear,0.0025,0.0,4,6,0.968907204901418
L-Concrete,concrete,linear,0.0025,0.0,4,7,0.973198188491236
L-Concrete,concrete,linear,0.0025,0.0,5,6,0.9824058564911018
L-Concrete,concrete,linear,0.0025,0.0,5,7,0.98558825354483
L-Concrete,concrete,linear,0.0025,0.0,6,7,0.9800963026937354
L-Concrete,concrete,linear,0.00075,0.025,0,1,0.9926166589495302
L-Concrete,concrete,linear,0.00075,0.025,0,2,0.9943107540308502
L-Concrete,concrete,linear,0.00075,0.025,0,3,0.992131308910453
L-Concrete,concrete,linear,0.00075,0.025,0,4,0.9963737758192448
L-Concrete,concrete,linear,0.00075,0.025,0,5,0.9899173269566898
L-Concrete,concrete,linear,0.00075,0.025,0,6,0.9930993221112154
L-Concrete,concrete,linear,0.00075,0.025,0,7,0.996274883279904
L-Concrete,concrete,linear,0.00075,0.025,1,2,0.996948680919657
L-Concrete,concrete,linear,0.00075,0.025,1,3,0.9968558715563884
L-Concrete,concrete,linear,0.00075,0.025,1,4,0.9958981289759824
L-Concrete,concrete,linear,0.00075,0.025,1,5,0.9973391871640256
L-Concrete,concrete,linear,0.00075,0.025,1,6,0.9972742249490728
L-Concrete,concrete,linear,0.00075,0.025,1,7,0.9858899935043812
L-Concrete,concrete,linear,0.00075,0.025,2,3,0.9965983968893054
L-Concrete,concrete,linear,0.00075,0.025,2,4,0.9959277248599344
L-Concrete,concrete,linear,0.00075,0.025,2,5,0.993608806665609
L-Concrete,concrete,linear,0.00075,0.025,2,6,0.995921879050179
L-Concrete,concrete,linear,0.00075,0.025,2,7,0.9891945180966027
L-Concrete,concrete,linear,0.00075,0.025,3,4,0.9950086187975056
L-Concrete,concrete,linear,0.00075,0.025,3,5,0.9945645431536702
L-Concrete,concrete,linear,0.00075,0.025,3,6,0.9965293406608045
L-Concrete,concrete,linear,0.00075,0.025,3,7,0.987154087241503
L-Concrete,concrete,linear,0.00075,0.025,4,5,0.9950984411108886
L-Concrete,concrete,linear,0.00075,0.025,4,6,0.9952177546706902
L-Concrete,concrete,linear,0.00075,0.025,4,7,0.9937444968910272
L-Concrete,concrete,linear,0.00075,0.025,5,6,0.9962649566592234
L-Concrete,concrete,linear,0.00075,0.025,5,7,0.9823331064372062
L-Concrete,concrete,linear,0.00075,0.025,6,7,0.9865404667548436
L-Concrete,concrete,linear,0.0025,0.025,0,1,0.987148495606426
L-Concrete,concrete,linear,0.0025,0.025,0,2,0.9581157495445684
L-Concrete,concrete,linear,0.0025,0.025,0,3,0.9941745133160064
L-Concrete,concrete,linear,0.0025,0.025,0,4,0.9736758166692482
L-Concrete,concrete,linear,0.0025,0.025,0,5,0.9612285373811138
L-Concrete,concrete,linear,0.0025,0.025,0,6,0.973031116177436
L-Concrete,concrete,linear,0.0025,0.025,0,7,0.964538353283777
L-Concrete,concrete,linear,0.0025,0.025,1,2,0.9837974921499064
L-Concrete,concrete,linear,0.0025,0.025,1,3,0.995194429570468
L-Concrete,concrete,linear,0.0025,0.025,1,4,0.9936519228267132
L-Concrete,concrete,linear,0.0025,0.025,1,5,0.9879999416264524
L-Concrete,concrete,linear,0.0025,0.025,1,6,0.993474918743488
L-Concrete,concrete,linear,0.0025,0.025,1,7,0.9885046548973728
L-Concrete,concrete,linear,0.0025,0.025,2,3,0.9743895707652628
L-Concrete,concrete,linear,0.0025,0.025,2,4,0.9931916391828424
L-Concrete,concrete,linear,0.0025,0.025,2,5,0.9947152016932992
L-Concrete,concrete,linear,0.0025,0.025,2,6,0.9922039860965494
L-Concrete,concrete,linear,0.0025,0.025,2,7,0.9926265800394566
L-Concrete,concrete,linear,0.0025,0.025,3,4,0.9880740492660404
L-Concrete,concrete,linear,0.0025,0.025,3,5,0.9790056584168872
L-Concrete,concrete,linear,0.0025,0.025,3,6,0.9874895945546132
L-Concrete,concrete,linear,0.0025,0.025,3,7,0.9816053704103964
L-Concrete,concrete,linear,0.0025,0.025,4,5,0.9956547958129924
L-Concrete,concrete,linear,0.0025,0.025,4,6,0.9967739671017924
L-Concrete,concrete,linear,0.0025,0.025,4,7,0.995987421359621
L-Concrete,concrete,linear,0.0025,0.025,5,6,0.9951457083436124
L-Concrete,concrete,linear,0.0025,0.025,5,7,0.995946281620053
L-Concrete,concrete,linear,0.0025,0.025,6,7,0.9956917576790504
L-Concrete,concrete,linear,0.00075,0.05,0,1,0.9935754391129978
L-Concrete,concrete,linear,0.00075,0.05,0,2,0.989940303661687
L-Concrete,concrete,linear,0.00075,0.05,0,3,0.9933441444174952
L-Concrete,concrete,linear,0.00075,0.05,0,4,0.9905526058947868
L-Concrete,concrete,linear,0.00075,0.05,0,5,0.9945592609968524
L-Concrete,concrete,linear,0.00075,0.05,0,6,0.9913156000514072
L-Concrete,concrete,linear,0.00075,0.05,0,7,0.9944883182825376
L-Concrete,concrete,linear,0.00075,0.05,1,2,0.9930192772204712
L-Concrete,concrete,linear,0.00075,0.05,1,3,0.9978722280309118
L-Concrete,concrete,linear,0.00075,0.05,1,4,0.9970847897478377
L-Concrete,concrete,linear,0.00075,0.05,1,5,0.99477052107316
L-Concrete,concrete,linear,0.00075,0.05,1,6,0.9918573017016308
L-Concrete,concrete,linear,0.00075,0.05,1,7,0.9974238217454756
L-Concrete,concrete,linear,0.00075,0.05,2,3,0.9941324458346028
L-Concrete,concrete,linear,0.00075,0.05,2,4,0.9949971558470394
L-Concrete,concrete,linear,0.00075,0.05,2,5,0.99650689087277
L-Concrete,concrete,linear,0.00075,0.05,2,6,0.9961832495271692
L-Concrete,concrete,linear,0.00075,0.05,2,7,0.9943236076798756
L-Concrete,concrete,linear,0.00075,0.05,3,4,0.9971570442825354
L-Concrete,concrete,linear,0.00075,0.05,3,5,0.9960120710354464
L-Concrete,concrete,linear,0.00075,0.05,3,6,0.9941624644638134
L-Concrete,concrete,linear,0.00075,0.05,3,7,0.9970532349007988
L-Concrete,concrete,linear,0.00075,0.05,4,5,0.9946739145290804
L-Concrete,concrete,linear,0.00075,0.05,4,6,0.9932458433069292
L-Concrete,concrete,linear,0.00075,0.05,4,7,0.9963502215722696
L-Concrete,concrete,linear,0.00075,0.05,5,6,0.9974695781036036
L-Concrete,concrete,linear,0.00075,0.05,5,7,0.9960941859509704
L-Concrete,concrete,linear,0.00075,0.05,6,7,0.9936830752819336
L-Concrete,concrete,linear,0.0025,0.05,0,1,0.9861037125002052
L-Concrete,concrete,linear,0.0025,0.05,0,2,0.977114738059182
L-Concrete,concrete,linear,0.0025,0.05,0,3,0.995368600874828
L-Concrete,concrete,linear,0.0025,0.05,0,4,0.9936839441992584
L-Concrete,concrete,linear,0.0025,0.05,0,5,0.9919844298396588
L-Concrete,concrete,linear,0.0025,0.05,0,6,0.9918581900946866
L-Concrete,concrete,linear,0.0025,0.05,0,7,0.9938982344061936
L-Concrete,concrete,linear,0.0025,0.05,1,2,0.9948782897477044
L-Concrete,concrete,linear,0.0025,0.05,1,3,0.9941673841947676
L-Concrete,concrete,linear,0.0025,0.05,1,4,0.9919040855618644
L-Concrete,concrete,linear,0.0025,0.05,1,5,0.9946703495806468
L-Concrete,concrete,linear,0.0025,0.05,1,6,0.9958774002290236
L-Concrete,concrete,linear,0.0025,0.05,1,7,0.9915948950575438
L-Concrete,concrete,linear,0.0025,0.05,2,3,0.9871505816884414
L-Concrete,concrete,linear,0.0025,0.05,2,4,0.9829860472908704
L-Concrete,concrete,linear,0.0025,0.05,2,5,0.9899457205162784
L-Concrete,concrete,linear,0.0025,0.05,2,6,0.9912197943063676
L-Concrete,concrete,linear,0.0025,0.05,2,7,0.9864585077870212
L-Concrete,concrete,linear,0.0025,0.05,3,4,0.996390471776421
L-Concrete,concrete,linear,0.0025,0.05,3,5,0.9964811167163654
L-Concrete,concrete,linear,0.0025,0.05,3,6,0.9970138027762696
L-Concrete,concrete,linear,0.0025,0.05,3,7,0.9953538988166044
L-Concrete,concrete,linear,0.0025,0.05,4,5,0.9947522000949032
L-Concrete,concrete,linear,0.0025,0.05,4,6,0.9956016360375496
L-Concrete,concrete,linear,0.0025,0.05,4,7,0.993941344393243
L-Concrete,concrete,linear,0.0025,0.05,5,6,0.997035516776421
L-Concrete,concrete,linear,0.0025,0.05,5,7,0.9947530576904648
L-Concrete,concrete,linear,0.0025,0.05,6,7,0.995244431889907
L-Concrete,concrete,linear,0.00075,0.1,0,1,0.99730081009072
L-Concrete,concrete,linear,0.00075,0.1,0,2,0.9942023121170646
L-Concrete,concrete,linear,0.00075,0.1,0,3,0.9968913759301228
L-Concrete,concrete,linear,0.00075,0.1,0,4,0.9973854317322194
L-Concrete,concrete,linear,0.00075,0.1,0,5,0.9956464936568898
L-Concrete,concrete,linear,0.00075,0.1,0,6,0.995965611598712
L-Concrete,concrete,linear,0.00075,0.1,0,7,0.9949063401428244
L-Concrete,concrete,linear,0.00075,0.1,1,2,0.9963718843961616
L-Concrete,concrete,linear,0.00075,0.1,1,3,0.9980256525022464
L-Concrete,concrete,linear,0.00075,0.1,1,4,0.9974515486539384
L-Concrete,concrete,linear,0.00075,0.1,1,5,0.9944013040448032
L-Concrete,concrete,linear,0.00075,0.1,1,6,0.9974414094330571
L-Concrete,concrete,linear,0.00075,0.1,1,7,0.9933508383097612
L-Concrete,concrete,linear,0.00075,0.1,2,3,0.9940650141355152
L-Concrete,concrete,linear,0.00075,0.1,2,4,0.9936882657986708
L-Concrete,concrete,linear,0.00075,0.1,2,5,0.995206355265018
L-Concrete,concrete,linear,0.00075,0.1,2,6,0.997587789314295
L-Concrete,concrete,linear,0.00075,0.1,2,7,0.9928908531529298
L-Concrete,concrete,linear,0.00075,0.1,3,4,0.99652696351156
L-Concrete,concrete,linear,0.00075,0.1,3,5,0.9942791315394042
L-Concrete,concrete,linear,0.00075,0.1,3,6,0.9963023593019356
L-Concrete,concrete,linear,0.00075,0.1,3,7,0.9925727313862062
L-Concrete,concrete,linear,0.00075,0.1,4,5,0.9932292908779696
L-Concrete,concrete,linear,0.00075,0.1,4,6,0.9949830533566684
L-Concrete,concrete,linear,0.00075,0.1,4,7,0.99209604812289
L-Concrete,concrete,linear,0.00075,0.1,5,6,0.99608872230692
L-Concrete,concrete,linear,0.00075,0.1,5,7,0.9973964775149058
L-Concrete,concrete,linear,0.00075,0.1,6,7,0.9935808601987646
L-Concrete,concrete,linear,0.0025,0.1,0,1,0.987212862065835
L-Concrete,concrete,linear,0.0025,0.1,0,2,0.9819641063329354
L-Concrete,concrete,linear,0.0025,0.1,0,3,0.991293705486004
L-Concrete,concrete,linear,0.0025,0.1,0,4,0.9929493850173522
L-Concrete,concrete,linear,0.0025,0.1,0,5,0.9946181793393756
L-Concrete,concrete,linear,0.0025,0.1,0,6,0.9973329620053436
L-Concrete,concrete,linear,0.0025,0.1,0,7,0.993647843070368
L-Concrete,concrete,linear,0.0025,0.1,1,2,0.9573736824358337
L-Concrete,concrete,linear,0.0025,0.1,1,3,0.9788503392501582
L-Concrete,concrete,linear,0.0025,0.1,1,4,0.973312538323581
L-Concrete,concrete,linear,0.0025,0.1,1,5,0.9838268751640272
L-Concrete,concrete,linear,0.0025,0.1,1,6,0.986519652063227
L-Concrete,concrete,linear,0.0025,0.1,1,7,0.9820021826273858
L-Concrete,concrete,linear,0.0025,0.1,2,3,0.9876311894290124
L-Concrete,concrete,linear,0.0025,0.1,2,4,0.9914936846368976
L-Concrete,concrete,linear,0.0025,0.1,2,5,0.9854327000513872
L-Concrete,concrete,linear,0.0025,0.1,2,6,0.9827578091813476
L-Concrete,concrete,linear,0.0025,0.1,2,7,0.9886213437319648
L-Concrete,concrete,linear,0.0025,0.1,3,4,0.9909566258477708
L-Concrete,concrete,linear,0.0025,0.1,3,5,0.9939636830631976
L-Concrete,concrete,linear,0.0025,0.1,3,6,0.9906052559034686
L-Concrete,concrete,linear,0.0025,0.1,3,7,0.9916673015503714
L-Concrete,concrete,linear,0.0025,0.1,4,5,0.9907766193777228
L-Concrete,concrete,linear,0.0025,0.1,4,6,0.9937882716011168
L-Concrete,concrete,linear,0.0025,0.1,4,7,0.9937683985106928
L-Concrete,concrete,linear,0.0025,0.1,5,6,0.9944503608977134
L-Concrete,concrete,linear,0.0025,0.1,5,7,0.994604421634407
L-Concrete,concrete,linear,0.0025,0.1,6,7,0.9946917803663624
LSPIN,lspin_tf,mlp,0.00525,0.0,0,1,0.994756748497034
LSPIN,lspin_tf,mlp,0.00525,0.0,0,2,0.9928937749668126
LSPIN,lspin_tf,mlp,0.00525,0.0,0,3,0.9969310387884958
LSPIN,lspin_tf,mlp,0.00525,0.0,0,4,0.9952578630934108
LSPIN,lspin_tf,mlp,0.00525,0.0,0,5,0.9954227941400994
LSPIN,lspin_tf,mlp,0.00525,0.0,0,6,0.9950799135483888
LSPIN,lspin_tf,mlp,0.00525,0.0,0,7,0.9965811850046858
LSPIN,lspin_tf,mlp,0.00525,0.0,1,2,0.9947020664474114
LSPIN,lspin_tf,mlp,0.00525,0.0,1,3,0.996048258529562
LSPIN,lspin_tf,mlp,0.00525,0.0,1,4,0.997922094471447
LSPIN,lspin_tf,mlp,0.00525,0.0,1,5,0.9950069537415712
LSPIN,lspin_tf,mlp,0.00525,0.0,1,6,0.9974348284576702
LSPIN,lspin_tf,mlp,0.00525,0.0,1,7,0.996209243748253
LSPIN,lspin_tf,mlp,0.00525,0.0,2,3,0.9953891112836925
LSPIN,lspin_tf,mlp,0.00525,0.0,2,4,0.9952653305736534
LSPIN,lspin_tf,mlp,0.00525,0.0,2,5,0.9970826191903788
LSPIN,lspin_tf,mlp,0.00525,0.0,2,6,0.99626066847689
LSPIN,lspin_tf,mlp,0.00525,0.0,2,7,0.9925983294641222
LSPIN,lspin_tf,mlp,0.00525,0.0,3,4,0.997130855779772
LSPIN,lspin_tf,mlp,0.00525,0.0,3,5,0.996314488762556
LSPIN,lspin_tf,mlp,0.00525,0.0,3,6,0.996959553080583
LSPIN,lspin_tf,mlp,0.00525,0.0,3,7,0.996973688144346
LSPIN,lspin_tf,mlp,0.00525,0.0,4,5,0.9957299703790192
LSPIN,lspin_tf,mlp,0.00525,0.0,4,6,0.9975350961354504
LSPIN,lspin_tf,mlp,0.00525,0.0,4,7,0.9973408977985004
LSPIN,lspin_tf,mlp,0.00525,0.0,5,6,0.9965283781243558
LSPIN,lspin_tf,mlp,0.00525,0.0,5,7,0.9959031455929648
LSPIN,lspin_tf,mlp,0.00525,0.0,6,7,0.9967132309166052
LSPIN,lspin_tf,mlp,0.014,0.0,0,1,0.99610512277437
LSPIN,lspin_tf,mlp,0.014,0.0,0,2,0.9932031903990804
LSPIN,lspin_tf,mlp,0.014,0.0,0,3,0.9920383663479788
LSPIN,lspin_tf,mlp,0.014,0.0,0,4,0.99598789267125
LSPIN,lspin_tf,mlp,0.014,0.0,0,5,0.9961697375970496
LSPIN,lspin_tf,mlp,0.014,0.0,0,6,0.9975667866962424
LSPIN,lspin_tf,mlp,0.014,0.0,0,7,0.9960907430319682
LSPIN,lspin_tf,mlp,0.014,0.0,1,2,0.9936364477471964
LSPIN,lspin_tf,mlp,0.014,0.0,1,3,0.9912207043742556
LSPIN,lspin_tf,mlp,0.014,0.0,1,4,0.9940888499213608
LSPIN,lspin_tf,mlp,0.014,0.0,1,5,0.9951543895555626
LSPIN,lspin_tf,mlp,0.014,0.0,1,6,0.9971805357091352
LSPIN,lspin_tf,mlp,0.014,0.0,1,7,0.9965112597451636
LSPIN,lspin_tf,mlp,0.014,0.0,2,3,0.9929852195817293
LSPIN,lspin_tf,mlp,0.014,0.0,2,4,0.9958217148571692
LSPIN,lspin_tf,mlp,0.014,0.0,2,5,0.991868256219042
LSPIN,lspin_tf,mlp,0.014,0.0,2,6,0.9924020082587706
LSPIN,lspin_tf,mlp,0.014,0.0,2,7,0.9944369728806332
LSPIN,lspin_tf,mlp,0.014,0.0,3,4,0.9946619520163408
LSPIN,lspin_tf,mlp,0.014,0.0,3,5,0.9922975962820636
LSPIN,lspin_tf,mlp,0.014,0.0,3,6,0.990240982209696
LSPIN,lspin_tf,mlp,0.014,0.0,3,7,0.9932276331311024
LSPIN,lspin_tf,mlp,0.014,0.0,4,5,0.9956827882635112
LSPIN,lspin_tf,mlp,0.014,0.0,4,6,0.9945371612139722
LSPIN,lspin_tf,mlp,0.014,0.0,4,7,0.996396210874222
LSPIN,lspin_tf,mlp,0.014,0.0,5,6,0.9957504085469888
LSPIN,lspin_tf,mlp,0.014,0.0,5,7,0.9953704014009312
LSPIN,lspin_tf,mlp,0.014,0.0,6,7,0.9971889573261832
LSPIN,lspin_tf,mlp,0.00525,0.025,0,1,0.9983169844674988
LSPIN,lspin_tf,mlp,0.00525,0.025,0,2,0.9973176268200556
LSPIN,lspin_tf,mlp,0.00525,0.025,0,3,0.99653630672405
LSPIN,lspin_tf,mlp,0.00525,0.025,0,4,0.9986829290183956
LSPIN,lspin_tf,mlp,0.00525,0.025,0,5,0.9948296474063112
LSPIN,lspin_tf,mlp,0.00525,0.025,0,6,0.9980528206066996
LSPIN,lspin_tf,mlp,0.00525,0.025,0,7,0.9908003192378828
LSPIN,lspin_tf,mlp,0.00525,0.025,1,2,0.9942721901579222
LSPIN,lspin_tf,mlp,0.00525,0.025,1,3,0.9930408786686729
LSPIN,lspin_tf,mlp,0.00525,0.025,1,4,0.9973900450184052
LSPIN,lspin_tf,mlp,0.00525,0.025,1,5,0.9942759898577528
LSPIN,lspin_tf,mlp,0.00525,0.025,1,6,0.9956012137698894
LSPIN,lspin_tf,mlp,0.00525,0.025,1,7,0.9913389687820472
LSPIN,lspin_tf,mlp,0.00525,0.025,2,3,0.9988771848840968
LSPIN,lspin_tf,mlp,0.00525,0.025,2,4,0.9990616052320296
LSPIN,lspin_tf,mlp,0.00525,0.025,2,5,0.9949876916114512
LSPIN,lspin_tf,mlp,0.00525,0.025,2,6,0.9990566576896176
LSPIN,lspin_tf,mlp,0.00525,0.025,2,7,0.9911227292500948
LSPIN,lspin_tf,mlp,0.00525,0.025,3,4,0.9976598760052634
LSPIN,lspin_tf,mlp,0.00525,0.025,3,5,0.99134474359063
LSPIN,lspin_tf,mlp,0.00525,0.025,3,6,0.9984993585066988
LSPIN,lspin_tf,mlp,0.00525,0.025,3,7,0.9874758841812148
LSPIN,lspin_tf,mlp,0.00525,0.025,4,5,0.9964126524146658
LSPIN,lspin_tf,mlp,0.00525,0.025,4,6,0.998992201438702
LSPIN,lspin_tf,mlp,0.00525,0.025,4,7,0.9934640765301304
LSPIN,lspin_tf,mlp,0.00525,0.025,5,6,0.994920604815042
LSPIN,lspin_tf,mlp,0.00525,0.025,5,7,0.9983043179232864
LSPIN,lspin_tf,mlp,0.00525,0.025,6,7,0.9912437012845932
LSPIN,lspin_tf,mlp,0.014,0.025,0,1,0.9922892978281012
LSPIN,lspin_tf,mlp,0.014,0.025,0,2,0.9973173658828356
LSPIN,lspin_tf,mlp,0.014,0.025,0,3,0.997379107693406
LSPIN,lspin_tf,mlp,0.014,0.025,0,4,0.9916289130502028
LSPIN,lspin_tf,mlp,0.014,0.025,0,5,0.9964643925740206
LSPIN,lspin_tf,mlp,0.014,0.025,0,6,0.9984038287773742
LSPIN,lspin_tf,mlp,0.014,0.025,0,7,0.990490372614667
