model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
Concrete,0.1,0.006,0.8801940180874409,3.9134615384615388,0.6506063823501064,3.003513313609467,0.4397723099112704,56,73.53088760375977
Concrete,0.1,0.004,0.9098208650623872,4.000693417159764,0.6736958292908277,3.2429733727810652,0.4870386518847047,56,98.69377422332764
Concrete,0.1,0.0025,0.9228100731771113,4.005824704142012,0.674893212489783,3.3780972633136095,0.5163925977189744,56,140.20559930801392
Concrete,0.1,0.003,0.9245774560875596,4.108450443786983,0.7063900912789338,3.4311205621301775,0.5290614029653278,56,142.01858186721802
Concrete,0.1,0.002,0.9290762646584724,4.062268860946745,0.6920001463742127,3.427699704142012,0.5311245440575839,56,205.41819286346436
Concrete,0.1,0.0015,0.9302300735979924,4.091346153846154,0.7012767040919148,3.7013683431952664,0.5943491971335161,56,274.89406394958496
Concrete,0.1,0.001,0.9455350835281727,4.130686020710059,0.7108081912642337,3.8125462278106506,0.6232597654497561,56,469.19956970214844
Concrete,0.1,0.00075,0.9476154172416986,4.216207470414201,0.7357468955450469,3.8553069526627217,0.6355074109745684,56,578.0313701629639
L-Concrete,0.0,0.006,0.9278858614823756,4.075952292899408,0.6942138852543317,3.639792899408284,0.5774535114745613,56,62.641891956329346
L-Concrete,0.0,0.004,0.9349380974022735,4.152921597633136,0.716706154276549,3.7150517751479293,0.5963786758671371,56,119.94546270370483
L-Concrete,0.0,0.003,0.9392457365007526,4.139238165680473,0.7124540991041408,3.8022836538461537,0.6188144861203791,56,201.1949806213379
L-Concrete,0.0,0.0025,0.937643362522158,4.159763313609467,0.7182081770707117,3.8912259615384612,0.642142643142077,56,276.7717180252075
L-Concrete,0.0,0.002,0.9414575739405585,4.199103180473372,0.7301537300161377,3.906619822485207,0.6469974921178652,56,367.4112014770508
