model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,mlp,0.001,0.025,0,2,0.9921363435990636
Concrete,concrete,mlp,0.001,0.025,0,3,0.9915654106721224
Concrete,concrete,mlp,0.001,0.025,0,4,0.9952225035385928
Concrete,concrete,mlp,0.001,0.025,1,2,0.9936286416037644
Concrete,concrete,mlp,0.001,0.025,1,3,0.9926991867040528
Concrete,concrete,mlp,0.001,0.025,1,4,0.9973789304002734
Concrete,concrete,mlp,0.001,0.025,2,3,0.9969815331146832
Concrete,concrete,mlp,0.001,0.025,2,4,0.9902273962161716
Concrete,concrete,mlp,0.001,0.025,3,4,0.9890897015157754
Concrete,concrete,mlp,0.0015,0.025,0,1,0.9970509117580072
Concrete,concrete,mlp,0.0015,0.025,0,2,0.9910038137010004
Concrete,concrete,mlp,0.0015,0.025,0,3,0.984780659673663
Concrete,concrete,mlp,0.0015,0.025,0,4,0.9953531006213108
Concrete,concrete,mlp,0.0015,0.025,1,2,0.9936632315648044
Concrete,concrete,mlp,0.0015,0.025,1,3,0.9903229833904018
Concrete,concrete,mlp,0.0015,0.025,1,4,0.9979986373590636
Concrete,concrete,mlp,0.0015,0.025,2,3,0.9960429351019846
Concrete,concrete,mlp,0.0015,0.025,2,4,0.9927396952444026
Concrete,concrete,mlp,0.0015,0.025,3,4,0.99166753803244
Concrete,concrete,mlp,0.002,0.025,0,1,0.9936422972304302
Concrete,concrete,mlp,0.002,0.025,0,2,0.9959071887708064
Concrete,concrete,mlp,0.002,0.025,0,3,0.9930617304896698
Concrete,concrete,mlp,0.002,0.025,0,4,0.9946707749488874
Concrete,concrete,mlp,0.002,0.025,1,2,0.9966788164046604
Concrete,concrete,mlp,0.002,0.025,1,3,0.9964341597301822
Concrete,concrete,mlp,0.002,0.025,1,4,0.9979689176504176
Concrete,concrete,mlp,0.002,0.025,2,3,0.9950601700403088
Concrete,concrete,mlp,0.002,0.025,2,4,0.995714600614731
Concrete,concrete,mlp,0.002,0.025,3,4,0.9974293552455624
Concrete,concrete,mlp,0.0025,0.025,0,1,0.9953661630383058
Concrete,concrete,mlp,0.0025,0.025,0,2,0.9972718183745918
Concrete,concrete,mlp,0.0025,0.025,0,3,0.9926752416854068
Concrete,concrete,mlp,0.0025,0.025,0,4,0.993119856019088
Concrete,concrete,mlp,0.0025,0.025,1,2,0.9938802913075778
Concrete,concrete,mlp,0.0025,0.025,1,3,0.985123746579806
Concrete,concrete,mlp,0.0025,0.025,1,4,0.9857030675034923
Concrete,concrete,mlp,0.0025,0.025,2,3,0.9918215781468084
Concrete,concrete,mlp,0.0025,0.025,2,4,0.9920040462605686
Concrete,concrete,mlp,0.0025,0.025,3,4,0.9973309961034084
Concrete,concrete,mlp,0.003,0.025,0,1,0.9921771905895702
Concrete,concrete,mlp,0.003,0.025,0,2,0.9966306256407446
Concrete,concrete,mlp,0.003,0.025,0,3,0.9954372734258689
Concrete,concrete,mlp,0.003,0.025,0,4,0.998201073012336
Concrete,concrete,mlp,0.003,0.025,1,2,0.9949489071905766
Concrete,concrete,mlp,0.003,0.025,1,3,0.99035787482327
Concrete,concrete,mlp,0.003,0.025,1,4,0.991619441775176
Concrete,concrete,mlp,0.003,0.025,2,3,0.9950874534383772
Concrete,concrete,mlp,0.003,0.025,2,4,0.9962253158164328
Concrete,concrete,mlp,0.003,0.025,3,4,0.9956148564848905
Concrete,concrete,mlp,0.004,0.025,0,1,0.9976517528654546
Concrete,concrete,mlp,0.004,0.025,0,2,0.9943462635069538
Concrete,concrete,mlp,0.004,0.025,0,3,0.992276500406112
Concrete,concrete,mlp,0.004,0.025,0,4,0.9971016927675284
Concrete,concrete,mlp,0.004,0.025,1,2,0.9960935444460176
Concrete,concrete,mlp,0.004,0.025,1,3,0.9950039173368148
Concrete,concrete,mlp,0.004,0.025,1,4,0.9965687409149556
Concrete,concrete,mlp,0.004,0.025,2,3,0.9970967316519338
Concrete,concrete,mlp,0.004,0.025,2,4,0.9964899249639616
Concrete,concrete,mlp,0.004,0.025,3,4,0.9934665557638706
Concrete,concrete,mlp,0.006,0.025,0,1,0.9864696744921078
Concrete,concrete,mlp,0.006,0.025,0,2,0.992183296468866
Concrete,concrete,mlp,0.006,0.025,0,3,0.9973117607635964
Concrete,concrete,mlp,0.006,0.025,0,4,0.9843429469078234
Concrete,concrete,mlp,0.006,0.025,1,2,0.9943606241584309
Concrete,concrete,mlp,0.006,0.025,1,3,0.9884385252506288
Concrete,concrete,mlp,0.006,0.025,1,4,0.9947614234766858
Concrete,concrete,mlp,0.006,0.025,2,3,0.9943174031956242
Concrete,concrete,mlp,0.006,0.025,2,4,0.993998701205367
Concrete,concrete,mlp,0.006,0.025,3,4,0.986784122908604
Concrete,concrete,mlp,0.00075,0.05,0,1,0.9964233781799672
Concrete,concrete,mlp,0.00075,0.05,0,2,0.9972227316250524
Concrete,concrete,mlp,0.00075,0.05,0,3,0.9982479887851674
Concrete,concrete,mlp,0.00075,0.05,0,4,0.9979514816070189
Concrete,concrete,mlp,0.00075,0.05,1,2,0.996720180970833
Concrete,concrete,mlp,0.00075,0.05,1,3,0.9955833651148944
Concrete,concrete,mlp,0.00075,0.05,1,4,0.9967570525166648
Concrete,concrete,mlp,0.00075,0.05,2,3,0.997767393217855
Concrete,concrete,mlp,0.00075,0.05,2,4,0.9964272500018254
Concrete,concrete,mlp,0.00075,0.05,3,4,0.9962913407190632
Concrete,concrete,mlp,0.001,0.05,0,1,0.9968301354631935
Concrete,concrete,mlp,0.001,0.05,0,2,0.9841796147225044
Concrete,concrete,mlp,0.001,0.05,0,3,0.9966428648676536
Concrete,concrete,mlp,0.001,0.05,0,4,0.9785400966336594
Concrete,concrete,mlp,0.001,0.05,1,2,0.9890295895357504
Concrete,concrete,mlp,0.001,0.05,1,3,0.9974566388951216
Concrete,concrete,mlp,0.001,0.05,1,4,0.9822502528560024
Concrete,concrete,mlp,0.001,0.05,2,3,0.9926069444894496
Concrete,concrete,mlp,0.001,0.05,2,4,0.9963662475297638
Concrete,concrete,mlp,0.001,0.05,3,4,0.9876411655847251
Concrete,concrete,mlp,0.0015,0.05,0,1,0.9847718696795136
Concrete,concrete,mlp,0.0015,0.05,0,2,0.9962194301355112
Concrete,concrete,mlp,0.0015,0.05,0,3,0.9876130865145148
Concrete,concrete,mlp,0.0015,0.05,0,4,0.9934864925971184
Concrete,concrete,mlp,0.0015,0.05,1,2,0.9877372747762556
Concrete,concrete,mlp,0.0015,0.05,1,3,0.9965665606921852
Concrete,concrete,mlp,0.0015,0.05,1,4,0.9940620045723148
Concrete,concrete,mlp,0.0015,0.05,2,3,0.990274140832997
Concrete,concrete,mlp,0.0015,0.05,2,4,0.9930654691393648
Concrete,concrete,mlp,0.0015,0.05,3,4,0.9950322117595032
Concrete,concrete,mlp,0.002,0.05,0,1,0.985790191803736
Concrete,concrete,mlp,0.002,0.05,0,2,0.987568836152409
Concrete,concrete,mlp,0.002,0.05,0,3,0.9930010316076876
Concrete,concrete,mlp,0.002,0.05,0,4,0.9958767914801328
Concrete,concrete,mlp,0.002,0.05,1,2,0.997299632114773
Concrete,concrete,mlp,0.002,0.05,1,3,0.9962444397407728
Concrete,concrete,mlp,0.002,0.05,1,4,0.9915343855040604
Concrete,concrete,mlp,0.002,0.05,2,3,0.9953811605012136
Concrete,concrete,mlp,0.002,0.05,2,4,0.9932217520296828
Concrete,concrete,mlp,0.002,0.05,3,4,0.994246468890256
Concrete,concrete,mlp,0.0025,0.05,0,1,0.9917280500141578
Concrete,concrete,mlp,0.0025,0.05,0,2,0.983685670157842
Concrete,concrete,mlp,0.0025,0.05,0,3,0.9914751812253678
Concrete,concrete,mlp,0.0025,0.05,0,4,0.9889765129425672
Concrete,concrete,mlp,0.0025,0.05,1,2,0.9941809533782744
Concrete,concrete,mlp,0.0025,0.05,1,3,0.9977083832375626
Concrete,concrete,mlp,0.0025,0.05,1,4,0.9962550414518828
Concrete,concrete,mlp,0.0025,0.05,2,3,0.9946123954801446
Concrete,concrete,mlp,0.0025,0.05,2,4,0.9972397635068548
Concrete,concrete,mlp,0.0025,0.05,3,4,0.9968877347948808
Concrete,concrete,mlp,0.003,0.05,0,1,0.9883160138548752
Concrete,concrete,mlp,0.003,0.05,0,2,0.9950949353013124
Concrete,concrete,mlp,0.003,0.05,0,3,0.9964900872865332
Concrete,concrete,mlp,0.003,0.05,0,4,0.9968266790436128
Concrete,concrete,mlp,0.003,0.05,1,2,0.9932688684919848
Concrete,concrete,mlp,0.003,0.05,1,3,0.9907447015987484
Concrete,concrete,mlp,0.003,0.05,1,4,0.9905506588574928
Concrete,concrete,mlp,0.003,0.05,2,3,0.9980297755542826
Concrete,concrete,mlp,0.003,0.05,2,4,0.9965423694516744
Concrete,concrete,mlp,0.003,0.05,3,4,0.996701068571492
Concrete,concrete,mlp,0.004,0.05,0,1,0.9853349005436238
Concrete,concrete,mlp,0.004,0.05,0,2,0.990744190468878
Concrete,concrete,mlp,0.004,0.05,0,3,0.9956413528249868
Concrete,concrete,mlp,0.004,0.05,0,4,0.9930700244156092
Concrete,concrete,mlp,0.004,0.05,1,2,0.9952627126015278
Concrete,concrete,mlp,0.004,0.05,1,3,0.9843441325747352
Concrete,concrete,mlp,0.004,0.05,1,4,0.9939941840413924
Concrete,concrete,mlp,0.004,0.05,2,3,0.9920589871990018
Concrete,concrete,mlp,0.004,0.05,2,4,0.997453169577709
Concrete,concrete,mlp,0.004,0.05,3,4,0.9939129906208632
Concrete,concrete,mlp,0.006,0.05,0,1,0.9932247870487656
Concrete,concrete,mlp,0.006,0.05,0,2,0.9884157930258706
Concrete,concrete,mlp,0.006,0.05,0,3,0.9969067800980348
Concrete,concrete,mlp,0.006,0.05,0,4,0.9924855784075922
Concrete,concrete,mlp,0.006,0.05,1,2,0.9977974420155896
Concrete,concrete,mlp,0.006,0.05,1,3,0.991660751389371
Concrete,concrete,mlp,0.006,0.05,1,4,0.998271175835334
Concrete,concrete,mlp,0.006,0.05,2,3,0.988199024530576
Concrete,concrete,mlp,0.006,0.05,2,4,0.9978737789013804
Concrete,concrete,mlp,0.006,0.05,3,4,0.9922476059455492
Concrete,concrete,mlp,0.00075,0.1,0,1,0.9817374427418428
Concrete,concrete,mlp,0.00075,0.1,0,2,0.9796757485434616
Concrete,concrete,mlp,0.00075,0.1,0,3,0.9899119252850256
Concrete,concrete,mlp,0.00075,0.1,0,4,0.9974119300872256
Concrete,concrete,mlp,0.00075,0.1,1,2,0.9962625919595988
Concrete,concrete,mlp,0.00075,0.1,1,3,0.9962231136526302
Concrete,concrete,mlp,0.00075,0.1,1,4,0.9852875924114552
Concrete,concrete,mlp,0.00075,0.1,2,3,0.9941584037247624
Concrete,concrete,mlp,0.00075,0.1,2,4,0.9846452420988304
Concrete,concrete,mlp,0.00075,0.1,3,4,0.9924260207301426
Concrete,concrete,mlp,0.001,0.1,0,1,0.9947222855120054
Concrete,concrete,mlp,0.001,0.1,0,2,0.9924907556579088
Concrete,concrete,mlp,0.001,0.1,0,3,0.9964712171015044
Concrete,concrete,mlp,0.001,0.1,0,4,0.9951949914103406
Concrete,concrete,mlp,0.001,0.1,1,2,0.9884626046590294
Concrete,concrete,mlp,0.001,0.1,1,3,0.9917128950407522
Concrete,concrete,mlp,0.001,0.1,1,4,0.99142250091371
Concrete,concrete,mlp,0.001,0.1,2,3,0.9956719834053438
Concrete,concrete,mlp,0.001,0.1,2,4,0.9970243915784072
Concrete,concrete,mlp,0.001,0.1,3,4,0.9964933019558724
Concrete,concrete,mlp,0.0015,0.1,0,1,0.9978908272422132
Concrete,concrete,mlp,0.0015,0.1,0,2,0.9949851443098046
Concrete,concrete,mlp,0.0015,0.1,0,3,0.9958527518418684
Concrete,concrete,mlp,0.0015,0.1,0,4,0.9945002533557576
Concrete,concrete,mlp,0.0015,0.1,1,2,0.9970192270399952
Concrete,concrete,mlp,0.0015,0.1,1,3,0.9935473556366624
Concrete,concrete,mlp,0.0015,0.1,1,4,0.991437073253108
Concrete,concrete,mlp,0.0015,0.1,2,3,0.986751915140462
Concrete,concrete,mlp,0.0015,0.1,2,4,0.9847351798946888
Concrete,concrete,mlp,0.0015,0.1,3,4,0.9980958736375156
Concrete,concrete,mlp,0.002,0.1,0,1,0.9965610934761764
Concrete,concrete,mlp,0.002,0.1,0,2,0.997699038186668
Concrete,concrete,mlp,0.002,0.1,0,3,0.9956896171246048
Concrete,concrete,mlp,0.002,0.1,0,4,0.995248502898962
Concrete,concrete,mlp,0.002,0.1,1,2,0.997908243978024
Concrete,concrete,mlp,0.002,0.1,1,3,0.991665000986144
Concrete,concrete,mlp,0.002,0.1,1,4,0.996555345210175
Concrete,concrete,mlp,0.002,0.1,2,3,0.9935844649006824
Concrete,concrete,mlp,0.002,0.1,2,4,0.996922147070456
Concrete,concrete,mlp,0.002,0.1,3,4,0.9902569086829788
Concrete,concrete,mlp,0.0025,0.1,0,1,0.997190967562722
Concrete,concrete,mlp,0.0025,0.1,0,2,0.996120656858349
Concrete,concrete,mlp,0.0025,0.1,0,3,0.9948487032424208
Concrete,concrete,mlp,0.0025,0.1,0,4,0.9962322281313426
Concrete,concrete,mlp,0.0025,0.1,1,2,0.9966909926597566
Concrete,concrete,mlp,0.0025,0.1,1,3,0.9945572619331786
Concrete,concrete,mlp,0.0025,0.1,1,4,0.9950238510827912
Concrete,concrete,mlp,0.0025,0.1,2,3,0.99253282676444
Concrete,concrete,mlp,0.0025,0.1,2,4,0.994159707756026
Concrete,concrete,mlp,0.0025,0.1,3,4,0.9927498420065288
Concrete,concrete,mlp,0.003,0.1,0,1,0.9934537841552002
Concrete,concrete,mlp,0.003,0.1,0,2,0.9971270620776757
Concrete,concrete,mlp,0.003,0.1,0,3,0.9775424697553192
Concrete,concrete,mlp,0.003,0.1,0,4,0.9739394405985182
Concrete,concrete,mlp,0.003,0.1,1,2,0.9955110817010704
Concrete,concrete,mlp,0.003,0.1,1,3,0.9923667074938236
Concrete,concrete,mlp,0.003,0.1,1,4,0.991795703312811
Concrete,concrete,mlp,0.003,0.1,2,3,0.9831457668369066
Concrete,concrete,mlp,0.003,0.1,2,4,0.980998008976483
Concrete,concrete,mlp,0.003,0.1,3,4,0.9960481454801368
Concrete,concrete,mlp,0.004,0.1,0,1,0.9846258864539966
Concrete,concrete,mlp,0.004,0.1,0,2,0.9877194986142024
Concrete,concrete,mlp,0.004,0.1,0,3,0.987625019765376
Concrete,concrete,mlp,0.004,0.1,0,4,0.9910203630565716
Concrete,concrete,mlp,0.004,0.1,1,2,0.9975743102011098
Concrete,concrete,mlp,0.004,0.1,1,3,0.9971833358316222
Concrete,concrete,mlp,0.004,0.1,1,4,0.9953124347075304
Concrete,concrete,mlp,0.004,0.1,2,3,0.9976426673587372
Concrete,concrete,mlp,0.004,0.1,2,4,0.9974438405233708
Concrete,concrete,mlp,0.004,0.1,3,4,0.997144140238864
Concrete,concrete,mlp,0.006,0.1,0,1,0.9958767478853278
Concrete,concrete,mlp,0.006,0.1,0,2,0.9970443706941198
Concrete,concrete,mlp,0.006,0.1,0,3,0.9947429293441524
Concrete,concrete,mlp,0.006,0.1,0,4,0.9934700844868424
Concrete,concrete,mlp,0.006,0.1,1,2,0.9951003310851954
Concrete,concrete,mlp,0.006,0.1,1,3,0.991168914422878
Concrete,concrete,mlp,0.006,0.1,1,4,0.9898653037458788
Concrete,concrete,mlp,0.006,0.1,2,3,0.9935326078093862
Concrete,concrete,mlp,0.006,0.1,2,4,0.992347195693842
Concrete,concrete,mlp,0.006,0.1,3,4,0.998363067594174
Concrete,concrete,mlp,0.00075,0.0,0,1,0.9913907608028352
Concrete,concrete,mlp,0.00075,0.0,0,2,0.9917749779230476
Concrete,concrete,mlp,0.00075,0.0,0,3,0.9918196088401876
Concrete,concrete,mlp,0.00075,0.0,0,4,0.9853489855277144
Concrete,concrete,mlp,0.00075,0.0,1,2,0.9954054251052256
Concrete,concrete,mlp,0.00075,0.0,1,3,0.9926707358226118
Concrete,concrete,mlp,0.00075,0.0,1,4,0.9838799195671828
Concrete,concrete,mlp,0.00075,0.0,2,3,0.9934862706183214
Concrete,concrete,mlp,0.00075,0.0,2,4,0.9851820448464442
Concrete,concrete,mlp,0.00075,0.0,3,4,0.9789342936435984
Concrete,concrete,mlp,0.001,0.0,0,1,0.9865841487872726
Concrete,concrete,mlp,0.001,0.0,0,2,0.9837795559766398
Concrete,concrete,mlp,0.001,0.0,0,3,0.9849183986079152
Concrete,concrete,mlp,0.001,0.0,0,4,0.989133206840897
Concrete,concrete,mlp,0.001,0.0,1,2,0.9873351782030476
Concrete,concrete,mlp,0.001,0.0,1,3,0.9885768948135096
Concrete,concrete,mlp,0.001,0.0,1,4,0.9843418112669194
Concrete,concrete,mlp,0.001,0.0,2,3,0.977516960717502
Concrete,concrete,mlp,0.001,0.0,2,4,0.9897235881619324
Concrete,concrete,mlp,0.001,0.0,3,4,0.9775244279894012
Concrete,concrete,mlp,0.0015,0.0,0,1,0.9893109476153888
Concrete,concrete,mlp,0.0015,0.0,0,2,0.98846736405542
Concrete,concrete,mlp,0.0015,0.0,0,3,0.980820666096226
Concrete,concrete,mlp,0.0015,0.0,0,4,0.9880214336233384
Concrete,concrete,mlp,0.0015,0.0,1,2,0.992237768797148
Concrete,concrete,mlp,0.0015,0.0,1,3,0.9859779056729489
Concrete,concrete,mlp,0.0015,0.0,1,4,0.99390260557088
Concrete,concrete,mlp,0.0015,0.0,2,3,0.9885432232092058
Concrete,concrete,mlp,0.0015,0.0,2,4,0.9930472047680974
Concrete,concrete,mlp,0.0015,0.0,3,4,0.9855257524778934
Concrete,concrete,mlp,0.002,0.0,0,1,0.9919043326499932
Concrete,concrete,mlp,0.002,0.0,0,2,0.994365189352941
Concrete,concrete,mlp,0.002,0.0,0,3,0.9922618028368811
Concrete,concrete,mlp,0.002,0.0,0,4,0.9896115747020178
Concrete,concrete,mlp,0.002,0.0,1,2,0.9946020238552248
Concrete,concrete,mlp,0.002,0.0,1,3,0.9923464311525332
Concrete,concrete,mlp,0.002,0.0,1,4,0.9880807003451244
Concrete,concrete,mlp,0.002,0.0,2,3,0.99413374580666
Concrete,concrete,mlp,0.002,0.0,2,4,0.9894959611185068
Concrete,concrete,mlp,0.002,0.0,3,4,0.990121388782937
Concrete,concrete,mlp,0.0025,0.0,0,1,0.9833963344719396
Concrete,concrete,mlp,0.0025,0.0,0,2,0.9904373857677088
Concrete,concrete,mlp,0.0025,0.0,0,3,0.9909904692981278
Concrete,concrete,mlp,0.0025,0.0,0,4,0.9842726727996453
Concrete,concrete,mlp,0.0025,0.0,1,2,0.9740376452563796
Concrete,concrete,mlp,0.0025,0.0,1,3,0.977940656606162
Concrete,concrete,mlp,0.0025,0.0,1,4,0.9866054934186697
Concrete,concrete,mlp,0.0025,0.0,2,3,0.9945864920073568
Concrete,concrete,mlp,0.0025,0.0,2,4,0.9826005591021596
Concrete,concrete,mlp,0.0025,0.0,3,4,0.9893371350694902
Concrete,concrete,mlp,0.003,0.0,0,1,0.987462138861425
Concrete,concrete,mlp,0.003,0.0,0,2,0.9921202155782328
Concrete,concrete,mlp,0.003,0.0,0,3,0.9870187453984252
Concrete,concrete,mlp,0.003,0.0,0,4,0.98926494995337
Concrete,concrete,mlp,0.003,0.0,1,2,0.9856010546687192
Concrete,concrete,mlp,0.003,0.0,1,3,0.9921955096205888
Concrete,concrete,mlp,0.003,0.0,1,4,0.9932395309688408
Concrete,concrete,mlp,0.003,0.0,2,3,0.9885375667342778
Concrete,concrete,mlp,0.003,0.0,2,4,0.9897863304919484
Concrete,concrete,mlp,0.003,0.0,3,4,0.9932008799984712
Concrete,concrete,mlp,0.004,0.0,0,1,0.987823898979531
Concrete,concrete,mlp,0.004,0.0,0,2,0.9930069821147312
Concrete,concrete,mlp,0.004,0.0,0,3,0.9921774229659776
Concrete,concrete,mlp,0.004,0.0,0,4,0.993142170284881
Concrete,concrete,mlp,0.004,0.0,1,2,0.992231376676338
Concrete,concrete,mlp,0.004,0.0,1,3,0.9919818644390858
Concrete,concrete,mlp,0.004,0.0,1,4,0.9908758183966824
Concrete,concrete,mlp,0.004,0.0,2,3,0.9919822315075414
Concrete,concrete,mlp,0.004,0.0,2,4,0.9927551720035672
Concrete,concrete,mlp,0.004,0.0,3,4,0.9928920496009142
Concrete,concrete,mlp,0.006,0.0,0,1,0.9856054053894456
Concrete,concrete,mlp,0.006,0.0,0,2,0.9839118352872516
Concrete,concrete,mlp,0.006,0.0,0,3,0.9884863417734846
Concrete,concrete,mlp,0.006,0.0,0,4,0.9907550630832532
Concrete,concrete,mlp,0.006,0.0,1,2,0.9873917216381056
Concrete,concrete,mlp,0.006,0.0,1,3,0.9773791443354658
Concrete,concrete,mlp,0.006,0.0,1,4,0.9793683784809808
Concrete,concrete,mlp,0.006,0.0,2,3,0.9698194345655136
Concrete,concrete,mlp,0.006,0.0,2,4,0.9778256960421962
Concrete,concrete,mlp,0.006,0.0,3,4,0.9917902475856406
Concrete,concrete,mlp,0.00075,0.025,0,1,0.9973473000513716
Concrete,concrete,mlp,0.00075,0.025,0,2,0.9834744517793416
Concrete,concrete,mlp,0.00075,0.025,0,3,0.9950129531507204
Concrete,concrete,mlp,0.00075,0.025,0,4,0.9936189482611558
Concrete,concrete,mlp,0.00075,0.025,1,2,0.9889294563279942
Concrete,concrete,mlp,0.00075,0.025,1,3,0.9970267989138109
Concrete,concrete,mlp,0.00075,0.025,1,4,0.9902254812475704
Concrete,concrete,mlp,0.00075,0.025,2,3,0.9931995552810554
Concrete,concrete,mlp,0.00075,0.025,2,4,0.96663079647377
Concrete,concrete,mlp,0.00075,0.025,3,4,0.9861300535225624
Concrete,concrete,mlp,0.001,0.025,0,1,0.9959749046491472
Concrete,concrete,mlp,0.001,0.025,0,2,0.996610776978848
Concrete,concrete,mlp,0.001,0.025,0,3,0.9961201394529244
Concrete,concrete,mlp,0.001,0.025,0,4,0.9948611147994848
Concrete,concrete,mlp,0.001,0.025,1,2,0.9947024051192244
Concrete,concrete,mlp,0.001,0.025,1,3,0.9959433023025172
Concrete,concrete,mlp,0.001,0.025,1,4,0.9959698083337246
Concrete,concrete,mlp,0.001,0.025,2,3,0.9967003127535964
Concrete,concrete,mlp,0.001,0.025,2,4,0.994972766380922
Concrete,concrete,mlp,0.001,0.025,3,4,0.9951173567042634
Concrete,concrete,mlp,0.0015,0.025,0,1,0.9978837236768564
Concrete,concrete,mlp,0.0015,0.025,0,2,0.9965899041378904
Concrete,concrete,mlp,0.0015,0.025,0,3,0.9939296136242762
Concrete,concrete,mlp,0.0015,0.025,0,4,0.9950536430577
Concrete,concrete,mlp,0.0015,0.025,1,2,0.996948252912196
Concrete,concrete,mlp,0.0015,0.025,1,3,0.9923772733681016
Concrete,concrete,mlp,0.0015,0.025,1,4,0.9960777151170987
Concrete,concrete,mlp,0.0015,0.025,2,3,0.9970126197442808
Concrete,concrete,mlp,0.0015,0.025,2,4,0.9927666155907848
Concrete,concrete,mlp,0.0015,0.025,3,4,0.985901205405561
Concrete,concrete,mlp,0.002,0.025,0,1,0.9959942081450665
Concrete,concrete,mlp,0.002,0.025,0,2,0.9928755404417684
Concrete,concrete,mlp,0.002,0.025,0,3,0.993098408395161
Concrete,concrete,mlp,0.002,0.025,0,4,0.9935646288848587
Concrete,concrete,mlp,0.002,0.025,1,2,0.9968322207429052
Concrete,concrete,mlp,0.002,0.025,1,3,0.9965439029633344
Concrete,concrete,mlp,0.002,0.025,1,4,0.9963277391870664
Concrete,concrete,mlp,0.002,0.025,2,3,0.9953494534400013
Concrete,concrete,mlp,0.002,0.025,2,4,0.9952093264091012
Concrete,concrete,mlp,0.002,0.025,3,4,0.9949115263151536
Concrete,concrete,mlp,0.0025,0.025,0,1,0.9934181023067704
Concrete,concrete,mlp,0.0025,0.025,0,2,0.9897660680049858
Concrete,concrete,mlp,0.0025,0.025,0,3,0.9964592932856072
Concrete,concrete,mlp,0.0025,0.025,0,4,0.9893999185175664
Concrete,concrete,mlp,0.0025,0.025,1,2,0.9945946314151805
Concrete,concrete,mlp,0.0025,0.025,1,3,0.9977956194729112
Concrete,concrete,mlp,0.0025,0.025,1,4,0.9969995939315008
Concrete,concrete,mlp,0.0025,0.025,2,3,0.9941085653643804
Concrete,concrete,mlp,0.0025,0.025,2,4,0.9964402180666134
Concrete,concrete,mlp,0.0025,0.025,3,4,0.9951743946256562
Concrete,concrete,mlp,0.003,0.025,0,1,0.9981264833768568
Concrete,concrete,mlp,0.003,0.025,0,2,0.9978559568933288
Concrete,concrete,mlp,0.003,0.025,0,3,0.9956860904596132
Concrete,concrete,mlp,0.003,0.025,0,4,0.9963018348254704
Concrete,concrete,mlp,0.003,0.025,1,2,0.9975857692950078
Concrete,concrete,mlp,0.003,0.025,1,3,0.9968263450623702
Concrete,concrete,mlp,0.003,0.025,1,4,0.9959589182878026
Concrete,concrete,mlp,0.003,0.025,2,3,0.9937900156947316
Concrete,concrete,mlp,0.003,0.025,2,4,0.9957994797416236
Concrete,concrete,mlp,0.003,0.025,3,4,0.9940968711393676
Concrete,concrete,mlp,0.004,0.025,0,1,0.9817550957765796
Concrete,concrete,mlp,0.004,0.025,0,2,0.9942172010428328
Concrete,concrete,mlp,0.004,0.025,0,3,0.9932140118040866
Concrete,concrete,mlp,0.004,0.025,0,4,0.995128647563136
Concrete,concrete,mlp,0.004,0.025,1,2,0.990445524018828
Concrete,concrete,mlp,0.004,0.025,1,3,0.990541834385664
Concrete,concrete,mlp,0.004,0.025,1,4,0.987332240095076
Concrete,concrete,mlp,0.004,0.025,2,3,0.996393291078818
Concrete,concrete,mlp,0.004,0.025,2,4,0.9961224093251956
Concrete,concrete,mlp,0.004,0.025,3,4,0.997514008652894
Concrete,concrete,mlp,0.006,0.025,0,1,0.9921565584434988
Concrete,concrete,mlp,0.006,0.025,0,2,0.996453405744603
Concrete,concrete,mlp,0.006,0.025,0,3,0.9960145117693144
Concrete,concrete,mlp,0.006,0.025,0,4,0.9901345372381388
Concrete,concrete,mlp,0.006,0.025,1,2,0.9963608368811286
Concrete,concrete,mlp,0.006,0.025,1,3,0.9876779951795304
Concrete,concrete,mlp,0.006,0.025,1,4,0.9851370316746556
Concrete,concrete,mlp,0.006,0.025,2,3,0.9939585902383884
Concrete,concrete,mlp,0.006,0.025,2,4,0.9892524221125828
Concrete,concrete,mlp,0.006,0.025,3,4,0.9892176657734372
Concrete,concrete,mlp,0.00075,0.05,0,1,0.9969224317894272
Concrete,concrete,mlp,0.00075,0.05,0,2,0.9966283777300388
Concrete,concrete,mlp,0.00075,0.05,0,3,0.9908657960324218
Concrete,concrete,mlp,0.00075,0.05,0,4,0.9888940655416952
Concrete,concrete,mlp,0.00075,0.05,1,2,0.9940321862080672
Concrete,concrete,mlp,0.00075,0.05,1,3,0.992268504412952
Concrete,concrete,mlp,0.00075,0.05,1,4,0.992167650445101
Concrete,concrete,mlp,0.00075,0.05,2,3,0.9922809578153292
Concrete,concrete,mlp,0.00075,0.05,2,4,0.9903144100220356
Concrete,concrete,mlp,0.00075,0.05,3,4,0.996862957564278
Concrete,concrete,mlp,0.001,0.05,0,1,0.9958725756212712
Concrete,concrete,mlp,0.001,0.05,0,2,0.9927661227728752
Concrete,concrete,mlp,0.001,0.05,0,3,0.9888323975683846
Concrete,concrete,mlp,0.001,0.05,0,4,0.9949717414900768
Concrete,concrete,mlp,0.001,0.05,1,2,0.9968349307794124
Concrete,concrete,mlp,0.001,0.05,1,3,0.9957092590027422
Concrete,concrete,mlp,0.001,0.05,1,4,0.9951522176161456
Concrete,concrete,mlp,0.001,0.05,2,3,0.9973827701769082
Concrete,concrete,mlp,0.001,0.05,2,4,0.9944725860292346
