model_family,gate_type,predictor,gate_sigma,temperature,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.2,0.002,0.1,2200123,0,0.740955826351866,0.7818311874105865,23,201.4748992919922,0.9584293563438768,682.0,493.0,417.9102812011362
L-Concrete,concrete,linear,0.15,0.2,0.002,0.1,2200124,1,0.7199162223914699,0.7846924177396281,14,246.0,0.9776483081799788,900.0,626.0,528.5008082699117
L-Concrete,concrete,linear,0.15,0.2,0.002,0.1,2200125,2,0.7147753236862148,0.7896995708154506,19,218.4054107666016,0.972916091436608,783.0,556.0,456.553376303699
L-Concrete,concrete,linear,0.15,0.2,0.002,0.1,2200126,3,0.7170601675552171,0.8118741058655222,16,234.729736328125,0.9776600551885504,883.0,604.0,495.8879167520296
L-Concrete,concrete,linear,0.15,0.2,0.002,0.1,2200127,4,0.716012947448591,0.7954220314735336,25,187.7258758544922,0.9572095095101166,677.0,449.0,390.5667068969203
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.1,2210123,0,0.7385757806549885,0.7646638054363376,15,183.0193023681641,0.9636953212716916,671.0,487.0,404.1399363125026
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.1,2210124,1,0.7255331302361006,0.7889842632331903,12,201.98455810546875,0.970697832298406,918.0,527.0,450.5269552789524
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.1,2210125,2,0.7319116527037319,0.7746781115879828,24,146.166015625,0.9456945753884326,533.0,400.0,329.706027625227
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.1,2210126,3,0.7395277989337395,0.7811158798283262,21,142.4748992919922,0.9585292914149228,503.0,362.0,308.6904711692943
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.1,2210127,4,0.738004569687738,0.771101573676681,14,172.04246520996094,0.9767074323796742,695.0,503.0,410.64791513941793
