model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-Concrete,0.05,0.004,86.26718139648438,9.003176863728257,0.7280845392231531,0.007212727949903055,0.9259737508976551,0.01770097589302875,475.4,240.8,221.2714780856665,10,0.9910897057183448,0.9356167926884078,4.204918639053254,0.9801711411605281,0.9554308870875104,0.65625,0.6875,0.46875,0.65625,0.875,0.66875
L-Concrete,0.05,0.001,651.55791015625,147.73326607152364,0.7308549124143184,0.005391119607660781,0.9925826715940286,0.004242728119008456,2109.3,1557.2,1303.0270076137417,10,0.994373626382495,0.940420484365946,4.180972633136094,0.9768686353276829,0.9586670066338657,0.84375,0.96875,0.65625,0.53125,0.28125,0.65625
L-Concrete,0.1,0.0015,357.89845275878906,61.871186835039055,0.7366717440974867,0.007238400317936593,0.9827128757206905,0.009407544115180985,1212.0,870.9,722.5446324740199,10,0.9932860830124157,0.9355557583507661,4.233653846153846,0.974843796392839,0.9568785428135371,1.0,0.875,0.4375,0.4375,0.5,0.65
L-Concrete,0.05,0.003,137.69073486328125,17.665186160008474,0.7217726580350343,0.010468858852603149,0.9513361813230039,0.014403063379794759,608.9,366.4,324.38221201414416,10,0.9905060740333805,0.9370620523141474,4.180972633136094,0.9898059317365014,0.9770066051556257,0.3125,0.625,0.5625,0.9375,0.8125,0.65
L-Concrete,0.05,0.0025,178.29497985839845,41.46597545777837,0.7261043412033511,0.009830763633365429,0.9650044553159933,0.0143519633403923,757.0,488.7,425.19172674394457,10,0.9873100979273687,0.9402342126619743,4.113923816568048,0.9882600648551996,0.974038547421179,0.53125,0.4375,0.625,0.875,0.75,0.64375
L-Concrete,0.1,0.00075,832.2444030761719,307.063895351255,0.7286843107387662,0.006159892597117198,0.9919840072036317,0.006617159956273933,2309.2,1779.6,1484.4100643679244,10,0.9947991095832522,0.935701586293936,4.209707840236686,0.9828141605171318,0.9666284711466027,0.6875,1.0,0.5,0.6875,0.25,0.625
L-LSPIN,0.1,0.00875,1232.5158325195312,76.32046395540706,0.7264661081492765,0.00969551668306337,0.9978780664408072,0.00019731671584096835,2262.1,2222.7,1978.4964197903296,10,0.995211291927132,0.9021802436595188,3.840939349112426,0.9783365611327604,0.9554225478303495,0.84375,1.0,0.78125,0.96875,0.25,0.76875
L-LSPIN,0.05,0.007,1426.0324340820312,96.89917436420608,0.7247048743335872,0.011009441855471069,0.9983652592031829,0.0002362650391078683,2639.1,2592.4,2295.4323701116705,10,0.9938136151884092,0.9128761512075203,3.860096153846154,0.9783543623420463,0.9545749295537634,0.75,0.9375,0.84375,1.0,0.21875,0.75
L-LSPIN,0.05,0.0035,2098.207727050781,64.85797137099279,0.7277608530083778,0.0063363394564433205,0.999388196808362,5.8424577307122044e-05,4208.7,3961.8,3438.7128973143676,10,0.9935360574036262,0.9228746232258962,4.066031804733727,0.966623249799498,0.9428624629955799,0.875,0.90625,0.9375,0.875,0.0625,0.73125
L-LSPIN,0.1,0.00525,1843.8308837890625,104.95286422010102,0.7357768469154607,0.008439224251253881,0.9991251224829935,0.0001332268172023929,3618.0,3489.6,3035.6353553025756,10,0.9925697917780119,0.9231374379001849,3.936723372781065,0.9660168457620786,0.9405950617254492,1.0,0.59375,0.96875,0.84375,0.125,0.70625
