model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
L-Concrete,0.0,0.006,61.32432403564453,10.672033360603548,0.72006854531607,0.008469836251299078,0.9331961128492827,0.012436459930748866,762.0,225.2,256.33000097956216,10,0.9746941828033501,0.9260132730345246,4.142659023668639,0.9607228926528351,0.9174474646296413
L-Concrete,0.0,0.004,133.56409301757813,44.60381741190135,0.7181359482102057,0.0051236413432097705,0.963499765307861,0.013566746210458914,1292.2,452.8,481.37092461283794,10,0.9758896514640704,0.9404822861367659,4.21928624260355,0.7475586121231821,0.7826695947095198
L-Concrete,0.0,0.003,185.5312759399414,36.04330861674575,0.7180407463823306,0.008517481240071269,0.9809000446401004,0.001665911272245781,1627.9,614.1,637.1259837721082,10,0.9781377574437149,0.9404816311371356,4.209707840236686,0.659592073892546,0.7332535669382075
L-Concrete,0.0,0.0025,260.4057922363281,37.99682705988898,0.7195211348057883,0.006915526204494538,0.9853946453814043,0.0038101925871447165,1989.7,818.1,822.0009021819136,10,0.9826304379504632,0.9439506842736064,4.224075443786982,0.7605889605576837,0.7979672194587556
L-Concrete,0.0,0.002,395.8451751708984,77.80993942804677,0.7238099771515614,0.007623606663810063,0.9927042293292722,0.0021156333067099075,2725.9,1246.4,1215.6434519599459,10,0.9848316254914824,0.9450922773864395,4.161815828402366,0.8888079847767576,0.8856021284852222
L-Concrete,0.0,0.0015,567.5718231201172,107.2736979949883,0.7172886519421173,0.008513714702089307,0.995973565399656,0.0013486672916472456,3435.8,1755.9,1654.898892280654,10,0.9822760084460092,0.9412334012410648,4.271967455621302,0.674406449984617,0.738364596625027
L-Concrete,0.0,0.001,1149.6745300292969,307.3376327754143,0.7263233054074638,0.009516590885401974,0.9988170875020111,0.0005921766911203067,4884.8,3317.9,2903.1565072585336,10,0.9714180431543064,0.940226480442617,4.24323224852071,0.6927190360636594,0.7390891978868257
L-Concrete,0.0,0.00075,1702.5197021484375,334.837265579002,0.7229341203351105,0.006772063506786782,0.9994846498225197,0.00027454840993704487,5513.6,4433.5,3801.006582522258,10,0.9755464127804844,0.9309345277099551,4.032507396449704,0.9510238573667331,0.9047654983206114
L-Concrete,0.025,0.006,60.312740325927734,11.709998114480863,0.7123476770753998,0.011295166294259806,0.9011259351126479,0.023935007603116863,457.2,176.1,172.43236467608378,10,0.9826918517502466,0.924426068510153,3.9941937869822484,0.965636669592492,0.926346844120495
L-Concrete,0.025,0.004,99.33320465087891,18.66472454029521,0.7187833206397564,0.010457713635895868,0.9371704782754264,0.01784307741939812,646.1,283.4,268.9163586464061,10,0.9893184228387941,0.9341239171388747,4.157026627218935,0.968737619971348,0.9329175765453648
L-Concrete,0.025,0.003,171.49459533691407,38.55532246877686,0.7249333587204874,0.010652687975722596,0.9657854327104489,0.012761068881366227,831.7,473.3,424.415356929251,10,0.991675302926993,0.945341172344853,4.267178254437869,0.9746268314220246,0.9455367941068955
L-Concrete,0.025,0.0025,205.38262329101562,45.25052957914407,0.7303313023610054,0.010210461997663282,0.9721157630224704,0.012165498988906818,952.0,576.1,505.33727560619525,10,0.9903703081720678,0.9311501353651558,4.080399408284023,0.9862647798071515,0.9701020102645174
L-Concrete,0.025,0.002,260.79922943115236,48.89733152762602,0.7306264280274182,0.008325458966828531,0.9799501210253814,0.006762101200934456,1106.0,685.3,606.4479397435191,10,0.9893570441473001,0.9442329430212997,4.147448224852071,0.9837241692699784,0.9633290821527639
L-Concrete,0.025,0.0015,394.93706970214845,66.82366184520608,0.7270277989337395,0.007006672001570408,0.9897589534997813,0.004098671057469982,1544.7,1047.2,898.4827470784988,10,0.9907451741546517,0.9456664594801258,4.228864644970414,0.9891810493919637,0.9748829516928478
