histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,L-LSPIN,linear,0.00875,0.025,1400127
kidneychromophobe,19,0.6619718309859155,L-LSPIN,linear,0.0105,0.025,1410123
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,L-LSPIN,linear,0.0105,0.025,1410123
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-LSPIN,linear,0.0105,0.025,1410123
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.0105,0.025,1410124
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,L-LSPIN,linear,0.0105,0.025,1410124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-LSPIN,linear,0.0105,0.025,1410124
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.0105,0.025,1410125
kidneyclearcellrenalcarcinoma,156,0.6751989675198967,L-LSPIN,linear,0.0105,0.025,1410125
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-LSPIN,linear,0.0105,0.025,1410125
kidneychromophobe,19,0.647887323943662,L-LSPIN,linear,0.0105,0.025,1410126
kidneyclearcellrenalcarcinoma,156,0.6476661647666164,L-LSPIN,linear,0.0105,0.025,1410126
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,L-LSPIN,linear,0.0105,0.025,1410126
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.0105,0.025,1410127
kidneyclearcellrenalcarcinoma,156,0.6715422671542267,L-LSPIN,linear,0.0105,0.025,1410127
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-LSPIN,linear,0.0105,0.025,1410127
kidneychromophobe,19,0.7887323943661971,L-LSPIN,linear,0.014,0.025,1420123
kidneyclearcellrenalcarcinoma,156,0.6708969670896967,L-LSPIN,linear,0.014,0.025,1420123
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-LSPIN,linear,0.014,0.025,1420123
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.014,0.025,1420124
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,L-LSPIN,linear,0.014,0.025,1420124
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,L-LSPIN,linear,0.014,0.025,1420124
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.014,0.025,1420125
kidneyclearcellrenalcarcinoma,156,0.6171219617121961,L-LSPIN,linear,0.014,0.025,1420125
kidneypapillaryrenalcellcarcinoma,84,0.8663594470046083,L-LSPIN,linear,0.014,0.025,1420125
kidneychromophobe,19,0.5774647887323944,L-LSPIN,linear,0.014,0.025,1420126
kidneyclearcellrenalcarcinoma,156,0.6579909657990965,L-LSPIN,linear,0.014,0.025,1420126
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-LSPIN,linear,0.014,0.025,1420126
kidneychromophobe,19,0.8028169014084507,L-LSPIN,linear,0.014,0.025,1420127
kidneyclearcellrenalcarcinoma,156,0.6311034631103463,L-LSPIN,linear,0.014,0.025,1420127
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-LSPIN,linear,0.014,0.025,1420127
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.021,0.025,1430123
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,L-LSPIN,linear,0.021,0.025,1430123
kidneypapillaryrenalcellcarcinoma,84,0.8448540706605223,L-LSPIN,linear,0.021,0.025,1430123
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.021,0.025,1430124
kidneyclearcellrenalcarcinoma,156,0.696063669606367,L-LSPIN,linear,0.021,0.025,1430124
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,L-LSPIN,linear,0.021,0.025,1430124
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.021,0.025,1430125
kidneyclearcellrenalcarcinoma,156,0.6517530651753065,L-LSPIN,linear,0.021,0.025,1430125
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-LSPIN,linear,0.021,0.025,1430125
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.021,0.025,1430126
kidneyclearcellrenalcarcinoma,156,0.6734781673478167,L-LSPIN,linear,0.021,0.025,1430126
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,L-LSPIN,linear,0.021,0.025,1430126
kidneychromophobe,19,0.6338028169014085,L-LSPIN,linear,0.021,0.025,1430127
kidneyclearcellrenalcarcinoma,156,0.6816519681651968,L-LSPIN,linear,0.021,0.025,1430127
kidneypapillaryrenalcellcarcinoma,84,0.8402457757296466,L-LSPIN,linear,0.021,0.025,1430127
kidneychromophobe,19,0.8028169014084507,L-LSPIN,linear,0.028,0.025,1440123
kidneyclearcellrenalcarcinoma,156,0.6760593676059368,L-LSPIN,linear,0.028,0.025,1440123
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,L-LSPIN,linear,0.028,0.025,1440123
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.028,0.025,1440124
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,L-LSPIN,linear,0.028,0.025,1440124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-LSPIN,linear,0.028,0.025,1440124
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.028,0.025,1440125
kidneyclearcellrenalcarcinoma,156,0.6902559690255969,L-LSPIN,linear,0.028,0.025,1440125
kidneypapillaryrenalcellcarcinoma,84,0.7035330261136713,L-LSPIN,linear,0.028,0.025,1440125
kidneychromophobe,19,0.647887323943662,L-LSPIN,linear,0.028,0.025,1440126
kidneyclearcellrenalcarcinoma,156,0.696493869649387,L-LSPIN,linear,0.028,0.025,1440126
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,L-LSPIN,linear,0.028,0.025,1440126
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.028,0.025,1440127
kidneyclearcellrenalcarcinoma,156,0.701226070122607,L-LSPIN,linear,0.028,0.025,1440127
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-LSPIN,linear,0.028,0.025,1440127
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.0035,0.05,1450123
kidneyclearcellrenalcarcinoma,156,0.6904710690471069,L-LSPIN,linear,0.0035,0.05,1450123
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-LSPIN,linear,0.0035,0.05,1450123
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.0035,0.05,1450124
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,L-LSPIN,linear,0.0035,0.05,1450124
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-LSPIN,linear,0.0035,0.05,1450124
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.0035,0.05,1450125
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,L-LSPIN,linear,0.0035,0.05,1450125
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-LSPIN,linear,0.0035,0.05,1450125
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.0035,0.05,1450126
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,L-LSPIN,linear,0.0035,0.05,1450126
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-LSPIN,linear,0.0035,0.05,1450126
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.0035,0.05,1450127
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,L-LSPIN,linear,0.0035,0.05,1450127
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-LSPIN,linear,0.0035,0.05,1450127
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.00525,0.05,1460123
kidneyclearcellrenalcarcinoma,156,0.691546569154657,L-LSPIN,linear,0.00525,0.05,1460123
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-LSPIN,linear,0.00525,0.05,1460123
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.00525,0.05,1460124
kidneyclearcellrenalcarcinoma,156,0.6547644654764465,L-LSPIN,linear,0.00525,0.05,1460124
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-LSPIN,linear,0.00525,0.05,1460124
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.00525,0.05,1460125
kidneyclearcellrenalcarcinoma,156,0.6618627661862766,L-LSPIN,linear,0.00525,0.05,1460125
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,L-LSPIN,linear,0.00525,0.05,1460125
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.00525,0.05,1460126
kidneyclearcellrenalcarcinoma,156,0.6926220692622069,L-LSPIN,linear,0.00525,0.05,1460126
kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,L-LSPIN,linear,0.00525,0.05,1460126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.05,1460127
kidneyclearcellrenalcarcinoma,156,0.6788556678855668,L-LSPIN,linear,0.00525,0.05,1460127
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-LSPIN,linear,0.00525,0.05,1460127
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.007,0.05,1470123
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,L-LSPIN,linear,0.007,0.05,1470123
kidneypapillaryrenalcellcarcinoma,84,0.8402457757296466,L-LSPIN,linear,0.007,0.05,1470123
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.007,0.05,1470124
kidneyclearcellrenalcarcinoma,156,0.6838029683802969,L-LSPIN,linear,0.007,0.05,1470124
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,L-LSPIN,linear,0.007,0.05,1470124
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.007,0.05,1470125
kidneyclearcellrenalcarcinoma,156,0.6584211658421166,L-LSPIN,linear,0.007,0.05,1470125
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-LSPIN,linear,0.007,0.05,1470125
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.007,0.05,1470126
kidneyclearcellrenalcarcinoma,156,0.6674553667455366,L-LSPIN,linear,0.007,0.05,1470126
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-LSPIN,linear,0.007,0.05,1470126
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.007,0.05,1470127
kidneyclearcellrenalcarcinoma,156,0.6448698644869865,L-LSPIN,linear,0.007,0.05,1470127
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,L-LSPIN,linear,0.007,0.05,1470127
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.00875,0.05,1480123
kidneyclearcellrenalcarcinoma,156,0.6926220692622069,L-LSPIN,linear,0.00875,0.05,1480123
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,L-LSPIN,linear,0.00875,0.05,1480123
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.00875,0.05,1480124
kidneyclearcellrenalcarcinoma,156,0.6786405678640568,L-LSPIN,linear,0.00875,0.05,1480124
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,linear,0.00875,0.05,1480124
kidneychromophobe,19,0.6197183098591549,L-LSPIN,linear,0.00875,0.05,1480125
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,L-LSPIN,linear,0.00875,0.05,1480125
kidneypapillaryrenalcellcarcinoma,84,0.8433179723502304,L-LSPIN,linear,0.00875,0.05,1480125
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.00875,0.05,1480126
kidneyclearcellrenalcarcinoma,156,0.6644439664443966,L-LSPIN,linear,0.00875,0.05,1480126
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-LSPIN,linear,0.00875,0.05,1480126
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.00875,0.05,1480127
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,L-LSPIN,linear,0.00875,0.05,1480127
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-LSPIN,linear,0.00875,0.05,1480127
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.0105,0.05,1490123
kidneyclearcellrenalcarcinoma,156,0.6704667670466767,L-LSPIN,linear,0.0105,0.05,1490123
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,L-LSPIN,linear,0.0105,0.05,1490123
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.0105,0.05,1490124
kidneyclearcellrenalcarcinoma,156,0.701010970101097,L-LSPIN,linear,0.0105,0.05,1490124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-LSPIN,linear,0.0105,0.05,1490124
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.0105,0.05,1490125
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,L-LSPIN,linear,0.0105,0.05,1490125
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-LSPIN,linear,0.0105,0.05,1490125
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.0105,0.05,1490126
kidneyclearcellrenalcarcinoma,156,0.6676704667670467,L-LSPIN,linear,0.0105,0.05,1490126
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-LSPIN,linear,0.0105,0.05,1490126
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.0105,0.05,1490127
kidneyclearcellrenalcarcinoma,156,0.6760593676059368,L-LSPIN,linear,0.0105,0.05,1490127
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-LSPIN,linear,0.0105,0.05,1490127
kidneychromophobe,19,0.8309859154929577,L-LSPIN,linear,0.014,0.05,1500123
kidneyclearcellrenalcarcinoma,156,0.6818670681867068,L-LSPIN,linear,0.014,0.05,1500123
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-LSPIN,linear,0.014,0.05,1500123
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.014,0.05,1500124
kidneyclearcellrenalcarcinoma,156,0.6900408690040869,L-LSPIN,linear,0.014,0.05,1500124
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,linear,0.014,0.05,1500124
kidneychromophobe,19,0.6619718309859155,L-LSPIN,linear,0.014,0.05,1500125
kidneyclearcellrenalcarcinoma,156,0.6896106689610669,L-LSPIN,linear,0.014,0.05,1500125
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-LSPIN,linear,0.014,0.05,1500125
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.014,0.05,1500126
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,L-LSPIN,linear,0.014,0.05,1500126
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-LSPIN,linear,0.014,0.05,1500126
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.014,0.05,1500127
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,L-LSPIN,linear,0.014,0.05,1500127
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-LSPIN,linear,0.014,0.05,1500127
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.021,0.05,1510123
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,L-LSPIN,linear,0.021,0.05,1510123
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-LSPIN,linear,0.021,0.05,1510123
kidneychromophobe,19,0.8309859154929577,L-LSPIN,linear,0.021,0.05,1510124
kidneyclearcellrenalcarcinoma,156,0.6493869649386965,L-LSPIN,linear,0.021,0.05,1510124
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-LSPIN,linear,0.021,0.05,1510124
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.021,0.05,1510125
kidneyclearcellrenalcarcinoma,156,0.6633684663368467,L-LSPIN,linear,0.021,0.05,1510125
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-LSPIN,linear,0.021,0.05,1510125
kidneychromophobe,19,0.647887323943662,L-LSPIN,linear,0.021,0.05,1510126
kidneyclearcellrenalcarcinoma,156,0.6691761669176167,L-LSPIN,linear,0.021,0.05,1510126
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-LSPIN,linear,0.021,0.05,1510126
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.021,0.05,1510127
kidneyclearcellrenalcarcinoma,156,0.6483114648311464,L-LSPIN,linear,0.021,0.05,1510127
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-LSPIN,linear,0.021,0.05,1510127
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.028,0.05,1520123
kidneyclearcellrenalcarcinoma,156,0.6721875672187567,L-LSPIN,linear,0.028,0.05,1520123
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-LSPIN,linear,0.028,0.05,1520123
kidneychromophobe,19,0.8309859154929577,L-LSPIN,linear,0.028,0.05,1520124
kidneyclearcellrenalcarcinoma,156,0.6541191654119165,L-LSPIN,linear,0.028,0.05,1520124
kidneypapillaryrenalcellcarcinoma,84,0.7096774193548387,L-LSPIN,linear,0.028,0.05,1520124
kidneychromophobe,19,0.7887323943661971,L-LSPIN,linear,0.028,0.05,1520125
kidneyclearcellrenalcarcinoma,156,0.6810066681006668,L-LSPIN,linear,0.028,0.05,1520125
kidneypapillaryrenalcellcarcinoma,84,0.6943164362519201,L-LSPIN,linear,0.028,0.05,1520125
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.028,0.05,1520126
kidneyclearcellrenalcarcinoma,156,0.7167132716713271,L-LSPIN,linear,0.028,0.05,1520126
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,L-LSPIN,linear,0.028,0.05,1520126
kidneychromophobe,19,0.8873239436619719,L-LSPIN,linear,0.028,0.05,1520127
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,L-LSPIN,linear,0.028,0.05,1520127
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,L-LSPIN,linear,0.028,0.05,1520127
kidneychromophobe,19,0.6619718309859155,L-LSPIN,linear,0.0035,0.1,1530123
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,L-LSPIN,linear,0.0035,0.1,1530123
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-LSPIN,linear,0.0035,0.1,1530123
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.0035,0.1,1530124
kidneyclearcellrenalcarcinoma,156,0.694127769412777,L-LSPIN,linear,0.0035,0.1,1530124
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-LSPIN,linear,0.0035,0.1,1530124
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.0035,0.1,1530125
kidneyclearcellrenalcarcinoma,156,0.6530436653043665,L-LSPIN,linear,0.0035,0.1,1530125
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,L-LSPIN,linear,0.0035,0.1,1530125
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.0035,0.1,1530126
kidneyclearcellrenalcarcinoma,156,0.700795870079587,L-LSPIN,linear,0.0035,0.1,1530126
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,L-LSPIN,linear,0.0035,0.1,1530126
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.0035,0.1,1530127
kidneyclearcellrenalcarcinoma,156,0.6764895676489567,L-LSPIN,linear,0.0035,0.1,1530127
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-LSPIN,linear,0.0035,0.1,1530127
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.1,1540123
kidneyclearcellrenalcarcinoma,156,0.690901269090127,L-LSPIN,linear,0.00525,0.1,1540123
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-LSPIN,linear,0.00525,0.1,1540123
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.00525,0.1,1540124
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,L-LSPIN,linear,0.00525,0.1,1540124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,L-LSPIN,linear,0.00525,0.1,1540124
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00525,0.1,1540125
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,L-LSPIN,linear,0.00525,0.1,1540125
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,L-LSPIN,linear,0.00525,0.1,1540125
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.00525,0.1,1540126
kidneyclearcellrenalcarcinoma,156,0.690901269090127,L-LSPIN,linear,0.00525,0.1,1540126
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-LSPIN,linear,0.00525,0.1,1540126
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.00525,0.1,1540127
kidneyclearcellrenalcarcinoma,156,0.6803613680361368,L-LSPIN,linear,0.00525,0.1,1540127
kidneypapillaryrenalcellcarcinoma,84,0.8417818740399385,L-LSPIN,linear,0.00525,0.1,1540127
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.007,0.1,1550123
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,L-LSPIN,linear,0.007,0.1,1550123
kidneypapillaryrenalcellcarcinoma,84,0.8648233486943164,L-LSPIN,linear,0.007,0.1,1550123
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.007,0.1,1550124
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,L-LSPIN,linear,0.007,0.1,1550124
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,L-LSPIN,linear,0.007,0.1,1550124
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.007,0.1,1550125
kidneyclearcellrenalcarcinoma,156,0.6736932673693268,L-LSPIN,linear,0.007,0.1,1550125
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-LSPIN,linear,0.007,0.1,1550125
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.007,0.1,1550126
kidneyclearcellrenalcarcinoma,156,0.7216605721660572,L-LSPIN,linear,0.007,0.1,1550126
kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,L-LSPIN,linear,0.007,0.1,1550126
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.007,0.1,1550127
kidneyclearcellrenalcarcinoma,156,0.6683157668315767,L-LSPIN,linear,0.007,0.1,1550127
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-LSPIN,linear,0.007,0.1,1550127
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.00875,0.1,1560123
kidneyclearcellrenalcarcinoma,156,0.7066035706603571,L-LSPIN,linear,0.00875,0.1,1560123
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,L-LSPIN,linear,0.00875,0.1,1560123
kidneychromophobe,19,0.8169014084507042,L-LSPIN,linear,0.00875,0.1,1560124
kidneyclearcellrenalcarcinoma,156,0.6762744676274468,L-LSPIN,linear,0.00875,0.1,1560124
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-LSPIN,linear,0.00875,0.1,1560124
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00875,0.1,1560125
kidneyclearcellrenalcarcinoma,156,0.6708969670896967,L-LSPIN,linear,0.00875,0.1,1560125
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-LSPIN,linear,0.00875,0.1,1560125
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.00875,0.1,1560126
kidneyclearcellrenalcarcinoma,156,0.6693912669391267,L-LSPIN,linear,0.00875,0.1,1560126
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,L-LSPIN,linear,0.00875,0.1,1560126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.00875,0.1,1560127
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,L-LSPIN,linear,0.00875,0.1,1560127
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,L-LSPIN,linear,0.00875,0.1,1560127
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.0105,0.1,1570123
kidneyclearcellrenalcarcinoma,156,0.6487416648741665,L-LSPIN,linear,0.0105,0.1,1570123
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-LSPIN,linear,0.0105,0.1,1570123
kidneychromophobe,19,0.676056338028169,L-LSPIN,linear,0.0105,0.1,1570124
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,L-LSPIN,linear,0.0105,0.1,1570124
kidneypapillaryrenalcellcarcinoma,84,0.837173579109063,L-LSPIN,linear,0.0105,0.1,1570124
kidneychromophobe,19,0.7323943661971831,L-LSPIN,linear,0.0105,0.1,1570125
kidneyclearcellrenalcarcinoma,156,0.6444396644439665,L-LSPIN,linear,0.0105,0.1,1570125
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-LSPIN,linear,0.0105,0.1,1570125
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.0105,0.1,1570126
kidneyclearcellrenalcarcinoma,156,0.6536889653688965,L-LSPIN,linear,0.0105,0.1,1570126
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-LSPIN,linear,0.0105,0.1,1570126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.0105,0.1,1570127
kidneyclearcellrenalcarcinoma,156,0.6818670681867068,L-LSPIN,linear,0.0105,0.1,1570127
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,linear,0.0105,0.1,1570127
kidneychromophobe,19,0.7464788732394366,L-LSPIN,linear,0.014,0.1,1580123
kidneyclearcellrenalcarcinoma,156,0.7126263712626372,L-LSPIN,linear,0.014,0.1,1580123
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-LSPIN,linear,0.014,0.1,1580123
kidneychromophobe,19,0.8591549295774648,L-LSPIN,linear,0.014,0.1,1580124
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,L-LSPIN,linear,0.014,0.1,1580124
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-LSPIN,linear,0.014,0.1,1580124
kidneychromophobe,19,0.6901408450704225,L-LSPIN,linear,0.014,0.1,1580125
kidneyclearcellrenalcarcinoma,156,0.706388470638847,L-LSPIN,linear,0.014,0.1,1580125
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,linear,0.014,0.1,1580125
kidneychromophobe,19,0.7605633802816901,L-LSPIN,linear,0.014,0.1,1580126
kidneyclearcellrenalcarcinoma,156,0.6889653688965369,L-LSPIN,linear,0.014,0.1,1580126
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-LSPIN,linear,0.014,0.1,1580126
kidneychromophobe,19,0.7183098591549296,L-LSPIN,linear,0.014,0.1,1580127
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,L-LSPIN,linear,0.014,0.1,1580127
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,L-LSPIN,linear,0.014,0.1,1580127
kidneychromophobe,19,0.704225352112676,L-LSPIN,linear,0.021,0.1,1590123
kidneyclearcellrenalcarcinoma,156,0.6405678640567865,L-LSPIN,linear,0.021,0.1,1590123
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-LSPIN,linear,0.021,0.1,1590123
kidneychromophobe,19,0.6338028169014085,L-LSPIN,linear,0.021,0.1,1590124
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,L-LSPIN,linear,0.021,0.1,1590124
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-LSPIN,linear,0.021,0.1,1590124
kidneychromophobe,19,0.7746478873239436,L-LSPIN,linear,0.021,0.1,1590125
kidneyclearcellrenalcarcinoma,156,0.6549795654979566,L-LSPIN,linear,0.021,0.1,1590125
