model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-LSPIN,0.1,0.014,0.8380240102789548,3.4961168639053257,0.5417954144865623,3.165661982248521,0.4678650887692708,20,627.32509765625
L-LSPIN,0.1,0.0105,0.8937115239502124,3.85051775147929,0.6323053056572189,3.424278846153846,0.5257664032540342,20,997.7969177246093
L-LSPIN,0.1,0.00875,0.9021802436595188,3.840939349112426,0.6291540083045326,3.7068417159763314,0.5939121142420276,20,1232.5158325195312
L-LSPIN,0.1,0.007,0.9242887196129022,3.9750369822485205,0.666464952789575,3.6685281065088757,0.5866344247470809,20,1612.3386108398438
L-LSPIN,0.1,0.00525,0.9231374379001849,3.936723372781065,0.6548380630725973,3.615846893491124,0.5731990337358226,20,1843.8308837890625
L-LSPIN,0.1,0.0035,0.9063838902165312,4.046875,0.6857945083285129,3.3811760355029583,0.5233108674262897,20,2147.1173828125
LSPIN,0.0,0.028,0.7527156251530986,3.127348372781065,0.46037249828198573,2.897466715976331,0.4125864062864858,20,90.6552116394043
LSPIN,0.0,0.021,0.7913143596523284,3.1896079881656805,0.47247158236412934,3.0746671597633135,0.4481187413420603,20,112.5332046508789
LSPIN,0.0,0.014,0.8427435205681253,3.5200628698224854,0.5497653939297811,3.2949704142011833,0.4972779621615918,20,159.44131240844726
LSPIN,0.0,0.0105,0.8494659348574454,3.5535872781065088,0.5558644231098138,3.203975591715976,0.47796653431681985,20,190.54247131347657
LSPIN,0.0,0.00875,0.8577529961504267,3.6302144970414196,0.5742420106479728,3.1800295857988163,0.4716279861965737,20,223.05328369140625
LSPIN,0.0,0.007,0.8805468531279341,3.702052514792899,0.5927188975584969,3.424278846153846,0.5257286294098608,20,268.1023223876953
LSPIN,0.0,0.00525,0.9090905004471903,3.941512573964497,0.6572558927227956,3.5727440828402366,0.5615819463893359,20,380.75868530273436
LSPIN,0.0,0.0035,0.9242764138313854,4.02292899408284,0.6790269955920958,3.6062684911242604,0.5724788244158214,20,491.3436279296875
LSPIN,0.025,0.028,0.7651359391906588,3.1752403846153845,0.4687716289758388,2.878309911242604,0.4075872316282564,20,190.37606201171874
LSPIN,0.025,0.021,0.7756524437483142,3.045931952662722,0.442889642418218,3.01719674556213,0.43615182532478586,20,242.77760620117186
LSPIN,0.025,0.014,0.837626666266946,3.290181213017751,0.4970696285733639,3.2039755917159765,0.475113986901451,20,339.4181427001953
LSPIN,0.025,0.0105,0.8595134146766654,3.5919008875739644,0.5648612002151335,3.328494822485207,0.5041399305517807,20,475.82664489746094
LSPIN,0.025,0.00875,0.8862396695369817,3.524852071005917,0.550059755513539,3.615846893491124,0.5713302000719735,20,600.0359100341797
