model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
Concrete,0.15,0.0025,0.05,0.7117605991368366,0.01647578503897714,129.954953511556,27.676977523322943,0.9633206881368973,0.007128660224546302,677.0,351.0,3,130.59742228190103,27.397155077313965,0.9619306057050286,0.004433265574454187,0.906621909372972,4.3741370808678495,0.7829729203195012,3.831360946745562,0.6273856129190115,0.6909760396221168,0.7311476220625736
Concrete,0.15,0.0025,0.1,0.7037953795379538,0.005165814117048668,106.62548065185547,41.29340067898409,0.9672069622590319,0.004118245762829387,573.0,314.3333333333333,3,107.32203928629558,41.58174305110358,0.9791496917308735,0.013161803085103898,0.9065174218217695,3.863288954635108,0.6346568604633122,4.054857001972387,0.6883770730818298,0.940483136579909,0.8818291155104121
Concrete,0.15,0.003,0.0,0.712998222899213,0.006635050624881555,120.64993794759114,26.79058437504265,0.9552231921420821,0.02097638925832894,901.6666666666666,380.0,3,122.17934926350911,29.075498722220434,0.9709476690224573,0.007480419309048839,0.8561514348361671,3.8952169625246547,0.6427376685441201,3.4801528599605525,0.53932022084196,0.9661817023261495,0.9284848513665862
Concrete,0.15,0.003,0.025,0.7056676821528306,0.009565928427909605,116.8185323079427,31.708567541990362,0.9606658407164076,0.022247683891523155,798.3333333333334,353.0,3,117.69642893473308,32.38369531207899,0.9745998441749766,0.00690656403872737,0.905240771514097,3.639792899408284,0.5852241756442199,3.7036489151873764,0.5931372549019608,0.9465170381509219,0.8964928507896905
Concrete,0.15,0.003,0.05,0.707032241685707,0.008731794846656133,112.20720926920573,46.95008099774201,0.9477140591973482,0.04053648480559208,758.6666666666666,330.3333333333333,3,113.02825419108073,47.64428426708409,0.9742746976075546,0.01592470752686894,0.7796114153821424,4.214497041420118,0.733654410175666,2.8415927021696255,0.4083490524662438,0.9562890446923982,0.9133057018028752
Concrete,0.15,0.003,0.1,0.7052868748413302,0.0034723662264014746,117.5842997233073,23.168799844954858,0.952424005359655,0.017331323960399693,510.0,312.0,3,118.09013366699219,22.944355127317085,0.9546809668954315,0.013564039216508774,0.8121624789112278,4.02292899408284,0.6782786885245903,3.575936883629191,0.5605501902253439,0.942552163538655,0.8933771003432348
Concrete,0.15,0.004,0.0,0.7199162223914698,0.016185150733095868,50.676962534586586,6.38548682839628,0.9205723475203337,0.022849684790049136,303.3333333333333,161.33333333333334,3,50.785177866617836,6.443482293358695,0.9659780293663002,0.00666937348290887,0.8369413492033364,4.0867850098619325,0.6963483389712898,3.5120808678500985,0.5450809195131064,0.6662152295787419,0.7074755075469245
Concrete,0.15,0.004,0.025,0.7075399847677075,0.013102967582447602,61.433719635009766,5.843736074787264,0.9294150694515633,0.03086826674362051,366.0,173.0,3,61.814507802327476,5.270105906716035,0.9701999289399882,0.01692449303645401,0.847764105556979,3.6717209072978303,0.5863566418382471,3.575936883629191,0.5663728432957112,0.9589921732360738,0.9196740377243805
Concrete,0.15,0.004,0.05,0.7133155623254633,0.014432525934577525,71.95366795857747,13.25661110584282,0.933895112719052,0.02791326367523667,481.3333333333333,205.33333333333334,3,72.52910868326823,13.522016036397693,0.9682414508502618,0.016606156179036453,0.7292211606938598,3.7036489151873764,0.5931372549019608,3.001232741617357,0.431617224015449,0.9342791835598115,0.8844289981850054
Concrete,0.15,0.004,0.1,0.703985783193704,0.00972100327836788,58.128701527913414,17.746597283838486,0.9330063778657807,0.0341248578799695,260.0,153.66666666666666,3,58.42443974812826,18.24322096508343,0.978315197530351,0.006544000202266863,0.7556201722244028,3.831360946745562,0.6307078763708873,3.0970167652859963,0.45315823478595435,0.9564049576187929,0.9117438266583107
L-Concrete,0.12,0.0015,0.0,0.6794871794871794,0.016283223715873207,1192.8326822916667,107.74022120078689,0.9968730924345853,0.0016219209042636713,3418.0,2737.3333333333335,3,1194.3861490885417,108.85852701996107,0.9644111082098398,0.002075646326351775,0.6157127757190217,2.586168639053254,0.3512572378395163,2.586168639053254,0.3525229755505462,0.6657937177773395,0.7624023446406313
L-Concrete,0.12,0.0015,0.025,0.6749492256918,0.02186936085313147,1352.0553385416667,68.14211663421516,0.9971619893191096,0.00038115152527671496,2447.0,2355.0,3,1352.055419921875,68.19803070507524,0.9816978105117143,0.009285751505634253,0.6665456093613499,2.8735207100591715,0.4055765354395491,2.745808678500986,0.39205462974801936,0.9555884827596951,0.9239391748987481
