model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
LSPIN,lspin_tf,0.22,0.00875,0.025,0,2,0.9910959951847252
LSPIN,lspin_tf,0.22,0.00875,0.025,1,2,0.9888509577141182
LSPIN,lspin_tf,0.22,0.007,0.025,0,1,0.9893058317544275
LSPIN,lspin_tf,0.22,0.007,0.025,0,2,0.9916839062609892
LSPIN,lspin_tf,0.22,0.007,0.025,1,2,0.9955508571020156
LSPIN,lspin_tf,0.22,0.00525,0.025,0,1,0.9923569576026964
LSPIN,lspin_tf,0.22,0.00525,0.025,0,2,0.986257661071578
LSPIN,lspin_tf,0.22,0.00525,0.025,1,2,0.9776065055687037
LSPIN,lspin_tf,0.2,0.014,0.025,0,1,0.9840283091159566
LSPIN,lspin_tf,0.2,0.014,0.025,0,2,0.9951114224765896
LSPIN,lspin_tf,0.2,0.014,0.025,1,2,0.9770870176260406
LSPIN,lspin_tf,0.2,0.0105,0.025,0,1,0.9886025970747814
LSPIN,lspin_tf,0.2,0.0105,0.025,0,2,0.993464222564702
LSPIN,lspin_tf,0.2,0.0105,0.025,1,2,0.9744699610582996
LSPIN,lspin_tf,0.2,0.00875,0.025,0,1,0.9928896920315132
LSPIN,lspin_tf,0.2,0.00875,0.025,0,2,0.9935584020377044
LSPIN,lspin_tf,0.2,0.00875,0.025,1,2,0.9966795654694142
LSPIN,lspin_tf,0.2,0.007,0.025,0,1,0.987898117805345
LSPIN,lspin_tf,0.2,0.007,0.025,0,2,0.9894412190878782
LSPIN,lspin_tf,0.2,0.007,0.025,1,2,0.9940042409800104
LSPIN,lspin_tf,0.2,0.00525,0.025,0,1,0.9935832307971496
LSPIN,lspin_tf,0.2,0.00525,0.025,0,2,0.9948429660201958
LSPIN,lspin_tf,0.2,0.00525,0.025,1,2,0.9878550055759596
L-LSPIN,lspin_tf,0.22,0.021,0.025,0,1,0.9550259425963696
L-LSPIN,lspin_tf,0.22,0.021,0.025,0,2,0.9622872258675914
L-LSPIN,lspin_tf,0.22,0.021,0.025,1,2,0.9459084358926736
L-LSPIN,lspin_tf,0.22,0.014,0.025,0,1,0.9826705493982956
L-LSPIN,lspin_tf,0.22,0.014,0.025,0,2,0.9818876274837152
L-LSPIN,lspin_tf,0.22,0.014,0.025,1,2,0.9773695585457728
L-LSPIN,lspin_tf,0.22,0.0105,0.025,0,1,0.9846514848297534
L-LSPIN,lspin_tf,0.22,0.0105,0.025,0,2,0.9537669793883796
L-LSPIN,lspin_tf,0.22,0.0105,0.025,1,2,0.9509648682868672
L-LSPIN,lspin_tf,0.22,0.00875,0.025,0,1,0.9828489035256364
L-LSPIN,lspin_tf,0.22,0.00875,0.025,0,2,0.9672786666926152
L-LSPIN,lspin_tf,0.22,0.00875,0.025,1,2,0.9854626455868212
L-LSPIN,lspin_tf,0.22,0.007,0.025,0,1,0.9835360916412156
L-LSPIN,lspin_tf,0.22,0.007,0.025,0,2,0.977346965285384
L-LSPIN,lspin_tf,0.22,0.007,0.025,1,2,0.9794648561524772
L-LSPIN,lspin_tf,0.2,0.021,0.025,0,1,0.9805137255152468
L-LSPIN,lspin_tf,0.2,0.021,0.025,0,2,0.9713144780266696
L-LSPIN,lspin_tf,0.2,0.021,0.025,1,2,0.9838796685595133
L-LSPIN,lspin_tf,0.2,0.014,0.025,0,1,0.9709725056868608
L-LSPIN,lspin_tf,0.2,0.014,0.025,0,2,0.9592114046941906
L-LSPIN,lspin_tf,0.2,0.014,0.025,1,2,0.9828620695353352
L-LSPIN,lspin_tf,0.2,0.0105,0.025,0,1,0.965917705192012
L-LSPIN,lspin_tf,0.2,0.0105,0.025,0,2,0.9793295539955992
L-LSPIN,lspin_tf,0.2,0.0105,0.025,1,2,0.9882674490734632
L-LSPIN,lspin_tf,0.2,0.00875,0.025,0,1,0.9836351471956216
L-LSPIN,lspin_tf,0.2,0.00875,0.025,0,2,0.9828664457515752
L-LSPIN,lspin_tf,0.2,0.00875,0.025,1,2,0.9960972162396464
L-LSPIN,lspin_tf,0.2,0.007,0.025,0,1,0.9961725853635496
L-LSPIN,lspin_tf,0.2,0.007,0.025,0,2,0.994623526626496
L-LSPIN,lspin_tf,0.2,0.007,0.025,1,2,0.9956291453782444
Concrete,concrete,0.15,0.004,0.025,0,1,0.9882484234236428
Concrete,concrete,0.15,0.004,0.025,0,2,0.9676662402023344
Concrete,concrete,0.15,0.004,0.025,1,2,0.9546851231939876
Concrete,concrete,0.15,0.003,0.025,0,1,0.9745592139009344
Concrete,concrete,0.15,0.003,0.025,0,2,0.9815266337169792
Concrete,concrete,0.15,0.003,0.025,1,2,0.967713684907016
Concrete,concrete,0.15,0.0025,0.025,0,1,0.96974644489202
Concrete,concrete,0.15,0.0025,0.025,0,2,0.9819141725893504
Concrete,concrete,0.15,0.0025,0.025,1,2,0.9574256602100484
Concrete,concrete,0.15,0.002,0.025,0,1,0.9700494379176304
Concrete,concrete,0.15,0.002,0.025,0,2,0.9743509239706588
Concrete,concrete,0.15,0.002,0.025,1,2,0.9873235321079636
Concrete,concrete,0.15,0.0015,0.025,0,1,0.983458886270793
Concrete,concrete,0.15,0.0015,0.025,0,2,0.9522131515887028
Concrete,concrete,0.15,0.0015,0.025,1,2,0.9568127062973052
Concrete,concrete,0.12,0.004,0.025,0,1,0.9761668466686748
Concrete,concrete,0.12,0.004,0.025,0,2,0.979906434849016
Concrete,concrete,0.12,0.004,0.025,1,2,0.9819403938807408
Concrete,concrete,0.12,0.003,0.025,0,1,0.985934693145268
Concrete,concrete,0.12,0.003,0.025,0,2,0.9672713270186944
Concrete,concrete,0.12,0.003,0.025,1,2,0.9729056076896048
Concrete,concrete,0.12,0.0025,0.025,0,1,0.9951544878721444
Concrete,concrete,0.12,0.0025,0.025,0,2,0.9695071752981184
Concrete,concrete,0.12,0.0025,0.025,1,2,0.9650683728602828
Concrete,concrete,0.12,0.002,0.025,0,1,0.9644966678497648
Concrete,concrete,0.12,0.002,0.025,0,2,0.9577656668647754
Concrete,concrete,0.12,0.002,0.025,1,2,0.9765546371412068
Concrete,concrete,0.12,0.0015,0.025,0,1,0.9458579931278556
Concrete,concrete,0.12,0.0015,0.025,0,2,0.9509845401545168
Concrete,concrete,0.12,0.0015,0.025,1,2,0.9888708405595624
L-Concrete,concrete,0.15,0.004,0.025,0,1,0.98798571148108
L-Concrete,concrete,0.15,0.004,0.025,0,2,0.984490642359412
L-Concrete,concrete,0.15,0.004,0.025,1,2,0.9897440353429008
L-Concrete,concrete,0.15,0.003,0.025,0,1,0.9717350364568142
L-Concrete,concrete,0.15,0.003,0.025,0,2,0.9761398367337504
L-Concrete,concrete,0.15,0.003,0.025,1,2,0.9952536186550884
L-Concrete,concrete,0.15,0.0025,0.025,0,1,0.9763652135999784
L-Concrete,concrete,0.15,0.0025,0.025,0,2,0.9929678068619642
L-Concrete,concrete,0.15,0.0025,0.025,1,2,0.989563626095904
L-Concrete,concrete,0.15,0.002,0.025,0,1,0.994532390612074
L-Concrete,concrete,0.15,0.002,0.025,0,2,0.9625263599830816
L-Concrete,concrete,0.15,0.002,0.025,1,2,0.970355857431668
L-Concrete,concrete,0.15,0.0015,0.025,0,1,0.9949763166374912
L-Concrete,concrete,0.15,0.0015,0.025,0,2,0.9836012000391592
L-Concrete,concrete,0.15,0.0015,0.025,1,2,0.9914407919851104
L-Concrete,concrete,0.12,0.004,0.025,0,1,0.9895658395890916
L-Concrete,concrete,0.12,0.004,0.025,0,2,0.992132255629785
L-Concrete,concrete,0.12,0.004,0.025,1,2,0.9965585142139768
L-Concrete,concrete,0.12,0.003,0.025,0,1,0.996712025076448
L-Concrete,concrete,0.12,0.003,0.025,0,2,0.996283667625126
L-Concrete,concrete,0.12,0.003,0.025,1,2,0.9957051255859146
L-Concrete,concrete,0.12,0.0025,0.025,0,1,0.9550837940600287
L-Concrete,concrete,0.12,0.0025,0.025,0,2,0.9840098548484236
L-Concrete,concrete,0.12,0.0025,0.025,1,2,0.9741547588836637
L-Concrete,concrete,0.12,0.002,0.025,0,1,0.9956935201054632
L-Concrete,concrete,0.12,0.002,0.025,0,2,0.9925423756721824
L-Concrete,concrete,0.12,0.002,0.025,1,2,0.9898090833028228
L-Concrete,concrete,0.12,0.0015,0.025,0,1,0.9787535449218722
L-Concrete,concrete,0.12,0.0015,0.025,0,2,0.9742411328524516
L-Concrete,concrete,0.12,0.0015,0.025,1,2,0.9920987537608192
LSPIN,lspin_tf,0.2,0.00525,0.0,3,4,0.9868243338471354
LSPIN,lspin_tf,0.2,0.00525,0.0,3,5,0.9911764341864918
LSPIN,lspin_tf,0.2,0.00525,0.0,3,6,0.9774273652011978
LSPIN,lspin_tf,0.2,0.00525,0.0,3,7,0.978825516167066
LSPIN,lspin_tf,0.2,0.00525,0.0,3,8,0.98610762336714
LSPIN,lspin_tf,0.2,0.00525,0.0,3,9,0.976202394674985
LSPIN,lspin_tf,0.2,0.00525,0.0,3,10,0.9604579704660596
LSPIN,lspin_tf,0.2,0.00525,0.0,3,11,0.9901009699822766
LSPIN,lspin_tf,0.2,0.00525,0.0,4,5,0.985968854124838
LSPIN,lspin_tf,0.2,0.00525,0.0,4,6,0.9864240442361036
LSPIN,lspin_tf,0.2,0.00525,0.0,4,7,0.9855091644423992
LSPIN,lspin_tf,0.2,0.00525,0.0,4,8,0.9870007455394672
LSPIN,lspin_tf,0.2,0.00525,0.0,4,9,0.9799442182120144
LSPIN,lspin_tf,0.2,0.00525,0.0,4,10,0.983862178254428
LSPIN,lspin_tf,0.2,0.00525,0.0,4,11,0.989676510166622
LSPIN,lspin_tf,0.2,0.00525,0.0,5,6,0.9760906972583234
LSPIN,lspin_tf,0.2,0.00525,0.0,5,7,0.975784771301364
LSPIN,lspin_tf,0.2,0.00525,0.0,5,8,0.9863627102500224
LSPIN,lspin_tf,0.2,0.00525,0.0,5,9,0.9742916865110964
LSPIN,lspin_tf,0.2,0.00525,0.0,5,10,0.9714420581428964
LSPIN,lspin_tf,0.2,0.00525,0.0,5,11,0.9928925512414116
LSPIN,lspin_tf,0.2,0.00525,0.0,6,7,0.9923898580097096
LSPIN,lspin_tf,0.2,0.00525,0.0,6,8,0.9753852909661476
LSPIN,lspin_tf,0.2,0.00525,0.0,6,9,0.9815984339407392
LSPIN,lspin_tf,0.2,0.00525,0.0,6,10,0.9807630688596184
LSPIN,lspin_tf,0.2,0.00525,0.0,6,11,0.9782077710085368
LSPIN,lspin_tf,0.2,0.00525,0.0,7,8,0.9739602772543244
LSPIN,lspin_tf,0.2,0.00525,0.0,7,9,0.9801758628169008
LSPIN,lspin_tf,0.2,0.00525,0.0,7,10,0.9784591856913888
LSPIN,lspin_tf,0.2,0.00525,0.0,7,11,0.9760962992732792
LSPIN,lspin_tf,0.2,0.00525,0.0,8,9,0.969229070145696
LSPIN,lspin_tf,0.2,0.00525,0.0,8,10,0.9681044283417884
LSPIN,lspin_tf,0.2,0.00525,0.0,8,11,0.9907003349070926
LSPIN,lspin_tf,0.2,0.00525,0.0,9,10,0.9748857036729022
LSPIN,lspin_tf,0.2,0.00525,0.0,9,11,0.968313335292498
LSPIN,lspin_tf,0.2,0.00525,0.0,10,11,0.9696824489055264
Concrete,concrete,0.12,0.0015,0.05,3,4,0.9776433298121252
Concrete,concrete,0.12,0.0015,0.05,3,5,0.9857163516626176
Concrete,concrete,0.12,0.0015,0.05,3,6,0.9817348107123108
Concrete,concrete,0.12,0.0015,0.05,3,7,0.981528728398938
Concrete,concrete,0.12,0.0015,0.05,3,8,0.9721114193149883
Concrete,concrete,0.12,0.0015,0.05,3,9,0.9752900630949028
Concrete,concrete,0.12,0.0015,0.05,3,10,0.990647030612588
Concrete,concrete,0.12,0.0015,0.05,3,11,0.9947351778899064
Concrete,concrete,0.12,0.0015,0.05,4,5,0.971781107111894
Concrete,concrete,0.12,0.0015,0.05,4,6,0.9892203105958948
Concrete,concrete,0.12,0.0015,0.05,4,7,0.9751355787837436
Concrete,concrete,0.12,0.0015,0.05,4,8,0.9831919457342564
Concrete,concrete,0.12,0.0015,0.05,4,9,0.9454646761123924
Concrete,concrete,0.12,0.0015,0.05,4,10,0.9740248117550284
Concrete,concrete,0.12,0.0015,0.05,4,11,0.9697254239905384
Concrete,concrete,0.12,0.0015,0.05,5,6,0.9868704662308818
Concrete,concrete,0.12,0.0015,0.05,5,7,0.989306696262496
Concrete,concrete,0.12,0.0015,0.05,5,8,0.9848166419555968
Concrete,concrete,0.12,0.0015,0.05,5,9,0.9827188779013564
Concrete,concrete,0.12,0.0015,0.05,5,10,0.979134396967648
Concrete,concrete,0.12,0.0015,0.05,5,11,0.980844338695957
Concrete,concrete,0.12,0.0015,0.05,6,7,0.9870719937200344
Concrete,concrete,0.12,0.0015,0.05,6,8,0.993146939176078
Concrete,concrete,0.12,0.0015,0.05,6,9,0.9681075075917914
Concrete,concrete,0.12,0.0015,0.05,6,10,0.975457583404554
Concrete,concrete,0.12,0.0015,0.05,6,11,0.9743476742239516
Concrete,concrete,0.12,0.0015,0.05,7,8,0.9897934908403015
Concrete,concrete,0.12,0.0015,0.05,7,9,0.9689443265603194
Concrete,concrete,0.12,0.0015,0.05,7,10,0.9748840932544612
Concrete,concrete,0.12,0.0015,0.05,7,11,0.973241221112266
Concrete,concrete,0.12,0.0015,0.05,8,9,0.9672570719247968
Concrete,concrete,0.12,0.0015,0.05,8,10,0.9692114807287646
Concrete,concrete,0.12,0.0015,0.05,8,11,0.9623049841253476
Concrete,concrete,0.12,0.0015,0.05,9,10,0.9734094474341842
Concrete,concrete,0.12,0.0015,0.05,9,11,0.9715836966602056
Concrete,concrete,0.12,0.0015,0.05,10,11,0.9867482586543016
LSPIN,lspin_tf,0.2,0.007,0.1,3,4,0.9949207061602447
LSPIN,lspin_tf,0.2,0.007,0.1,3,5,0.9942334293205544
LSPIN,lspin_tf,0.2,0.007,0.1,3,6,0.99516761947453
LSPIN,lspin_tf,0.2,0.007,0.1,3,7,0.9982565087221428
LSPIN,lspin_tf,0.2,0.007,0.1,3,8,0.9879683379056652
LSPIN,lspin_tf,0.2,0.007,0.1,3,9,0.9975374749682054
LSPIN,lspin_tf,0.2,0.007,0.1,3,10,0.996606395794142
LSPIN,lspin_tf,0.2,0.007,0.1,3,11,0.9947068163391404
LSPIN,lspin_tf,0.2,0.007,0.1,4,5,0.9952168369155316
LSPIN,lspin_tf,0.2,0.007,0.1,4,6,0.989069322040496
LSPIN,lspin_tf,0.2,0.007,0.1,4,7,0.995850176469054
LSPIN,lspin_tf,0.2,0.007,0.1,4,8,0.9930299040476426
LSPIN,lspin_tf,0.2,0.007,0.1,4,9,0.9967882052377722
LSPIN,lspin_tf,0.2,0.007,0.1,4,10,0.9923971611920772
LSPIN,lspin_tf,0.2,0.007,0.1,4,11,0.988763441099747
LSPIN,lspin_tf,0.2,0.007,0.1,5,6,0.9913257953516308
LSPIN,lspin_tf,0.2,0.007,0.1,5,7,0.9939851693841872
LSPIN,lspin_tf,0.2,0.007,0.1,5,8,0.9916528504552048
LSPIN,lspin_tf,0.2,0.007,0.1,5,9,0.9972373327957008
LSPIN,lspin_tf,0.2,0.007,0.1,5,10,0.9930310474568662
LSPIN,lspin_tf,0.2,0.007,0.1,5,11,0.9907164342187148
LSPIN,lspin_tf,0.2,0.007,0.1,6,7,0.995416467579894
LSPIN,lspin_tf,0.2,0.007,0.1,6,8,0.9757945364064986
LSPIN,lspin_tf,0.2,0.007,0.1,6,9,0.990935789604104
LSPIN,lspin_tf,0.2,0.007,0.1,6,10,0.9878225059244444
LSPIN,lspin_tf,0.2,0.007,0.1,6,11,0.9987997357967212
LSPIN,lspin_tf,0.2,0.007,0.1,7,8,0.9868431553745346
LSPIN,lspin_tf,0.2,0.007,0.1,7,9,0.9963743082250625
LSPIN,lspin_tf,0.2,0.007,0.1,7,10,0.9931647065338272
LSPIN,lspin_tf,0.2,0.007,0.1,7,11,0.9956158251848412
LSPIN,lspin_tf,0.2,0.007,0.1,8,9,0.9934207638470016
LSPIN,lspin_tf,0.2,0.007,0.1,8,10,0.9906910848624416
LSPIN,lspin_tf,0.2,0.007,0.1,8,11,0.9754716100253196
LSPIN,lspin_tf,0.2,0.007,0.1,9,10,0.9963497510730848
LSPIN,lspin_tf,0.2,0.007,0.1,9,11,0.9903364716459128
LSPIN,lspin_tf,0.2,0.007,0.1,10,11,0.9868887766326226
Concrete,concrete,0.12,0.0015,0.0,3,4,0.973280240061504
Concrete,concrete,0.12,0.0015,0.0,3,5,0.972701144241324
Concrete,concrete,0.12,0.0015,0.0,3,6,0.9635805355911072
Concrete,concrete,0.12,0.0015,0.0,3,7,0.9518368515390728
Concrete,concrete,0.12,0.0015,0.0,3,8,0.9605730439661572
Concrete,concrete,0.12,0.0015,0.0,3,9,0.974073556547976
Concrete,concrete,0.12,0.0015,0.0,3,10,0.956182337922886
Concrete,concrete,0.12,0.0015,0.0,3,11,0.9442716996633912
Concrete,concrete,0.12,0.0015,0.0,4,5,0.9778070937304512
Concrete,concrete,0.12,0.0015,0.0,4,6,0.972860013625758
Concrete,concrete,0.12,0.0015,0.0,4,7,0.974100391826592
Concrete,concrete,0.12,0.0015,0.0,4,8,0.9664695013108332
Concrete,concrete,0.12,0.0015,0.0,4,9,0.9742738711900392
Concrete,concrete,0.12,0.0015,0.0,4,10,0.9785365887197954
Concrete,concrete,0.12,0.0015,0.0,4,11,0.9705711859725809
Concrete,concrete,0.12,0.0015,0.0,5,6,0.983545321939336
Concrete,concrete,0.12,0.0015,0.0,5,7,0.9606860627595478
Concrete,concrete,0.12,0.0015,0.0,5,8,0.9745446843678736
Concrete,concrete,0.12,0.0015,0.0,5,9,0.9759654065433564
Concrete,concrete,0.12,0.0015,0.0,5,10,0.9768909093221972
Concrete,concrete,0.12,0.0015,0.0,5,11,0.952443211373748
Concrete,concrete,0.12,0.0015,0.0,6,7,0.9721317867245384
Concrete,concrete,0.12,0.0015,0.0,6,8,0.967445767714577
Concrete,concrete,0.12,0.0015,0.0,6,9,0.9812054627509474
Concrete,concrete,0.12,0.0015,0.0,6,10,0.985278252661776
Concrete,concrete,0.12,0.0015,0.0,6,11,0.9660654465299056
Concrete,concrete,0.12,0.0015,0.0,7,8,0.955119861271282
Concrete,concrete,0.12,0.0015,0.0,7,9,0.9709803944853056
Concrete,concrete,0.12,0.0015,0.0,7,10,0.9793611387652668
Concrete,concrete,0.12,0.0015,0.0,7,11,0.9820374745976947
Concrete,concrete,0.12,0.0015,0.0,8,9,0.9677673042244814
Concrete,concrete,0.12,0.0015,0.0,8,10,0.9635356325213024
Concrete,concrete,0.12,0.0015,0.0,8,11,0.9413306448289356
Concrete,concrete,0.12,0.0015,0.0,9,10,0.9793182774421167
Concrete,concrete,0.12,0.0015,0.0,9,11,0.9617193719206132
Concrete,concrete,0.12,0.0015,0.0,10,11,0.9750173264051468
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,4,0.9926244626672928
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,5,0.9925784293625012
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,6,0.9914493810486968
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,7,0.9921096231125888
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,8,0.980202329674688
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,9,0.978894317344326
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,10,0.9972935696185236
L-LSPIN,lspin_tf,0.22,0.014,0.1,3,11,0.9912572235547982
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,5,0.9935641723201816
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,6,0.9880652523632242
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,7,0.9921883789505048
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,8,0.9896196912394286
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,9,0.9917697988509638
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,10,0.9945532473531744
L-LSPIN,lspin_tf,0.22,0.014,0.1,4,11,0.997116523133764
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,6,0.9927373779641584
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,7,0.9941853074252904
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,8,0.9820670461557024
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,9,0.9823702243488064
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,10,0.9946337795016824
L-LSPIN,lspin_tf,0.22,0.014,0.1,5,11,0.994292888811078
L-LSPIN,lspin_tf,0.22,0.014,0.1,6,7,0.9932889523662658
L-LSPIN,lspin_tf,0.22,0.014,0.1,6,8,0.9715169727778652
L-LSPIN,lspin_tf,0.22,0.014,0.1,6,9,0.9718632835123072
L-LSPIN,lspin_tf,0.22,0.014,0.1,6,10,0.9926324814281852
L-LSPIN,lspin_tf,0.22,0.014,0.1,6,11,0.9850610427676268
L-LSPIN,lspin_tf,0.22,0.014,0.1,7,8,0.9803296926516176
L-LSPIN,lspin_tf,0.22,0.014,0.1,7,9,0.9750463889055702
L-LSPIN,lspin_tf,0.22,0.014,0.1,7,10,0.9948719251119392
L-LSPIN,lspin_tf,0.22,0.014,0.1,7,11,0.9891274893525788
L-LSPIN,lspin_tf,0.22,0.014,0.1,8,9,0.9932229996764766
L-LSPIN,lspin_tf,0.22,0.014,0.1,8,10,0.978545232779243
L-LSPIN,lspin_tf,0.22,0.014,0.1,8,11,0.9909145331007284
L-LSPIN,lspin_tf,0.22,0.014,0.1,9,10,0.978845140711302
L-LSPIN,lspin_tf,0.22,0.014,0.1,9,11,0.9914816813810248
L-LSPIN,lspin_tf,0.22,0.014,0.1,10,11,0.9917077236465512
L-Concrete,concrete,0.15,0.004,0.025,3,4,0.9910089456261696
L-Concrete,concrete,0.15,0.004,0.025,3,5,0.990852181434544
L-Concrete,concrete,0.15,0.004,0.025,3,6,0.9808661886349758
L-Concrete,concrete,0.15,0.004,0.025,3,7,0.9878012088813894
L-Concrete,concrete,0.15,0.004,0.025,3,8,0.9913827587951062
L-Concrete,concrete,0.15,0.004,0.025,3,9,0.9919597009909352
L-Concrete,concrete,0.15,0.004,0.025,3,10,0.9850225289628816
L-Concrete,concrete,0.15,0.004,0.025,3,11,0.9949276371254886
L-Concrete,concrete,0.15,0.004,0.025,4,5,0.9817987267965402
L-Concrete,concrete,0.15,0.004,0.025,4,6,0.9936423409819318
L-Concrete,concrete,0.15,0.004,0.025,4,7,0.9949995876318538
L-Concrete,concrete,0.15,0.004,0.025,4,8,0.993473708404291
L-Concrete,concrete,0.15,0.004,0.025,4,9,0.9934929268339682
L-Concrete,concrete,0.15,0.004,0.025,4,10,0.989866967186456
L-Concrete,concrete,0.15,0.004,0.025,4,11,0.9922930727204023
L-Concrete,concrete,0.15,0.004,0.025,5,6,0.9698400294686969
L-Concrete,concrete,0.15,0.004,0.025,5,7,0.9746514291328378
L-Concrete,concrete,0.15,0.004,0.025,5,8,0.985395521796754
L-Concrete,concrete,0.15,0.004,0.025,5,9,0.9856200812981128
L-Concrete,concrete,0.15,0.004,0.025,5,10,0.9684064581084504
L-Concrete,concrete,0.15,0.004,0.025,5,11,0.9890971239728767
L-Concrete,concrete,0.15,0.004,0.025,6,7,0.9956321737173808
L-Concrete,concrete,0.15,0.004,0.025,6,8,0.9849470227308412
L-Concrete,concrete,0.15,0.004,0.025,6,9,0.9852860685272338
L-Concrete,concrete,0.15,0.004,0.025,6,10,0.9919480358323146
L-Concrete,concrete,0.15,0.004,0.025,6,11,0.9874008341943036
L-Concrete,concrete,0.15,0.004,0.025,7,8,0.9876853197090706
L-Concrete,concrete,0.15,0.004,0.025,7,9,0.9883643684286996
L-Concrete,concrete,0.15,0.004,0.025,7,10,0.9926842271302242
L-Concrete,concrete,0.15,0.004,0.025,7,11,0.9899097254816712
L-Concrete,concrete,0.15,0.004,0.025,8,9,0.9943946772201988
L-Concrete,concrete,0.15,0.004,0.025,8,10,0.9888562309926106
L-Concrete,concrete,0.15,0.004,0.025,8,11,0.994098460135856
L-Concrete,concrete,0.15,0.004,0.025,9,10,0.9844324545173988
L-Concrete,concrete,0.15,0.004,0.025,9,11,0.9927984752269275
L-Concrete,concrete,0.15,0.004,0.025,10,11,0.9899353968401162
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,4,0.8866600383086161
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,5,0.8954012557768627
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,6,0.9127012277753836
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,7,0.92842638838132
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,8,0.9139453392245006
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,9,0.9141489103413843
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,10,0.9162020510724612
L-LSPIN,lspin_tf,0.2,0.007,0.0,3,11,0.8523750599616152
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,5,0.9783155133334988
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,6,0.9690958125788656
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,7,0.917424082662812
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,8,0.9777134212864254
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,9,0.9569226293304024
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,10,0.9476231561800488
L-LSPIN,lspin_tf,0.2,0.007,0.0,4,11,0.927912006808354
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,6,0.9770459813558652
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,7,0.9448128679834082
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,8,0.9870624312264576
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,9,0.984030210884901
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,10,0.9617276142057714
L-LSPIN,lspin_tf,0.2,0.007,0.0,5,11,0.9344656087800208
L-LSPIN,lspin_tf,0.2,0.007,0.0,6,7,0.966298808455594
L-LSPIN,lspin_tf,0.2,0.007,0.0,6,8,0.9851160970359264
L-LSPIN,lspin_tf,0.2,0.007,0.0,6,9,0.9781631722946736
L-LSPIN,lspin_tf,0.2,0.007,0.0,6,10,0.9656425292402376
L-LSPIN,lspin_tf,0.2,0.007,0.0,6,11,0.9281011291374872
L-LSPIN,lspin_tf,0.2,0.007,0.0,7,8,0.9582115823762746
L-LSPIN,lspin_tf,0.2,0.007,0.0,7,9,0.955484869691702
L-LSPIN,lspin_tf,0.2,0.007,0.0,7,10,0.9395259946653612
L-LSPIN,lspin_tf,0.2,0.007,0.0,7,11,0.8749932144873982
L-LSPIN,lspin_tf,0.2,0.007,0.0,8,9,0.9777921863768152
L-LSPIN,lspin_tf,0.2,0.007,0.0,8,10,0.9540745427843336
L-LSPIN,lspin_tf,0.2,0.007,0.0,8,11,0.921128191093426
L-LSPIN,lspin_tf,0.2,0.007,0.0,9,10,0.9727949516963053
L-LSPIN,lspin_tf,0.2,0.007,0.0,9,11,0.933534245881608
L-LSPIN,lspin_tf,0.2,0.007,0.0,10,11,0.9254139294572366
L-Concrete,concrete,0.12,0.003,0.0,3,4,0.9599203847080838
L-Concrete,concrete,0.12,0.003,0.0,3,5,0.8858788406503588
L-Concrete,concrete,0.12,0.003,0.0,3,6,0.8778033936089674
L-Concrete,concrete,0.12,0.003,0.0,3,7,0.9607874340239436
L-Concrete,concrete,0.12,0.003,0.0,3,8,0.955941552833308
L-Concrete,concrete,0.12,0.003,0.0,3,9,0.9600014854602376
L-Concrete,concrete,0.12,0.003,0.0,3,10,0.9362587301910756
L-Concrete,concrete,0.12,0.003,0.0,3,11,0.9242173238977316
L-Concrete,concrete,0.12,0.003,0.0,4,5,0.9211988304412018
