model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
Concrete,concrete,0.12,0.002,0.1,0,1,0.9507682324568112,0.9169009051909977
Concrete,concrete,0.12,0.002,0.1,0,2,0.9508127447734848,0.9165978580076932
Concrete,concrete,0.12,0.002,0.1,1,2,0.9656446527177964,0.9219493551867864
Concrete,concrete,0.12,0.0015,0.1,0,1,0.9865723792458944,0.9653421307602674
Concrete,concrete,0.12,0.0015,0.1,0,2,0.9823711970256565,0.9583719281627262
Concrete,concrete,0.12,0.0015,0.1,1,2,0.9728762446223396,0.9362564152260278
L-Concrete,concrete,0.15,0.004,0.1,0,1,0.961021435638043,0.9213861455545832
L-Concrete,concrete,0.15,0.004,0.1,0,2,0.9329892674280136,0.8703847894622259
L-Concrete,concrete,0.15,0.004,0.1,1,2,0.9163320367102792,0.8479679118606914
L-Concrete,concrete,0.15,0.003,0.1,0,1,0.9321693888780772,0.8625809861819308
L-Concrete,concrete,0.15,0.003,0.1,0,2,0.961314034688785,0.9287089203648936
L-Concrete,concrete,0.15,0.003,0.1,1,2,0.9013641155292138,0.8234735801309125
L-Concrete,concrete,0.15,0.0025,0.1,0,1,0.9301287858265922,0.8953360272980847
L-Concrete,concrete,0.15,0.0025,0.1,0,2,0.960905181450858,0.9293990371856654
L-Concrete,concrete,0.15,0.0025,0.1,1,2,0.968076723379065,0.9489985106151814
L-Concrete,concrete,0.15,0.002,0.1,0,1,0.9892731382850686,0.9782585843216992
L-Concrete,concrete,0.15,0.002,0.1,0,2,0.9576449488395418,0.9368694639843635
L-Concrete,concrete,0.15,0.002,0.1,1,2,0.9474166415558312,0.9255876824902844
L-Concrete,concrete,0.15,0.0015,0.1,0,1,0.986005442372391,0.9759164100813404
L-Concrete,concrete,0.15,0.0015,0.1,0,2,0.9339424998721154,0.9021429858066232
L-Concrete,concrete,0.15,0.0015,0.1,1,2,0.9474166415558312,0.9255876824902844
L-Concrete,concrete,0.12,0.004,0.1,0,1,0.965276770030116,0.9224722329042732
L-Concrete,concrete,0.12,0.004,0.1,0,2,0.9759608871398948,0.9436607188323594
L-Concrete,concrete,0.12,0.004,0.1,1,2,0.9550581858903568,0.9009609574331476
L-Concrete,concrete,0.12,0.003,0.1,0,1,0.955104983024648,0.9140664997016584
L-Concrete,concrete,0.12,0.003,0.1,0,2,0.955104983024648,0.9140664997016584
L-Concrete,concrete,0.12,0.003,0.1,1,2,0.9870389537668856,0.9591299946482256
L-Concrete,concrete,0.12,0.0025,0.1,0,1,0.9178487470796732,0.8684184102540351
L-Concrete,concrete,0.12,0.0025,0.1,0,2,0.937099521552028,0.9155802104363686
L-Concrete,concrete,0.12,0.0025,0.1,1,2,0.9807340262840104,0.9525147165110858
L-Concrete,concrete,0.12,0.002,0.1,0,1,0.944143980598966,0.9131081720190276
L-Concrete,concrete,0.12,0.002,0.1,0,2,0.9785747875467252,0.9627028096625516
L-Concrete,concrete,0.12,0.002,0.1,1,2,0.9648649517644416,0.9386137696886188
L-Concrete,concrete,0.12,0.0015,0.1,0,1,0.4917754766862219,0.6068274683894003
L-Concrete,concrete,0.12,0.0015,0.1,0,2,0.9786136217030008,0.9625648082920012
L-Concrete,concrete,0.12,0.0015,0.1,1,2,0.5011663988379296,0.6098177960591704
LSPIN,lspin_tf,0.22,0.014,0.05,0,1,0.9686041799257032,0.9353159395571607
LSPIN,lspin_tf,0.22,0.014,0.05,0,2,0.9620217682576768,0.9152425286875644
LSPIN,lspin_tf,0.22,0.014,0.05,1,2,0.9931475855101408,0.9799118781744536
LSPIN,lspin_tf,0.22,0.0105,0.05,0,1,0.9755350490663736,0.944109196333274
LSPIN,lspin_tf,0.22,0.0105,0.05,0,2,0.9715767058961388,0.9428464313313132
LSPIN,lspin_tf,0.22,0.0105,0.05,1,2,0.9824875598611866,0.9584767709640832
LSPIN,lspin_tf,0.22,0.00875,0.05,0,1,0.9661219686301292,0.9296495944597156
LSPIN,lspin_tf,0.22,0.00875,0.05,0,2,0.9932222847362367,0.9798514100041428
LSPIN,lspin_tf,0.22,0.00875,0.05,1,2,0.9597283973861896,0.9096768273855796
LSPIN,lspin_tf,0.22,0.007,0.05,0,1,0.965087300801823,0.9171425794460094
LSPIN,lspin_tf,0.22,0.007,0.05,0,2,0.9824117446711296,0.9585304697106728
LSPIN,lspin_tf,0.22,0.007,0.05,1,2,0.969220553174477,0.924139621965254
LSPIN,lspin_tf,0.22,0.00525,0.05,0,1,0.989125056765531,0.9786286105903444
LSPIN,lspin_tf,0.22,0.00525,0.05,0,2,0.9650485782919728,0.922890194479248
LSPIN,lspin_tf,0.22,0.00525,0.05,1,2,0.9758263933893848,0.9440769179685802
LSPIN,lspin_tf,0.2,0.014,0.05,0,1,0.9824270630382302,0.9584077696656924
LSPIN,lspin_tf,0.2,0.014,0.05,0,2,0.9757057281517564,0.9439394502464634
LSPIN,lspin_tf,0.2,0.014,0.05,1,2,0.9931533191038248,0.979875634787992
LSPIN,lspin_tf,0.2,0.0105,0.05,0,1,0.9501347938729974,0.8914571369449837
LSPIN,lspin_tf,0.2,0.0105,0.05,0,2,0.952503385247942,0.9055092813702807
LSPIN,lspin_tf,0.2,0.0105,0.05,1,2,0.966275456935804,0.922271685199372
LSPIN,lspin_tf,0.2,0.00875,0.05,0,1,0.9521405873643666,0.9114884597708648
LSPIN,lspin_tf,0.2,0.00875,0.05,0,2,0.9724398139648042,0.9416318120720134
LSPIN,lspin_tf,0.2,0.00875,0.05,1,2,0.9661490716888664,0.9218351760967431
LSPIN,lspin_tf,0.2,0.007,0.05,0,1,0.9650499327274336,0.9229022899556538
LSPIN,lspin_tf,0.2,0.007,0.05,0,2,0.9584934920084656,0.9086934066262996
LSPIN,lspin_tf,0.2,0.007,0.05,1,2,0.993227794200153,0.9798141194347708
LSPIN,lspin_tf,0.2,0.00525,0.05,0,1,0.9759946482458696,0.9439078749165054
LSPIN,lspin_tf,0.2,0.00525,0.05,0,2,0.9718140080330836,0.9427916511076438
LSPIN,lspin_tf,0.2,0.00525,0.05,1,2,0.9824270630382302,0.9584077696656924
L-LSPIN,lspin_tf,0.22,0.021,0.05,0,1,0.930931671551282,0.8646196910538427
L-LSPIN,lspin_tf,0.22,0.021,0.05,0,2,0.9104031097872248,0.8423581218982815
L-LSPIN,lspin_tf,0.22,0.021,0.05,1,2,0.9314070530750552,0.85966893365132
L-LSPIN,lspin_tf,0.22,0.014,0.05,0,1,0.9550135440052931,0.9144165445070942
L-LSPIN,lspin_tf,0.22,0.014,0.05,0,2,0.9718667908301762,0.9422964722899384
L-LSPIN,lspin_tf,0.22,0.014,0.05,1,2,0.9825257993497224,0.958292498376595
L-LSPIN,lspin_tf,0.22,0.0105,0.05,0,1,0.9719281688023836,0.9372004096784462
L-LSPIN,lspin_tf,0.22,0.0105,0.05,0,2,0.9584330316956264,0.910650577043726
L-LSPIN,lspin_tf,0.22,0.0105,0.05,1,2,0.9733608009703758,0.9420703676215368
L-LSPIN,lspin_tf,0.22,0.00875,0.05,0,1,0.9590358022567,0.9161475257378549
L-LSPIN,lspin_tf,0.22,0.00875,0.05,0,2,0.9718976438386476,0.9424503638539976
L-LSPIN,lspin_tf,0.22,0.00875,0.05,1,2,0.932563434756471,0.8798951584141281
L-LSPIN,lspin_tf,0.22,0.007,0.05,0,1,0.9795855021687844,0.9532192718607682
L-LSPIN,lspin_tf,0.22,0.007,0.05,0,2,0.986284695099724,0.9599221397694064
L-LSPIN,lspin_tf,0.22,0.007,0.05,1,2,0.9795855021687844,0.953219271860768
L-LSPIN,lspin_tf,0.2,0.021,0.05,0,1,0.9681830372862202,0.9407962971612416
L-LSPIN,lspin_tf,0.2,0.021,0.05,0,2,0.536412428265738,0.6439384531619051
L-LSPIN,lspin_tf,0.2,0.021,0.05,1,2,0.5222468455556102,0.5992629118546291
L-LSPIN,lspin_tf,0.2,0.014,0.05,0,1,0.9518152075393546,0.8963494284223861
L-LSPIN,lspin_tf,0.2,0.014,0.05,0,2,0.9476382233735884,0.904840071094734
L-LSPIN,lspin_tf,0.2,0.014,0.05,1,2,0.9235456866281284,0.8804828772653294
L-LSPIN,lspin_tf,0.2,0.0105,0.05,0,1,0.936945184601614,0.885565805862337
L-LSPIN,lspin_tf,0.2,0.0105,0.05,0,2,0.92384447538292,0.8514972124945202
L-LSPIN,lspin_tf,0.2,0.0105,0.05,1,2,0.9862727722104884,0.9599922662553076
L-LSPIN,lspin_tf,0.2,0.00875,0.05,0,1,0.9821783353597272,0.9586568663264508
L-LSPIN,lspin_tf,0.2,0.00875,0.05,0,2,0.9714305151480505,0.9428928874502022
L-LSPIN,lspin_tf,0.2,0.00875,0.05,1,2,0.967741741416856,0.941701790896097
L-LSPIN,lspin_tf,0.2,0.007,0.05,0,1,0.9142229681387468,0.847606279334044
L-LSPIN,lspin_tf,0.2,0.007,0.05,0,2,0.930616911870459,0.8783490771591479
L-LSPIN,lspin_tf,0.2,0.007,0.05,1,2,0.9823153298923152,0.9586706274782336
Concrete,concrete,0.15,0.004,0.05,0,1,0.9171439998225248,0.8605085164886684
Concrete,concrete,0.15,0.004,0.05,0,2,0.9314510824252654,0.8782794086042798
Concrete,concrete,0.15,0.004,0.05,1,2,0.9542424684316446,0.914499069462068
Concrete,concrete,0.15,0.003,0.05,0,1,0.9523160400219204,0.8959685660651463
Concrete,concrete,0.15,0.003,0.05,0,2,0.9381564944732084,0.881098114686772
Concrete,concrete,0.15,0.003,0.05,1,2,0.9783945995820656,0.9628504246567072
Concrete,concrete,0.15,0.0025,0.05,0,1,0.5488362100923369,0.62801020826451
Concrete,concrete,0.15,0.0025,0.05,0,2,0.5543648889705932,0.6419325068296482
Concrete,concrete,0.15,0.0025,0.05,1,2,0.9697270198034208,0.9235001510935626
Concrete,concrete,0.15,0.002,0.05,0,1,0.9680724595296852,0.941247112127549
Concrete,concrete,0.15,0.002,0.05,0,2,0.827136269673375,0.8006165654498019
Concrete,concrete,0.15,0.002,0.05,1,2,0.834012591093067,0.8010994760339147
