histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
kidneychromophobe,19,0.704225352112676,Concrete,0.15,0.002,0.1,950123
kidneyclearcellrenalcarcinoma,156,0.6803613680361368,Concrete,0.15,0.002,0.1,950123
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,Concrete,0.15,0.002,0.1,950123
kidneychromophobe,19,0.6056338028169014,Concrete,0.15,0.002,0.1,950124
kidneyclearcellrenalcarcinoma,156,0.6478812647881265,Concrete,0.15,0.002,0.1,950124
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,Concrete,0.15,0.002,0.1,950124
kidneychromophobe,19,0.704225352112676,Concrete,0.15,0.002,0.1,950125
kidneyclearcellrenalcarcinoma,156,0.6685308668530867,Concrete,0.15,0.002,0.1,950125
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,Concrete,0.15,0.002,0.1,950125
kidneychromophobe,19,0.5915492957746479,Concrete,0.15,0.0015,0.1,990123
kidneyclearcellrenalcarcinoma,156,0.6650892665089266,Concrete,0.15,0.0015,0.1,990123
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,Concrete,0.15,0.0015,0.1,990123
kidneychromophobe,19,0.5633802816901409,Concrete,0.15,0.0015,0.1,990124
kidneyclearcellrenalcarcinoma,156,0.6547644654764465,Concrete,0.15,0.0015,0.1,990124
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,Concrete,0.15,0.0015,0.1,990124
kidneychromophobe,19,0.704225352112676,Concrete,0.15,0.0015,0.1,990125
kidneyclearcellrenalcarcinoma,156,0.705958270595827,Concrete,0.15,0.0015,0.1,990125
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.15,0.0015,0.1,990125
kidneychromophobe,19,0.647887323943662,Concrete,0.12,0.004,0.1,1030123
kidneyclearcellrenalcarcinoma,156,0.6889653688965369,Concrete,0.12,0.004,0.1,1030123
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,Concrete,0.12,0.004,0.1,1030123
kidneychromophobe,19,0.6338028169014085,Concrete,0.12,0.004,0.1,1030124
kidneyclearcellrenalcarcinoma,156,0.6949881694988169,Concrete,0.12,0.004,0.1,1030124
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.12,0.004,0.1,1030124
kidneychromophobe,19,0.704225352112676,Concrete,0.12,0.004,0.1,1030125
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,Concrete,0.12,0.004,0.1,1030125
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.12,0.004,0.1,1030125
kidneychromophobe,19,0.676056338028169,Concrete,0.12,0.003,0.1,1070123
kidneyclearcellrenalcarcinoma,156,0.6453000645300064,Concrete,0.12,0.003,0.1,1070123
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,0.12,0.003,0.1,1070123
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.003,0.1,1070124
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,Concrete,0.12,0.003,0.1,1070124
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,0.12,0.003,0.1,1070124
kidneychromophobe,19,0.704225352112676,Concrete,0.12,0.003,0.1,1070125
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,Concrete,0.12,0.003,0.1,1070125
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,0.12,0.003,0.1,1070125
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.0025,0.1,1110123
kidneyclearcellrenalcarcinoma,156,0.6659496665949667,Concrete,0.12,0.0025,0.1,1110123
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.12,0.0025,0.1,1110123
kidneychromophobe,19,0.6338028169014085,Concrete,0.12,0.0025,0.1,1110124
kidneyclearcellrenalcarcinoma,156,0.6956334695633469,Concrete,0.12,0.0025,0.1,1110124
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,Concrete,0.12,0.0025,0.1,1110124
kidneychromophobe,19,0.7464788732394366,Concrete,0.12,0.0025,0.1,1110125
kidneyclearcellrenalcarcinoma,156,0.6646590664659067,Concrete,0.12,0.0025,0.1,1110125
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,Concrete,0.12,0.0025,0.1,1110125
kidneychromophobe,19,0.6197183098591549,Concrete,0.12,0.002,0.1,1150123
kidneyclearcellrenalcarcinoma,156,0.6532587653258766,Concrete,0.12,0.002,0.1,1150123
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,Concrete,0.12,0.002,0.1,1150123
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.002,0.1,1150124
kidneyclearcellrenalcarcinoma,156,0.6829425682942568,Concrete,0.12,0.002,0.1,1150124
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,Concrete,0.12,0.002,0.1,1150124
kidneychromophobe,19,0.6197183098591549,Concrete,0.12,0.002,0.1,1150125
kidneyclearcellrenalcarcinoma,156,0.6708969670896967,Concrete,0.12,0.002,0.1,1150125
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,Concrete,0.12,0.002,0.1,1150125
kidneychromophobe,19,0.647887323943662,Concrete,0.12,0.0015,0.1,1190123
kidneyclearcellrenalcarcinoma,156,0.6708969670896967,Concrete,0.12,0.0015,0.1,1190123
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,0.12,0.0015,0.1,1190123
kidneychromophobe,19,0.6338028169014085,Concrete,0.12,0.0015,0.1,1190124
kidneyclearcellrenalcarcinoma,156,0.6625080662508066,Concrete,0.12,0.0015,0.1,1190124
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,Concrete,0.12,0.0015,0.1,1190124
kidneychromophobe,19,0.704225352112676,Concrete,0.12,0.0015,0.1,1190125
kidneyclearcellrenalcarcinoma,156,0.6883200688320069,Concrete,0.12,0.0015,0.1,1190125
kidneypapillaryrenalcellcarcinoma,84,0.7342549923195084,Concrete,0.12,0.0015,0.1,1190125
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.15,0.004,0.1,1230123
kidneyclearcellrenalcarcinoma,156,0.6676704667670467,L-Concrete,0.15,0.004,0.1,1230123
kidneypapillaryrenalcellcarcinoma,84,0.7434715821812596,L-Concrete,0.15,0.004,0.1,1230123
kidneychromophobe,19,0.6901408450704225,L-Concrete,0.15,0.004,0.1,1230124
kidneyclearcellrenalcarcinoma,156,0.7145622714562272,L-Concrete,0.15,0.004,0.1,1230124
kidneypapillaryrenalcellcarcinoma,84,0.6927803379416283,L-Concrete,0.15,0.004,0.1,1230124
kidneychromophobe,19,0.7887323943661971,L-Concrete,0.15,0.004,0.1,1230125
kidneyclearcellrenalcarcinoma,156,0.7081092708109271,L-Concrete,0.15,0.004,0.1,1230125
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,0.15,0.004,0.1,1230125
kidneychromophobe,19,0.6619718309859155,L-Concrete,0.15,0.003,0.1,1270123
kidneyclearcellrenalcarcinoma,156,0.6412131641213165,L-Concrete,0.15,0.003,0.1,1270123
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,L-Concrete,0.15,0.003,0.1,1270123
kidneychromophobe,19,0.5492957746478874,L-Concrete,0.15,0.003,0.1,1270124
kidneyclearcellrenalcarcinoma,156,0.5334480533448054,L-Concrete,0.15,0.003,0.1,1270124
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-Concrete,0.15,0.003,0.1,1270124
kidneychromophobe,19,0.704225352112676,L-Concrete,0.15,0.003,0.1,1270125
kidneyclearcellrenalcarcinoma,156,0.595611959561196,L-Concrete,0.15,0.003,0.1,1270125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,0.15,0.003,0.1,1270125
kidneychromophobe,19,0.5774647887323944,L-Concrete,0.15,0.0025,0.1,1310123
kidneyclearcellrenalcarcinoma,156,0.6102387610238761,L-Concrete,0.15,0.0025,0.1,1310123
kidneypapillaryrenalcellcarcinoma,84,0.6927803379416283,L-Concrete,0.15,0.0025,0.1,1310123
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.15,0.0025,0.1,1310124
kidneyclearcellrenalcarcinoma,156,0.6805764680576468,L-Concrete,0.15,0.0025,0.1,1310124
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,L-Concrete,0.15,0.0025,0.1,1310124
kidneychromophobe,19,0.704225352112676,L-Concrete,0.15,0.0025,0.1,1310125
kidneyclearcellrenalcarcinoma,156,0.6171219617121961,L-Concrete,0.15,0.0025,0.1,1310125
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,L-Concrete,0.15,0.0025,0.1,1310125
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.15,0.002,0.1,1350123
kidneyclearcellrenalcarcinoma,156,0.610023661002366,L-Concrete,0.15,0.002,0.1,1350123
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-Concrete,0.15,0.002,0.1,1350123
kidneychromophobe,19,0.647887323943662,L-Concrete,0.15,0.002,0.1,1350124
kidneyclearcellrenalcarcinoma,156,0.6483114648311464,L-Concrete,0.15,0.002,0.1,1350124
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,L-Concrete,0.15,0.002,0.1,1350124
kidneychromophobe,19,0.7464788732394366,L-Concrete,0.15,0.002,0.1,1350125
kidneyclearcellrenalcarcinoma,156,0.5523768552376855,L-Concrete,0.15,0.002,0.1,1350125
kidneypapillaryrenalcellcarcinoma,84,0.6359447004608295,L-Concrete,0.15,0.002,0.1,1350125
kidneychromophobe,19,0.8309859154929577,L-Concrete,0.15,0.0015,0.1,1390123
kidneyclearcellrenalcarcinoma,156,0.6154011615401161,L-Concrete,0.15,0.0015,0.1,1390123
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,0.15,0.0015,0.1,1390123
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.15,0.0015,0.1,1390124
kidneyclearcellrenalcarcinoma,156,0.6233598623359863,L-Concrete,0.15,0.0015,0.1,1390124
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,L-Concrete,0.15,0.0015,0.1,1390124
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.15,0.0015,0.1,1390125
kidneyclearcellrenalcarcinoma,156,0.6420735642073564,L-Concrete,0.15,0.0015,0.1,1390125
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,L-Concrete,0.15,0.0015,0.1,1390125
kidneychromophobe,19,0.676056338028169,L-Concrete,0.12,0.004,0.1,1430123
kidneyclearcellrenalcarcinoma,156,0.7055280705528071,L-Concrete,0.12,0.004,0.1,1430123
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,0.12,0.004,0.1,1430123
kidneychromophobe,19,0.7887323943661971,L-Concrete,0.12,0.004,0.1,1430124
kidneyclearcellrenalcarcinoma,156,0.6536889653688965,L-Concrete,0.12,0.004,0.1,1430124
kidneypapillaryrenalcellcarcinoma,84,0.7127496159754224,L-Concrete,0.12,0.004,0.1,1430124
kidneychromophobe,19,0.676056338028169,L-Concrete,0.12,0.004,0.1,1430125
kidneyclearcellrenalcarcinoma,156,0.6906861690686169,L-Concrete,0.12,0.004,0.1,1430125
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,L-Concrete,0.12,0.004,0.1,1430125
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.12,0.003,0.1,1470123
kidneyclearcellrenalcarcinoma,156,0.695203269520327,L-Concrete,0.12,0.003,0.1,1470123
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,L-Concrete,0.12,0.003,0.1,1470123
kidneychromophobe,19,0.8169014084507042,L-Concrete,0.12,0.003,0.1,1470124
kidneyclearcellrenalcarcinoma,156,0.6551946655194666,L-Concrete,0.12,0.003,0.1,1470124
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,L-Concrete,0.12,0.003,0.1,1470124
kidneychromophobe,19,0.647887323943662,L-Concrete,0.12,0.003,0.1,1470125
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,L-Concrete,0.12,0.003,0.1,1470125
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,L-Concrete,0.12,0.003,0.1,1470125
kidneychromophobe,19,0.5915492957746479,L-Concrete,0.12,0.0025,0.1,1510123
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,L-Concrete,0.12,0.0025,0.1,1510123
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,L-Concrete,0.12,0.0025,0.1,1510123
kidneychromophobe,19,0.647887323943662,L-Concrete,0.12,0.0025,0.1,1510124
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,L-Concrete,0.12,0.0025,0.1,1510124
kidneypapillaryrenalcellcarcinoma,84,0.6620583717357911,L-Concrete,0.12,0.0025,0.1,1510124
kidneychromophobe,19,0.8028169014084507,L-Concrete,0.12,0.0025,0.1,1510125
kidneyclearcellrenalcarcinoma,156,0.6904710690471069,L-Concrete,0.12,0.0025,0.1,1510125
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-Concrete,0.12,0.0025,0.1,1510125
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.12,0.002,0.1,1550123
kidneyclearcellrenalcarcinoma,156,0.6371262637126264,L-Concrete,0.12,0.002,0.1,1550123
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,L-Concrete,0.12,0.002,0.1,1550123
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.12,0.002,0.1,1550124
kidneyclearcellrenalcarcinoma,156,0.6751989675198967,L-Concrete,0.12,0.002,0.1,1550124
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-Concrete,0.12,0.002,0.1,1550124
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.12,0.002,0.1,1550125
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,L-Concrete,0.12,0.002,0.1,1550125
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,0.12,0.002,0.1,1550125
kidneychromophobe,19,0.676056338028169,L-Concrete,0.12,0.0015,0.1,1590123
kidneyclearcellrenalcarcinoma,156,0.6523983652398365,L-Concrete,0.12,0.0015,0.1,1590123
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,0.12,0.0015,0.1,1590123
kidneychromophobe,19,0.6056338028169014,L-Concrete,0.12,0.0015,0.1,1590124
kidneyclearcellrenalcarcinoma,156,0.5758227575822757,L-Concrete,0.12,0.0015,0.1,1590124
kidneypapillaryrenalcellcarcinoma,84,0.6820276497695853,L-Concrete,0.12,0.0015,0.1,1590124
kidneychromophobe,19,0.8873239436619719,L-Concrete,0.12,0.0015,0.1,1590125
kidneyclearcellrenalcarcinoma,156,0.6719724671972467,L-Concrete,0.12,0.0015,0.1,1590125
kidneypapillaryrenalcellcarcinoma,84,0.7127496159754224,L-Concrete,0.12,0.0015,0.1,1590125
kidneychromophobe,19,0.6901408450704225,LSPIN,0.22,0.014,0.05,20123
kidneyclearcellrenalcarcinoma,156,0.6493869649386965,LSPIN,0.22,0.014,0.05,20123
kidneypapillaryrenalcellcarcinoma,84,0.8463901689708141,LSPIN,0.22,0.014,0.05,20123
kidneychromophobe,19,0.7887323943661971,LSPIN,0.22,0.014,0.05,20124
kidneyclearcellrenalcarcinoma,156,0.6655194665519466,LSPIN,0.22,0.014,0.05,20124
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,0.22,0.014,0.05,20124
kidneychromophobe,19,0.7183098591549296,LSPIN,0.22,0.014,0.05,20125
kidneyclearcellrenalcarcinoma,156,0.6969240696924069,LSPIN,0.22,0.014,0.05,20125
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,LSPIN,0.22,0.014,0.05,20125
kidneychromophobe,19,0.6338028169014085,LSPIN,0.22,0.0105,0.05,60123
kidneyclearcellrenalcarcinoma,156,0.6719724671972467,LSPIN,0.22,0.0105,0.05,60123
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,LSPIN,0.22,0.0105,0.05,60123
kidneychromophobe,19,0.6619718309859155,LSPIN,0.22,0.0105,0.05,60124
kidneyclearcellrenalcarcinoma,156,0.6732630673263067,LSPIN,0.22,0.0105,0.05,60124
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,LSPIN,0.22,0.0105,0.05,60124
kidneychromophobe,19,0.676056338028169,LSPIN,0.22,0.0105,0.05,60125
kidneyclearcellrenalcarcinoma,156,0.6719724671972467,LSPIN,0.22,0.0105,0.05,60125
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,LSPIN,0.22,0.0105,0.05,60125
kidneychromophobe,19,0.676056338028169,LSPIN,0.22,0.00875,0.05,100123
kidneyclearcellrenalcarcinoma,156,0.6644439664443966,LSPIN,0.22,0.00875,0.05,100123
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,LSPIN,0.22,0.00875,0.05,100123
kidneychromophobe,19,0.5352112676056338,LSPIN,0.22,0.00875,0.05,100124
kidneyclearcellrenalcarcinoma,156,0.6698214669821467,LSPIN,0.22,0.00875,0.05,100124
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,LSPIN,0.22,0.00875,0.05,100124
kidneychromophobe,19,0.647887323943662,LSPIN,0.22,0.00875,0.05,100125
kidneyclearcellrenalcarcinoma,156,0.6825123682512368,LSPIN,0.22,0.00875,0.05,100125
kidneypapillaryrenalcellcarcinoma,84,0.7096774193548387,LSPIN,0.22,0.00875,0.05,100125
kidneychromophobe,19,0.704225352112676,LSPIN,0.22,0.007,0.05,140123
kidneyclearcellrenalcarcinoma,156,0.6655194665519466,LSPIN,0.22,0.007,0.05,140123
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,LSPIN,0.22,0.007,0.05,140123
kidneychromophobe,19,0.6901408450704225,LSPIN,0.22,0.007,0.05,140124
kidneyclearcellrenalcarcinoma,156,0.6790707679070768,LSPIN,0.22,0.007,0.05,140124
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,LSPIN,0.22,0.007,0.05,140124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.22,0.007,0.05,140125
kidneyclearcellrenalcarcinoma,156,0.6743385674338568,LSPIN,0.22,0.007,0.05,140125
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,LSPIN,0.22,0.007,0.05,140125
kidneychromophobe,19,0.676056338028169,LSPIN,0.22,0.00525,0.05,180123
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,LSPIN,0.22,0.00525,0.05,180123
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,LSPIN,0.22,0.00525,0.05,180123
kidneychromophobe,19,0.6197183098591549,LSPIN,0.22,0.00525,0.05,180124
kidneyclearcellrenalcarcinoma,156,0.6876747687674769,LSPIN,0.22,0.00525,0.05,180124
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,LSPIN,0.22,0.00525,0.05,180124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.22,0.00525,0.05,180125
kidneyclearcellrenalcarcinoma,156,0.6663798666379867,LSPIN,0.22,0.00525,0.05,180125
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,LSPIN,0.22,0.00525,0.05,180125
kidneychromophobe,19,0.704225352112676,LSPIN,0.2,0.014,0.05,220123
kidneyclearcellrenalcarcinoma,156,0.700795870079587,LSPIN,0.2,0.014,0.05,220123
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,0.2,0.014,0.05,220123
kidneychromophobe,19,0.647887323943662,LSPIN,0.2,0.014,0.05,220124
kidneyclearcellrenalcarcinoma,156,0.6702516670251667,LSPIN,0.2,0.014,0.05,220124
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,LSPIN,0.2,0.014,0.05,220124
kidneychromophobe,19,0.5774647887323944,LSPIN,0.2,0.014,0.05,220125
kidneyclearcellrenalcarcinoma,156,0.6758442675844267,LSPIN,0.2,0.014,0.05,220125
kidneypapillaryrenalcellcarcinoma,84,0.7096774193548387,LSPIN,0.2,0.014,0.05,220125
kidneychromophobe,19,0.7464788732394366,LSPIN,0.2,0.0105,0.05,260123
kidneyclearcellrenalcarcinoma,156,0.700150570015057,LSPIN,0.2,0.0105,0.05,260123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,0.2,0.0105,0.05,260123
kidneychromophobe,19,0.5211267605633803,LSPIN,0.2,0.0105,0.05,260124
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,LSPIN,0.2,0.0105,0.05,260124
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,LSPIN,0.2,0.0105,0.05,260124
kidneychromophobe,19,0.647887323943662,LSPIN,0.2,0.0105,0.05,260125
kidneyclearcellrenalcarcinoma,156,0.6640137664013767,LSPIN,0.2,0.0105,0.05,260125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,LSPIN,0.2,0.0105,0.05,260125
kidneychromophobe,19,0.647887323943662,LSPIN,0.2,0.00875,0.05,300123
kidneyclearcellrenalcarcinoma,156,0.693912669391267,LSPIN,0.2,0.00875,0.05,300123
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,LSPIN,0.2,0.00875,0.05,300123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.2,0.00875,0.05,300124
kidneyclearcellrenalcarcinoma,156,0.6622929662292967,LSPIN,0.2,0.00875,0.05,300124
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,LSPIN,0.2,0.00875,0.05,300124
kidneychromophobe,19,0.6901408450704225,LSPIN,0.2,0.00875,0.05,300125
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,LSPIN,0.2,0.00875,0.05,300125
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.2,0.00875,0.05,300125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.2,0.007,0.05,340123
kidneyclearcellrenalcarcinoma,156,0.697139169713917,LSPIN,0.2,0.007,0.05,340123
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,LSPIN,0.2,0.007,0.05,340123
kidneychromophobe,19,0.6056338028169014,LSPIN,0.2,0.007,0.05,340124
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,LSPIN,0.2,0.007,0.05,340124
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,LSPIN,0.2,0.007,0.05,340124
kidneychromophobe,19,0.6338028169014085,LSPIN,0.2,0.007,0.05,340125
kidneyclearcellrenalcarcinoma,156,0.702516670251667,LSPIN,0.2,0.007,0.05,340125
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,LSPIN,0.2,0.007,0.05,340125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.2,0.00525,0.05,380123
kidneyclearcellrenalcarcinoma,156,0.6496020649602064,LSPIN,0.2,0.00525,0.05,380123
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,LSPIN,0.2,0.00525,0.05,380123
kidneychromophobe,19,0.676056338028169,LSPIN,0.2,0.00525,0.05,380124
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,LSPIN,0.2,0.00525,0.05,380124
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,LSPIN,0.2,0.00525,0.05,380124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.2,0.00525,0.05,380125
kidneyclearcellrenalcarcinoma,156,0.698644869864487,LSPIN,0.2,0.00525,0.05,380125
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,LSPIN,0.2,0.00525,0.05,380125
kidneychromophobe,19,0.5774647887323944,L-LSPIN,0.22,0.021,0.05,420123
kidneyclearcellrenalcarcinoma,156,0.6896106689610669,L-LSPIN,0.22,0.021,0.05,420123
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-LSPIN,0.22,0.021,0.05,420123
kidneychromophobe,19,0.704225352112676,L-LSPIN,0.22,0.021,0.05,420124
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,L-LSPIN,0.22,0.021,0.05,420124
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,L-LSPIN,0.22,0.021,0.05,420124
kidneychromophobe,19,0.647887323943662,L-LSPIN,0.22,0.021,0.05,420125
kidneyclearcellrenalcarcinoma,156,0.7149924714992472,L-LSPIN,0.22,0.021,0.05,420125
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-LSPIN,0.22,0.021,0.05,420125
kidneychromophobe,19,0.676056338028169,L-LSPIN,0.22,0.014,0.05,460123
kidneyclearcellrenalcarcinoma,156,0.6313185631318563,L-LSPIN,0.22,0.014,0.05,460123
kidneypapillaryrenalcellcarcinoma,84,0.7204301075268817,L-LSPIN,0.22,0.014,0.05,460123
kidneychromophobe,19,0.7183098591549296,L-LSPIN,0.22,0.014,0.05,460124
kidneyclearcellrenalcarcinoma,156,0.6779952677995268,L-LSPIN,0.22,0.014,0.05,460124
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,L-LSPIN,0.22,0.014,0.05,460124
kidneychromophobe,19,0.7464788732394366,L-LSPIN,0.22,0.014,0.05,460125
kidneyclearcellrenalcarcinoma,156,0.6366960636696064,L-LSPIN,0.22,0.014,0.05,460125
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,L-LSPIN,0.22,0.014,0.05,460125
kidneychromophobe,19,0.7464788732394366,L-LSPIN,0.22,0.0105,0.05,500123
kidneyclearcellrenalcarcinoma,156,0.6784254678425468,L-LSPIN,0.22,0.0105,0.05,500123
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-LSPIN,0.22,0.0105,0.05,500123
kidneychromophobe,19,0.6619718309859155,L-LSPIN,0.22,0.0105,0.05,500124
kidneyclearcellrenalcarcinoma,156,0.6246504624650463,L-LSPIN,0.22,0.0105,0.05,500124
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,L-LSPIN,0.22,0.0105,0.05,500124
kidneychromophobe,19,0.7887323943661971,L-LSPIN,0.22,0.0105,0.05,500125
kidneyclearcellrenalcarcinoma,156,0.6349752634975263,L-LSPIN,0.22,0.0105,0.05,500125
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-LSPIN,0.22,0.0105,0.05,500125
kidneychromophobe,19,0.7464788732394366,L-LSPIN,0.22,0.00875,0.05,540123
kidneyclearcellrenalcarcinoma,156,0.697354269735427,L-LSPIN,0.22,0.00875,0.05,540123
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-LSPIN,0.22,0.00875,0.05,540123
kidneychromophobe,19,0.704225352112676,L-LSPIN,0.22,0.00875,0.05,540124
kidneyclearcellrenalcarcinoma,156,0.6932673693267369,L-LSPIN,0.22,0.00875,0.05,540124
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,L-LSPIN,0.22,0.00875,0.05,540124
kidneychromophobe,19,0.676056338028169,L-LSPIN,0.22,0.00875,0.05,540125
kidneyclearcellrenalcarcinoma,156,0.7184340718434071,L-LSPIN,0.22,0.00875,0.05,540125
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-LSPIN,0.22,0.00875,0.05,540125
kidneychromophobe,19,0.676056338028169,L-LSPIN,0.22,0.007,0.05,580123
kidneyclearcellrenalcarcinoma,156,0.6532587653258766,L-LSPIN,0.22,0.007,0.05,580123
kidneypapillaryrenalcellcarcinoma,84,0.6728110599078341,L-LSPIN,0.22,0.007,0.05,580123
kidneychromophobe,19,0.5633802816901409,L-LSPIN,0.22,0.007,0.05,580124
kidneyclearcellrenalcarcinoma,156,0.5545278554527856,L-LSPIN,0.22,0.007,0.05,580124
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,L-LSPIN,0.22,0.007,0.05,580124
