family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
Concrete,nosmooth,Concrete nosmooth,ENSG00000211592,1,BRCA,1,1.0,0.6419324278831482,2033.0,1.9805365223596536,0.9569153945701836,1.0236211277894705,1.0,ENSG00000211592,,,False
Concrete,smooth,Concrete smooth,ENSG00000211685,1,LUAD,1,1.0,0.5744949579238892,1820.0,2.5622919318028043,1.5484227418073415,1.0138691899954626,1.0,ENSG00000211685,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000211899,1,BRCA,1,1.0,0.6962425112724304,2205.0,2.678504604308924,1.6676647872897865,1.0108398170191373,1.0,ENSG00000211899,,,False
Concrete,smooth,Concrete smooth,ENSG00000177706,1,BRCA,1,1.0,0.5582570433616638,1768.0,2.710747498387048,1.717253299552369,0.993494198834679,1.0,ENSG00000177706,,,False
Concrete,smooth,Concrete smooth,ENSG00000178429,1,BRCA,1,1.0,1.0,3167.0,4.230982972074735,3.238053625209293,0.9929293468654414,1.0,ENSG00000178429,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000160932,1,UCEC,1,1.0,0.7849699854850769,2486.0,2.1365228271817767,1.1452978521421362,0.9912249750396404,1.0,ENSG00000160932,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000016402,1,BRCA,1,1.0,0.6248815655708313,1979.0,2.825925818851375,1.8357146711275751,0.9902111477237998,1.0,ENSG00000016402,,,False
Concrete,smooth,Concrete smooth,ENSG00000213853,1,BRCA,1,1.0,0.9014840722084044,2855.0,3.1371333788747333,2.1477860617985423,0.9893473170761912,1.0,ENSG00000213853,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000204334,1,UCEC,1,1.0,0.5939374566078186,1881.0,2.3886163268702467,1.406299675767846,0.9823166511024009,1.0,ENSG00000204334,,,False
Concrete,smooth,Concrete smooth,ENSG00000064787,1,UCEC,1,1.0,0.7786548733711243,2466.0,2.43356042714559,1.4724486950754176,0.9611117320701724,1.0,ENSG00000064787,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000065717,1,BRCA,1,1.0,0.5610988140106201,1777.0,2.1343681015638496,1.177950840632836,0.9564172609310136,1.0,ENSG00000065717,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000170231,1,BRCA,1,1.0,0.9548611044883728,3025.0,3.947506868122047,2.9948794581171825,0.9526274100048644,1.0,ENSG00000170231,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000120162,1,BRCA,1,1.0,0.9270603060722352,2936.0,3.1347810553469118,2.184399730963054,0.9503813243838573,1.0,ENSG00000120162,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000196739,1,BRCA,1,1.0,0.9993684887886048,3165.0,3.150304487203521,2.211120420374981,0.9391840668285396,1.0,ENSG00000196739,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000211829,1,BRCA,1,1.0,0.9665403962135316,3062.0,4.877461817966285,3.945137741610962,0.9323240763553232,1.0,ENSG00000211829,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000147003,1,LUSC,1,1.0,0.5768866539001465,1827.0,2.459390430706261,1.5351561268842209,0.92423430382204,1.0,ENSG00000147003,,,False
Concrete,smooth,Concrete smooth,ENSG00000112715,1,BRCA,1,1.0,1.0,3168.0,3.637485375280744,2.7193338979124864,0.9181514773682578,1.0,ENSG00000112715,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000115266,1,BRCA,1,1.0,0.6994949579238892,2216.0,3.4079889697299883,2.490491450868824,0.9174975188611648,1.0,ENSG00000115266,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000165168,1,BRCA,1,1.0,0.7824439406394958,2478.0,3.435555369140225,2.5194643382441173,0.9160910308961075,1.0,ENSG00000165168,,,False
Concrete,smooth,Concrete smooth,ENSG00000163110,1,BRCA,1,1.0,0.7818124294281006,2476.0,2.741058562691579,1.8316911368074469,0.909367425884132,1.0,ENSG00000163110,,,False
Concrete,smooth,Concrete smooth,ENSG00000183696,1,BRCA,1,1.0,0.5415219664573669,1715.0,2.25291443950972,1.3538585103225225,0.8990559291871969,1.0,ENSG00000183696,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000116132,1,KIRC,1,1.0,0.5735479593276978,1817.0,2.740891798459112,1.8418945295401743,0.8989972689189376,1.0,PRRX1,paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142],,False
Concrete,smooth,Concrete smooth,ENSG00000137965,1,BRCA,1,1.0,0.7850378751754761,2487.0,3.320421681626585,2.435879291040362,0.8845423905862235,1.0,IFI44,interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938],,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000166265,1,BRCA,1,1.0,0.4521629214286804,1432.0,3.715043219005429,2.833866465678291,0.8811767533271384,1.0,ENSG00000166265,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000162373,1,BRCA,1,1.0,0.6207767724990845,1966.0,2.169291112656451,1.288750879343314,0.8805402333131371,1.0,BEND5,BEN domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25668],,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000105997,1,BRCA,1,1.0,0.6675086617469788,2114.0,2.988026009084098,2.1099890678722275,0.8780369412118705,1.0,ENSG00000105997,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000163431,1,BRCA,1,1.0,0.6823492050170898,2161.0,3.417183389547962,2.546221283808273,0.870962105739689,1.0,ENSG00000163431,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000156968,1,LGG,1,1.0,0.5222607851028442,1654.0,3.4345941831173734,2.5640117534643965,0.8705824296529769,1.0,MPV17L,MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827],,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000197149,1,BRCA,1,1.0,0.7653931379318237,2424.0,2.934118484613627,2.083655711472884,0.8504627731407428,1.0,ENSG00000197149,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000211899,1,HNSC,1,1.0,0.5020524263381958,1590.0,1.8439487932775485,0.9990985973627128,0.8448501959148356,1.0,ENSG00000211899,,,False
Concrete,smooth,Concrete smooth,ENSG00000127399,1,BRCA,1,1.0,0.5974107980728149,1892.0,2.81775791035053,1.9804231399531071,0.8373347703974228,1.0,ENSG00000127399,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000198848,1,BRCA,1,1.0,0.7379223108291626,2337.0,2.7461335649308825,1.9161006754597167,0.8300328894711657,1.0,ENSG00000198848,,,False
Concrete,smooth,Concrete smooth,ENSG00000197582,1,BRCA,1,1.0,0.5753078460693359,1822.0,3.038384435181979,2.229407621500654,0.8089768136813245,1.0,ENSG00000197582,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000139289,1,BRCA,1,1.0,0.9554783701896667,3026.0,3.3760131034877543,2.568745905785625,0.8072671977021297,1.0,ENSG00000139289,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000115523,1,UCEC,1,1.0,0.5953282713890076,1886.0,1.9494405993026669,1.1432900461748323,0.8061505531278343,1.0,ENSG00000115523,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000185499,1,THCA,1,1.0,0.4477423429489136,1418.0,5.459645021919544,4.667259961684342,0.7923850602352012,1.0,ENSG00000185499,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000178814,1,BRCA,1,1.0,0.5854120850563049,1854.0,1.9782585205040208,1.19600845781994,0.7822500626840809,1.0,OPLAH,"5-oxoprolinase, ATP-hydrolysing [Source:HGNC Symbol;Acc:HGNC:8149]",,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000272763,1,KIRC,1,1.0,0.746131956577301,2363.0,2.8816521338705554,2.1036326158624523,0.7780195180081031,1.0,ENSG00000272763,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000237643,1,BRCA,1,1.0,0.6871843338012695,2177.0,2.593330697047184,1.8184200908299877,0.7749106062171964,1.0,ENSG00000237643,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000254285,1,BRCA,1,1.0,0.5352067947387695,1695.0,4.05318745407416,3.280400846422963,0.7727866076511969,1.0,ENSG00000254285,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000115226,1,BRCA,1,1.0,0.4982633292675018,1578.0,2.544025913226294,1.7721043538490364,0.7719215593772577,1.0,ENSG00000115226,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000107731,1,BRCA,1,1.0,0.4294284880161285,1360.0,2.934302524101545,2.167661840980148,0.7666406831213974,1.0,ENSG00000107731,,,False
