family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,smooth_lamx3_smooth0p1,0,0,5030,ARL10,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.6421048821783962,-0.6421048821783962,0.8600585741909874,3.882775072967304,-0.21795369201259118,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2574,MGAT5,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.9612115867775376,-0.9612115867775376,1.1516701976743589,4.168966881891921,-0.19045861089682126,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,3920,PARP15,1.0,287,71,kidneyclearcellrenalcarcinoma,177,3.0300930855026387,3.0300930855026387,0.783307636969419,2.938172580022916,2.2467854485332195,True,True
LSPIN,smooth_lamx3_smooth0p1,0,0,1275,H19,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.8408218254867602,0.8408218254867602,0.7936705710491057,3.4957093290250714,0.047151254437654555,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,466,B3GNT3,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.24665044624421964,-0.24665044624421964,0.93004330093186,3.689454363168642,-0.6833928546876404,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,3845,C10orf114,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.03794844138104998,0.03794844138104998,0.5409616894097984,3.3474854323283196,-0.5030132480287484,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4044,ACOX2,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.4761614072910555,-0.4761614072910555,0.8516127623207747,4.2424374956240305,-0.37545135502971916,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,1198,SLC35F3,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.8453027958239009,0.8453027958239009,0.9031410112628007,3.219123479314261,-0.057838215438899776,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,1298,BDKRB1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.8764453374392531,0.8764453374392531,1.0425309228192556,3.1554032085992705,-0.1660855853800025,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,1199,NKX6-1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.17290166024225953,-0.17290166024225953,0.7303881649303021,2.538424243594566,-0.5574865046880426,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,1125,HOXD11,1.0,287,71,kidneyclearcellrenalcarcinoma,177,2.0173936494463134,2.0173936494463134,0.9538051305235242,3.1848063830914564,1.0635885189227892,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5832,ZMAT1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.043460903308112864,0.043460903308112864,0.5664367219926842,2.787626671636418,-0.5229758186845714,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5839,BMP2,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.2584332892810304,-1.2584332892810304,0.9164951170526983,3.1110224940123343,0.3419381722283321,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,1203,RYR2,1.0,287,71,kidneyclearcellrenalcarcinoma,177,3.0640314801656148,3.0640314801656148,0.7482670957126409,3.271479009487892,2.315764384452974,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4,CP,1.0,287,71,kidneyclearcellrenalcarcinoma,177,2.0194697796501515,2.0194697796501515,0.8578923686830094,2.6323936746412184,1.161577410967142,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5941,HTRA1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.363499034734262,1.363499034734262,0.9817986473759946,2.976705740220137,0.3817003873582673,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,259,DCAF12L1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.9250746550014642,-0.9250746550014642,0.8334043399841877,2.696735646659762,0.09167031501727652,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4843,SLC16A2,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.7555839051911393,0.7555839051911393,1.075630992606523,3.2917748401196367,-0.3200470874153838,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4877,LOC644172,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.028135710487776893,0.028135710487776893,0.661218195382163,2.3725766882224337,-0.6330824848943861,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,245,CYP11A1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.11946687712019936,0.11946687712019936,0.9010965138095797,2.7837169286244365,-0.7816296366893803,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4865,CTSS,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.0994119264430804,1.0994119264430804,0.8401115966800214,2.4647648346014526,0.25930032976305895,True,False
