family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,ARHGAP30,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.286175708312883,0.9092160286823154,1.3769596796305676,1.0,ARHGAP30,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,GFRA2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.996515691280365,286.0,2.599763386688421,1.2248055579878634,1.3749578287005575,1.0,GFRA2,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,DTX1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5644599199295044,162.0,2.1017356506039686,0.7277840173034201,1.3739516333005484,1.0,DTX1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,LOC642587,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4355400800704956,125.0,1.762247664848071,0.3883172073834753,1.3739304574645956,1.0,LOC642587,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,SGSM1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.4907362370737265,1.1181441932014116,1.372592043872315,1.0,SGSM1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,GAL3ST4,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.417972438622212,1.0474301664653174,1.3705422721568947,1.0,GAL3ST4,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,SAA2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4425086975097656,127.0,2.133801961128772,0.7638855934982782,1.369916367630494,1.0,SAA2,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,RGS20,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5714285969734192,164.0,2.4258150325325967,1.057111069116029,1.3687039634165676,1.0,RGS20,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,SAMD3,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.3867595791816711,111.0,1.7686648651549264,0.4000287771385077,1.3686360880164186,1.0,SAMD3,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,C13orf38,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5226480960845947,150.0,1.753680193353789,0.3880191645801722,1.3656610287736168,1.0,C13orf38,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,HIST1H4H,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.1836505219135787,0.8212251671928894,1.3624253547206893,1.0,HIST1H4H,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,SNAI1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.5467033038587905,1.1852302688633185,1.361473034995472,1.0,SNAI1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,HIST2H2AA3,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5191637873649597,149.0,1.8063837864979164,0.4465352071047364,1.35984857939318,1.0,HIST2H2AA3,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,COMP,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.1283639598828565,0.7724645049278434,1.3558994549550132,1.0,COMP,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,NCRNA00173,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4634146392345428,133.0,1.9861947677121168,0.6309313906109153,1.355263377101202,1.0,NCRNA00173,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,NRGN,1,kidneyclearcellrenalcarcinoma,1,1.0,0.9790940880775452,281.0,2.175763825232313,0.8210097156405997,1.3547541095917133,1.0,NRGN,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,LRRC17,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.279283493860049,0.9250003521959044,1.3542831416641443,1.0,LRRC17,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,PSAT1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5365853905677795,154.0,2.1891122231107114,0.8363899956256342,1.3527222274850772,1.0,PSAT1,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,IGFBP2,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4390243887901306,126.0,1.7305768749383,0.3781081041535976,1.3524687707847023,1.0,IGFBP2,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,CRYAA,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.5123486483317388,1.160192019978291,1.352156628353448,1.0,CRYAA,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,APCDD1L,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4250870943069458,122.0,1.8261068409623524,0.474894243795093,1.3512125971672595,1.0,APCDD1L,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ACTBL2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5679442286491394,163.0,2.067037302396568,0.7178780835385117,1.3491592188580566,1.0,ACTBL2,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CD27,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.420656301961736,1.074130216469947,1.3465260854917884,1.0,CD27,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,INA,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2433061835764367,0.8969123349895247,1.346393848586912,1.0,INA,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,LAMP3,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.1602787524461746,46.0,2.2604091412498666,0.9157048803577452,1.3447042608921214,1.0,LAMP3,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CXorf21,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.635270186466119,1.2907948988120563,1.3444752876540629,1.0,CXorf21,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,KLRA1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.384231026146069,1.0416416055675954,1.342589420578474,1.0,KLRA1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,AHSA2,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.4888578114648103,1.1505621564765485,1.338295654988262,1.0,AHSA2,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,SNAI1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.5467033038587905,1.2106187699583366,1.336084533900454,1.0,SNAI1,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ATP11A,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5679442286491394,163.0,1.8305420388871732,0.4957362538878145,1.3348057849993589,1.0,ATP11A,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,INA,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2433061835764367,0.9087166390510192,1.3345895445254177,1.0,INA,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,STK17B,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.180974374548666,0.8463946633779871,1.3345797111706788,1.0,STK17B,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,AGAP6,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.3390738252558285,1.005031592854987,1.3340422324008412,1.0,AGAP6,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,EFCAB4A,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5609756112098694,161.0,2.0640123272716187,0.7311094232407116,1.332902904030907,1.0,EFCAB4A,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,BMPER,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.1594513048548003,0.8331128991629639,1.3263384056918364,1.0,BMPER,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,AQP5,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.3800821701340604,1.0550250203346518,1.3250571497994086,1.0,AQP5,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,AQP5,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.3800821701340604,1.0572523771817623,1.322829792952298,1.0,AQP5,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,PPP1R1A,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5749129056930542,165.0,1.974517390821081,0.6532147516155198,1.3213026392055611,1.0,PPP1R1A,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,BTBD19,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.991641409556298,0.6707265629136021,1.320914846642696,1.0,BTBD19,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,WISP1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.6761360912341368,1.355786470093016,1.3203496211411208,1.0,WISP1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,CPEB1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5261324048042297,151.0,1.8841725018518,0.567520870180922,1.3166516316708776,1.0,CPEB1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,RAP1GAP,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.258210860967409,0.9426042327689425,1.3156066281984666,1.0,RAP1GAP,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,IGFBP2,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4355400800704956,125.0,1.746730094335701,0.4356302138822411,1.31109988045346,1.0,IGFBP2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,GPR97,1,kidneyclearcellrenalcarcinoma,1,1.0,0.1254355460405349,36.0,1.956979014233804,0.6462538570521306,1.3107251571816734,1.0,GPR97,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,SLC6A15,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2177442894964825,0.9138752941628384,1.303868995333644,1.0,SLC6A15,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CD300LB,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.295349119873858,0.9951116132501914,1.3002375066236664,1.0,CD300LB,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,DUSP9,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.0584602079982464,0.7585316909369492,1.2999285170612973,1.0,DUSP9,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,MPV17L,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5853658318519592,168.0,1.993532898831976,0.6937466440282555,1.29978625480372,1.0,MPV17L,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,XPNPEP2,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.049605243552109,0.7535982116160834,1.2960070319360253,1.0,XPNPEP2,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,C9orf129,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.1121342103825715,0.8181490438378196,1.293985166544752,1.0,C9orf129,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,GXYLT2,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4425086975097656,127.0,1.813343981757896,0.5193954825062477,1.2939484992516486,1.0,GXYLT2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,PNMT,1,kidneychromophobe,1,1.0,0.1184668987989425,34.0,2.284062953819184,0.990239771458446,1.293823182360738,1.0,PNMT,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,ADAMTS10,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2147625140108653,0.9217172824642804,1.2930452315465848,1.0,ADAMTS10,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,UCN2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5644599199295044,162.0,2.0713282843877887,0.7788926947896665,1.292435589598122,1.0,UCN2,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,CYP46A1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5679442286491394,163.0,1.7411535218879537,0.448976048089576,1.2921774737983776,1.0,CYP46A1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,C6orf105,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.9319157188313416,0.640073699009233,1.2918420198221088,1.0,C6orf105,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,OTUD7A,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5609756112098694,161.0,2.055876744055257,0.7669556538035243,1.2889210902517323,1.0,OTUD7A,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,LPPR4,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.191637635231018,55.0,1.8197376280520188,0.5310279731659664,1.2887096548860524,1.0,LPPR4,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,TMEM61,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.3588850200176239,103.0,1.8810951089688093,0.5927614318334793,1.2883336771353302,1.0,TMEM61,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,GREB1L,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4529616832733154,130.0,2.1484518011738403,0.860761945259504,1.2876898559143362,1.0,GREB1L,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,NCRNA00086,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4390243887901306,126.0,1.7061988375926684,0.4192903271582674,1.286908510434401,1.0,NCRNA00086,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,RAP1GAP,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.258210860967409,0.9728436096358796,1.2853672513315295,1.0,RAP1GAP,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,CPEB1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5679442286491394,163.0,1.769907887101794,0.4883837974883072,1.2815240896134867,1.0,CPEB1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,COMP,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.1283639598828565,0.847683986060322,1.2806799738225343,1.0,COMP,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,C9orf125,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2582101031297914,0.9846233288894868,1.2735867742403046,1.0,C9orf125,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,SGSM1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.4907362370737265,1.2195720697669343,1.2711641673067922,1.0,SGSM1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,NRG1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5400696992874146,155.0,2.313677460735417,1.0458606647198476,1.2678167960155695,1.0,NRG1,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,CATSPERB,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5435540080070496,156.0,1.8347026382575369,0.5677698830042639,1.266932755253273,1.0,CATSPERB,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,LUM,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5540069937705994,159.0,2.291507693358793,1.027479493979464,1.2640281993793288,1.0,LUM,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,LRRC8E,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5714285969734192,164.0,2.182612839643373,0.9205190236535272,1.2620938159898456,1.0,LRRC8E,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,CRYAA,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5540069937705994,159.0,1.9473202028933767,0.6855563594029612,1.261763843490416,1.0,CRYAA,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ARL4D,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5470383167266846,157.0,1.7940633661454233,0.5341932149039612,1.259870151241462,1.0,ARL4D,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,CXorf30,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5540069937705994,159.0,2.0367901698883464,0.7790550742614568,1.2577350956268896,1.0,CXorf30,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,FZD7,1,kidneychromophobe,1,1.0,0.1045296192169189,30.0,1.660996603851794,0.4066228387956929,1.254373765056101,1.0,FZD7,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,CILP,1,kidneyclearcellrenalcarcinoma,1,1.0,0.2160278707742691,62.0,1.6968294601327314,0.443726973243105,1.2531024868896263,1.0,CILP,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,KHK,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5505226254463196,158.0,1.9586024552825485,0.7066651477631521,1.251937307519396,1.0,KHK,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,GAL3ST3,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4355400800704956,125.0,1.8994181136369976,0.650603280258031,1.2488148333789668,1.0,GAL3ST3,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,MFHAS1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.3867595791816711,111.0,2.003086907769648,0.7558189370311197,1.2472679707385284,1.0,MFHAS1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,RELN,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5191637873649597,149.0,2.12337531913672,0.8761987147100344,1.2471766044266857,1.0,RELN,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,LST1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.618656318016078,1.3721213677801014,1.2465349502359766,1.0,LST1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,IKZF1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.08704457517742,0.8421700395054164,1.2448745356720032,1.0,IKZF1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,C9orf125,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2582101031297914,1.0149549690236377,1.2432551341061535,1.0,C9orf125,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,RUNX2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5470383167266846,157.0,1.9977828133803277,0.7548249032460491,1.2429579101342785,1.0,RUNX2,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,EFNB2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5296167135238647,152.0,1.8779897062305573,0.6386634717895857,1.2393262344409717,1.0,EFNB2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,SCGB3A1,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.1811846643686294,52.0,1.975272087701424,0.7364263496698602,1.2388457380315638,1.0,SCGB3A1,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,FGF18,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.3898823877286914,1.1527171843143336,1.237165203414358,1.0,FGF18,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,STYK1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5400696992874146,155.0,2.1882305179731283,0.95163569336441,1.2365948246087184,1.0,STYK1,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,RAP1GAP,1,kidneyclearcellrenalcarcinoma,1,1.0,0.996515691280365,286.0,2.230370760426707,0.9958070499901908,1.2345637104365164,1.0,RAP1GAP,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,NPAS1,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.950830083165649,0.7194488524327671,1.231381230732882,1.0,NPAS1,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,EDIL3,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5470383167266846,157.0,2.1599442343366597,0.9327815409778004,1.2271626933588589,1.0,EDIL3,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,EFCAB4A,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5783972144126892,166.0,2.0886683958533254,0.863224188935549,1.2254442069177764,1.0,EFCAB4A,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,DHH,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4425086975097656,127.0,1.8988871465825992,0.6754702971801638,1.2234168494024351,1.0,DHH,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,LUM,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5574913024902344,160.0,1.9629943086733437,0.7399929319625138,1.2230013767108296,1.0,LUM,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,WDR63,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.033539447673623,0.8133985319387578,1.220140915734865,1.0,WDR63,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,FABP5,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.060719699051421,0.8419710546391278,1.218748644412293,1.0,FABP5,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,UNC13D,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4738675951957702,136.0,1.675553652427992,0.4574841383424831,1.218069514085509,1.0,UNC13D,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,CXCL13,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.3658536672592163,105.0,1.5937814004075506,0.3771882324201114,1.216593167987439,1.0,CXCL13,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,GJB6,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5749129056930542,165.0,1.903449386733869,0.689561730734117,1.213887655999752,1.0,GJB6,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,SGSM1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5714285969734192,164.0,1.7661745615646125,0.5525117706014037,1.2136627909632085,1.0,SGSM1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,MRC2,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.123649504981315,0.9117872482145908,1.211862256766724,1.0,MRC2,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,WDR63,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.033539447673623,0.8225716299740367,1.2109678176995862,1.0,WDR63,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,BEND4,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.143143361575203,0.9333601666820792,1.2097831948931237,1.0,BEND4,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,SLC5A8,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5540069937705994,159.0,1.807514165519917,0.5984873638033135,1.2090268017166037,1.0,SLC5A8,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,MAGED4B,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5679442286491394,163.0,1.7169579849290004,0.5080589840245713,1.2088990009044291,1.0,MAGED4B,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,DUSP9,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.0584602079982464,0.8495815201419363,1.20887868785631,1.0,DUSP9,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,C1orf226,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.48304639626782,1.2751668998883618,1.2078794963794584,1.0,C1orf226,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,LRRC17,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.279283493860049,1.0747391575382583,1.2045443363217905,1.0,LRRC17,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,SAMD5,1,kidneyclearcellrenalcarcinoma,1,1.0,0.4146341383457184,119.0,1.7468836845637574,0.545521474834699,1.2013622097290584,1.0,SAMD5,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ITIH4,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5505226254463196,158.0,1.840783705926202,0.6398635578508651,1.2009201480753369,1.0,ITIH4,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,INA,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2433061835764367,1.043249506811263,1.2000566767651737,1.0,INA,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,HSN2,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5574913024902344,160.0,1.9636329457032704,0.7639739508236687,1.199658994879602,1.0,HSN2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,PSAT1,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5400696992874146,155.0,2.440627361005657,1.241345847051084,1.1992815139545736,1.0,PSAT1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,HMGCS2,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.225153293674392,1.027176960277136,1.1979763333972562,1.0,HMGCS2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,MMP17,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.3449477255344391,99.0,1.6246810434679346,0.4290919797012386,1.195589063766696,1.0,MMP17,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,LILRB4,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.9315932225652137,0.7369568068115762,1.1946364157536375,1.0,LILRB4,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,ARRDC3,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.8965418910780365,0.7020602154716638,1.1944816756063723,1.0,ARRDC3,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,E2F7,1,kidneyclearcellrenalcarcinoma,1,1.0,0.5749129056930542,165.0,1.7663906529488151,0.5735232408011094,1.192867412147706,1.0,E2F7,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,RNF157,1,kidneypapillaryrenalcellcarcinoma,1,1.0,0.4041811823844909,116.0,1.7475535861153595,0.5562137639994944,1.191339822115865,1.0,RNF157,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,LOC153328,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.7429632338562977,0.5539327392010852,1.1890304946552122,1.0,LOC153328,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,TCL6,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.8204956965620305,0.6369106254029776,1.1835850711590528,1.0,TCL6,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,C6orf105,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,1.9319157188313416,0.7491533054636164,1.1827624133677257,1.0,C6orf105,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,SLC6A15,1,kidneyclearcellrenalcarcinoma,1,1.0,1.0,287.0,2.2177442894964825,1.035629821321303,1.1821144681751794,1.0,SLC6A15,,,False
