model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
Concrete,0.2,0.0066,0.5387056807689073,2.3311287477954146,0.3100154208595113,2.3428823381204333,0.31300829421153387,20,109.33890686035156
Concrete,0.2,0.0055,0.5365051244810382,2.3585537918871253,0.31552492084911554,2.460418241370623,0.33367322312735936,20,123.156591796875
Concrete,0.2,0.0044,0.5687618054315388,2.538775510204082,0.3485580217078083,2.284114386495339,0.3017391438479152,20,167.86431121826172
Concrete,0.2,0.0033,0.6037879241056376,2.519186192995717,0.34409817144795185,2.499596875787352,0.340238586510568,20,243.8437286376953
Concrete,0.2,0.00275,0.6717997121268066,2.7777651801461323,0.3942846266634371,2.726832955404384,0.38300327530739414,20,305.5704147338867
Concrete,0.2,0.0022,0.6859832723281328,2.828697404887881,0.4032413778294515,2.62888636936256,0.36617781780291697,20,408.7212219238281
Concrete,0.2,0.00165,0.7445650737839398,3.048097757621567,0.44797000580992447,2.989329805996473,0.4367560390225626,20,606.5138305664062
Concrete,0.2,0.0011,0.7981488830293414,3.306676744771983,0.5047734346308338,3.1499622071050646,0.47013181316140085,20,992.6572326660156
Concrete,0.4,0.0066,0.4562831729432676,2.1626606198034772,0.28227500462880584,2.0098639455782314,0.25681419331333194,20,101.24951705932617
Concrete,0.4,0.0055,0.5419732433898501,2.409486016628874,0.32443007116520206,2.5152683295540443,0.34365841549888065,20,132.29999771118165
Concrete,0.4,0.0044,0.5616599266210172,2.487843285462333,0.3392815050290806,2.436911060720585,0.32988433943642337,20,167.52315216064454
Concrete,0.4,0.0033,0.6382277561539472,2.758175862937768,0.3894778850112257,2.542693373645755,0.3486889139846596,20,250.85787506103514
Concrete,0.4,0.00275,0.6660889888209066,2.758175862937768,0.38937116415960593,2.7738473167044595,0.39301892026074065,20,333.730224609375
Concrete,0.4,0.0022,0.695525029313334,2.7816830435878055,0.3930154746344496,2.8874653565129758,0.4149022827820209,20,408.7961395263672
Concrete,0.4,0.00165,0.7249257594655567,2.973658352229781,0.43226726240204316,2.9109725371630133,0.4189530739289279,20,607.0337585449219
Concrete,0.4,0.0011,0.7883928662743837,3.228319475938524,0.48772931281349036,3.255744520030235,0.4931832853848993,20,975.0868103027344
L-Concrete,0.0,0.0066,0.7153194676348974,3.095112118921643,0.4582009309194966,2.5622826908541194,0.351600588236825,20,76.2250804901123
L-Concrete,0.0,0.0055,0.7345117567800604,3.0010833963214916,0.4388246184683703,2.495679012345679,0.3399928198005655,20,92.91189727783203
L-Concrete,0.0,0.0044,0.756298374795529,3.118619299571681,0.4627375860279619,2.5936255983875034,0.3573157456132025,20,115.40739517211914
L-Concrete,0.0,0.0033,0.7544554801495257,3.2361552028218696,0.4895127423678421,2.6641471403376165,0.3717297525495039,20,145.92411575317382
L-Concrete,0.0,0.00275,0.7652261417491524,3.2635802469135804,0.49529881122515873,2.8796296296296298,0.4131586324937495,20,197.62540283203126
L-Concrete,0.0,0.0022,0.7718248877587355,3.099029982363316,0.46007041355974676,2.8639581758629378,0.410705651865028,20,229.109326171875
L-Concrete,0.0,0.00165,0.7911334135325567,3.385034013605442,0.5225487158647949,2.977576215671454,0.4347533793880074,20,370.35691223144534
L-Concrete,0.0,0.0011,0.8229798744197346,3.4594734189972285,0.5409872593336599,3.181305114638448,0.4761978518272265,20,572.754019165039
L-Concrete,0.1,0.0066,0.6342080242829303,2.722915091962711,0.381872690317707,2.530939783320736,0.3457869773220739,20,152.09131774902343
L-Concrete,0.1,0.0055,0.6875247552393923,2.789518770471152,0.3948116311171556,2.6445578231292517,0.3671037758273129,20,236.70836181640624
L-Concrete,0.1,0.0044,0.7168988057935806,2.8012723607961703,0.3973099978278488,2.7542579994960947,0.3882120651995945,20,365.45884399414064
L-Concrete,0.1,0.0033,0.7663126516326899,3.0206727135298563,0.4419340990433131,3.106865709246662,0.460765552893737,20,683.8160705566406
L-Concrete,0.1,0.00275,0.8054109982116199,3.181305114638448,0.4764390666170457,3.224401612496851,0.48592964692243495,20,904.9678466796875
L-Concrete,0.1,0.0022,0.8212739586946913,3.2165658856135044,0.484111983728587,3.2165658856135044,0.4844539771266798,20,1272.6964599609375
L-Concrete,0.1,0.00165,0.8549588863433797,3.4790627362055937,0.5457677714472701,3.3576089695137314,0.5159781547754083,20,2028.68681640625
L-Concrete,0.1,0.0011,0.8873564365446818,3.424212648022172,0.532069672256811,3.7298059964726633,0.6081722037236166,20,3341.6157958984377
L-Concrete,0.2,0.0066,0.631099675083252,2.715079365079365,0.38056626526823417,2.503514739229025,0.3415878256865439,20,220.01703948974608
L-Concrete,0.2,0.0055,0.6634112901224732,2.8247795414462082,0.4028317891772925,2.6641471403376165,0.3723918196043249,20,285.2115783691406
L-Concrete,0.2,0.0044,0.7211595449735091,2.9227261274880325,0.42126312795025067,2.8247795414462082,0.4026235854999311,20,465.4443725585937
L-Concrete,0.2,0.0033,0.747271231945707,2.9070546737213405,0.417923258433951,3.0245905769715296,0.44257241839843664,20,765.0829528808594
L-Concrete,0.2,0.00275,0.8014915577759709,3.181305114638448,0.47664541540797734,3.204812295288486,0.4817728783175473,20,979.3434143066406
L-Concrete,0.2,0.0022,0.8255259649021818,3.2126480221718317,0.4837055241198061,3.2988410178886367,0.5028554407187469,20,1361.219921875
L-Concrete,0.2,0.00165,0.8491753364915058,3.338019652305367,0.511583199422015,3.4673091458805745,0.542922625286091,20,2051.196142578125
L-Concrete,0.2,0.0011,0.8846688908759927,3.428130511463845,0.5336727900530485,3.6201058201058203,0.5812400525859405,20,3358.24404296875
L-Concrete,0.4,0.0066,0.6281222254277635,2.546611237087428,0.34892712985100255,2.5857898715041574,0.35690561891498135,20,245.88199615478516
L-Concrete,0.4,0.0055,0.6562568963662303,2.730750818846057,0.3833699605459134,2.632804232804233,0.36488069669432444,20,323.67974548339845
L-Concrete,0.4,0.0044,0.7200918409017282,2.899218946837995,0.4166954869700218,2.7856009070294787,0.39418265368296707,20,476.6864959716797
L-Concrete,0.4,0.0033,0.780734278924793,3.0598513479465863,0.4501447351466618,3.012836986646511,0.44183052863987626,20,754.9916381835938
