model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,mlp,0.0011,0.1,1,3,0.9337203693746148
Concrete,concrete,mlp,0.0011,0.1,1,4,0.9859138886813376
Concrete,concrete,mlp,0.0011,0.1,2,3,0.9632309712861928
Concrete,concrete,mlp,0.0011,0.1,2,4,0.9586622142283242
Concrete,concrete,mlp,0.0011,0.1,3,4,0.9312092422738402
Concrete,concrete,mlp,0.00165,0.1,0,1,0.956959883168502
Concrete,concrete,mlp,0.00165,0.1,0,2,0.9689771122699568
Concrete,concrete,mlp,0.00165,0.1,0,3,0.9370664687745508
Concrete,concrete,mlp,0.00165,0.1,0,4,0.9432665416950736
Concrete,concrete,mlp,0.00165,0.1,1,2,0.9778759896706009
Concrete,concrete,mlp,0.00165,0.1,1,3,0.8867034017918694
Concrete,concrete,mlp,0.00165,0.1,1,4,0.971593995212086
Concrete,concrete,mlp,0.00165,0.1,2,3,0.8930445904504366
Concrete,concrete,mlp,0.00165,0.1,2,4,0.9816542023360564
Concrete,concrete,mlp,0.00165,0.1,3,4,0.8725231197129799
Concrete,concrete,mlp,0.0022,0.1,0,1,0.9546044771302612
Concrete,concrete,mlp,0.0022,0.1,0,2,0.9626665395333154
Concrete,concrete,mlp,0.0022,0.1,0,3,0.9363936028183826
Concrete,concrete,mlp,0.0022,0.1,0,4,0.9678918985696614
Concrete,concrete,mlp,0.0022,0.1,1,2,0.9734247887585702
Concrete,concrete,mlp,0.0022,0.1,1,3,0.9531620431906824
Concrete,concrete,mlp,0.0022,0.1,1,4,0.942357883936534
Concrete,concrete,mlp,0.0022,0.1,2,3,0.9544626841035144
Concrete,concrete,mlp,0.0022,0.1,2,4,0.9636077829811008
Concrete,concrete,mlp,0.0022,0.1,3,4,0.9150401828227996
Concrete,concrete,mlp,0.00275,0.1,0,1,0.86005776886587
Concrete,concrete,mlp,0.00275,0.1,0,2,0.8746614934975698
Concrete,concrete,mlp,0.00275,0.1,0,3,0.8881472269727346
Concrete,concrete,mlp,0.00275,0.1,0,4,0.8820842011074216
Concrete,concrete,mlp,0.00275,0.1,1,2,0.976033879882545
Concrete,concrete,mlp,0.00275,0.1,1,3,0.9495682050106988
Concrete,concrete,mlp,0.00275,0.1,1,4,0.9817392266121054
Concrete,concrete,mlp,0.00275,0.1,2,3,0.9524249870015244
Concrete,concrete,mlp,0.00275,0.1,2,4,0.9710096296866176
Concrete,concrete,mlp,0.00275,0.1,3,4,0.9581618160301362
Concrete,concrete,mlp,0.0033,0.1,0,1,0.9708531573425544
Concrete,concrete,mlp,0.0033,0.1,0,2,0.8986150409387728
Concrete,concrete,mlp,0.0033,0.1,0,3,0.9529175414593108
Concrete,concrete,mlp,0.0033,0.1,0,4,0.9122710742338416
Concrete,concrete,mlp,0.0033,0.1,1,2,0.910291718096614
Concrete,concrete,mlp,0.0033,0.1,1,3,0.960511736435664
Concrete,concrete,mlp,0.0033,0.1,1,4,0.9210370400068963
Concrete,concrete,mlp,0.0033,0.1,2,3,0.9316467699305186
Concrete,concrete,mlp,0.0033,0.1,2,4,0.9296668845941396
Concrete,concrete,mlp,0.0033,0.1,3,4,0.9313739528969776
Concrete,concrete,mlp,0.0044,0.1,0,1,0.8613758416877935
Concrete,concrete,mlp,0.0044,0.1,0,2,0.9452741233859628
Concrete,concrete,mlp,0.0044,0.1,0,3,0.9172687325371512
Concrete,concrete,mlp,0.0044,0.1,0,4,0.8748601938868809
Concrete,concrete,mlp,0.0044,0.1,1,2,0.8763485981729732
Concrete,concrete,mlp,0.0044,0.1,1,3,0.8257607028952634
Concrete,concrete,mlp,0.0044,0.1,1,4,0.9488746351879498
Concrete,concrete,mlp,0.0044,0.1,2,3,0.8892882705869388
Concrete,concrete,mlp,0.0044,0.1,2,4,0.8964969415816877
Concrete,concrete,mlp,0.0044,0.1,3,4,0.8603361652005556
Concrete,concrete,mlp,0.0055,0.1,0,1,0.9221271521439004
Concrete,concrete,mlp,0.0055,0.1,0,2,0.92980306430182
Concrete,concrete,mlp,0.0055,0.1,0,3,0.9091722576446748
Concrete,concrete,mlp,0.0055,0.1,0,4,0.9416291729767337
Concrete,concrete,mlp,0.0055,0.1,1,2,0.9278830078617664
Concrete,concrete,mlp,0.0055,0.1,1,3,0.940255648917129
Concrete,concrete,mlp,0.0055,0.1,1,4,0.916210106354174
Concrete,concrete,mlp,0.0055,0.1,2,3,0.9428248257679768
Concrete,concrete,mlp,0.0055,0.1,2,4,0.944963408403024
Concrete,concrete,mlp,0.0055,0.1,3,4,0.8879876686652171
Concrete,concrete,mlp,0.0066,0.1,0,1,0.8762252028933767
Concrete,concrete,mlp,0.0066,0.1,0,2,0.8326292168536814
Concrete,concrete,mlp,0.0066,0.1,0,3,0.6533906891913903
Concrete,concrete,mlp,0.0066,0.1,0,4,0.889938675343354
Concrete,concrete,mlp,0.0066,0.1,1,2,0.9599357921388532
Concrete,concrete,mlp,0.0066,0.1,1,3,0.7832657780584401
Concrete,concrete,mlp,0.0066,0.1,1,4,0.85317091883376
Concrete,concrete,mlp,0.0066,0.1,2,3,0.7759540264537511
Concrete,concrete,mlp,0.0066,0.1,2,4,0.8034417944596135
Concrete,concrete,mlp,0.0066,0.1,3,4,0.6409537669252483
Concrete,concrete,mlp,0.0011,0.2,0,1,0.9351832510824142
Concrete,concrete,mlp,0.0011,0.2,0,2,0.9662200529655208
Concrete,concrete,mlp,0.0011,0.2,0,3,0.9669895922920974
Concrete,concrete,mlp,0.0011,0.2,0,4,0.9668715930534306
Concrete,concrete,mlp,0.0011,0.2,1,2,0.9336234273909234
Concrete,concrete,mlp,0.0011,0.2,1,3,0.9439494799614466
Concrete,concrete,mlp,0.0011,0.2,1,4,0.9703170333703076
Concrete,concrete,mlp,0.0011,0.2,2,3,0.966127844763484
Concrete,concrete,mlp,0.0011,0.2,2,4,0.9573928167148152
Concrete,concrete,mlp,0.0011,0.2,3,4,0.9557736537615962
Concrete,concrete,mlp,0.00165,0.2,0,1,0.9491520018356548
Concrete,concrete,mlp,0.00165,0.2,0,2,0.8907561022413776
Concrete,concrete,mlp,0.00165,0.2,0,3,0.9623897178495536
Concrete,concrete,mlp,0.00165,0.2,0,4,0.9173486421969792
Concrete,concrete,mlp,0.00165,0.2,1,2,0.9460533511141676
Concrete,concrete,mlp,0.00165,0.2,1,3,0.953507691517366
Concrete,concrete,mlp,0.00165,0.2,1,4,0.9463366298303414
Concrete,concrete,mlp,0.00165,0.2,2,3,0.8894559041524066
Concrete,concrete,mlp,0.00165,0.2,2,4,0.9249168187605332
Concrete,concrete,mlp,0.00165,0.2,3,4,0.9271444849514954
Concrete,concrete,mlp,0.0022,0.2,0,1,0.82533867236923
Concrete,concrete,mlp,0.0022,0.2,0,2,0.955352591370786
Concrete,concrete,mlp,0.0022,0.2,0,3,0.9186335665817548
Concrete,concrete,mlp,0.0022,0.2,0,4,0.9158978862236644
Concrete,concrete,mlp,0.0022,0.2,1,2,0.7939756359046967
Concrete,concrete,mlp,0.0022,0.2,1,3,0.8270412579884714
Concrete,concrete,mlp,0.0022,0.2,1,4,0.7196302832867274
Concrete,concrete,mlp,0.0022,0.2,2,3,0.9419886387380793
Concrete,concrete,mlp,0.0022,0.2,2,4,0.9613256462596962
Concrete,concrete,mlp,0.0022,0.2,3,4,0.8910143940152178
Concrete,concrete,mlp,0.00275,0.2,0,1,0.8501105049772923
Concrete,concrete,mlp,0.00275,0.2,0,2,0.8951345006218018
Concrete,concrete,mlp,0.00275,0.2,0,3,0.8804506639574866
Concrete,concrete,mlp,0.00275,0.2,0,4,0.9107895176285862
Concrete,concrete,mlp,0.00275,0.2,1,2,0.9443668724043012
Concrete,concrete,mlp,0.00275,0.2,1,3,0.9205644293779226
Concrete,concrete,mlp,0.00275,0.2,1,4,0.8452143804662832
Concrete,concrete,mlp,0.00275,0.2,2,3,0.9470925442968328
Concrete,concrete,mlp,0.00275,0.2,2,4,0.8881667512148227
Concrete,concrete,mlp,0.00275,0.2,3,4,0.9167938776218222
Concrete,concrete,mlp,0.0033,0.2,0,1,0.8783833934737915
Concrete,concrete,mlp,0.0033,0.2,0,2,0.6936505032560896
Concrete,concrete,mlp,0.0033,0.2,0,3,0.6980423281424704
Concrete,concrete,mlp,0.0033,0.2,0,4,0.6879553682288949
Concrete,concrete,mlp,0.0033,0.2,1,2,0.8597737623962762
Concrete,concrete,mlp,0.0033,0.2,1,3,0.8773595340383319
Concrete,concrete,mlp,0.0033,0.2,1,4,0.8547073321020898
Concrete,concrete,mlp,0.0033,0.2,2,3,0.9791955740252896
Concrete,concrete,mlp,0.0033,0.2,2,4,0.9566867848795084
Concrete,concrete,mlp,0.0033,0.2,3,4,0.9731822982708918
Concrete,concrete,mlp,0.0044,0.2,0,1,0.7322065392929997
Concrete,concrete,mlp,0.0044,0.2,0,2,0.941141606611968
Concrete,concrete,mlp,0.0044,0.2,0,3,0.957530089202216
Concrete,concrete,mlp,0.0044,0.2,0,4,0.950486712067914
Concrete,concrete,mlp,0.0044,0.2,1,2,0.8223961289924754
Concrete,concrete,mlp,0.0044,0.2,1,3,0.7298122011586352
Concrete,concrete,mlp,0.0044,0.2,1,4,0.7761828537797466
Concrete,concrete,mlp,0.0044,0.2,2,3,0.953613652159478
Concrete,concrete,mlp,0.0044,0.2,2,4,0.924838013595416
Concrete,concrete,mlp,0.0044,0.2,3,4,0.9454588629191168
Concrete,concrete,mlp,0.0055,0.2,0,1,0.9313997765727292
Concrete,concrete,mlp,0.0055,0.2,0,2,0.867526374142707
Concrete,concrete,mlp,0.0055,0.2,0,3,0.9183517397772768
Concrete,concrete,mlp,0.0055,0.2,0,4,0.7255266350813582
Concrete,concrete,mlp,0.0055,0.2,1,2,0.8763879682301187
Concrete,concrete,mlp,0.0055,0.2,1,3,0.9656760130657516
Concrete,concrete,mlp,0.0055,0.2,1,4,0.7330414421265787
Concrete,concrete,mlp,0.0055,0.2,2,3,0.8963686025761403
Concrete,concrete,mlp,0.0055,0.2,2,4,0.8704226474530493
Concrete,concrete,mlp,0.0055,0.2,3,4,0.7580556649533794
Concrete,concrete,mlp,0.0066,0.2,0,1,0.8959320510092674
Concrete,concrete,mlp,0.0066,0.2,0,2,0.9173867238604712
Concrete,concrete,mlp,0.0066,0.2,0,3,0.9318410021427984
Concrete,concrete,mlp,0.0066,0.2,0,4,0.9552046496025538
Concrete,concrete,mlp,0.0066,0.2,1,2,0.9514038138588206
Concrete,concrete,mlp,0.0066,0.2,1,3,0.94238922726533
Concrete,concrete,mlp,0.0066,0.2,1,4,0.9225592852901646
Concrete,concrete,mlp,0.0066,0.2,2,3,0.9423222176657908
Concrete,concrete,mlp,0.0066,0.2,2,4,0.9399182466024546
Concrete,concrete,mlp,0.0066,0.2,3,4,0.9396590756611451
Concrete,concrete,mlp,0.0011,0.4,0,1,0.9753739126984294
Concrete,concrete,mlp,0.0011,0.4,0,2,0.9626314383767642
Concrete,concrete,mlp,0.0011,0.4,0,3,0.9442137440061996
Concrete,concrete,mlp,0.0011,0.4,0,4,0.9594525378263852
Concrete,concrete,mlp,0.0011,0.4,1,2,0.9354806023631208
Concrete,concrete,mlp,0.0011,0.4,1,3,0.934557816562892
Concrete,concrete,mlp,0.0011,0.4,1,4,0.9227092922770994
Concrete,concrete,mlp,0.0011,0.4,2,3,0.9824135054775568
Concrete,concrete,mlp,0.0011,0.4,2,4,0.9760130116672692
Concrete,concrete,mlp,0.0011,0.4,3,4,0.9632738783515356
Concrete,concrete,mlp,0.00165,0.4,0,1,0.7802120259884314
Concrete,concrete,mlp,0.00165,0.4,0,2,0.8114607253657214
Concrete,concrete,mlp,0.00165,0.4,0,3,0.8367971274619145
Concrete,concrete,mlp,0.00165,0.4,0,4,0.8220307711831555
Concrete,concrete,mlp,0.00165,0.4,1,2,0.9813746346501376
Concrete,concrete,mlp,0.00165,0.4,1,3,0.9761756882659504
Concrete,concrete,mlp,0.00165,0.4,1,4,0.9581593056424108
Concrete,concrete,mlp,0.00165,0.4,2,3,0.9779324187541868
Concrete,concrete,mlp,0.00165,0.4,2,4,0.9660719791097714
Concrete,concrete,mlp,0.00165,0.4,3,4,0.9703956997096964
Concrete,concrete,mlp,0.0022,0.4,0,1,0.6766084751382877
Concrete,concrete,mlp,0.0022,0.4,0,2,0.9311525954205392
Concrete,concrete,mlp,0.0022,0.4,0,3,0.8770577051641653
Concrete,concrete,mlp,0.0022,0.4,0,4,0.9686288223534544
Concrete,concrete,mlp,0.0022,0.4,1,2,0.7510013575204902
Concrete,concrete,mlp,0.0022,0.4,1,3,0.8040063258026975
Concrete,concrete,mlp,0.0022,0.4,1,4,0.7083102160279136
Concrete,concrete,mlp,0.0022,0.4,2,3,0.9422807725763396
Concrete,concrete,mlp,0.0022,0.4,2,4,0.9533733738480044
Concrete,concrete,mlp,0.0022,0.4,3,4,0.89569177131924
Concrete,concrete,mlp,0.00275,0.4,0,1,0.9458826736588264
Concrete,concrete,mlp,0.00275,0.4,0,2,0.7655129918838706
Concrete,concrete,mlp,0.00275,0.4,0,3,0.9479331265168238
Concrete,concrete,mlp,0.00275,0.4,0,4,0.9336547298913664
Concrete,concrete,mlp,0.00275,0.4,1,2,0.8591954308860589
Concrete,concrete,mlp,0.00275,0.4,1,3,0.9213095779677722
Concrete,concrete,mlp,0.00275,0.4,1,4,0.8978720512841698
Concrete,concrete,mlp,0.00275,0.4,2,3,0.6747700044650452
Concrete,concrete,mlp,0.00275,0.4,2,4,0.660183234741741
Concrete,concrete,mlp,0.00275,0.4,3,4,0.9825335847804598
Concrete,concrete,mlp,0.0033,0.4,0,1,0.9133943583831368
Concrete,concrete,mlp,0.0033,0.4,0,2,0.8987775617444446
Concrete,concrete,mlp,0.0033,0.4,0,3,0.9326702340286674
Concrete,concrete,mlp,0.0033,0.4,0,4,0.8953335512088583
Concrete,concrete,mlp,0.0033,0.4,1,2,0.9743958087705556
Concrete,concrete,mlp,0.0033,0.4,1,3,0.962793960606723
Concrete,concrete,mlp,0.0033,0.4,1,4,0.8297279147057532
Concrete,concrete,mlp,0.0033,0.4,2,3,0.9622201730515176
Concrete,concrete,mlp,0.0033,0.4,2,4,0.82064211804066
Concrete,concrete,mlp,0.0033,0.4,3,4,0.8612454400076025
Concrete,concrete,mlp,0.0044,0.4,0,1,0.9415331739784653
Concrete,concrete,mlp,0.0044,0.4,0,2,0.9715149070397135
Concrete,concrete,mlp,0.0044,0.4,0,3,0.956860453953686
Concrete,concrete,mlp,0.0044,0.4,0,4,0.9436094748803788
Concrete,concrete,mlp,0.0044,0.4,1,2,0.9412978155470454
Concrete,concrete,mlp,0.0044,0.4,1,3,0.9473294025398432
Concrete,concrete,mlp,0.0044,0.4,1,4,0.941709949694294
Concrete,concrete,mlp,0.0044,0.4,2,3,0.9635889877382792
Concrete,concrete,mlp,0.0044,0.4,2,4,0.9448086916603652
Concrete,concrete,mlp,0.0044,0.4,3,4,0.9520495748019266
Concrete,concrete,mlp,0.0055,0.4,0,1,0.8946650913055952
Concrete,concrete,mlp,0.0055,0.4,0,2,0.9159948214051068
Concrete,concrete,mlp,0.0055,0.4,0,3,0.929977535480324
Concrete,concrete,mlp,0.0055,0.4,0,4,0.9010912980349562
Concrete,concrete,mlp,0.0055,0.4,1,2,0.9763875773545676
Concrete,concrete,mlp,0.0055,0.4,1,3,0.9506520203250104
Concrete,concrete,mlp,0.0055,0.4,1,4,0.9223827028608372
Concrete,concrete,mlp,0.0055,0.4,2,3,0.9466696076604416
Concrete,concrete,mlp,0.0055,0.4,2,4,0.9374852298694156
Concrete,concrete,mlp,0.0055,0.4,3,4,0.9620425265916936
Concrete,concrete,mlp,0.0066,0.4,0,1,0.8498863497794603
Concrete,concrete,mlp,0.0066,0.4,0,2,0.8283236471815237
Concrete,concrete,mlp,0.0066,0.4,0,3,0.8730153294284975
Concrete,concrete,mlp,0.0066,0.4,0,4,0.8548242196325759
Concrete,concrete,mlp,0.0066,0.4,1,2,0.9212084711887732
Concrete,concrete,mlp,0.0066,0.4,1,3,0.8650153082553961
Concrete,concrete,mlp,0.0066,0.4,1,4,0.9205744545259684
Concrete,concrete,mlp,0.0066,0.4,2,3,0.8164040102381201
Concrete,concrete,mlp,0.0066,0.4,2,4,0.8745818220108946
Concrete,concrete,mlp,0.0066,0.4,3,4,0.943335398014606
Concrete,concrete,mlp,0.0011,0.0,0,1,0.8641401878354444
Concrete,concrete,mlp,0.0011,0.0,0,2,0.9214866318694972
Concrete,concrete,mlp,0.0011,0.0,0,3,0.9379861907717904
Concrete,concrete,mlp,0.0011,0.0,0,4,0.8984947185340847
Concrete,concrete,mlp,0.0011,0.0,1,2,0.9104853456414354
Concrete,concrete,mlp,0.0011,0.0,1,3,0.8424092670991379
Concrete,concrete,mlp,0.0011,0.0,1,4,0.879835079219588
Concrete,concrete,mlp,0.0011,0.0,2,3,0.908460123760896
Concrete,concrete,mlp,0.0011,0.0,2,4,0.9366225339061124
Concrete,concrete,mlp,0.0011,0.0,3,4,0.912282188017718
Concrete,concrete,mlp,0.00165,0.0,0,1,0.8732671858644542
Concrete,concrete,mlp,0.00165,0.0,0,2,0.8873087552016657
Concrete,concrete,mlp,0.00165,0.0,0,3,0.9236973044015516
Concrete,concrete,mlp,0.00165,0.0,0,4,0.9434041378736192
Concrete,concrete,mlp,0.00165,0.0,1,2,0.9223674216426112
Concrete,concrete,mlp,0.00165,0.0,1,3,0.9115887372003796
Concrete,concrete,mlp,0.00165,0.0,1,4,0.8332463025601548
Concrete,concrete,mlp,0.00165,0.0,2,3,0.9091612123077868
Concrete,concrete,mlp,0.00165,0.0,2,4,0.8675301439375126
Concrete,concrete,mlp,0.00165,0.0,3,4,0.9047443194277728
Concrete,concrete,mlp,0.0022,0.0,0,1,0.8587724947591624
Concrete,concrete,mlp,0.0022,0.0,0,2,0.90171646855661
Concrete,concrete,mlp,0.0022,0.0,0,3,0.8814421866152506
Concrete,concrete,mlp,0.0022,0.0,0,4,0.8739045686973379
Concrete,concrete,mlp,0.0022,0.0,1,2,0.8479044345864551
Concrete,concrete,mlp,0.0022,0.0,1,3,0.9314922828268128
Concrete,concrete,mlp,0.0022,0.0,1,4,0.9349543907462676
Concrete,concrete,mlp,0.0022,0.0,2,3,0.8460194949488994
Concrete,concrete,mlp,0.0022,0.0,2,4,0.8315567521319758
Concrete,concrete,mlp,0.0022,0.0,3,4,0.9350408959482132
Concrete,concrete,mlp,0.00275,0.0,0,1,0.905539383653414
Concrete,concrete,mlp,0.00275,0.0,0,2,0.93333545122485
Concrete,concrete,mlp,0.00275,0.0,0,3,0.8761481491650503
Concrete,concrete,mlp,0.00275,0.0,0,4,0.9237800952018816
Concrete,concrete,mlp,0.00275,0.0,1,2,0.8942455010974679
Concrete,concrete,mlp,0.00275,0.0,1,3,0.8034736374265992
Concrete,concrete,mlp,0.00275,0.0,1,4,0.91833499634628
Concrete,concrete,mlp,0.00275,0.0,2,3,0.8948538681778629
Concrete,concrete,mlp,0.00275,0.0,2,4,0.9366622940516692
Concrete,concrete,mlp,0.00275,0.0,3,4,0.8754998107118285
Concrete,concrete,mlp,0.0033,0.0,0,1,0.8928997391611184
Concrete,concrete,mlp,0.0033,0.0,0,2,0.881439714158083
Concrete,concrete,mlp,0.0033,0.0,0,3,0.924731191392209
Concrete,concrete,mlp,0.0033,0.0,0,4,0.8077763041930969
Concrete,concrete,mlp,0.0033,0.0,1,2,0.8510119048860094
Concrete,concrete,mlp,0.0033,0.0,1,3,0.8644551356243659
Concrete,concrete,mlp,0.0033,0.0,1,4,0.8679460752041178
Concrete,concrete,mlp,0.0033,0.0,2,3,0.936869575742255
Concrete,concrete,mlp,0.0033,0.0,2,4,0.795839757101962
Concrete,concrete,mlp,0.0033,0.0,3,4,0.8116783805702524
Concrete,concrete,mlp,0.0044,0.0,0,1,0.8828941591373644
Concrete,concrete,mlp,0.0044,0.0,0,2,0.8001589726062937
Concrete,concrete,mlp,0.0044,0.0,0,3,0.8604726319065809
Concrete,concrete,mlp,0.0044,0.0,0,4,0.8795196172414728
Concrete,concrete,mlp,0.0044,0.0,1,2,0.8583588142049794
Concrete,concrete,mlp,0.0044,0.0,1,3,0.8907089138741305
Concrete,concrete,mlp,0.0044,0.0,1,4,0.859312959894276
Concrete,concrete,mlp,0.0044,0.0,2,3,0.8650670334933186
Concrete,concrete,mlp,0.0044,0.0,2,4,0.7873491087441445
Concrete,concrete,mlp,0.0044,0.0,3,4,0.8672724127948183
Concrete,concrete,mlp,0.0055,0.0,0,1,0.7325076368828651
Concrete,concrete,mlp,0.0055,0.0,0,2,0.7987189019699656
Concrete,concrete,mlp,0.0055,0.0,0,3,0.8679793334831228
Concrete,concrete,mlp,0.0055,0.0,0,4,0.8485674235865084
Concrete,concrete,mlp,0.0055,0.0,1,2,0.84843677890935
Concrete,concrete,mlp,0.0055,0.0,1,3,0.8295443488326872
Concrete,concrete,mlp,0.0055,0.0,1,4,0.7381137218707982
Concrete,concrete,mlp,0.0055,0.0,2,3,0.8983403096935063
Concrete,concrete,mlp,0.0055,0.0,2,4,0.7185991881798559
Concrete,concrete,mlp,0.0055,0.0,3,4,0.7921269938544369
Concrete,concrete,mlp,0.0066,0.0,0,1,0.7948315448183643
Concrete,concrete,mlp,0.0066,0.0,0,2,0.8343737099822223
Concrete,concrete,mlp,0.0066,0.0,0,3,0.8669456603888159
Concrete,concrete,mlp,0.0066,0.0,0,4,0.8459962463358157
Concrete,concrete,mlp,0.0066,0.0,1,2,0.8573344579542456
Concrete,concrete,mlp,0.0066,0.0,1,3,0.8098351257709883
Concrete,concrete,mlp,0.0066,0.0,1,4,0.8551887589121306
Concrete,concrete,mlp,0.0066,0.0,2,3,0.8490264322068934
Concrete,concrete,mlp,0.0066,0.0,2,4,0.8792703118551379
Concrete,concrete,mlp,0.0066,0.0,3,4,0.8425809007839129
Concrete,concrete,mlp,0.0011,0.1,0,1,0.8450294298001836
Concrete,concrete,mlp,0.0011,0.1,0,2,0.666911976950881
Concrete,concrete,mlp,0.0011,0.1,0,3,0.7938648814693564
Concrete,concrete,mlp,0.0011,0.1,0,4,0.6874869973760187
Concrete,concrete,mlp,0.0011,0.1,1,2,0.8998538736080365
Concrete,concrete,mlp,0.0011,0.1,1,3,0.9599970232006696
Concrete,concrete,mlp,0.0011,0.1,1,4,0.8967059365028466
Concrete,concrete,mlp,0.0011,0.1,2,3,0.9229217855415144
Concrete,concrete,mlp,0.0011,0.1,2,4,0.9457838664697104
Concrete,concrete,mlp,0.0011,0.1,3,4,0.9364409496783924
Concrete,concrete,mlp,0.00165,0.1,0,1,0.9236485684705876
Concrete,concrete,mlp,0.00165,0.1,0,2,0.8950033751232297
Concrete,concrete,mlp,0.00165,0.1,0,3,0.7229250432186674
Concrete,concrete,mlp,0.00165,0.1,0,4,0.9573581200300768
Concrete,concrete,mlp,0.00165,0.1,1,2,0.8164659538697436
Concrete,concrete,mlp,0.00165,0.1,1,3,0.6610414483057101
Concrete,concrete,mlp,0.00165,0.1,1,4,0.9022385990909022
Concrete,concrete,mlp,0.00165,0.1,2,3,0.7765261852931883
Concrete,concrete,mlp,0.00165,0.1,2,4,0.9339248711194036
Concrete,concrete,mlp,0.00165,0.1,3,4,0.7579590916091978
Concrete,concrete,mlp,0.0022,0.1,0,1,0.9409177066159616
Concrete,concrete,mlp,0.0022,0.1,0,2,0.570566164938607
Concrete,concrete,mlp,0.0022,0.1,0,3,0.9606753894018836
Concrete,concrete,mlp,0.0022,0.1,0,4,0.9347428808902096
Concrete,concrete,mlp,0.0022,0.1,1,2,0.6075416183896195
Concrete,concrete,mlp,0.0022,0.1,1,3,0.9719464707931308
Concrete,concrete,mlp,0.0022,0.1,1,4,0.938498205441484
Concrete,concrete,mlp,0.0022,0.1,2,3,0.5540019213658985
Concrete,concrete,mlp,0.0022,0.1,2,4,0.6526227680013635
Concrete,concrete,mlp,0.0022,0.1,3,4,0.9457212847701706
Concrete,concrete,mlp,0.00275,0.1,0,1,0.9049610449043216
Concrete,concrete,mlp,0.00275,0.1,0,2,0.9262407533818724
Concrete,concrete,mlp,0.00275,0.1,0,3,0.9454368786881164
Concrete,concrete,mlp,0.00275,0.1,0,4,0.966625016704968
Concrete,concrete,mlp,0.00275,0.1,1,2,0.9480986430620242
Concrete,concrete,mlp,0.00275,0.1,1,3,0.9316994468887662
Concrete,concrete,mlp,0.00275,0.1,1,4,0.939245637519714
Concrete,concrete,mlp,0.00275,0.1,2,3,0.933549667819496
Concrete,concrete,mlp,0.00275,0.1,2,4,0.9411959019645773
Concrete,concrete,mlp,0.00275,0.1,3,4,0.9652787743537344
Concrete,concrete,mlp,0.0033,0.1,0,1,0.7958017363658765
Concrete,concrete,mlp,0.0033,0.1,0,2,0.7547264238468525
Concrete,concrete,mlp,0.0033,0.1,0,3,0.793144896081329
Concrete,concrete,mlp,0.0033,0.1,0,4,0.7300888516340152
Concrete,concrete,mlp,0.0033,0.1,1,2,0.9754614467442628
Concrete,concrete,mlp,0.0033,0.1,1,3,0.9540145191384772
Concrete,concrete,mlp,0.0033,0.1,1,4,0.9319586060730848
Concrete,concrete,mlp,0.0033,0.1,2,3,0.966343286408324
Concrete,concrete,mlp,0.0033,0.1,2,4,0.96186090539452
Concrete,concrete,mlp,0.0033,0.1,3,4,0.9619879898396204
Concrete,concrete,mlp,0.0044,0.1,0,1,0.891114750063295
Concrete,concrete,mlp,0.0044,0.1,0,2,0.8415370276036082
Concrete,concrete,mlp,0.0044,0.1,0,3,0.9102493370688448
Concrete,concrete,mlp,0.0044,0.1,0,4,0.873075215444139
Concrete,concrete,mlp,0.0044,0.1,1,2,0.8536851135503061
Concrete,concrete,mlp,0.0044,0.1,1,3,0.9006481295869585
Concrete,concrete,mlp,0.0044,0.1,1,4,0.8980104676506345
Concrete,concrete,mlp,0.0044,0.1,2,3,0.7391098174299466
Concrete,concrete,mlp,0.0044,0.1,2,4,0.8281438466814475
Concrete,concrete,mlp,0.0044,0.1,3,4,0.8527798530117859
Concrete,concrete,mlp,0.0055,0.1,0,1,0.9142499481411976
Concrete,concrete,mlp,0.0055,0.1,0,2,0.8665993536915767
Concrete,concrete,mlp,0.0055,0.1,0,3,0.7037212711893465
Concrete,concrete,mlp,0.0055,0.1,0,4,0.8797829794874862
Concrete,concrete,mlp,0.0055,0.1,1,2,0.943145092247184
Concrete,concrete,mlp,0.0055,0.1,1,3,0.7655141817853217
Concrete,concrete,mlp,0.0055,0.1,1,4,0.9368295360468936
Concrete,concrete,mlp,0.0055,0.1,2,3,0.664520823411189
Concrete,concrete,mlp,0.0055,0.1,2,4,0.9496819267294296
Concrete,concrete,mlp,0.0055,0.1,3,4,0.7127303033439013
Concrete,concrete,mlp,0.0066,0.1,0,1,0.9366431000839892
Concrete,concrete,mlp,0.0066,0.1,0,2,0.904937949159724
Concrete,concrete,mlp,0.0066,0.1,0,3,0.8394654090812922
Concrete,concrete,mlp,0.0066,0.1,0,4,0.900077978982805
Concrete,concrete,mlp,0.0066,0.1,1,2,0.9630026561535084
Concrete,concrete,mlp,0.0066,0.1,1,3,0.8267470569987079
Concrete,concrete,mlp,0.0066,0.1,1,4,0.9244965822968472
Concrete,concrete,mlp,0.0066,0.1,2,3,0.8214474492175486
Concrete,concrete,mlp,0.0066,0.1,2,4,0.902316307616324
Concrete,concrete,mlp,0.0066,0.1,3,4,0.90689147097583
Concrete,concrete,mlp,0.0011,0.2,0,1,0.9715227847891652
Concrete,concrete,mlp,0.0011,0.2,0,2,0.9766106221506344
Concrete,concrete,mlp,0.0011,0.2,0,3,0.8763464199733132
Concrete,concrete,mlp,0.0011,0.2,0,4,0.959866725520395
Concrete,concrete,mlp,0.0011,0.2,1,2,0.944871372829688
