model_family,lambda_sample_smooth,lambda_sparse,mean_cluster_ari,mean_cluster_nmi,n_pairs,mean_Khard
L-Concrete,0.1,0.0066,0.6848464508984142,0.6570654873842066,20,152.09131774902343
L-Concrete,0.1,0.0055,0.7876722951961652,0.7254885602166757,20,236.70836181640624
L-Concrete,0.1,0.0044,0.6688810092646171,0.6434075609515687,20,365.45884399414064
L-Concrete,0.1,0.0033,0.6571222441596818,0.6549854787614932,20,683.8160705566406
L-Concrete,0.1,0.00275,0.7187449610155396,0.716132382433616,20,904.9678466796875
L-Concrete,0.1,0.0022,0.6484227026597766,0.6848204628583815,20,1272.6964599609375
L-Concrete,0.1,0.00165,0.677909251747575,0.6742515905417752,20,2028.68681640625
L-Concrete,0.1,0.0011,0.6797725581430515,0.6906745070752084,20,3341.6157958984377
L-Concrete,0.2,0.0066,0.8777848456170523,0.7697210275973261,20,220.01703948974608
L-Concrete,0.2,0.0055,0.7439468968808958,0.6778409926025766,20,285.2115783691406
L-Concrete,0.2,0.0044,0.9027177717469618,0.8136873195903321,20,465.4443725585937
L-Concrete,0.2,0.0033,0.7431592181743222,0.6906819690838498,20,765.0829528808594
L-Concrete,0.2,0.00275,0.7336657971143891,0.7169529784361616,20,979.3434143066406
L-Concrete,0.2,0.0022,0.7368214088751508,0.7286105978934054,20,1361.219921875
L-Concrete,0.2,0.00165,0.7164365398893622,0.7244019915529645,20,2051.196142578125
L-Concrete,0.2,0.0011,0.7896565604592725,0.7489124756649219,20,3358.24404296875
L-Concrete,0.4,0.0066,0.8410574920686298,0.7341506170956493,20,245.88199615478516
L-Concrete,0.4,0.0055,0.8785903472822589,0.7852396083964739,20,323.67974548339845
L-Concrete,0.4,0.0044,0.7536981417871669,0.70596619122938,20,476.6864959716797
L-Concrete,0.4,0.0033,0.7728868455660323,0.7204682001180311,20,754.9916381835938
L-Concrete,0.4,0.00275,0.6424817078374342,0.669147764392427,20,1004.2157592773438
L-Concrete,0.4,0.0022,0.7898028729878858,0.7362483188651248,20,1362.5228271484375
L-Concrete,0.4,0.00165,0.7702198769533508,0.741530828321425,20,2053.2803955078125
L-Concrete,0.4,0.0011,0.7878201454452014,0.7781694505899999,20,3510.9135009765623
L-LSPIN,0.0,0.028,0.3550396233087907,0.4124013011530844,20,50.84180030822754
L-LSPIN,0.0,0.021,0.35863543668970155,0.42473555256719164,20,66.62701034545898
L-LSPIN,0.0,0.014,0.4125653330689623,0.4765056576656562,20,76.66559562683105
L-LSPIN,0.0,0.0105,0.4313892802840423,0.463494233658889,20,104.52411727905273
L-LSPIN,0.0,0.00875,0.3877137928521898,0.42706586754390025,20,118.63633422851562
L-LSPIN,0.0,0.007,0.41860212947350617,0.46387076368764185,20,141.3803840637207
L-LSPIN,0.0,0.00525,0.3710112907686433,0.42061340721466733,20,168.41543426513672
