histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
other,23,0.8378378378378378,L-LSPIN,linear,0.0105,0.1,1410125
infiltratingductalcarcinoma,220,0.6134206219312602,L-LSPIN,linear,0.0105,0.1,1410126
infiltratinglobularcarcinoma,60,0.5502645502645502,L-LSPIN,linear,0.0105,0.1,1410126
other,23,0.6756756756756757,L-LSPIN,linear,0.0105,0.1,1410126
infiltratingductalcarcinoma,220,0.555810147299509,L-LSPIN,linear,0.0105,0.1,1410127
infiltratinglobularcarcinoma,60,0.4708994708994709,L-LSPIN,linear,0.0105,0.1,1410127
other,23,0.4864864864864865,L-LSPIN,linear,0.0105,0.1,1410127
infiltratingductalcarcinoma,220,0.5872340425531914,L-LSPIN,linear,0.014,0.1,1420123
infiltratinglobularcarcinoma,60,0.3968253968253968,L-LSPIN,linear,0.014,0.1,1420123
other,23,0.3783783783783784,L-LSPIN,linear,0.014,0.1,1420123
infiltratingductalcarcinoma,220,0.6520458265139116,L-LSPIN,linear,0.014,0.1,1420124
infiltratinglobularcarcinoma,60,0.6190476190476191,L-LSPIN,linear,0.014,0.1,1420124
other,23,0.6216216216216216,L-LSPIN,linear,0.014,0.1,1420124
infiltratingductalcarcinoma,220,0.6219312602291326,L-LSPIN,linear,0.014,0.1,1420125
infiltratinglobularcarcinoma,60,0.5767195767195767,L-LSPIN,linear,0.014,0.1,1420125
other,23,0.5675675675675675,L-LSPIN,linear,0.014,0.1,1420125
infiltratingductalcarcinoma,220,0.6821603927986907,L-LSPIN,linear,0.014,0.1,1420126
infiltratinglobularcarcinoma,60,0.5079365079365079,L-LSPIN,linear,0.014,0.1,1420126
other,23,0.5135135135135135,L-LSPIN,linear,0.014,0.1,1420126
infiltratingductalcarcinoma,220,0.628150572831424,L-LSPIN,linear,0.014,0.1,1420127
infiltratinglobularcarcinoma,60,0.4656084656084656,L-LSPIN,linear,0.014,0.1,1420127
other,23,0.5675675675675675,L-LSPIN,linear,0.014,0.1,1420127
infiltratingductalcarcinoma,220,0.6265139116202946,L-LSPIN,linear,0.021,0.1,1430123
infiltratinglobularcarcinoma,60,0.8095238095238095,L-LSPIN,linear,0.021,0.1,1430123
other,23,0.5135135135135135,L-LSPIN,linear,0.021,0.1,1430123
infiltratingductalcarcinoma,220,0.5178396072013093,L-LSPIN,linear,0.021,0.1,1430124
infiltratinglobularcarcinoma,60,0.5343915343915344,L-LSPIN,linear,0.021,0.1,1430124
other,23,0.6756756756756757,L-LSPIN,linear,0.021,0.1,1430124
infiltratingductalcarcinoma,220,0.6150572831423895,L-LSPIN,linear,0.021,0.1,1430125
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,linear,0.021,0.1,1430125
other,23,0.5945945945945946,L-LSPIN,linear,0.021,0.1,1430125
infiltratingductalcarcinoma,220,0.6068739770867431,L-LSPIN,linear,0.021,0.1,1430126
infiltratinglobularcarcinoma,60,0.4497354497354497,L-LSPIN,linear,0.021,0.1,1430126
other,23,0.4324324324324324,L-LSPIN,linear,0.021,0.1,1430126
infiltratingductalcarcinoma,220,0.6055646481178396,L-LSPIN,linear,0.021,0.1,1430127
infiltratinglobularcarcinoma,60,0.7354497354497355,L-LSPIN,linear,0.021,0.1,1430127
other,23,0.5675675675675675,L-LSPIN,linear,0.021,0.1,1430127
infiltratingductalcarcinoma,220,0.5986906710310965,L-LSPIN,linear,0.028,0.1,1440123
infiltratinglobularcarcinoma,60,0.6507936507936508,L-LSPIN,linear,0.028,0.1,1440123
other,23,0.7027027027027027,L-LSPIN,linear,0.028,0.1,1440123
infiltratingductalcarcinoma,220,0.6490998363338789,L-LSPIN,linear,0.028,0.1,1440124
infiltratinglobularcarcinoma,60,0.492063492063492,L-LSPIN,linear,0.028,0.1,1440124
other,23,0.3513513513513513,L-LSPIN,linear,0.028,0.1,1440124
infiltratingductalcarcinoma,220,0.695253682487725,L-LSPIN,linear,0.028,0.1,1440125
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,linear,0.028,0.1,1440125
other,23,0.5135135135135135,L-LSPIN,linear,0.028,0.1,1440125
infiltratingductalcarcinoma,220,0.6438625204582651,L-LSPIN,linear,0.028,0.1,1440126
infiltratinglobularcarcinoma,60,0.7883597883597884,L-LSPIN,linear,0.028,0.1,1440126
other,23,0.5675675675675675,L-LSPIN,linear,0.028,0.1,1440126
infiltratingductalcarcinoma,220,0.6212765957446809,L-LSPIN,linear,0.028,0.1,1440127
infiltratinglobularcarcinoma,60,0.5608465608465608,L-LSPIN,linear,0.028,0.1,1440127
other,23,0.6216216216216216,L-LSPIN,linear,0.028,0.1,1440127
infiltratingductalcarcinoma,220,0.7312602291325696,L-LSPIN,linear,0.0035,0.2,1450123
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,linear,0.0035,0.2,1450123
other,23,0.5675675675675675,L-LSPIN,linear,0.0035,0.2,1450123
infiltratingductalcarcinoma,220,0.6530278232405892,L-LSPIN,linear,0.0035,0.2,1450124
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.0035,0.2,1450124
other,23,0.5675675675675675,L-LSPIN,linear,0.0035,0.2,1450124
infiltratingductalcarcinoma,220,0.6841243862520459,L-LSPIN,linear,0.0035,0.2,1450125
infiltratinglobularcarcinoma,60,0.6772486772486772,L-LSPIN,linear,0.0035,0.2,1450125
other,23,0.6216216216216216,L-LSPIN,linear,0.0035,0.2,1450125
infiltratingductalcarcinoma,220,0.6909983633387888,L-LSPIN,linear,0.0035,0.2,1450126
infiltratinglobularcarcinoma,60,0.6190476190476191,L-LSPIN,linear,0.0035,0.2,1450126
other,23,0.5135135135135135,L-LSPIN,linear,0.0035,0.2,1450126
infiltratingductalcarcinoma,220,0.6723404255319149,L-LSPIN,linear,0.0035,0.2,1450127
infiltratinglobularcarcinoma,60,0.5978835978835979,L-LSPIN,linear,0.0035,0.2,1450127
other,23,0.5675675675675675,L-LSPIN,linear,0.0035,0.2,1450127
infiltratingductalcarcinoma,220,0.6589198036006547,L-LSPIN,linear,0.00525,0.2,1460123
infiltratinglobularcarcinoma,60,0.7354497354497355,L-LSPIN,linear,0.00525,0.2,1460123
other,23,0.6216216216216216,L-LSPIN,linear,0.00525,0.2,1460123
infiltratingductalcarcinoma,220,0.6484451718494272,L-LSPIN,linear,0.00525,0.2,1460124
infiltratinglobularcarcinoma,60,0.7354497354497355,L-LSPIN,linear,0.00525,0.2,1460124
other,23,0.5675675675675675,L-LSPIN,linear,0.00525,0.2,1460124
infiltratingductalcarcinoma,220,0.6507364975450082,L-LSPIN,linear,0.00525,0.2,1460125
infiltratinglobularcarcinoma,60,0.7195767195767195,L-LSPIN,linear,0.00525,0.2,1460125
other,23,0.4864864864864865,L-LSPIN,linear,0.00525,0.2,1460125
infiltratingductalcarcinoma,220,0.6500818330605564,L-LSPIN,linear,0.00525,0.2,1460126
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,linear,0.00525,0.2,1460126
other,23,0.5945945945945946,L-LSPIN,linear,0.00525,0.2,1460126
infiltratingductalcarcinoma,220,0.6556464811783961,L-LSPIN,linear,0.00525,0.2,1460127
infiltratinglobularcarcinoma,60,0.5978835978835979,L-LSPIN,linear,0.00525,0.2,1460127
other,23,0.5675675675675675,L-LSPIN,linear,0.00525,0.2,1460127
infiltratingductalcarcinoma,220,0.7158756137479542,L-LSPIN,linear,0.007,0.2,1470123
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.007,0.2,1470123
other,23,0.6756756756756757,L-LSPIN,linear,0.007,0.2,1470123
infiltratingductalcarcinoma,220,0.6500818330605564,L-LSPIN,linear,0.007,0.2,1470124
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.007,0.2,1470124
other,23,0.5675675675675675,L-LSPIN,linear,0.007,0.2,1470124
infiltratingductalcarcinoma,220,0.6517184942716857,L-LSPIN,linear,0.007,0.2,1470125
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,linear,0.007,0.2,1470125
other,23,0.5405405405405406,L-LSPIN,linear,0.007,0.2,1470125
infiltratingductalcarcinoma,220,0.6245499181669394,L-LSPIN,linear,0.007,0.2,1470126
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,linear,0.007,0.2,1470126
other,23,0.6486486486486487,L-LSPIN,linear,0.007,0.2,1470126
infiltratingductalcarcinoma,220,0.6402618657937806,L-LSPIN,linear,0.007,0.2,1470127
infiltratinglobularcarcinoma,60,0.5978835978835979,L-LSPIN,linear,0.007,0.2,1470127
other,23,0.6486486486486487,L-LSPIN,linear,0.007,0.2,1470127
infiltratingductalcarcinoma,220,0.6019639934533552,L-LSPIN,linear,0.00875,0.2,1480123
infiltratinglobularcarcinoma,60,0.6825396825396826,L-LSPIN,linear,0.00875,0.2,1480123
other,23,0.4864864864864865,L-LSPIN,linear,0.00875,0.2,1480123
infiltratingductalcarcinoma,220,0.6127659574468085,L-LSPIN,linear,0.00875,0.2,1480124
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.00875,0.2,1480124
other,23,0.6756756756756757,L-LSPIN,linear,0.00875,0.2,1480124
infiltratingductalcarcinoma,220,0.6857610474631751,L-LSPIN,linear,0.00875,0.2,1480125
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,linear,0.00875,0.2,1480125
other,23,0.4864864864864865,L-LSPIN,linear,0.00875,0.2,1480125
infiltratingductalcarcinoma,220,0.6196399345335516,L-LSPIN,linear,0.00875,0.2,1480126
infiltratinglobularcarcinoma,60,0.5026455026455027,L-LSPIN,linear,0.00875,0.2,1480126
other,23,0.6216216216216216,L-LSPIN,linear,0.00875,0.2,1480126
infiltratingductalcarcinoma,220,0.6360065466448446,L-LSPIN,linear,0.00875,0.2,1480127
infiltratinglobularcarcinoma,60,0.5502645502645502,L-LSPIN,linear,0.00875,0.2,1480127
other,23,0.5135135135135135,L-LSPIN,linear,0.00875,0.2,1480127
infiltratingductalcarcinoma,220,0.6546644844517185,L-LSPIN,linear,0.0105,0.2,1490123
infiltratinglobularcarcinoma,60,0.671957671957672,L-LSPIN,linear,0.0105,0.2,1490123
other,23,0.5135135135135135,L-LSPIN,linear,0.0105,0.2,1490123
infiltratingductalcarcinoma,220,0.5957446808510638,L-LSPIN,linear,0.0105,0.2,1490124
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.0105,0.2,1490124
other,23,0.5945945945945946,L-LSPIN,linear,0.0105,0.2,1490124
infiltratingductalcarcinoma,220,0.5443535188216039,L-LSPIN,linear,0.0105,0.2,1490125
infiltratinglobularcarcinoma,60,0.656084656084656,L-LSPIN,linear,0.0105,0.2,1490125
other,23,0.5675675675675675,L-LSPIN,linear,0.0105,0.2,1490125
infiltratingductalcarcinoma,220,0.6127659574468085,L-LSPIN,linear,0.0105,0.2,1490126
infiltratinglobularcarcinoma,60,0.6931216931216931,L-LSPIN,linear,0.0105,0.2,1490126
other,23,0.5135135135135135,L-LSPIN,linear,0.0105,0.2,1490126
infiltratingductalcarcinoma,220,0.660556464811784,L-LSPIN,linear,0.0105,0.2,1490127
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,linear,0.0105,0.2,1490127
other,23,0.4324324324324324,L-LSPIN,linear,0.0105,0.2,1490127
infiltratingductalcarcinoma,220,0.6144026186579378,L-LSPIN,linear,0.014,0.2,1500123
infiltratinglobularcarcinoma,60,0.5555555555555556,L-LSPIN,linear,0.014,0.2,1500123
other,23,0.6486486486486487,L-LSPIN,linear,0.014,0.2,1500123
infiltratingductalcarcinoma,220,0.5905073649754501,L-LSPIN,linear,0.014,0.2,1500124
infiltratinglobularcarcinoma,60,0.6666666666666666,L-LSPIN,linear,0.014,0.2,1500124
other,23,0.5405405405405406,L-LSPIN,linear,0.014,0.2,1500124
infiltratingductalcarcinoma,220,0.5833060556464812,L-LSPIN,linear,0.014,0.2,1500125
infiltratinglobularcarcinoma,60,0.6190476190476191,L-LSPIN,linear,0.014,0.2,1500125
other,23,0.5135135135135135,L-LSPIN,linear,0.014,0.2,1500125
infiltratingductalcarcinoma,220,0.5918166939443535,L-LSPIN,linear,0.014,0.2,1500126
infiltratinglobularcarcinoma,60,0.4603174603174603,L-LSPIN,linear,0.014,0.2,1500126
other,23,0.5405405405405406,L-LSPIN,linear,0.014,0.2,1500126
infiltratingductalcarcinoma,220,0.6608837970540098,L-LSPIN,linear,0.014,0.2,1500127
infiltratinglobularcarcinoma,60,0.6084656084656085,L-LSPIN,linear,0.014,0.2,1500127
other,23,0.5675675675675675,L-LSPIN,linear,0.014,0.2,1500127
infiltratingductalcarcinoma,220,0.6451718494271685,L-LSPIN,linear,0.021,0.2,1510123
infiltratinglobularcarcinoma,60,0.3386243386243386,L-LSPIN,linear,0.021,0.2,1510123
other,23,0.8648648648648649,L-LSPIN,linear,0.021,0.2,1510123
infiltratingductalcarcinoma,220,0.4641571194762684,L-LSPIN,linear,0.021,0.2,1510124
infiltratinglobularcarcinoma,60,0.4973544973544973,L-LSPIN,linear,0.021,0.2,1510124
other,23,0.4594594594594595,L-LSPIN,linear,0.021,0.2,1510124
infiltratingductalcarcinoma,220,0.5986906710310965,L-LSPIN,linear,0.021,0.2,1510125
infiltratinglobularcarcinoma,60,0.5396825396825397,L-LSPIN,linear,0.021,0.2,1510125
other,23,0.5405405405405406,L-LSPIN,linear,0.021,0.2,1510125
infiltratingductalcarcinoma,220,0.7057283142389525,L-LSPIN,linear,0.021,0.2,1510126
infiltratinglobularcarcinoma,60,0.4444444444444444,L-LSPIN,linear,0.021,0.2,1510126
other,23,0.4594594594594595,L-LSPIN,linear,0.021,0.2,1510126
infiltratingductalcarcinoma,220,0.665139116202946,L-LSPIN,linear,0.021,0.2,1510127
infiltratinglobularcarcinoma,60,0.5132275132275133,L-LSPIN,linear,0.021,0.2,1510127
other,23,0.5945945945945946,L-LSPIN,linear,0.021,0.2,1510127
infiltratingductalcarcinoma,220,0.502454991816694,L-LSPIN,linear,0.028,0.2,1520123
infiltratinglobularcarcinoma,60,0.4444444444444444,L-LSPIN,linear,0.028,0.2,1520123
other,23,0.5945945945945946,L-LSPIN,linear,0.028,0.2,1520123
infiltratingductalcarcinoma,220,0.5106382978723404,L-LSPIN,linear,0.028,0.2,1520124
infiltratinglobularcarcinoma,60,0.5502645502645502,L-LSPIN,linear,0.028,0.2,1520124
other,23,0.3783783783783784,L-LSPIN,linear,0.028,0.2,1520124
infiltratingductalcarcinoma,220,0.5502454991816694,L-LSPIN,linear,0.028,0.2,1520125
infiltratinglobularcarcinoma,60,0.7671957671957672,L-LSPIN,linear,0.028,0.2,1520125
other,23,0.7837837837837838,L-LSPIN,linear,0.028,0.2,1520125
infiltratingductalcarcinoma,220,0.5855973813420622,L-LSPIN,linear,0.028,0.2,1520126
infiltratinglobularcarcinoma,60,0.5873015873015873,L-LSPIN,linear,0.028,0.2,1520126
other,23,0.5675675675675675,L-LSPIN,linear,0.028,0.2,1520126
infiltratingductalcarcinoma,220,0.5453355155482815,L-LSPIN,linear,0.028,0.2,1520127
infiltratinglobularcarcinoma,60,0.5396825396825397,L-LSPIN,linear,0.028,0.2,1520127
other,23,0.5675675675675675,L-LSPIN,linear,0.028,0.2,1520127
infiltratingductalcarcinoma,220,0.6821603927986907,L-LSPIN,linear,0.0035,0.4,1530123
infiltratinglobularcarcinoma,60,0.5343915343915344,L-LSPIN,linear,0.0035,0.4,1530123
other,23,0.5135135135135135,L-LSPIN,linear,0.0035,0.4,1530123
infiltratingductalcarcinoma,220,0.6893617021276596,L-LSPIN,linear,0.0035,0.4,1530124
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,linear,0.0035,0.4,1530124
other,23,0.6486486486486487,L-LSPIN,linear,0.0035,0.4,1530124
infiltratingductalcarcinoma,220,0.7044189852700491,L-LSPIN,linear,0.0035,0.4,1530125
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,linear,0.0035,0.4,1530125
other,23,0.6216216216216216,L-LSPIN,linear,0.0035,0.4,1530125
infiltratingductalcarcinoma,220,0.7057283142389525,L-LSPIN,linear,0.0035,0.4,1530126
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,linear,0.0035,0.4,1530126
other,23,0.5945945945945946,L-LSPIN,linear,0.0035,0.4,1530126
infiltratingductalcarcinoma,220,0.6795417348608838,L-LSPIN,linear,0.0035,0.4,1530127
infiltratinglobularcarcinoma,60,0.6984126984126984,L-LSPIN,linear,0.0035,0.4,1530127
other,23,0.5405405405405406,L-LSPIN,linear,0.0035,0.4,1530127
infiltratingductalcarcinoma,220,0.7021276595744681,L-LSPIN,linear,0.00525,0.4,1540123
infiltratinglobularcarcinoma,60,0.6084656084656085,L-LSPIN,linear,0.00525,0.4,1540123
other,23,0.5675675675675675,L-LSPIN,linear,0.00525,0.4,1540123
infiltratingductalcarcinoma,220,0.625531914893617,L-LSPIN,linear,0.00525,0.4,1540124
infiltratinglobularcarcinoma,60,0.5661375661375662,L-LSPIN,linear,0.00525,0.4,1540124
other,23,0.5405405405405406,L-LSPIN,linear,0.00525,0.4,1540124
infiltratingductalcarcinoma,220,0.6671031096563012,L-LSPIN,linear,0.00525,0.4,1540125
infiltratinglobularcarcinoma,60,0.7037037037037037,L-LSPIN,linear,0.00525,0.4,1540125
other,23,0.5405405405405406,L-LSPIN,linear,0.00525,0.4,1540125
infiltratingductalcarcinoma,220,0.7011456628477906,L-LSPIN,linear,0.00525,0.4,1540126
infiltratinglobularcarcinoma,60,0.5026455026455027,L-LSPIN,linear,0.00525,0.4,1540126
other,23,0.5675675675675675,L-LSPIN,linear,0.00525,0.4,1540126
infiltratingductalcarcinoma,220,0.6382978723404256,L-LSPIN,linear,0.00525,0.4,1540127
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,linear,0.00525,0.4,1540127
other,23,0.5675675675675675,L-LSPIN,linear,0.00525,0.4,1540127
infiltratingductalcarcinoma,220,0.6932896890343699,L-LSPIN,linear,0.007,0.4,1550123
infiltratinglobularcarcinoma,60,0.5714285714285714,L-LSPIN,linear,0.007,0.4,1550123
other,23,0.5675675675675675,L-LSPIN,linear,0.007,0.4,1550123
infiltratingductalcarcinoma,220,0.6193126022913257,L-LSPIN,linear,0.007,0.4,1550124
infiltratinglobularcarcinoma,60,0.6825396825396826,L-LSPIN,linear,0.007,0.4,1550124
other,23,0.4324324324324324,L-LSPIN,linear,0.007,0.4,1550124
infiltratingductalcarcinoma,220,0.676923076923077,L-LSPIN,linear,0.007,0.4,1550125
infiltratinglobularcarcinoma,60,0.5396825396825397,L-LSPIN,linear,0.007,0.4,1550125
other,23,0.4054054054054054,L-LSPIN,linear,0.007,0.4,1550125
infiltratingductalcarcinoma,220,0.7021276595744681,L-LSPIN,linear,0.007,0.4,1550126
infiltratinglobularcarcinoma,60,0.5026455026455027,L-LSPIN,linear,0.007,0.4,1550126
other,23,0.6486486486486487,L-LSPIN,linear,0.007,0.4,1550126
infiltratingductalcarcinoma,220,0.6271685761047463,L-LSPIN,linear,0.007,0.4,1550127
infiltratinglobularcarcinoma,60,0.6613756613756614,L-LSPIN,linear,0.007,0.4,1550127
other,23,0.6756756756756757,L-LSPIN,linear,0.007,0.4,1550127
infiltratingductalcarcinoma,220,0.5839607201309329,L-LSPIN,linear,0.00875,0.4,1560123
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,linear,0.00875,0.4,1560123
other,23,0.6216216216216216,L-LSPIN,linear,0.00875,0.4,1560123
infiltratingductalcarcinoma,220,0.627823240589198,L-LSPIN,linear,0.00875,0.4,1560124
infiltratinglobularcarcinoma,60,0.7513227513227513,L-LSPIN,linear,0.00875,0.4,1560124
other,23,0.5135135135135135,L-LSPIN,linear,0.00875,0.4,1560124
infiltratingductalcarcinoma,220,0.6199672667757774,L-LSPIN,linear,0.00875,0.4,1560125
infiltratinglobularcarcinoma,60,0.4973544973544973,L-LSPIN,linear,0.00875,0.4,1560125
other,23,0.6486486486486487,L-LSPIN,linear,0.00875,0.4,1560125
infiltratingductalcarcinoma,220,0.6389525368248773,L-LSPIN,linear,0.00875,0.4,1560126
infiltratinglobularcarcinoma,60,0.6031746031746031,L-LSPIN,linear,0.00875,0.4,1560126
other,23,0.7567567567567568,L-LSPIN,linear,0.00875,0.4,1560126
infiltratingductalcarcinoma,220,0.6085106382978723,L-LSPIN,linear,0.00875,0.4,1560127
infiltratinglobularcarcinoma,60,0.5661375661375662,L-LSPIN,linear,0.00875,0.4,1560127
other,23,0.5675675675675675,L-LSPIN,linear,0.00875,0.4,1560127
infiltratingductalcarcinoma,220,0.6471358428805237,L-LSPIN,linear,0.0105,0.4,1570123
infiltratinglobularcarcinoma,60,0.3544973544973545,L-LSPIN,linear,0.0105,0.4,1570123
other,23,0.5405405405405406,L-LSPIN,linear,0.0105,0.4,1570123
infiltratingductalcarcinoma,220,0.5986906710310965,L-LSPIN,linear,0.0105,0.4,1570124
infiltratinglobularcarcinoma,60,0.6455026455026455,L-LSPIN,linear,0.0105,0.4,1570124
other,23,0.3783783783783784,L-LSPIN,linear,0.0105,0.4,1570124
infiltratingductalcarcinoma,220,0.593126022913257,L-LSPIN,linear,0.0105,0.4,1570125
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,linear,0.0105,0.4,1570125
other,23,0.4594594594594595,L-LSPIN,linear,0.0105,0.4,1570125
infiltratingductalcarcinoma,220,0.5996726677577742,L-LSPIN,linear,0.0105,0.4,1570126
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,linear,0.0105,0.4,1570126
other,23,0.7567567567567568,L-LSPIN,linear,0.0105,0.4,1570126
infiltratingductalcarcinoma,220,0.6130932896890343,L-LSPIN,linear,0.0105,0.4,1570127
infiltratinglobularcarcinoma,60,0.4814814814814814,L-LSPIN,linear,0.0105,0.4,1570127
other,23,0.7297297297297297,L-LSPIN,linear,0.0105,0.4,1570127
infiltratingductalcarcinoma,220,0.5747954173486088,L-LSPIN,linear,0.014,0.4,1580123
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,linear,0.014,0.4,1580123
other,23,0.7027027027027027,L-LSPIN,linear,0.014,0.4,1580123
infiltratingductalcarcinoma,220,0.6039279869067103,L-LSPIN,linear,0.014,0.4,1580124
infiltratinglobularcarcinoma,60,0.5661375661375662,L-LSPIN,linear,0.014,0.4,1580124
other,23,0.4864864864864865,L-LSPIN,linear,0.014,0.4,1580124
infiltratingductalcarcinoma,220,0.611783960720131,L-LSPIN,linear,0.014,0.4,1580125
infiltratinglobularcarcinoma,60,0.5396825396825397,L-LSPIN,linear,0.014,0.4,1580125
other,23,0.5135135135135135,L-LSPIN,linear,0.014,0.4,1580125
infiltratingductalcarcinoma,220,0.5175122749590835,L-LSPIN,linear,0.014,0.4,1580126
infiltratinglobularcarcinoma,60,0.4497354497354497,L-LSPIN,linear,0.014,0.4,1580126
other,23,0.4324324324324324,L-LSPIN,linear,0.014,0.4,1580126
infiltratingductalcarcinoma,220,0.5819967266775777,L-LSPIN,linear,0.014,0.4,1580127
infiltratinglobularcarcinoma,60,0.6825396825396826,L-LSPIN,linear,0.014,0.4,1580127
other,23,0.4324324324324324,L-LSPIN,linear,0.014,0.4,1580127
infiltratingductalcarcinoma,220,0.6271685761047463,L-LSPIN,linear,0.021,0.4,1590123
infiltratinglobularcarcinoma,60,0.4285714285714285,L-LSPIN,linear,0.021,0.4,1590123
other,23,0.7567567567567568,L-LSPIN,linear,0.021,0.4,1590123
infiltratingductalcarcinoma,220,0.4965630114566284,L-LSPIN,linear,0.021,0.4,1590124
infiltratinglobularcarcinoma,60,0.4338624338624338,L-LSPIN,linear,0.021,0.4,1590124
other,23,0.4864864864864865,L-LSPIN,linear,0.021,0.4,1590124
infiltratingductalcarcinoma,220,0.5086743044189853,L-LSPIN,linear,0.021,0.4,1590125
infiltratinglobularcarcinoma,60,0.5555555555555556,L-LSPIN,linear,0.021,0.4,1590125
other,23,0.7297297297297297,L-LSPIN,linear,0.021,0.4,1590125
infiltratingductalcarcinoma,220,0.6857610474631751,L-LSPIN,linear,0.021,0.4,1590126
infiltratinglobularcarcinoma,60,0.5396825396825397,L-LSPIN,linear,0.021,0.4,1590126
other,23,0.7027027027027027,L-LSPIN,linear,0.021,0.4,1590126
infiltratingductalcarcinoma,220,0.6274959083469722,L-LSPIN,linear,0.021,0.4,1590127
infiltratinglobularcarcinoma,60,0.3174603174603174,L-LSPIN,linear,0.021,0.4,1590127
other,23,0.4864864864864865,L-LSPIN,linear,0.021,0.4,1590127
infiltratingductalcarcinoma,220,0.6752864157119476,L-LSPIN,linear,0.028,0.4,1600123
infiltratinglobularcarcinoma,60,0.5608465608465608,L-LSPIN,linear,0.028,0.4,1600123
other,23,0.4594594594594595,L-LSPIN,linear,0.028,0.4,1600123
infiltratingductalcarcinoma,220,0.555810147299509,L-LSPIN,linear,0.028,0.4,1600124
infiltratinglobularcarcinoma,60,0.4391534391534391,L-LSPIN,linear,0.028,0.4,1600124
other,23,0.5405405405405406,L-LSPIN,linear,0.028,0.4,1600124
infiltratingductalcarcinoma,220,0.5944353518821603,L-LSPIN,linear,0.028,0.4,1600125
infiltratinglobularcarcinoma,60,0.4497354497354497,L-LSPIN,linear,0.028,0.4,1600125
other,23,0.3513513513513513,L-LSPIN,linear,0.028,0.4,1600125
infiltratingductalcarcinoma,220,0.6507364975450082,L-LSPIN,linear,0.028,0.4,1600126
infiltratinglobularcarcinoma,60,0.6507936507936508,L-LSPIN,linear,0.028,0.4,1600126
other,23,0.6216216216216216,L-LSPIN,linear,0.028,0.4,1600126
infiltratingductalcarcinoma,220,0.6490998363338789,L-LSPIN,linear,0.028,0.4,1600127
infiltratinglobularcarcinoma,60,0.2433862433862433,L-LSPIN,linear,0.028,0.4,1600127
other,23,0.5405405405405406,L-LSPIN,linear,0.028,0.4,1600127
infiltratingductalcarcinoma,220,0.5973813420621932,L-LSPIN,linear,0.0035,0.0,1610123
infiltratinglobularcarcinoma,60,0.6825396825396826,L-LSPIN,linear,0.0035,0.0,1610123
other,23,0.4864864864864865,L-LSPIN,linear,0.0035,0.0,1610123
infiltratingductalcarcinoma,220,0.6821603927986907,L-LSPIN,linear,0.0035,0.0,1610124
infiltratinglobularcarcinoma,60,0.5608465608465608,L-LSPIN,linear,0.0035,0.0,1610124
other,23,0.6756756756756757,L-LSPIN,linear,0.0035,0.0,1610124
infiltratingductalcarcinoma,220,0.6608837970540098,L-LSPIN,linear,0.0035,0.0,1610125
infiltratinglobularcarcinoma,60,0.5185185185185185,L-LSPIN,linear,0.0035,0.0,1610125
other,23,0.5675675675675675,L-LSPIN,linear,0.0035,0.0,1610125
infiltratingductalcarcinoma,220,0.6297872340425532,L-LSPIN,linear,0.0035,0.0,1610126
infiltratinglobularcarcinoma,60,0.5238095238095238,L-LSPIN,linear,0.0035,0.0,1610126
other,23,0.5405405405405406,L-LSPIN,linear,0.0035,0.0,1610126
infiltratingductalcarcinoma,220,0.6150572831423895,L-LSPIN,linear,0.0035,0.0,1610127
infiltratinglobularcarcinoma,60,0.5873015873015873,L-LSPIN,linear,0.0035,0.0,1610127
other,23,0.5405405405405406,L-LSPIN,linear,0.0035,0.0,1610127
infiltratingductalcarcinoma,220,0.5819967266775777,L-LSPIN,linear,0.00525,0.0,1620123
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,linear,0.00525,0.0,1620123
other,23,0.5405405405405406,L-LSPIN,linear,0.00525,0.0,1620123
infiltratingductalcarcinoma,220,0.63240589198036,L-LSPIN,linear,0.00525,0.0,1620124
