model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-Concrete,0.4,0.0055,323.67974548339845,43.358476319430316,0.6443079443079444,0.037962570251394157,0.9353622099952631,0.013410804074932918,2337.0,372.4,408.42271548850374,10,0.8662475635235978,0.6562568963662303,2.730750818846057,0.8785903472822589,0.7852396083964739,0.8275862068965517,0.3793103448275862,0.13793103448275862,0.9655172413793104,0.9310344827586207,0.6482758620689655
L-Concrete,0.4,0.0044,476.6864959716797,52.82490384394389,0.6435053235053235,0.029298126777382992,0.952781764711091,0.006973374503173991,2271.5,559.7,572.6076137675061,10,0.8657937196738995,0.7200918409017282,2.899218946837995,0.7536981417871669,0.70596619122938,0.7931034482758621,0.3448275862068966,0.3103448275862069,0.7241379310344828,1.0,0.6344827586206897
L-Concrete,0.4,0.0033,754.9916381835938,58.72670962625644,0.6241932841932842,0.011817361653767431,0.9693386291918514,0.0037265847743984336,2925.2,915.4,901.9976321711254,10,0.8954274826773277,0.780734278924793,3.0598513479465863,0.7728868455660323,0.7204682001180311,0.3793103448275862,0.5172413793103449,0.6551724137931034,0.7931034482758621,0.7931034482758621,0.6275862068965518
L-Concrete,0.1,0.0055,236.70836181640624,24.756640479055978,0.625045045045045,0.035080902619833314,0.91759350855208,0.010678446595475698,2921.4,320.1,373.60722530066664,10,0.924096546727845,0.6875247552393923,2.789518770471152,0.7876722951961652,0.7254885602166757,0.41379310344827586,0.7931034482758621,0.20689655172413793,0.8275862068965517,0.8275862068965517,0.6137931034482758
L-LSPIN,0.2,0.00525,1894.5723510742187,425.03684134027117,0.6557575757575758,0.01819045703903897,0.9925028521323849,0.0025647023981082576,4516.9,3176.8,2685.2487870211157,10,0.9724429729206499,0.7918225018536544,3.15779793398841,0.8544205393814777,0.8079936006477049,0.9655172413793104,1.0,1.0,0.9655172413793104,0.034482758620689655,0.7931034482758621
L-LSPIN,0.4,0.00525,1767.0620727539062,212.77649441733953,0.6580180180180181,0.019211896453228166,0.9921636191104174,0.0011861159752704377,4268.2,2926.1,2475.978665632644,10,0.9488143116866947,0.7867850857308613,3.0911942554799703,0.8465257139327387,0.7871218822050098,1.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.10344827586206896,0.7793103448275861
L-LSPIN,0.1,0.00525,1930.7575805664062,457.4125144447339,0.6552661752661753,0.03335300992878199,0.9922689032179506,0.002638108927966865,4310.8,3133.3,2689.9718800303613,10,0.935834567446987,0.7877412581368047,3.1342907533383726,0.8689653575263611,0.8153429234057569,0.9310344827586207,0.8620689655172413,0.9655172413793104,1.0,0.06896551724137931,0.7655172413793104
L-LSPIN,0.2,0.007,951.1035339355469,176.41046297466855,0.6528910728910728,0.01971877778119137,0.9810092604029486,0.004642171720282894,3004.1,1380.0,1242.8444398663053,10,0.9571663517496095,0.6875975164265228,2.6876543209876544,0.7660490443617801,0.7351756134222864,0.896551724137931,0.9655172413793104,0.8620689655172413,0.8620689655172413,0.20689655172413793,0.7586206896551724
L-LSPIN,0.4,0.007,932.0299011230469,176.75215351749569,0.6432268632268633,0.023983219261663694,0.9809643218318447,0.004879565425580513,2546.9,1347.1,1206.7300257999393,10,0.934934744281473,0.6878952457154519,2.8326152683295542,0.8226841045624189,0.7647002672193046,0.8275862068965517,0.7931034482758621,0.896551724137931,0.896551724137931,0.3448275862068966,0.7517241379310345
L-LSPIN,0.1,0.00875,583.1717163085938,49.76786684840329,0.6301228501228502,0.027418084891290384,0.9694549751039776,0.003778097243559653,2219.2,825.6,753.5661272281762,10,0.9433458483768664,0.5810528508667733,2.3350466112370873,0.7275686640344371,0.6831240059793017,0.7586206896551724,0.896551724137931,0.6551724137931034,0.7586206896551724,0.4827586206896552,0.7103448275862069
