model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.014,0.1,2,3,0.4562090960154895,2.3507180650037798,0.3125,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.014,0.1,2,4,0.5606730791875981,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.014,0.1,3,4,0.5408772758665519,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,0.457062526346004,1.880574452003024,0.2352941176470588,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,0.4296002554058453,1.880574452003024,0.2352941176470588,1.958931720836483,0.2475247524752475
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,0.4952922462713042,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,0.5146535129409149,1.880574452003024,0.2352941176470588,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,0.4140514122544199,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,0.5214722119706859,2.2723607961703203,0.2989690721649484,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,0.4893108689433497,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,0.5179948144416886,2.5857898715041574,0.3548387096774194,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,0.4119623766189451,1.958931720836483,0.2475247524752475,1.7238599143361049,0.2115384615384615
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,0.5010727861111445,1.880574452003024,0.2352941176470588,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.028,0.1,0,1,0.4333298511354978,1.880574452003024,0.2352941176470588,1.7238599143361049,0.2115384615384615
LSPIN,lspin_tf,mlp,0.028,0.1,0,2,0.4030882421587824,1.802217183169564,0.2233009708737864,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.028,0.1,0,3,0.5144018681925495,2.2723607961703203,0.2989690721649484,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.028,0.1,0,4,0.4339435641233359,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.028,0.1,1,2,0.4453931620427468,2.037288989669942,0.26,1.958931720836483,0.2475247524752475
LSPIN,lspin_tf,mlp,0.028,0.1,1,3,0.3800228849980398,1.6455026455026456,0.2,1.880574452003024,0.2352941176470588
LSPIN,lspin_tf,mlp,0.028,0.1,1,4,0.4551260815303497,1.802217183169564,0.2233009708737864,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.028,0.1,2,3,0.419734558527121,1.6455026455026456,0.2,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.028,0.1,2,4,0.4355531558128457,2.2723607961703203,0.2989690721649484,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.028,0.1,3,4,0.4435064084664599,2.429075333837239,0.3263157894736842,1.802217183169564,0.2233009708737864
LSPIN,lspin_tf,mlp,0.0035,0.2,0,1,0.7520871573084659,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.2,0,2,0.7678981975096225,3.055933484504913,0.4482758620689655,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.2,0,3,0.7455641402982247,2.742504409171076,0.3846153846153846,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.2,0,4,0.722988117047683,2.429075333837239,0.3263157894736842,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.2,1,2,0.7990167746228541,3.055933484504913,0.4482758620689655,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,1,3,0.7207392802463006,2.6641471403376165,0.3695652173913043,3.526077097505669,0.5555555555555556
LSPIN,lspin_tf,mlp,0.0035,0.2,1,4,0.7595811771367,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,2,3,0.7432856809279613,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.2,2,4,0.7983182261737743,3.1342907533383726,0.4651162790697674,3.526077097505669,0.5555555555555556
LSPIN,lspin_tf,mlp,0.0035,0.2,3,4,0.7111917740572546,2.5857898715041574,0.3548387096774194,3.1342907533383726,0.4651162790697674
