model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
L-LSPIN,lspin_tf,0.15,0.007,0.0,10,11,0.741713628875151
L-Concrete,concrete,0.12,0.0033,0.0,3,4,0.6110702626290248
L-Concrete,concrete,0.12,0.0033,0.0,3,5,0.6420073526069755
L-Concrete,concrete,0.12,0.0033,0.0,3,6,0.7489220284605962
L-Concrete,concrete,0.12,0.0033,0.0,3,7,0.7460316010042897
L-Concrete,concrete,0.12,0.0033,0.0,3,8,0.710433270515591
L-Concrete,concrete,0.12,0.0033,0.0,3,9,0.8051387762218765
L-Concrete,concrete,0.12,0.0033,0.0,3,10,0.806386122790309
L-Concrete,concrete,0.12,0.0033,0.0,3,11,0.6443498550905699
L-Concrete,concrete,0.12,0.0033,0.0,4,5,0.66496765569442
L-Concrete,concrete,0.12,0.0033,0.0,4,6,0.6981296812555494
L-Concrete,concrete,0.12,0.0033,0.0,4,7,0.710998807707885
L-Concrete,concrete,0.12,0.0033,0.0,4,8,0.6971553648394815
L-Concrete,concrete,0.12,0.0033,0.0,4,9,0.6845689374831863
L-Concrete,concrete,0.12,0.0033,0.0,4,10,0.7345569244520229
L-Concrete,concrete,0.12,0.0033,0.0,4,11,0.712886875584603
L-Concrete,concrete,0.12,0.0033,0.0,5,6,0.7369626844861761
L-Concrete,concrete,0.12,0.0033,0.0,5,7,0.6970064685980893
L-Concrete,concrete,0.12,0.0033,0.0,5,8,0.7107029696883722
L-Concrete,concrete,0.12,0.0033,0.0,5,9,0.7081294415764688
L-Concrete,concrete,0.12,0.0033,0.0,5,10,0.7290066643070117
L-Concrete,concrete,0.12,0.0033,0.0,5,11,0.7024715380941644
L-Concrete,concrete,0.12,0.0033,0.0,6,7,0.735248635437499
L-Concrete,concrete,0.12,0.0033,0.0,6,8,0.6831095478305897
L-Concrete,concrete,0.12,0.0033,0.0,6,9,0.7626436909769259
L-Concrete,concrete,0.12,0.0033,0.0,6,10,0.7765007284800848
L-Concrete,concrete,0.12,0.0033,0.0,6,11,0.7521249650614881
L-Concrete,concrete,0.12,0.0033,0.0,7,8,0.7744489431511321
L-Concrete,concrete,0.12,0.0033,0.0,7,9,0.7733889837930737
L-Concrete,concrete,0.12,0.0033,0.0,7,10,0.8257162812685455
L-Concrete,concrete,0.12,0.0033,0.0,7,11,0.6293929541316642
L-Concrete,concrete,0.12,0.0033,0.0,8,9,0.7405151092146187
L-Concrete,concrete,0.12,0.0033,0.0,8,10,0.7590446690774482
L-Concrete,concrete,0.12,0.0033,0.0,8,11,0.584458730554651
L-Concrete,concrete,0.12,0.0033,0.0,9,10,0.8588471388525072
L-Concrete,concrete,0.12,0.0033,0.0,9,11,0.7221267800208632
L-Concrete,concrete,0.12,0.0033,0.0,10,11,0.7420935320664315
