histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
other,23,0.6216216216216216,L-Concrete,0.15,0.0066,0.2,1220124
infiltratingductalcarcinoma,220,0.6013093289689034,L-Concrete,0.15,0.0066,0.2,1220125
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.15,0.0066,0.2,1220125
other,23,0.3783783783783784,L-Concrete,0.15,0.0066,0.2,1220125
infiltratingductalcarcinoma,220,0.7054009819967266,L-Concrete,0.15,0.0044,0.2,1260123
infiltratinglobularcarcinoma,60,0.4814814814814814,L-Concrete,0.15,0.0044,0.2,1260123
other,23,0.6756756756756757,L-Concrete,0.15,0.0044,0.2,1260123
infiltratingductalcarcinoma,220,0.6405891980360066,L-Concrete,0.15,0.0044,0.2,1260124
infiltratinglobularcarcinoma,60,0.6243386243386243,L-Concrete,0.15,0.0044,0.2,1260124
other,23,0.6486486486486487,L-Concrete,0.15,0.0044,0.2,1260124
infiltratingductalcarcinoma,220,0.5944353518821603,L-Concrete,0.15,0.0044,0.2,1260125
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,0.15,0.0044,0.2,1260125
other,23,0.5405405405405406,L-Concrete,0.15,0.0044,0.2,1260125
infiltratingductalcarcinoma,220,0.5476268412438625,L-Concrete,0.15,0.0033,0.2,1300123
infiltratinglobularcarcinoma,60,0.4126984126984127,L-Concrete,0.15,0.0033,0.2,1300123
other,23,0.5675675675675675,L-Concrete,0.15,0.0033,0.2,1300123
infiltratingductalcarcinoma,220,0.5885433715220949,L-Concrete,0.15,0.0033,0.2,1300124
infiltratinglobularcarcinoma,60,0.3492063492063492,L-Concrete,0.15,0.0033,0.2,1300124
other,23,0.4864864864864865,L-Concrete,0.15,0.0033,0.2,1300124
infiltratingductalcarcinoma,220,0.6360065466448446,L-Concrete,0.15,0.0033,0.2,1300125
infiltratinglobularcarcinoma,60,0.7301587301587301,L-Concrete,0.15,0.0033,0.2,1300125
other,23,0.4324324324324324,L-Concrete,0.15,0.0033,0.2,1300125
infiltratingductalcarcinoma,220,0.5990180032733224,L-Concrete,0.15,0.00275,0.2,1340123
infiltratinglobularcarcinoma,60,0.4973544973544973,L-Concrete,0.15,0.00275,0.2,1340123
other,23,0.4324324324324324,L-Concrete,0.15,0.00275,0.2,1340123
infiltratingductalcarcinoma,220,0.6608837970540098,L-Concrete,0.15,0.00275,0.2,1340124
infiltratinglobularcarcinoma,60,0.4391534391534391,L-Concrete,0.15,0.00275,0.2,1340124
other,23,0.5135135135135135,L-Concrete,0.15,0.00275,0.2,1340124
infiltratingductalcarcinoma,220,0.569721767594108,L-Concrete,0.15,0.00275,0.2,1340125
infiltratinglobularcarcinoma,60,0.3915343915343915,L-Concrete,0.15,0.00275,0.2,1340125
other,23,0.5675675675675675,L-Concrete,0.15,0.00275,0.2,1340125
infiltratingductalcarcinoma,220,0.5458265139116203,L-Concrete,0.15,0.00165,0.2,1380123
infiltratinglobularcarcinoma,60,0.4497354497354497,L-Concrete,0.15,0.00165,0.2,1380123
other,23,0.3513513513513513,L-Concrete,0.15,0.00165,0.2,1380123
infiltratingductalcarcinoma,220,0.5754500818330606,L-Concrete,0.15,0.00165,0.2,1380124
infiltratinglobularcarcinoma,60,0.3015873015873015,L-Concrete,0.15,0.00165,0.2,1380124
other,23,0.5405405405405406,L-Concrete,0.15,0.00165,0.2,1380124
infiltratingductalcarcinoma,220,0.6036006546644844,L-Concrete,0.15,0.00165,0.2,1380125
infiltratinglobularcarcinoma,60,0.4603174603174603,L-Concrete,0.15,0.00165,0.2,1380125
other,23,0.6216216216216216,L-Concrete,0.15,0.00165,0.2,1380125
infiltratingductalcarcinoma,220,0.5839607201309329,L-Concrete,0.12,0.0066,0.2,1420123
infiltratinglobularcarcinoma,60,0.6349206349206349,L-Concrete,0.12,0.0066,0.2,1420123
other,23,0.5135135135135135,L-Concrete,0.12,0.0066,0.2,1420123
infiltratingductalcarcinoma,220,0.6602291325695581,L-Concrete,0.12,0.0066,0.2,1420124
infiltratinglobularcarcinoma,60,0.6613756613756614,L-Concrete,0.12,0.0066,0.2,1420124
other,23,0.3243243243243243,L-Concrete,0.12,0.0066,0.2,1420124
infiltratingductalcarcinoma,220,0.5993453355155482,L-Concrete,0.12,0.0066,0.2,1420125
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,0.12,0.0066,0.2,1420125
other,23,0.5135135135135135,L-Concrete,0.12,0.0066,0.2,1420125
infiltratingductalcarcinoma,220,0.6559738134206219,L-Concrete,0.12,0.0044,0.2,1460123
infiltratinglobularcarcinoma,60,0.7513227513227513,L-Concrete,0.12,0.0044,0.2,1460123
other,23,0.6216216216216216,L-Concrete,0.12,0.0044,0.2,1460123
infiltratingductalcarcinoma,220,0.5924713584288053,L-Concrete,0.12,0.0044,0.2,1460124
infiltratinglobularcarcinoma,60,0.5291005291005291,L-Concrete,0.12,0.0044,0.2,1460124
other,23,0.4324324324324324,L-Concrete,0.12,0.0044,0.2,1460124
infiltratingductalcarcinoma,220,0.6392798690671031,L-Concrete,0.12,0.0044,0.2,1460125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,0.12,0.0044,0.2,1460125
other,23,0.6756756756756757,L-Concrete,0.12,0.0044,0.2,1460125
infiltratingductalcarcinoma,220,0.6189852700490999,L-Concrete,0.12,0.0033,0.2,1500123
infiltratinglobularcarcinoma,60,0.4708994708994709,L-Concrete,0.12,0.0033,0.2,1500123
other,23,0.7027027027027027,L-Concrete,0.12,0.0033,0.2,1500123
infiltratingductalcarcinoma,220,0.627823240589198,L-Concrete,0.12,0.0033,0.2,1500124
infiltratinglobularcarcinoma,60,0.4497354497354497,L-Concrete,0.12,0.0033,0.2,1500124
other,23,0.5405405405405406,L-Concrete,0.12,0.0033,0.2,1500124
infiltratingductalcarcinoma,220,0.5459901800327333,L-Concrete,0.12,0.0033,0.2,1500125
infiltratinglobularcarcinoma,60,0.3809523809523809,L-Concrete,0.12,0.0033,0.2,1500125
other,23,0.4054054054054054,L-Concrete,0.12,0.0033,0.2,1500125
infiltratingductalcarcinoma,220,0.6610474631751228,L-Concrete,0.12,0.00275,0.2,1540123
infiltratinglobularcarcinoma,60,0.4074074074074074,L-Concrete,0.12,0.00275,0.2,1540123
other,23,0.5405405405405406,L-Concrete,0.12,0.00275,0.2,1540123
infiltratingductalcarcinoma,220,0.4913256955810147,L-Concrete,0.12,0.00275,0.2,1540124
infiltratinglobularcarcinoma,60,0.4656084656084656,L-Concrete,0.12,0.00275,0.2,1540124
other,23,0.5135135135135135,L-Concrete,0.12,0.00275,0.2,1540124
infiltratingductalcarcinoma,220,0.5330605564648118,L-Concrete,0.12,0.00275,0.2,1540125
infiltratinglobularcarcinoma,60,0.4708994708994709,L-Concrete,0.12,0.00275,0.2,1540125
other,23,0.4054054054054054,L-Concrete,0.12,0.00275,0.2,1540125
infiltratingductalcarcinoma,220,0.5412438625204583,L-Concrete,0.12,0.00165,0.2,1580123
infiltratinglobularcarcinoma,60,0.291005291005291,L-Concrete,0.12,0.00165,0.2,1580123
other,23,0.5405405405405406,L-Concrete,0.12,0.00165,0.2,1580123
infiltratingductalcarcinoma,220,0.6919803600654665,L-Concrete,0.12,0.00165,0.2,1580124
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,0.12,0.00165,0.2,1580124
other,23,0.5945945945945946,L-Concrete,0.12,0.00165,0.2,1580124
infiltratingductalcarcinoma,220,0.5654664484451718,L-Concrete,0.12,0.00165,0.2,1580125
infiltratinglobularcarcinoma,60,0.3783068783068783,L-Concrete,0.12,0.00165,0.2,1580125
other,23,0.5405405405405406,L-Concrete,0.12,0.00165,0.2,1580125
infiltratingductalcarcinoma,220,0.5404255319148936,LSPIN,0.15,0.014,0.4,30123
infiltratinglobularcarcinoma,60,0.5132275132275133,LSPIN,0.15,0.014,0.4,30123
other,23,0.5675675675675675,LSPIN,0.15,0.014,0.4,30123
infiltratingductalcarcinoma,220,0.6366612111292962,LSPIN,0.15,0.014,0.4,30124
infiltratinglobularcarcinoma,60,0.4973544973544973,LSPIN,0.15,0.014,0.4,30124
other,23,0.5945945945945946,LSPIN,0.15,0.014,0.4,30124
infiltratingductalcarcinoma,220,0.6435351882160393,LSPIN,0.15,0.014,0.4,30125
infiltratinglobularcarcinoma,60,0.455026455026455,LSPIN,0.15,0.014,0.4,30125
other,23,0.2972972972972973,LSPIN,0.15,0.014,0.4,30125
infiltratingductalcarcinoma,220,0.6353518821603928,LSPIN,0.15,0.0105,0.4,70123
infiltratinglobularcarcinoma,60,0.4444444444444444,LSPIN,0.15,0.0105,0.4,70123
other,23,0.6216216216216216,LSPIN,0.15,0.0105,0.4,70123
infiltratingductalcarcinoma,220,0.5862520458265139,LSPIN,0.15,0.0105,0.4,70124
infiltratinglobularcarcinoma,60,0.5396825396825397,LSPIN,0.15,0.0105,0.4,70124
other,23,0.6216216216216216,LSPIN,0.15,0.0105,0.4,70124
infiltratingductalcarcinoma,220,0.5980360065466448,LSPIN,0.15,0.0105,0.4,70125
infiltratinglobularcarcinoma,60,0.5079365079365079,LSPIN,0.15,0.0105,0.4,70125
other,23,0.5945945945945946,LSPIN,0.15,0.0105,0.4,70125
infiltratingductalcarcinoma,220,0.4916530278232406,LSPIN,0.15,0.00875,0.4,110123
infiltratinglobularcarcinoma,60,0.4973544973544973,LSPIN,0.15,0.00875,0.4,110123
other,23,0.5675675675675675,LSPIN,0.15,0.00875,0.4,110123
infiltratingductalcarcinoma,220,0.6130932896890343,LSPIN,0.15,0.00875,0.4,110124
infiltratinglobularcarcinoma,60,0.5555555555555556,LSPIN,0.15,0.00875,0.4,110124
other,23,0.4324324324324324,LSPIN,0.15,0.00875,0.4,110124
infiltratingductalcarcinoma,220,0.688379705400982,LSPIN,0.15,0.00875,0.4,110125
infiltratinglobularcarcinoma,60,0.5873015873015873,LSPIN,0.15,0.00875,0.4,110125
other,23,0.5945945945945946,LSPIN,0.15,0.00875,0.4,110125
infiltratingductalcarcinoma,220,0.6108019639934533,LSPIN,0.15,0.007,0.4,150123
infiltratinglobularcarcinoma,60,0.5132275132275133,LSPIN,0.15,0.007,0.4,150123
other,23,0.5675675675675675,LSPIN,0.15,0.007,0.4,150123
infiltratingductalcarcinoma,220,0.5996726677577742,LSPIN,0.15,0.007,0.4,150124
infiltratinglobularcarcinoma,60,0.5661375661375662,LSPIN,0.15,0.007,0.4,150124
other,23,0.5945945945945946,LSPIN,0.15,0.007,0.4,150124
infiltratingductalcarcinoma,220,0.6036006546644844,LSPIN,0.15,0.007,0.4,150125
infiltratinglobularcarcinoma,60,0.5714285714285714,LSPIN,0.15,0.007,0.4,150125
other,23,0.5405405405405406,LSPIN,0.15,0.007,0.4,150125
infiltratingductalcarcinoma,220,0.6693944353518821,LSPIN,0.15,0.00525,0.4,190123
infiltratinglobularcarcinoma,60,0.5185185185185185,LSPIN,0.15,0.00525,0.4,190123
other,23,0.4594594594594595,LSPIN,0.15,0.00525,0.4,190123
infiltratingductalcarcinoma,220,0.6389525368248773,LSPIN,0.15,0.00525,0.4,190124
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.15,0.00525,0.4,190124
other,23,0.5135135135135135,LSPIN,0.15,0.00525,0.4,190124
infiltratingductalcarcinoma,220,0.5623567921440262,LSPIN,0.15,0.00525,0.4,190125
infiltratinglobularcarcinoma,60,0.5925925925925926,LSPIN,0.15,0.00525,0.4,190125
other,23,0.5945945945945946,LSPIN,0.15,0.00525,0.4,190125
infiltratingductalcarcinoma,220,0.5585924713584288,LSPIN,0.12,0.014,0.4,230123
infiltratinglobularcarcinoma,60,0.8095238095238095,LSPIN,0.12,0.014,0.4,230123
other,23,0.6486486486486487,LSPIN,0.12,0.014,0.4,230123
infiltratingductalcarcinoma,220,0.6785597381342062,LSPIN,0.12,0.014,0.4,230124
infiltratinglobularcarcinoma,60,0.5132275132275133,LSPIN,0.12,0.014,0.4,230124
other,23,0.4594594594594595,LSPIN,0.12,0.014,0.4,230124
infiltratingductalcarcinoma,220,0.593126022913257,LSPIN,0.12,0.014,0.4,230125
infiltratinglobularcarcinoma,60,0.5873015873015873,LSPIN,0.12,0.014,0.4,230125
other,23,0.4594594594594595,LSPIN,0.12,0.014,0.4,230125
infiltratingductalcarcinoma,220,0.623240589198036,LSPIN,0.12,0.0105,0.4,270123
infiltratinglobularcarcinoma,60,0.4603174603174603,LSPIN,0.12,0.0105,0.4,270123
other,23,0.5675675675675675,LSPIN,0.12,0.0105,0.4,270123
infiltratingductalcarcinoma,220,0.4959083469721768,LSPIN,0.12,0.0105,0.4,270124
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.12,0.0105,0.4,270124
other,23,0.5405405405405406,LSPIN,0.12,0.0105,0.4,270124
infiltratingductalcarcinoma,220,0.6379705400981996,LSPIN,0.12,0.0105,0.4,270125
infiltratinglobularcarcinoma,60,0.3756613756613756,LSPIN,0.12,0.0105,0.4,270125
other,23,0.6216216216216216,LSPIN,0.12,0.0105,0.4,270125
infiltratingductalcarcinoma,220,0.6527004909983634,LSPIN,0.12,0.00875,0.4,310123
infiltratinglobularcarcinoma,60,0.5079365079365079,LSPIN,0.12,0.00875,0.4,310123
other,23,0.5405405405405406,LSPIN,0.12,0.00875,0.4,310123
infiltratingductalcarcinoma,220,0.6052373158756138,LSPIN,0.12,0.00875,0.4,310124
infiltratinglobularcarcinoma,60,0.5396825396825397,LSPIN,0.12,0.00875,0.4,310124
other,23,0.5135135135135135,LSPIN,0.12,0.00875,0.4,310124
infiltratingductalcarcinoma,220,0.623240589198036,LSPIN,0.12,0.00875,0.4,310125
infiltratinglobularcarcinoma,60,0.5185185185185185,LSPIN,0.12,0.00875,0.4,310125
other,23,0.6756756756756757,LSPIN,0.12,0.00875,0.4,310125
infiltratingductalcarcinoma,220,0.5695581014729951,LSPIN,0.12,0.007,0.4,350123
infiltratinglobularcarcinoma,60,0.3703703703703703,LSPIN,0.12,0.007,0.4,350123
other,23,0.6216216216216216,LSPIN,0.12,0.007,0.4,350123
infiltratingductalcarcinoma,220,0.6209492635024549,LSPIN,0.12,0.007,0.4,350124
infiltratinglobularcarcinoma,60,0.5555555555555556,LSPIN,0.12,0.007,0.4,350124
other,23,0.6756756756756757,LSPIN,0.12,0.007,0.4,350124
infiltratingductalcarcinoma,220,0.6065466448445171,LSPIN,0.12,0.007,0.4,350125
infiltratinglobularcarcinoma,60,0.5978835978835979,LSPIN,0.12,0.007,0.4,350125
other,23,0.5405405405405406,LSPIN,0.12,0.007,0.4,350125
infiltratingductalcarcinoma,220,0.6589198036006547,LSPIN,0.12,0.00525,0.4,390123
infiltratinglobularcarcinoma,60,0.5608465608465608,LSPIN,0.12,0.00525,0.4,390123
other,23,0.4324324324324324,LSPIN,0.12,0.00525,0.4,390123
infiltratingductalcarcinoma,220,0.6536824877250409,LSPIN,0.12,0.00525,0.4,390124
infiltratinglobularcarcinoma,60,0.4232804232804232,LSPIN,0.12,0.00525,0.4,390124
other,23,0.4864864864864865,LSPIN,0.12,0.00525,0.4,390124
infiltratingductalcarcinoma,220,0.6631751227495908,LSPIN,0.12,0.00525,0.4,390125
infiltratinglobularcarcinoma,60,0.6455026455026455,LSPIN,0.12,0.00525,0.4,390125
other,23,0.5675675675675675,LSPIN,0.12,0.00525,0.4,390125
infiltratingductalcarcinoma,220,0.5718494271685761,L-LSPIN,0.15,0.021,0.4,430123
infiltratinglobularcarcinoma,60,0.4973544973544973,L-LSPIN,0.15,0.021,0.4,430123
other,23,0.7297297297297297,L-LSPIN,0.15,0.021,0.4,430123
infiltratingductalcarcinoma,220,0.5967266775777414,L-LSPIN,0.15,0.021,0.4,430124
infiltratinglobularcarcinoma,60,0.492063492063492,L-LSPIN,0.15,0.021,0.4,430124
other,23,0.5135135135135135,L-LSPIN,0.15,0.021,0.4,430124
infiltratingductalcarcinoma,220,0.6085106382978723,L-LSPIN,0.15,0.021,0.4,430125
infiltratinglobularcarcinoma,60,0.3968253968253968,L-LSPIN,0.15,0.021,0.4,430125
other,23,0.3513513513513513,L-LSPIN,0.15,0.021,0.4,430125
infiltratingductalcarcinoma,220,0.6052373158756138,L-LSPIN,0.15,0.014,0.4,470123
infiltratinglobularcarcinoma,60,0.7037037037037037,L-LSPIN,0.15,0.014,0.4,470123
other,23,0.5405405405405406,L-LSPIN,0.15,0.014,0.4,470123
infiltratingductalcarcinoma,220,0.6965630114566285,L-LSPIN,0.15,0.014,0.4,470124
infiltratinglobularcarcinoma,60,0.5238095238095238,L-LSPIN,0.15,0.014,0.4,470124
other,23,0.3513513513513513,L-LSPIN,0.15,0.014,0.4,470124
infiltratingductalcarcinoma,220,0.6242225859247136,L-LSPIN,0.15,0.014,0.4,470125
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,0.15,0.014,0.4,470125
other,23,0.5405405405405406,L-LSPIN,0.15,0.014,0.4,470125
infiltratingductalcarcinoma,220,0.581342062193126,L-LSPIN,0.15,0.0105,0.4,510123
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,0.15,0.0105,0.4,510123
other,23,0.7297297297297297,L-LSPIN,0.15,0.0105,0.4,510123
infiltratingductalcarcinoma,220,0.5793780687397708,L-LSPIN,0.15,0.0105,0.4,510124
infiltratinglobularcarcinoma,60,0.4338624338624338,L-LSPIN,0.15,0.0105,0.4,510124
other,23,0.5945945945945946,L-LSPIN,0.15,0.0105,0.4,510124
infiltratingductalcarcinoma,220,0.6847790507364976,L-LSPIN,0.15,0.0105,0.4,510125
infiltratinglobularcarcinoma,60,0.5132275132275133,L-LSPIN,0.15,0.0105,0.4,510125
other,23,0.5405405405405406,L-LSPIN,0.15,0.0105,0.4,510125
infiltratingductalcarcinoma,220,0.6536824877250409,L-LSPIN,0.15,0.00875,0.4,550123
infiltratinglobularcarcinoma,60,0.656084656084656,L-LSPIN,0.15,0.00875,0.4,550123
other,23,0.5405405405405406,L-LSPIN,0.15,0.00875,0.4,550123
infiltratingductalcarcinoma,220,0.6173486088379705,L-LSPIN,0.15,0.00875,0.4,550124
infiltratinglobularcarcinoma,60,0.6296296296296297,L-LSPIN,0.15,0.00875,0.4,550124
other,23,0.4324324324324324,L-LSPIN,0.15,0.00875,0.4,550124
infiltratingductalcarcinoma,220,0.5476268412438625,L-LSPIN,0.15,0.00875,0.4,550125
infiltratinglobularcarcinoma,60,0.4603174603174603,L-LSPIN,0.15,0.00875,0.4,550125
other,23,0.5675675675675675,L-LSPIN,0.15,0.00875,0.4,550125
infiltratingductalcarcinoma,220,0.6733224222585925,L-LSPIN,0.15,0.007,0.4,590123
infiltratinglobularcarcinoma,60,0.7777777777777778,L-LSPIN,0.15,0.007,0.4,590123
other,23,0.4864864864864865,L-LSPIN,0.15,0.007,0.4,590123
infiltratingductalcarcinoma,220,0.646481178396072,L-LSPIN,0.15,0.007,0.4,590124
infiltratinglobularcarcinoma,60,0.5238095238095238,L-LSPIN,0.15,0.007,0.4,590124
other,23,0.5945945945945946,L-LSPIN,0.15,0.007,0.4,590124
infiltratingductalcarcinoma,220,0.5679214402618658,L-LSPIN,0.15,0.007,0.4,590125
infiltratinglobularcarcinoma,60,0.5291005291005291,L-LSPIN,0.15,0.007,0.4,590125
other,23,0.4054054054054054,L-LSPIN,0.15,0.007,0.4,590125
infiltratingductalcarcinoma,220,0.6075286415711948,L-LSPIN,0.12,0.021,0.4,630123
infiltratinglobularcarcinoma,60,0.455026455026455,L-LSPIN,0.12,0.021,0.4,630123
other,23,0.5135135135135135,L-LSPIN,0.12,0.021,0.4,630123
infiltratingductalcarcinoma,220,0.576759410801964,L-LSPIN,0.12,0.021,0.4,630124
infiltratinglobularcarcinoma,60,0.6772486772486772,L-LSPIN,0.12,0.021,0.4,630124
other,23,0.5135135135135135,L-LSPIN,0.12,0.021,0.4,630124
infiltratingductalcarcinoma,220,0.567266775777414,L-LSPIN,0.12,0.021,0.4,630125
infiltratinglobularcarcinoma,60,0.5661375661375662,L-LSPIN,0.12,0.021,0.4,630125
other,23,0.5675675675675675,L-LSPIN,0.12,0.021,0.4,630125
infiltratingductalcarcinoma,220,0.6595744680851063,L-LSPIN,0.12,0.014,0.4,670123
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,0.12,0.014,0.4,670123
other,23,0.6756756756756757,L-LSPIN,0.12,0.014,0.4,670123
infiltratingductalcarcinoma,220,0.6340425531914894,L-LSPIN,0.12,0.014,0.4,670124
infiltratinglobularcarcinoma,60,0.4285714285714285,L-LSPIN,0.12,0.014,0.4,670124
other,23,0.5405405405405406,L-LSPIN,0.12,0.014,0.4,670124
infiltratingductalcarcinoma,220,0.6543371522094926,L-LSPIN,0.12,0.014,0.4,670125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-LSPIN,0.12,0.014,0.4,670125
other,23,0.5675675675675675,L-LSPIN,0.12,0.014,0.4,670125
infiltratingductalcarcinoma,220,0.6358428805237316,L-LSPIN,0.12,0.0105,0.4,710123
infiltratinglobularcarcinoma,60,0.3809523809523809,L-LSPIN,0.12,0.0105,0.4,710123
other,23,0.5945945945945946,L-LSPIN,0.12,0.0105,0.4,710123
infiltratingductalcarcinoma,220,0.7181669394435352,L-LSPIN,0.12,0.0105,0.4,710124
infiltratinglobularcarcinoma,60,0.6931216931216931,L-LSPIN,0.12,0.0105,0.4,710124
other,23,0.3783783783783784,L-LSPIN,0.12,0.0105,0.4,710124
infiltratingductalcarcinoma,220,0.5342062193126023,L-LSPIN,0.12,0.0105,0.4,710125
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,0.12,0.0105,0.4,710125
other,23,0.8108108108108109,L-LSPIN,0.12,0.0105,0.4,710125
infiltratingductalcarcinoma,220,0.6831423895253682,L-LSPIN,0.12,0.00875,0.4,750123
infiltratinglobularcarcinoma,60,0.6507936507936508,L-LSPIN,0.12,0.00875,0.4,750123
other,23,0.6216216216216216,L-LSPIN,0.12,0.00875,0.4,750123
infiltratingductalcarcinoma,220,0.6589198036006547,L-LSPIN,0.12,0.00875,0.4,750124
infiltratinglobularcarcinoma,60,0.4629629629629629,L-LSPIN,0.12,0.00875,0.4,750124
other,23,0.4324324324324324,L-LSPIN,0.12,0.00875,0.4,750124
infiltratingductalcarcinoma,220,0.6490998363338789,L-LSPIN,0.12,0.00875,0.4,750125
infiltratinglobularcarcinoma,60,0.6190476190476191,L-LSPIN,0.12,0.00875,0.4,750125
other,23,0.4594594594594595,L-LSPIN,0.12,0.00875,0.4,750125
infiltratingductalcarcinoma,220,0.523240589198036,L-LSPIN,0.12,0.007,0.4,790123
infiltratinglobularcarcinoma,60,0.6402116402116402,L-LSPIN,0.12,0.007,0.4,790123
other,23,0.5675675675675675,L-LSPIN,0.12,0.007,0.4,790123
infiltratingductalcarcinoma,220,0.7004909983633388,L-LSPIN,0.12,0.007,0.4,790124
infiltratinglobularcarcinoma,60,0.4814814814814814,L-LSPIN,0.12,0.007,0.4,790124
other,23,0.4864864864864865,L-LSPIN,0.12,0.007,0.4,790124
infiltratingductalcarcinoma,220,0.6088379705400983,L-LSPIN,0.12,0.007,0.4,790125
infiltratinglobularcarcinoma,60,0.5132275132275133,L-LSPIN,0.12,0.007,0.4,790125
other,23,0.6486486486486487,L-LSPIN,0.12,0.007,0.4,790125
infiltratingductalcarcinoma,220,0.5358428805237316,Concrete,0.15,0.0055,0.4,830123
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.15,0.0055,0.4,830123
other,23,0.2162162162162162,Concrete,0.15,0.0055,0.4,830123
infiltratingductalcarcinoma,220,0.5374795417348609,Concrete,0.15,0.0055,0.4,830124
infiltratinglobularcarcinoma,60,0.7724867724867724,Concrete,0.15,0.0055,0.4,830124
other,23,0.3243243243243243,Concrete,0.15,0.0055,0.4,830124
infiltratingductalcarcinoma,220,0.678887070376432,Concrete,0.15,0.0055,0.4,830125
infiltratinglobularcarcinoma,60,0.6296296296296297,Concrete,0.15,0.0055,0.4,830125
other,23,0.4594594594594595,Concrete,0.15,0.0055,0.4,830125
infiltratingductalcarcinoma,220,0.5391162029459902,Concrete,0.15,0.0044,0.4,870123
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.15,0.0044,0.4,870123
other,23,0.4864864864864865,Concrete,0.15,0.0044,0.4,870123
infiltratingductalcarcinoma,220,0.4824877250409165,Concrete,0.15,0.0044,0.4,870124
infiltratinglobularcarcinoma,60,0.2328042328042328,Concrete,0.15,0.0044,0.4,870124
other,23,0.4324324324324324,Concrete,0.15,0.0044,0.4,870124
infiltratingductalcarcinoma,220,0.5073649754500819,Concrete,0.15,0.0044,0.4,870125
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.15,0.0044,0.4,870125
other,23,0.3783783783783784,Concrete,0.15,0.0044,0.4,870125
infiltratingductalcarcinoma,220,0.6376432078559738,Concrete,0.15,0.0033,0.4,910123
infiltratinglobularcarcinoma,60,0.492063492063492,Concrete,0.15,0.0033,0.4,910123
other,23,0.5135135135135135,Concrete,0.15,0.0033,0.4,910123
infiltratingductalcarcinoma,220,0.4851063829787234,Concrete,0.15,0.0033,0.4,910124
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.15,0.0033,0.4,910124
other,23,0.4324324324324324,Concrete,0.15,0.0033,0.4,910124
infiltratingductalcarcinoma,220,0.5800327332242226,Concrete,0.15,0.0033,0.4,910125
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.15,0.0033,0.4,910125
other,23,0.3783783783783784,Concrete,0.15,0.0033,0.4,910125
infiltratingductalcarcinoma,220,0.5842880523731587,Concrete,0.15,0.00275,0.4,950123
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.15,0.00275,0.4,950123
other,23,0.6216216216216216,Concrete,0.15,0.00275,0.4,950123
infiltratingductalcarcinoma,220,0.6543371522094926,Concrete,0.15,0.00275,0.4,950124
infiltratinglobularcarcinoma,60,0.7301587301587301,Concrete,0.15,0.00275,0.4,950124
other,23,0.4864864864864865,Concrete,0.15,0.00275,0.4,950124
infiltratingductalcarcinoma,220,0.6772504091653028,Concrete,0.15,0.00275,0.4,950125
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.15,0.00275,0.4,950125
other,23,0.5945945945945946,Concrete,0.15,0.00275,0.4,950125
infiltratingductalcarcinoma,220,0.5963993453355155,Concrete,0.15,0.0022,0.4,990123
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.15,0.0022,0.4,990123
other,23,0.2702702702702703,Concrete,0.15,0.0022,0.4,990123
infiltratingductalcarcinoma,220,0.639607201309329,Concrete,0.15,0.0022,0.4,990124
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.15,0.0022,0.4,990124
other,23,0.4864864864864865,Concrete,0.15,0.0022,0.4,990124
infiltratingductalcarcinoma,220,0.5829787234042553,Concrete,0.15,0.0022,0.4,990125
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.15,0.0022,0.4,990125
other,23,0.3783783783783784,Concrete,0.15,0.0022,0.4,990125
infiltratingductalcarcinoma,220,0.5309328968903437,Concrete,0.12,0.0055,0.4,1030123
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.12,0.0055,0.4,1030123
other,23,0.4054054054054054,Concrete,0.12,0.0055,0.4,1030123
infiltratingductalcarcinoma,220,0.6523731587561374,Concrete,0.12,0.0055,0.4,1030124
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.12,0.0055,0.4,1030124
other,23,0.2972972972972973,Concrete,0.12,0.0055,0.4,1030124
infiltratingductalcarcinoma,220,0.6968903436988544,Concrete,0.12,0.0055,0.4,1030125
