model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
L-Concrete,concrete,0.12,0.00165,0.2,0,1,0.5601102641146339,2.35071806500378,0.3125,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.12,0.00165,0.2,0,2,0.6712747304865745,2.6641471403376165,0.3695652173913043,2.507432602670698,0.3404255319148936
L-Concrete,concrete,0.12,0.00165,0.2,1,2,0.5482623086307008,1.802217183169564,0.2233009708737864,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.15,0.014,0.4,0,1,0.4959512253153602,2.037288989669942,0.26,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.15,0.014,0.4,0,2,0.4508726575505611,2.6641471403376165,0.3695652173913043,1.802217183169564,0.2233009708737864
LSPIN,lspin_tf,0.15,0.014,0.4,1,2,0.4951486906298566,2.1940035273368608,0.2857142857142857,1.958931720836483,0.2475247524752475
LSPIN,lspin_tf,0.15,0.0105,0.4,0,1,0.567686523131946,2.2723607961703203,0.2989690721649484,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.0105,0.4,0,2,0.4506883668806941,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
LSPIN,lspin_tf,0.15,0.0105,0.4,1,2,0.4793153127528942,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.15,0.00875,0.4,0,1,0.4719949781925799,2.1940035273368608,0.2857142857142857,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.15,0.00875,0.4,0,2,0.6215669460344774,1.802217183169564,0.2233009708737864,2.8208616780045355,0.4
LSPIN,lspin_tf,0.15,0.00875,0.4,1,2,0.4620103800508566,2.8992189468379945,0.4157303370786517,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.15,0.007,0.4,0,1,0.6724669573138226,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.15,0.007,0.4,0,2,0.6292531621066476,2.6641471403376165,0.3695652173913043,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.15,0.007,0.4,1,2,0.5793804094254464,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.15,0.00525,0.4,0,1,0.5509272144374917,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.15,0.00525,0.4,0,2,0.5519745611034176,2.2723607961703203,0.2989690721649484,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.00525,0.4,1,2,0.5364430696592101,2.5857898715041574,0.3548387096774194,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.014,0.4,0,1,0.5424047256814106,1.7238599143361049,0.2115384615384615,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.014,0.4,0,2,0.5163616304170009,1.880574452003024,0.2352941176470588,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.12,0.014,0.4,1,2,0.5647349432577844,1.958931720836483,0.2475247524752475,2.35071806500378,0.3125
LSPIN,lspin_tf,0.12,0.0105,0.4,0,1,0.5081711008412898,1.958931720836483,0.2475247524752475,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.12,0.0105,0.4,0,2,0.5940735108358807,2.35071806500378,0.3125,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.0105,0.4,1,2,0.609420552927426,1.880574452003024,0.2352941176470588,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.12,0.00875,0.4,0,1,0.5980803957343047,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.12,0.00875,0.4,0,2,0.5771027337099534,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.00875,0.4,1,2,0.521888806374396,2.429075333837239,0.3263157894736842,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.007,0.4,0,1,0.6137739043802071,2.1940035273368608,0.2857142857142857,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.12,0.007,0.4,0,2,0.6080847120574364,1.4104308390022675,0.1666666666666666,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.12,0.007,0.4,1,2,0.6209140291532458,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.00525,0.4,0,1,0.5664830121014313,2.6641471403376165,0.3695652173913043,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.12,0.00525,0.4,0,2,0.5652792731524131,1.958931720836483,0.2475247524752475,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.12,0.00525,0.4,1,2,0.6642987799487476,2.2723607961703203,0.2989690721649484,2.8992189468379945,0.4157303370786517
L-LSPIN,lspin_tf,0.15,0.021,0.4,0,1,0.4206966977007039,1.802217183169564,0.2233009708737864,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.15,0.021,0.4,0,2,0.3319161285722974,1.7238599143361049,0.2115384615384615,1.6455026455026456,0.2
L-LSPIN,lspin_tf,0.15,0.021,0.4,1,2,0.3431190099658126,1.802217183169564,0.2233009708737864,1.488788107835727,0.1775700934579439
L-LSPIN,lspin_tf,0.15,0.014,0.4,0,1,0.5023503859418841,1.880574452003024,0.2352941176470588,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,0.15,0.014,0.4,0,2,0.4671600399804037,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.014,0.4,1,2,0.5488570783599932,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.15,0.0105,0.4,0,1,0.3908046617419184,1.7238599143361049,0.2115384615384615,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,0.15,0.0105,0.4,0,2,0.5580026044803154,2.1940035273368608,0.2857142857142857,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.15,0.0105,0.4,1,2,0.5502761258503569,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,0.15,0.00875,0.4,0,1,0.4663089453236029,2.2723607961703203,0.2989690721649484,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.00875,0.4,0,2,0.4743338668789472,2.507432602670698,0.3404255319148936,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.00875,0.4,1,2,0.4075882980833946,2.1940035273368608,0.2857142857142857,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,0.15,0.007,0.4,0,1,0.655168022619217,2.8208616780045355,0.4,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.15,0.007,0.4,0,2,0.6233635723148367,2.1156462585034013,0.2727272727272727,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.15,0.007,0.4,1,2,0.4549375458930731,1.488788107835727,0.1775700934579439,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.021,0.4,0,1,0.4759664372765964,2.037288989669942,0.26,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.12,0.021,0.4,0,2,0.4515662844387668,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,0.12,0.021,0.4,1,2,0.5005037191192828,2.1156462585034013,0.2727272727272727,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.014,0.4,0,1,0.483653193859983,2.429075333837239,0.3263157894736842,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.12,0.014,0.4,0,2,0.5377912397240867,2.2723607961703203,0.2989690721649484,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.12,0.014,0.4,1,2,0.5701955840969852,2.742504409171076,0.3846153846153846,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,0.12,0.0105,0.4,0,1,0.4071181254681673,2.2723607961703203,0.2989690721649484,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.12,0.0105,0.4,0,2,0.565740376760172,2.742504409171076,0.3846153846153846,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,0.12,0.0105,0.4,1,2,0.3230423994364891,1.880574452003024,0.2352941176470588,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,0.12,0.00875,0.4,0,1,0.5428148495515882,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,0.12,0.00875,0.4,0,2,0.630828837720318,2.507432602670698,0.3404255319148936,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,0.12,0.00875,0.4,1,2,0.565184471625142,2.507432602670698,0.3404255319148936,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.007,0.4,0,1,0.591466087652174,2.5857898715041574,0.3548387096774194,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.12,0.007,0.4,0,2,0.5070481968263749,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.007,0.4,1,2,0.5305905065435089,2.1156462585034013,0.2727272727272727,2.507432602670698,0.3404255319148936
Concrete,concrete,0.15,0.0055,0.4,0,1,0.2133678926070067,1.5671453766691863,0.1886792452830188,1.802217183169564,0.2233009708737864
Concrete,concrete,0.15,0.0055,0.4,0,2,0.1384508775914925,1.488788107835727,0.1775700934579439,1.4104308390022675,0.1666666666666666
Concrete,concrete,0.15,0.0055,0.4,1,2,0.1019984264678863,1.6455026455026456,0.2,1.253716301335349,0.1454545454545454
Concrete,concrete,0.15,0.0044,0.4,0,1,0.3309836769448461,1.3320735701688082,0.1559633027522936,1.958931720836483,0.2475247524752475
Concrete,concrete,0.15,0.0044,0.4,0,2,0.2871644287650882,1.4104308390022675,0.1666666666666666,1.802217183169564,0.2233009708737864
Concrete,concrete,0.15,0.0044,0.4,1,2,0.1889634311826803,1.0970017636684304,0.125,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.0033,0.4,0,1,0.5066926063610427,1.7238599143361049,0.2115384615384615,2.2723607961703203,0.2989690721649484
Concrete,concrete,0.15,0.0033,0.4,0,2,0.3828102479618825,2.429075333837239,0.3263157894736842,2.1156462585034013,0.2727272727272727
Concrete,concrete,0.15,0.0033,0.4,1,2,0.5377641283776673,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
Concrete,concrete,0.15,0.00275,0.4,0,1,0.367199868103124,2.35071806500378,0.3125,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.00275,0.4,0,2,0.2616216336065718,1.6455026455026456,0.2,1.7238599143361049,0.2115384615384615
Concrete,concrete,0.15,0.00275,0.4,1,2,0.3729488673131383,2.2723607961703203,0.2989690721649484,2.037288989669942,0.26
Concrete,concrete,0.15,0.0022,0.4,0,1,0.6006384149299547,2.8208616780045355,0.4,2.1940035273368608,0.2857142857142857
Concrete,concrete,0.15,0.0022,0.4,0,2,0.5116077859214958,2.1156462585034013,0.2727272727272727,2.429075333837239,0.3263157894736842
Concrete,concrete,0.15,0.0022,0.4,1,2,0.623577710975403,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
Concrete,concrete,0.12,0.0055,0.4,0,1,0.1194695922974592,1.7238599143361049,0.2115384615384615,1.0970017636684304,0.125
Concrete,concrete,0.12,0.0055,0.4,0,2,0.0979281838769149,1.0970017636684304,0.125,1.802217183169564,0.2233009708737864
Concrete,concrete,0.12,0.0055,0.4,1,2,0.1087488451647085,1.5671453766691863,0.1886792452830188,0.8619299571680524,0.0956521739130434
Concrete,concrete,0.12,0.0044,0.4,0,1,0.219199282436272,1.6455026455026456,0.2,1.7238599143361049,0.2115384615384615
Concrete,concrete,0.12,0.0044,0.4,0,2,0.1530297709539185,1.7238599143361049,0.2115384615384615,1.488788107835727,0.1775700934579439
Concrete,concrete,0.12,0.0044,0.4,1,2,0.2931004565666766,1.958931720836483,0.2475247524752475,1.6455026455026456,0.2
Concrete,concrete,0.12,0.0033,0.4,0,1,0.3990142426987659,2.35071806500378,0.3125,2.037288989669942,0.26
Concrete,concrete,0.12,0.0033,0.4,0,2,0.2464621606925994,1.5671453766691863,0.1886792452830188,1.958931720836483,0.2475247524752475
Concrete,concrete,0.12,0.0033,0.4,1,2,0.2994359255038274,1.802217183169564,0.2233009708737864,2.037288989669942,0.26
Concrete,concrete,0.12,0.00275,0.4,0,1,0.3922206425578472,1.802217183169564,0.2233009708737864,1.958931720836483,0.2475247524752475
Concrete,concrete,0.12,0.00275,0.4,0,2,0.524250563887296,2.1156462585034013,0.2727272727272727,2.1940035273368608,0.2857142857142857
Concrete,concrete,0.12,0.00275,0.4,1,2,0.4776601527674408,1.5671453766691863,0.1886792452830188,2.8992189468379945,0.4157303370786517
Concrete,concrete,0.12,0.0022,0.4,0,1,0.620309093531423,2.1156462585034013,0.2727272727272727,2.8992189468379945,0.4157303370786517
Concrete,concrete,0.12,0.0022,0.4,0,2,0.5760772564297393,2.6641471403376165,0.3695652173913043,2.037288989669942,0.26
Concrete,concrete,0.12,0.0022,0.4,1,2,0.4891567263879269,2.2723607961703203,0.2989690721649484,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0066,0.4,0,1,0.3936760895477498,2.2723607961703203,0.2989690721649484,1.7238599143361049,0.2115384615384615
L-Concrete,concrete,0.15,0.0066,0.4,0,2,0.5104899239718087,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.15,0.0066,0.4,1,2,0.4528817832954716,2.507432602670698,0.3404255319148936,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0044,0.4,0,1,0.3864657764113563,1.5671453766691863,0.1886792452830188,1.958931720836483,0.2475247524752475
L-Concrete,concrete,0.15,0.0044,0.4,0,2,0.6619925167548064,2.507432602670698,0.3404255319148936,2.6641471403376165,0.3695652173913043
L-Concrete,concrete,0.15,0.0044,0.4,1,2,0.5189890905630474,2.1156462585034013,0.2727272727272727,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0033,0.4,0,1,0.5806713840476433,2.742504409171076,0.3846153846153846,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.0033,0.4,0,2,0.3602052565777316,1.880574452003024,0.2352941176470588,1.3320735701688082,0.1559633027522936
L-Concrete,concrete,0.15,0.0033,0.4,1,2,0.3305338321790709,1.802217183169564,0.2233009708737864,1.7238599143361049,0.2115384615384615
L-Concrete,concrete,0.15,0.00275,0.4,0,1,0.656988890737765,2.1940035273368608,0.2857142857142857,2.429075333837239,0.3263157894736842
L-Concrete,concrete,0.15,0.00275,0.4,0,2,0.5623363503852412,2.35071806500378,0.3125,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.00275,0.4,1,2,0.4288979777536622,1.880574452003024,0.2352941176470588,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.00165,0.4,0,1,0.7776887344367334,3.1342907533383726,0.4651162790697674,2.8992189468379945,0.4157303370786517
L-Concrete,concrete,0.15,0.00165,0.4,0,2,0.7287389332298707,2.977576215671454,0.4318181818181818,3.055933484504913,0.4482758620689655
L-Concrete,concrete,0.15,0.00165,0.4,1,2,0.6809555821804514,2.429075333837239,0.3263157894736842,2.8208616780045355,0.4
L-Concrete,concrete,0.12,0.0066,0.4,0,1,0.3435954360615622,2.037288989669942,0.26,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,0.12,0.0066,0.4,0,2,0.4524018527120063,2.037288989669942,0.26,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.12,0.0066,0.4,1,2,0.4158728491472183,1.7238599143361049,0.2115384615384615,1.958931720836483,0.2475247524752475
L-Concrete,concrete,0.12,0.0044,0.4,0,1,0.5652707714236145,1.802217183169564,0.2233009708737864,2.35071806500378,0.3125
L-Concrete,concrete,0.12,0.0044,0.4,0,2,0.6279858637374828,2.507432602670698,0.3404255319148936,2.35071806500378,0.3125
L-Concrete,concrete,0.12,0.0044,0.4,1,2,0.5354952934301979,1.802217183169564,0.2233009708737864,2.35071806500378,0.3125
L-Concrete,concrete,0.12,0.0033,0.4,0,1,0.3900254404622258,2.1156462585034013,0.2727272727272727,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.12,0.0033,0.4,0,2,0.5430386950900522,2.1156462585034013,0.2727272727272727,2.037288989669942,0.26
L-Concrete,concrete,0.12,0.0033,0.4,1,2,0.4113597505206726,2.037288989669942,0.26,1.958931720836483,0.2475247524752475
L-Concrete,concrete,0.12,0.00275,0.4,0,1,0.3680399333606993,1.6455026455026456,0.2,1.488788107835727,0.1775700934579439
L-Concrete,concrete,0.12,0.00275,0.4,0,2,0.4556206038687322,2.1940035273368608,0.2857142857142857,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.12,0.00275,0.4,1,2,0.4483184274889472,1.880574452003024,0.2352941176470588,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.12,0.00165,0.4,0,1,0.4850828436155895,2.429075333837239,0.3263157894736842,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.12,0.00165,0.4,0,2,0.6783731933634591,2.5857898715041574,0.3548387096774194,2.8208616780045355,0.4
L-Concrete,concrete,0.12,0.00165,0.4,1,2,0.4922872214505006,2.429075333837239,0.3263157894736842,2.037288989669942,0.26
LSPIN,lspin_tf,0.15,0.014,0.0,0,1,0.4322559796604108,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.15,0.014,0.0,0,2,0.4735532230349397,1.6455026455026456,0.2,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.15,0.014,0.0,1,2,0.5034508973396962,1.880574452003024,0.2352941176470588,2.35071806500378,0.3125
LSPIN,lspin_tf,0.15,0.0105,0.0,0,1,0.6295682169917994,2.037288989669942,0.26,3.291005291005291,0.5
LSPIN,lspin_tf,0.15,0.0105,0.0,0,2,0.3706572912984316,1.6455026455026456,0.2,1.880574452003024,0.2352941176470588
LSPIN,lspin_tf,0.15,0.0105,0.0,1,2,0.4125597451053369,1.880574452003024,0.2352941176470588,2.037288989669942,0.26
LSPIN,lspin_tf,0.15,0.00875,0.0,0,1,0.4128253969622028,1.4104308390022675,0.1666666666666666,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.15,0.00875,0.0,0,2,0.4295551686919326,1.802217183169564,0.2233009708737864,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.15,0.00875,0.0,1,2,0.34785621992312,1.488788107835727,0.1775700934579439,1.958931720836483,0.2475247524752475
LSPIN,lspin_tf,0.15,0.007,0.0,0,1,0.3754790705975396,2.037288989669942,0.26,1.7238599143361049,0.2115384615384615
LSPIN,lspin_tf,0.15,0.007,0.0,0,2,0.3403587176028335,1.6455026455026456,0.2,1.802217183169564,0.2233009708737864
LSPIN,lspin_tf,0.15,0.007,0.0,1,2,0.4722735595945084,1.880574452003024,0.2352941176470588,1.958931720836483,0.2475247524752475
LSPIN,lspin_tf,0.15,0.00525,0.0,0,1,0.5470691774902552,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.15,0.00525,0.0,0,2,0.5707106577882931,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.15,0.00525,0.0,1,2,0.5319306778153947,2.35071806500378,0.3125,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.014,0.0,0,1,0.4263296810853201,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
LSPIN,lspin_tf,0.12,0.014,0.0,0,2,0.3832989005456129,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.12,0.014,0.0,1,2,0.5238172203493167,1.880574452003024,0.2352941176470588,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.12,0.0105,0.0,0,1,0.5052980538388042,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.12,0.0105,0.0,0,2,0.554541898454311,1.802217183169564,0.2233009708737864,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,0.12,0.0105,0.0,1,2,0.5411137996505095,1.6455026455026456,0.2,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.12,0.00875,0.0,0,1,0.5240604622401668,2.1156462585034013,0.2727272727272727,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.00875,0.0,0,2,0.4942392439165799,1.958931720836483,0.2475247524752475,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.12,0.00875,0.0,1,2,0.3765536114241491,2.1156462585034013,0.2727272727272727,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.12,0.007,0.0,0,1,0.6380369115571326,2.429075333837239,0.3263157894736842,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.007,0.0,0,2,0.5329409916264642,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.007,0.0,1,2,0.5588490836279771,2.1156462585034013,0.2727272727272727,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.12,0.00525,0.0,0,1,0.5528609510351503,2.1940035273368608,0.2857142857142857,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.12,0.00525,0.0,0,2,0.515691700443516,1.958931720836483,0.2475247524752475,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.00525,0.0,1,2,0.5900548129193475,2.6641471403376165,0.3695652173913043,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.15,0.021,0.0,0,1,0.1563741583256004,1.4104308390022675,0.1666666666666666,1.3320735701688082,0.1559633027522936
L-LSPIN,lspin_tf,0.15,0.021,0.0,0,2,0.2172306071265343,1.0970017636684304,0.125,1.3320735701688082,0.1559633027522936
L-LSPIN,lspin_tf,0.15,0.021,0.0,1,2,0.188422150747389,1.6455026455026456,0.2,1.488788107835727,0.1775700934579439
L-LSPIN,lspin_tf,0.15,0.014,0.0,0,1,0.3278309292358667,1.958931720836483,0.2475247524752475,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.15,0.014,0.0,0,2,0.3463772475601423,1.880574452003024,0.2352941176470588,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.15,0.014,0.0,1,2,0.4337559971245611,2.35071806500378,0.3125,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.0105,0.0,0,1,0.4206223149049845,1.6455026455026456,0.2,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.15,0.0105,0.0,0,2,0.3554810819018049,1.802217183169564,0.2233009708737864,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.0105,0.0,1,2,0.3614867612588965,1.7238599143361049,0.2115384615384615,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.15,0.00875,0.0,0,1,0.4325690324785707,2.1156462585034013,0.2727272727272727,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,0.15,0.00875,0.0,0,2,0.1680619427311038,1.7238599143361049,0.2115384615384615,1.1753590325018897,0.1351351351351351
L-LSPIN,lspin_tf,0.15,0.00875,0.0,1,2,0.4041612404198305,2.037288989669942,0.26,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.15,0.007,0.0,0,1,0.5206495223591269,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.15,0.007,0.0,0,2,0.4956057484758167,2.1156462585034013,0.2727272727272727,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.15,0.007,0.0,1,2,0.4416517702915624,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.021,0.0,0,1,0.3866936437829865,1.880574452003024,0.2352941176470588,1.6455026455026456,0.2
L-LSPIN,lspin_tf,0.12,0.021,0.0,0,2,0.264142236358706,1.3320735701688082,0.1559633027522936,1.488788107835727,0.1775700934579439
L-LSPIN,lspin_tf,0.12,0.021,0.0,1,2,0.2785272378067862,1.7238599143361049,0.2115384615384615,1.4104308390022675,0.1666666666666666
L-LSPIN,lspin_tf,0.12,0.014,0.0,0,1,0.3809763475780867,1.7238599143361049,0.2115384615384615,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.014,0.0,0,2,0.3844831214864047,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.014,0.0,1,2,0.3172439692301151,1.7238599143361049,0.2115384615384615,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.12,0.0105,0.0,0,1,0.4085441765901177,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.0105,0.0,0,2,0.3591214947904397,1.802217183169564,0.2233009708737864,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.12,0.0105,0.0,1,2,0.4084515981292199,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.00875,0.0,0,1,0.5953266228005312,2.507432602670698,0.3404255319148936,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.12,0.00875,0.0,0,2,0.3679455057309237,1.880574452003024,0.2352941176470588,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,0.12,0.00875,0.0,1,2,0.3059234227156337,1.958931720836483,0.2475247524752475,1.7238599143361049,0.2115384615384615
L-LSPIN,lspin_tf,0.12,0.007,0.0,0,1,0.3853345410913959,2.35071806500378,0.3125,1.6455026455026456,0.2
L-LSPIN,lspin_tf,0.12,0.007,0.0,0,2,0.5038452645879434,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.12,0.007,0.0,1,2,0.3604299325582062,2.1156462585034013,0.2727272727272727,1.7238599143361049,0.2115384615384615
Concrete,concrete,0.15,0.0055,0.0,0,1,0.4211094532760855,1.7238599143361049,0.2115384615384615,2.6641471403376165,0.3695652173913043
Concrete,concrete,0.15,0.0055,0.0,0,2,0.3269678868355483,1.802217183169564,0.2233009708737864,1.958931720836483,0.2475247524752475
Concrete,concrete,0.15,0.0055,0.0,1,2,0.3416585704546794,1.488788107835727,0.1775700934579439,1.802217183169564,0.2233009708737864
Concrete,concrete,0.15,0.0044,0.0,0,1,0.2373749955945283,1.802217183169564,0.2233009708737864,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.0044,0.0,0,2,0.2567274753188629,1.488788107835727,0.1775700934579439,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.0044,0.0,1,2,0.5331695388022695,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
Concrete,concrete,0.15,0.0033,0.0,0,1,0.5322036770776172,1.802217183169564,0.2233009708737864,2.429075333837239,0.3263157894736842
Concrete,concrete,0.15,0.0033,0.0,0,2,0.5091081489133138,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
Concrete,concrete,0.15,0.0033,0.0,1,2,0.5669735801695094,2.2723607961703203,0.2989690721649484,2.8208616780045355,0.4
Concrete,concrete,0.15,0.00275,0.0,0,1,0.4633999554959397,2.037288989669942,0.26,2.1156462585034013,0.2727272727272727
Concrete,concrete,0.15,0.00275,0.0,0,2,0.6045700203641663,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
Concrete,concrete,0.15,0.00275,0.0,1,2,0.4942643190271573,1.880574452003024,0.2352941176470588,2.8992189468379945,0.4157303370786517
