model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-LSPIN,0.12,0.021,0.1,0.6085722085722086,0.03401933945669365,497.00535074869794,42.879637899284866,0.967334517951889,0.0023161886560688957,766.3333333333334,671.0,3,497.01084391276044,42.87278136331862
L-LSPIN,0.12,0.021,0.2,0.6073164073164073,0.059686301358231046,508.8745930989583,42.875728124432996,0.9676999956862956,0.003753037283832216,807.3333333333334,701.3333333333334,3,508.8760172526042,42.88041148786188
L-LSPIN,0.12,0.021,0.4,0.5805077805077805,0.008106039660382374,508.0268046061198,58.03081267864282,0.9646897660744779,0.00918830070604661,776.6666666666666,681.3333333333334,3,508.02724202473956,58.02906611506632
L-LSPIN,0.15,0.007,0.0,0.5812994812994813,0.045571561364533296,331.8073425292969,58.25862877308515,0.9640126848580147,0.008911341231672868,1100.6666666666667,698.8333333333334,12,331.80739974975586,58.25318455888999
L-LSPIN,0.15,0.007,0.1,0.5351078351078351,0.060872884393647735,900.2218831380209,152.08064149879883,0.9817794514859156,0.003960855844715764,1375.3333333333333,1266.0,3,900.2155965169271,152.0761841289157
L-LSPIN,0.15,0.007,0.2,0.610974610974611,0.07007144333071376,1308.4715983072917,275.30537989895106,0.989008120983926,0.0022635782692453817,2212.6666666666665,2052.6666666666665,3,1308.4655151367188,275.3072126482902
L-LSPIN,0.15,0.007,0.4,0.6084630084630085,0.0691481830478405,1603.5616455078125,124.09798831079354,0.9926981015134196,0.0006223504070260452,2857.3333333333335,2661.3333333333335,3,1603.5646565755208,124.0975922411629
L-LSPIN,0.15,0.00875,0.0,0.5636363636363636,0.013174462550432687,309.20900472005206,36.070048953212314,0.9648371767828118,0.001009387165514151,1060.3333333333333,636.0,3,309.20912679036456,36.08446770094409
L-LSPIN,0.15,0.00875,0.1,0.5590226590226591,0.03178549810723077,923.3515421549479,166.79740183745199,0.9822880462295642,0.0044262402900987164,1476.6666666666667,1367.6666666666667,3,923.3584391276041,166.79969349725914
L-LSPIN,0.15,0.00875,0.2,0.631995631995632,0.07542145295302548,828.8681640625,98.74619636213792,0.9812342987132996,0.002764631795282874,1336.6666666666667,1224.3333333333333,3,828.8696695963541,98.75291287643809
