model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
L-Concrete,0.15,0.0033,0.4,0.5816816816816817,0.06143927399501887,1251.5177001953125,27.18843433347663,0.9887351661341821,0.0008090546663661671,2363.3333333333335,2279.0,3,1251.5327962239583,27.210973240813125,0.9387684175065888,0.028870673506917657,0.42380349093481523,2.141765348114555,0.2810701577120766,1.8022171831695644,0.22666725476358504,0.749571744903807,0.7453327203372059
L-Concrete,0.15,0.0044,0.0,0.5312585312585312,0.05148443525233133,235.36226908365884,58.824525156614,0.9618554182405025,0.008627573832291822,1300.3333333333333,696.3333333333334,3,235.37329610188803,58.85414132281482,0.7256432326490271,0.012022343929317433,0.4323414643188552,2.063408079281095,0.26490984743411927,1.985050810447636,0.251848714283193,0.31659903762046576,0.34377866466219426
L-Concrete,0.15,0.0044,0.1,0.6215124215124215,0.03832025393394801,815.0503743489584,73.6092937751415,0.9795034838571407,0.007213457156330206,1669.3333333333333,1516.3333333333333,3,815.0164388020834,73.58917940451649,0.780238991483588,0.1289012687351879,0.49836006590757104,2.037288989669942,0.26098901098901095,2.220122616948014,0.2903138528138528,0.4776327537222414,0.5345732870266942
L-Concrete,0.15,0.0044,0.2,0.6254436254436254,0.0454120506833443,814.4276326497396,260.8158709570541,0.9787991751396831,0.005845697350863608,1387.3333333333333,1338.6666666666667,3,814.4429524739584,260.8285489862812,0.953923600444028,0.01890345362249189,0.5231774643275896,2.2462417065591667,0.2949191159717475,2.1678844377257076,0.28174242424242424,0.641381764533644,0.6617461824012446
L-Concrete,0.15,0.0044,0.4,0.5994539994539995,0.03452429280799817,706.0085856119791,0.13204544280774286,0.9770461552255485,0.003105591177637652,1231.6666666666667,1187.3333333333333,3,706.0157470703125,0.1603639233154247,0.9332647991244092,0.0315610878996161,0.5224824612430701,2.063408079281095,0.26727734997506175,2.220122616948014,0.2923633232888506,0.6155195263520885,0.6460574668982085
L-Concrete,0.15,0.0066,0.0,0.5627627627627628,0.07170282399811598,122.76955922444661,35.879674433969434,0.930627612318702,0.019831052433500168,678.0,372.6666666666667,3,122.76766204833984,35.86916268676969,0.6732066202866056,0.04052897585171347,0.34382435438529474,1.4887881078357268,0.1778444654034125,1.8544553623918703,0.23260737288682135,0.2679140699481809,0.3422722019697413
L-Concrete,0.15,0.0066,0.1,0.5965601965601965,0.015930776488891737,354.70310465494794,46.40839659017437,0.9693499656533966,0.004554333108365754,874.0,770.6666666666666,3,354.67746988932294,46.426889388018715,0.9385194375527216,0.02043276016143827,0.3861117690682978,1.9328126312253298,0.2439301622469939,2.1156462585034017,0.27332582517543097,0.5162090724333033,0.5903047238868045
L-Concrete,0.15,0.0066,0.2,0.6003822003822004,0.04719273843831154,329.04823811848956,23.22395261602989,0.9550295255476206,0.006214951206694795,783.3333333333334,690.6666666666666,3,329.07079060872394,23.25088969859222,0.8430303200693908,0.11219762658048416,0.5070464132795464,1.985050810447636,0.251848714283193,2.1678844377257076,0.2819130127298444,0.5007498441748329,0.5868886189583155
L-Concrete,0.15,0.0066,0.4,0.6105924105924107,0.019486253867477966,371.09645589192706,82.8416655166147,0.9616715256076377,0.009016519370320074,857.0,771.6666666666666,3,371.1124674479167,82.84169155862173,0.9412385175292072,0.0040134982038122664,0.45234926560501004,2.2723607961703203,0.29979820135994734,1.985050810447636,0.25241758241758244,0.5662825026234027,0.6278915840582862
L-LSPIN,0.12,0.007,0.0,0.6175539175539175,0.044530629303007906,505.74277750651044,151.9330810919908,0.9736850992118006,0.013336475494936403,1665.0,1051.0,3,505.7461751302083,151.9427762141093,0.7101213260859489,0.025026645598263526,0.41653657941251526,2.220122616948014,0.2903138528138528,1.8022171831695644,0.22384615384615383,0.42949145286324114,0.4517838556636977
L-LSPIN,0.12,0.007,0.1,0.5517881517881518,0.09383395475654494,1376.8445841471355,506.74786361612786,0.9881966542160381,0.005167757636435592,2368.0,2162.0,3,1376.8424886067708,506.76006690850306,0.7405185373530556,0.11985896627343595,0.5272495401883718,2.429075333837239,0.3341176470588236,2.3768371546149325,0.31965635738831616,0.3957090024120184,0.4844800860036256
L-LSPIN,0.12,0.007,0.2,0.5682500682500683,0.02714247466273346,1199.9624837239583,86.8775820194329,0.9874437505749604,0.0015582229715433128,1993.6666666666667,1783.0,3,1199.961181640625,86.87839258802883,0.8890540145362417,0.006922942768175453,0.6133529233127413,2.5857898715041574,0.3551554828150573,2.3507180650037793,0.3125949538795442,0.531678269010166,0.5789062254472224
L-LSPIN,0.12,0.007,0.4,0.5871416871416871,0.04860319630959487,1310.2357991536458,118.59947056130817,0.9859455698008931,0.000677719284037908,1845.0,1728.0,3,1310.2360432942708,118.5997758215485,0.9214918467752696,0.010891630089040384,0.543034930340686,2.3245989753926266,0.30884501818988014,2.429075333837239,0.3264137737961926,0.7132977727384855,0.7071542117718345
L-LSPIN,0.12,0.00875,0.0,0.5823368823368823,0.04297002616515895,392.34405517578125,88.14334235614666,0.9661957046095507,0.009274960944095027,1189.3333333333333,778.6666666666666,3,392.3409932454427,88.14092967047134,0.6972360446245155,0.07952924654043998,0.42306518374902957,2.1156462585034017,0.2744148006790666,1.9066935416141764,0.24018457270884452,0.3215995883354695,0.3778148547684346
L-LSPIN,0.12,0.00875,0.1,0.6297297297297297,0.01919032694789035,1241.6741536458333,248.90777087152065,0.9882066640545611,0.001342442750015889,2069.6666666666665,1902.0,3,1241.6764322916667,248.91738530962883,0.7998473991763362,0.07242497844882527,0.45450721782936815,1.958931720836483,0.2475247524752475,1.9328126312253298,0.24479784366576818,0.4388732323582907,0.4993996339058468
L-LSPIN,0.12,0.00875,0.2,0.5885339885339885,0.05537802294636186,960.2894083658854,261.5523628873183,0.9794857754837016,0.006258474459236383,1358.3333333333333,1252.0,3,960.2876586914062,261.5547742247634,0.8245153530578992,0.01768321823873027,0.5381961405619505,2.1678844377257076,0.2831469295009886,2.324598975392626,0.30933559194428756,0.4843033914565667,0.5399492984718092
L-LSPIN,0.12,0.00875,0.4,0.6307671307671309,0.040433792013753043,1074.195068359375,311.45406144038736,0.9823798179023685,0.008475250238517742,1541.3333333333333,1425.6666666666667,3,1074.1883748372395,311.44883127976027,0.8284475443263485,0.06694161401778907,0.579609386299016,2.4290753338372384,0.3266067119982452,2.5857898715041574,0.35514874141876424,0.5902568820063557,0.5940069988214847
L-LSPIN,0.12,0.0105,0.0,0.5950313950313951,0.017242123223702204,324.1972147623698,39.89151064830484,0.956889495322785,0.0021385101096177113,849.3333333333334,562.3333333333334,3,324.1934000651042,39.88791294253728,0.6255470134278897,0.028341267772984572,0.3920390898365924,1.9850508104476356,0.25200941453368636,2.1156462585034013,0.2730736991224895,0.24672217673618324,0.30980340707066234
L-LSPIN,0.12,0.0105,0.1,0.6238875238875239,0.06005082077198064,1022.107177734375,177.18553228160314,0.9833403298433517,0.004292200321914428,1530.0,1419.3333333333333,3,1022.1075236002604,177.18874565139876,0.8347733105462165,0.07481436779985774,0.47779397339543417,2.2462417065591667,0.2996771026508127,2.063408079281096,0.26510629004076874,0.49906338090747077,0.5718075730916116
L-LSPIN,0.12,0.0105,0.2,0.5597597597597598,0.04470944399371084,869.112548828125,207.87838585513163,0.9802638510202718,0.006545655259186062,1412.3333333333333,1265.3333333333333,3,869.1153564453125,207.88424740670666,0.8355756144996563,0.022948273087039808,0.5546660947156293,2.1940035273368608,0.2860714285714286,2.533551692281851,0.3462719298245614,0.36556255742209715,0.4343742541880073
L-LSPIN,0.12,0.0105,0.4,0.6027300027300028,0.08777095912883048,904.4019165039062,276.55528237724775,0.9778909927044093,0.005760466749642768,1335.3333333333333,1226.6666666666667,3,904.3977254231771,276.54615745219064,0.8534105675232145,0.01643292980937139,0.4319669672216095,2.2984798857814734,0.30629285814246393,2.0895271688922485,0.27213259885894153,0.5131268781960753,0.5449377433182866
L-LSPIN,0.12,0.014,0.0,0.5916461916461916,0.09324359393463408,267.5123291015625,16.573764919584267,0.9460638961655116,0.005988215123032424,714.3333333333334,447.6666666666667,3,267.5111134847005,16.5765888449327,0.5922229952887829,0.07725446936832313,0.3609011460982021,1.8544553623918703,0.2319347319347319,2.0895271688922485,0.2689968208464266,0.24354253478237786,0.2955982160045271
L-LSPIN,0.12,0.014,0.1,0.6214578214578215,0.025878870768857695,888.0289510091146,139.21584528032292,0.9815096163834034,0.0035812695136236733,1434.3333333333333,1308.6666666666667,3,888.0258992513021,139.2106456570539,0.833809317824055,0.015357054209374279,0.5332077827136469,2.4290753338372384,0.3266067119982452,2.455194423448392,0.3314111045857538,0.47705047166786424,0.5199757748412699
L-LSPIN,0.12,0.014,0.2,0.5922740922740922,0.06276722750620549,692.9957071940104,11.467766903222408,0.9751366354717633,0.005182921948426038,1084.3333333333333,957.3333333333334,3,692.9990437825521,11.465062341496239,0.8012776555603073,0.04119072187763377,0.44434060585799573,2.0634080792810954,0.26467285903848115,1.9850508104476356,0.25200941453368636,0.3750054898071769,0.4462138169252367
L-LSPIN,0.12,0.014,0.4,0.6130494130494131,0.02425961900623415,688.3279622395834,64.38409731646482,0.9775763585616111,0.003219868084292387,991.6666666666666,905.6666666666666,3,688.3328450520834,64.38193011163312,0.8379541454329473,0.03308251489740486,0.5305466725603517,2.481313513059545,0.33663341541800573,2.5074326026706983,0.34204660587639313,0.4512836902964696,0.4946652261826907
L-LSPIN,0.12,0.021,0.0,0.5944307944307944,0.041046896105962426,173.9689178466797,7.857096737381119,0.9152088589347933,0.010310803045615916,374.6666666666667,261.6666666666667,3,173.96886189778647,7.8590129420031545,0.5461542644566747,0.06281134165142833,0.30978770598282623,1.6455026455026456,0.20093196064593796,1.51490719744688,0.18141225337487019,0.27305481656283564,0.3400211689013461
L-LSPIN,0.12,0.021,0.1,0.6085722085722086,0.03401933945669365,497.00535074869794,42.879637899284866,0.967334517951889,0.0023161886560688957,766.3333333333334,671.0,3,497.01084391276044,42.87278136331862,0.8217074098400521,0.05880161964142305,0.4098604344720786,1.8805744520030236,0.2353732803320309,2.089527168892248,0.2684848484848485,0.4618582053342879,0.528889938460762
L-LSPIN,0.12,0.021,0.2,0.6073164073164073,0.059686301358231046,508.8745930989583,42.875728124432996,0.9676999956862956,0.003753037283832216,807.3333333333334,701.3333333333334,3,508.8760172526042,42.88041148786188,0.8444904331360917,0.02979737726521443,0.4260609565392197,1.776098093558411,0.2193801344286781,2.063408079281095,0.266347687400319,0.4503652055349612,0.49919836217993446
L-LSPIN,0.12,0.021,0.4,0.5805077805077805,0.008106039660382374,508.0268046061198,58.03081267864282,0.9646897660744779,0.00918830070604661,776.6666666666666,681.3333333333334,3,508.02724202473956,58.02906611506632,0.730385848299501,0.03711797179870765,0.476012146944882,2.089527168892248,0.2684848484848485,2.3245989753926266,0.30955975054211704,0.4097003304203513,0.455420196411816
L-LSPIN,0.15,0.007,0.0,0.5812994812994813,0.045571561364533296,331.8073425292969,58.25862877308515,0.9640126848580147,0.008911341231672868,1100.6666666666667,698.8333333333334,12,331.80739974975586,58.25318455888999,0.6646752415803484,0.058846932617530864,0.3748201855035578,1.8363729157379953,0.22990052598362412,1.882583612742343,0.23736581829656578,0.3090127618040198,0.36261775031126436
L-LSPIN,0.15,0.007,0.1,0.5351078351078351,0.060872884393647735,900.2218831380209,152.08064149879883,0.9817794514859156,0.003960855844715764,1375.3333333333333,1266.0,3,900.2155965169271,152.0761841289157,0.8833806821321666,0.050134034036418425,0.6216658344914605,2.533551692281851,0.3462719298245614,2.716385319559923,0.3798180314309347,0.6939674944799251,0.6471233458917476
L-LSPIN,0.15,0.007,0.2,0.610974610974611,0.07007144333071376,1308.4715983072917,275.30537989895106,0.989008120983926,0.0022635782692453817,2212.6666666666665,2052.6666666666665,3,1308.4655151367188,275.3072126482902,0.8753272066263428,0.00840485505761339,0.5516036433741746,2.194003527336861,0.28685965976189715,2.27236079617032,0.29962236345215065,0.6138131518950023,0.6102898128156962
L-LSPIN,0.15,0.007,0.4,0.6084630084630085,0.0691481830478405,1603.5616455078125,124.09798831079354,0.9926981015134196,0.0006223504070260452,2857.3333333333335,2661.3333333333335,3,1603.5646565755208,124.0975922411629,0.8732809041693836,0.0689180986973062,0.5778230469423756,2.141765348114555,0.2834324553950722,2.6380280507264637,0.36632302405498285,0.5702513676544295,0.5945628032195899
L-LSPIN,0.15,0.00875,0.0,0.5636363636363636,0.013174462550432687,309.20900472005206,36.070048953212314,0.9648371767828118,0.001009387165514151,1060.3333333333333,636.0,3,309.20912679036456,36.08446770094409,0.6727273213816947,0.03425560947575118,0.33493073854316835,1.9589317208364827,0.24808857808857807,1.6716217351137985,0.2061453686696405,0.27730986664019847,0.3694194056451258
L-LSPIN,0.15,0.00875,0.1,0.5590226590226591,0.03178549810723077,923.3515421549479,166.79740183745199,0.9822880462295642,0.0044262402900987164,1476.6666666666667,1367.6666666666667,3,923.3584391276041,166.79969349725914,0.9161789589714093,0.019767010550630328,0.5700263965393643,2.3507180650037793,0.314528152260111,2.5596707818930042,0.35104989139054577,0.4353354428029886,0.4950820615564422
L-LSPIN,0.15,0.00875,0.2,0.631995631995632,0.07542145295302548,828.8681640625,98.74619636213792,0.9812342987132996,0.002764631795282874,1336.6666666666667,1224.3333333333333,3,828.8696695963541,98.75291287643809,0.8935956294818314,0.02382363579775996,0.4943987669844563,1.9328126312253298,0.24683573620519947,2.2984798857814734,0.303847687400319,0.4870256892642704,0.5510579691431873
L-LSPIN,0.15,0.00875,0.4,0.5982527982527982,0.050248041941641,972.9003092447916,180.94573057431717,0.9787074966458377,0.009927053239159671,1592.0,1437.3333333333333,3,972.8978678385416,180.94317850821076,0.8155682420013696,0.044999425818867296,0.44941037009531487,2.3245989753926266,0.3083696299313759,1.9066935416141766,0.2394501586080938,0.4608690012785867,0.5114616452466013
L-LSPIN,0.15,0.0105,0.0,0.5753753753753753,0.047042977389204765,256.6613006591797,46.74393757981615,0.940716474607766,0.016962369131952038,717.3333333333334,452.6666666666667,3,256.6704559326172,46.75114402429391,0.6365992365409675,0.11925328861782204,0.3791967193552286,1.7238599143361046,0.21161314413741597,1.958931720836483,0.24760629004076876,0.40667358263149683,0.45164301630756215
L-LSPIN,0.15,0.0105,0.1,0.6285285285285286,0.0397903212704767,868.8445841471354,166.07356388458362,0.98425205917443,0.001623441102814125,1567.6666666666667,1442.0,3,868.8477783203125,166.07228011901182,0.8305880470370139,0.08127578046241357,0.48302123631363275,2.429075333837239,0.32701142985208426,1.985050810447636,0.25252138689526454,0.4079709615954104,0.5045210385351127
L-LSPIN,0.15,0.0105,0.2,0.623013923013923,0.023279945212159654,863.3912150065104,234.56440194178876,0.9817330213921721,0.007054125535739389,1448.0,1311.3333333333333,3,863.3948567708334,234.56452417594795,0.8225927508100241,0.09422791522536043,0.43844760970635016,2.1678844377257076,0.2821892715587348,2.2723607961703203,0.2993373781219684,0.3971233493741013,0.473773774856884
L-LSPIN,0.15,0.0105,0.4,0.5981708981708982,0.061017722992842964,757.8306477864584,98.36578251344777,0.9761346722776535,0.003815546694153288,1152.6666666666667,1063.6666666666667,3,757.8326009114584,98.36151411921601,0.7632253871838803,0.09708394764654248,0.49969446402419687,2.063408079281095,0.26540727313923185,2.063408079281095,0.26727734997506175,0.40278580946281356,0.4570515382621556
L-LSPIN,0.15,0.014,0.0,0.6109746109746109,0.014098237373529986,178.13183085123697,44.7727390821674,0.932957916912534,0.015407395280096787,520.0,330.6666666666667,3,178.1351776123047,44.769597098218014,0.595689110899669,0.059014326730737386,0.3693213913068567,2.063408079281096,0.26510629004076874,1.906693541614177,0.2393709959231217,0.3629142678921921,0.39306753872208366
L-LSPIN,0.15,0.014,0.1,0.5993447993447995,0.04383513960873176,650.208984375,77.19418999875799,0.9738600393215652,0.0033228843847775587,983.0,881.0,3,650.2082112630209,77.18781515764492,0.6714436255526021,0.1491819859038629,0.4877658418211197,2.037288989669942,0.2602495543672014,2.324598975392626,0.30933559194428756,0.35807777502741484,0.4437726485370374
L-LSPIN,0.15,0.014,0.2,0.5968877968877969,0.043678781035531605,619.6109415690104,22.62449075822679,0.9727115272576756,0.0023370442276673935,1043.6666666666667,942.3333333333334,3,619.611328125,22.63431801190023,0.8722229285149924,0.04758743432423756,0.5162281112273764,2.4029562442260857,0.3219034645178421,2.5074326026706983,0.34072580645161293,0.45092819180447,0.5187257196005802
L-LSPIN,0.15,0.014,0.4,0.6127218127218127,0.012351806768813547,677.936767578125,64.963363823306,0.9791555530486278,0.003462768420690197,1152.0,1033.3333333333333,3,677.9374186197916,64.95393224181798,0.7772737770507442,0.036027321839413,0.506122501427427,1.985050810447636,0.251848714283193,2.298479885781473,0.30595147426830593,0.5038699997984045,0.544259990742981
L-LSPIN,0.15,0.021,0.0,0.5594867594867595,0.018018266198375172,118.47267150878906,23.677548977902152,0.8824746477759406,0.0245118948340233,276.3333333333333,185.0,3,118.47396850585938,23.678841419055548,0.5971486888545922,0.027572299209740157,0.18734230539984123,1.3843117493911146,0.16388888888888886,1.3843117493911146,0.1631655663208437,0.27916630387853875,0.3399926381175546
L-LSPIN,0.15,0.021,0.1,0.5802347802347803,0.03436851169934497,339.5123291015625,48.85587553662021,0.9576896669394387,0.007026110078989517,570.3333333333334,500.0,3,339.5189921061198,48.85554971588095,0.8789967420602375,0.03170940537275872,0.4154783801034103,1.8805744520030236,0.2369363772158257,2.011169900058789,0.2559255925592559,0.4210793604978953,0.4944601553709577
L-LSPIN,0.15,0.021,0.2,0.5432159432159432,0.017344521856326102,373.97105916341144,54.924892069964216,0.9533198461858549,0.0020132221959577165,535.0,488.0,3,373.97352091471356,54.92895715153407,0.7012186560631305,0.09729630195064287,0.3759849863977796,1.7238599143361049,0.21340967900600927,2.011169900058789,0.2559255925592559,0.34163721910111916,0.4263165712004329
L-LSPIN,0.15,0.021,0.4,0.6061152061152061,0.054848683167721395,338.4281921386719,50.48075075739732,0.9514476110508844,0.009188650594668559,505.25,448.5833333333333,12,338.4290822347005,50.48199237366076,0.8064092306046504,0.09132295406097894,0.33114071132798184,1.81829046908412,0.22695059552347643,1.7298873965540633,0.21389296947929587,0.4536756209080582,0.49617340348004263
LSPIN,0.12,0.00525,0.0,0.6131449631449631,0.03326768642710624,362.50214131673175,62.865865583261865,0.9693939598217042,0.008205349963253335,1188.6666666666667,796.3333333333334,12,362.50304158528644,62.865555125578645,0.7650258578992776,0.05143167640455618,0.5485048359779913,2.228159259905292,0.29282654085725446,2.489350156016823,0.33834234518484424,0.32499494506184173,0.39457024615853603
LSPIN,0.12,0.00525,0.1,0.5813267813267813,0.07960300358271678,722.65380859375,67.19084876827579,0.9839243145348499,0.0037110042151832314,1631.0,1360.0,3,722.6495361328125,67.1811678089552,0.8412013490796898,0.060140843135677316,0.6587673479355022,2.5074326026706983,0.3408302497687326,2.742504409171076,0.3849462365591398,0.5518728117935621,0.6157265616582649
LSPIN,0.12,0.00525,0.2,0.627900627900628,0.00733329753892825,757.4908854166666,151.02895844240103,0.9836439132217677,0.006393138908841115,1767.3333333333333,1471.0,3,757.4850463867188,151.0236082506253,0.8354336818658418,0.08050966617282977,0.6351024276744285,2.951457126060301,0.42843185148998536,2.429075333837239,0.32701142985208426,0.5679196705024553,0.5885200813699649
LSPIN,0.12,0.00525,0.4,0.6237510237510238,0.0331297726325215,594.1221720377604,40.367907959786834,0.9772837365591385,0.004682021963514563,1100.3333333333333,953.0,3,594.1375935872396,40.37953531017216,0.7918061732827445,0.06280624821034683,0.5986870217341974,2.298479885781473,0.3053530140105001,2.716385319559923,0.38004475471579174,0.3287057949878603,0.43340230552694586
LSPIN,0.12,0.007,0.0,0.56996996996997,0.01671270123314852,410.97963460286456,68.87993116428555,0.9763629375384623,0.002596274765927622,1510.6666666666667,975.0,3,410.9921162923177,68.88833340812992,0.8286824381224484,0.026599765743988826,0.5766089956038579,2.1678844377257076,0.2821892715587348,2.533551692281851,0.345748987854251,0.38198021807077226,0.4211081772942314
LSPIN,0.12,0.007,0.1,0.600982800982801,0.05106337107411854,557.6130676269531,64.38988729621234,0.9767690560425621,0.0019492303876393815,1161.0,957.0,3,557.6148579915365,64.38406675793743,0.889171030878987,0.018323179408589164,0.5678276795108302,2.429075333837239,0.32751784298176045,2.455194423448392,0.33450484223680094,0.3941686473703731,0.4701425588758384
LSPIN,0.12,0.007,0.2,0.602020202020202,0.030714751034493473,510.90674845377606,72.63691634423058,0.9781487297764077,0.0018605152065925084,1215.3333333333333,955.3333333333334,3,510.9159444173177,72.6301481025726,0.9138841896727549,0.026623968825094494,0.5396490729023395,2.1678844377257076,0.28244139761167625,2.4813135130595447,0.3357222844344905,0.501661203193091,0.5426853346027931
LSPIN,0.12,0.007,0.4,0.5898443898443898,0.03573434880903936,560.8842468261719,53.90786117126719,0.97888598826055,0.002842460269800195,1261.3333333333333,1007.0,3,560.8869934082031,53.9120768065182,0.8650405536556266,0.03427032061320596,0.6142575485302965,1.9328126312253298,0.24603174603174602,2.716385319559923,0.3811800345537595,0.4896557722903317,0.5547635204018279
LSPIN,0.12,0.00875,0.0,0.5662571662571663,0.05932483750495381,250.83065795898438,82.31496565787977,0.9593577076173725,0.01739908226016286,957.6666666666666,609.0,3,250.83675638834634,82.33370105488329,0.8154171972143306,0.07659136643571424,0.4649511058602986,2.063408079281095,0.26432643264326433,2.4290753338372384,0.3271984308597581,0.3588476208833018,0.42795674100435055
LSPIN,0.12,0.00875,0.1,0.5427791427791427,0.03316794905604791,479.99786376953125,64.13866272099355,0.9750916717431554,0.008551002422476134,1179.0,907.0,3,480.00299072265625,64.14048501181223,0.8961530485065833,0.03166620591275671,0.5242287388654058,2.1940035273368608,0.2882864450127877,2.4029562442260857,0.32210259394745594,0.5087313310647377,0.5304770782816005
LSPIN,0.12,0.00875,0.2,0.6021840021840021,0.045770447764312674,424.36656697591144,27.36697693252449,0.9669922071553604,0.006216683925419065,835.6666666666666,696.6666666666666,3,424.3615417480469,27.372506326583903,0.8207171479096896,0.05794202472582969,0.5015502565491262,1.8805744520030236,0.23622641509433961,2.2723607961703203,0.30067847967854555,0.4678155515734413,0.48995562922132013
LSPIN,0.12,0.00875,0.4,0.6023478023478024,0.007629173234925956,477.69346110026044,35.19267442535606,0.9759374333272528,0.003402178694891677,1210.0,954.0,3,477.6987609863281,35.213490161928675,0.8553878644746957,0.07811656789306369,0.5656906452728847,2.2984798857814734,0.30366638245097277,2.5074326026706983,0.34052667702199907,0.45338884851390776,0.5038911765691495
LSPIN,0.12,0.0105,0.0,0.5701883701883702,0.08413829439047409,238.8724619547526,18.1047444593894,0.9572904221347823,0.012184599533739822,732.6666666666666,478.0,3,238.87353515625,18.09591868264981,0.7198170970453681,0.10315137369667192,0.5336512506478749,1.8283362727807173,0.22776699029126213,2.5857898715041574,0.35651270630700643,0.40945227176272986,0.436459047046516
LSPIN,0.12,0.0105,0.1,0.573955773955774,0.02379334815124319,389.4994608561198,52.58222187369796,0.964623044830308,0.010568657911610348,833.6666666666666,664.3333333333334,3,389.50843302408856,52.58253051710807,0.8393113960619774,0.03779012425618717,0.5670680317606812,2.141765348114555,0.2782566810129116,2.5596707818930042,0.35104989139054577,0.507462291094971,0.5224360912716491
LSPIN,0.12,0.0105,0.2,0.6070434070434071,0.05014299261980313,394.1460316975911,57.62991703538546,0.9671675452914688,0.009093313266128401,838.25,675.5,12,394.14556884765625,57.63474798604018,0.8074900398982586,0.06402191369235251,0.5472846455766414,2.23418674212325,0.29414589934541086,2.4210386908799606,0.32676358670130184,0.4207624957848226,0.48515379179594914
LSPIN,0.12,0.0105,0.4,0.5535353535353535,0.03327374992278087,417.9153340657552,10.867855001400855,0.9680335645241929,0.007382412861112865,806.0,644.3333333333334,3,417.91864013671875,10.857774957824752,0.8300337984695406,0.004643863566711013,0.5705550548681989,2.063408079281096,0.26510629004076874,2.5596707818930042,0.3523676811522715,0.40452999403526846,0.4568918004475164
LSPIN,0.12,0.014,0.0,0.5857493857493857,0.020053314912763846,201.17684427897134,15.023327100465925,0.9416364216011891,0.003665737816656323,577.0,364.0,3,201.1757049560547,15.014423109674324,0.7602510202028689,0.05119502596723551,0.4444819339934165,1.9850508104476363,0.25210084033613445,2.141765348114555,0.2772321149640737,0.2868583990587151,0.3419239270539409
LSPIN,0.12,0.014,0.1,0.5927381927381927,0.03798480710244159,292.5091044108073,31.19045489329299,0.9505622152087477,0.004011655402036773,603.3333333333334,484.0,3,292.5023600260417,31.18358263813821,0.7598136373479103,0.023169369866795728,0.4243780964856414,2.063408079281096,0.2647543966040024,2.1940035273368608,0.28580354353550225,0.42364998479533084,0.5115774603773352
LSPIN,0.12,0.014,0.2,0.5994539994539995,0.04299101649569535,320.0557352701823,33.840540249015625,0.9558785635291196,0.009076475177029844,621.6666666666666,502.3333333333333,3,320.0548400878906,33.83592438910877,0.8445210405411033,0.030956115422505755,0.5177811639017663,1.958931720836483,0.24760629004076876,2.3507180650037793,0.31278195488721805,0.48350181389839325,0.5329372349865947
LSPIN,0.12,0.014,0.4,0.6128037128037128,0.02515843788042814,353.77064005533856,93.82733073385904,0.9587083042294208,0.017264416718684818,748.3333333333334,615.6666666666666,3,353.77508544921875,93.83018760641912,0.736879764723084,0.07012006681065497,0.5411670997853987,1.8544553623918707,0.23145244388692263,2.455194423448392,0.3312181663837012,0.3888365033926801,0.46185630534629557
LSPIN,0.15,0.00525,0.0,0.6049686049686049,0.02180224688410494,351.51447041829425,120.37690755315239,0.9701746406326516,0.010496522015458561,1426.3333333333333,885.6666666666666,3,351.5171356201172,120.38519009082643,0.782458465848356,0.01921383441749089,0.5499035043646477,2.3768371546149325,0.3172982013599473,2.455194423448392,0.33101903695408735,0.39926215836687334,0.46299343792806597
LSPIN,0.15,0.00525,0.1,0.5944307944307945,0.012968173898699038,597.8070678710938,73.26807103227544,0.9833191491912241,0.0058605611168971745,1564.6666666666667,1253.6666666666667,3,597.8133341471354,73.25875376608766,0.836293418257171,0.05604233838924166,0.6434843890142384,2.533551692281851,0.3454355129266274,2.9253380364491477,0.42352301558535704,0.481979327222311,0.5029582168880166
LSPIN,0.15,0.00525,0.2,0.6221130221130221,0.01123793280199435,533.0653788248698,58.71461608752876,0.9803115418915369,0.0016252222722050091,1339.6666666666667,1110.0,3,533.0775451660156,58.7040864024429,0.8525497286606227,0.029617139917061712,0.6012183676951413,2.1678844377257076,0.28138528138528135,2.8208616780045355,0.40034965034965037,0.5530132171440382,0.5714467971146358
LSPIN,0.15,0.00525,0.4,0.6131040131040131,0.03257482453977805,561.151123046875,57.33837456454618,0.9789006468376124,0.002923976969636147,1318.0,1085.6666666666667,3,561.1466674804688,57.34669638607938,0.8031760366809658,0.038967781833164024,0.5464482817333731,2.3768371546149325,0.3175922846691054,2.5857898715041574,0.3551554828150573,0.4827082953079702,0.5249896566584411
LSPIN,0.15,0.007,0.0,0.571990171990172,0.025143725303407458,222.94747924804688,65.07734714555478,0.956659953422387,0.015385256939902666,864.6666666666666,532.6666666666666,3,222.94339497884116,65.0713164639003,0.7887841813412559,0.04311081437439133,0.39603711593162716,1.8544553623918707,0.23176470588235296,1.8283362727807173,0.2274547282958318,0.3425529842742203,0.3832081780297114
