model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
L-Concrete,concrete,0.15,0.0033,0.4,0,2,0.7647662934324324,0.7580533443589861
L-Concrete,concrete,0.15,0.0033,0.4,1,2,0.6930107109783572,0.6988425485260986
L-Concrete,concrete,0.15,0.00275,0.4,0,1,0.5478186382427686,0.6137669378181292
L-Concrete,concrete,0.15,0.00275,0.4,0,2,0.6638877948220954,0.698181130955742
L-Concrete,concrete,0.15,0.00275,0.4,1,2,0.539356256207596,0.6408218146349707
L-Concrete,concrete,0.15,0.00165,0.4,0,1,0.6131899205540243,0.6540503852084354
L-Concrete,concrete,0.15,0.00165,0.4,0,2,0.8131219225061969,0.8067047341923953
L-Concrete,concrete,0.15,0.00165,0.4,1,2,0.5916381173536873,0.6300488095114856
L-Concrete,concrete,0.12,0.0066,0.4,0,1,0.7642376810507773,0.7699985370117446
L-Concrete,concrete,0.12,0.0066,0.4,0,2,0.5278181016232097,0.6198483922977829
L-Concrete,concrete,0.12,0.0066,0.4,1,2,0.4921825021000404,0.6019196592965287
L-Concrete,concrete,0.12,0.0044,0.4,0,1,0.7139981212175845,0.7471349366417775
L-Concrete,concrete,0.12,0.0044,0.4,0,2,0.5796614712586758,0.6738135791705461
L-Concrete,concrete,0.12,0.0044,0.4,1,2,0.5380726379019909,0.6862725015297221
L-Concrete,concrete,0.12,0.0033,0.4,0,1,0.5767079427563743,0.666901152710277
L-Concrete,concrete,0.12,0.0033,0.4,0,2,0.4968268277220466,0.5921786928895724
L-Concrete,concrete,0.12,0.0033,0.4,1,2,0.6948620215538807,0.6785921391816231
L-Concrete,concrete,0.12,0.00275,0.4,0,1,0.334938071151854,0.4636379485015717
L-Concrete,concrete,0.12,0.00275,0.4,0,2,0.3887264224585827,0.4152279298247378
L-Concrete,concrete,0.12,0.00275,0.4,1,2,0.533954078481841,0.5704796719389786
L-Concrete,concrete,0.12,0.00165,0.4,0,1,0.4760843090151163,0.5265611572235598
L-Concrete,concrete,0.12,0.00165,0.4,0,2,0.5251744870694303,0.615052671536905
L-Concrete,concrete,0.12,0.00165,0.4,1,2,0.6723917216462922,0.6637563615865616
LSPIN,lspin_tf,0.15,0.014,0.0,0,1,0.4299730623748093,0.4629593420635127
LSPIN,lspin_tf,0.15,0.014,0.0,0,2,0.4269973148386859,0.4669589398690969
LSPIN,lspin_tf,0.15,0.014,0.0,1,2,0.5722993792068501,0.5175041163945928
LSPIN,lspin_tf,0.15,0.0105,0.0,0,1,0.6265379868802694,0.5066204024882804
LSPIN,lspin_tf,0.15,0.0105,0.0,0,2,0.4878321091308459,0.5020504384577549
LSPIN,lspin_tf,0.15,0.0105,0.0,1,2,0.454801939116227,0.4589747351035227
LSPIN,lspin_tf,0.15,0.00875,0.0,0,1,0.4134068661078411,0.3692842114869524
LSPIN,lspin_tf,0.15,0.00875,0.0,0,2,0.420880143003424,0.4201050815556102
LSPIN,lspin_tf,0.15,0.00875,0.0,1,2,0.3220903024670719,0.3851354632459827
LSPIN,lspin_tf,0.15,0.007,0.0,0,1,0.2923073882870586,0.3817970736666961
LSPIN,lspin_tf,0.15,0.007,0.0,0,2,0.4414574988446158,0.4268856137148453
LSPIN,lspin_tf,0.15,0.007,0.0,1,2,0.2938940656909864,0.3409418467075928
LSPIN,lspin_tf,0.15,0.00525,0.0,0,1,0.3777846641494256,0.4619265948675891
LSPIN,lspin_tf,0.15,0.00525,0.0,0,2,0.4889697676826128,0.4956752118378186
LSPIN,lspin_tf,0.15,0.00525,0.0,1,2,0.3310320432685816,0.4313785070787903
LSPIN,lspin_tf,0.12,0.014,0.0,0,1,0.2319461289822103,0.2963788086532443
LSPIN,lspin_tf,0.12,0.014,0.0,0,2,0.3129236723076602,0.3770672941818566
LSPIN,lspin_tf,0.12,0.014,0.0,1,2,0.3157053958862748,0.3523256783267219
LSPIN,lspin_tf,0.12,0.0105,0.0,0,1,0.3080817381199819,0.3838590661860427
LSPIN,lspin_tf,0.12,0.0105,0.0,0,2,0.6277388998684539,0.5721890096056463
LSPIN,lspin_tf,0.12,0.0105,0.0,1,2,0.2925361772997539,0.3533290653478591
LSPIN,lspin_tf,0.12,0.00875,0.0,0,1,0.4418372530342943,0.4934895617897374
LSPIN,lspin_tf,0.12,0.00875,0.0,0,2,0.3084295615320049,0.4141450970173311
LSPIN,lspin_tf,0.12,0.00875,0.0,1,2,0.3262760480836062,0.3762355642059832
LSPIN,lspin_tf,0.12,0.007,0.0,0,1,0.4112410907326506,0.4460960009980849
LSPIN,lspin_tf,0.12,0.007,0.0,0,2,0.4241653605482421,0.4203184417083378
LSPIN,lspin_tf,0.12,0.007,0.0,1,2,0.310534202931424,0.3969100891762714
LSPIN,lspin_tf,0.12,0.00525,0.0,0,1,0.3506721775285115,0.3758400415095609
LSPIN,lspin_tf,0.12,0.00525,0.0,0,2,0.4480431904683104,0.4998871351998332
LSPIN,lspin_tf,0.12,0.00525,0.0,1,2,0.308169751192363,0.3786130890342383
L-LSPIN,lspin_tf,0.15,0.021,0.0,0,1,0.2594747667841256,0.3276144468909433
L-LSPIN,lspin_tf,0.15,0.021,0.0,0,2,0.3003273325936365,0.3647854411419625
L-LSPIN,lspin_tf,0.15,0.021,0.0,1,2,0.2776968122578542,0.3275780263197578
L-LSPIN,lspin_tf,0.15,0.014,0.0,0,1,0.4104219462517066,0.4346242784120741
L-LSPIN,lspin_tf,0.15,0.014,0.0,0,2,0.3567611590697013,0.3676851031888076
L-LSPIN,lspin_tf,0.15,0.014,0.0,1,2,0.3215596983551683,0.3768932345653694
L-LSPIN,lspin_tf,0.15,0.0105,0.0,0,1,0.3420622750855437,0.4018963476324159
L-LSPIN,lspin_tf,0.15,0.0105,0.0,0,2,0.4240924316386243,0.4702891430092034
L-LSPIN,lspin_tf,0.15,0.0105,0.0,1,2,0.4538660411703225,0.4827435582810672
L-LSPIN,lspin_tf,0.15,0.00875,0.0,0,1,0.2324932668731156,0.331769090507177
L-LSPIN,lspin_tf,0.15,0.00875,0.0,0,2,0.2875805081930274,0.3595603528545291
L-LSPIN,lspin_tf,0.15,0.00875,0.0,1,2,0.3118558248544524,0.4169287735736713
L-LSPIN,lspin_tf,0.15,0.007,0.0,0,1,0.2595139545785856,0.3260683235516524
L-LSPIN,lspin_tf,0.15,0.007,0.0,0,2,0.2133087877110826,0.2766170619805876
L-LSPIN,lspin_tf,0.15,0.007,0.0,1,2,0.3730619300538607,0.4038698888934749
L-LSPIN,lspin_tf,0.12,0.021,0.0,0,1,0.288569811930192,0.3747397101851644
L-LSPIN,lspin_tf,0.12,0.021,0.0,0,2,0.244250788042214,0.3037679608082347
L-LSPIN,lspin_tf,0.12,0.021,0.0,1,2,0.2863438497161009,0.3415558357106392
L-LSPIN,lspin_tf,0.12,0.014,0.0,0,1,0.2770216119828388,0.2918485763221498
L-LSPIN,lspin_tf,0.12,0.014,0.0,0,2,0.2590586784420838,0.3244377257860997
L-LSPIN,lspin_tf,0.12,0.014,0.0,1,2,0.194547313922211,0.2705083459053318
L-LSPIN,lspin_tf,0.12,0.0105,0.0,0,1,0.1930511774548279,0.2646155103998436
L-LSPIN,lspin_tf,0.12,0.0105,0.0,0,2,0.3036086728146491,0.3529396612191984
L-LSPIN,lspin_tf,0.12,0.0105,0.0,1,2,0.2435066799390727,0.3118550495929451
L-LSPIN,lspin_tf,0.12,0.00875,0.0,0,1,0.4100755503562756,0.4443837388786121
L-LSPIN,lspin_tf,0.12,0.00875,0.0,0,2,0.2420105998553957,0.3290497015153708
L-LSPIN,lspin_tf,0.12,0.00875,0.0,1,2,0.3127126147947373,0.360011123911321
L-LSPIN,lspin_tf,0.12,0.007,0.0,0,1,0.3918316666157752,0.4414915174773191
L-LSPIN,lspin_tf,0.12,0.007,0.0,0,2,0.5355840089455205,0.5099854408496552
L-LSPIN,lspin_tf,0.12,0.007,0.0,1,2,0.3610586830284277,0.4038746086641189
Concrete,concrete,0.15,0.0055,0.0,0,1,0.4316213822857768,0.3642348976528228
Concrete,concrete,0.15,0.0055,0.0,0,2,0.2907027166927581,0.2933058944504323
Concrete,concrete,0.15,0.0055,0.0,1,2,0.2469155105167543,0.3820232543417277
Concrete,concrete,0.15,0.0044,0.0,0,1,0.3378216712789367,0.3795767403888216
Concrete,concrete,0.15,0.0044,0.0,0,2,0.2053454399099447,0.2959902729704102
Concrete,concrete,0.15,0.0044,0.0,1,2,0.2265045342598028,0.3187309868628206
Concrete,concrete,0.15,0.0033,0.0,0,1,0.3153430616636057,0.3601063581040803
Concrete,concrete,0.15,0.0033,0.0,0,2,0.3361190767210087,0.3665459305265502
Concrete,concrete,0.15,0.0033,0.0,1,2,0.4430135734558983,0.4674427000142789
Concrete,concrete,0.15,0.00275,0.0,0,1,0.240269303978917,0.3148730812287335
Concrete,concrete,0.15,0.00275,0.0,0,2,0.2980835432720932,0.3943309496636619
Concrete,concrete,0.15,0.00275,0.0,1,2,0.4577201409784414,0.4010053735992022
Concrete,concrete,0.15,0.0022,0.0,0,1,0.1701655614705585,0.2719381162093849
Concrete,concrete,0.15,0.0022,0.0,0,2,0.243604671205588,0.2956953265001975
Concrete,concrete,0.15,0.0022,0.0,1,2,0.3236895941084413,0.3927292142662587
Concrete,concrete,0.12,0.0055,0.0,0,1,0.2778610072717112,0.412485703043878
Concrete,concrete,0.12,0.0055,0.0,0,2,0.3237393210651184,0.4234666809681709
Concrete,concrete,0.12,0.0055,0.0,1,2,0.325316216006547,0.4079376258413618
Concrete,concrete,0.12,0.0044,0.0,0,1,0.2868774283470303,0.3644142518713239
Concrete,concrete,0.12,0.0044,0.0,0,2,0.4881291836713601,0.4216001534074919
Concrete,concrete,0.12,0.0044,0.0,1,2,0.3315970050589406,0.3750429279271333
Concrete,concrete,0.12,0.0033,0.0,0,1,0.2348076401879306,0.3515129967861978
Concrete,concrete,0.12,0.0033,0.0,0,2,0.2417904854659147,0.3709869310147298
Concrete,concrete,0.12,0.0033,0.0,1,2,0.3461238043065698,0.4368552864434018
Concrete,concrete,0.12,0.00275,0.0,0,1,0.221215153671655,0.3459393313340415
Concrete,concrete,0.12,0.00275,0.0,0,2,0.2391437369441949,0.3292452492584996
Concrete,concrete,0.12,0.00275,0.0,1,2,0.3613229283628704,0.4101591738547948
Concrete,concrete,0.12,0.0022,0.0,0,1,0.2277820899756915,0.2944453797815085
Concrete,concrete,0.12,0.0022,0.0,0,2,0.2344003300055934,0.3142573041948226
Concrete,concrete,0.12,0.0022,0.0,1,2,0.3264281297577173,0.3794210330487113
L-Concrete,concrete,0.15,0.0066,0.0,0,1,0.2038891446492388,0.2801566385254374
L-Concrete,concrete,0.15,0.0066,0.0,0,2,0.33495688091141,0.3830854618646816
L-Concrete,concrete,0.15,0.0066,0.0,1,2,0.2648961842838939,0.363574505519105
L-Concrete,concrete,0.15,0.0044,0.0,0,1,0.3270023146525462,0.38962129239591
L-Concrete,concrete,0.15,0.0044,0.0,0,2,0.2727177830483153,0.3114091885795554
L-Concrete,concrete,0.15,0.0044,0.0,1,2,0.3500770151605358,0.3303055130111174
L-Concrete,concrete,0.15,0.0033,0.0,0,1,0.2451223218171784,0.3234215051148208
L-Concrete,concrete,0.15,0.0033,0.0,0,2,0.2971729350915453,0.3584754898063814
L-Concrete,concrete,0.15,0.0033,0.0,1,2,0.2897269154869459,0.339151946754767
L-Concrete,concrete,0.15,0.00275,0.0,0,1,0.2537314187033642,0.3396606220870832
L-Concrete,concrete,0.15,0.00275,0.0,0,2,0.3589022098309082,0.4392692570958277
L-Concrete,concrete,0.15,0.00275,0.0,1,2,0.294816880800836,0.3838552046109446
L-Concrete,concrete,0.15,0.00165,0.0,0,1,0.2858484436859234,0.3552045980197252
L-Concrete,concrete,0.15,0.00165,0.0,0,2,0.4339544184039814,0.4480758426558904
L-Concrete,concrete,0.15,0.00165,0.0,1,2,0.2566425666821992,0.3388900736080304
L-Concrete,concrete,0.12,0.0066,0.0,0,1,0.2163621699881939,0.318092146574191
L-Concrete,concrete,0.12,0.0066,0.0,0,2,0.2060836061892974,0.2791444694165542
L-Concrete,concrete,0.12,0.0066,0.0,1,2,0.2522367574420262,0.3553083487829632
L-Concrete,concrete,0.12,0.0044,0.0,0,1,0.6152607391510887,0.6031468879522128
L-Concrete,concrete,0.12,0.0044,0.0,0,2,0.4045716442670584,0.4908773988288766
L-Concrete,concrete,0.12,0.0044,0.0,1,2,0.3723801857641146,0.4693590057832544
L-Concrete,concrete,0.12,0.0033,0.0,0,1,0.6445316886839545,0.5970930597502853
L-Concrete,concrete,0.12,0.0033,0.0,0,2,0.1874803829694484,0.294595991865531
L-Concrete,concrete,0.12,0.0033,0.0,1,2,0.1623770136672011,0.2953862339284602
L-Concrete,concrete,0.12,0.00275,0.0,0,1,0.3285624748231429,0.4083434392262774
L-Concrete,concrete,0.12,0.00275,0.0,0,2,0.2822685367039335,0.355653084759858
L-Concrete,concrete,0.12,0.00275,0.0,1,2,0.4336560071511574,0.4643616297235595
L-Concrete,concrete,0.12,0.00165,0.0,0,1,0.3405496811706396,0.3896866511405463
L-Concrete,concrete,0.12,0.00165,0.0,0,2,0.3437115852478534,0.4003575811213997
L-Concrete,concrete,0.12,0.00165,0.0,1,2,0.389866068200526,0.4994624331313951
LSPIN,lspin_tf,0.12,0.00525,0.0,3,4,0.3510281204333123,0.4258388810863197
LSPIN,lspin_tf,0.12,0.00525,0.0,3,5,0.3286978255287487,0.4118089837310665
LSPIN,lspin_tf,0.12,0.00525,0.0,3,6,0.3466899210914679,0.4329572414711187
LSPIN,lspin_tf,0.12,0.00525,0.0,3,7,0.2127574475924648,0.3001468387555402
LSPIN,lspin_tf,0.12,0.00525,0.0,3,8,0.4147550590584101,0.4943161489440815
LSPIN,lspin_tf,0.12,0.00525,0.0,3,9,0.2352762507482806,0.2886281184967443
LSPIN,lspin_tf,0.12,0.00525,0.0,3,10,0.2299004367779802,0.3527939273794783
LSPIN,lspin_tf,0.12,0.00525,0.0,3,11,0.3116844117385797,0.3850422009062826
LSPIN,lspin_tf,0.12,0.00525,0.0,4,5,0.3505365746872436,0.417770704217727
LSPIN,lspin_tf,0.12,0.00525,0.0,4,6,0.4942890943744786,0.5147605850278415
LSPIN,lspin_tf,0.12,0.00525,0.0,4,7,0.2656820235024183,0.349802052414598
LSPIN,lspin_tf,0.12,0.00525,0.0,4,8,0.3666376159463769,0.4595458518954088
LSPIN,lspin_tf,0.12,0.00525,0.0,4,9,0.305798499967664,0.3612117949440946
LSPIN,lspin_tf,0.12,0.00525,0.0,4,10,0.3248490204815195,0.3834093417311017
LSPIN,lspin_tf,0.12,0.00525,0.0,4,11,0.304009315212477,0.3714198282410359
LSPIN,lspin_tf,0.12,0.00525,0.0,5,6,0.4685717468249022,0.5056662613952497
LSPIN,lspin_tf,0.12,0.00525,0.0,5,7,0.3377363511156007,0.4343420436668337
LSPIN,lspin_tf,0.12,0.00525,0.0,5,8,0.4034289871632723,0.4473462946123736
LSPIN,lspin_tf,0.12,0.00525,0.0,5,9,0.3507008318292338,0.4129004533135631
LSPIN,lspin_tf,0.12,0.00525,0.0,5,10,0.25193285870221,0.3280528104668693
LSPIN,lspin_tf,0.12,0.00525,0.0,5,11,0.398112562885264,0.426004244766753
LSPIN,lspin_tf,0.12,0.00525,0.0,6,7,0.3188423605888925,0.4179312911092026
LSPIN,lspin_tf,0.12,0.00525,0.0,6,8,0.3636721647498511,0.4392841750325497
LSPIN,lspin_tf,0.12,0.00525,0.0,6,9,0.3483109132506876,0.4260672644779448
LSPIN,lspin_tf,0.12,0.00525,0.0,6,10,0.3787662731090829,0.4294188674543662
LSPIN,lspin_tf,0.12,0.00525,0.0,6,11,0.3014820963814646,0.3912025856918994
LSPIN,lspin_tf,0.12,0.00525,0.0,7,8,0.2099495731750932,0.3151577249372735
LSPIN,lspin_tf,0.12,0.00525,0.0,7,9,0.3263260595665023,0.4419786100543051
LSPIN,lspin_tf,0.12,0.00525,0.0,7,10,0.2632448955172513,0.3419591911041913
LSPIN,lspin_tf,0.12,0.00525,0.0,7,11,0.2947249506733818,0.3619073270109257
LSPIN,lspin_tf,0.12,0.00525,0.0,8,9,0.4180429347293867,0.4527548556328605
LSPIN,lspin_tf,0.12,0.00525,0.0,8,10,0.2952129945106803,0.3864804859041578
LSPIN,lspin_tf,0.12,0.00525,0.0,8,11,0.3198796475486199,0.3498393101539284
LSPIN,lspin_tf,0.12,0.00525,0.0,9,10,0.2037054856577602,0.2934947099305224
LSPIN,lspin_tf,0.12,0.00525,0.0,9,11,0.2812339942796408,0.3063197598493568
LSPIN,lspin_tf,0.12,0.00525,0.0,10,11,0.1914484388224406,0.2763385686317068
Concrete,concrete,0.12,0.0022,0.1,3,4,0.6271518188310437,0.654060175209454
Concrete,concrete,0.12,0.0022,0.1,3,5,0.5739443452270881,0.597722488059643
Concrete,concrete,0.12,0.0022,0.1,3,6,0.6258856521976609,0.644971610477407
Concrete,concrete,0.12,0.0022,0.1,3,7,0.4482667018847002,0.5572191995338892
Concrete,concrete,0.12,0.0022,0.1,3,8,0.4375147100001054,0.5600872448614281
Concrete,concrete,0.12,0.0022,0.1,3,9,0.4517049643212921,0.5640717478907873
Concrete,concrete,0.12,0.0022,0.1,3,10,0.3860865382627454,0.4934107233470806
Concrete,concrete,0.12,0.0022,0.1,3,11,0.4828234253682336,0.6093512063923948
Concrete,concrete,0.12,0.0022,0.1,4,5,0.5529786836513064,0.606139816207274
Concrete,concrete,0.12,0.0022,0.1,4,6,0.7158039262488775,0.6674532142641066
